Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Arnaud Nordin,fr FRA,FW,Montpellier,24,1998,26.7,9,59,24,40.7,2.21,0.90,0.15,0.38,16.1,0,0,0,6.5,6.5,0.11,+2.5,+2.5,Matches
Riad Nouri,fr FRA,"MF,FW",Ajaccio,37,1985,18.8,1,16,4,25.0,0.85,0.21,0.06,0.25,16.4,0,0,1,2.3,1.6,0.10,-1.3,-0.6,Matches
Alexander Nübel,de GER,GK,Monaco,25,1996,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gerzino Nyamsi,fr FRA,DF,Strasbourg,25,1997,17.5,1,14,7,50.0,0.80,0.40,0.07,0.14,10.8,0,0,0,1.5,1.5,0.11,-0.5,-0.5,Matches
Wilson Odobert,fr FRA,"MF,FW",Troyes,17,2004,19.6,4,27,14,51.9,1.38,0.71,0.15,0.29,18.0,0,0,0,2.6,2.6,0.10,+1.4,+1.4,Matches
Florent Ogier,fr FRA,DF,Clermont Foot,33,1989,18.9,0,2,0,0.0,0.11,0.00,0.00,,18.2,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Warmed Omari,km COM,DF,Rennes,22,2000,15.1,0,3,1,33.3,0.20,0.07,0.00,0.00,7.1,0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches
Jonas Omlin,ch SUI,GK,Montpellier,28,1994,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ado Onaiwu,jp JPN,FW,Toulouse,26,1995,12.0,2,19,4,21.1,1.58,0.33,0.11,0.50,17.2,0,0,0,1.6,1.6,0.09,+0.4,+0.4,Matches
Jean Onana,cm CMR,"MF,DF",Lens,22,2000,9.0,0,8,3,37.5,0.89,0.33,0.00,0.00,23.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Loïs Openda,be BEL,FW,Lens,22,2000,28.0,21,103,49,47.6,3.68,1.75,0.19,0.41,13.1,0,1,1,18.4,17.6,0.17,+2.6,+2.4,Matches
Dango Ouattara,bf BFA,"FW,MF",Lorient,20,2002,17.2,6,52,17,32.7,3.02,0.99,0.12,0.35,16.6,4,0,0,5.2,5.2,0.10,+0.8,+0.8,Matches
Zinédine Ould Khaled,fr FRA,"MF,FW",Angers,22,2000,0.6,0,1,1,100.0,1.76,1.76,0.00,0.00,2.8,0,0,0,0.3,0.3,0.30,-0.3,-0.3,Matches
Azzedine Ounahi,ma MAR,"MF,FW",Marseille,22,2000,1.3,1,3,2,66.7,2.23,1.49,0.33,0.50,21.0,1,0,0,0.7,0.7,0.22,+0.3,+0.3,Matches
Azzedine Ounahi,ma MAR,"MF,FW",Angers,22,2000,12.5,0,23,6,26.1,1.83,0.48,0.00,0.00,19.8,1,0,0,1.8,1.8,0.08,-1.8,-1.8,Matches
Adam Ounas,dz ALG,"FW,MF",Lille,25,1996,11.8,1,26,9,34.6,2.20,0.76,0.04,0.11,19.1,3,0,0,2.3,2.3,0.09,-1.3,-1.3,Matches

Ante Palaversa,hr CRO,MF,Troyes,22,2000,0.3,1,1,1,100.0,2.90,2.90,1.00,1.00,5.2,0,0,0,0.5,0.5,0.51,+0.5,+0.5,Matches
Nicolas Pallois,fr FRA,DF,Nantes,34,1987,24.6,1,9,3,33.3,0.37,0.12,0.11,0.33,12.9,0,0,0,1.2,1.2,0.13,-0.2,-0.2,Matches
Erik Palmer-Brown,us USA,DF,Troyes,25,1997,35.5,0,12,2,16.7,0.34,0.06,0.00,0.00,11.7,0,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
Lucas Paquetá,br BRA,MF,Lyon,24,1997,1.8,0,5,1,20.0,2.83,0.57,0.00,0.00,15.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Leandro Paredes,ar ARG,MF,Paris S-G,28,1994,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dimitri Payet,fr FRA,"MF,FW",Marseille,35,1987,9.3,4,27,7,25.9,2.91,0.75,0.11,0.43,20.6,1,1,1,3.0,2.2,0.08,+1.0,+0.8,Matches
Théo Pellenard,fr FRA,DF,Auxerre,28,1994,1.1,0,1,0,0.0,0.91,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Timothee Pembele,fr FRA,DF,Paris S-G,19,2002,2.9,0,3,1,33.3,1.03,0.34,0.00,0.00,16.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Patrick Pentz,at AUT,GK,Reims,25,1997,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nicolas Pépé,ci CIV,"FW,MF",Nice,27,1995,16.6,6,46,17,37.0,2.77,1.02,0.07,0.18,17.6,2,3,3,8.1,5.8,0.13,-2.1,-2.8,Matches
Brayann Pereira,fr FRA,DF,Auxerre,19,2003,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Danilo Pereira,pt POR,"DF,MF",Paris S-G,30,1991,26.8,2,22,5,22.7,0.82,0.19,0.09,0.40,12.7,0,0,0,2.3,2.3,0.11,-0.3,-0.3,Matches
Mathias Pereira Lage,pt POR,"MF,FW",Brest,25,1996,14.0,2,21,9,42.9,1.50,0.64,0.10,0.22,18.8,1,0,0,1.4,1.4,0.07,+0.6,+0.6,Matches
Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,26,1996,15.5,3,26,9,34.6,1.68,0.58,0.08,0.22,21.2,0,1,1,2.9,2.1,0.08,+0.1,-0.1,Matches
Lucas Perrin,fr FRA,DF,Strasbourg,23,1998,19.6,0,7,4,57.1,0.36,0.20,0.00,0.00,11.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,Strasbourg,24,1998,7.3,0,3,2,66.7,0.41,0.28,0.00,0.00,14.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Julien Ponceau,fr FRA,MF,Lorient,21,2000,18.4,1,14,4,28.6,0.76,0.22,0.07,0.25,18.5,0,0,0,1.8,1.8,0.13,-0.8,-0.8,Matches
Łukasz Poręba,pl POL,MF,Lens,22,2000,2.9,0,3,0,0.0,1.04,0.00,0.00,,17.1,0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches
Jackson Porozo,ec ECU,DF,Troyes,21,2000,18.0,2,22,9,40.9,1.22,0.50,0.09,0.22,12.7,0,0,0,2.8,2.8,0.13,-0.8,-0.8,Matches
Sanjin Prcić,ba BIH,MF,Strasbourg,28,1993,18.1,1,28,7,25.0,1.54,0.39,0.04,0.14,26.0,1,0,0,1.2,1.2,0.04,-0.2,-0.2,Matches
Mehdi Puch-Herrantz,fr FRA,MF,Ajaccio,18,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ghjuvanni Quilichini,fr FRA,GK,Ajaccio,19,2002,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ionuț Radu,ro ROU,GK,Auxerre,25,1997,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Simon Ramet,fr FRA,DF,Lille,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adil Rami,fr FRA,DF,Troyes,36,1985,17.7,0,9,3,33.3,0.51,0.17,0.00,0.00,26.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches

Sergio Ramos,es ESP,DF,Paris S-G,36,1986,30.0,2,19,7,36.8,0.63,0.23,0.11,0.29,14.6,1,0,0,1.7,1.7,0.09,+0.3,+0.3,Matches
Aaron Ramsey,wls WAL,MF,Nice,31,1990,17.6,1,22,6,27.3,1.25,0.34,0.05,0.17,15.3,1,0,0,2.5,2.5,0.11,-1.5,-1.5,Matches
Lilian Raolisoa,fr FRA,"DF,MF",Angers,22,2000,1.9,1,3,2,66.7,1.56,1.04,0.33,0.50,18.7,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
Elba Rashani,xk KVX,"MF,FW",Clermont Foot,29,1993,24.0,3,35,13,37.1,1.46,0.54,0.09,0.23,14.4,0,0,0,4.7,4.7,0.13,-1.7,-1.7,Matches
Rafael Ratão,br BRA,"FW,MF",Toulouse,26,1995,20.6,5,31,11,35.5,1.51,0.53,0.16,0.45,12.4,0,0,0,5.1,5.1,0.17,-0.1,-0.1,Matches
Rayan Raveloson,mg MAD,"DF,MF",Auxerre,25,1997,27.0,2,29,5,17.2,1.07,0.19,0.07,0.40,19.5,3,0,0,2.4,2.4,0.08,-0.4,-0.4,Matches
Jeff Reine-Adélaïde,fr FRA,MF,Troyes,24,1998,2.6,0,4,0,0.0,1.55,0.00,0.00,,22.3,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Jeff Reine-Adélaïde,fr FRA,MF,Lyon,24,1998,3.7,0,10,7,70.0,2.68,1.87,0.00,0.00,20.0,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
Alexsandro Ribeiro,br BRA,DF,Lille,22,1999,17.9,3,17,7,41.2,0.95,0.39,0.18,0.43,9.5,0,0,0,1.8,1.8,0.11,+1.2,+1.2,Matches
Rémy Riou,fr FRA,GK,Lyon,34,1987,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Renaud Ripart,fr FRA,"FW,MF",Troyes,29,1993,14.7,4,39,14,35.9,2.66,0.95,0.10,0.29,16.0,0,0,0,3.5,3.5,0.09,+0.5,+0.5,Matches
Joe Rodon,wls WAL,DF,Rennes,24,1997,15.7,1,7,2,28.6,0.44,0.13,0.14,0.50,6.9,0,0,0,0.9,0.9,0.13,+0.1,+0.1,Matches
Valentin Rongier,fr FRA,MF,Marseille,27,1994,33.7,1,22,4,18.2,0.65,0.12,0.05,0.25,20.0,0,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches
Pablo Rosario,nl NED,"MF,DF",Nice,25,1997,19.6,0,10,2,20.0,0.51,0.10,0.00,0.00,16.3,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
Anthony Rouault,fr FRA,DF,Toulouse,21,2001,36.8,2,19,10,52.6,0.52,0.27,0.11,0.20,9.0,0,0,0,3.3,3.3,0.17,-1.3,-1.3,Matches
Kays Ruiz,fr FRA,MF,Auxerre,19,2002,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fabián Ruiz Peña,es ESP,MF,Paris S-G,26,1996,21.0,3,26,9,34.6,1.24,0.43,0.12,0.33,18.2,0,0,0,2.8,2.8,0.11,+0.2,+0.2,Matches
Halid Šabanović,ba BIH,DF,Angers,22,1999,7.1,2,5,3,60.0,0.71,0.42,0.40,0.67,17.1,0,0,0,0.9,0.9,0.18,+1.1,+1.1,Matches
Falaye Sacko,ml MLI,DF,Montpellier,27,1995,28.7,1,6,2,33.3,0.21,0.07,0.17,0.50,16.7,0,0,0,0.8,0.8,0.13,+0.2,+0.2,Matches
Wesley Saïd,fr FRA,"FW,MF",Lens,27,1995,7.2,5,27,10,37.0,3.77,1.40,0.19,0.50,14.5,0,0,0,3.3,3.3,0.12,+1.7,+1.7,Matches
Théo Sainte-Luce,fr FRA,DF,Montpellier,23,1998,5.9,1,3,2,66.7,0.51,0.34,0.33,0.50,20.5,0,0,0,0.4,0.4,0.14,+0.6,+0.6,Matches
Hamza Sakhi,fr FRA,MF,Auxerre,26,1996,18.4,1,30,9,30.0,1.63,0.49,0.03,0.11,24.1,2,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches
Mamadou Sakho,fr FRA,DF,Montpellier,32,1990,8.5,1,3,2,66.7,0.35,0.24,0.33,0.50,6.1,0,0,0,0.5,0.5,0.18,+0.5,+0.5,Matches
Ibrahim Salah,ma MAR,"FW,MF",Rennes,20,2001,2.5,0,6,2,33.3,2.38,0.79,0.00,0.00,20.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Amine Salama,fr FRA,"FW,MF",Angers,22,2000,13.9,3,25,11,44.0,1.80,0.79,0.12,0.27,15.2,1,0,0,3.0,3.0,0.12,0.0,0.0,Matches

Yoann Salmier,gf GUF,DF,Troyes,29,1992,29.4,1,14,3,21.4,0.48,0.10,0.07,0.33,16.6,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
Mama Samba Baldé,gw GNB,FW,Troyes,26,1995,29.6,12,73,24,32.9,2.47,0.81,0.14,0.42,17.1,0,2,2,10.6,9.1,0.12,+1.4,+0.9,Matches
Brice Samba,fr FRA,GK,Lens,28,1994,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Renato Sanches,pt POR,MF,Paris S-G,24,1997,8.0,2,14,6,42.9,1.76,0.75,0.14,0.33,17.9,0,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches
Alexis Sánchez,cl CHI,"FW,MF",Marseille,33,1988,29.8,14,63,29,46.0,2.12,0.97,0.19,0.41,15.2,5,2,3,12.6,10.2,0.17,+1.4,+1.8,Matches
Morgan Sanson,fr FRA,MF,Strasbourg,27,1994,15.8,1,32,8,25.0,2.03,0.51,0.03,0.13,19.7,1,0,0,3.1,3.1,0.10,-2.1,-2.1,Matches
Baptiste Santamaria,fr FRA,MF,Rennes,27,1995,20.1,2,19,8,42.1,0.94,0.40,0.11,0.25,23.2,0,0,0,1.1,1.1,0.06,+0.9,+0.9,Matches
Pablo Sarabia,es ESP,"FW,MF",Paris S-G,30,1992,4.1,0,6,2,33.3,1.46,0.49,0.00,0.00,10.4,0,0,0,1.3,1.3,0.22,-1.3,-1.3,Matches
Amin Sarr,se SWE,FW,Lyon,21,2001,6.0,1,6,5,83.3,1.01,0.84,0.17,0.20,12.7,0,0,0,1.2,1.2,0.20,-0.2,-0.2,Matches
Malang Sarr,fr FRA,DF,Monaco,23,1999,8.0,0,1,0,0.0,0.13,0.00,0.00,,12.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Mamadou Sarr,fr FRA,MF,Lyon,16,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Téji Savanier,fr FRA,MF,Montpellier,30,1991,28.3,12,58,24,41.4,2.05,0.85,0.10,0.25,27.0,19,6,6,8.6,3.8,0.07,+3.4,+2.2,Matches
Kasper Schmeichel,dk DEN,GK,Nice,35,1986,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alidu Seidu,gh GHA,DF,Clermont Foot,22,2000,27.3,0,6,2,33.3,0.22,0.07,0.00,0.00,32.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Matz Sels,be BEL,GK,Strasbourg,30,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marvin Senaya,tg TOG,DF,Strasbourg,21,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kaj Sierhuis,nl NED,"FW,MF",Reims,24,1998,2.4,0,5,1,20.0,2.06,0.41,0.00,0.00,14.3,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Vincent Sierro,ch SUI,MF,Toulouse,26,1995,7.4,0,8,3,37.5,1.08,0.41,0.00,0.00,22.3,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,25,1997,32.2,1,10,6,60.0,0.31,0.19,0.10,0.17,21.1,2,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
Abdallah Sima,sn SEN,FW,Angers,21,2001,20.4,5,39,10,25.6,1.91,0.49,0.13,0.50,12.7,0,0,0,4.8,4.8,0.12,+0.2,+0.2,Matches
Moses Simon,ng NGA,"FW,MF",Nantes,27,1995,26.1,5,32,9,28.1,1.23,0.35,0.13,0.44,18.3,1,1,1,4.6,3.6,0.11,+0.4,+0.4,Matches
Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,22,1999,17.4,1,42,13,31.0,2.41,0.75,0.02,0.08,17.3,0,0,0,3.2,3.2,0.08,-2.2,-2.2,Matches
Ibrahima Sissoko,ml MLI,MF,Strasbourg,24,1997,14.6,0,13,3,23.1,0.89,0.21,0.00,0.00,18.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Moussa Sissoko,fr FRA,MF,Nantes,32,1989,21.3,2,17,4,23.5,0.80,0.19,0.12,0.50,16.3,0,0,0,2.4,2.4,0.14,-0.4,-0.4,Matches
Naatan Skyttä,fi FIN,MF,Toulouse,20,2002,0.3,0,1,0,0.0,3.91,0.00,0.00,,15.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches

Islam Slimani,dz ALG,FW,Brest,34,1988,11.0,1,14,2,14.3,1.28,0.18,0.07,0.50,14.1,0,0,1,2.6,1.8,0.13,-1.6,-0.8,Matches
Eduard Sobol,ua UKR,DF,Strasbourg,27,1995,9.7,0,5,0,0.0,0.52,0.00,0.00,,26.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Carlos Soler,es ESP,MF,Paris S-G,25,1997,13.2,3,10,6,60.0,0.76,0.45,0.30,0.50,15.2,0,0,0,1.6,1.6,0.16,+1.4,+1.4,Matches
François-Joseph Sollacaro,fr FRA,GK,Ajaccio,28,1994,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Sotoca,fr FRA,"MF,FW",Lens,31,1990,33.9,7,86,29,33.7,2.53,0.85,0.07,0.21,15.6,0,1,3,10.5,8.1,0.09,-3.5,-2.1,Matches
Moussa Soumano,fr FRA,FW,Ajaccio,17,2005,5.5,1,6,2,33.3,1.09,0.36,0.17,0.50,17.5,0,0,0,0.5,0.5,0.09,+0.5,+0.5,Matches
Arnaud Souquet,fr FRA,"DF,FW",Montpellier,30,1992,4.0,0,1,0,0.0,0.25,0.00,0.00,,20.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Kevin Spadanuda,ch SUI,"MF,FW",Ajaccio,25,1997,11.8,0,7,1,14.3,0.59,0.08,0.00,0.00,14.2,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
Djed Spence,eng ENG,DF,Rennes,21,2000,6.4,0,3,1,33.3,0.47,0.16,0.00,0.00,14.0,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Stijn Spierings,nl NED,MF,Toulouse,26,1996,34.7,2,24,5,20.8,0.69,0.14,0.08,0.40,20.2,0,0,0,1.8,1.8,0.07,+0.2,+0.2,Matches
Calvin Stengs,nl NED,FW,Nice,23,1998,2.4,0,3,1,33.3,1.27,0.42,0.00,0.00,20.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Tony Strata,ro ROU,"MF,DF",Ajaccio,17,2004,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel Suazo,cl CHI,DF,Toulouse,24,1997,14.0,0,2,0,0.0,0.14,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Kamaldeen Sulemana,gh GHA,"FW,MF",Rennes,20,2002,3.6,1,13,3,23.1,3.59,0.83,0.08,0.33,17.6,0,0,0,1.4,1.4,0.11,-0.4,-0.4,Matches
Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,20,2001,0.4,1,2,1,50.0,5.00,2.50,0.50,1.00,13.0,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
Issiaga Sylla,gn GUI,DF,Montpellier,28,1994,14.5,1,10,1,10.0,0.69,0.07,0.10,1.00,14.8,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
Issiaga Sylla,gn GUI,DF,Toulouse,28,1994,15.2,0,9,3,33.3,0.59,0.20,0.00,0.00,17.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Nicolás Tagliafico,ar ARG,DF,Lyon,29,1992,33.2,1,23,5,21.7,0.69,0.15,0.04,0.20,16.8,0,0,0,2.4,1.9,0.08,-1.4,-0.9,Matches
Waniss Taibi,fr FRA,MF,Angers,20,2002,2.1,0,1,0,0.0,0.48,0.00,0.00,,6.5,0,0,0,0.3,0.3,0.31,-0.3,-0.3,Matches
Flavien Tait,fr FRA,MF,Rennes,29,1993,18.7,2,25,6,24.0,1.34,0.32,0.08,0.33,18.4,0,0,0,2.3,2.3,0.09,-0.3,-0.3,Matches
Montassar Talbi,tn TUN,DF,Lorient,24,1998,38.0,1,9,6,66.7,0.24,0.16,0.11,0.17,11.8,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
Thibault Tamas,fr FRA,DF,Montpellier,21,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Tardieu,fr FRA,MF,Troyes,30,1992,11.2,3,10,2,20.0,0.89,0.18,0.00,0.00,29.8,1,3,3,2.9,0.5,0.05,+0.1,-0.5,Matches
Nuno Tavares,pt POR,"DF,MF",Marseille,22,2000,26.1,6,65,17,26.2,2.49,0.65,0.09,0.35,19.4,0,0,0,4.5,4.5,0.07,+1.5,+1.5,Matches
Enzo Tchato,cm CMR,DF,Montpellier,19,2002,12.2,1,4,2,50.0,0.33,0.16,0.25,0.50,18.8,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches

Martin Terrier,fr FRA,"FW,MF",Rennes,25,1997,14.7,9,47,27,57.4,3.21,1.84,0.19,0.33,15.2,0,0,0,5.6,5.6,0.12,+3.4,+3.4,Matches
Tetê,br BRA,"FW,MF",Lyon,22,2000,12.3,6,30,13,43.3,2.44,1.06,0.20,0.46,16.5,1,0,0,4.2,4.2,0.14,+1.8,+1.8,Matches
Arthur Theate,be BEL,DF,Rennes,22,2000,34.7,4,31,10,32.3,0.89,0.29,0.13,0.40,11.9,0,0,0,4.5,4.5,0.15,-0.5,-0.5,Matches
Sada Thioub,sn SEN,"DF,FW",Angers,27,1995,11.8,1,9,1,11.1,0.76,0.08,0.11,1.00,14.0,0,0,0,1.4,1.4,0.15,-0.4,-0.4,Matches
Adrien Thomasson,fr FRA,MF,Strasbourg,28,1993,10.4,0,17,5,29.4,1.63,0.48,0.00,0.00,12.1,0,0,0,1.5,1.5,0.09,-1.5,-1.5,Matches
Adrien Thomasson,fr FRA,"MF,FW",Lens,28,1993,14.2,5,21,9,42.9,1.48,0.63,0.24,0.56,14.5,0,0,0,3.0,3.0,0.14,+2.0,+2.0,Matches
Khéphren Thuram,fr FRA,MF,Nice,21,2001,28.3,2,38,9,23.7,1.34,0.32,0.05,0.22,18.4,0,0,0,3.2,3.2,0.08,-1.2,-1.2,Matches
Alexis Tibidi,fr FRA,"FW,MF",Troyes,18,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jean-Clair Todibo,fr FRA,DF,Nice,22,1999,31.9,0,14,4,28.6,0.44,0.13,0.00,0.00,13.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Karl Toko Ekambi,cm CMR,"FW,MF",Rennes,29,1992,10.8,3,22,7,31.8,2.04,0.65,0.14,0.43,13.4,0,0,0,3.6,3.6,0.16,-0.6,-0.6,Matches
Karl Toko Ekambi,cm CMR,"FW,MF",Lyon,29,1992,15.0,4,41,19,46.3,2.73,1.26,0.10,0.21,14.7,0,0,0,4.4,4.4,0.11,-0.4,-0.4,Matches
Corentin Tolisso,fr FRA,MF,Lyon,27,1994,22.6,1,30,9,30.0,1.33,0.40,0.03,0.11,23.0,0,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches
Birama Touré,ml MLI,MF,Auxerre,30,1992,37.8,2,25,7,28.0,0.66,0.19,0.08,0.29,26.1,0,0,1,1.9,1.1,0.04,+0.1,+0.9,Matches
Mohamed Toure,au AUS,"FW,MF",Reims,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Souleymane Touré,fr FRA,DF,Marseille,19,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Souleymane Touré,fr FRA,DF,Auxerre,19,2003,17.6,1,8,2,25.0,0.45,0.11,0.13,0.50,8.0,0,0,0,1.5,1.5,0.19,-0.5,-0.5,Matches
Yoann Touzghar,tn TUN,FW,Ajaccio,35,1986,5.0,0,3,0,0.0,0.60,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Charles Traore,ml MLI,DF,Nantes,30,1992,5.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Hamari Traoré,ml MLI,DF,Rennes,30,1992,28.1,1,30,9,30.0,1.07,0.32,0.03,0.11,15.5,0,0,0,1.9,1.9,0.06,-0.9,-0.9,Matches
Théo Trinker,fr FRA,MF,Nice,21,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adrien Truffert,fr FRA,DF,Rennes,20,2001,21.7,0,10,3,30.0,0.46,0.14,0.00,0.00,21.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Theocharis Tsingaras,gr GRE,MF,Toulouse,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ike Ugbo,ca CAN,"FW,MF",Troyes,23,1998,9.9,2,15,5,33.3,1.51,0.50,0.13,0.40,16.2,1,0,0,2.2,2.2,0.15,-0.2,-0.2,Matches
Lesley Ugochukwu,fr FRA,MF,Rennes,18,2004,14.8,0,6,1,16.7,0.41,0.07,0.00,0.00,18.4,0,0,0,0.9,0.9,0.15,-0.9,-0.9,Matches
Cengiz Ünder,tr TUR,"MF,DF",Marseille,25,1997,27.7,5,70,23,32.9,2.53,0.83,0.06,0.17,17.1,2,1,1,8.3,7.5,0.11,-3.3,-3.5,Matches

Jere Uronen,fi FIN,DF,Brest,28,1994,3.3,0,1,0,0.0,0.30,0.00,0.00,,29.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Yan Valery,tn TUN,DF,Angers,23,1999,27.7,0,13,2,15.4,0.47,0.07,0.00,0.00,21.0,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Vanderson,br BRA,"DF,MF",Monaco,21,2001,24.6,1,26,8,30.8,1.06,0.33,0.04,0.13,19.5,0,0,0,2.4,2.4,0.09,-1.4,-1.4,Matches
Jordan Veretout,fr FRA,MF,Marseille,29,1993,31.8,4,30,9,30.0,0.94,0.28,0.10,0.33,20.5,1,1,1,3.9,3.1,0.10,+0.1,-0.1,Matches
Marco Verratti,it ITA,MF,Paris S-G,29,1992,24.4,0,8,4,50.0,0.33,0.16,0.00,0.00,17.8,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
João Victor,br BRA,DF,Nantes,24,1998,9.4,0,2,0,0.0,0.21,0.00,0.00,,15.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Clément Vidal,fr FRA,"DF,MF",Ajaccio,22,2000,21.1,1,12,2,16.7,0.57,0.09,0.08,0.50,10.8,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
