Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
José Rodríguez,es ESP,MF,Adana Demirspor,28,1994,1.5,0,1,1,100.0,0.68,0.68,0.00,0.00,,0,0,Matches
Marcus Rohdén,se SWE,MF,Fatih Karagümrük,32,1991,26.9,4,36,11,30.6,1.34,0.41,0.11,0.36,,0,0,Matches
Óscar Romero,py PAR,"MF,FW",Pendikspor,31,1992,7.6,3,19,9,47.4,2.50,1.18,0.00,0.00,,3,4,Matches
Valentin Rosier,fr FRA,DF,Beşiktaş,26,1996,10.1,0,3,0,0.0,0.30,0.00,0.00,,,0,0,Matches
Eduard Rroca,al ALB,"MF,FW",İstanbulspor,30,1993,8.8,1,10,3,30.0,1.13,0.34,0.10,0.33,,0,0,Matches
Dries Saddiki,ma MAR,MF,Kasımpaşa,26,1996,3.0,0,3,0,0.0,1.01,0.00,0.00,,,0,0,Matches
Loret Sadiku,al ALB,MF,Kasımpaşa,32,1991,5.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Ramzi Safouri,il ISR,MF,Antalyaspor,27,1995,19.9,0,39,15,38.5,1.96,0.75,0.00,0.00,,0,0,Matches
Görkem Sağlam,de GER,MF,Hatayspor,25,1998,16.8,2,18,5,27.8,1.07,0.30,0.11,0.40,,0,0,Matches
Özcan Şahan,fr FRA,MF,İstanbulspor,24,1999,3.6,0,5,2,40.0,1.40,0.56,0.00,0.00,,0,0,Matches
Samuel Sáiz,es ESP,MF,Sivasspor,32,1991,15.8,5,33,18,54.5,2.08,1.14,0.15,0.28,,0,0,Matches
David Sambissa,ga GAB,"MF,DF",İstanbulspor,27,1996,17.3,1,17,10,58.8,0.98,0.58,0.06,0.10,,0,0,Matches
Bouly Sambou,sn SEN,FW,Konyaspor,24,1998,3.8,0,4,1,25.0,1.07,0.27,0.00,0.00,,0,0,Matches
Tunahan Şamdanlı,,MF,İstanbulspor,18,2005,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Davinson Sánchez,co COL,DF,Galatasaray,27,1996,17.7,2,16,4,25.0,0.91,0.23,0.13,0.50,,0,0,Matches

Nazim Sangaré,tr TUR,"DF,MF",Fatih Karagümrük,29,1994,14.3,1,10,3,30.0,0.70,0.21,0.10,0.33,,0,0,Matches
Riccardo Saponara,it ITA,"MF,FW",Ankaragücü,31,1991,3.0,0,6,3,50.0,1.97,0.99,0.00,0.00,,0,0,Matches
Veysel Sarı,tr TUR,DF,Antalyaspor,35,1988,33.5,1,29,6,20.7,0.87,0.18,0.03,0.17,,0,0,Matches
Yusuf Sari,tr TUR,MF,Adana Demirspor,24,1998,19.8,3,59,24,40.7,2.98,1.21,0.05,0.13,,0,0,Matches
Talha Sarıarslan,tr TUR,FW,Kayserispor,19,2004,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Dario Šarić,ba BIH,MF,Antalyaspor,26,1997,28.3,3,47,11,23.4,1.66,0.39,0.06,0.27,,0,0,Matches
Muammer Sarıkaya,,MF,İstanbulspor,25,1998,19.1,2,33,10,30.3,1.73,0.52,0.06,0.20,,0,0,Matches
Muammer Sarıkaya,,MF,Rizespor,25,1998,7.1,0,8,0,0.0,1.13,0.00,0.00,,,0,0,Matches
Ali Şaşal Vural,tr TUR,GK,Sivasspor,33,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Ľubomír Šatka,sk SVK,DF,Samsunspor,27,1995,24.5,1,3,1,33.3,0.12,0.04,0.33,1.00,,0,0,Matches
Gustavo Sauer,br BRA,MF,Rizespor,30,1993,17.2,1,28,8,28.6,1.63,0.47,0.00,0.00,,1,1,Matches
Efe Sayhan,,MF,Pendikspor,18,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Gökhan Sazdağı,tr TUR,"DF,FW",Kayserispor,28,1994,32.2,0,25,7,28.0,0.78,0.22,0.00,0.00,,0,0,Matches
Kingsley Schindler,gh GHA,"DF,MF",Samsunspor,30,1993,8.8,1,7,2,28.6,0.80,0.23,0.14,0.50,,0,0,Matches
Ahmet Şen,tr TUR,GK,Gaziantep FK,24,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Kerem Şen,,FW,Trabzonspor,21,2002,1.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Muhammed Şengezer,tr TUR,GK,Başakşehir,26,1997,14.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Nuno Sequeira,pt POR,DF,Pendikspor,32,1990,34.1,1,15,4,26.7,0.44,0.12,0.07,0.25,,0,0,Matches
Mücahit Serbest,tr TUR,GK,İstanbulspor,18,2004,4.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Cemalil Sertel,tr TUR,DF,Hatayspor,23,2000,8.5,0,2,0,0.0,0.23,0.00,0.00,,,0,0,Matches
Cemalil Sertel,tr TUR,DF,Başakşehir,23,2000,6.2,0,3,0,0.0,0.49,0.00,0.00,,,0,0,Matches
Florent Shehu,ch SUI,FW,Adana Demirspor,21,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Jonjo Shelvey,eng ENG,MF,Rizespor,31,1992,29.4,3,57,16,28.1,1.94,0.54,0.05,0.19,,0,1,Matches
Otabek Shukurov,uz UZB,MF,Kayserispor,27,1996,5.5,0,6,2,33.3,1.10,0.37,0.00,0.00,,0,0,Matches
Otabek Shukurov,uz UZB,MF,Fatih Karagümrük,27,1996,6.3,0,3,1,33.3,0.48,0.16,0.00,0.00,,0,0,Matches

Doğukan Sınık,tr TUR,MF,Hatayspor,24,1999,3.5,1,10,3,30.0,2.82,0.85,0.10,0.33,,0,0,Matches
Salvatore Sirigu,it ITA,GK,Fatih Karagümrük,36,1987,17.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Pione Sisto,dk DEN,MF,Alanyaspor,28,1995,7.4,1,18,7,38.9,2.42,0.94,0.06,0.14,,0,0,Matches
Guilherme Sityá,pt POR,DF,Konyaspor,33,1990,36.3,5,18,6,33.3,0.50,0.17,0.22,0.67,,1,1,Matches
Deian Sorescu,ro ROU,"MF,FW",Gaziantep FK,25,1997,11.9,4,19,10,52.6,1.59,0.84,0.21,0.40,,0,0,Matches
Josef de Souza,br BRA,MF,Başakşehir,34,1989,4.2,0,3,1,33.3,0.71,0.24,0.00,0.00,,0,0,Matches
Ali Sowe,gm GAM,FW,Ankaragücü,29,1994,23.6,6,48,20,41.7,2.03,0.85,0.13,0.30,,0,0,Matches
Furkan Soyalp,tr TUR,MF,Gaziantep FK,28,1995,17.7,1,18,9,50.0,1.02,0.51,0.06,0.11,,0,0,Matches
Çağlar Söyüncü,tr TUR,DF,Fenerbahçe,27,1996,10.1,2,7,2,28.6,0.69,0.20,0.29,1.00,,0,0,Matches
Benjamin Stambouli,fr FRA,MF,Adana Demirspor,32,1990,15.3,1,10,4,40.0,0.65,0.26,0.10,0.25,,0,0,Matches
Luka Stankovski,mk MKD,MF,Gaziantep FK,20,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Carlos Strandberg,se SWE,"FW,MF",Hatayspor,27,1996,24.9,8,63,20,31.7,2.53,0.80,0.10,0.30,,2,2,Matches
Sander van de Streek,nl NED,"MF,FW",Antalyaspor,30,1993,20.6,2,49,19,38.8,2.38,0.92,0.04,0.11,,0,0,Matches
Jens Stryger Larsen,dk DEN,DF,Trabzonspor,32,1991,11.4,0,2,0,0.0,0.18,0.00,0.00,,,0,0,Matches
Stefano Sturaro,it ITA,MF,Fatih Karagümrük,30,1993,3.5,1,1,1,100.0,0.29,0.29,1.00,1.00,,0,0,Matches
Ali Sühan Demirel,tr TUR,FW,Kasımpaşa,20,2003,0.1,0,1,0,0.0,7.50,0.00,0.00,,,0,0,Matches
Berkay Sülüngöz,tr TUR,DF,Pendikspor,27,1996,14.8,1,7,1,14.3,0.47,0.07,0.14,1.00,,0,0,Matches
Jonas Svensson,no NOR,DF,Beşiktaş,30,1993,9.7,0,2,0,0.0,0.21,0.00,0.00,,,0,0,Matches
Jonas Svensson,no NOR,DF,Adana Demirspor,30,1993,13.2,0,2,0,0.0,0.15,0.00,0.00,,,0,0,Matches
Jakub Szumski,pl POL,GK,Samsunspor,31,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Sebastian Szymański,pl POL,MF,Fenerbahçe,24,1999,32.1,10,87,31,35.6,2.71,0.97,0.11,0.32,,0,0,Matches
Jakub Słowik,pl POL,GK,Konyaspor,31,1991,14.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Dušan Tadić,rs SRB,MF,Fenerbahçe,34,1988,34.9,10,53,28,52.8,1.52,0.80,0.08,0.14,,6,9,Matches
Muhammet Taha Şahin,,DF,Rizespor,22,2000,32.7,0,8,0,0.0,0.24,0.00,0.00,,,0,0,Matches
Muhammet Taha Tepe,tr TUR,GK,Trabzonspor,22,2001,3.0,0,0,0,,0.00,0.00,,,,0,0,Matches

Flavien Tait,fr FRA,MF,Samsunspor,30,1993,18.6,0,13,4,30.8,0.70,0.21,0.00,0.00,,0,0,Matches
Tayyib Talha Sanuç,tr TUR,DF,Beşiktaş,23,1999,6.5,0,2,1,50.0,0.31,0.15,0.00,0.00,,0,0,Matches
Haluk Tan,tr TUR,DF,Samsunspor,18,2005,3.8,0,2,0,0.0,0.53,0.00,0.00,,,0,0,Matches
Douglas Tanque,br BRA,FW,Samsunspor,29,1993,0.2,0,1,0,0.0,4.09,0.00,0.00,,,0,0,Matches
Emre Taşdemir,tr TUR,"DF,FW",Pendikspor,27,1995,5.2,0,4,1,25.0,0.76,0.19,0.00,0.00,,0,0,Matches
Ertuğrul Taşkıran,tr TUR,GK,Alanyaspor,33,1989,34.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Mahmut Tekdemir,tr TUR,MF,Başakşehir,35,1988,3.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Muhammet Tekke,,FW,İstanbulspor,20,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Tonio Teklić,hr CRO,MF,Fatih Karagümrük,23,1999,3.4,0,7,0,0.0,2.06,0.00,0.00,,,0,0,Matches
Tonio Teklić,hr CRO,MF,Trabzonspor,23,1999,1.6,0,4,0,0.0,2.48,0.00,0.00,,,0,0,Matches
Vefa Temel,fr FRA,"DF,MF",İstanbulspor,20,2002,9.5,2,10,4,40.0,1.06,0.42,0.20,0.50,,0,0,Matches
Serkan Terzi,tr TUR,DF,Beşiktaş,19,2004,5.6,0,2,1,50.0,0.36,0.18,0.00,0.00,,0,0,Matches
Tetê,br BRA,MF,Galatasaray,23,2000,12.2,0,37,14,37.8,3.04,1.15,0.00,0.00,,0,0,Matches
Trazie Thomas Zai,ci CIV,MF,Kasımpaşa,24,1999,1.2,0,1,0,0.0,0.83,0.00,0.00,,,0,0,Matches
Thuram,br BRA,"FW,MF",Pendikspor,32,1991,9.5,3,25,9,36.0,2.63,0.95,0.12,0.33,,0,0,Matches
Demir Tıknaz,tr TUR,MF,Beşiktaş,18,2004,7.6,0,7,3,42.9,0.92,0.39,0.00,0.00,,0,0,Matches
Emir Tintiş,tr TUR,DF,Fatih Karagümrük,19,2004,1.2,0,1,0,0.0,0.86,0.00,0.00,,,0,0,Matches
Mickaël Tirpan,be BEL,"DF,MF",Samsunspor,29,1993,6.3,0,4,0,0.0,0.64,0.00,0.00,,,0,0,Matches
Dorukhan Toköz,tr TUR,"DF,MF",Adana Demirspor,27,1996,7.5,0,0,0,,0.00,0.00,,,,0,0,Matches
İzzet Topatar,,MF,İstanbulspor,21,2001,0.4,0,1,0,0.0,2.25,0.00,0.00,,,0,0,Matches
Emir Topçu,tr TUR,DF,Rizespor,22,2000,31.0,1,24,8,33.3,0.78,0.26,0.04,0.13,,0,0,Matches
Ömer Toprak,tr TUR,DF,Antalyaspor,34,1989,20.0,0,6,2,33.3,0.30,0.10,0.00,0.00,,0,0,Matches
Gökhan Töre,tr TUR,"FW,MF",Konyaspor,31,1992,0.5,0,1,0,0.0,1.87,0.00,0.00,,,0,0,Matches
Lucas Torreira,uy URU,MF,Galatasaray,27,1996,33.0,1,32,5,15.6,0.97,0.15,0.03,0.20,,0,0,Matches
Cenk Tosun,tr TUR,"FW,MF",Beşiktaş,32,1991,21.7,6,55,14,25.5,2.54,0.65,0.11,0.43,,0,2,Matches

Ahmed Touba,dz ALG,DF,Başakşehir,25,1998,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Umut Toy,,DF,Pendikspor,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Djakaridja Traoré,ci CIV,FW,İstanbulspor,24,1998,5.4,1,9,5,55.6,1.67,0.93,0.11,0.20,,0,0,Matches
Trézéguet,eg EGY,MF,Trabzonspor,28,1994,17.8,10,61,22,36.1,3.42,1.23,0.15,0.41,,1,1,Matches
Ali Turap Bülbül,tr TUR,DF,Galatasaray,18,2005,1.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Aziz Turgʻunboyev,uz UZB,"MF,DF",Sivasspor,28,1994,9.0,1,14,5,35.7,1.56,0.56,0.07,0.20,,0,0,Matches
Cem Türkmen,tr TUR,MF,Ankaragücü,21,2002,1.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Hüseyin Türkmen,tr TUR,DF,Trabzonspor,25,1998,1.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Deniz Turuc,tr TUR,MF,Başakşehir,30,1993,29.7,2,39,17,43.6,1.31,0.57,0.05,0.12,,0,0,Matches
Georgios Tzavellas,gr GRE,DF,Pendikspor,35,1987,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Salih Uçan,tr TUR,MF,Beşiktaş,29,1994,17.4,1,21,4,19.0,1.21,0.23,0.05,0.25,,0,0,Matches
Adnan Ugur,be BEL,MF,Fatih Karagümrük,22,2001,6.0,0,3,2,66.7,0.50,0.33,0.00,0.00,,0,0,Matches
Hwang Ui-jo,kr KOR,FW,Alanyaspor,30,1992,2.9,1,9,6,66.7,3.12,2.08,0.11,0.17,,0,0,Matches
Oğulcan Ülgün,tr TUR,MF,Konyaspor,25,1998,19.5,1,22,9,40.9,1.13,0.46,0.05,0.11,,0,0,Matches
Alper Uludağ,tr TUR,DF,Ankaragücü,32,1990,5.6,1,3,2,66.7,0.54,0.36,0.33,0.50,,0,0,Matches
Cengiz Ünder,tr TUR,MF,Fenerbahçe,26,1997,11.4,9,44,19,43.2,3.85,1.66,0.20,0.47,,0,0,Matches
Arda Ünyay,tr TUR,DF,Ankaragücü,16,2007,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Güvenc Usta,,FW,Rizespor,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Necip Uysal,tr TUR,DF,Beşiktaş,32,1991,26.1,0,11,3,27.3,0.42,0.11,0.00,0.00,,0,0,Matches
Anthony Uzodimma,ng NGA,DF,Kayserispor,24,1999,8.6,1,7,3,42.9,0.81,0.35,0.14,0.33,,0,0,Matches
Emre Uzun,tr TUR,MF,Antalyaspor,18,2005,2.6,0,8,1,12.5,3.05,0.38,0.00,0.00,,0,0,Matches
Emrecan Uzunhan,,MF,Beşiktaş,22,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Baran Vardar,,DF,İstanbulspor,18,2005,1.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Dal Varesanovic,ba BIH,MF,Rizespor,22,2001,23.2,9,57,18,31.6,2.46,0.78,0.16,0.50,,0,0,Matches
Valmir Veliu,xk KVX,FW,Gaziantep FK,23,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches

Freddie Veseli,al ALB,DF,Fatih Karagümrük,30,1992,17.8,0,4,0,0.0,0.22,0.00,0.00,,,0,0,Matches
Carlos Vinícius,br BRA,FW,Galatasaray,28,1995,1.5,1,8,3,37.5,5.29,1.99,0.13,0.33,,0,0,Matches
Edin Višća,ba BIH,MF,Trabzonspor,33,1990,31.5,5,65,16,24.6,2.06,0.51,0.06,0.25,,1,1,Matches
Modestas Vorobjovas,lt LTU,MF,İstanbulspor,27,1995,23.6,1,6,3,50.0,0.25,0.13,0.17,0.33,,0,0,Matches
Josip Vuković,hr CRO,MF,Pendikspor,31,1992,12.0,0,6,2,33.3,0.50,0.17,0.00,0.00,,0,0,Matches
Güray Vural,tr TUR,DF,Antalyaspor,35,1988,28.5,1,25,4,16.0,0.88,0.14,0.04,0.25,,0,0,Matches
Emir Vurusaner,,DF,İstanbulspor,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Welinton,br BRA,DF,Pendikspor,34,1989,22.4,2,21,6,28.6,0.94,0.27,0.10,0.33,,0,0,Matches
Cláudio Winck,br BRA,DF,Kasımpaşa,29,1994,31.8,3,31,8,25.8,0.98,0.25,0.10,0.38,,0,0,Matches
Joe Worrall,eng ENG,DF,Beşiktaş,26,1997,5.5,1,3,1,33.3,0.55,0.18,0.33,1.00,,0,0,Matches
Güven Yalçın,tr TUR,"FW,MF",Fatih Karagümrük,24,1999,23.7,9,57,21,36.8,2.41,0.89,0.16,0.43,,0,0,Matches
Mert Yandaş,tr TUR,MF,Fenerbahçe,28,1994,6.6,2,15,6,40.0,2.27,0.91,0.13,0.33,,0,0,Matches
Erencan Yardimci,tr TUR,"FW,MF",Pendikspor,21,2002,15.6,6,36,17,47.2,2.31,1.09,0.17,0.35,,0,0,Matches
Ali Yasar,be BEL,"DF,MF",İstanbulspor,28,1995,28.1,1,24,8,33.3,0.85,0.28,0.04,0.13,,0,0,Matches
Karahan Yasir Subaşı,tr TUR,DF,Konyaspor,27,1996,2.2,0,1,0,0.0,0.45,0.00,0.00,,,0,0,Matches
Zeki Yavru,tr TUR,DF,Samsunspor,31,1991,22.4,1,12,4,33.3,0.54,0.18,0.08,0.25,,0,0,Matches
Sarp Yavrucu,,FW,Kasımpaşa,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Uğurcan Yazgılı,tr TUR,"DF,MF",Konyaspor,24,1999,29.9,2,13,2,15.4,0.44,0.07,0.15,1.00,,0,0,Matches
Sagiv Yehezkel,il ISR,"MF,FW",Antalyaspor,28,1995,10.1,6,22,11,50.0,2.17,1.09,0.27,0.55,,0,0,Matches
Mehmet Yeşil,tr TUR,DF,İstanbulspor,25,1998,32.2,0,12,3,25.0,0.37,0.09,0.00,0.00,,0,0,Matches
Erdoğan Yeşilyurt,,"DF,MF",Antalyaspor,29,1993,27.6,3,31,7,22.6,1.12,0.25,0.10,0.43,,0,0,Matches
Emirhan Yigit,,MF,Kasımpaşa,17,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Bertuğ Yıldırım,tr TUR,FW,Hatayspor,21,2002,2.9,1,8,4,50.0,2.79,1.40,0.13,0.25,,0,0,Matches
Engin Yıldırım,tr TUR,FW,Trabzonspor,18,2005,0.1,1,1,1,100.0,9.00,9.00,1.00,1.00,,0,0,Matches
İbrahim Yılmaz,tr TUR,FW,İstanbulspor,29,1994,5.1,2,3,3,100.0,0.59,0.59,0.67,0.67,,0,0,Matches

Kartal Yılmaz,tr TUR,MF,Kayserispor,22,2000,26.7,0,19,1,5.3,0.71,0.04,0.00,0.00,,0,0,Matches
Mert Yilmaz,tr TUR,DF,Antalyaspor,24,1999,2.3,1,1,1,100.0,0.44,0.44,1.00,1.00,,0,0,Matches
Recep Yılmaz,tr TUR,DF,Hatayspor,27,1995,10.0,0,0,0,,0.00,0.00,,,,0,0,Matches
İsmail Yüksek,tr TUR,MF,Fenerbahçe,24,1999,25.6,0,26,3,11.5,1.02,0.12,0.00,0.00,,0,0,Matches
Wilfried Zaha,ci CIV,"MF,FW",Galatasaray,30,1992,16.0,9,49,19,38.8,3.07,1.19,0.18,0.47,,0,0,Matches
Baktiyor Zainutdinov,kz KAZ,"DF,MF",Beşiktaş,25,1998,18.1,0,21,8,38.1,1.16,0.44,0.00,0.00,,0,0,Matches
Miha Zajc,si SVN,MF,Fenerbahçe,29,1994,5.7,0,11,2,18.2,1.93,0.35,0.00,0.00,,0,0,Matches
Arber Zeneli,xk KVX,MF,Adana Demirspor,28,1995,4.0,0,5,1,20.0,1.25,0.25,0.00,0.00,,0,0,Matches
Altin Zeqiri,xk KVX,MF,Rizespor,23,2000,25.3,5,45,19,42.2,1.78,0.75,0.11,0.26,,0,0,Matches
Hakim Ziyech,ma MAR,MF,Galatasaray,30,1993,11.9,6,44,15,34.1,3.70,1.26,0.14,0.40,,0,0,Matches
Andrej Đokanović,ba BIH,MF,Ankaragücü,22,2001,6.8,0,6,0,0.0,0.88,0.00,0.00,,,0,0,Matches
