Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Lucas Martins,br BRA,MF,Tsarsko Selo,26,1995,9.2,2,,,,,,,,,0,0,Matches
Davide Masella,it ITA,MF,Tsarsko Selo,19,2002,2.1,0,,,,,,,,,0,0,Matches
Jurgen Mattheij,nl NED,DF,CSKA Sofia,28,1993,21.2,4,,,,,,,,,1,1,Matches
Bradley Mazikou,cg CGO,DF,CSKA Sofia,25,1996,22.0,2,,,,,,,,,0,0,Matches
Simeon Mechev,bg BUL,MF,Beroe,31,1990,18.8,1,,,,,,,,,0,0,Matches
Dylan Mertens,nl NED,MF,Botev Plovdiv,26,1995,25.1,0,,,,,,,,,0,0,Matches
Karol Mets,ee EST,"DF,MF",CSKA Sofia,28,1993,7.9,0,,,,,,,,,0,0,Matches
Dragan Mihajlović,ch SUI,"DF,FW",Levski Sofia,29,1991,20.8,0,,,,,,,,,0,0,Matches
Nikolay Mihaylov,bg BUL,GK,Levski Sofia,33,1988,28.3,0,,,,,,,,,0,0,Matches
Georgi Milanov,bg BUL,"FW,MF",Levski Sofia,29,1992,17.9,2,,,,,,,,,0,0,Matches
Iliya Milanov,bg BUL,DF,Botev Vratsa,29,1992,22.9,2,,,,,,,,,0,0,Matches
Krasimir Miloshev,bg BUL,MF,Lokomotiv Sofia,21,2000,20.0,0,,,,,,,,,0,0,Matches
Martin Milushev,bg BUL,MF,Cherno More,19,2002,1.4,0,,,,,,,,,0,0,Matches
Georgi Minchev,bg BUL,FW,Loko Plovdiv,26,1995,17.5,10,,,,,,,,,1,1,Matches
Ivan Minchev,bg BUL,MF,Slavia Sofia,30,1991,10.2,2,,,,,,,,,0,0,Matches
Mihail Minkov,bg BUL,DF,CSKA 1948,28,1993,3.0,0,,,,,,,,,0,0,Matches
Nikolay Minkov,bg BUL,MF,Botev Plovdiv,23,1997,17.8,0,,,,,,,,,0,0,Matches
Gaëtan Missi Mezu,ga GAB,FW,Tsarsko Selo,25,1996,12.0,0,,,,,,,,,0,0,Matches
Hristo Mitev,bg BUL,DF,Beroe,21,1999,5.1,0,,,,,,,,,0,0,Matches
Asen Mitkov,bg BUL,MF,Levski Sofia,16,2005,0.9,0,,,,,,,,,0,0,Matches
Dimitar Mitkov,bg BUL,FW,Lokomotiv Sofia,21,2000,9.6,2,,,,,,,,,0,0,Matches
Ivan Mitrev,bg BUL,FW,Botev Vratsa,22,1999,2.3,0,,,,,,,,,0,0,Matches
Brayan Moreno,co COL,FW,CSKA Sofia,21,1999,1.2,0,,,,,,,,,0,0,Matches
Karlo Muhar,hr CRO,MF,CSKA Sofia,25,1996,21.1,2,,,,,,,,,0,0,Matches

Daudet N'Dongala,fr FRA,MF,CSKA 1948,26,1994,0.1,0,,,,,,,,,0,0,Matches
Daniel Naumov,bg BUL,GK,CSKA 1948,23,1998,26.5,0,,,,,,,,,0,0,Matches
Ivaylo Naydenov,bg BUL,MF,Levski Sofia,23,1998,4.8,0,,,,,,,,,0,0,Matches
Khadim Ndiaye,sn SEN,GK,Tsarsko Selo,21,2000,10.0,0,,,,,,,,,0,0,Matches
Todor Nedelev,bg BUL,MF,Botev Plovdiv,28,1993,24.2,6,,,,,,,,,3,3,Matches
Anton Nedyalkov,bg BUL,DF,Ludogorets,28,1993,5.2,0,,,,,,,,,0,0,Matches
Yulian Nenov,bg BUL,FW,Botev Vratsa,26,1994,20.6,6,,,,,,,,,0,0,Matches
Gevaro Nepomuceno,cw CUW,"FW,MF",Cherno More,28,1992,1.4,0,,,,,,,,,0,0,Matches
Nikola Neychev,bg BUL,MF,Botev Vratsa,17,2004,0.0,0,,,,,,,,,0,0,Matches
Louis Nganioni,fr FRA,DF,Tsarsko Selo,26,1995,13.8,0,,,,,,,,,0,0,Matches
Kemehlo Nguena,fr FRA,FW,Slavia Sofia,21,2000,10.8,0,,,,,,,,,0,0,Matches
Kostadin Nichev,bg BUL,DF,Botev Vratsa,33,1988,21.9,1,,,,,,,,,0,0,Matches
Nikolay Nikolaev,bg BUL,DF,Loko Plovdiv,24,1997,1.4,0,,,,,,,,,0,0,Matches
Nikolay Nikolaev,bg BUL,DF,Tsarsko Selo,24,1997,9.1,0,,,,,,,,,0,0,Matches
Nikita Nikolayevich,by BLR,MF,Slavia Sofia,23,1997,2.2,0,,,,,,,,,0,0,Matches
Georgi Nikolov,bg BUL,FW,Botev Vratsa,19,2002,2.0,0,,,,,,,,,0,0,Matches
Martin Nikolov,bg BUL,DF,Botev Vratsa,27,1993,28.9,0,,,,,,,,,0,0,Matches
Nikolay Nikolov,bg BUL,MF,Pirin Blagoevgrad,18,2003,0.2,0,,,,,,,,,0,0,Matches
Stilyan Nikolov,bg BUL,DF,Pirin Blagoevgrad,30,1991,25.9,1,,,,,,,,,0,0,Matches
Valentin Nikolov,bg BUL,FW,Lokomotiv Sofia,17,2003,7.9,1,,,,,,,,,0,0,Matches
Tochukwu Nnadi,ng NGA,MF,Botev Plovdiv,18,2003,1.8,0,,,,,,,,,0,0,Matches
Junior Nzila,fr FRA,DF,CSKA Sofia,20,2001,0.7,0,,,,,,,,,0,0,Matches
Octávio,br BRA,MF,Lokomotiv Sofia,27,1993,25.9,9,,,,,,,,,3,3,Matches
Carlos Ohene,gh GHA,MF,Tsarsko Selo,28,1993,7.8,0,,,,,,,,,0,0,Matches
Cauly Oliveira Souza,br BRA,"FW,MF",Ludogorets,25,1995,13.5,5,,,,,,,,,0,0,Matches

Miki Orachev,bg BUL,DF,Lokomotiv Sofia,25,1996,29.7,0,,,,,,,,,0,0,Matches
Sergio Padt,nl NED,GK,Ludogorets,31,1990,19.0,0,,,,,,,,,0,0,Matches
Stefano Palmucci,it ITA,MF,Tsarsko Selo,20,2001,0.0,0,,,,,,,,,0,0,Matches
Vasil Panayotov,bg BUL,MF,Cherno More,31,1990,23.2,1,,,,,,,,,0,0,Matches
Mitko Panov,bg BUL,MF,Botev Vratsa,15,2006,0.0,0,,,,,,,,,0,0,Matches
Tsvetomir Panov,bg BUL,DF,Cherno More,32,1989,21.1,0,,,,,,,,,0,0,Matches
Martin Paskalev,bg BUL,MF,Loko Plovdiv,19,2001,11.6,0,,,,,,,,,0,0,Matches
Bozhidar Penchev,bg BUL,MF,Beroe,19,2002,0.2,0,,,,,,,,,0,0,Matches
Brayan Perea,co COL,FW,Botev Vratsa,28,1993,5.5,1,,,,,,,,,0,0,Matches
Alex Petkov,bg BUL,DF,Arda,22,1999,22.7,1,,,,,,,,,0,0,Matches
Georgi Petkov,bg BUL,GK,Slavia Sofia,45,1976,1.2,0,,,,,,,,,0,0,Matches
Hristian Petkov,bg BUL,FW,Botev Vratsa,18,2003,0.3,0,,,,,,,,,0,0,Matches
Marin Petkov,bg BUL,FW,Levski Sofia,17,2003,16.1,4,,,,,,,,,0,0,Matches
Mario Petkov,bg BUL,DF,Lokomotiv Sofia,24,1996,4.6,0,,,,,,,,,0,0,Matches
Martin Petkov,bg BUL,FW,Levski Sofia,18,2002,4.2,1,,,,,,,,,0,0,Matches
Martin Petkov,bg BUL,DF,Botev Vratsa,20,2001,0.9,0,,,,,,,,,0,0,Matches
Martin Petkov,bg BUL,FW,Slavia Sofia,18,2002,7.8,1,,,,,,,,,0,0,Matches
Stanislav Petkov,bg BUL,MF,Botev Vratsa,17,2004,0.1,0,,,,,,,,,0,0,Matches
Jérémy Pétris,fr FRA,DF,Tsarsko Selo,23,1998,9.2,0,,,,,,,,,0,0,Matches
Hristiyan Petrov,bg BUL,DF,CSKA Sofia,19,2002,3.3,0,,,,,,,,,0,0,Matches
Petar Petrov,bg BUL,GK,Pirin Blagoevgrad,22,1999,10.0,0,,,,,,,,,0,0,Matches
Simeon Petrov,bg BUL,DF,CSKA 1948,21,2000,21.6,3,,,,,,,,,0,0,Matches
Valentin Petrov,bg BUL,MF,Slavia Sofia,17,2004,0.3,1,,,,,,,,,0,0,Matches
Miloš Petrović,rs SRB,DF,Loko Plovdiv,31,1990,28.4,2,,,,,,,,,0,0,Matches
Juninho Piauiense,br BRA,FW,Arda,22,1999,9.0,1,,,,,,,,,0,0,Matches

Shaquille Pinas,sr SUR,DF,Ludogorets,23,1998,14.3,0,,,,,,,,,0,0,Matches
Virgile Pinson,fr FRA,FW,Lokomotiv Sofia,25,1996,19.0,1,,,,,,,,,0,0,Matches
Dimitar Pirgov,bg BUL,DF,CSKA 1948,31,1989,15.9,0,,,,,,,,,0,0,Matches
Ilko Pirgov,bg BUL,GK,Loko Plovdiv,35,1986,14.0,0,,,,,,,,,0,0,Matches
Ihor Plastun,ua UKR,DF,Ludogorets,30,1990,23.7,0,,,,,,,,,0,0,Matches
Hristo Popadiyn,bg BUL,DF,Slavia Sofia,27,1994,3.5,0,,,,,,,,,0,0,Matches
Hristo Popadiyn,bg BUL,DF,Tsarsko Selo,27,1994,11.3,0,,,,,,,,,0,0,Matches
Yulian Popev,bg BUL,DF,Pirin Blagoevgrad,35,1986,16.1,0,,,,,,,,,0,0,Matches
Viktor Popov,bg BUL,DF,Cherno More,21,2000,28.3,0,,,,,,,,,0,0,Matches
Valentino Pugliese,ch SUI,MF,Tsarsko Selo,24,1997,8.2,0,,,,,,,,,0,0,Matches
Roberto Punčec,hr CRO,DF,Botev Plovdiv,29,1991,10.8,0,,,,,,,,,0,0,Matches
Réda Rabeï,dz ALG,MF,Botev Plovdiv,27,1994,26.1,2,,,,,,,,,0,0,Matches
Stanislav Rabotov,bg BUL,DF,Botev Plovdiv,19,2002,6.1,0,,,,,,,,,0,0,Matches
Lukas Raeder,de GER,GK,Loko Plovdiv,27,1993,18.0,0,,,,,,,,,0,0,Matches
Celso Raposo,pt POR,DF,Lokomotiv Sofia,25,1996,24.8,2,,,,,,,,,0,0,Matches
Rick,br BRA,FW,Ludogorets,21,1999,5.8,0,,,,,,,,,0,0,Matches
Rodrigo,br BRA,MF,Cherno More,28,1993,12.3,4,,,,,,,,,0,0,Matches
Felipe Ronchetti,it ITA,MF,Tsarsko Selo,18,2003,0.5,0,,,,,,,,,0,0,Matches
Dorin Rotariu,ro ROU,"FW,MF",Ludogorets,26,1995,2.7,1,,,,,,,,,0,0,Matches
Connor Ruane,eng ENG,MF,Loko Plovdiv,27,1993,6.9,0,,,,,,,,,0,0,Matches
Slobodan Rubežić,me MNE,DF,Arda,21,2000,4.0,0,,,,,,,,,0,0,Matches
Rumen Rumenov,bg BUL,MF,Arda,28,1993,14.0,1,,,,,,,,,0,0,Matches
Georgi Rusev,bg BUL,FW,CSKA 1948,23,1998,27.9,5,,,,,,,,,0,0,Matches
Asen Rusinov,bg BUL,MF,Botev Vratsa,17,2003,0.2,0,,,,,,,,,0,0,Matches
Josué Sá,pt POR,DF,Ludogorets,29,1992,9.2,3,,,,,,,,,0,0,Matches

Oumar Sako,ne NIG,DF,Beroe,25,1996,15.9,1,,,,,,,,,0,0,Matches
Lucas Salinas,br BRA,FW,Loko Plovdiv,25,1995,20.1,1,,,,,,,,,0,0,Matches
Alex Santana,br BRA,MF,Ludogorets,26,1995,14.1,6,,,,,,,,,0,0,Matches
Vladimir Semerdzhiev,bg BUL,MF,Lokomotiv Sofia,26,1995,17.1,1,,,,,,,,,0,0,Matches
Yevhenii Serdiuk,ua UKR,FW,Cherno More,23,1998,17.8,12,,,,,,,,,1,1,Matches
Sérginho,pt POR,MF,Botev Vratsa,24,1996,14.0,0,,,,,,,,,0,0,Matches
Vidol Seymenski,bg BUL,MF,Loko Plovdiv,18,2003,0.2,0,,,,,,,,,0,0,Matches
Georgi Shalamanov,bg BUL,MF,Pirin Blagoevgrad,16,2004,0.2,0,,,,,,,,,0,0,Matches
Christos Shelis,cy CYP,DF,Levski Sofia,21,2000,11.0,0,,,,,,,,,0,0,Matches
Dimitar Sheytanov,bg BUL,GK,Pirin Blagoevgrad,22,1999,1.0,0,,,,,,,,,0,0,Matches
Vasil Shopov,bg BUL,MF,CSKA 1948,29,1991,3.0,0,,,,,,,,,0,0,Matches
Vasil Shopov,bg BUL,MF,Tsarsko Selo,29,1991,14.3,3,,,,,,,,,0,0,Matches
Show,ao ANG,MF,Ludogorets,22,1999,13.9,2,,,,,,,,,0,0,Matches
Vasil Simeonov,bg BUL,GK,Arda,23,1998,2.3,0,,,,,,,,,0,0,Matches
Simeon Slavchev,bg BUL,MF,Lokomotiv Sofia,27,1993,9.7,1,,,,,,,,,0,0,Matches
Simeon Slavchev,bg BUL,MF,Levski Sofia,27,1993,4.5,0,,,,,,,,,0,0,Matches
Hristiyan Slavkov,bg BUL,GK,Botev Plovdiv,18,2003,1.0,0,,,,,,,,,0,0,Matches
Simon Sluga,hr CRO,GK,Ludogorets,28,1993,2.0,0,,,,,,,,,0,0,Matches
Shaquill Sno,nl NED,"DF,MF",Loko Plovdiv,25,1996,3.9,0,,,,,,,,,0,0,Matches
Ludovic Soares,cv CPV,DF,Slavia Sofia,27,1994,17.6,1,,,,,,,,,0,0,Matches
Noah Sonko Sundberg,gm GAM,DF,Levski Sofia,25,1996,11.0,1,,,,,,,,,0,0,Matches
Martin Sorakov,bg BUL,FW,Slavia Sofia,17,2003,7.7,1,,,,,,,,,0,0,Matches
Pieros Sotiriou,cy CYP,"FW,MF",Ludogorets,28,1993,18.9,17,,,,,,,,,4,4,Matches
Mazire Soula,fr FRA,FW,Cherno More,23,1998,5.6,0,,,,,,,,,0,0,Matches
Samuel Souprayen,fr FRA,DF,Botev Plovdiv,32,1989,25.5,1,,,,,,,,,0,0,Matches

Krasimir Stanoev,bg BUL,MF,Pirin Blagoevgrad,26,1994,28.3,5,,,,,,,,,3,3,Matches
Orlin Starokin,bg BUL,"DF,MF",Pirin Blagoevgrad,34,1987,4.9,0,,,,,,,,,0,0,Matches
Denis Stefanov,bg BUL,MF,Lokomotiv Sofia,18,2003,0.0,0,,,,,,,,,0,0,Matches
Iliyan Stefanov,bg BUL,MF,Levski Sofia,22,1998,8.6,4,,,,,,,,,0,0,Matches
Iliyan Stefanov,bg BUL,MF,Beroe,22,1998,6.8,0,,,,,,,,,0,0,Matches
Rosen Stefanov,bg BUL,DF,Cherno More,18,2002,0.1,0,,,,,,,,,0,0,Matches
Alen Stevanović,rs SRB,"FW,MF",Tsarsko Selo,30,1991,14.2,1,,,,,,,,,0,0,Matches
Emil Stoev,bg BUL,MF,Slavia Sofia,25,1996,12.6,1,,,,,,,,,0,0,Matches
Milen Stoev,bg BUL,DF,Arda,21,1999,16.9,0,,,,,,,,,0,0,Matches
Martin Stoilov,bg BUL,MF,Lokomotiv Sofia,18,2003,0.3,0,,,,,,,,,0,0,Matches
Antoan Stoyanov,bg BUL,MF,Levski Sofia,16,2005,0.0,0,,,,,,,,,0,0,Matches
Dimitar Stoyanov,bg BUL,MF,Slavia Sofia,20,2001,5.6,0,,,,,,,,,0,0,Matches
Kristiyan Stoyanov,bg BUL,DF,Slavia Sofia,18,2003,0.3,0,,,,,,,,,0,0,Matches
Krum Stoyanov,bg BUL,"DF,FW",Arda,29,1991,1.0,0,,,,,,,,,0,0,Matches
Krum Stoyanov,bg BUL,"DF,FW",CSKA 1948,29,1991,8.0,1,,,,,,,,,0,0,Matches
Ivan Sulev,bg BUL,MF,Loko Plovdiv,14,2006,0.5,0,,,,,,,,,0,0,Matches
Kazuki Takahashi,jp JPN,MF,Pirin Blagoevgrad,24,1996,3.3,0,,,,,,,,,0,0,Matches
Kevin Tapoko,fr FRA,"FW,MF",Beroe,27,1994,0.7,0,,,,,,,,,0,0,Matches
Ivan Tasev,bg BUL,FW,Pirin Blagoevgrad,19,2002,6.1,1,,,,,,,,,0,0,Matches
Toni Tasev,bg BUL,MF,Slavia Sofia,27,1994,18.4,6,,,,,,,,,2,2,Matches
Darko Tasevski,mk MKD,MF,Slavia Sofia,37,1984,2.8,0,,,,,,,,,0,0,Matches
Mavis Tchibota,cg CGO,FW,Ludogorets,25,1996,8.6,3,,,,,,,,,0,0,Matches
Bernard Tekpetey,gh GHA,"FW,MF",Ludogorets,23,1997,14.9,10,,,,,,,,,0,0,Matches
Georgi Terziev,bg BUL,DF,Ludogorets,29,1992,8.9,0,,,,,,,,,0,0,Matches
Thiago,br BRA,FW,Ludogorets,20,2001,0.4,1,,,,,,,,,0,0,Matches

Ivan Tilev,bg BUL,FW,Arda,22,1999,16.7,2,,,,,,,,,0,0,Matches
Matías Tissera,ar ARG,FW,Ludogorets,24,1996,3.8,2,,,,,,,,,0,0,Matches
Dimitar Todorov,bg BUL,GK,CSKA 1948,26,1995,1.5,0,,,,,,,,,0,0,Matches
Ivaylo Todorov,bg BUL,DF,Pirin Blagoevgrad,17,2003,0.3,0,,,,,,,,,0,0,Matches
Krasimir Todorov,bg BUL,FW,Botev Vratsa,17,2004,16.1,0,,,,,,,,,0,0,Matches
Emmanuel Toku,gh GHA,MF,Botev Plovdiv,21,2000,29.5,4,,,,,,,,,0,0,Matches
Josip Tomašević,hr CRO,DF,Loko Plovdiv,27,1994,22.2,1,,,,,,,,,0,0,Matches
Ertan Tombak,bg BUL,DF,Slavia Sofia,22,1999,24.8,0,,,,,,,,,0,0,Matches
Bozhidar Tomovski,bg BUL,DF,Tsarsko Selo,16,2004,0.0,0,,,,,,,,,0,0,Matches
Dimitar Tonev,bg BUL,MF,Botev Plovdiv,19,2001,5.6,1,,,,,,,,,0,0,Matches
Mario Topuzov,bg BUL,MF,CSKA 1948,22,1999,17.9,2,,,,,,,,,0,0,Matches
Martin Toshev,bg BUL,"FW,MF",CSKA 1948,31,1990,3.8,2,,,,,,,,,0,0,Matches
Plamen Tsonchev,bg BUL,MF,Botev Plovdiv,18,2003,0.6,0,,,,,,,,,0,0,Matches
Borislav Tsonev,bg BUL,MF,Levski Sofia,26,1995,14.4,6,,,,,,,,,1,1,Matches
Borislav Tsonev,bg BUL,MF,Slavia Sofia,26,1995,3.7,1,,,,,,,,,0,0,Matches
Radoslav Tsonev,bg BUL,MF,Levski Sofia,26,1995,14.9,1,,,,,,,,,1,1,Matches
Wenderson Tsunami,br BRA,MF,Levski Sofia,25,1996,10.6,1,,,,,,,,,0,0,Matches
Aleksandar Tsvetkov,bg BUL,MF,Beroe,30,1990,18.0,1,,,,,,,,,0,0,Matches
Ivan Turitsov,bg BUL,DF,CSKA Sofia,22,1999,22.4,0,,,,,,,,,0,0,Matches
Parvizdzhon Umarbayev,tj TJK,MF,Loko Plovdiv,26,1994,26.1,2,,,,,,,,,0,0,Matches
Georgi Valchev,bg BUL,MF,Slavia Sofia,30,1991,21.1,1,,,,,,,,,1,1,Matches
Mariyan Vangelov,bg BUL,MF,Pirin Blagoevgrad,18,2003,0.5,0,,,,,,,,,0,0,Matches
Kristian Varbanov,bg BUL,MF,CSKA 1948,20,2001,0.2,0,,,,,,,,,0,0,Matches
Federico Varela,ar ARG,"FW,MF",CSKA Sofia,25,1996,6.9,0,,,,,,,,,0,0,Matches
Aleksandar Vasilev,bg BUL,DF,Beroe,26,1995,15.8,0,,,,,,,,,0,0,Matches

Aleksandar Vasilev,bg BUL,DF,Loko Plovdiv,26,1995,10.1,0,,,,,,,,,0,0,Matches
Hristiyan Vasilev,bg BUL,GK,Arda,23,1997,3.0,0,,,,,,,,,0,0,Matches
Hristiyan Vasilev,bg BUL,GK,Tsarsko Selo,23,1997,0.2,0,,,,,,,,,0,0,Matches
Ivan Vasilev,bg BUL,FW,Botev Plovdiv,20,2001,0.1,0,,,,,,,,,0,0,Matches
Velislav Vasilev,bg BUL,MF,Cherno More,20,2001,14.8,0,,,,,,,,,0,0,Matches
Ventsislav Vasilev,bg BUL,DF,CSKA 1948,33,1988,3.4,0,,,,,,,,,0,0,Matches
Ventsislav Vasilev,bg BUL,DF,Tsarsko Selo,33,1988,13.9,0,,,,,,,,,0,0,Matches
Viktor Vasilev,bg BUL,FW,Botev Vratsa,22,1999,15.5,1,,,,,,,,,0,0,Matches
Stefan Velev,bg BUL,MF,Cherno More,32,1989,18.1,1,,,,,,,,,0,0,Matches
Viacheslav Veliev,ua UKR,FW,Pirin Blagoevgrad,21,2000,2.5,1,,,,,,,,,0,0,Matches
Olivier Verdon,bj BEN,DF,Ludogorets,25,1995,20.4,3,,,,,,,,,0,0,Matches
Nikola Videnov,bg BUL,GK,CSKA 1948,19,2002,1.0,0,,,,,,,,,0,0,Matches
Gonçalo Vieira,pt POR,DF,Botev Vratsa,23,1998,4.1,0,,,,,,,,,0,0,Matches
Rodrigo Vilela,pt POR,FW,Cherno More,26,1995,5.1,0,,,,,,,,,0,0,Matches
Thibaut Vion,fr FRA,"DF,FW",CSKA Sofia,27,1993,13.0,0,,,,,,,,,0,0,Matches
Petar Vitanov,bg BUL,MF,Loko Plovdiv,26,1995,20.5,0,,,,,,,,,0,0,Matches
Davide Vitturini,it ITA,DF,Tsarsko Selo,24,1997,10.7,0,,,,,,,,,0,0,Matches
Emil Viyachki,bg BUL,DF,Slavia Sofia,31,1990,25.4,3,,,,,,,,,0,0,Matches
Svetoslav Vutsov,bg BUL,GK,Slavia Sofia,19,2002,27.3,0,,,,,,,,,0,0,Matches
Wanderson,bg BUL,"FW,MF",Ludogorets,33,1988,2.9,1,,,,,,,,,0,0,Matches
Yanic Wildschut,sr SUR,"FW,MF",CSKA Sofia,29,1991,17.8,0,,,,,,,,,0,0,Matches
Yusupha Yaffa,gm GAM,FW,Tsarsko Selo,24,1996,0.7,0,,,,,,,,,0,0,Matches
Emil Yanchev,bg BUL,"DF,MF",Loko Plovdiv,22,1999,11.4,0,,,,,,,,,0,0,Matches
Dominik Yankov,bg BUL,MF,Ludogorets,21,2000,15.9,4,,,,,,,,,0,0,Matches
Georgi Yomov,bg BUL,MF,CSKA Sofia,24,1997,21.3,8,,,,,,,,,0,0,Matches

Andrey Yordanov,bg BUL,FW,Tsarsko Selo,19,2001,3.6,1,,,,,,,,,0,0,Matches
Preslav Yordanov,bg BUL,FW,Pirin Blagoevgrad,32,1989,13.9,4,,,,,,,,,1,1,Matches
Tonislav Yordanov,bg BUL,FW,Arda,22,1998,25.4,9,,,,,,,,,5,5,Matches
Valentin Yoskov,bg BUL,FW,CSKA 1948,23,1998,4.1,0,,,,,,,,,0,0,Matches
Amos Youga,cf CTA,"DF,MF",CSKA Sofia,28,1992,14.8,3,,,,,,,,,0,0,Matches
Iliya Yurukov,bg BUL,MF,Arda,21,1999,17.6,0,,,,,,,,,0,0,Matches
Serkan Yusein,bg BUL,MF,Beroe,25,1996,20.9,1,,,,,,,,,0,0,Matches
Gjoko Zajkov,mk MKD,DF,Levski Sofia,26,1995,14.0,1,,,,,,,,,0,0,Matches
Gjoko Zajkov,mk MKD,DF,Slavia Sofia,26,1995,5.7,1,,,,,,,,,0,0,Matches
Petar Zanev,bg BUL,DF,Pirin Blagoevgrad,35,1985,28.4,2,,,,,,,,,0,0,Matches
Pierre Zebli,ci CIV,FW,Tsarsko Selo,23,1997,10.9,0,,,,,,,,,0,0,Matches
Atanas Zehirov,bg BUL,MF,Arda,32,1989,7.7,0,,,,,,,,,0,0,Matches
Denislav Zhekov,bg BUL,GK,Slavia Sofia,17,2003,0.5,0,,,,,,,,,0,0,Matches
Milen Zhelev,bg BUL,"DF,MF",Arda,28,1993,27.7,2,,,,,,,,,0,0,Matches
Yordan Zhelev,bg BUL,FW,Botev Vratsa,17,2004,0.7,0,,,,,,,,,0,0,Matches
Nikolay Zhelyazkov,bg BUL,DF,CSKA 1948,16,2004,0.1,0,,,,,,,,,0,0,Matches
Radoslav Zhivkov,bg BUL,FW,CSKA Sofia,22,1999,0.6,0,,,,,,,,,0,0,Matches
Nikolay Zlatev,bg BUL,FW,Cherno More,16,2004,1.7,0,,,,,,,,,0,0,Matches
Yuki Aizu,jp JPN,MF,Pirin Blagoevgrad,24,1996,1.5,0,,,,,,,,,0,0,Matches
