Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Nebojša Bastajić,rs SRB,MF,Vojvodina,30,1990,13.0,2,,,,,,,,,0,0,Matches
Samed Baždar,rs SRB,FW,Partizan,17,2004,0.8,0,,,,,,,,,0,0,Matches
Kristijan Belic,rs SRB,MF,Čukarički,20,2001,4.7,0,,,,,,,,,0,0,Matches
Edin Biber,ba BIH,MF,Radnik Surdulica,22,1999,8.2,0,,,,,,,,,0,0,Matches
Luka Bijelovic,rs SRB,FW,Spartak Subotic,20,2001,26.0,5,,,,,,,,,0,0,Matches
Darko Bjedov,rs SRB,FW,Radnik Surdulica,32,1989,3.4,0,,,,,,,,,0,0,Matches
Marko Bjeković,rs SRB,DF,Vojvodina,20,2000,10.7,0,,,,,,,,,0,0,Matches
Aleksandar Bjelica,rs SRB,"DF,MF",Spartak Subotic,27,1994,3.4,0,,,,,,,,,0,0,Matches
Ognjen Bjeličić,rs SRB,FW,Radnički Niš,24,1997,14.8,0,,,,,,,,,0,0,Matches
Uroš Blagojević,rs SRB,DF,Radnički Kragujevac,19,2002,10.8,1,,,,,,,,,0,0,Matches
Bertalan Bocskay,hu HUN,DF,TSC Bačka Top,19,2002,14.1,0,,,,,,,,,0,0,Matches
Aleksandar Bogdanović,rs SRB,DF,Voždovac,22,1999,7.2,0,,,,,,,,,0,0,Matches
Vuk Bogdanović,rs SRB,DF,Spartak Subotic,19,2002,1.0,0,,,,,,,,,0,0,Matches
Nikola Bogdanovski,mk MKD,MF,Radnik Surdulica,22,1999,21.1,0,,,,,,,,,0,0,Matches
Andrej Bogičević,rs SRB,FW,Spartak Subotic,19,2002,0.2,0,,,,,,,,,0,0,Matches
Mihailo Bogicevic,ch SUI,DF,Spartak Subotic,23,1998,31.8,0,,,,,,,,,0,0,Matches
Petar Bojić,rs SRB,MF,FK Kolubara,29,1991,9.6,0,,,,,,,,,0,0,Matches
Milan Bojović,rs SRB,FW,Mladost Lučani,34,1987,24.8,9,,,,,,,,,1,1,Matches
Milan Borjan,ca CAN,GK,Red Star,33,1987,30.0,1,,,,,,,,,1,1,Matches
Nemanja Brankovic,rs SRB,DF,Spartak Subotic,23,1997,5.4,0,,,,,,,,,0,0,Matches
Miloš Brnović,me MNE,FW,Radnički Kragujevac,21,2000,12.5,1,,,,,,,,,0,0,Matches
Vladimir Bubanja,rs SRB,DF,Novi Pazar,31,1989,3.3,0,,,,,,,,,0,0,Matches
Borisav Burmaz,rs SRB,FW,Radnički Kragujevac,20,2001,11.2,1,,,,,,,,,0,0,Matches

Aleksandar Busnić,rs SRB,MF,Vojvodina,23,1997,22.5,0,,,,,,,,,0,0,Matches
Josip Čalušić,hr CRO,DF,TSC Bačka Top,27,1993,18.0,0,,,,,,,,,0,0,Matches
Norman Campbell,jm JAM,FW,Čukarički,21,1999,4.2,0,,,,,,,,,0,0,Matches
Jovan Čađenović,me MNE,MF,Metalac GM,26,1995,8.0,1,,,,,,,,,0,0,Matches
Bojan Čečarić,rs SRB,FW,Novi Pazar,27,1993,18.2,3,,,,,,,,,0,0,Matches
Uroš Čejić,rs SRB,MF,Spartak Subotic,17,2004,0.2,0,,,,,,,,,0,0,Matches
Sanele Chauke,rs SRB,FW,FK Kolubara,,,9.8,0,,,,,,,,,0,0,Matches
Aleksandar Ćirković,rs SRB,MF,Voždovac,19,2001,13.0,5,,,,,,,,,0,0,Matches
Petar Ćirković,rs SRB,DF,Radnički Niš,21,1999,4.3,0,,,,,,,,,0,0,Matches
Vladimir Ćirović,rs SRB,FW,Radnički Kragujevac,32,1988,4.0,0,,,,,,,,,0,0,Matches
Leandro Climaco Pinto,br BRA,"DF,MF",TSC Bačka Top,27,1994,12.2,1,,,,,,,,,0,0,Matches
Nikola Colic,rs SRB,MF,Čukarički,18,2002,3.7,0,,,,,,,,,0,0,Matches
Stefan Čolović,rs SRB,DF,Čukarički,27,1994,19.8,3,,,,,,,,,1,1,Matches
Ivan Ćorković,rs SRB,DF,Voždovac,20,2001,0.1,0,,,,,,,,,0,0,Matches
Nemanja Čović,rs SRB,FW,Vojvodina,30,1991,21.5,5,,,,,,,,,2,2,Matches
Luka Cucin,rs SRB,DF,Vojvodina,22,1998,4.0,0,,,,,,,,,0,0,Matches
Mitar Ćuković,me MNE,DF,Napredak Kruš,26,1995,8.4,1,,,,,,,,,0,0,Matches
Luka Cvetićanin,rs SRB,FW,Voždovac,18,2003,0.1,0,,,,,,,,,0,0,Matches
Miloš Cvetković,rs SRB,"DF,GK",Mladost Lučani,31,1990,32.9,2,,,,,,,,,0,0,Matches
Stefan Cvetkovic,rs SRB,FW,Metalac GM,23,1998,26.7,5,,,,,,,,,0,0,Matches
Stefan Dabic,rs SRB,MF,Napredak Kruš,24,1997,2.0,0,,,,,,,,,0,0,Matches
Aleksa Damjanac,rs SRB,DF,Radnički Kragujevac,22,1998,23.3,1,,,,,,,,,0,0,Matches
Filip Damjanovic,rs SRB,DF,Voždovac,23,1998,8.2,0,,,,,,,,,0,0,Matches
Zoran Danoski,mk MKD,MF,Proleter NS,30,1990,5.4,0,,,,,,,,,0,0,Matches
Zoran Danoski,mk MKD,MF,Mladost Lučani,30,1990,11.3,4,,,,,,,,,0,0,Matches

Miloš Degenek,au AUS,"DF,MF",Red Star,27,1994,5.1,0,,,,,,,,,0,0,Matches
Mirza Delimeđac,rs SRB,MF,Novi Pazar,21,1999,17.6,0,,,,,,,,,0,0,Matches
Mladen Devetak,rs SRB,DF,Vojvodina,22,1999,26.4,0,,,,,,,,,0,0,Matches
Stefan Dimić,rs SRB,MF,Novi Pazar,28,1993,24.2,6,,,,,,,,,0,0,Matches
Željko Dimitrov,rs SRB,FW,Radnik Surdulica,27,1994,6.4,0,,,,,,,,,0,0,Matches
Lois Diony,fr FRA,FW,Red Star,28,1992,4.8,1,,,,,,,,,1,1,Matches
Nemanja Djekovic,rs SRB,DF,Napredak Kruš,18,2003,7.3,0,,,,,,,,,0,0,Matches
Đurađ Dobrijević,rs SRB,FW,FK Kolubara,26,1995,2.1,0,,,,,,,,,0,0,Matches
Marko Docić,rs SRB,MF,Čukarički,28,1993,12.1,1,,,,,,,,,1,1,Matches
Dino Dolmagić,rs SRB,MF,TSC Bačka Top,27,1994,0.3,0,,,,,,,,,0,0,Matches
Boubacari Doucouré,fr FRA,DF,TSC Bačka Top,22,1999,0.8,0,,,,,,,,,0,0,Matches
Aleksandar Dragović,at AUT,"DF,MF",Red Star,30,1991,32.4,4,,,,,,,,,0,0,Matches
Nemanja Dragutinović,ba BIH,FW,Radnički Kragujevac,22,1999,5.7,0,,,,,,,,,0,0,Matches
Uroš Drezgić,rs SRB,MF,Čukarički,18,2002,13.3,0,,,,,,,,,0,0,Matches
Marko Drobnjak,rs SRB,GK,Radnički Niš,26,1995,1.0,0,,,,,,,,,0,0,Matches
Mišo Dubljanić,me MNE,GK,Spartak Subotic,21,1999,32.0,0,,,,,,,,,0,0,Matches
Filip Dujmović,ba BIH,GK,Spartak Subotic,22,1999,3.0,0,,,,,,,,,0,0,Matches
Filip Dujmović,ba BIH,GK,Radnički Niš,22,1999,15.0,0,,,,,,,,,0,0,Matches
David Dunđerski,rs SRB,MF,Proleter NS,21,1999,6.0,1,,,,,,,,,0,0,Matches
David Dunđerski,rs SRB,MF,Spartak Subotic,21,1999,7.2,0,,,,,,,,,0,0,Matches
Borko Duronjić,rs SRB,FW,Radnički Niš,23,1997,7.8,0,,,,,,,,,0,0,Matches
Borko Duronjić,rs SRB,FW,Radnik Surdulica,23,1997,9.4,2,,,,,,,,,0,0,Matches
Aleksa Dušanić,rs SRB,FW,Radnički Niš,18,2003,0.1,0,,,,,,,,,0,0,Matches
Tamirlan Dzhamalutdinov,ru RUS,MF,Novi Pazar,25,1996,3.2,0,,,,,,,,,0,0,Matches
Miloš Džugurdić,rs SRB,FW,Napredak Kruš,28,1992,2.1,1,,,,,,,,,0,0,Matches

Strahinja Eraković,rs SRB,DF,Red Star,20,2001,30.1,0,,,,,,,,,0,0,Matches
Mitar Ergelas,rs SRB,MF,Čukarički,18,2002,5.3,0,,,,,,,,,0,0,Matches
Filippo Falco,it ITA,"FW,MF",Red Star,29,1992,9.6,1,,,,,,,,,0,0,Matches
Ljubomir Fejsa,rs SRB,MF,Partizan,32,1988,0.7,0,,,,,,,,,0,0,Matches
Stefan Fićović,rs SRB,MF,Metalac GM,23,1998,25.3,1,,,,,,,,,0,0,Matches
Miloš Filipović,rs SRB,MF,FK Kolubara,31,1990,19.7,6,,,,,,,,,0,0,Matches
Nenad Filipović,rs SRB,GK,TSC Bačka Top,34,1987,33.0,0,,,,,,,,,0,0,Matches
Stefan Filipović,rs SRB,DF,Spartak Subotic,27,1994,8.9,1,,,,,,,,,0,0,Matches
Stefan Filipović,rs SRB,DF,Radnički Kragujevac,27,1994,16.6,2,,,,,,,,,0,0,Matches
Nikola Furtula,rs SRB,FW,Spartak Subotic,23,1997,3.2,0,,,,,,,,,0,0,Matches
Nikola Furtula,rs SRB,FW,Metalac GM,23,1997,3.4,2,,,,,,,,,0,0,Matches
Marko Gajić,rs SRB,DF,Radnički Kragujevac,29,1992,6.0,0,,,,,,,,,0,0,Matches
Milan Gajić,rs SRB,"DF,MF",Red Star,25,1996,24.6,1,,,,,,,,,0,0,Matches
Željko Gavrić,rs SRB,FW,Red Star,20,2000,0.3,0,,,,,,,,,0,0,Matches
Matija Gluščević,rs SRB,FW,Proleter NS,17,2004,1.2,0,,,,,,,,,0,0,Matches
Marko Gobeljić,rs SRB,"DF,MF",Red Star,28,1992,5.2,0,,,,,,,,,0,0,Matches
Stefan Golubović,rs SRB,DF,Proleter NS,22,1999,0.4,0,,,,,,,,,0,0,Matches
Ricardo Jorge Pires Gomes,cv CPV,FW,Partizan,29,1991,30.9,29,,,,,,,,,4,4,Matches
Miloš Gordić,rs SRB,GK,Red Star,21,2000,3.0,0,,,,,,,,,0,0,Matches
Đorđe Gordić,rs SRB,FW,Mladost Lučani,16,2004,22.7,4,,,,,,,,,0,0,Matches
Nikola Grbović,rs SRB,MF,Metalac GM,23,1998,6.3,2,,,,,,,,,0,0,Matches
Stefan Hajdin,hr CRO,DF,Voždovac,27,1994,34.3,3,,,,,,,,,0,0,Matches
Faris Handžić,ba BIH,MF,Novi Pazar,26,1995,1.8,0,,,,,,,,,0,0,Matches
Dušan Hodžić,ba BIH,DF,Radnik Surdulica,27,1993,20.6,1,,,,,,,,,0,0,Matches
Filip Holender,hu HUN,FW,Partizan,27,1994,8.3,3,,,,,,,,,0,0,Matches

Ante Hrkać,hr CRO,MF,Mladost Lučani,28,1993,17.3,1,,,,,,,,,0,0,Matches
Srđan Hrstić,rs SRB,FW,Spartak Subotic,18,2003,7.2,3,,,,,,,,,0,0,Matches
Nikola Ignjatović,rs SRB,DF,Radnik Surdulica,23,1998,1.0,0,,,,,,,,,0,0,Matches
Jovan Ilic,ba BIH,MF,Proleter NS,21,2000,14.0,1,,,,,,,,,0,0,Matches
Mihajlo Ilić,rs SRB,DF,Partizan,18,2003,0.1,0,,,,,,,,,0,0,Matches
Ognjen Ilic,rs SRB,MF,Radnički Kragujevac,21,1999,10.7,0,,,,,,,,,0,0,Matches
Vanja Ilić,rs SRB,MF,Radnički Niš,22,1999,5.6,0,,,,,,,,,0,0,Matches
Veljko Ilić,rs SRB,MF,Proleter NS,15,2005,2.8,1,,,,,,,,,0,0,Matches
Adnan Islamović,rs SRB,DF,Novi Pazar,27,1994,2.1,0,,,,,,,,,0,0,Matches
Sead Islamović,rs SRB,MF,Novi Pazar,21,1999,14.2,1,,,,,,,,,0,0,Matches
Mihajlo Ivančević,rs SRB,DF,Spartak Subotic,22,1999,18.9,0,,,,,,,,,0,0,Matches
Mirko Ivanić,me MNE,MF,Red Star,27,1993,29.9,17,,,,,,,,,0,0,Matches
Nenad Ivanić,rs SRB,MF,Napredak Kruš,21,2000,3.3,0,,,,,,,,,0,0,Matches
Mihailo Ivanović,rs SRB,FW,Vojvodina,16,2004,0.0,0,,,,,,,,,0,0,Matches
Nemanja Ivanović,rs SRB,FW,Mladost Lučani,24,1997,1.0,0,,,,,,,,,0,0,Matches
Marko Ivezić,rs SRB,MF,Voždovac,19,2001,33.1,3,,,,,,,,,0,0,Matches
Đorđe Jakovljević,rs SRB,FW,Mladost Lučani,19,2002,0.2,0,,,,,,,,,0,0,Matches
Vasilije Janjić,rs SRB,MF,Radnik Surdulica,26,1995,14.2,1,,,,,,,,,0,0,Matches
Aleksa Janković,rs SRB,FW,Čukarički,21,2000,9.4,1,,,,,,,,,0,0,Matches
Marko Janković,rs SRB,MF,Proleter NS,20,2000,6.2,0,,,,,,,,,0,0,Matches
Marko Janković,rs SRB,MF,Radnički Kragujevac,20,2000,0.7,0,,,,,,,,,0,0,Matches
Nikola Janković,rs SRB,DF,FK Kolubara,28,1993,31.7,0,,,,,,,,,0,0,Matches
Igor Jeličić,rs SRB,DF,Vojvodina,21,2000,25.6,0,,,,,,,,,0,0,Matches
Milan Jelovac,me MNE,GK,Spartak Subotic,27,1993,1.0,0,,,,,,,,,0,0,Matches
Marko Jevtović,rs SRB,MF,Partizan,28,1993,9.0,1,,,,,,,,,0,0,Matches

Milan Jezdimirović,rs SRB,DF,Spartak Subotic,24,1996,19.3,0,,,,,,,,,0,0,Matches
Bogdan Jocic,rs SRB,MF,Metalac GM,20,2001,0.8,0,,,,,,,,,0,0,Matches
Miloš Jojić,rs SRB,MF,Partizan,29,1992,26.6,6,,,,,,,,,0,0,Matches
Nikola Jojić,rs SRB,MF,Mladost Lučani,17,2003,2.7,2,,,,,,,,,0,0,Matches
Milan Jokić,rs SRB,MF,Novi Pazar,26,1995,7.2,1,,,,,,,,,0,0,Matches
Ranko Jokić,rs SRB,DF,Radnik Surdulica,22,1999,29.4,0,,,,,,,,,0,0,Matches
Dušan Joković,rs SRB,DF,Proleter NS,22,1999,6.0,1,,,,,,,,,0,0,Matches
Dušan Joković,rs SRB,DF,Metalac GM,22,1999,8.1,0,,,,,,,,,0,0,Matches
Milan Joksimović,rs SRB,DF,Novi Pazar,31,1990,24.7,0,,,,,,,,,0,0,Matches
Aleksa Jordanov,mk MKD,GK,Napredak Kruš,19,2002,1.0,0,,,,,,,,,0,0,Matches
Nemanja Jorgić,rs SRB,GK,TSC Bačka Top,33,1988,4.0,0,,,,,,,,,0,0,Matches
Branislav Jovanović,rs SRB,"DF,MF",Proleter NS,35,1985,16.4,0,,,,,,,,,0,0,Matches
Lazar Jovanović,rs SRB,FW,Radnički Niš,28,1993,6.7,1,,,,,,,,,0,0,Matches
Marko Jovanović,rs SRB,FW,Proleter NS,33,1988,6.1,1,,,,,,,,,0,0,Matches
Saša Jovanović,rs SRB,"FW,MF",Mladost Lučani,29,1991,33.2,8,,,,,,,,,1,1,Matches
Saša Jovanović,rs SRB,MF,Radnički Kragujevac,27,1993,15.9,2,,,,,,,,,0,0,Matches
Stefan Jovanović,rs SRB,DF,Napredak Kruš,27,1994,30.1,2,,,,,,,,,0,0,Matches
Đorđe Jovanović,rs SRB,FW,Napredak Kruš,19,2001,30.4,5,,,,,,,,,0,0,Matches
Đorđe Jovanović,rs SRB,FW,Čukarički,22,1999,12.0,11,,,,,,,,,1,1,Matches
Đorđe Jovanović,rs SRB,FW,Radnički Kragujevac,18,2003,1.3,0,,,,,,,,,0,0,Matches
Filip Jovic,rs SRB,DF,Novi Pazar,21,2000,9.2,0,,,,,,,,,0,0,Matches
Filip Jovic,rs SRB,DF,Spartak Subotic,21,2000,0.9,0,,,,,,,,,0,0,Matches
Nemanja Jović,rs SRB,FW,Partizan,18,2002,14.8,3,,,,,,,,,1,1,Matches
Nemanja Jovičić,rs SRB,DF,Radnički Niš,21,2000,0.7,0,,,,,,,,,0,0,Matches
Uroš Kabić,rs SRB,MF,Vojvodina,17,2004,8.4,0,,,,,,,,,0,0,Matches

Damir Kahriman,rs SRB,GK,Radnički Niš,36,1984,21.0,0,,,,,,,,,0,0,Matches
Asmir Kajević,me MNE,MF,Čukarički,31,1990,17.0,7,,,,,,,,,3,3,Matches
Miloš Kalezić,me MNE,MF,Novi Pazar,27,1993,2.5,0,,,,,,,,,0,0,Matches
Andrija Kaluđerović,rs SRB,FW,Proleter NS,34,1987,10.8,1,,,,,,,,,0,0,Matches
Guélor Kanga,ga GAB,MF,Red Star,30,1990,26.9,2,,,,,,,,,1,1,Matches
Filip Kasalica,me MNE,"FW,MF",Radnički Niš,32,1988,11.8,3,,,,,,,,,0,0,Matches
Aleksandar Katai,rs SRB,"FW,MF",Red Star,30,1991,26.8,24,,,,,,,,,2,3,Matches
Aleksandar Katanic,rs SRB,FW,Mladost Lučani,25,1995,2.9,0,,,,,,,,,0,0,Matches
Aleksandar Katanic,rs SRB,FW,Metalac GM,25,1995,0.1,0,,,,,,,,,0,0,Matches
Sekou Keita,gn GUI,FW,Voždovac,26,1994,6.0,0,,,,,,,,,0,0,Matches
Dejan Kerkez,rs SRB,DF,Napredak Kruš,25,1996,25.0,2,,,,,,,,,0,0,Matches
Veljko Kijevčanin,rs SRB,MF,Mladost Lučani,21,1999,2.7,0,,,,,,,,,0,0,Matches
Danko Kikovic,rs SRB,MF,Novi Pazar,26,1994,11.0,2,,,,,,,,,0,0,Matches
Srđan Kočić,rs SRB,MF,Napredak Kruš,22,1999,14.9,2,,,,,,,,,0,0,Matches
Nenad Kočović,rs SRB,DF,FK Kolubara,26,1995,23.3,1,,,,,,,,,0,0,Matches
Nemanja Kojcic,rs SRB,DF,Novi Pazar,23,1997,13.0,0,,,,,,,,,0,0,Matches
Nemanja Kojcic,rs SRB,DF,Napredak Kruš,23,1997,6.8,0,,,,,,,,,0,0,Matches
Lazar Kojić,rs SRB,MF,Proleter NS,21,1999,18.9,1,,,,,,,,,0,0,Matches
Jovan Kokir,rs SRB,FW,Metalac GM,21,2000,1.2,0,,,,,,,,,0,0,Matches
Boris Kopitović,me MNE,DF,Vojvodina,26,1994,11.6,0,,,,,,,,,0,0,Matches
Vanja Kopunović,rs SRB,FW,Spartak Subotic,17,2004,0.0,0,,,,,,,,,0,0,Matches
Nemanja Kos,rs SRB,FW,Mladost Lučani,18,2002,4.5,0,,,,,,,,,0,0,Matches
Ivan Kostić,rs SRB,GK,Mladost Lučani,25,1995,30.0,0,,,,,,,,,0,0,Matches
Đorđe Kotlajić,rs SRB,FW,Napredak Kruš,17,2004,0.1,0,,,,,,,,,0,0,Matches
Stefan Kovač,ba BIH,MF,Čukarički,22,1999,24.0,3,,,,,,,,,0,0,Matches

Aleksandar Kovačević,rs SRB,MF,Radnički Niš,29,1992,24.4,0,,,,,,,,,0,0,Matches
Bojan Kovačević,rs SRB,MF,Čukarički,17,2004,9.9,0,,,,,,,,,0,0,Matches
Nikola Kovačević,rs SRB,DF,Novi Pazar,27,1994,3.4,0,,,,,,,,,0,0,Matches
Nikola Kovačević,rs SRB,DF,Radnički Kragujevac,27,1994,12.1,1,,,,,,,,,0,0,Matches
Stevan Kovačević,rs SRB,MF,Radnički Kragujevac,33,1988,9.2,0,,,,,,,,,0,0,Matches
Vladimir Kovačević,rs SRB,DF,Vojvodina,28,1992,15.6,0,,,,,,,,,0,0,Matches
Nedjeljko Kovinic,me MNE,FW,Radnički Kragujevac,19,2002,3.0,0,,,,,,,,,0,0,Matches
Damjan Krajišnik,rs SRB,MF,Metalac GM,24,1997,31.5,6,,,,,,,,,1,1,Matches
Nemanja Krsmanović,rs SRB,MF,TSC Bačka Top,18,2003,9.9,0,,,,,,,,,0,0,Matches
Nemanja Krstic,rs SRB,MF,Napredak Kruš,26,1994,21.6,0,,,,,,,,,0,0,Matches
Vukašin Krstić,rs SRB,DF,TSC Bačka Top,18,2003,3.2,0,,,,,,,,,0,0,Matches
Nenad Krstičić,rs SRB,MF,Red Star,31,1990,13.0,2,,,,,,,,,0,0,Matches
Nikola Krstović,me MNE,FW,Red Star,21,2000,1.9,1,,,,,,,,,0,0,Matches
Milos Krunic,rs SRB,GK,Voždovac,24,1996,16.3,0,,,,,,,,,0,0,Matches
Luka Kukic,ba BIH,GK,Novi Pazar,25,1996,7.8,0,,,,,,,,,0,0,Matches
Bertalan Kun,hu HUN,MF,Proleter NS,22,1999,15.6,1,,,,,,,,,0,0,Matches
Petar Kunić,ba BIH,FW,Napredak Kruš,28,1993,10.4,2,,,,,,,,,0,0,Matches
Luka Laban,rs SRB,DF,Napredak Kruš,17,2004,0.2,0,,,,,,,,,0,0,Matches
Ognjen Lakičević,rs SRB,DF,Radnički Kragujevac,19,2002,7.7,0,,,,,,,,,0,0,Matches
Zarija Lambulić,rs SRB,DF,Proleter NS,23,1998,9.2,0,,,,,,,,,0,0,Matches
Zarija Lambulić,rs SRB,DF,Mladost Lučani,23,1998,2.9,0,,,,,,,,,0,0,Matches
Justas Lasickas,lt LTU,"DF,MF",Voždovac,23,1997,33.4,3,,,,,,,,,0,0,Matches
Milan Lazarević,rs SRB,DF,Vojvodina,24,1997,13.2,1,,,,,,,,,0,0,Matches
Marko Lazetić,rs SRB,FW,Red Star,17,2004,4.2,1,,,,,,,,,0,0,Matches
Nikola Leković,rs SRB,DF,Mladost Lučani,31,1989,32.0,0,,,,,,,,,0,0,Matches

Stojan Leković,rs SRB,GK,Radnički Kragujevac,19,2001,6.3,0,,,,,,,,,0,0,Matches
Goran Lončar,rs SRB,MF,FK Kolubara,19,2001,11.6,0,,,,,,,,,0,0,Matches
Stefan Lončar,me MNE,MF,Novi Pazar,25,1996,28.8,2,,,,,,,,,0,0,Matches
Jovan Lukić,rs SRB,MF,Čukarički,19,2002,19.0,1,,,,,,,,,0,0,Matches
Nenad Lukić,rs SRB,MF,TSC Bačka Top,28,1992,1.5,1,,,,,,,,,1,1,Matches
Ognjen Lukić,rs SRB,GK,Radnički Kragujevac,18,2003,22.0,0,,,,,,,,,0,0,Matches
Viktor Lukić,rs SRB,MF,Radnik Surdulica,20,2000,12.5,2,,,,,,,,,0,0,Matches
Ognjen Luković,rs SRB,FW,Metalac GM,17,2004,1.2,0,,,,,,,,,0,0,Matches
Aleksandar Lutovac,rs SRB,FW,Partizan,24,1997,12.3,1,,,,,,,,,0,0,Matches
Igor Maksimović,rs SRB,MF,Novi Pazar,22,1999,6.9,1,,,,,,,,,0,0,Matches
Igor Maksimović,rs SRB,MF,Metalac GM,22,1999,1.9,0,,,,,,,,,0,0,Matches
Novica Maksimović,rs SRB,MF,Vojvodina,33,1988,18.7,1,,,,,,,,,0,0,Matches
Stefan Maksimović,rs SRB,DF,Mladost Lučani,19,2002,3.2,0,,,,,,,,,0,0,Matches
Đorđe Maksimović,rs SRB,FW,Radnički Kragujevac,21,1999,6.0,2,,,,,,,,,0,0,Matches
Luka Malešević,me MNE,DF,Radnik Surdulica,22,1998,2.4,0,,,,,,,,,0,0,Matches
Ibrahima Mame N'Diaye,sn SEN,FW,Čukarički,27,1994,19.8,5,,,,,,,,,0,0,Matches
Staniša Mandić,me MNE,FW,Metalac GM,26,1995,2.9,1,,,,,,,,,0,0,Matches
Filip Manojlović,rs SRB,GK,Spartak Subotic,25,1996,1.0,0,,,,,,,,,0,0,Matches
Milan Marčić,rs SRB,MF,Spartak Subotic,25,1996,9.3,1,,,,,,,,,0,0,Matches
Jovan Marinković,rs SRB,DF,Napredak Kruš,24,1996,10.3,0,,,,,,,,,0,0,Matches
Nikola Marinković,rs SRB,FW,Napredak Kruš,18,2003,0.5,0,,,,,,,,,0,0,Matches
Nikola Marjanovic,rs SRB,MF,Proleter NS,20,2001,16.2,0,,,,,,,,,0,0,Matches
Saša Marjanović,rs SRB,MF,Napredak Kruš,33,1987,29.9,7,,,,,,,,,1,1,Matches
Stefan Marjanovic,rs SRB,DF,FK Kolubara,27,1994,24.9,1,,,,,,,,,0,0,Matches
Dušan Marković,rs SRB,GK,Metalac GM,23,1998,14.9,0,,,,,,,,,0,0,Matches

Lazar Marković,rs SRB,"FW,MF",Partizan,27,1994,11.4,0,,,,,,,,,0,0,Matches
Vukasin Markovic,rs SRB,MF,Mladost Lučani,20,2001,3.8,0,,,,,,,,,0,0,Matches
Mateja Maslarevic,rs SRB,GK,Metalac GM,20,2000,10.1,0,,,,,,,,,0,0,Matches
Alen Mašović,rs SRB,FW,Voždovac,26,1994,11.4,2,,,,,,,,,0,0,Matches
Bojan Matić,rs SRB,FW,Vojvodina,29,1991,9.2,4,,,,,,,,,1,1,Matches
