Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Miguel Mellado,ar ARG,MF,OFI Crete,29,1993,24.3,2,,,,,,,,,0,0,Matches
Ahmad Mendes Moreira,gn GUI,"FW,MF",PAS Giannina,27,1995,24.3,1,,,,,,,,,0,0,Matches
Javier Mendoza,ar ARG,MF,Ionikos,29,1992,5.2,2,,,,,,,,,0,0,Matches
Dimitris Metaxas,gr GRE,MF,Volos NFC,18,2003,12.8,0,,,,,,,,,0,0,Matches
Nicolás Mezquida,uy URU,MF,Volos NFC,30,1992,11.2,1,,,,,,,,,0,0,Matches
Federico Milo,ar ARG,DF,Ionikos,30,1992,2.8,0,,,,,,,,,0,0,Matches
Gerasimos Mitoglou,gr GRE,DF,AEK Athens,22,1999,5.1,1,,,,,,,,,0,0,Matches
Sebastian Mladen,ro ROU,"MF,DF",Panetolikos,30,1991,28.1,0,,,,,,,,,0,0,Matches
Milad Mohammadi,ir IRN,DF,AEK Athens,28,1993,8.5,0,,,,,,,,,0,0,Matches
Jonathan Morsay,sl SLE,"FW,MF",Panetolikos,24,1997,13.3,1,,,,,,,,,0,0,Matches
Harold Moukoudi,cm CMR,DF,AEK Athens,24,1997,25.9,2,,,,,,,,,0,0,Matches
Mattheos Mountes,gr GRE,MF,Atromitos,18,2003,0.1,0,,,,,,,,,0,0,Matches
Thierry Moutinho,pt POR,"MF,FW",Levadiakos,31,1991,15.4,3,,,,,,,,,1,2,Matches
Juan Muñiz,es ESP,"MF,FW",Atromitos,30,1992,5.6,1,,,,,,,,,0,1,Matches
Thomas Murg,at AUT,MF,PAOK,27,1994,0.3,0,,,,,,,,,0,0,Matches
Georgios Mygas,gr GRE,"DF,MF",Ionikos,28,1994,13.9,0,,,,,,,,,0,0,Matches
Khaled Narey,tg TOG,MF,PAOK,28,1994,23.2,7,,,,,,,,,0,0,Matches
Ivan Näsberg,no NOR,DF,PAOK,26,1996,8.8,1,,,,,,,,,0,0,Matches
Juan Neira,ar ARG,"MF,FW",OFI Crete,33,1989,6.2,2,,,,,,,,,0,0,Matches
Giorgos Nikas,gr GRE,"MF,FW",Levadiakos,22,1999,23.0,6,,,,,,,,,2,2,Matches
Evangelos Nikolaou,gr GRE,MF,Panetolikos,18,2004,0.2,0,,,,,,,,,0,0,Matches
Sotiris Ninis,gr GRE,MF,PAS Giannina,32,1990,3.8,0,,,,,,,,,0,1,Matches
Nicolas Nkoulou,cm CMR,DF,Aris,32,1990,12.3,1,,,,,,,,,0,0,Matches
Afeez Nosiru,ng NGA,MF,Panetolikos,24,1998,0.4,0,,,,,,,,,0,0,Matches
Antonis Ntentakis,gr GRE,DF,Levadiakos,27,1995,5.7,0,,,,,,,,,0,0,Matches

Andreas Ntoi,gr GRE,DF,Olympiacos,19,2003,18.4,1,,,,,,,,,0,0,Matches
Cristopher Núñez,cr CRC,"MF,FW",PAS Lamia,24,1997,22.5,3,,,,,,,,,0,0,Matches
Moses Odubajo,eng ENG,DF,Aris,29,1993,20.7,2,,,,,,,,,0,0,Matches
Reagy Ofosu,de GER,FW,Ionikos,30,1991,1.2,0,,,,,,,,,0,0,Matches
Antonios Oikonomopoulos,gr GRE,DF,Volos NFC,24,1998,1.5,0,,,,,,,,,0,0,Matches
Nélson Oliveira,pt POR,FW,PAOK,30,1991,22.1,7,,,,,,,,,1,1,Matches
Viðar Örn Kjartansson,is ISL,FW,Atromitos,32,1990,17.7,6,,,,,,,,,1,1,Matches
Ismahila Ouédraogo,bf BFA,MF,Volos NFC,22,1999,0.4,0,,,,,,,,,0,0,Matches
Ognjen Ožegović,rs SRB,FW,Volos NFC,28,1994,21.5,6,,,,,,,,,1,1,Matches
Sebastián Palacios,ar ARG,"MF,FW",Panathinaikos,30,1992,26.9,6,,,,,,,,,0,0,Matches
Giorgos Pamlidis,gr GRE,"FW,MF",PAS Giannina,28,1993,21.4,6,,,,,,,,,0,0,Matches
Stavros Panagiotou,gr GRE,"DF,MF",Levadiakos,29,1993,14.4,1,,,,,,,,,0,0,Matches
Epaminondas Pantelakis,gr GRE,DF,PAS Giannina,27,1995,21.6,1,,,,,,,,,0,0,Matches
Kyriakos Papadopoulos,gr GRE,DF,PAS Lamia,30,1992,9.1,0,,,,,,,,,0,0,Matches
Nikos Papadopoulos,gr GRE,GK,Asteras Tripoli,32,1990,26.0,0,,,,,,,,,0,0,Matches
Sokratis Papastathopoulos,gr GRE,DF,Olympiacos,34,1988,25.8,2,,,,,,,,,0,0,Matches
Triantafyllos Pasaridīs,gr GRE,DF,OFI Crete,26,1996,19.0,0,,,,,,,,,0,0,Matches
Alexandros Paschalakis,gr GRE,GK,Olympiacos,33,1989,24.0,0,,,,,,,,,0,0,Matches
Aleksandr Pavlovets,by BLR,DF,PAS Lamia,25,1996,2.2,0,,,,,,,,,0,0,Matches
Oliver Paz Benítez,ar ARG,DF,PAS Lamia,31,1991,0.0,0,,,,,,,,,0,0,Matches
Gonzalo Paz,ar ARG,DF,Levadiakos,29,1993,11.2,0,,,,,,,,,0,0,Matches
Marvin Peersman,be BEL,DF,Aris,31,1991,23.3,0,,,,,,,,,0,0,Matches
Luis Perea,es ESP,MF,OFI Crete,24,1997,15.6,1,,,,,,,,,0,0,Matches
Pedro Pérez Conde,es ESP,FW,PAS Giannina,34,1988,2.7,1,,,,,,,,,0,0,Matches
Rubén Pérez,es ESP,MF,Panathinaikos,33,1989,32.5,0,,,,,,,,,0,0,Matches

Adrian Petre,ro ROU,FW,Levadiakos,24,1998,2.5,0,,,,,,,,,0,0,Matches
Luiz Phellype,br BRA,FW,OFI Crete,28,1993,3.9,1,,,,,,,,,0,0,Matches
Stavros Pilios,gr GRE,DF,PAS Giannina,21,2000,23.0,0,,,,,,,,,0,0,Matches
Orbelín Pineda,mx MEX,"MF,FW",AEK Athens,26,1996,28.2,9,,,,,,,,,0,0,Matches
Pipa,es ESP,DF,Olympiacos,24,1998,7.6,0,,,,,,,,,0,0,Matches
Frederico Pires Duarte,pt POR,"MF,FW",Panetolikos,23,1999,15.7,1,,,,,,,,,0,0,Matches
Felipe Pires,br BRA,"MF,FW",Volos NFC,27,1995,10.4,1,,,,,,,,,0,0,Matches
Juha Pirinen,fi FIN,DF,Volos NFC,30,1991,16.0,0,,,,,,,,,0,0,Matches
Vasilios Poghosyan,gr GRE,MF,Ionikos,24,1998,0.2,0,,,,,,,,,0,0,Matches
Achilleas Poungouras,gr GRE,DF,Panathinaikos,26,1995,7.0,0,,,,,,,,,0,0,Matches
Louis Poznanski,de GER,"DF,MF",PAS Giannina,21,2001,2.9,0,,,,,,,,,0,0,Matches
Jérôme Prior,fr FRA,GK,PAS Giannina,26,1995,2.6,0,,,,,,,,,0,0,Matches
Giorgos Prountzos,gr GRE,MF,Asteras Tripoli,18,2003,1.4,0,,,,,,,,,0,0,Matches
Konstantinos Provydakis,gr GRE,MF,PAS Lamia,26,1996,0.7,0,,,,,,,,,0,0,Matches
Tymoteusz Puchacz,pl POL,DF,Panathinaikos,23,1999,3.6,0,,,,,,,,,0,0,Matches
Nicolás Quagliata,uy URU,FW,PAOK,23,1999,0.3,0,,,,,,,,,0,0,Matches
Ampntoul Rachman Oues,sy SYR,DF,Volos NFC,24,1998,5.4,0,,,,,,,,,0,0,Matches
Andrei Radu,ro ROU,DF,PAS Giannina,26,1996,2.0,0,,,,,,,,,0,0,Matches
Ramon,br BRA,DF,Olympiacos,21,2001,4.6,0,,,,,,,,,0,0,Matches
Lazar Ranđelović,rs SRB,MF,Olympiacos,24,1997,2.0,1,,,,,,,,,0,0,Matches
Oleg Reabciuk,md MDA,DF,Olympiacos,24,1998,28.7,1,,,,,,,,,0,0,Matches
Régis,br BRA,MF,Levadiakos,24,1998,0.2,0,,,,,,,,,0,0,Matches
Xesc Regis,es ESP,"MF,FW",Asteras Tripoli,25,1996,19.1,3,,,,,,,,,0,0,Matches
Panagiotis Retsos,gr GRE,DF,Olympiacos,23,1998,4.3,0,,,,,,,,,0,0,Matches
André Ricardo,pt POR,FW,PAOK,21,2000,0.3,0,,,,,,,,,0,0,Matches

Daan Rienstra,nl NED,"MF,FW",PAS Giannina,29,1992,15.1,1,,,,,,,,,0,0,Matches
Adrián Riera,es ESP,"MF,FW",Asteras Tripoli,26,1996,11.4,1,,,,,,,,,0,0,Matches
Gaëtan Robail,fr FRA,"FW,MF",Atromitos,28,1994,28.4,5,,,,,,,,,1,1,Matches
Rodinei,br BRA,DF,Olympiacos,30,1992,18.9,0,,,,,,,,,0,0,Matches
Garry Rodrigues,cv CPV,"MF,FW",Olympiacos,31,1990,5.4,2,,,,,,,,,0,0,Matches
Edwin Rodríguez,hn HON,MF,Aris,22,1999,0.1,0,,,,,,,,,0,0,Matches
James Rodríguez,co COL,"MF,FW",Olympiacos,31,1991,16.0,5,,,,,,,,,1,2,Matches
Lazar Romanić,rs SRB,"MF,FW",PAS Lamia,24,1998,7.2,0,,,,,,,,,0,0,Matches
Alaixys Romao,tg TOG,"DF,MF",Ionikos,38,1984,30.3,0,,,,,,,,,0,0,Matches
Kevin Rosero,co COL,"FW,MF",PAS Giannina,23,1998,15.2,4,,,,,,,,,0,0,Matches
Llazaros Rota,gr GRE,DF,AEK Athens,24,1997,26.7,0,,,,,,,,,0,0,Matches
Dorin Rotariu,ro ROU,"MF,FW",Atromitos,27,1995,17.7,4,,,,,,,,,0,0,Matches
Simon Rrumbullaku,al ALB,DF,Ionikos,30,1991,3.1,0,,,,,,,,,0,0,Matches
Lukas Rupp,de GER,MF,Aris,31,1991,3.7,1,,,,,,,,,0,0,Matches
Filip Sachpekidis,se SWE,"FW,MF",Levadiakos,25,1997,4.7,0,,,,,,,,,0,0,Matches
Emanuel Sakic,at AUT,"MF,DF",Ionikos,31,1991,23.6,0,,,,,,,,,0,0,Matches
Bakary Sako,ml MLI,"MF,FW",Levadiakos,34,1988,2.4,0,,,,,,,,,0,0,Matches
Diadie Samassékou,ml MLI,MF,Olympiacos,26,1996,9.4,2,,,,,,,,,0,0,Matches
Facundo Sánchez,ar ARG,DF,Panathinaikos,32,1990,10.0,1,,,,,,,,,0,0,Matches
Daniel Santafe,es ESP,MF,Asteras Tripoli,25,1997,6.9,0,,,,,,,,,0,0,Matches
Harold Santiago Mosquera,co COL,FW,OFI Crete,27,1995,3.4,1,,,,,,,,,0,0,Matches
Giorgos Saramantas,gr GRE,DF,PAS Lamia,30,1992,2.5,0,,,,,,,,,0,0,Matches
Bojan Šaranov,rs SRB,GK,PAS Lamia,34,1987,19.6,0,,,,,,,,,0,0,Matches
Zvonimir Šarlija,hr CRO,DF,Panathinaikos,25,1996,17.7,0,,,,,,,,,0,0,Matches
Joan Sastre Vanrell,es ESP,DF,PAOK,25,1997,18.6,0,,,,,,,,,0,0,Matches

Bart Schenkeveld,nl NED,DF,Panathinaikos,30,1991,26.0,0,,,,,,,,,0,0,Matches
Stefan Schwab,at AUT,MF,PAOK,31,1990,16.8,3,,,,,,,,,3,4,Matches
Sebá,br BRA,"MF,FW",Ionikos,30,1992,17.9,2,,,,,,,,,1,1,Matches
Rafail Sgouros,gr GRE,MF,Aris,18,2004,0.6,0,,,,,,,,,0,0,Matches
Christos Shelis,cy CYP,DF,Volos NFC,22,2000,24.9,0,,,,,,,,,0,0,Matches
Levan Shengelia,ge GEO,"FW,MF",Panetolikos,26,1995,20.1,3,,,,,,,,,0,0,Matches
Marios Siampanis,gr GRE,GK,Aris,22,1999,5.0,0,,,,,,,,,0,0,Matches
Djibril Sidibé,fr FRA,DF,AEK Athens,30,1992,6.9,0,,,,,,,,,0,0,Matches
João Pedro Sousa Silva,gw GNB,FW,Panetolikos,25,1996,9.0,5,,,,,,,,,3,3,Matches
Panagiotis Simelidis,gr GRE,MF,Levadiakos,29,1992,5.8,0,,,,,,,,,0,0,Matches
David Simón,es ESP,DF,PAS Lamia,33,1988,28.5,0,,,,,,,,,0,0,Matches
Sito,es ESP,MF,Asteras Tripoli,25,1996,17.9,2,,,,,,,,,0,0,Matches
Michal Škvarka,sk SVK,"MF,FW",Levadiakos,29,1992,6.4,1,,,,,,,,,0,0,Matches
Vykintas Slivka,lt LTU,"MF,FW",PAS Lamia,27,1995,22.2,1,,,,,,,,,0,0,Matches
Filipe Soares,pt POR,MF,PAOK,23,1999,5.9,1,,,,,,,,,0,0,Matches
Rafa Soares,pt POR,DF,PAOK,27,1995,25.6,0,,,,,,,,,0,0,Matches
Kévin Soni,cm CMR,MF,Asteras Tripoli,24,1998,0.5,0,,,,,,,,,0,0,Matches
Carles Soria,es ESP,DF,PAS Giannina,25,1996,31.0,0,,,,,,,,,0,0,Matches
Vasilis Soulis,gr GRE,GK,PAS Giannina,27,1994,7.7,0,,,,,,,,,0,0,Matches
Hugo Sousa,pt POR,DF,Ionikos,30,1992,13.8,0,,,,,,,,,0,0,Matches
Andraž Šporar,si SVN,FW,Panathinaikos,28,1994,20.2,11,,,,,,,,,4,5,Matches
Paschalis Staikos,gr GRE,MF,OFI Crete,26,1996,2.9,0,,,,,,,,,0,0,Matches
Nikola Stajić,rs SRB,DF,Panetolikos,20,2001,3.2,0,,,,,,,,,0,0,Matches
Apostolos Stamatelopoulos,au AUS,FW,PAS Giannina,23,1999,4.9,0,,,,,,,,,0,0,Matches
Caleb Stanko,us USA,MF,PAS Lamia,29,1993,5.4,0,,,,,,,,,0,0,Matches

Caleb Stanko,us USA,MF,Asteras Tripoli,29,1993,9.1,1,,,,,,,,,0,0,Matches
Cican Stankovic,at AUT,GK,AEK Athens,29,1992,6.0,0,,,,,,,,,0,0,Matches
Antonis Stergiakis,gr GRE,GK,Panetolikos,23,1999,5.0,0,,,,,,,,,0,0,Matches
Sonny Stevens,nl NED,GK,OFI Crete,30,1992,6.0,0,,,,,,,,,0,0,Matches
Stefan Stojanović,rs SRB,GK,Levadiakos,25,1997,8.0,0,,,,,,,,,0,0,Matches
Stefanos Stroungis,gr GRE,DF,Atromitos,24,1997,11.5,0,,,,,,,,,0,0,Matches
Dani Suárez,es ESP,DF,Atromitos,32,1990,8.0,0,,,,,,,,,0,0,Matches
Harouna Sy,fr FRA,"DF,FW",Volos NFC,26,1996,9.9,0,,,,,,,,,0,0,Matches
Damian Szymański,pl POL,MF,AEK Athens,27,1995,25.8,2,,,,,,,,,0,0,Matches
Efstathios Tachatos,gr GRE,"DF,MF",Volos NFC,20,2001,7.4,2,,,,,,,,,0,0,Matches
Taison,br BRA,MF,PAOK,34,1988,7.4,1,,,,,,,,,0,0,Matches
Christos Tasoulis,gr GRE,"DF,MF",Asteras Tripoli,31,1991,8.6,0,,,,,,,,,0,0,Matches
Giannis Theodosoulakis,gr GRE,FW,OFI Crete,17,2004,1.1,0,,,,,,,,,0,0,Matches
Léo Tilica,br BRA,"MF,FW",Asteras Tripoli,27,1995,17.5,3,,,,,,,,,1,1,Matches
Jon Toral,es ESP,"MF,FW",OFI Crete,27,1995,17.2,8,,,,,,,,,1,1,Matches
Zoran Tošić,rs SRB,"FW,MF",PAS Lamia,35,1987,1.1,2,,,,,,,,,0,0,Matches
Thanasis Triantafyllou,gr GRE,FW,Volos NFC,19,2003,0.5,0,,,,,,,,,0,0,Matches
Alexis Trouillet,fr FRA,MF,Panathinaikos,21,2000,0.2,0,,,,,,,,,0,0,Matches
Marios Tsaousis,gr GRE,DF,PAOK,22,2000,5.5,0,,,,,,,,,0,0,Matches
Triantafyllos Tsapras,gr GRE,"DF,MF",Levadiakos,20,2001,25.9,2,,,,,,,,,0,0,Matches
Angelos Tsavos,gr GRE,DF,PAS Giannina,20,2002,1.5,0,,,,,,,,,0,0,Matches
Sarantis Tselebakis,gr GRE,FW,Volos NFC,16,2005,0.1,0,,,,,,,,,0,0,Matches
Ilias Tselios,gr GRE,MF,Volos NFC,24,1997,0.0,0,,,,,,,,,0,0,Matches
Antonis Tsiftsis,gr GRE,GK,Asteras Tripoli,23,1999,7.0,0,,,,,,,,,0,0,Matches
Angelos Tsigaras,gr GRE,MF,Panetolikos,23,1999,1.0,0,,,,,,,,,0,0,Matches

Kosmas Tsilianidis,gr GRE,"MF,FW",OFI Crete,28,1994,3.0,1,,,,,,,,,0,0,Matches
Sotiris Tsiloulis,gr GRE,"MF,FW",PAS Lamia,27,1995,19.3,2,,,,,,,,,0,0,Matches
Panagiotis Tsintotas,gr GRE,GK,PAS Giannina,29,1993,14.5,0,,,,,,,,,0,0,Matches
Konstantinos Tsirigotis,gr GRE,DF,Ionikos,21,2001,2.1,0,,,,,,,,,0,0,Matches
Theodoros Tsirigotis,gr GRE,FW,Levadiakos,22,2000,1.8,0,,,,,,,,,0,0,Matches
Angelos Tsiris,gr GRE,FW,PAS Giannina,17,2004,0.1,0,,,,,,,,,0,0,Matches
Tasos Tsokanis,gr GRE,MF,Volos NFC,31,1991,22.0,4,,,,,,,,,0,0,Matches
Nikos Tsoukalos,gr GRE,FW,PAS Lamia,30,1992,1.2,0,,,,,,,,,0,0,Matches
Fanis Tzandaris,gr GRE,MF,PAS Lamia,29,1993,22.9,0,,,,,,,,,0,0,Matches
Adam Tzanetopoulos,gr GRE,DF,PAS Lamia,27,1995,17.5,0,,,,,,,,,0,0,Matches
Georgios Tzavellas,gr GRE,DF,AEK Athens,34,1987,10.1,0,,,,,,,,,0,0,Matches
Marios Tzavidas,gr GRE,FW,Atromitos,18,2003,11.2,2,,,,,,,,,0,0,Matches
Panagiotis Tzimas,gr GRE,"MF,FW",PAS Giannina,21,2001,15.9,0,,,,,,,,,0,0,Matches
Stefanos Tzimas,gr GRE,FW,PAOK,16,2006,0.5,1,,,,,,,,,0,0,Matches
Themistoklis Tzimopoulos,nz NZL,DF,Levadiakos,36,1985,8.5,0,,,,,,,,,0,0,Matches
Kostas Tzolakis,gr GRE,GK,Olympiacos,19,2002,7.0,0,,,,,,,,,0,0,Matches
Giorgos Tzovaras,gr GRE,FW,Atromitos,22,1999,4.2,3,,,,,,,,,0,0,Matches
Hwang Ui-jo,kr KOR,FW,Olympiacos,29,1992,1.6,0,,,,,,,,,0,0,Matches
Jacob Une Larsson,se SWE,DF,Panetolikos,28,1994,30.5,0,,,,,,,,,0,0,Matches
Tomáš Vaclík,cz CZE,GK,Olympiacos,33,1989,5.0,0,,,,,,,,,0,0,Matches
Georgios Vagiannidis,gr GRE,"DF,MF",Panathinaikos,20,2001,7.5,0,,,,,,,,,0,0,Matches
Mathieu Valbuena,fr FRA,MF,Olympiacos,37,1984,6.9,3,,,,,,,,,0,0,Matches
Giorgos Valerianos,gr GRE,"DF,MF",Ionikos,30,1992,24.0,1,,,,,,,,,0,0,Matches
Ivan Varone,it ITA,MF,Panetolikos,29,1992,0.1,0,,,,,,,,,0,0,Matches
Theodoros Vasilakakis,gr GRE,MF,PAS Lamia,34,1988,0.0,0,,,,,,,,,0,0,Matches

Stavros Vasilantonopoulos,gr GRE,"DF,MF",PAS Lamia,30,1992,6.7,0,,,,,,,,,0,0,Matches
Benjamin Verbič,si SVN,"MF,FW",Panathinaikos,28,1993,11.5,2,,,,,,,,,0,0,Matches
Nikos Vergos,gr GRE,FW,PAS Lamia,26,1996,12.6,4,,,,,,,,,0,0,Matches
Marios Vichos,gr GRE,"DF,MF",Levadiakos,22,2000,15.4,0,,,,,,,,,0,0,Matches
Domagoj Vida,hr CRO,DF,AEK Athens,33,1989,30.9,1,,,,,,,,,0,0,Matches
Vieirinha,pt POR,DF,PAOK,36,1986,7.0,0,,,,,,,,,0,0,Matches
Paulo Vinícius,hu HUN,DF,Levadiakos,32,1990,21.6,1,,,,,,,,,0,0,Matches
Alexandros Voilis,gr GRE,FW,Panetolikos,22,2000,1.1,0,,,,,,,,,0,0,Matches
Praxitelis Vouros,gr GRE,DF,OFI Crete,27,1995,28.4,0,,,,,,,,,0,0,Matches
Christos Voutsas,gr GRE,MF,Levadiakos,21,2001,0.3,0,,,,,,,,,0,0,Matches
Georgios Vrakas,gr GRE,"MF,FW",Levadiakos,21,2001,21.1,1,,,,,,,,,0,0,Matches
Marious Vrousai,gr GRE,"DF,MF",Olympiacos,24,1998,6.7,0,,,,,,,,,0,0,Matches
Šime Vrsaljko,hr CRO,DF,Olympiacos,30,1992,2.2,0,,,,,,,,,0,0,Matches
Tom van Weert,nl NED,FW,Volos NFC,32,1990,3.0,1,,,,,,,,,0,0,Matches
Tom van Weert,nl NED,FW,AEK Athens,32,1990,4.1,5,,,,,,,,,0,0,Matches
Kaiyne Woolery,eng ENG,MF,Ionikos,27,1995,3.8,0,,,,,,,,,0,0,Matches
António Xavier,pt POR,"FW,MF",Levadiakos,30,1992,0.6,0,,,,,,,,,0,0,Matches
Giorgos Xenitidis,gr GRE,MF,Panetolikos,22,1999,5.5,0,,,,,,,,,0,0,Matches
Samuel Yohou,fr FRA,DF,OFI Crete,30,1991,2.9,0,,,,,,,,,0,0,Matches
Philip Zinckernagel,dk DEN,MF,Olympiacos,27,1994,0.7,0,,,,,,,,,0,0,Matches
Zine,ao ANG,FW,AEK Athens,20,2002,0.1,0,,,,,,,,,0,0,Matches
Andrija Živković,rs SRB,MF,PAOK,26,1996,29.0,7,,,,,,,,,0,0,Matches
Živko Živković,rs SRB,GK,PAOK,33,1989,2.0,0,,,,,,,,,0,0,Matches
Nikolaos Zouglis,gr GRE,MF,Asteras Tripoli,18,2003,3.1,0,,,,,,,,,0,0,Matches
Steven Zuber,ch SUI,"FW,MF",AEK Athens,30,1991,13.2,8,,,,,,,,,0,1,Matches

Ervin Zukanović,ba BIH,DF,Asteras Tripoli,35,1987,14.8,1,,,,,,,,,0,0,Matches
Guðmundur Þórarinsson,is ISL,"MF,DF",OFI Crete,30,1992,20.2,0,,,,,,,,,0,0,Matches
