Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Kerem Aktürkoğlu,tr TUR,"MF,FW",Galatasaray,22,1998,31.8,10,78,29,37.2,2.45,0.91,0.13,0.34,,0,0,Matches
Ufuk Akyol,de GER,MF,Antalyaspor,23,1997,2.5,0,1,0,0.0,0.39,0.00,0.00,,,0,0,Matches
Eren Albayrak,tr TUR,"DF,MF",Antalyaspor,30,1991,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches

Eren Albayrak,tr TUR,DF,Rizespor,30,1991,8.6,0,1,0,0.0,0.12,0.00,0.00,,,0,0,Matches
Mehmet Albayrak,tr TUR,DF,Sivasspor,17,2004,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Danijel Aleksić,rs SRB,MF,Başakşehir,30,1991,18.2,6,59,18,30.5,3.24,0.99,0.07,0.22,,2,2,Matches
Doğan Alemdar,tr TUR,GK,Kayserispor,18,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Hasan Ali Kaldırım,tr TUR,DF,Başakşehir,31,1989,16.4,0,8,1,12.5,0.49,0.06,0.00,0.00,,0,0,Matches
Ömer Ali Şahiner,tr TUR,"DF,MF",Başakşehir,29,1992,12.4,0,9,2,22.2,0.72,0.16,0.00,0.00,,0,0,Matches
Kerim Alıcı,tr TUR,"DF,MF",Göztepe,24,1997,19.9,0,12,1,8.3,0.60,0.05,0.00,0.00,,0,0,Matches
Barış Alper Yılmaz,tr TUR,"MF,FW",Galatasaray,21,2000,3.5,0,11,2,18.2,3.10,0.56,0.00,0.00,,0,0,Matches
Koray Altınay,,"DF,MF",Sivasspor,29,1991,3.5,0,1,0,0.0,0.28,0.00,0.00,,,0,0,Matches
Kerem Altunisik,tr TUR,MF,Yeni Mal'spor,17,2004,0.6,0,1,0,0.0,1.61,0.00,0.00,,,0,0,Matches
Amilton,br BRA,MF,Konyaspor,31,1989,7.2,1,6,2,33.3,0.84,0.28,0.17,0.50,,0,0,Matches
Amilton,br BRA,"MF,FW",Antalyaspor,31,1989,9.2,0,11,2,18.2,1.20,0.22,0.00,0.00,,0,0,Matches
Wilker Ángel,ve VEN,DF,Göztepe,28,1993,13.5,0,10,5,50.0,0.74,0.37,0.00,0.00,,0,0,Matches
Marin Aničić,ba BIH,DF,Konyaspor,31,1989,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,,0,0,Matches
Taylan Antalyalı,tr TUR,MF,Galatasaray,26,1995,22.7,0,8,0,0.0,0.35,0.00,0.00,,,0,0,Matches
Aaron Appindangoyé,ga GAB,DF,Sivasspor,29,1992,2.8,0,1,1,100.0,0.35,0.35,0.00,0.00,,0,0,Matches
Efe Arda Koyuncu,tr TUR,DF,Başakşehir,16,2005,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Firat Arslan,,DF,Göztepe,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Hakan Arslan,tr TUR,MF,Sivasspor,33,1988,24.0,0,26,6,23.1,1.08,0.25,0.00,0.00,,0,0,Matches
Işık Arslan,tr TUR,DF,Galatasaray,20,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Dino Arslanagic,be BEL,DF,Göztepe,28,1993,29.0,2,15,5,33.3,0.52,0.17,0.13,0.40,,0,0,Matches
Vato Arveladze,ge GEO,FW,Fatih Karagümrük,23,1998,1.7,0,1,1,100.0,0.60,0.60,0.00,0.00,,0,0,Matches
Serkan Asan,tr TUR,DF,Trabzonspor,22,1999,3.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Britt Assombalonga,cd COD,FW,Adana Demirspor,28,1992,19.3,10,50,26,52.0,2.59,1.35,0.16,0.31,,2,4,Matches
Gustavo Assuncao,pt POR,MF,Galatasaray,21,2000,1.5,0,1,0,0.0,0.67,0.00,0.00,,,0,0,Matches

Kerem Atakan Kesgin,tr TUR,MF,Sivasspor,20,2000,13.4,2,25,9,36.0,1.87,0.67,0.08,0.22,,0,0,Matches
Daniel Avramovski,mk MKD,MF,Kayserispor,26,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Chidozie Awaziem,ng NGA,DF,Alanyaspor,24,1997,16.9,1,11,1,9.1,0.65,0.06,0.09,1.00,,0,0,Matches
Philip Awuku,tg TOG,DF,Yeni Mal'spor,21,2000,11.1,0,8,2,25.0,0.72,0.18,0.00,0.00,,0,0,Matches
Selim Ay,tr TUR,DF,Rizespor,30,1991,21.9,4,10,5,50.0,0.46,0.23,0.40,0.80,,0,0,Matches
Oğuz Aydın,tr TUR,"MF,FW",Alanyaspor,20,2000,6.7,6,26,13,50.0,3.86,1.93,0.23,0.46,,0,0,Matches
Emirhan Aydoğan,tr TUR,MF,Alanyaspor,24,1997,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Soner Aydoğdu,tr TUR,MF,Göztepe,30,1991,26.3,2,47,11,23.4,1.79,0.42,0.02,0.09,,1,2,Matches
Sakıb Aytaç,tr TUR,DF,Kasımpaşa,29,1991,3.2,0,1,0,0.0,0.31,0.00,0.00,,,0,0,Matches
Serdar Aziz,tr TUR,DF,Fenerbahçe,30,1990,19.9,2,8,4,50.0,0.40,0.20,0.25,0.50,,0,0,Matches
Mame Baba Thiam,sn SEN,MF,Kayserispor,28,1992,22.7,11,50,22,44.0,2.20,0.97,0.16,0.36,,3,3,Matches
Atalay Babacan,tr TUR,MF,Galatasaray,21,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Volkan Babacan,tr TUR,GK,Başakşehir,32,1988,31.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Khouma Babacar,sn SEN,"FW,MF",Alanyaspor,28,1993,5.9,3,22,6,27.3,3.75,1.02,0.14,0.50,,0,0,Matches
Ryan Babel,nl NED,"MF,FW",Galatasaray,34,1986,17.5,3,32,10,31.3,1.83,0.57,0.06,0.20,,1,1,Matches
Fabrício Baiano,br BRA,"MF,DF",Rizespor,29,1992,23.9,0,7,4,57.1,0.29,0.17,0.00,0.00,,0,0,Matches
Anastasios Bakasetas,gr GRE,MF,Trabzonspor,28,1993,25.2,8,82,30,36.6,3.25,1.19,0.06,0.17,,3,5,Matches
Makana Baku,de GER,"MF,FW",Göztepe,23,1998,8.9,2,12,5,41.7,1.35,0.56,0.17,0.40,,0,0,Matches
Bünyamin Balcı,tr TUR,"DF,MF",Antalyaspor,21,2000,30.4,2,18,7,38.9,0.59,0.23,0.11,0.29,,0,0,Matches
Ethem Balcı,,MF,Kayserispor,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Ibrahima Baldé,sn SEN,FW,Giresunspor,32,1989,13.8,3,35,12,34.3,2.53,0.87,0.09,0.25,,0,1,Matches
Jure Balkovec,si SVN,DF,Fatih Karagümrük,26,1994,20.5,1,15,7,46.7,0.73,0.34,0.07,0.14,,0,0,Matches
Mario Balotelli,it ITA,FW,Adana Demirspor,30,1990,23.2,18,130,56,43.1,5.59,2.41,0.11,0.25,,4,4,Matches
Daouda Bamba,ci CIV,"FW,MF",Altay,26,1995,22.1,7,63,23,36.5,2.85,1.04,0.08,0.22,,2,2,Matches
Rayyan Baniya,,DF,Fatih Karagümrük,22,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches

Abdülkerim Bardakcı,tr TUR,DF,Konyaspor,26,1994,33.0,5,38,13,34.2,1.15,0.39,0.13,0.38,,0,0,Matches
Sadık Baş,,"DF,MF",Hatayspor,27,1994,10.4,0,10,2,20.0,0.96,0.19,0.00,0.00,,0,0,Matches
Barış Başdaş,tr TUR,DF,Yeni Mal'spor,31,1990,5.7,0,3,1,33.3,0.53,0.18,0.00,0.00,,0,0,Matches
Emrah Başsan,tr TUR,MF,Kayserispor,29,1992,21.6,5,41,16,39.0,1.90,0.74,0.12,0.31,,0,0,Matches
Michy Batshuayi,be BEL,FW,Beşiktaş,27,1993,26.8,14,100,40,40.0,3.73,1.49,0.10,0.25,,4,6,Matches
Bilal Bayazit,nl NED,GK,Kayserispor,22,1999,5.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Altay Bayındır,tr TUR,GK,Fenerbahçe,23,1998,23.8,0,0,0,,0.00,0.00,,,,0,0,Matches
Furkan Bayır,tr TUR,DF,Alanyaspor,21,2000,12.4,0,7,0,0.0,0.57,0.00,0.00,,,0,0,Matches
Emircan Bayrakdar,,DF,Yeni Mal'spor,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Gökdeniz Bayrakdar,tr TUR,"MF,FW",Antalyaspor,19,2001,10.6,2,22,11,50.0,2.08,1.04,0.09,0.18,,0,0,Matches
Ömer Bayram,tr TUR,DF,Galatasaray,30,1991,10.5,0,5,2,40.0,0.47,0.19,0.00,0.00,,0,0,Matches
Aziz Behich,au AUS,DF,Giresunspor,30,1990,30.9,0,9,4,44.4,0.29,0.13,0.00,0.00,,0,0,Matches
Burak Bekaroğlu,,DF,Fatih Karagümrük,24,1997,24.4,1,3,1,33.3,0.12,0.04,0.33,1.00,,0,0,Matches
Efkan Bekiroglu,,MF,Alanyaspor,25,1995,16.7,3,35,10,28.6,2.10,0.60,0.09,0.30,,0,0,Matches
Younès Belhanda,ma MAR,MF,Adana Demirspor,31,1990,13.4,3,19,7,36.8,1.42,0.52,0.16,0.43,,0,0,Matches
Mortadha Ben Ouannes,tn TUN,"MF,DF",Kasımpaşa,27,1994,16.6,3,25,12,48.0,1.50,0.72,0.12,0.25,,0,0,Matches
Medhi Benatia,ma MAR,DF,Fatih Karagümrük,34,1987,3.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Yassine Benzia,dz ALG,MF,Hatayspor,26,1994,8.4,2,15,7,46.7,1.79,0.83,0.13,0.29,,0,0,Matches
Mergim Berisha,de GER,"FW,MF",Fenerbahçe,23,1998,11.1,4,33,8,24.2,2.96,0.72,0.12,0.50,,0,0,Matches
Andrea Bertolacci,it ITA,"MF,FW",Kayserispor,30,1991,6.9,1,11,3,27.3,1.59,0.43,0.09,0.33,,0,0,Matches
Andrea Bertolacci,it ITA,MF,Fatih Karagümrük,30,1991,11.2,7,29,14,48.3,2.60,1.25,0.24,0.50,,0,0,Matches
Lucas Biglia,ar ARG,MF,Fatih Karagümrük,35,1986,31.1,1,16,4,25.0,0.52,0.13,0.06,0.25,,0,0,Matches
Hayrullah Bilazer,,DF,Giresunspor,26,1995,15.4,1,5,2,40.0,0.33,0.13,0.20,0.50,,0,0,Matches
Emre Bilgin,tr TUR,GK,Beşiktaş,17,2004,3.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Tayfur Bingöl,tr TUR,"DF,MF",Alanyaspor,28,1993,17.6,3,25,8,32.0,1.42,0.46,0.12,0.38,,0,0,Matches

Mame Biram Diouf,sn SEN,FW,Hatayspor,33,1987,33.4,12,61,29,47.5,1.83,0.87,0.15,0.31,,3,4,Matches
Davide Biraschi,it ITA,DF,Fatih Karagümrük,27,1994,13.0,0,3,1,33.3,0.23,0.08,0.00,0.00,,0,0,Matches
Kristijan Bistrović,hr CRO,MF,Fatih Karagümrük,23,1998,12.4,1,14,6,42.9,1.13,0.48,0.07,0.17,,0,0,Matches
André Biyogo Poko,ga GAB,MF,Altay,28,1993,26.4,2,19,3,15.8,0.72,0.11,0.11,0.67,,0,0,Matches
Birkir Bjarnason,is ISL,"MF,FW",Adana Demirspor,33,1988,20.5,5,28,12,42.9,1.37,0.59,0.18,0.42,,0,0,Matches
Eric Björkander,se SWE,DF,Altay,25,1996,21.3,1,8,2,25.0,0.37,0.09,0.13,0.50,,0,0,Matches
Sacha Boey,fr FRA,DF,Galatasaray,20,2000,11.9,0,4,2,50.0,0.34,0.17,0.00,0.00,,0,0,Matches
Ruud Boffin,be BEL,GK,Antalyaspor,33,1987,37.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Yannick Bolasie,cd COD,MF,Rizespor,32,1989,15.0,2,42,11,26.2,2.80,0.73,0.05,0.18,,0,0,Matches
Fernando Boldrin,br BRA,MF,Rizespor,32,1989,21.5,1,33,11,33.3,1.53,0.51,0.03,0.09,,0,1,Matches
Fabio Borini,it ITA,"MF,FW",Fatih Karagümrük,30,1991,16.3,3,45,16,35.6,2.76,0.98,0.04,0.13,,1,1,Matches
Cristian Borja,co COL,"DF,MF",Alanyaspor,28,1993,24.0,1,6,3,50.0,0.25,0.12,0.17,0.33,,0,0,Matches
Mehdi Boudjemaa,dz ALG,MF,Hatayspor,23,1998,19.6,0,13,2,15.4,0.66,0.10,0.00,0.00,,0,0,Matches
Hijran Boyaci,,MF,Adana Demirspor,16,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Tyler Boyd,us USA,MF,Rizespor,26,1994,19.7,2,31,6,19.4,1.58,0.31,0.06,0.33,,0,0,Matches
Can Bozdogan,de GER,MF,Beşiktaş,20,2001,12.5,1,23,10,43.5,1.83,0.80,0.04,0.10,,0,0,Matches
Umut Bozok,tr TUR,"FW,MF",Kasımpaşa,24,1996,28.2,20,81,41,50.6,2.87,1.45,0.19,0.37,,5,6,Matches
Tomáš Břečka,cz CZE,DF,Kasımpaşa,27,1994,11.9,0,8,2,25.0,0.67,0.17,0.00,0.00,,0,0,Matches
Jeffrey Bruma,nl NED,DF,Kasımpaşa,29,1991,14.7,0,1,0,0.0,0.07,0.00,0.00,,,0,0,Matches
Buluthan Bulut,,MF,Alanyaspor,19,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Onur Bulut,tr TUR,DF,Kayserispor,27,1994,30.4,1,15,8,53.3,0.49,0.26,0.07,0.13,,0,0,Matches
Mustafa Burak Bozan,,GK,Gaziantep FK,20,2000,3.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Dženan Bureković,ba BIH,MF,Göztepe,26,1995,2.7,0,1,0,0.0,0.37,0.00,0.00,,,0,0,Matches
Adem Büyük,tr TUR,"FW,MF",Yeni Mal'spor,33,1987,18.3,5,42,14,33.3,2.29,0.76,0.07,0.21,,2,2,Matches
Walter Bwalya,cd COD,FW,Yeni Mal'spor,26,1995,1.4,0,3,1,33.3,2.14,0.71,0.00,0.00,,0,0,Matches

Zymer Bytyqi,no NOR,"MF,FW",Konyaspor,24,1996,32.3,8,57,20,35.1,1.76,0.62,0.14,0.40,,0,0,Matches
Torgeir Børven,no NOR,FW,Gaziantep FK,29,1991,2.0,0,2,1,50.0,1.02,0.51,0.00,0.00,,0,0,Matches
Musa Çağıran,tr TUR,DF,Konyaspor,28,1992,5.5,0,2,1,50.0,0.36,0.18,0.00,0.00,,0,0,Matches
Rahman Çağıran,tr TUR,MF,Yeni Mal'spor,26,1995,8.4,2,14,8,57.1,1.67,0.95,0.14,0.25,,0,0,Matches
Oğulcan Çağlayan,tr TUR,"DF,MF",Galatasaray,25,1996,3.7,0,5,2,40.0,1.35,0.54,0.00,0.00,,0,0,Matches
Júnior Caiçara,br BRA,DF,Başakşehir,32,1989,23.9,2,11,3,27.3,0.46,0.13,0.18,0.67,,0,0,Matches
Uğurcan Çakır,tr TUR,GK,Trabzonspor,25,1996,35.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Samba Camara,ml MLI,DF,Sivasspor,28,1992,13.7,0,2,0,0.0,0.15,0.00,0.00,,,0,0,Matches
Tarık Çamdal,tr TUR,DF,Adana Demirspor,30,1991,2.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Burak Çamoğlu,tr TUR,DF,Hatayspor,24,1996,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Gustavo Campanharo,br BRA,MF,Kayserispor,29,1992,14.6,0,14,2,14.3,0.96,0.14,0.00,0.00,,0,0,Matches
Gastón Campi,ar ARG,DF,Yeni Mal'spor,30,1991,12.8,0,5,0,0.0,0.39,0.00,0.00,,,0,0,Matches
Erol Can Akdağ,,MF,Giresunspor,24,1996,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
İrfan Can Eğribayat,tr TUR,GK,Göztepe,23,1998,30.0,0,1,0,0.0,0.03,0.00,0.00,,,0,0,Matches
Efe Can Saçıkara,,MF,Göztepe,17,2004,1.4,0,3,0,0.0,2.14,0.00,0.00,,,0,0,Matches
Daniel Candeias,pt POR,"MF,FW",Alanyaspor,33,1988,17.1,4,38,16,42.1,2.22,0.94,0.11,0.25,,0,0,Matches
Metin Caner Akbayrak,,MF,Giresunspor,17,2004,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Atakan Çankaya,tr TUR,"DF,MF",Göztepe,23,1998,17.5,0,7,2,28.6,0.40,0.11,0.00,0.00,,0,0,Matches
Erdem Canpolat,de GER,GK,Kasımpaşa,20,2001,3.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Mahsun Çapkan,tr TUR,MF,Rizespor,21,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Miguel Filipe Nunes Cardoso,pt POR,"MF,DF",Kayserispor,27,1994,14.1,4,22,8,36.4,1.56,0.57,0.18,0.50,,0,0,Matches
José Carlos Marafona,pt POR,GK,Alanyaspor,34,1987,16.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Lionel Carole,fr FRA,DF,Kayserispor,30,1991,28.4,0,10,2,20.0,0.35,0.07,0.00,0.00,,0,0,Matches
Lucas Castro,ar ARG,MF,Adana Demirspor,32,1989,4.4,0,6,2,33.3,1.37,0.46,0.00,0.00,,0,0,Matches
Steven Caulker,sl SLE,DF,Gaziantep FK,29,1991,24.0,2,14,2,14.3,0.58,0.08,0.14,1.00,,0,0,Matches

Atalay Çayırlı,de GER,DF,Göztepe,15,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Endri Çekiçi,al ALB,"MF,FW",Konyaspor,24,1996,21.0,6,46,21,45.7,2.19,1.00,0.13,0.29,,0,0,Matches
Erhan Çelenk,tr TUR,MF,Altay,32,1989,4.0,1,8,3,37.5,2.01,0.75,0.13,0.33,,0,0,Matches
İzzet Çelik,,MF,Adana Demirspor,17,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Murat Cem Akpınar,tr TUR,MF,Trabzonspor,22,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Tarık Çetin,tr TUR,GK,Rizespor,24,1997,9.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Bülent Cevahir,tr TUR,DF,Hatayspor,29,1992,1.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Oğuz Ceylan,tr TUR,"DF,MF",Gaziantep FK,30,1990,10.4,0,11,5,45.5,1.06,0.48,0.00,0.00,,0,0,Matches
Nacer Chadli,be BEL,"MF,FW",Başakşehir,31,1989,14.5,1,21,6,28.6,1.45,0.41,0.05,0.17,,0,0,Matches
Joe Champness,nz NZL,"FW,MF",Giresunspor,24,1997,1.5,2,4,4,100.0,2.69,2.69,0.50,0.50,,0,0,Matches
Chiquinho,pt POR,MF,Giresunspor,26,1995,12.7,4,27,11,40.7,2.12,0.86,0.07,0.18,,2,2,Matches
Mounir Chouiar,fr FRA,MF,Yeni Mal'spor,22,1999,22.7,3,32,13,40.6,1.41,0.57,0.09,0.23,,0,0,Matches
Alexandru Cicâldău,ro ROU,MF,Galatasaray,24,1997,24.4,4,46,16,34.8,1.88,0.66,0.04,0.13,,2,2,Matches
Atabey Çiçek,tr TUR,FW,Başakşehir,26,1995,1.1,0,6,3,50.0,5.51,2.76,0.00,0.00,,0,0,Matches
Uğur Çiftçi,tr TUR,DF,Sivasspor,29,1992,29.4,0,7,0,0.0,0.24,0.00,0.00,,,0,0,Matches
Sadık Çiftpınar,tr TUR,DF,Yeni Mal'spor,28,1993,21.4,0,10,1,10.0,0.47,0.05,0.00,0.00,,0,0,Matches
Tolga Ciğerci,tr TUR,MF,Başakşehir,29,1992,27.3,1,42,14,33.3,1.54,0.51,0.02,0.07,,0,0,Matches
Mirza Cihan,,"FW,MF",Gaziantep FK,20,2000,2.9,0,11,2,18.2,3.78,0.69,0.00,0.00,,0,0,Matches
Sokol Cikalleshi,al ALB,FW,Konyaspor,31,1990,24.1,10,77,23,29.9,3.19,0.95,0.12,0.39,,1,1,Matches
Anıl Çınar,,DF,Giresunspor,18,2003,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
İsmail Çipe,tr TUR,GK,Galatasaray,26,1995,6.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Papiss Cissé,sn SEN,FW,Rizespor,36,1985,7.2,2,18,8,44.4,2.52,1.12,0.11,0.25,,0,0,Matches
Ramazan Civelek,tr TUR,"DF,MF",Kayserispor,25,1996,11.5,0,5,2,40.0,0.43,0.17,0.00,0.00,,0,0,Matches
Isaac Cofie,gh GHA,MF,Sivasspor,29,1991,20.6,1,12,4,33.3,0.58,0.19,0.08,0.25,,0,0,Matches
İsmail Çokçalış,tr TUR,DF,Adana Demirspor,21,2000,2.2,0,0,0,,0.00,0.00,,,,0,0,Matches

Halit Çokyaşar,,FW,Sivasspor,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Emre Çolak,tr TUR,MF,Hatayspor,30,1991,2.7,0,3,0,0.0,1.09,0.00,0.00,,,0,0,Matches
Emre Çolak,tr TUR,MF,Başakşehir,30,1991,1.2,0,4,1,25.0,3.30,0.83,0.00,0.00,,0,0,Matches
Kamil Çörekçi,tr TUR,DF,Hatayspor,29,1992,28.0,0,2,1,50.0,0.07,0.04,0.00,0.00,,0,0,Matches
Andreas Cornelius,dk DEN,FW,Trabzonspor,28,1993,26.9,15,78,31,39.7,2.90,1.15,0.19,0.48,,0,0,Matches
Göktan Cörüt,,GK,Giresunspor,21,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Crespo,pt POR,MF,Fenerbahçe,24,1996,18.6,1,13,4,30.8,0.70,0.22,0.08,0.25,,0,0,Matches
Enzo Crivelli,fr FRA,FW,Antalyaspor,26,1995,5.0,0,5,2,40.0,1.00,0.40,0.00,0.00,,0,0,Matches
Bryan Dabo,bf BFA,"MF,FW",Rizespor,29,1992,9.6,0,8,1,12.5,0.83,0.10,0.00,0.00,,0,0,Matches
Erdon Daci,mk MKD,FW,Konyaspor,23,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Abdulsamed Damlu,tr TUR,GK,Yeni Mal'spor,22,1999,7.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Sergio Antonio De Luiz Junior,br BRA,MF,Giresunspor,26,1995,30.4,4,47,15,31.9,1.55,0.49,0.09,0.27,,0,0,Matches
Simon Deli,ci CIV,DF,Adana Demirspor,29,1991,15.5,0,2,0,0.0,0.13,0.00,0.00,,,0,0,Matches
Emre Demir,tr TUR,MF,Kayserispor,17,2004,0.3,0,2,0,0.0,6.43,0.00,0.00,,,0,0,Matches
Muhammet Demir,tr TUR,FW,Gaziantep FK,29,1992,27.2,6,63,23,36.5,2.32,0.85,0.08,0.22,,1,2,Matches
Muhammet Demir,tr TUR,FW,Başakşehir,29,1992,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Adil Demirbağ,tr TUR,DF,Konyaspor,23,1997,18.0,0,11,1,9.1,0.61,0.06,0.00,0.00,,0,0,Matches
Bahattin Demircan,,MF,Fatih Karagümrük,18,2002,0.1,0,1,0,0.0,11.25,0.00,0.00,,,0,0,Matches
Uğur Demirok,tr TUR,DF,Kayserispor,33,1988,16.1,2,8,5,62.5,0.50,0.31,0.25,0.40,,0,1,Matches
Kahraman Demirtapa,tr TUR,DF,Göztepe,27,1994,17.9,0,3,0,0.0,0.17,0.00,0.00,,,0,0,Matches
Stefano Denswil,sr SUR,DF,Trabzonspor,28,1993,21.6,0,11,0,0.0,0.51,0.00,0.00,,,0,0,Matches
Halil Dervişoğlu,tr TUR,"FW,MF",Galatasaray,21,1999,15.7,4,53,23,43.4,3.38,1.47,0.08,0.17,,0,0,Matches
Ersin Destanoğlu,tr TUR,GK,Beşiktaş,20,2001,31.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Franco Di Santo,ar ARG,FW,Göztepe,32,1989,11.0,3,30,12,40.0,2.73,1.09,0.10,0.25,,0,0,Matches
Fousseni Diabaté,ml MLI,MF,Giresunspor,25,1995,28.6,6,43,19,44.2,1.50,0.66,0.02,0.05,,5,5,Matches

Mbaye Diagne,sn SEN,FW,Galatasaray,29,1991,7.4,2,16,8,50.0,2.16,1.08,0.13,0.25,,0,1,Matches
Mamadou Diarra,sn SEN,DF,Giresunspor,23,1997,27.7,1,9,2,22.2,0.32,0.07,0.11,0.50,,0,0,Matches
