Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Samuel Mischitz,at AUT,"DF,MF",SCR Altach,17,2003,10.3,0,5,1,20.0,0.49,0.10,0.00,0.00,,0,0,Matches

Christoph Monschein,at AUT,FW,SCR Altach,28,1992,10.2,3,22,7,31.8,2.16,0.69,0.09,0.29,,1,1,Matches
Christoph Monschein,at AUT,FW,LASK,28,1992,1.8,1,7,3,42.9,3.99,1.71,0.14,0.33,,0,0,Matches
Martin Moormann,at AUT,DF,Rapid Wien,20,2001,14.7,0,6,1,16.7,0.41,0.07,0.00,0.00,,0,0,Matches
Maximiliano Moreira,uy URU,"MF,DF",SK Austria Klagenfurt,27,1994,9.9,0,3,1,33.3,0.30,0.10,0.00,0.00,,0,0,Matches
Lennart Moser,de GER,GK,SK Austria Klagenfurt,21,1999,4.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Lukas Mühl,de GER,DF,Austria Wien,24,1997,28.9,1,12,2,16.7,0.42,0.07,0.08,0.50,,0,0,Matches
Valentino Müller,at AUT,MF,WSG Tirol,22,1999,19.2,2,15,6,40.0,0.78,0.31,0.13,0.33,,0,0,Matches
Marlon Mustapha,at AUT,FW,Admira,20,2001,23.2,6,46,15,32.6,1.98,0.65,0.11,0.33,,1,1,Matches
Keito Nakamura,jp JPN,"MF,FW",LASK,21,2000,12.2,6,42,13,31.0,3.45,1.07,0.14,0.46,,0,0,Matches
Ange Nanizayamo,fr FRA,DF,SCR Altach,23,1998,9.6,1,2,1,50.0,0.21,0.10,0.50,1.00,,0,0,Matches
Johannes Naschberger,at AUT,MF,WSG Tirol,21,2000,9.1,0,9,0,0.0,0.99,0.00,0.00,,,0,0,Matches
Philipp Netzer,at AUT,DF,SCR Altach,35,1985,6.5,0,2,1,50.0,0.31,0.15,0.00,0.00,,0,0,Matches
Noel Niemann,de GER,"MF,FW",Hartberg,21,1999,18.0,4,32,16,50.0,1.77,0.89,0.13,0.25,,0,0,Matches
Vladimir Nikolov,bg BUL,DF,Admira,20,2001,1.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Bakary Nimaga,ml MLI,MF,SCR Altach,26,1994,12.2,1,11,1,9.1,0.90,0.08,0.09,1.00,,0,0,Matches
Michael Novak,at AUT,DF,Wolfsberger AC,30,1990,9.6,0,7,2,28.6,0.73,0.21,0.00,0.00,,0,0,Matches
Atdhe Nuhiu,xk KVX,FW,SCR Altach,32,1989,22.2,5,45,14,31.1,2.03,0.63,0.09,0.29,,1,2,Matches
Daniel Nussbaumer,at AUT,MF,SCR Altach,21,1999,2.1,1,2,2,100.0,0.94,0.94,0.50,0.50,,0,0,Matches
Stefan Nutz,at AUT,"FW,MF",Ried,29,1992,28.6,4,40,13,32.5,1.40,0.45,0.10,0.31,,0,1,Matches
Daniel Offenbacher,at AUT,MF,Ried,29,1992,13.2,1,6,4,66.7,0.46,0.30,0.17,0.25,,0,0,Matches
Sandi Ogrinec,si SVN,"MF,DF",WSG Tirol,23,1998,7.2,1,8,3,37.5,1.11,0.42,0.13,0.33,,0,0,Matches
Noah Ohio,nl NED,FW,Austria Wien,18,2003,11.6,5,31,14,45.2,2.67,1.21,0.16,0.36,,0,0,Matches
Noah Okafor,ch SUI,FW,RB Salzburg,21,2000,10.6,9,38,19,50.0,3.59,1.80,0.24,0.47,,0,0,Matches
Jérôme Onguéné,cm CMR,"DF,MF",RB Salzburg,23,1997,8.6,2,11,3,27.3,1.28,0.35,0.18,0.67,,0,0,Matches
Matthias Ostrzolek,de GER,DF,Admira,31,1990,14.1,0,4,1,25.0,0.28,0.07,0.00,0.00,,0,0,Matches

Ferdinand Oswald,de GER,GK,WSG Tirol,30,1990,22.4,0,1,0,0.0,0.04,0.00,0.00,,,0,0,Matches
Moritz Oswald,at AUT,"FW,MF",Rapid Wien,19,2002,3.9,0,4,1,25.0,1.03,0.26,0.00,0.00,,0,0,Matches
Benjamin Ozegovic,at AUT,GK,WSG Tirol,21,1999,9.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Seth Paintsil,gh GHA,"MF,FW",Hartberg,25,1996,7.7,4,19,10,52.6,2.46,1.29,0.21,0.40,,0,0,Matches
Lukas Parger,at AUT,MF,SCR Altach,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Herbert Paul,de GER,DF,SK Austria Klagenfurt,27,1994,9.6,0,4,1,25.0,0.42,0.10,0.00,0.00,,0,0,Matches
Darijo Pecirep,hr CRO,FW,SK Austria Klagenfurt,29,1991,3.3,1,10,3,30.0,3.05,0.92,0.10,0.33,,0,0,Matches
Patrick Pentz,at AUT,GK,Austria Wien,24,1997,32.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Eliel Peretz,il ISR,MF,Wolfsberger AC,24,1996,18.8,7,40,17,42.5,2.13,0.90,0.18,0.41,,0,0,Matches
Dejan Petrovič,si SVN,MF,Rapid Wien,23,1998,14.9,0,9,3,33.3,0.61,0.20,0.00,0.00,,0,0,Matches
Thanos Petsos,gr GRE,"MF,DF",WSG Tirol,30,1991,16.2,2,23,6,26.1,1.42,0.37,0.09,0.33,,0,0,Matches
Kamil Piątkowski,pl POL,DF,RB Salzburg,21,2000,11.5,0,8,2,25.0,0.69,0.17,0.00,0.00,,0,0,Matches
Benedikt Pichler,at AUT,FW,Austria Wien,24,1997,2.2,1,5,2,40.0,2.28,0.91,0.20,0.50,,0,0,Matches
Markus Pink,at AUT,FW,SK Austria Klagenfurt,30,1991,29.7,12,53,26,49.1,1.78,0.88,0.23,0.46,,0,0,Matches
Tin Plavotic,at AUT,DF,Ried,24,1997,28.1,0,13,4,30.8,0.46,0.14,0.00,0.00,,0,0,Matches
Philipp Pomer,at AUT,"MF,DF",Ried,23,1997,22.8,1,19,6,31.6,0.83,0.26,0.05,0.17,,0,0,Matches
Marvin Potzmann,at AUT,"DF,MF",LASK,27,1993,20.5,1,13,4,30.8,0.64,0.20,0.08,0.25,,0,0,Matches
Alexander Prass,at AUT,"MF,FW",Sturm Graz,20,2001,21.1,0,30,6,20.0,1.42,0.28,0.00,0.00,,0,0,Matches
Tim Prica,se SWE,"FW,MF",WSG Tirol,19,2002,9.0,0,24,7,29.2,2.67,0.78,0.00,0.00,,0,0,Matches
Lukas Prokop,at AUT,MF,SCR Altach,22,1999,1.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Boris Prokopič,at AUT,MF,SCR Altach,33,1988,2.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Leopold Querfeld,at AUT,DF,Rapid Wien,17,2003,1.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Stefan Radulovic,at AUT,MF,LASK,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Marko Raguž,at AUT,FW,LASK,23,1998,3.7,1,14,5,35.7,3.76,1.34,0.07,0.20,,0,0,Matches
Alexander Ranacher,at AUT,MF,WSG Tirol,22,1998,5.8,1,5,1,20.0,0.86,0.17,0.20,1.00,,0,0,Matches

Constantin Reiner,at AUT,DF,Ried,24,1997,14.6,2,7,3,42.9,0.48,0.21,0.29,0.67,,0,0,Matches
Dominik Reiter,at AUT,"MF,FW",SCR Altach,23,1998,13.3,1,22,10,45.5,1.66,0.75,0.05,0.10,,0,0,Matches
René Renner,at AUT,"MF,DF",LASK,27,1993,24.6,0,32,7,21.9,1.30,0.28,0.00,0.00,,0,0,Matches
Rajko Rep,si SVN,MF,SK Austria Klagenfurt,31,1990,2.0,0,7,1,14.3,3.46,0.49,0.00,0.00,,0,0,Matches
Florian Rieder,at AUT,"FW,MF",SK Austria Klagenfurt,25,1996,14.1,2,32,8,25.0,2.27,0.57,0.06,0.25,,0,0,Matches
Filip Ristanic,at AUT,FW,Admira,17,2004,4.0,0,9,3,33.3,2.24,0.75,0.00,0.00,,0,0,Matches
Thomas Roberts,us USA,MF,SK Austria Klagenfurt,20,2001,1.6,0,2,1,50.0,1.25,0.62,0.00,0.00,,0,0,Matches
Thorsten Röcher,at AUT,"FW,MF",Wolfsberger AC,30,1991,21.8,4,33,11,33.3,1.51,0.50,0.12,0.36,,0,0,Matches
Žan Rogelj,si SVN,"MF,DF",WSG Tirol,21,1999,24.3,1,21,7,33.3,0.86,0.29,0.05,0.14,,0,0,Matches
Thomas Rotter,at AUT,DF,Hartberg,29,1992,14.1,2,6,3,50.0,0.42,0.21,0.33,0.67,,0,0,Matches
Thomas Sabitzer,at AUT,"FW,MF",WSG Tirol,20,2000,18.6,8,38,20,52.6,2.04,1.07,0.21,0.40,,0,1,Matches
Samuel Şahin-Radlinger,at AUT,GK,Ried,28,1992,30.9,0,1,0,0.0,0.03,0.00,0.00,,,0,0,Matches
Oumar Sako,ne NIG,DF,LASK,25,1996,5.0,0,6,2,33.3,1.20,0.40,0.00,0.00,,0,0,Matches
Raphael Sallinger,at AUT,GK,Hartberg,25,1995,4.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Ivan Saravanja,ba BIH,DF,SK Austria Klagenfurt,25,1996,15.4,1,6,1,16.7,0.39,0.06,0.17,1.00,,0,0,Matches
Manprit Sarkaria,at AUT,"FW,MF",Sturm Graz,24,1996,21.8,13,57,26,45.6,2.61,1.19,0.21,0.46,,1,1,Matches
Murat Satin,,"MF,FW",Ried,24,1996,10.6,1,19,7,36.8,1.79,0.66,0.05,0.14,,0,0,Matches
Dragoljub Savić,rs SRB,FW,Rapid Wien,20,2001,1.0,1,2,1,50.0,2.07,1.03,0.50,1.00,,0,0,Matches
Marcel Schantl,at AUT,DF,Hartberg,20,2000,1.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Jonathan Scherzer,at AUT,DF,Wolfsberger AC,26,1995,10.3,0,4,1,25.0,0.39,0.10,0.00,0.00,,0,0,Matches
Thorsten Schick,at AUT,"MF,DF",Rapid Wien,31,1990,18.7,0,12,3,25.0,0.64,0.16,0.00,0.00,,0,0,Matches
Alexander Schlager,at AUT,GK,LASK,25,1996,32.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Alexander Schmidt,at AUT,FW,LASK,23,1998,10.7,2,31,11,35.5,2.90,1.03,0.06,0.18,,0,0,Matches
Philipp Schmiedl,at AUT,DF,Admira,24,1997,11.3,0,7,1,14.3,0.62,0.09,0.00,0.00,,0,0,Matches
Philipp Schobesberger,at AUT,MF,Rapid Wien,27,1993,0.5,0,2,1,50.0,4.09,2.05,0.00,0.00,,0,0,Matches

Lukas Schöfl,at AUT,MF,Wolfsberger AC,20,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Christian Schoissengeyr,do DOM,DF,Austria Wien,26,1994,10.8,0,9,5,55.6,0.83,0.46,0.00,0.00,,0,0,Matches
Emanuel Schreiner,at AUT,"DF,MF",SCR Altach,32,1989,19.2,1,5,2,40.0,0.26,0.10,0.20,0.50,,0,0,Matches
Kofi Schulz,de GER,"DF,MF",WSG Tirol,32,1989,11.4,1,6,2,33.3,0.53,0.18,0.17,0.50,,0,0,Matches
Till Schumacher,de GER,DF,SK Austria Klagenfurt,23,1997,20.6,0,5,3,60.0,0.24,0.15,0.00,0.00,,0,0,Matches
Lion Schuster,at AUT,MF,Rapid Wien,20,2000,3.1,0,3,1,33.3,0.96,0.32,0.00,0.00,,0,0,Matches
Felix Seiwald,at AUT,"DF,MF",Ried,20,2000,13.7,0,3,0,0.0,0.22,0.00,0.00,,,0,0,Matches
Nicolas Seiwald,at AUT,"MF,FW",RB Salzburg,20,2001,26.8,0,21,6,28.6,0.78,0.22,0.00,0.00,,0,0,Matches
Benjamin Šeško,si SVN,FW,RB Salzburg,18,2003,10.9,5,45,19,42.2,4.14,1.75,0.11,0.26,,0,0,Matches
Ziad El Sheiwi,at AUT,"DF,MF",Austria Wien,17,2004,4.2,0,2,1,50.0,0.47,0.24,0.00,0.00,,0,0,Matches
Jörg Siebenhandl,at AUT,GK,Sturm Graz,31,1990,32.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Roko Simic,hr CRO,FW,RB Salzburg,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Stefan Skrbo,at AUT,MF,WSG Tirol,20,2001,10.0,1,11,4,36.4,1.10,0.40,0.09,0.25,,0,0,Matches
Renny Smith,at AUT,"MF,DF",WSG Tirol,24,1996,7.0,0,6,2,33.3,0.86,0.29,0.00,0.00,,0,0,Matches
Oumar Solet,fr FRA,DF,RB Salzburg,21,2000,18.4,1,12,2,16.7,0.65,0.11,0.08,0.50,,0,0,Matches
Mario Sonnleitner,at AUT,DF,Hartberg,34,1986,20.7,1,8,2,25.0,0.39,0.10,0.13,0.50,,0,0,Matches
Sven Sprangler,at AUT,MF,Wolfsberger AC,26,1995,1.9,0,1,1,100.0,0.53,0.53,0.00,0.00,,0,0,Matches
Dominik Starkl,at AUT,"FW,MF",Admira,27,1993,7.0,0,18,5,27.8,2.56,0.71,0.00,0.00,,0,0,Matches
David Stec,at AUT,"DF,MF",Hartberg,27,1994,12.7,0,5,0,0.0,0.39,0.00,0.00,,,0,0,Matches
Mario Stefel,at AUT,FW,SCR Altach,25,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Michael Steinwender,at AUT,DF,Hartberg,21,2000,13.5,0,6,0,0.0,0.44,0.00,0.00,,,0,0,Matches
Filip Stojković,me MNE,DF,Rapid Wien,28,1993,23.7,2,11,2,18.2,0.46,0.08,0.18,1.00,,0,0,Matches
Nikola Stošić,rs SRB,MF,Ried,21,2000,29.1,0,23,6,26.1,0.79,0.21,0.00,0.00,,0,0,Matches
Felix Strauß,at AUT,"DF,MF",SCR Altach,20,2001,20.7,2,4,3,75.0,0.19,0.15,0.50,0.67,,0,0,Matches
Richard Strebinger,at AUT,GK,Rapid Wien,28,1993,5.7,0,0,0,,0.00,0.00,,,,0,0,Matches

Oliver Strunz,at AUT,FW,Rapid Wien,21,2000,0.5,0,1,1,100.0,2.20,2.20,0.00,0.00,,0,0,Matches
Samuel Stückler,at AUT,MF,Sturm Graz,20,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Dominik Stumberger,at AUT,DF,WSG Tirol,22,1999,12.2,0,5,0,0.0,0.41,0.00,0.00,,,0,0,Matches
Philipp Sturm,at AUT,MF,Hartberg,22,1999,6.1,1,8,4,50.0,1.31,0.65,0.13,0.25,,0,0,Matches
Luka Sučić,hr CRO,"MF,FW",RB Salzburg,18,2002,20.2,8,57,22,38.6,2.82,1.09,0.14,0.36,,0,0,Matches
Lukas Sulzbacher,at AUT,"DF,MF",Rapid Wien,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Marco Sulzner,at AUT,DF,LASK,18,2003,0.5,0,1,0,0.0,1.91,0.00,0.00,,,0,0,Matches
Stefano Surdanovic,rs SRB,"MF,FW",Admira,22,1998,12.5,2,26,13,50.0,2.08,1.04,0.08,0.15,,0,0,Matches
Markus Suttner,at AUT,DF,Austria Wien,34,1987,28.3,1,19,8,42.1,0.67,0.28,0.05,0.13,,0,0,Matches
René Swete,at AUT,GK,Hartberg,31,1990,26.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Dario Tadić,at AUT,FW,Hartberg,31,1990,25.2,10,45,27,60.0,1.79,1.07,0.18,0.30,,2,3,Matches
Matthäus Taferner,at AUT,"MF,FW",Wolfsberger AC,20,2001,26.4,1,29,7,24.1,1.10,0.26,0.03,0.14,,0,0,Matches
Johannes Tartarotti,at AUT,"MF,FW",SCR Altach,21,1999,9.1,0,8,1,12.5,0.87,0.11,0.00,0.00,,0,0,Matches
Georg Teigl,at AUT,"DF,MF",Austria Wien,30,1991,13.7,3,13,3,23.1,0.95,0.22,0.23,1.00,,0,0,Matches
Manuel Thurnwald,at AUT,"DF,MF",SCR Altach,23,1998,17.3,1,35,12,34.3,2.03,0.70,0.03,0.08,,0,0,Matches
Samson Tijani,ng NGA,MF,RB Salzburg,19,2002,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Alex Timossi Andersson,se SWE,"FW,MF",SK Austria Klagenfurt,20,2001,26.7,5,28,9,32.1,1.05,0.34,0.18,0.56,,0,0,Matches
Denis Tomic,at AUT,MF,WSG Tirol,23,1998,4.8,0,5,2,40.0,1.04,0.42,0.00,0.00,,0,0,Matches
Filip Twardzik,cz CZE,DF,LASK,28,1993,2.8,0,3,1,33.3,1.08,0.36,0.00,0.00,,0,0,Matches
Maximilian Ullmann,at AUT,"DF,MF",Rapid Wien,25,1996,13.1,0,16,5,31.3,1.22,0.38,0.00,0.00,,0,0,Matches
Andreas Ulmer,at AUT,DF,RB Salzburg,35,1985,22.4,1,17,3,17.6,0.76,0.13,0.06,0.33,,0,0,Matches
Bernhard Unger,at AUT,GK,Rapid Wien,22,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Robin Ungerath,de GER,FW,Ried,22,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Valdir,br BRA,FW,Ried,23,1998,1.1,0,1,0,0.0,0.89,0.00,0.00,,,0,0,Matches
Ignace Van Der Brempt,be BEL,DF,RB Salzburg,19,2002,4.4,0,1,1,100.0,0.23,0.23,0.00,0.00,,0,0,Matches

Nikolas Veratschnig,at AUT,"MF,FW",Wolfsberger AC,18,2003,5.2,0,9,1,11.1,1.74,0.19,0.00,0.00,,0,0,Matches
Dario Vizinger,hr CRO,FW,Wolfsberger AC,23,1998,16.2,4,33,11,33.3,2.04,0.68,0.12,0.36,,0,0,Matches
Jan Vodháněl,,MF,Admira,24,1997,11.0,1,15,4,26.7,1.36,0.36,0.07,0.25,,0,0,Matches
Wilhelm Vorsager,at AUT,"MF,DF",Admira,24,1997,15.6,3,12,4,33.3,0.77,0.26,0.25,0.75,,0,0,Matches
Giacomo Vrioni,al ALB,FW,WSG Tirol,22,1998,21.0,17,76,31,40.8,3.62,1.48,0.18,0.45,,3,3,Matches
Romeo Vucic,at AUT,FW,Austria Wien,18,2003,2.2,1,5,2,40.0,2.31,0.92,0.20,0.50,,0,0,Matches
Alexander Walke,de GER,GK,RB Salzburg,38,1983,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Markus Wallner,at AUT,"FW,DF",WSG Tirol,24,1996,5.2,0,10,5,50.0,1.94,0.97,0.00,0.00,,0,0,Matches
Josef Weberbauer,at AUT,"DF,MF",Ried,23,1998,2.8,0,2,0,0.0,0.73,0.00,0.00,,,0,0,Matches
Moritz Wels,at AUT,MF,Sturm Graz,16,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Christopher Wernitznig,at AUT,"MF,FW",Wolfsberger AC,31,1990,10.9,0,12,3,25.0,1.10,0.27,0.00,0.00,,0,0,Matches
Philipp Wiesinger,at AUT,DF,LASK,27,1994,13.9,1,11,4,36.4,0.79,0.29,0.09,0.25,,0,0,Matches
Julian Wießmeier,de GER,"DF,MF",Ried,28,1992,26.3,3,24,8,33.3,0.91,0.30,0.08,0.25,,1,2,Matches
Enrique Wild,ch SUI,DF,LASK,21,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Kevin Wimmer,at AUT,DF,Rapid Wien,28,1992,16.9,1,4,3,75.0,0.24,0.18,0.25,0.33,,0,0,Matches
Nicolas Wimmer,at AUT,DF,SK Austria Klagenfurt,26,1995,18.7,0,14,4,28.6,0.75,0.21,0.00,0.00,,0,0,Matches
Maximilian Wöber,at AUT,"DF,MF",RB Salzburg,23,1998,19.7,4,17,7,41.2,0.86,0.36,0.24,0.57,,0,0,Matches
Florian Wustinger,at AUT,MF,Austria Wien,18,2003,0.2,0,1,1,100.0,4.09,4.09,0.00,0.00,,0,0,Matches
Gregory Wüthrich,ch SUI,"DF,MF",Sturm Graz,26,1994,29.9,4,24,9,37.5,0.80,0.30,0.17,0.44,,0,0,Matches
Kelvin Yeboah,it ITA,FW,Sturm Graz,21,2000,17.0,11,69,30,43.5,4.06,1.76,0.13,0.30,,2,2,Matches
Marcel Ziegl,at AUT,MF,Ried,28,1992,24.5,1,19,4,21.1,0.78,0.16,0.05,0.25,,0,0,Matches
Bernhard Zimmermann,at AUT,"FW,MF",Rapid Wien,19,2002,8.8,5,26,9,34.6,2.95,1.02,0.19,0.56,,0,0,Matches
Stephan Zwierschitz,at AUT,"DF,MF",Admira,30,1990,26.8,3,24,5,20.8,0.90,0.19,0.13,0.60,,0,0,Matches
Jan Zwischenbrugger,at AUT,DF,SCR Altach,31,1990,28.0,1,12,4,33.3,0.43,0.14,0.08,0.25,,0,0,Matches
