Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Vurnon Anita,cw CUW,MF,RKC Waalwijk,32,1989,30.3,1,9,1,11.1,0.30,0.03,0.11,1.00,17.2,0,0,0,1.1,1.1,0.12,-0.1,-0.1,Matches
Antony,br BRA,FW,Ajax,21,2000,19.2,8,79,26,32.9,4.12,1.36,0.10,0.31,19.1,0,0,0,7.1,7.1,0.09,+0.9,+0.9,Matches
Samuel Armenteros,se SWE,FW,Heracles Almelo,31,1990,2.3,1,4,1,25.0,1.71,0.43,0.25,1.00,20.1,0,0,0,0.6,0.6,0.15,+0.4,+0.4,Matches
Adil Auassar,nl NED,"DF,MF",Sparta R'dam,34,1986,27.5,3,15,3,20.0,0.55,0.11,0.20,1.00,18.3,1,0,0,1.3,1.3,0.09,+1.7,+1.7,Matches
Sebbe Augustijns,be BEL,MF,RKC Waalwijk,21,1999,1.6,0,1,0,0.0,0.62,0.00,0.00,,12.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Fredrik Aursnes,no NOR,MF,Feyenoord,25,1995,27.6,1,22,5,22.7,0.80,0.18,0.05,0.20,23.6,0,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches
Aventis Aventisian,am ARM,DF,Go Ahead Eag,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ayman Azhil,ma MAR,MF,RKC Waalwijk,20,2001,18.6,0,10,2,20.0,0.54,0.11,0.00,0.00,15.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Ismail Azzaoui,be BEL,"FW,MF",Heracles Almelo,23,1998,4.8,3,7,4,57.1,1.44,0.83,0.43,0.75,17.3,0,0,0,0.5,0.5,0.07,+2.5,+2.5,Matches
Nikolai Baden Frederiksen,dk DEN,FW,Vitesse,21,2000,14.5,7,46,21,45.7,3.17,1.45,0.15,0.33,21.4,8,0,0,4.2,4.2,0.09,+2.8,+2.8,Matches
Samy Baghdadi,fr FRA,"FW,MF",Fortuna Sittard,24,1997,4.8,1,9,4,44.4,1.86,0.83,0.11,0.25,12.7,0,0,0,1.1,1.1,0.13,-0.1,-0.1,Matches

Saïd Bakari,km COM,"DF,MF",RKC Waalwijk,26,1994,26.3,1,26,9,34.6,0.99,0.34,0.04,0.11,17.9,0,0,0,2.1,2.1,0.08,-1.1,-1.1,Matches
Johan Bakayoko,be BEL,FW,PSV Eindhoven,18,2003,0.4,0,3,0,0.0,7.94,0.00,0.00,,12.9,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Navajo Bakboord,nl NED,DF,Heracles Almelo,22,1999,5.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sinan Bakış,tr TUR,FW,Heracles Almelo,27,1994,17.0,6,54,23,42.6,3.18,1.35,0.11,0.26,15.9,3,0,0,5.5,5.5,0.10,+0.5,+0.5,Matches
Justin Bakker,nl NED,DF,Go Ahead Eag,23,1998,8.2,1,1,0,0.0,0.12,0.00,0.00,,40.7,1,1,1,0.9,0.1,0.09,+0.1,-0.1,Matches
Nick Bakker,nl NED,DF,Heerenveen,29,1992,18.2,2,8,3,37.5,0.44,0.17,0.25,0.67,7.3,0,0,0,1.3,1.3,0.16,+0.7,+0.7,Matches
Aliou Baldé,gn GUI,FW,Feyenoord,18,2002,0.1,0,1,0,0.0,9.00,0.00,0.00,,26.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Remco Balk,nl NED,"FW,MF",Utrecht,20,2001,5.0,0,11,4,36.4,2.22,0.81,0.00,0.00,14.3,0,0,0,1.5,1.5,0.14,-1.5,-1.5,Matches
Alex Bangura,sl SLE,DF,Cambuur,22,1999,26.8,3,8,5,62.5,0.30,0.19,0.38,0.60,10.6,0,0,0,1.1,1.1,0.13,+1.9,+1.9,Matches
Naoufal Bannis,nl NED,"MF,FW",Feyenoord,19,2002,0.2,1,2,1,50.0,11.25,5.63,0.50,1.00,10.4,0,0,0,0.8,0.8,0.41,+0.2,+0.2,Matches
Yusuf Barasi,tr TUR,FW,AZ Alkmaar,18,2003,0.6,0,3,1,33.3,4.82,1.61,0.00,0.00,11.4,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches
Édgar Barreto,py PAR,"MF,DF",NEC Nijmegen,37,1984,13.8,1,10,2,20.0,0.72,0.14,0.10,0.50,14.4,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
Bilal Başaçıkoğlu,tr TUR,"FW,MF",Heracles Almelo,26,1995,16.4,1,22,8,36.4,1.34,0.49,0.05,0.13,19.6,3,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches
Cole Bassett,us USA,"MF,DF",Feyenoord,20,2001,1.0,0,1,0,0.0,1.00,0.00,0.00,,20.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Riechedly Bazoer,nl NED,DF,Vitesse,24,1996,21.8,1,32,9,28.1,1.47,0.41,0.03,0.11,29.8,1,0,0,1.0,1.0,0.03,0.0,0.0,Matches
Sven van Beek,nl NED,DF,Heerenveen,27,1994,28.5,1,20,5,25.0,0.70,0.18,0.05,0.20,10.1,0,0,0,2.0,1.8,0.09,-1.0,-0.8,Matches
Thomas Beekman,nl NED,MF,NEC Nijmegen,21,2000,0.1,0,1,0,0.0,7.50,0.00,0.00,,4.9,0,0,0,0.2,0.2,0.15,-0.2,-0.2,Matches
Thomas Beelen,nl NED,"MF,DF",Zwolle,20,2001,0.8,0,1,1,100.0,1.18,1.18,0.00,0.00,17.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Iliass Bel Hassani,ma MAR,"MF,FW",RKC Waalwijk,28,1992,9.3,0,11,1,9.1,1.18,0.11,0.00,0.00,24.4,3,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Benaissa Benamar,ma MAR,DF,Utrecht,24,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Charlison Benschop,cw CUW,FW,Fortuna Sittard,31,1989,6.4,0,4,2,50.0,0.62,0.31,0.00,0.00,10.9,0,0,0,0.6,0.6,0.14,-0.6,-0.6,Matches
Martijn Berden,nl NED,"FW,MF",Go Ahead Eag,24,1997,6.9,0,11,7,63.6,1.59,1.01,0.00,0.00,16.0,0,0,0,1.2,1.2,0.11,-1.2,-1.2,Matches
Mitchell van Bergen,nl NED,FW,Heerenveen,21,1999,1.0,0,2,0,0.0,2.00,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Steven Berghuis,nl NED,"MF,FW",Ajax,29,1991,26.5,8,66,19,28.8,2.49,0.72,0.12,0.42,17.4,1,0,0,8.8,8.8,0.13,-0.8,-0.8,Matches
Emil Bergström,se SWE,DF,Willem II,28,1993,8.3,0,5,1,20.0,0.60,0.12,0.00,0.00,10.4,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches

Matúš Bero,sk SVK,MF,Vitesse,25,1995,24.2,1,24,5,20.8,0.99,0.21,0.00,0.00,16.5,0,1,1,3.0,2.2,0.09,-2.0,-2.2,Matches
Tom Beugelsdijk,nl NED,DF,Sparta R'dam,30,1990,17.0,0,10,4,40.0,0.59,0.24,0.00,0.00,17.8,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
Sam Beukema,nl NED,DF,AZ Alkmaar,22,1998,11.0,3,11,3,27.3,1.00,0.27,0.27,1.00,8.5,0,0,0,2.7,2.7,0.24,+0.3,+0.3,Matches
Justin Bijlow,nl NED,GK,Feyenoord,23,1998,22.0,0,1,0,0.0,0.05,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Janis Blaswich,de GER,GK,Heracles Almelo,30,1991,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Daley Blind,nl NED,DF,Ajax,31,1990,31.2,1,24,7,29.2,0.77,0.22,0.04,0.14,20.4,0,0,0,1.9,1.9,0.09,-0.9,-0.9,Matches
Tom Boere,nl NED,FW,Cambuur,28,1992,14.1,6,25,8,32.0,1.78,0.57,0.24,0.75,13.0,0,0,0,4.6,4.6,0.18,+1.4,+1.4,Matches
Melayro Bogarde,nl NED,MF,Groningen,19,2002,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wilfried Bony,ci CIV,FW,NEC Nijmegen,32,1988,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pieter Bos,nl NED,GK,Cambuur,24,1997,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Olivier Boscagli,fr FRA,"DF,MF",PSV Eindhoven,23,1997,26.2,4,23,11,47.8,0.88,0.42,0.17,0.36,21.1,4,0,0,1.4,1.4,0.06,+2.6,+2.6,Matches
Jesse Bosch,nl NED,MF,Twente,21,2000,9.7,1,7,2,28.6,0.72,0.21,0.14,0.50,21.7,0,0,0,1.3,1.3,0.18,-0.3,-0.3,Matches
Jordan Botaka,cd COD,"MF,DF",Fortuna Sittard,28,1993,1.8,0,2,1,50.0,1.13,0.57,0.00,0.00,14.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Ioannis-Foivos Botos,gr GRE,"MF,FW",Go Ahead Eag,20,2000,11.5,3,16,9,56.3,1.40,0.78,0.19,0.33,13.0,0,0,0,1.9,1.9,0.12,+1.1,+1.1,Matches
Achraf El Bouchataoui,nl NED,MF,RKC Waalwijk,21,2000,4.1,0,8,1,12.5,1.97,0.25,0.00,0.00,23.2,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Yacine Bourhane,km COM,MF,Go Ahead Eag,22,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Othman Boussaid,be BEL,"FW,MF",Utrecht,21,2000,13.8,0,22,3,13.6,1.59,0.22,0.00,0.00,19.3,0,0,0,2.3,2.3,0.11,-2.3,-2.3,Matches
Róbert Boženík,sk SVK,FW,Feyenoord,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wout Brama,nl NED,MF,Twente,34,1986,7.1,0,4,1,25.0,0.56,0.14,0.00,0.00,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Mattijs Branderhorst,nl NED,GK,NEC Nijmegen,27,1993,34.0,0,1,0,0.0,0.03,0.00,0.00,,10.1,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Myron van Brederode,nl NED,FW,AZ Alkmaar,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Michael Breij,nl NED,"MF,FW",Cambuur,24,1997,15.5,2,35,13,37.1,2.25,0.84,0.06,0.15,21.0,0,0,0,2.1,2.1,0.06,-0.1,-0.1,Matches
Joshua Brenet,cw CUW,DF,Twente,27,1994,11.1,2,21,7,33.3,1.89,0.63,0.10,0.29,11.5,0,0,0,3.1,3.1,0.15,-1.1,-1.1,Matches
Brian Brobbey,nl NED,FW,Ajax,19,2002,4.4,7,16,10,62.5,3.61,2.26,0.44,0.70,8.4,0,0,0,4.5,4.5,0.28,+2.5,+2.5,Matches
Jorn Brondeel,be BEL,GK,Willem II,27,1993,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Ilias Bronkhorst,nl NED,"DF,FW",NEC Nijmegen,24,1997,2.2,0,2,0,0.0,0.92,0.00,0.00,,6.5,0,0,0,0.6,0.6,0.28,-0.6,-0.6,Matches
Luuk Brouwers,nl NED,MF,Go Ahead Eag,23,1998,31.9,8,31,11,35.5,0.97,0.34,0.23,0.64,16.8,0,1,1,4.5,3.7,0.12,+3.5,+3.3,Matches
Jordy Bruijn,nl NED,"MF,FW",NEC Nijmegen,25,1996,20.1,5,36,18,50.0,1.79,0.90,0.11,0.22,20.7,0,1,2,6.2,4.6,0.13,-1.2,-0.6,Matches
Bruma,pt POR,"FW,MF",PSV Eindhoven,26,1994,14.1,7,52,16,30.8,3.69,1.13,0.13,0.44,17.3,1,0,0,6.9,6.9,0.13,+0.1,+0.1,Matches
Max Bruns,nl NED,DF,Twente,18,2002,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Koen Bucker,nl NED,GK,Heracles Almelo,25,1996,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thomas Buitink,nl NED,"FW,MF",Vitesse,21,2000,12.8,2,20,5,25.0,1.57,0.39,0.10,0.40,16.2,0,0,0,2.9,2.9,0.14,-0.9,-0.9,Matches
Wouter Burger,nl NED,DF,Feyenoord,20,2001,0.9,0,1,1,100.0,1.17,1.17,0.00,0.00,12.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Delano Burgzorg,sr SUR,"FW,MF",Heracles Almelo,22,1998,12.8,4,33,17,51.5,2.58,1.33,0.12,0.24,17.1,0,0,0,4.7,4.7,0.14,-0.7,-0.7,Matches
Alexander Büttner,nl NED,"DF,MF",RKC Waalwijk,32,1989,20.9,3,15,7,46.7,0.72,0.34,0.13,0.29,23.9,2,1,1,1.9,1.1,0.07,+1.1,+0.9,Matches
Zico Buurmeester,nl NED,"MF,DF",AZ Alkmaar,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marc Cardona,es ESP,FW,Go Ahead Eag,26,1995,8.8,2,39,12,30.8,4.44,1.37,0.05,0.17,14.3,0,0,0,4.6,4.6,0.12,-2.6,-2.6,Matches
João Carlos Teixeira,pt POR,MF,Feyenoord,28,1993,0.1,0,1,0,0.0,10.00,0.00,0.00,,7.9,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
Gabi Caschili,nl NED,MF,Zwolle,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joel Castro Pereira,pt POR,GK,RKC Waalwijk,25,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Václav Černý,cz CZE,FW,Twente,23,1997,6.0,1,17,2,11.8,2.82,0.33,0.06,0.50,22.0,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Ibrahim Cissoko,nl NED,FW,NEC Nijmegen,18,2003,1.0,1,5,3,60.0,5.11,3.07,0.20,0.33,10.9,0,0,0,1.0,1.0,0.20,0.0,0.0,Matches
Jordy Clasie,nl NED,MF,AZ Alkmaar,30,1991,26.8,1,18,2,11.1,0.67,0.07,0.06,0.50,26.1,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
Pelle Clement,nl NED,"MF,FW",Zwolle,25,1996,15.2,0,14,4,28.6,0.92,0.26,0.00,0.00,22.0,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Denilho Cleonise,nl NED,"FW,MF",Twente,19,2001,2.1,0,8,1,12.5,3.79,0.47,0.00,0.00,13.6,0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
Iñigo Córdoba,es ESP,"FW,MF",Go Ahead Eag,24,1997,25.7,9,64,24,37.5,2.49,0.93,0.14,0.38,16.6,1,0,0,7.3,7.3,0.12,+1.7,+1.7,Matches
Tim Coremans,nl NED,GK,Sparta R'dam,30,1991,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Enzo Cornelisse,nl NED,DF,Vitesse,18,2003,9.3,0,2,1,50.0,0.22,0.11,0.00,0.00,9.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
George Cox,eng ENG,DF,Fortuna Sittard,23,1998,24.4,2,14,3,21.4,0.57,0.12,0.14,0.67,22.5,3,0,0,1.0,1.0,0.07,+1.0,+1.0,Matches
Vito van Crooy,nl NED,"MF,FW",Sparta R'dam,25,1996,24.2,5,31,12,38.7,1.28,0.49,0.13,0.33,16.2,2,1,1,5.6,4.8,0.16,-0.6,-0.8,Matches

Daniel Crowley,eng ENG,MF,Willem II,23,1997,9.5,0,4,1,25.0,0.42,0.11,0.00,0.00,16.9,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
Adrián Dalmau,es ESP,FW,Sparta R'dam,27,1994,6.5,2,16,6,37.5,2.44,0.92,0.13,0.33,12.7,0,0,0,2.4,2.4,0.18,-0.4,-0.4,Matches
Adrián Dalmau,es ESP,FW,Utrecht,27,1994,2.7,0,6,0,0.0,2.24,0.00,0.00,,10.4,0,0,0,0.8,0.8,0.13,-0.8,-0.8,Matches
Wessel Dammers,nl NED,"DF,MF",Groningen,26,1995,13.3,0,10,1,10.0,0.75,0.08,0.00,0.00,12.4,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Wessel Dammers,nl NED,DF,Willem II,26,1995,13.9,1,10,2,20.0,0.72,0.14,0.10,0.50,11.6,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
Lennerd Daneels,be BEL,"FW,MF",RKC Waalwijk,23,1998,6.3,0,16,3,18.8,2.54,0.48,0.00,0.00,22.1,5,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Danilo,br BRA,"FW,MF",Ajax,22,1999,3.1,2,20,10,50.0,6.36,3.18,0.10,0.20,12.2,0,0,0,3.0,3.0,0.15,-1.0,-1.0,Matches
Damil Dankerlui,sr SUR,"DF,MF",Groningen,24,1996,16.6,0,7,1,14.3,0.42,0.06,0.00,0.00,21.6,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
Mohammed Daramy,dk DEN,"FW,MF",Ajax,19,2002,2.3,1,9,3,33.3,3.89,1.30,0.11,0.33,14.6,0,0,0,1.9,1.9,0.21,-0.9,-0.9,Matches
Oussama Darfalou,dz ALG,FW,Vitesse,27,1993,6.0,1,21,8,38.1,3.52,1.34,0.05,0.13,13.0,0,0,0,2.1,2.1,0.10,-1.1,-1.1,Matches
Oussama Darfalou,dz ALG,FW,Zwolle,27,1993,9.7,2,30,9,30.0,3.08,0.92,0.07,0.22,12.8,0,0,0,3.5,3.5,0.12,-1.5,-1.5,Matches
Eli Dasa,il ISR,"DF,MF",Vitesse,28,1992,29.1,0,20,3,15.0,0.69,0.10,0.00,0.00,24.1,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
Jeffrey De Lange,nl NED,GK,Twente,23,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mathias De Wolf,be BEL,FW,NEC Nijmegen,19,2002,0.1,0,1,0,0.0,10.00,0.00,0.00,,37.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Mats Deijl,nl NED,"DF,MF",Go Ahead Eag,24,1997,27.1,2,14,5,35.7,0.52,0.18,0.14,0.40,17.8,0,0,0,1.2,1.2,0.09,+0.8,+0.8,Matches
Thomas van den Belt,nl NED,MF,Zwolle,20,2001,22.9,3,34,11,32.4,1.49,0.48,0.09,0.27,21.7,2,0,0,2.9,2.9,0.09,+0.1,+0.1,Matches
Connor van den Berg,nl NED,GK,Willem II,20,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rav van den Berg,nl NED,DF,Zwolle,17,2004,4.1,0,1,1,100.0,0.25,0.25,0.00,0.00,11.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Arjen van der Heide,nl NED,"FW,MF",Heerenveen,19,2001,5.5,0,8,2,25.0,1.46,0.37,0.00,0.00,16.7,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
Mike van der Hoorn,nl NED,DF,Utrecht,28,1992,28.6,2,35,11,31.4,1.23,0.39,0.06,0.18,9.1,0,0,0,3.9,3.9,0.11,-1.9,-1.9,Matches
Djevencio van der Kust,sr SUR,DF,Utrecht,20,2001,10.7,0,4,2,50.0,0.37,0.19,0.00,0.00,19.5,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
Mark van der Maarel,nl NED,DF,Utrecht,31,1989,22.7,1,10,3,30.0,0.44,0.13,0.10,0.33,15.4,0,0,0,1.0,1.0,0.10,0.0,0.0,Matches
Jhondly van der Meer,ht HAI,DF,Cambuur,19,2002,4.7,0,2,0,0.0,0.42,0.00,0.00,,11.7,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
Richard van der Venne,nl NED,MF,RKC Waalwijk,29,1992,15.0,5,30,11,36.7,2.00,0.73,0.17,0.45,16.2,0,0,0,3.5,3.5,0.12,+1.5,+1.5,Matches
Maikel van der Werff,nl NED,DF,Zwolle,32,1989,5.5,0,2,2,100.0,0.36,0.36,0.00,0.00,8.1,0,0,0,0.6,0.6,0.31,-0.6,-0.6,Matches

Cyriel Dessers,ng NGA,FW,Feyenoord,26,1994,12.0,9,50,21,42.0,4.17,1.75,0.16,0.38,13.3,0,1,1,8.5,7.7,0.15,+0.5,+0.3,Matches
Mark Diemers,nl NED,"MF,FW",Feyenoord,27,1993,0.2,0,1,1,100.0,6.43,6.43,0.00,0.00,30.2,1,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Ritsu Doan,jp JPN,"FW,MF",PSV Eindhoven,23,1998,16.8,8,42,22,52.4,2.50,1.31,0.19,0.36,17.2,0,0,0,5.2,5.2,0.12,+2.8,+2.8,Matches
Danilho Doekhi,nl NED,DF,Vitesse,23,1998,28.9,3,32,10,31.3,1.11,0.35,0.09,0.30,12.7,0,0,0,2.7,2.7,0.08,+0.3,+0.3,Matches
Toni Domgjoni,xk KVX,MF,Vitesse,22,1998,11.9,0,11,2,18.2,0.92,0.17,0.00,0.00,23.0,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Nick Doodeman,nl NED,"FW,MF",Cambuur,24,1996,6.5,0,5,1,20.0,0.77,0.15,0.00,0.00,19.9,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
Anastasios Douvikas,gr GRE,FW,Utrecht,21,1999,26.4,9,75,31,41.3,2.85,1.18,0.09,0.23,13.7,1,2,2,13.6,12.0,0.16,-4.6,-5.0,Matches
Augustin Drakpe,nl NED,DF,Sparta R'dam,19,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ibrahim Drešević,xk KVX,DF,Heerenveen,24,1997,22.8,0,7,1,14.3,0.31,0.04,0.00,0.00,26.9,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Joel Drommel,nl NED,GK,PSV Eindhoven,24,1996,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Deroy Duarte,cv CPV,"MF,DF",Fortuna Sittard,22,1999,30.0,1,18,8,44.4,0.60,0.27,0.06,0.13,24.0,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
Laros Duarte,cv CPV,MF,Sparta R'dam,24,1997,2.1,0,6,0,0.0,2.86,0.00,0.00,,28.9,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Laros Duarte,cv CPV,MF,Groningen,24,1997,25.4,1,33,9,27.3,1.30,0.35,0.03,0.11,28.6,7,0,0,1.2,1.2,0.04,-0.2,-0.2,Matches
Mikkel Duelund,dk DEN,"MF,FW",NEC Nijmegen,24,1997,9.7,2,17,8,47.1,1.74,0.82,0.12,0.25,16.1,0,0,0,1.4,1.4,0.08,+0.6,+0.6,Matches
Jelle Duin,nl NED,FW,AZ Alkmaar,22,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Riza Durmisi,dk DEN,DF,Sparta R'dam,27,1994,6.8,0,1,0,0.0,0.15,0.00,0.00,,34.4,1,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Zakaria Eddahchouri,nl NED,FW,Go Ahead Eag,21,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rens van Eijden,nl NED,"MF,DF",NEC Nijmegen,33,1988,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Emanuel Emegha,nl NED,"FW,MF",Sparta R'dam,18,2003,10.8,2,21,8,38.1,1.95,0.74,0.10,0.25,13.8,0,0,0,2.8,2.8,0.13,-0.8,-0.8,Matches
