Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Sammy Bossut,be BEL,GK,Zulte Waregem,35,1985,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Louis Bostyn,be BEL,GK,Zulte Waregem,27,1993,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Benjamin Boulenger,fr FRA,DF,R.F.C. Seraing,31,1990,19.2,0,8,1,12.5,0.42,0.05,0.00,0.00,11.2,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Pierre Bourdin,fr FRA,DF,Beerschot,27,1994,22.1,0,4,0,0.0,0.18,0.00,0.00,,8.3,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
Frank Boya,cm CMR,MF,Antwerp,25,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Frank Boya,cm CMR,"DF,MF",Zulte Waregem,25,1996,11.7,0,17,3,17.6,1.45,0.26,0.00,0.00,22.0,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
Christian Brüls,be BEL,MF,Sint-Truiden,32,1988,28.1,7,49,17,34.7,1.74,0.60,0.06,0.18,27.3,8,4,5,6.0,2.1,0.04,+1.0,+0.9,Matches
Gianni Bruno,be BEL,FW,Gent,29,1991,3.5,1,13,2,15.4,3.74,0.58,0.08,0.50,16.7,0,0,0,1.8,1.8,0.14,-0.8,-0.8,Matches
Jonathan Buatu Mananga,ao ANG,DF,Sint-Truiden,27,1993,5.5,0,1,0,0.0,0.18,0.00,0.00,,9.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Tajon Buchanan,ca CAN,"DF,FW",Club Brugge,22,1999,8.1,0,19,5,26.3,2.35,0.62,0.00,0.00,17.9,0,0,0,1.4,1.4,0.07,-1.4,-1.4,Matches
Mustapha Bundu,sl SLE,FW,Anderlecht,24,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christian Burgess,eng ENG,DF,Union SG,29,1991,27.2,4,14,7,50.0,0.51,0.26,0.29,0.57,11.3,0,0,0,1.6,1.6,0.14,+2.4,+2.4,Matches
Aurélio Buta,pt POR,DF,Antwerp,24,1997,11.6,0,3,0,0.0,0.26,0.00,0.00,,19.0,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
Jean Butez,fr FRA,GK,Antwerp,26,1995,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Liberato Cacace,nz NZL,"DF,FW",Sint-Truiden,20,2000,16.5,0,24,10,41.7,1.46,0.61,0.00,0.00,20.3,0,0,0,2.0,2.0,0.08,-2.0,-2.0,Matches
Mathieu Cachbach,be BEL,MF,R.F.C. Seraing,20,2001,7.9,0,9,2,22.2,1.14,0.25,0.00,0.00,20.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Mathieu Cafaro,fr FRA,MF,Standard Liège,24,1997,10.8,2,28,12,42.9,2.59,1.11,0.07,0.17,25.2,6,0,0,1.6,1.6,0.06,+0.4,+0.4,Matches
Moisés Caicedo,ec ECU,MF,Beerschot,19,2001,8.4,1,11,2,18.2,1.32,0.24,0.09,0.50,25.8,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
Alexandro Calut,be BEL,DF,Standard Liège,18,2003,7.4,0,3,1,33.3,0.40,0.13,0.00,0.00,22.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Igor de Camargo,be BEL,FW,Mechelen,38,1983,4.6,0,9,2,22.2,1.98,0.44,0.00,0.00,8.8,0,0,0,0.9,0.9,0.10,-0.9,-0.9,Matches
Cihan Çanak,tr TUR,"FW,DF",Standard Liège,16,2005,0.7,0,4,0,0.0,5.71,0.00,0.00,,21.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches

Brecht Capon,be BEL,DF,Oostende,33,1988,19.9,1,18,4,22.2,0.91,0.20,0.06,0.25,17.4,0,0,0,2.1,2.1,0.12,-1.1,-1.1,Matches
Mehdi Carcela,ma MAR,"FW,MF",Standard Liège,32,1989,6.9,1,9,2,22.2,1.31,0.29,0.11,0.50,15.9,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
Alessio Castro-Montes,be BEL,"DF,MF",Gent,24,1997,22.1,3,34,16,47.1,1.54,0.72,0.09,0.19,17.6,0,0,0,3.4,3.4,0.10,-0.4,-0.4,Matches
Maximiliano Caufriez,be BEL,DF,Sint-Truiden,24,1997,4.0,0,2,0,0.0,0.51,0.00,0.00,,20.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Sofian Chakla,ma MAR,DF,OH Leuven,27,1993,16.4,0,4,0,0.0,0.24,0.00,0.00,,7.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Giorgi Chakvetadze,ge GEO,"MF,FW",Gent,21,1999,3.2,0,5,4,80.0,1.57,1.26,0.00,0.00,28.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Ismaila Cheick Coulibaly,ml MLI,MF,Beerschot,20,2000,11.8,0,24,7,29.2,2.03,0.59,0.00,0.00,23.9,0,0,0,1.5,1.4,0.06,-1.5,-1.4,Matches
Teddy Chevalier,fr FRA,FW,Kortrijk,34,1987,4.8,2,9,5,55.6,1.87,1.04,0.22,0.40,14.5,0,0,0,1.2,1.2,0.13,+0.8,+0.8,Matches
Gojko Cimirot,ba BIH,MF,Standard Liège,28,1992,17.1,0,7,1,14.3,0.41,0.06,0.00,0.00,27.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Alessandro Ciranni,be BEL,"DF,MF",Zulte Waregem,25,1996,20.8,1,8,4,50.0,0.38,0.19,0.13,0.25,18.6,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
Ibrahima Cissé,ml MLI,"DF,MF",Gent,20,2001,0.1,0,1,0,0.0,18.00,0.00,0.00,,5.8,0,0,0,0.3,0.3,0.29,-0.3,-0.3,Matches
Ibrahima Cissé,gn GUI,MF,R.F.C. Seraing,27,1994,28.7,0,11,2,18.2,0.38,0.07,0.00,0.00,28.6,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Dion Cools,my MAS,DF,Zulte Waregem,25,1996,7.2,0,2,0,0.0,0.28,0.00,0.00,,19.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Jens Cools,be BEL,MF,Eupen,30,1990,17.7,1,16,6,37.5,0.90,0.34,0.06,0.17,15.9,0,0,0,2.5,2.5,0.16,-1.5,-1.5,Matches
Alexander Corryn,be BEL,DF,Cercle Brugge,27,1994,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gaëtan Coucke,be BEL,GK,Mechelen,22,1998,29.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Carlos Cuesta,co COL,DF,Genk,22,1999,12.6,0,6,2,33.3,0.48,0.16,0.00,0.00,8.0,0,0,0,0.9,0.9,0.15,-0.9,-0.9,Matches
Josh Cullen,ie IRL,MF,Anderlecht,25,1996,33.7,0,15,3,20.0,0.44,0.09,0.00,0.00,22.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
Hugo Cuypers,be BEL,FW,Mechelen,24,1997,24.8,13,59,25,42.4,2.38,1.01,0.22,0.52,12.1,0,0,0,8.8,8.8,0.15,+4.2,+4.2,Matches
Maxime D'Arpino,fr FRA,MF,Oostende,25,1996,26.0,3,23,6,26.1,0.88,0.23,0.13,0.50,28.0,5,0,0,0.9,0.9,0.04,+2.1,+2.1,Matches
Kristof D'haene,be BEL,DF,Kortrijk,31,1990,27.4,3,13,4,30.8,0.47,0.15,0.23,0.75,19.5,0,0,0,1.1,1.1,0.09,+1.9,+1.9,Matches
Robbie D'Haese,be BEL,"DF,FW",Oostende,22,1999,11.7,0,14,4,28.6,1.20,0.34,0.00,0.00,20.8,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
François D'Onofrio,be BEL,"MF,DF",R.F.C. Seraing,30,1990,0.5,0,1,0,0.0,1.96,0.00,0.00,,15.9,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches
Kouadio-Yves Dabila,ci CIV,DF,R.F.C. Seraing,24,1997,11.4,0,8,1,12.5,0.70,0.09,0.00,0.00,8.4,0,0,0,1.0,1.0,0.12,-1.0,-1.0,Matches
Ameen Al-Dakhil,be BEL,DF,Standard Liège,19,2002,10.3,0,3,1,33.3,0.29,0.10,0.00,0.00,11.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches

Ameen Al-Dakhil,be BEL,DF,Sint-Truiden,19,2002,6.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jesper Daland,no NOR,DF,Cercle Brugge,21,2000,30.3,2,17,4,23.5,0.56,0.13,0.12,0.50,11.2,0,0,0,2.9,2.9,0.17,-0.9,-0.9,Matches
Laurens De Bock,be BEL,DF,Zulte Waregem,28,1992,27.3,0,10,1,10.0,0.37,0.04,0.00,0.00,25.3,2,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Wout De Buyser,be BEL,DF,Zulte Waregem,20,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Charles De Ketelaere,be BEL,"FW,MF",Club Brugge,20,2001,30.3,14,74,30,40.5,2.44,0.99,0.19,0.47,13.4,3,0,0,12.2,12.2,0.17,+1.8,+1.8,Matches
Ritchie De Laet,be BEL,DF,Antwerp,32,1988,26.8,1,14,3,21.4,0.52,0.11,0.07,0.33,14.3,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches
Dion De Neve,be BEL,"DF,FW",Zulte Waregem,19,2002,8.2,2,8,4,50.0,0.97,0.49,0.25,0.50,19.9,0,0,0,0.8,0.8,0.10,+1.2,+1.2,Matches
Nill De Pauw,cd COD,FW,Antwerp,31,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rousseau De Poorter,ht HAI,MF,Zulte Waregem,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Steve De Ridder,be BEL,MF,Sint-Truiden,34,1987,8.0,1,8,1,12.5,1.00,0.13,0.13,1.00,23.2,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
Alexis De Sart,be BEL,MF,OH Leuven,24,1996,9.9,2,17,4,23.5,1.72,0.41,0.12,0.50,20.3,0,0,0,1.3,1.3,0.08,+0.7,+0.7,Matches
Alexis De Sart,be BEL,MF,Antwerp,24,1996,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Julien De Sart,be BEL,MF,Gent,26,1994,29.4,5,44,14,31.8,1.50,0.48,0.09,0.29,26.4,7,1,2,3.9,2.4,0.05,+1.1,+1.6,Matches
Thibault De Smet,be BEL,"DF,MF",Beerschot,23,1998,16.6,0,8,0,0.0,0.48,0.00,0.00,,21.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Zeno Debast,be BEL,"DF,FW",Anderlecht,17,2003,4.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Robbe Decostere,be BEL,"DF,MF",Cercle Brugge,23,1998,13.7,0,5,1,20.0,0.36,0.07,0.00,0.00,16.0,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
Dario Del Fabro,it ITA,DF,R.F.C. Seraing,26,1995,9.3,1,3,1,33.3,0.32,0.11,0.33,1.00,7.6,0,0,0,0.8,0.8,0.26,+0.2,+0.2,Matches
Hannes Delcroix,be BEL,DF,Anderlecht,22,1999,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joris Delle,fr FRA,GK,Kortrijk,31,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mathias Delorge,be BEL,MF,Sint-Truiden,17,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maxim Deman,be BEL,GK,Kortrijk,19,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Olivier Deman,be BEL,"FW,MF",Cercle Brugge,21,2000,20.9,2,33,15,45.5,1.58,0.72,0.06,0.13,15.8,1,0,0,4.4,4.4,0.13,-2.4,-2.4,Matches
Bas van den Eynden,be BEL,"MF,DF",Mechelen,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kévin Denkey,tg TOG,FW,Cercle Brugge,20,2000,14.3,6,53,19,35.8,3.72,1.33,0.11,0.32,15.0,0,0,0,8.3,8.3,0.16,-2.3,-2.3,Matches
Jerome Deom,be BEL,"MF,FW",Eupen,22,1999,12.3,0,10,2,20.0,0.81,0.16,0.00,0.00,18.5,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Matches

Laurent Depoitre,be BEL,FW,Gent,32,1988,19.9,10,61,30,49.2,3.07,1.51,0.16,0.33,12.2,0,0,0,12.5,11.8,0.20,-2.5,-1.8,Matches
Timothy Derijck,be BEL,DF,Kortrijk,34,1987,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Timothy Derijck,be BEL,DF,Zulte Waregem,34,1987,11.3,0,2,0,0.0,0.18,0.00,0.00,,8.9,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
Anthony Descotte,be BEL,"FW,DF",Charleroi,17,2003,1.9,0,2,1,50.0,1.06,0.53,0.00,0.00,24.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Cyriel Dessers,ng NGA,FW,Genk,26,1994,1.4,0,6,2,33.3,4.39,1.46,0.00,0.00,11.5,0,0,0,0.8,0.8,0.13,-0.8,-0.8,Matches
Dorian Dessoleil,be BEL,DF,Charleroi,28,1992,5.0,0,6,1,16.7,1.20,0.20,0.00,0.00,15.6,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
Dorian Dessoleil,be BEL,DF,Antwerp,28,1992,18.5,0,11,2,18.2,0.60,0.11,0.00,0.00,10.4,0,0,0,1.4,1.4,0.13,-1.4,-1.4,Matches
Gilles Dewaele,be BEL,DF,Standard Liège,25,1996,7.8,0,5,0,0.0,0.64,0.00,0.00,,28.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Gilles Dewaele,be BEL,DF,Kortrijk,25,1996,16.7,0,9,3,33.3,0.54,0.18,0.00,0.00,20.2,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Sébastien Dewaest,be BEL,DF,OH Leuven,30,1991,27.6,0,11,5,45.5,0.40,0.18,0.00,0.00,11.2,0,0,0,1.2,1.2,0.11,-1.2,-1.2,Matches
Thomas Didillon,fr FRA,GK,Cercle Brugge,25,1995,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Guillaume Dietsch,fr FRA,GK,R.F.C. Seraing,20,2001,32.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rayan Djédjé,fr FRA,"DF,MF",R.F.C. Seraing,20,2001,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joren Dom,be BEL,"DF,MF",Beerschot,31,1989,24.9,5,26,10,38.5,1.05,0.40,0.19,0.50,19.3,0,0,0,2.2,2.2,0.08,+2.8,+2.8,Matches
Jean-Luc Dompé,fr FRA,"MF,FW",Zulte Waregem,25,1995,29.3,3,41,20,48.8,1.40,0.68,0.07,0.15,21.8,8,0,0,2.7,2.7,0.06,+0.3,+0.3,Matches
Romain Donnez,be BEL,MF,Charleroi,18,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arnaud Dony,be BEL,"DF,MF",Sint-Truiden,17,2004,1.9,0,4,0,0.0,2.09,0.00,0.00,,13.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Bas Dost,nl NED,FW,Club Brugge,32,1989,12.3,12,36,17,47.2,2.94,1.39,0.28,0.59,10.3,0,2,2,10.6,9.0,0.25,+1.4,+1.0,Matches
Maidine Douane,fr FRA,"MF,FW",R.F.C. Seraing,18,2002,0.8,0,1,1,100.0,1.30,1.30,0.00,0.00,29.6,1,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Idrissa Doumbia,ci CIV,MF,Zulte Waregem,23,1998,13.2,0,12,2,16.7,0.91,0.15,0.00,0.00,23.3,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
Denis Drăguș,ro ROU,FW,Standard Liège,22,1999,13.0,6,31,13,41.9,2.38,1.00,0.19,0.46,15.5,0,0,0,5.0,5.0,0.16,+1.0,+1.0,Matches
Rick van Drongelen,nl NED,DF,Mechelen,22,1998,5.4,0,1,0,0.0,0.19,0.00,0.00,,3.9,0,0,0,0.2,0.2,0.23,-0.2,-0.2,Matches
Ferdy Druijf,nl NED,FW,Mechelen,23,1998,6.4,3,11,6,54.5,1.71,0.93,0.27,0.50,15.9,0,0,1,2.7,2.0,0.18,+0.3,+1.0,Matches
Olivier Dumont,be BEL,MF,Standard Liège,19,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kyle Duncan,us USA,"MF,DF",Oostende,23,1997,5.9,0,2,0,0.0,0.34,0.00,0.00,,31.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches

Chris Durkin,us USA,MF,Sint-Truiden,21,2000,16.7,0,9,1,11.1,0.54,0.06,0.00,0.00,17.6,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
Noë Dussenne,be BEL,DF,Standard Liège,29,1992,19.2,1,11,3,27.3,0.57,0.16,0.00,0.00,18.3,0,1,1,1.6,0.8,0.07,-0.6,-0.8,Matches
Pierre Dwomoh,be BEL,MF,Antwerp,17,2004,2.3,0,2,0,0.0,0.88,0.00,0.00,,24.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Mikael Dyrestam,gn GUI,DF,R.F.C. Seraing,29,1991,6.0,0,1,0,0.0,0.17,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Aron Dønnum,no NOR,"MF,FW",Standard Liège,23,1998,15.9,2,23,9,39.1,1.44,0.56,0.09,0.22,16.2,1,0,0,2.4,2.4,0.10,-0.4,-0.4,Matches
Johannes Eggestein,de GER,"FW,MF",Antwerp,23,1998,2.9,0,6,3,50.0,2.06,1.03,0.00,0.00,17.4,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
Carel Eiting,nl NED,"MF,DF",Genk,23,1998,8.6,0,8,0,0.0,0.93,0.00,0.00,,21.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Blessing Eleke,ng NGA,FW,Beerschot,25,1996,0.9,0,1,0,0.0,1.11,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Emanuel Emegha,nl NED,FW,Antwerp,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Renaud Emond,be BEL,FW,Standard Liège,29,1991,9.3,2,17,5,29.4,1.82,0.54,0.12,0.40,12.6,0,0,0,2.0,2.0,0.12,0.0,0.0,Matches
Björn Engels,be BEL,DF,Antwerp,26,1994,14.8,2,12,5,41.7,0.81,0.34,0.17,0.40,11.9,0,0,0,0.9,0.9,0.08,+1.1,+1.1,Matches
Gustav Engvall,se SWE,"MF,FW",Mechelen,25,1996,2.7,0,4,2,50.0,1.48,0.74,0.00,0.00,25.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Alieu Fadera,gm GAM,"MF,DF",Zulte Waregem,19,2001,7.2,0,4,2,50.0,0.55,0.28,0.00,0.00,16.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Collins Fai,cm CMR,DF,Standard Liège,28,1992,4.9,1,2,1,50.0,0.41,0.20,0.50,1.00,20.1,0,0,0,0.1,0.1,0.06,+0.9,+0.9,Matches
Mamadou Fall,sn SEN,FW,Charleroi,29,1991,3.2,1,4,1,25.0,1.26,0.31,0.25,1.00,9.1,0,0,0,0.6,0.6,0.16,+0.4,+0.4,Matches
Wagane Faye,sn SEN,DF,R.F.C. Seraing,27,1993,11.6,0,1,0,0.0,0.09,0.00,0.00,,31.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Fabio Ferraro,be BEL,DF,Charleroi,18,2002,0.2,0,1,1,100.0,4.09,4.09,0.00,0.00,17.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Viktor Fischer,dk DEN,"MF,FW",Antwerp,27,1994,12.3,3,27,12,44.4,2.19,0.97,0.11,0.25,16.9,0,0,0,3.2,3.2,0.12,-0.2,-0.2,Matches
Mathias Fixelles,be BEL,"MF,FW",Kortrijk,24,1996,8.3,0,10,2,20.0,1.20,0.24,0.00,0.00,24.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Steven Fortes,cv CPV,DF,Oostende,29,1992,16.3,0,4,2,50.0,0.25,0.12,0.00,0.00,8.6,0,0,0,0.7,0.7,0.17,-0.7,-0.7,Matches
Núrio Fortuna,ao ANG,DF,Gent,26,1995,19.6,2,20,8,40.0,1.02,0.41,0.10,0.25,15.2,0,0,0,2.2,2.1,0.10,-0.2,-0.1,Matches
Guillaume François,be BEL,DF,Union SG,31,1990,7.1,0,9,1,11.1,1.28,0.14,0.00,0.00,21.9,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Frédéric Frans,be BEL,DF,Beerschot,32,1989,5.9,0,4,1,25.0,0.68,0.17,0.00,0.00,9.0,0,0,0,0.8,0.8,0.20,-0.8,-0.8,Matches
Michael Frey,ch SUI,FW,Antwerp,27,1994,28.0,22,74,34,45.9,2.65,1.22,0.27,0.59,14.3,0,2,5,16.8,12.7,0.17,+5.2,+7.3,Matches
Timothy Galje,be BEL,GK,R.F.C. Seraing,20,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Zinho Gano,gw GNB,FW,Zulte Waregem,27,1993,30.2,13,80,31,38.8,2.65,1.03,0.15,0.39,10.7,0,1,1,11.3,10.7,0.13,+1.7,+1.3,Matches
Silvère Ganvoula M'Boussy,cg CGO,FW,Cercle Brugge,25,1996,0.9,0,3,1,33.3,3.18,1.06,0.00,0.00,17.0,0,0,0,0.5,0.5,0.15,-0.5,-0.5,Matches
Nicolas Gavory,fr FRA,DF,Standard Liège,26,1995,9.8,1,13,2,15.4,1.33,0.20,0.08,0.50,28.3,3,0,0,0.4,0.4,0.03,+0.6,+0.6,Matches
Pieter Gerkens,be BEL,MF,Antwerp,25,1995,13.8,2,19,4,21.1,1.37,0.29,0.11,0.50,16.8,0,0,0,2.1,2.1,0.11,-0.1,-0.1,Matches
Jay-Dee Geusens,be BEL,FW,Genk,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Brahim Ghalidi,be BEL,MF,Standard Liège,16,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ali Gholizadeh,ir IRN,"MF,FW",Charleroi,25,1996,20.5,7,49,18,36.7,2.39,0.88,0.14,0.39,18.8,3,0,0,6.1,6.1,0.12,+0.9,+0.9,Matches
Jo Gilis,be BEL,MF,OH Leuven,21,2000,0.1,0,2,1,50.0,20.00,10.00,0.00,0.00,14.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Guillaume Gillet,be BEL,MF,Charleroi,37,1984,2.7,0,4,1,25.0,1.46,0.37,0.00,0.00,19.6,0,0,0,0.7,0.7,0.17,-0.7,-0.7,Matches
Silas Gnaka,ci CIV,DF,Eupen,22,1998,11.7,0,7,0,0.0,0.60,0.00,0.00,,25.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Bruno Godeau,be BEL,DF,Gent,29,1992,10.3,0,3,0,0.0,0.29,0.00,0.00,,15.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Sergio Gómez,es ESP,DF,Anderlecht,20,2000,33.1,5,41,12,29.3,1.24,0.36,0.05,0.17,22.5,8,3,3,4.9,2.5,0.06,+0.1,-0.5,Matches
Omar Govea,mx MEX,"MF,FW",Zulte Waregem,25,1996,3.9,0,7,2,28.6,1.79,0.51,0.00,0.00,21.8,1,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
Makhtar Gueye,sn SEN,FW,Oostende,23,1997,24.3,12,87,23,26.4,3.58,0.95,0.11,0.43,16.7,0,2,2,12.4,10.8,0.13,-0.4,-0.8,Matches
Pape Habib Guèye,sn SEN,FW,Kortrijk,21,1999,11.2,5,30,13,43.3,2.68,1.16,0.17,0.38,11.8,0,0,0,5.2,5.2,0.18,-0.2,-0.2,Matches
Anouar Ait El Hadj,be BEL,"MF,FW",Anderlecht,19,2002,9.6,2,17,7,41.2,1.76,0.73,0.12,0.29,21.6,0,0,0,1.6,1.6,0.09,+0.4,+0.4,Matches
Geoffry Hairemans,be BEL,"FW,MF",Mechelen,29,1991,14.7,3,27,9,33.3,1.84,0.61,0.11,0.33,22.0,0,0,0,2.2,2.2,0.08,+0.8,+0.8,Matches
Réda Halaïmia,dz ALG,"DF,MF",Beerschot,24,1996,18.7,0,10,2,20.0,0.53,0.11,0.00,0.00,24.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Andreas Hanche-Olsen,no NOR,DF,Gent,24,1997,31.2,1,13,1,7.7,0.42,0.03,0.08,1.00,11.0,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
Taichi Hara,jp JPN,FW,Sint-Truiden,22,1999,21.9,8,52,22,42.3,2.38,1.01,0.15,0.36,13.9,0,0,0,7.1,7.1,0.14,+0.9,+0.9,Matches
Faris Haroun,be BEL,MF,Antwerp,35,1985,3.6,0,4,3,75.0,1.10,0.83,0.00,0.00,17.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Taylor Harwood-Bellis,eng ENG,DF,Anderlecht,19,2002,12.2,0,10,1,10.0,0.82,0.08,0.00,0.00,16.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Daiki Hashioka,jp JPN,"DF,FW",Sint-Truiden,22,1999,25.7,0,19,3,15.8,0.74,0.12,0.00,0.00,15.6,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
Daichi Hayashi,jp JPN,FW,Sint-Truiden,24,1997,20.2,7,32,10,31.3,1.58,0.49,0.22,0.70,13.9,0,0,0,6.4,6.4,0.20,+0.6,+0.6,Matches
Gaëtan Hendrickx,be BEL,MF,Charleroi,26,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Jack Hendry,sct SCO,DF,Oostende,26,1995,6.0,0,3,1,33.3,0.50,0.17,0.00,0.00,13.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
