id,player_id,club_id,nation_id,comp_id,intl_comp_id,position,age,year_of_birth
0,494,1,247,41,1,MF,27,1994
1,494,1,247,41,2,MF,27,1994
2,494,1,247,41,3,MF,27,1994
3,494,1,247,41,4,MF,27,1994
4,494,1,247,42,1,MF,27,1994
5,494,1,247,42,2,MF,27,1994
6,494,1,247,42,3,MF,27,1994
7,494,1,247,42,4,MF,27,1994
8,858,1,196,41,1,MF,31,1989
9,858,1,196,41,2,MF,31,1989
10,858,1,196,41,3,MF,31,1989
11,858,1,196,41,4,MF,31,1989
12,858,1,196,42,1,MF,31,1989
13,858,1,196,42,2,MF,31,1989
14,858,1,196,42,3,MF,31,1989
15,858,1,196,42,4,MF,31,1989
16,1936,1,96,41,1,FW,22,1999
17,1936,1,96,41,2,FW,22,1999
18,1936,1,96,41,3,FW,22,1999
19,1936,1,96,41,4,FW,22,1999
20,1936,1,96,42,1,FW,22,1999
21,1936,1,96,42,2,FW,22,1999
22,1936,1,96,42,3,FW,22,1999
23,1936,1,96,42,4,FW,22,1999
24,1953,1,13,41,1,GK,28,1992
25,1953,1,13,41,2,GK,28,1992
26,1953,1,13,41,3,GK,28,1992
27,1953,1,13,41,4,GK,28,1992
28,1953,1,13,42,1,GK,28,1992
29,1953,1,13,42,2,GK,28,1992
30,1953,1,13,42,3,GK,28,1992
31,1953,1,13,42,4,GK,28,1992
32,1978,1,86,41,1,DF,24,1997
33,1978,1,86,41,2,DF,24,1997
34,1978,1,86,41,3,DF,24,1997
35,1978,1,86,41,4,DF,24,1997
36,1978,1,86,42,1,DF,24,1997
37,1978,1,86,42,2,DF,24,1997
38,1978,1,86,42,3,DF,24,1997
39,1978,1,86,42,4,DF,24,1997
40,2100,1,195,41,1,MF,26,1995
41,2100,1,195,41,2,MF,26,1995
42,2100,1,195,41,3,MF,26,1995
43,2100,1,195,41,4,MF,26,1995
44,2100,1,195,42,1,MF,26,1995
45,2100,1,195,42,2,MF,26,1995
46,2100,1,195,42,3,MF,26,1995
47,2100,1,195,42,4,MF,26,1995
48,2109,1,86,41,1,MF,31,1990
49,2109,1,86,41,2,MF,31,1990
50,2109,1,86,41,3,MF,31,1990
51,2109,1,86,41,4,MF,31,1990
52,2109,1,86,42,1,MF,31,1990
53,2109,1,86,42,2,MF,31,1990
54,2109,1,86,42,3,MF,31,1990
55,2109,1,86,42,4,MF,31,1990
56,2306,1,248,41,1,MF,28,1993
57,2306,1,248,41,2,MF,28,1993
58,2306,1,248,41,3,MF,28,1993
59,2306,1,248,41,4,MF,28,1993
60,2306,1,248,42,1,MF,28,1993
61,2306,1,248,42,2,MF,28,1993
62,2306,1,248,42,3,MF,28,1993
63,2306,1,248,42,4,MF,28,1993
64,2890,1,112,41,1,"DF,MF",31,1990
65,2890,1,112,41,2,"DF,MF",31,1990
66,2890,1,112,41,3,"DF,MF",31,1990
67,2890,1,112,41,4,"DF,MF",31,1990
68,2890,1,112,42,1,"DF,MF",31,1990
69,2890,1,112,42,2,"DF,MF",31,1990
70,2890,1,112,42,3,"DF,MF",31,1990
71,2890,1,112,42,4,"DF,MF",31,1990
72,3771,1,96,41,1,DF,23,1998
73,3771,1,96,41,2,DF,23,1998
74,3771,1,96,41,3,DF,23,1998
75,3771,1,96,41,4,DF,23,1998
76,3771,1,96,42,1,DF,23,1998
77,3771,1,96,42,2,DF,23,1998
78,3771,1,96,42,3,DF,23,1998
79,3771,1,96,42,4,DF,23,1998
80,3781,1,96,41,1,DF,33,1987
81,3781,1,96,41,2,DF,33,1987
82,3781,1,96,41,3,DF,33,1987
83,3781,1,96,41,4,DF,33,1987
84,3781,1,96,42,1,DF,33,1987
85,3781,1,96,42,2,DF,33,1987
86,3781,1,96,42,3,DF,33,1987
87,3781,1,96,42,4,DF,33,1987
88,3796,1,96,41,1,DF,21,1999
89,3796,1,96,41,2,DF,21,1999
90,3796,1,96,41,3,DF,21,1999
91,3796,1,96,41,4,DF,21,1999
92,3796,1,96,42,1,DF,21,1999
93,3796,1,96,42,2,DF,21,1999
94,3796,1,96,42,3,DF,21,1999
95,3796,1,96,42,4,DF,21,1999
96,3895,1,96,41,1,MF,22,1998
97,3895,1,96,41,2,MF,22,1998
98,3895,1,96,41,3,MF,22,1998
99,3895,1,96,41,4,MF,22,1998
100,3895,1,96,42,1,MF,22,1998
101,3895,1,96,42,2,MF,22,1998
102,3895,1,96,42,3,MF,22,1998
103,3895,1,96,42,4,MF,22,1998
104,3977,1,195,41,1,MF,31,1990
105,3977,1,195,41,2,MF,31,1990
106,3977,1,195,41,3,MF,31,1990
107,3977,1,195,41,4,MF,31,1990
108,3977,1,195,42,1,MF,31,1990
109,3977,1,195,42,2,MF,31,1990
110,3977,1,195,42,3,MF,31,1990
111,3977,1,195,42,4,MF,31,1990
112,5666,1,112,41,1,FW,31,1990
113,5666,1,112,41,2,FW,31,1990
114,5666,1,112,41,3,FW,31,1990
115,5666,1,112,41,4,FW,31,1990
116,5666,1,112,42,1,FW,31,1990
117,5666,1,112,42,2,FW,31,1990
118,5666,1,112,42,3,FW,31,1990
119,5666,1,112,42,4,FW,31,1990
120,5921,1,96,41,1,MF,23,1997
121,5921,1,96,41,2,MF,23,1997
122,5921,1,96,41,3,MF,23,1997
123,5921,1,96,41,4,MF,23,1997
124,5921,1,96,42,1,MF,23,1997
125,5921,1,96,42,2,MF,23,1997
126,5921,1,96,42,3,MF,23,1997
127,5921,1,96,42,4,MF,23,1997
128,6232,1,262,41,1,"MF,FW",23,1997
129,6232,1,262,41,2,"MF,FW",23,1997
130,6232,1,262,41,3,"MF,FW",23,1997
131,6232,1,262,41,4,"MF,FW",23,1997
132,6232,1,262,42,1,"MF,FW",23,1997
133,6232,1,262,42,2,"MF,FW",23,1997
134,6232,1,262,42,3,"MF,FW",23,1997
135,6232,1,262,42,4,"MF,FW",23,1997
136,6276,1,96,41,1,DF,23,1997
137,6276,1,96,41,2,DF,23,1997
138,6276,1,96,41,3,DF,23,1997
139,6276,1,96,41,4,DF,23,1997
140,6276,1,96,42,1,DF,23,1997
141,6276,1,96,42,2,DF,23,1997
142,6276,1,96,42,3,DF,23,1997
143,6276,1,96,42,4,DF,23,1997
144,6969,1,2,41,1,DF,17,2003
145,6969,1,2,41,2,DF,17,2003
146,6969,1,2,41,3,DF,17,2003
147,6969,1,2,41,4,DF,17,2003
148,6969,1,2,42,1,DF,17,2003
149,6969,1,2,42,2,DF,17,2003
150,6969,1,2,42,3,DF,17,2003
151,6969,1,2,42,4,DF,17,2003
152,7635,1,96,41,1,FW,19,2002
153,7635,1,96,41,2,FW,19,2002
154,7635,1,96,41,3,FW,19,2002
155,7635,1,96,41,4,FW,19,2002
156,7635,1,96,42,1,FW,19,2002
157,7635,1,96,42,2,FW,19,2002
158,7635,1,96,42,3,FW,19,2002
159,7635,1,96,42,4,FW,19,2002
160,7784,1,112,41,1,DF,27,1993
161,7784,1,112,41,2,DF,27,1993
162,7784,1,112,41,3,DF,27,1993
163,7784,1,112,41,4,DF,27,1993
164,7784,1,112,42,1,DF,27,1993
165,7784,1,112,42,2,DF,27,1993
166,7784,1,112,42,3,DF,27,1993
167,7784,1,112,42,4,DF,27,1993
168,8064,1,247,41,1,"FW,MF",26,1995
169,8064,1,247,41,2,"FW,MF",26,1995
170,8064,1,247,41,3,"FW,MF",26,1995
171,8064,1,247,41,4,"FW,MF",26,1995
172,8064,1,247,42,1,"FW,MF",26,1995
173,8064,1,247,42,2,"FW,MF",26,1995
174,8064,1,247,42,3,"FW,MF",26,1995
175,8064,1,247,42,4,"FW,MF",26,1995
176,8587,1,158,41,1,"MF,FW",34,1987
177,8587,1,158,41,2,"MF,FW",34,1987
178,8587,1,158,41,3,"MF,FW",34,1987
179,8587,1,158,41,4,"MF,FW",34,1987
180,8587,1,158,42,1,"MF,FW",34,1987
181,8587,1,158,42,2,"MF,FW",34,1987
182,8587,1,158,42,3,"MF,FW",34,1987
183,8587,1,158,42,4,"MF,FW",34,1987
184,8653,1,30,41,1,DF,31,1989
185,8653,1,30,41,2,DF,31,1989
186,8653,1,30,41,3,DF,31,1989
187,8653,1,30,41,4,DF,31,1989
188,8653,1,30,42,1,DF,31,1989
189,8653,1,30,42,2,DF,31,1989
190,8653,1,30,42,3,DF,31,1989
191,8653,1,30,42,4,DF,31,1989
192,8879,1,96,41,1,GK,28,1993
193,8879,1,96,41,2,GK,28,1993
194,8879,1,96,41,3,GK,28,1993
195,8879,1,96,41,4,GK,28,1993
196,8879,1,96,42,1,GK,28,1993
197,8879,1,96,42,2,GK,28,1993
198,8879,1,96,42,3,GK,28,1993
199,8879,1,96,42,4,GK,28,1993
200,9158,1,96,41,1,MF,29,1991
201,9158,1,96,41,2,MF,29,1991
202,9158,1,96,41,3,MF,29,1991
203,9158,1,96,41,4,MF,29,1991
204,9158,1,96,42,1,MF,29,1991
205,9158,1,96,42,2,MF,29,1991
206,9158,1,96,42,3,MF,29,1991
207,9158,1,96,42,4,MF,29,1991
208,10150,1,9,41,1,FW,29,1992
209,10150,1,9,41,2,FW,29,1992
210,10150,1,9,41,3,FW,29,1992
211,10150,1,9,41,4,FW,29,1992
212,10150,1,9,42,1,FW,29,1992
213,10150,1,9,42,2,FW,29,1992
214,10150,1,9,42,3,FW,29,1992
215,10150,1,9,42,4,FW,29,1992
216,10515,1,248,41,1,"MF,FW",29,1991
217,10515,1,248,41,2,"MF,FW",29,1991
218,10515,1,248,41,3,"MF,FW",29,1991
219,10515,1,248,41,4,"MF,FW",29,1991
220,10515,1,248,42,1,"MF,FW",29,1991
221,10515,1,248,42,2,"MF,FW",29,1991
222,10515,1,248,42,3,"MF,FW",29,1991
223,10515,1,248,42,4,"MF,FW",29,1991
224,10543,1,96,41,1,DF,23,1997
225,10543,1,96,41,2,DF,23,1997
226,10543,1,96,41,3,DF,23,1997
227,10543,1,96,41,4,DF,23,1997
228,10543,1,96,42,1,DF,23,1997
229,10543,1,96,42,2,DF,23,1997
230,10543,1,96,42,3,DF,23,1997
231,10543,1,96,42,4,DF,23,1997
232,11191,1,96,41,1,GK,21,1999
233,11191,1,96,41,2,GK,21,1999
234,11191,1,96,41,3,GK,21,1999
235,11191,1,96,41,4,GK,21,1999
236,11191,1,96,42,1,GK,21,1999
237,11191,1,96,42,2,GK,21,1999
238,11191,1,96,42,3,GK,21,1999
239,11191,1,96,42,4,GK,21,1999
240,11602,1,269,41,1,MF,30,1990
241,11602,1,269,41,2,MF,30,1990
242,11602,1,269,41,3,MF,30,1990
243,11602,1,269,41,4,MF,30,1990
244,11602,1,269,42,1,MF,30,1990
245,11602,1,269,42,2,MF,30,1990
246,11602,1,269,42,3,MF,30,1990
247,11602,1,269,42,4,MF,30,1990
248,100,2,67,1,1,MF,15,2005
249,100,2,67,1,2,MF,15,2005
250,100,2,67,1,3,MF,15,2005
251,100,2,67,1,4,MF,15,2005
252,288,2,67,1,1,"MF,FW",20,2001
253,288,2,67,1,2,"MF,FW",20,2001
254,288,2,67,1,3,"MF,FW",20,2001
255,288,2,67,1,4,"MF,FW",20,2001
256,461,2,12,1,1,"DF,MF",24,1997
257,461,2,12,1,2,"DF,MF",24,1997
258,461,2,12,1,3,"DF,MF",24,1997
259,461,2,12,1,4,"DF,MF",24,1997
260,483,2,67,1,1,FW,22,1999
261,483,2,67,1,2,FW,22,1999
262,483,2,67,1,3,FW,22,1999
263,483,2,67,1,4,FW,22,1999
264,509,2,67,1,1,DF,23,1997
265,509,2,67,1,2,DF,23,1997
266,509,2,67,1,3,DF,23,1997
267,509,2,67,1,4,DF,23,1997
268,918,2,21,1,1,"DF,MF",26,1994
269,918,2,21,1,2,"DF,MF",26,1994
270,918,2,21,1,3,"DF,MF",26,1994
271,918,2,21,1,4,"DF,MF",26,1994
272,1145,2,67,1,1,MF,18,2003
273,1145,2,67,1,2,MF,18,2003
274,1145,2,67,1,3,MF,18,2003
275,1145,2,67,1,4,MF,18,2003
276,2154,2,67,1,1,GK,20,2001
277,2154,2,67,1,2,GK,20,2001
278,2154,2,67,1,3,GK,20,2001
279,2154,2,67,1,4,GK,20,2001
280,2421,2,195,1,1,FW,22,1999
281,2421,2,195,1,2,FW,22,1999
282,2421,2,195,1,3,FW,22,1999
283,2421,2,195,1,4,FW,22,1999
284,3097,2,247,1,1,"DF,MF",19,2001
285,3097,2,247,1,2,"DF,MF",19,2001
286,3097,2,247,1,3,"DF,MF",19,2001
287,3097,2,247,1,4,"DF,MF",19,2001
288,3149,2,67,1,1,FW,18,2003
289,3149,2,67,1,2,FW,18,2003
290,3149,2,67,1,3,FW,18,2003
291,3149,2,67,1,4,FW,18,2003
292,3614,2,67,1,1,MF,25,1996
293,3614,2,67,1,2,MF,25,1996
294,3614,2,67,1,3,MF,25,1996
295,3614,2,67,1,4,MF,25,1996
296,3624,2,67,1,1,FW,18,2003
297,3624,2,67,1,2,FW,18,2003
298,3624,2,67,1,3,FW,18,2003
299,3624,2,67,1,4,FW,18,2003
300,3629,2,67,1,1,DF,28,1993
301,3629,2,67,1,2,DF,28,1993
302,3629,2,67,1,3,DF,28,1993
303,3629,2,67,1,4,DF,28,1993
304,3862,2,234,1,1,"FW,MF",22,1998
305,3862,2,234,1,2,"FW,MF",22,1998
306,3862,2,234,1,3,"FW,MF",22,1998
307,3862,2,234,1,4,"FW,MF",22,1998
308,4576,2,76,1,1,MF,29,1992
309,4576,2,76,1,2,MF,29,1992
310,4576,2,76,1,3,MF,29,1992
311,4576,2,76,1,4,MF,29,1992
312,4947,2,67,1,1,GK,36,1985
313,4947,2,67,1,2,GK,36,1985
314,4947,2,67,1,3,GK,36,1985
315,4947,2,67,1,4,GK,36,1985
316,4948,2,67,1,1,DF,32,1989
317,4948,2,67,1,2,DF,32,1989
318,4948,2,67,1,3,DF,32,1989
319,4948,2,67,1,4,DF,32,1989
320,5572,2,109,1,1,"FW,MF",22,1998
321,5572,2,109,1,2,"FW,MF",22,1998
322,5572,2,109,1,3,"FW,MF",22,1998
323,5572,2,109,1,4,"FW,MF",22,1998
324,7742,2,109,1,1,MF,23,1998
325,7742,2,109,1,2,MF,23,1998
326,7742,2,109,1,3,MF,23,1998
327,7742,2,109,1,4,MF,23,1998
328,7796,2,221,1,1,"FW,MF",28,1993
329,7796,2,221,1,2,"FW,MF",28,1993
330,7796,2,221,1,3,"FW,MF",28,1993
331,7796,2,221,1,4,"FW,MF",28,1993
332,8104,2,225,1,1,"FW,MF",24,1997
333,8104,2,225,1,2,"FW,MF",24,1997
334,8104,2,225,1,3,"FW,MF",24,1997
335,8104,2,225,1,4,"FW,MF",24,1997
336,8325,2,67,1,1,MF,27,1993
337,8325,2,67,1,2,MF,27,1993
338,8325,2,67,1,3,MF,27,1993
339,8325,2,67,1,4,MF,27,1993
340,8699,2,67,1,1,"DF,MF",30,1990
341,8699,2,67,1,2,"DF,MF",30,1990
342,8699,2,67,1,3,"DF,MF",30,1990
343,8699,2,67,1,4,"DF,MF",30,1990
344,8939,2,67,1,1,FW,32,1989
345,8939,2,67,1,2,FW,32,1989
346,8939,2,67,1,3,FW,32,1989
347,8939,2,67,1,4,FW,32,1989
348,8940,2,67,1,1,"MF,FW",27,1994
349,8940,2,67,1,2,"MF,FW",27,1994
350,8940,2,67,1,3,"MF,FW",27,1994
351,8940,2,67,1,4,"MF,FW",27,1994
352,10070,2,67,1,1,DF,21,2000
353,10070,2,67,1,2,DF,21,2000
354,10070,2,67,1,3,DF,21,2000
355,10070,2,67,1,4,DF,21,2000
356,10611,2,67,1,1,MF,21,2000
357,10611,2,67,1,2,MF,21,2000
358,10611,2,67,1,3,MF,21,2000
359,10611,2,67,1,4,MF,21,2000
360,10770,2,67,1,1,DF,19,2002
361,10770,2,67,1,2,DF,19,2002
362,10770,2,67,1,3,DF,19,2002
363,10770,2,67,1,4,DF,19,2002
364,11552,2,91,1,1,DF,20,2000
365,11552,2,91,1,2,DF,20,2000
366,11552,2,91,1,3,DF,20,2000
367,11552,2,91,1,4,DF,20,2000
368,11698,2,12,1,1,MF,21,2000
369,11698,2,12,1,2,MF,21,2000
370,11698,2,12,1,3,MF,21,2000
371,11698,2,12,1,4,MF,21,2000
372,289,4,109,14,1,FW,24,1997
373,289,4,109,14,2,FW,24,1997
374,289,4,109,14,3,FW,24,1997
375,289,4,109,14,4,FW,24,1997
376,1146,4,184,14,1,DF,25,1996
377,1146,4,184,14,2,DF,25,1996
378,1146,4,184,14,3,DF,25,1996
379,1146,4,184,14,4,DF,25,1996
380,1624,4,164,14,1,DF,29,1992
381,1624,4,164,14,2,DF,29,1992
382,1624,4,164,14,3,DF,29,1992
383,1624,4,164,14,4,DF,29,1992
384,2150,4,164,14,1,"MF,FW",23,1998
385,2150,4,164,14,2,"MF,FW",23,1998
386,2150,4,164,14,3,"MF,FW",23,1998
387,2150,4,164,14,4,"MF,FW",23,1998
388,3132,4,164,14,1,"FW,MF",17,2004
389,3132,4,164,14,2,"FW,MF",17,2004
390,3132,4,164,14,3,"FW,MF",17,2004
391,3132,4,164,14,4,"FW,MF",17,2004
392,3636,4,184,14,1,MF,27,1993
393,3636,4,184,14,2,MF,27,1993
394,3636,4,184,14,3,MF,27,1993
395,3636,4,184,14,4,MF,27,1993
396,4182,4,164,14,1,GK,28,1993
397,4182,4,164,14,2,GK,28,1993
398,4182,4,164,14,3,GK,28,1993
399,4182,4,164,14,4,GK,28,1993
400,4233,4,184,14,1,"FW,MF",21,2000
401,4233,4,184,14,2,"FW,MF",21,2000
402,4233,4,184,14,3,"FW,MF",21,2000
403,4233,4,184,14,4,"FW,MF",21,2000
404,4895,4,164,14,1,FW,22,1999
405,4895,4,164,14,2,FW,22,1999
406,4895,4,164,14,3,FW,22,1999
407,4895,4,164,14,4,FW,22,1999
408,4949,4,247,14,1,FW,23,1998
409,4949,4,247,14,2,FW,23,1998
410,4949,4,247,14,3,FW,23,1998
411,4949,4,247,14,4,FW,23,1998
412,5209,4,164,14,1,MF,30,1991
413,5209,4,164,14,2,MF,30,1991
414,5209,4,164,14,3,MF,30,1991
415,5209,4,164,14,4,MF,30,1991
416,5637,4,92,14,1,"FW,MF",21,2000
417,5637,4,92,14,2,"FW,MF",21,2000
418,5637,4,92,14,3,"FW,MF",21,2000
419,5637,4,92,14,4,"FW,MF",21,2000
420,7971,4,164,14,1,FW,19,2002
421,7971,4,164,14,2,FW,19,2002
422,7971,4,164,14,3,FW,19,2002
423,7971,4,164,14,4,FW,19,2002
424,8113,4,164,14,1,FW,18,2003
425,8113,4,164,14,2,FW,18,2003
426,8113,4,164,14,3,FW,18,2003
427,8113,4,164,14,4,FW,18,2003
428,8828,4,164,14,1,DF,21,1999
429,8828,4,164,14,2,DF,21,1999
430,8828,4,164,14,3,DF,21,1999
431,8828,4,164,14,4,DF,21,1999
432,8882,4,96,14,1,DF,24,1997
433,8882,4,96,14,2,DF,24,1997
434,8882,4,96,14,3,DF,24,1997
435,8882,4,96,14,4,DF,24,1997
436,9094,4,164,14,1,MF,21,2000
437,9094,4,164,14,2,MF,21,2000
438,9094,4,164,14,3,MF,21,2000
439,9094,4,164,14,4,MF,21,2000
440,9150,4,67,14,1,GK,23,1998
441,9150,4,67,14,2,GK,23,1998
442,9150,4,67,14,3,GK,23,1998
443,9150,4,67,14,4,GK,23,1998
444,9901,4,164,14,1,DF,22,1998
445,9901,4,164,14,2,DF,22,1998
446,9901,4,164,14,3,DF,22,1998
447,9901,4,164,14,4,DF,22,1998
448,10692,4,164,14,1,MF,23,1998
449,10692,4,164,14,2,MF,23,1998
450,10692,4,164,14,3,MF,23,1998
451,10692,4,164,14,4,MF,23,1998
452,10744,4,164,14,1,"DF,FW",21,2000
453,10744,4,164,14,2,"DF,FW",21,2000
454,10744,4,164,14,3,"DF,FW",21,2000
455,10744,4,164,14,4,"DF,FW",21,2000
456,10834,4,164,14,1,MF,23,1998
457,10834,4,164,14,2,MF,23,1998
458,10834,4,164,14,3,MF,23,1998
459,10834,4,164,14,4,MF,23,1998
460,10856,4,164,14,1,DF,28,1993
461,10856,4,164,14,2,DF,28,1993
462,10856,4,164,14,3,DF,28,1993
463,10856,4,164,14,4,DF,28,1993
464,11163,4,96,14,1,FW,22,1998
465,11163,4,96,14,2,FW,22,1998
466,11163,4,96,14,3,FW,22,1998
467,11163,4,96,14,4,FW,22,1998
468,11661,4,119,14,1,"DF,FW",21,2000
469,11661,4,119,14,2,"DF,FW",21,2000
470,11661,4,119,14,3,"DF,FW",21,2000
471,11661,4,119,14,4,"DF,FW",21,2000
472,11678,4,264,14,1,FW,18,2003
473,11678,4,264,14,2,FW,18,2003
474,11678,4,264,14,3,FW,18,2003
475,11678,4,264,14,4,FW,18,2003
476,11705,4,158,14,1,"FW,MF",21,2000
477,11705,4,158,14,2,"FW,MF",21,2000
478,11705,4,158,14,3,"FW,MF",21,2000
479,11705,4,158,14,4,"FW,MF",21,2000
480,11732,4,164,14,1,"MF,DF",19,2002
481,11732,4,164,14,2,"MF,DF",19,2002
482,11732,4,164,14,3,"MF,DF",19,2002
483,11732,4,164,14,4,"MF,DF",19,2002
484,397,5,175,1,1,FW,28,1992
485,397,5,175,1,2,FW,28,1992
486,397,5,175,1,3,FW,28,1992
487,397,5,175,1,4,FW,28,1992
488,705,5,67,1,1,DF,24,1997
489,705,5,67,1,2,DF,24,1997
490,705,5,67,1,3,DF,24,1997
491,705,5,67,1,4,DF,24,1997
492,708,5,67,1,1,FW,15,2006
493,708,5,67,1,2,FW,15,2006
494,708,5,67,1,3,FW,15,2006
495,708,5,67,1,4,FW,15,2006
496,900,5,67,1,1,FW,19,2002
497,900,5,67,1,2,FW,19,2002
498,900,5,67,1,3,FW,19,2002
499,900,5,67,1,4,FW,19,2002
500,1766,5,67,1,1,FW,19,2002
501,1766,5,67,1,2,FW,19,2002
502,1766,5,67,1,3,FW,19,2002
503,1766,5,67,1,4,FW,19,2002
504,2182,5,184,1,1,"DF,MF",27,1994
505,2182,5,184,1,2,"DF,MF",27,1994
506,2182,5,184,1,3,"DF,MF",27,1994
507,2182,5,184,1,4,"DF,MF",27,1994
508,3615,5,67,1,1,"MF,DF",26,1995
509,3615,5,67,1,2,"MF,DF",26,1995
510,3615,5,67,1,3,"MF,DF",26,1995
511,3615,5,67,1,4,"MF,DF",26,1995
512,4036,5,109,1,1,"MF,DF",29,1992
513,4036,5,109,1,2,"MF,DF",29,1992
514,4036,5,109,1,3,"MF,DF",29,1992
515,4036,5,109,1,4,"MF,DF",29,1992
516,4527,5,184,1,1,MF,25,1996
517,4527,5,184,1,2,MF,25,1996
518,4527,5,184,1,3,MF,25,1996
519,4527,5,184,1,4,MF,25,1996
520,4594,5,247,1,1,GK,28,1993
521,4594,5,247,1,2,GK,28,1993
522,4594,5,247,1,3,GK,28,1993
523,4594,5,247,1,4,GK,28,1993
524,4616,5,67,1,1,"MF,DF",30,1991
525,4616,5,67,1,2,"MF,DF",30,1991
526,4616,5,67,1,3,"MF,DF",30,1991
527,4616,5,67,1,4,"MF,DF",30,1991
528,5699,5,67,1,1,"MF,FW",29,1991
529,5699,5,67,1,2,"MF,FW",29,1991
530,5699,5,67,1,3,"MF,FW",29,1991
531,5699,5,67,1,4,"MF,FW",29,1991
532,5704,5,67,1,1,"FW,MF",20,2000
533,5704,5,67,1,2,"FW,MF",20,2000
534,5704,5,67,1,3,"FW,MF",20,2000
535,5704,5,67,1,4,"FW,MF",20,2000
536,5997,5,67,1,1,"MF,DF",31,1990
537,5997,5,67,1,2,"MF,DF",31,1990
538,5997,5,67,1,3,"MF,DF",31,1990
539,5997,5,67,1,4,"MF,DF",31,1990
540,6318,5,67,1,1,"MF,FW",24,1997
541,6318,5,67,1,2,"MF,FW",24,1997
542,6318,5,67,1,3,"MF,FW",24,1997
543,6318,5,67,1,4,"MF,FW",24,1997
544,6377,5,67,1,1,MF,26,1994
545,6377,5,67,1,2,MF,26,1994
546,6377,5,67,1,3,MF,26,1994
547,6377,5,67,1,4,MF,26,1994
548,6673,5,67,1,1,MF,23,1997
549,6673,5,67,1,2,MF,23,1997
550,6673,5,67,1,3,MF,23,1997
551,6673,5,67,1,4,MF,23,1997
552,6731,5,67,1,1,MF,20,2001
553,6731,5,67,1,2,MF,20,2001
554,6731,5,67,1,3,MF,20,2001
555,6731,5,67,1,4,MF,20,2001
556,6926,5,67,1,1,MF,19,2002
557,6926,5,67,1,2,MF,19,2002
558,6926,5,67,1,3,MF,19,2002
559,6926,5,67,1,4,MF,19,2002
560,7315,5,67,1,1,DF,20,2001
561,7315,5,67,1,2,DF,20,2001
562,7315,5,67,1,3,DF,20,2001
563,7315,5,67,1,4,DF,20,2001
564,7804,5,221,1,1,FW,25,1995
565,7804,5,221,1,2,FW,25,1995
566,7804,5,221,1,3,FW,25,1995
567,7804,5,221,1,4,FW,25,1995
568,8706,5,67,1,1,MF,16,2004
569,8706,5,67,1,2,MF,16,2004
570,8706,5,67,1,3,MF,16,2004
571,8706,5,67,1,4,MF,16,2004
572,8776,5,67,1,1,FW,15,2005
573,8776,5,67,1,2,FW,15,2005
574,8776,5,67,1,3,FW,15,2005
575,8776,5,67,1,4,FW,15,2005
576,9065,5,196,1,1,MF,23,1998
577,9065,5,196,1,2,MF,23,1998
578,9065,5,196,1,3,MF,23,1998
579,9065,5,196,1,4,MF,23,1998
580,9412,5,67,1,1,DF,30,1991
581,9412,5,67,1,2,DF,30,1991
582,9412,5,67,1,3,DF,30,1991
583,9412,5,67,1,4,DF,30,1991
584,9779,5,241,1,1,"MF,FW",28,1993
585,9779,5,241,1,2,"MF,FW",28,1993
586,9779,5,241,1,3,"MF,FW",28,1993
587,9779,5,241,1,4,"MF,FW",28,1993
588,10847,5,247,1,1,FW,19,2002
589,10847,5,247,1,2,FW,19,2002
590,10847,5,247,1,3,FW,19,2002
591,10847,5,247,1,4,FW,19,2002
592,11336,5,221,1,1,DF,19,2002
593,11336,5,221,1,2,DF,19,2002
594,11336,5,221,1,3,DF,19,2002
595,11336,5,221,1,4,DF,19,2002
596,623,6,264,40,1,DF,30,1990
597,623,6,264,40,2,DF,30,1990
598,623,6,264,40,3,DF,30,1990
599,623,6,264,40,4,DF,30,1990
600,623,6,264,49,1,DF,30,1990
601,623,6,264,49,2,DF,30,1990
602,623,6,264,49,3,DF,30,1990
603,623,6,264,49,4,DF,30,1990
604,1050,6,125,40,1,GK,22,1998
605,1050,6,125,40,2,GK,22,1998
606,1050,6,125,40,3,GK,22,1998
607,1050,6,125,40,4,GK,22,1998
608,1050,6,125,49,1,GK,22,1998
609,1050,6,125,49,2,GK,22,1998
610,1050,6,125,49,3,GK,22,1998
611,1050,6,125,49,4,GK,22,1998
612,1231,6,172,40,1,MF,25,1996
613,1231,6,172,40,2,MF,25,1996
614,1231,6,172,40,3,MF,25,1996
615,1231,6,172,40,4,MF,25,1996
616,1231,6,172,49,1,MF,25,1996
617,1231,6,172,49,2,MF,25,1996
618,1231,6,172,49,3,MF,25,1996
619,1231,6,172,49,4,MF,25,1996
620,1369,6,86,40,1,MF,30,1990
621,1369,6,86,40,2,MF,30,1990
622,1369,6,86,40,3,MF,30,1990
623,1369,6,86,40,4,MF,30,1990
624,1369,6,86,49,1,MF,30,1990
625,1369,6,86,49,2,MF,30,1990
626,1369,6,86,49,3,MF,30,1990
627,1369,6,86,49,4,MF,30,1990
628,1446,6,109,40,1,"MF,FW",33,1988
629,1446,6,109,40,2,"MF,FW",33,1988
630,1446,6,109,40,3,"MF,FW",33,1988
631,1446,6,109,40,4,"MF,FW",33,1988
632,1446,6,109,49,1,"MF,FW",33,1988
633,1446,6,109,49,2,"MF,FW",33,1988
634,1446,6,109,49,3,"MF,FW",33,1988
635,1446,6,109,49,4,"MF,FW",33,1988
636,1603,6,66,40,1,FW,28,1992
637,1603,6,66,40,2,FW,28,1992
