Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Ousmane Dembélé,fr FRA,"FW,MF",fr Paris S-G,26,1997,10.6,2,33,10,30.3,3.12,0.95,0.06,0.20,16.7,1,0,0,3.0,3.0,0.09,-1.0,-1.0,Matches
Kerem Demirbay,de GER,MF,tr Galatasaray,30,1993,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thomas van den Belt,nl NED,MF,nl Feyenoord,22,2001,0.4,0,1,0,0.0,2.50,0.00,0.00,,24.3,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Sergiño Dest,us USA,DF,nl PSV Eindhoven,22,2000,7.2,0,4,2,50.0,0.56,0.28,0.00,0.00,19.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches

Giovanni Di Lorenzo,it ITA,DF,it Napoli,29,1993,8.0,1,10,4,40.0,1.25,0.50,0.10,0.25,17.6,1,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
Ángel Di María,ar ARG,FW,pt Benfica,35,1988,4.6,1,12,5,41.7,2.62,1.09,0.08,0.20,23.4,1,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
Rúben Dias,pt POR,DF,eng Manchester City,26,1997,8.5,0,5,2,40.0,0.59,0.24,0.00,0.00,9.1,0,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches
Brahim Díaz,ma MAR,"MF,FW",es Real Madrid,23,1999,3.6,2,10,3,30.0,2.79,0.84,0.20,0.67,15.0,0,0,0,1.5,1.5,0.16,+0.5,+0.5,Matches
Eric Dier,eng ENG,DF,de Bayern Munich,29,1994,5.0,0,4,1,25.0,0.80,0.20,0.00,0.00,10.2,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Kevin Diks,nl NED,DF,dk FC Copenhagen,26,1996,7.9,0,2,0,0.0,0.25,0.00,0.00,,19.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Javairô Dilrosun,nl NED,DF,nl Feyenoord,25,1998,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,22.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Federico Dimarco,it ITA,DF,it Inter,25,1997,4.0,1,6,3,50.0,1.48,0.74,0.17,0.33,18.4,1,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
Andy Diouf,fr FRA,MF,fr Lens,20,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Novatus Dismas,tz TAN,DF,ua Shakhtar,20,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Álvaro djaló,es ESP,FW,pt Braga,23,1999,4.5,2,8,2,25.0,1.78,0.44,0.25,1.00,17.1,1,0,1,1.8,1.1,0.13,+0.2,+0.9,Matches
Nasser Djiga,bf BFA,DF,rs Red Star,20,2002,6.0,0,2,0,0.0,0.33,0.00,0.00,,10.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
Marko Dmitrović,rs SRB,GK,es Sevilla,31,1992,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Danilho Doekhi,nl NED,DF,de Union Berlin,25,1998,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jeremy Doku,be BEL,"FW,MF",eng Manchester City,21,2002,3.4,1,12,6,50.0,3.55,1.78,0.08,0.17,16.5,0,0,0,1.3,1.3,0.11,-0.3,-0.3,Matches
Gianluigi Donnarumma,it ITA,GK,fr Paris S-G,24,1999,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nene Dorgeles,ml MLI,"FW,MF",at RB Salzburg,20,2002,1.5,0,5,2,40.0,3.26,1.30,0.00,0.00,16.6,0,0,0,1.1,1.1,0.22,-1.1,-1.1,Matches
Aleksandar Dragović,at AUT,DF,rs Red Star,32,1991,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,12.9,0,0,0,0.6,0.6,0.31,-0.6,-0.6,Matches
Martin Dúbravka,sk SVK,GK,eng Newcastle Utd,34,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Denzel Dumfries,nl NED,DF,it Inter,27,1996,3.6,0,7,2,28.6,1.97,0.56,0.00,0.00,12.3,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches
Ederson,br BRA,GK,eng Manchester City,29,1993,7.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jorge Eduardo Sánchez,mx MEX,DF,pt Porto,25,1997,2.1,0,2,1,50.0,0.97,0.49,0.00,0.00,11.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Eguinaldo,br BRA,"MF,FW",ua Shakhtar,18,2004,0.2,1,2,1,50.0,11.25,5.63,0.50,1.00,23.2,0,0,0,0.1,0.1,0.06,+0.9,+0.9,Matches
Chidera Ejuke,ng NGA,FW,be Antwerp,25,1998,1.7,0,3,0,0.0,1.78,0.00,0.00,,24.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Jurgen Ekkelenkamp,nl NED,MF,be Antwerp,23,2000,3.0,0,1,0,0.0,0.33,0.00,0.00,,11.8,0,0,0,0.2,0.2,0.15,-0.2,-0.2,Matches

Meschak Elia,cd COD,"FW,MF",ch Young Boys,25,1997,5.5,2,7,3,42.9,1.27,0.54,0.29,0.67,20.6,0,0,0,0.7,0.7,0.10,+1.3,+1.3,Matches
Elif Elmas,mk MKD,MF,de RB Leipzig,23,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Elif Elmas,mk MKD,"FW,MF",it Napoli,23,1999,1.6,0,2,0,0.0,1.22,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Mohamed Elneny,eg EGY,MF,eng Arsenal,31,1992,0.7,0,1,0,0.0,1.45,0.00,0.00,,33.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Aritz Elustondo,es ESP,DF,es Real Sociedad,29,1994,1.9,0,2,0,0.0,1.05,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Mohamed Elyounoussi,no NOR,"FW,MF",dk FC Copenhagen,28,1994,7.6,3,17,7,41.2,2.24,0.92,0.18,0.43,14.0,0,0,0,2.1,2.1,0.13,+0.9,+0.9,Matches
Youssef En-Nesyri,ma MAR,FW,es Sevilla,26,1997,5.7,2,10,5,50.0,1.76,0.88,0.20,0.40,13.0,0,0,0,1.8,1.8,0.18,+0.2,+0.2,Matches
Luis Enrique Palma,hn HON,FW,sct Celtic,23,2000,3.0,2,5,4,80.0,1.69,1.35,0.20,0.25,22.5,0,1,1,1.1,0.3,0.05,+0.9,+0.7,Matches
Christian Eriksen,dk DEN,MF,eng Manchester Utd,31,1992,2.3,0,2,2,100.0,0.89,0.89,0.00,0.00,11.3,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Matches
Stephen Eustáquio,ca CAN,MF,pt Porto,26,1996,5.9,1,7,4,57.1,1.18,0.68,0.14,0.25,17.8,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
Evanilson,br BRA,FW,pt Porto,23,1999,5.4,4,13,6,46.2,2.40,1.11,0.23,0.50,16.3,0,1,1,1.7,1.0,0.07,+2.3,+2.0,Matches
Jonny Evans,nir NIR,DF,eng Manchester Utd,35,1988,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rasmus Falk,dk DEN,MF,dk FC Copenhagen,31,1992,7.0,0,2,1,50.0,0.29,0.14,0.00,0.00,21.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
João Félix,pt POR,FW,es Barcelona,23,1999,4.1,3,17,7,41.2,4.15,1.71,0.18,0.43,15.4,0,0,0,1.6,1.6,0.09,+1.4,+1.4,Matches
Bruno Fernandes,pt POR,"MF,FW",eng Manchester Utd,28,1994,6.0,2,14,3,21.4,2.33,0.50,0.07,0.33,23.4,2,1,1,1.6,0.9,0.06,+0.4,+0.1,Matches
Roger Fernandes,gw GNB,FW,pt Braga,17,2005,0.1,0,1,0,0.0,10.00,0.00,0.00,,12.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Carlos Fernández,es ESP,FW,es Real Sociedad,27,1996,0.8,0,1,0,0.0,1.32,0.00,0.00,,16.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
Fernando,br BRA,FW,at RB Salzburg,24,1999,0.4,0,3,1,33.3,7.50,2.50,0.00,0.00,18.0,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Fernando,br BRA,MF,es Sevilla,36,1987,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alessandro Florenzi,it ITA,DF,it Milan,32,1991,1.8,0,1,0,0.0,0.57,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Phil Foden,eng ENG,"FW,MF",eng Manchester City,23,2000,7.6,5,33,12,36.4,4.36,1.59,0.15,0.42,18.7,2,0,0,3.3,3.3,0.10,+1.7,+1.7,Matches
Diogo Fonseca,pt POR,DF,pt Braga,21,2002,0.2,0,1,0,0.0,5.00,0.00,0.00,,4.6,0,0,0,0.4,0.4,0.35,-0.4,-0.4,Matches
José Fonte,pt POR,DF,pt Braga,39,1983,4.0,0,3,0,0.0,0.75,0.00,0.00,,9.0,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
James Forrest,sct SCO,FW,sct Celtic,32,1991,1.0,0,1,0,0.0,0.96,0.00,0.00,,14.8,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,31,1991,4.5,1,9,1,11.1,2.00,0.22,0.11,1.00,22.4,2,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches

Amankwah Forson,gh GHA,"MF,FW",at RB Salzburg,20,2002,0.8,0,3,0,0.0,3.97,0.00,0.00,,22.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Héctor Fort,es ESP,DF,es Barcelona,16,2006,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mitchel Frame,sct SCO,FW,sct Celtic,17,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
André Franco,pt POR,"MF,FW",pt Porto,25,1998,2.6,0,5,2,40.0,1.91,0.76,0.00,0.00,15.7,0,0,0,0.7,0.7,0.15,-0.7,-0.7,Matches
Przemysław Frankowski,pl POL,DF,fr Lens,28,1995,5.9,1,0,0,,0.00,0.00,,,,0,1,1,0.8,0.0,,+0.2,0.0,Matches
Davide Frattesi,it ITA,MF,it Inter,23,1999,5.0,1,10,2,20.0,1.99,0.40,0.10,0.50,12.1,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
Victor Froholdt,dk DEN,MF,dk FC Copenhagen,17,2006,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Angelo Fulgini,fr FRA,MF,fr Lens,26,1996,3.2,2,7,4,57.1,2.17,1.24,0.29,0.50,18.6,2,0,0,1.4,1.4,0.20,+0.6,+0.6,Matches
Niclas Füllkrug,de GER,FW,de Dortmund,30,1993,11.5,3,35,11,31.4,3.04,0.96,0.09,0.27,14.1,0,0,0,5.4,5.4,0.15,-2.4,-2.4,Matches
Kyogo Furuhashi,jp JPN,FW,sct Celtic,28,1995,5.0,2,10,5,50.0,2.01,1.01,0.20,0.40,15.1,0,0,0,1.5,1.5,0.15,+0.5,+0.5,Matches
Gianluca Gaetano,it ITA,MF,it Napoli,23,2000,0.2,0,1,0,0.0,4.09,0.00,0.00,,26.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Javi Galán,es ESP,DF,es Atlético Madrid,28,1994,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Javi Galán,es ESP,DF,es Real Sociedad,28,1994,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Galeno,br BRA,"MF,FW",pt Porto,25,1997,7.2,5,16,11,68.8,2.22,1.53,0.31,0.45,16.7,0,0,0,2.9,2.9,0.19,+2.1,+2.1,Matches
Silvère Ganvoula M'Boussy,cg CGO,FW,ch Young Boys,27,1996,1.3,0,7,1,14.3,5.48,0.78,0.00,0.00,16.7,1,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
Fran Garcia,es ESP,DF,es Real Madrid,23,1999,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ulisses Garcia,ch SUI,DF,ch Young Boys,27,1996,5.6,0,8,2,25.0,1.43,0.36,0.00,0.00,23.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Alejandro Garnacho,ar ARG,"FW,MF",eng Manchester Utd,19,2004,3.3,1,8,3,37.5,2.39,0.90,0.13,0.33,14.7,0,0,0,1.3,1.3,0.16,-0.3,-0.3,Matches
Gavi,es ESP,MF,es Barcelona,18,2004,2.5,1,3,2,66.7,1.19,0.80,0.33,0.50,10.2,0,0,0,0.5,0.5,0.15,+0.5,+0.5,Matches
Lutsharel Geertruida,nl NED,DF,nl Feyenoord,23,2000,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,6.6,0,0,0,0.4,0.4,0.20,-0.4,-0.4,Matches
Mario Gila,es ESP,DF,it Lazio,22,2000,3.9,0,3,2,66.7,0.77,0.51,0.00,0.00,11.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Santiago Giménez,mx MEX,FW,nl Feyenoord,22,2001,3.9,2,11,6,54.5,2.85,1.56,0.18,0.33,15.4,0,0,0,2.3,2.3,0.21,-0.3,-0.3,Matches
Olivier Giroud,fr FRA,FW,it Milan,36,1986,5.7,1,12,6,50.0,2.12,1.06,0.08,0.17,13.2,0,0,1,2.6,1.8,0.15,-1.6,-0.8,Matches
Jamie Gittens,eng ENG,FW,de Dortmund,18,2004,2.3,1,8,1,12.5,3.51,0.44,0.13,1.00,20.1,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
Omri Glazer,il ISR,GK,rs Red Star,27,1996,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Oscar Gloukh,il ISR,"MF,FW",at RB Salzburg,19,2004,5.3,2,7,4,57.1,1.32,0.76,0.29,0.50,17.7,1,0,0,1.2,1.2,0.18,+0.8,+0.8,Matches
Serge Gnabry,de GER,FW,de Bayern Munich,28,1995,2.2,2,4,2,50.0,1.80,0.90,0.50,1.00,13.7,0,0,0,0.7,0.7,0.18,+1.3,+1.3,Matches
Giorgi Gocholeishvili,ge GEO,DF,ua Shakhtar,22,2001,3.2,0,2,2,100.0,0.63,0.63,0.00,0.00,13.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
Sergio Gómez,es ESP,"DF,FW",eng Manchester City,22,2000,2.2,0,4,0,0.0,1.86,0.00,0.00,,19.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Victor Gomez,es ESP,DF,pt Braga,23,2000,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diogo Gonçalves,pt POR,MF,dk FC Copenhagen,26,1997,5.9,2,11,3,27.3,1.87,0.51,0.09,0.33,24.1,1,1,1,1.9,1.1,0.10,+0.1,-0.1,Matches
Nicolás González,es ESP,MF,pt Porto,21,2002,2.5,0,2,0,0.0,0.81,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Anthony Gordon,eng ENG,FW,eng Newcastle Utd,22,2001,4.9,0,6,2,33.3,1.24,0.41,0.00,0.00,15.7,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
Leon Goretzka,de GER,"MF,DF",de Bayern Munich,28,1995,8.5,0,9,0,0.0,1.06,0.00,0.00,,15.5,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
Robin Gosens,de GER,"DF,MF",de Union Berlin,29,1994,4.9,1,5,1,20.0,1.02,0.20,0.20,1.00,12.2,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches
Lucas Gourna-Douath,fr FRA,MF,at RB Salzburg,19,2003,4.4,0,1,0,0.0,0.23,0.00,0.00,,31.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Tiago Gouveia,pt POR,FW,pt Benfica,22,2001,0.3,0,1,1,100.0,2.90,2.90,0.00,0.00,28.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Kamil Grabara,pl POL,GK,dk FC Copenhagen,24,1999,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jonathan Gradit,fr FRA,DF,fr Lens,30,1992,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jack Grealish,eng ENG,"FW,MF",eng Manchester City,27,1995,5.9,0,13,5,38.5,2.21,0.85,0.00,0.00,15.7,0,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
Antoine Griezmann,fr FRA,"FW,MF",es Atlético Madrid,32,1991,9.1,6,21,9,42.9,2.31,0.99,0.29,0.67,12.8,0,0,1,4.2,3.3,0.16,+1.8,+2.7,Matches
Marko Grujić,rs SRB,MF,pt Porto,27,1996,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nemanja Gudelj,rs SRB,DF,es Sevilla,31,1991,6.0,2,4,3,75.0,0.67,0.50,0.50,0.67,16.5,0,0,0,0.4,0.4,0.11,+1.6,+1.6,Matches
Gonçalo Guedes,pt POR,FW,pt Benfica,26,1996,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mattéo Guendouzi,fr FRA,MF,it Lazio,24,1999,5.5,0,6,1,16.7,1.09,0.18,0.00,0.00,17.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
Raphaël Guerreiro,pt POR,"DF,FW",de Bayern Munich,29,1993,4.3,0,6,0,0.0,1.40,0.00,0.00,,18.9,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Morgan Guilavogui,gn GUI,"FW,MF",fr Lens,25,1998,0.8,0,3,1,33.3,3.86,1.29,0.00,0.00,10.5,0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches
Bruno Guimarães,br BRA,MF,eng Newcastle Utd,25,1997,6.0,0,3,3,100.0,0.50,0.50,0.00,0.00,14.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Marc Guiu,es ESP,FW,es Barcelona,17,2006,0.4,1,2,1,50.0,5.14,2.57,0.50,1.00,7.5,0,0,0,0.4,0.4,0.18,+0.6,+0.6,Matches
Péter Gulácsi,hu HUN,GK,de RB Leipzig,33,1990,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

İlkay Gündoğan,de GER,MF,es Barcelona,32,1990,9.3,0,15,4,26.7,1.61,0.43,0.00,0.00,21.5,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
Joško Gvardiol,hr CRO,DF,eng Manchester City,21,2002,6.3,1,2,1,50.0,0.32,0.16,0.50,1.00,17.6,0,0,0,0.1,0.1,0.06,+0.9,+0.9,Matches
Erling Haaland,no NOR,FW,eng Manchester City,23,2000,8.6,6,41,20,48.8,4.76,2.32,0.10,0.20,11.5,0,2,2,7.0,5.4,0.13,-1.0,-1.4,Matches
Janik Haberer,de GER,MF,de Union Berlin,29,1994,4.0,0,4,1,25.0,1.01,0.25,0.00,0.00,19.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Amadou Haidara,ml MLI,"MF,DF",de RB Leipzig,25,1998,3.0,0,4,1,25.0,1.35,0.34,0.00,0.00,19.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Massadio Haïdara,ml MLI,DF,fr Lens,30,1992,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Achraf Hakimi,ma MAR,DF,fr Paris S-G,24,1998,10.9,1,17,3,17.6,1.56,0.28,0.06,0.33,21.8,1,0,0,1.0,1.0,0.06,0.0,0.0,Matches
Lewis Hall,eng ENG,DF,eng Newcastle Utd,18,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sébastien Haller,ci CIV,"FW,MF",de Dortmund,29,1994,0.7,1,1,1,100.0,1.41,1.41,1.00,1.00,12.6,0,0,0,0.3,0.3,0.31,+0.7,+0.7,Matches
Micah Hamilton,eng ENG,FW,eng Manchester City,19,2003,1.2,1,3,1,33.3,2.52,0.84,0.33,1.00,14.5,0,0,0,0.2,0.2,0.07,+0.8,+0.8,Matches
Dávid Hancko,sk SVK,DF,nl Feyenoord,25,1997,6.0,1,7,2,28.6,1.17,0.33,0.14,0.50,13.5,1,0,0,1.3,1.2,0.22,-0.3,-0.2,Matches
Joe Hart,eng ENG,GK,sct Celtic,36,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Quilindschy Hartman,nl NED,DF,nl Feyenoord,21,2001,6.0,0,4,0,0.0,0.67,0.00,0.00,,22.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Reo Hatate,jp JPN,MF,sct Celtic,25,1997,1.5,0,3,2,66.7,2.01,1.34,0.00,0.00,24.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Kai Havertz,de GER,"MF,FW",eng Arsenal,24,1999,9.2,1,11,3,27.3,1.19,0.33,0.09,0.33,11.9,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
Benjamin Henrichs,de GER,"DF,MF",de RB Leipzig,26,1997,5.5,0,5,2,40.0,0.92,0.37,0.00,0.00,22.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Mario Hermoso,es ESP,DF,es Atlético Madrid,28,1995,9.1,1,4,1,25.0,0.44,0.11,0.25,1.00,27.7,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
Lucas Hernández,fr FRA,DF,fr Paris S-G,27,1996,9.3,1,4,1,25.0,0.43,0.11,0.25,1.00,16.9,0,0,0,0.7,0.7,0.16,+0.3,+0.3,Matches
Theo Hernández,fr FRA,DF,it Milan,25,1997,6.0,0,9,2,22.2,1.50,0.33,0.00,0.00,23.7,1,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
André Horta,pt POR,MF,pt Braga,26,1996,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ricardo Horta,pt POR,"FW,MF",pt Braga,28,1994,5.6,0,17,6,35.3,3.06,1.08,0.00,0.00,19.6,0,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
Mats Hummels,de GER,DF,de Dortmund,34,1988,13.0,1,10,1,10.0,0.77,0.08,0.10,1.00,13.2,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
Oh Hyeon-gyu,kr KOR,"FW,MF",sct Celtic,22,2001,1.2,0,3,1,33.3,2.60,0.87,0.00,0.00,16.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Elseid Hysaj,al ALB,DF,it Lazio,29,1994,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yang Hyunjun,kr KOR,FW,sct Celtic,21,2002,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Oscar Højlund,dk DEN,MF,dk FC Copenhagen,18,2005,0.5,0,1,0,0.0,1.91,0.00,0.00,,6.9,0,0,0,0.2,0.2,0.24,-0.2,-0.2,Matches
Rasmus Højlund,dk DEN,FW,eng Manchester Utd,20,2003,5.4,5,11,6,54.5,2.04,1.11,0.45,0.83,9.6,0,0,0,3.5,3.5,0.32,+1.5,+1.5,Matches
Mauro Icardi,ar ARG,FW,tr Galatasaray,30,1993,5.8,2,19,5,26.3,3.30,0.87,0.05,0.20,14.7,0,1,2,4.1,2.6,0.14,-2.1,-1.6,Matches
George Ilenikhena,fr FRA,FW,be Antwerp,16,2006,1.7,1,2,1,50.0,1.15,0.57,0.50,1.00,13.7,0,0,0,0.8,0.8,0.39,+0.2,+0.2,Matches
Ciro Immobile,it ITA,FW,it Lazio,33,1990,5.6,4,9,4,44.4,1.61,0.72,0.33,0.75,11.8,0,1,1,3.1,2.3,0.25,+0.9,+0.7,Matches
Hwang In-beom,kr KOR,MF,rs Red Star,26,1996,5.9,1,13,4,30.8,2.21,0.68,0.08,0.25,22.3,0,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
Alexander Isak,se SWE,FW,eng Newcastle Utd,23,1999,3.5,1,6,3,50.0,1.73,0.87,0.17,0.33,14.5,0,0,0,1.4,1.4,0.24,-0.4,-0.4,Matches
Gustav Isaksen,dk DEN,FW,it Lazio,22,2001,2.7,0,8,3,37.5,2.94,1.10,0.00,0.00,16.5,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
Cedric Itten,ch SUI,FW,ch Young Boys,26,1996,3.1,1,7,4,57.1,2.27,1.29,0.00,0.00,17.7,0,1,1,1.3,0.5,0.07,-0.3,-0.5,Matches
Mirko Ivanić,me MNE,MF,rs Red Star,29,1993,4.1,0,7,1,14.3,1.69,0.24,0.00,0.00,16.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Luka Ivanušec,hr CRO,"FW,MF",nl Feyenoord,24,1998,2.3,0,3,0,0.0,1.32,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Tomoki Iwata,jp JPN,"MF,FW",sct Celtic,26,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Paul Jaeckel,de GER,DF,de Union Berlin,25,1998,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alireza Jahanbakhsh,ir IRN,"FW,DF",nl Feyenoord,29,1993,0.8,1,3,2,66.7,3.65,2.43,0.33,0.50,16.4,1,0,0,0.3,0.3,0.08,+0.7,+0.7,Matches
Ivan Jaime Pajuelo,es ESP,MF,pt Porto,22,2000,1.0,0,1,1,100.0,0.99,0.99,0.00,0.00,27.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Saidy Janko,gm GAM,DF,ch Young Boys,27,1995,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vincent Janssen,nl NED,FW,be Antwerp,29,1994,4.5,1,12,3,25.0,2.64,0.66,0.08,0.33,16.6,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
Elias Jelert,dk DEN,DF,dk FC Copenhagen,20,2003,6.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel Jesus,br BRA,FW,eng Arsenal,26,1997,4.5,4,15,8,53.3,3.33,1.77,0.27,0.50,11.7,0,0,0,2.1,2.1,0.14,+1.9,+1.9,Matches
