Squad,# of Players,Matches Played,Starts,Minutes,90s Played,Goals Against,Goals Against/90,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks)
N/A
N/A
Anderlecht,2,34,34,"3,060",34.0,44,1.29,145,104,71.0,13,7,14,11,32.4,2,2,0,0,0.0
Antwerp,1,34,34,"3,060",34.0,26,0.76,101,75,76.2,22,6,6,19,55.9,3,2,0,1,0.0
Cercle Brugge,2,34,34,"3,060",34.0,46,1.35,142,95,76.1,13,11,10,6,17.6,15,12,3,0,20.0
Charleroi,2,34,34,"3,060",34.0,47,1.38,152,107,71.1,14,6,14,9,26.5,3,3,0,0,0.0
Club Brugge,1,34,34,"3,060",34.0,36,1.06,121,86,71.9,16,11,7,13,38.2,3,2,1,0,33.3
Eupen,2,34,34,"3,060",34.0,75,2.21,197,123,65.5,7,7,20,5,14.7,11,7,2,2,22.2
Genk,1,34,34,"3,060",34.0,37,1.09,141,103,77.3,23,6,5,8,23.5,7,5,1,1,16.7
Gent,2,34,34,"3,060",34.0,38,1.12,115,77,73.0,16,8,10,13,38.2,7,7,0,0,0.0
Kortrijk,2,34,34,"3,060",34.0,61,1.79,186,127,71.0,8,7,19,7,20.6,9,7,1,1,12.5
Mechelen,2,34,34,"3,060",34.0,64,1.88,166,103,66.9,11,7,16,7,20.6,9,9,0,0,0.0
OH Leuven,1,34,34,"3,060",34.0,48,1.41,152,103,73.0,13,9,12,8,23.5,9,7,2,0,22.2
Oostende,2,34,34,"3,060",34.0,76,2.24,166,87,57.2,7,6,21,3,8.8,10,5,4,1,44.4
R.F.C. Seraing,3,34,34,"3,060",34.0,68,2.00,171,104,63.7,5,5,24,1,2.9,7,6,1,0,14.3
Sint-Truiden,2,34,34,"3,060",34.0,40,1.18,127,89,72.4,11,9,14,9,26.5,5,5,0,0,0.0
Standard Liège,1,34,34,"3,059",34.0,46,1.35,141,98,71.6,16,7,11,12,35.3,6,6,0,0,0.0
Union SG,1,34,34,"3,060",34.0,41,1.21,109,68,68.8,23,6,5,8,23.5,9,7,2,0,22.2
Westerlo,2,34,34,"3,060",34.0,53,1.56,159,106,72.3,14,9,11,10,29.4,9,9,0,0,0.0
Zulte Waregem,2,34,34,"3,060",34.0,78,2.29,187,111,62.6,6,9,19,2,5.9,9,8,0,1,0.0
