Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Fatih Aksoy,tr TUR,DF,Alanyaspor,25,1997,10.7,0,0,0,4,3,0,1,9,16,,,0,Matches
Yılmaz Aktaş,de GER,GK,Adana Demirspor,20,2003,1.0,0,0,0,0,0,0,0,0,2,,,0,Matches

Kerem Aktürkoğlu,tr TUR,MF,Galatasaray,24,1998,27.4,4,1,1,19,25,5,122,13,16,,,0,Matches
Ufuk Akyol,de GER,MF,Antalyaspor,25,1997,7.5,1,0,0,5,5,0,2,4,7,,,0,Matches
Furkan Akyüz,,GK,Fenerbahçe,17,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Enes Albak,tr TUR,DF,Samsunspor,18,2005,0.5,0,0,0,0,0,0,3,4,2,,,0,Matches
Mehmet Albayrak,tr TUR,DF,Sivasspor,19,2004,1.9,0,0,0,5,1,0,1,2,2,,,0,Matches
Danijel Aleksić,rs SRB,MF,Başakşehir,32,1991,12.9,1,0,0,11,9,3,15,8,8,,,0,Matches
Mehmet Ali Büyüksayar,tr TUR,FW,Konyaspor,19,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Hasan Ali Kaldırım,tr TUR,DF,Kayserispor,33,1989,13.1,3,0,0,10,5,2,38,16,7,,,0,Matches
Muhammet Ali Özbaskıcı,tr TUR,MF,Samsunspor,17,2005,0.4,0,0,0,2,0,0,1,0,0,,,0,Matches
Ömer Ali Şahiner,tr TUR,"DF,MF",Başakşehir,31,1992,13.3,2,0,0,10,10,2,24,19,18,,,0,Matches
Kerim Alıcı,tr TUR,DF,Hatayspor,26,1997,15.9,3,0,0,18,5,4,38,13,20,,,0,Matches
Nabil Alioui,fr FRA,MF,Adana Demirspor,24,1999,2.1,0,0,0,0,4,0,3,0,3,,,0,Matches
Xusniddin Aliqulov,uz UZB,DF,Rizespor,24,1999,14.5,4,0,0,13,8,0,2,21,8,,,0,Matches
Fidan Aliti,xk KVX,DF,Alanyaspor,29,1993,33.8,7,0,0,32,41,0,6,31,24,,,1,Matches
Barış Alper Yılmaz,tr TUR,"MF,DF",Galatasaray,23,2000,28.3,8,0,0,62,43,4,79,13,49,,,0,Matches
Marcos Vinicius Amaral Alves,br BRA,FW,Fatih Karagümrük,29,1994,7.5,1,0,0,6,7,5,2,0,2,,,0,Matches
Daniel Amartey,gh GHA,"DF,MF",Beşiktaş,28,1994,11.8,3,0,0,7,7,1,0,8,6,,,0,Matches
Anderson,br BRA,FW,Alanyaspor,25,1997,2.8,1,0,0,4,2,6,0,0,1,,,0,Matches
Angeliño,es ESP,DF,Galatasaray,26,1997,6.7,1,0,0,6,4,0,38,12,6,,,0,Matches
Seyfettin Anıl Yaşar,tr TUR,DF,Rizespor,21,2002,7.6,1,0,0,4,2,0,0,6,5,,,0,Matches
Taylan Antalyalı,tr TUR,MF,Samsunspor,28,1995,19.6,3,0,0,24,22,3,15,14,18,,,0,Matches
Nicholas Anwan,ng NGA,MF,Fatih Karagümrük,22,2001,0.2,0,0,0,0,2,0,0,0,0,,,0,Matches
Aias Aosman,sy SYR,MF,Pendikspor,28,1994,0.8,0,0,0,0,1,0,1,0,1,,,0,Matches
Aaron Appindangoyé,ga GAB,DF,Sivasspor,31,1992,29.9,1,0,0,12,9,2,2,27,9,,,0,Matches
Alp Arda,,GK,İstanbulspor,28,1995,19.8,3,0,0,3,5,0,0,0,0,,,0,Matches

Eren Arda San,,FW,İstanbulspor,17,2006,0.4,0,0,0,2,1,0,0,0,0,,,0,Matches
Onur Arı,,FW,Hatayspor,22,2001,0.1,0,0,0,3,0,0,0,0,1,,,0,Matches
Muhammed Arikan,tr TUR,MF,Kayserispor,18,2005,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Hakan Arslan,tr TUR,MF,Sivasspor,35,1988,6.4,1,0,0,10,6,1,0,10,15,,,0,Matches
Ömürcan Artan,,DF,Gaziantep FK,24,1999,4.1,0,0,0,6,3,0,17,11,6,,,0,Matches
Serkan Asan,tr TUR,DF,Pendikspor,24,1999,16.8,3,1,1,14,22,0,30,35,18,,,0,Matches
Britt Assombalonga,cd COD,"FW,MF",Antalyaspor,30,1992,7.1,5,0,0,10,18,7,8,1,3,,,0,Matches
Kerem Atakan Kesgin,tr TUR,MF,Fatih Karagümrük,22,2000,1.6,1,0,0,5,5,0,10,1,0,,,0,Matches
Kerem Atakan Kesgin,tr TUR,MF,Sivasspor,22,2000,0.8,1,0,0,3,2,0,7,0,0,,,0,Matches
Youcef Atal,dz ALG,DF,Adana Demirspor,27,1996,9.1,4,1,1,15,10,1,20,15,18,,,0,Matches
Loide Augusto,ao ANG,"DF,MF",Alanyaspor,23,2000,19.9,6,0,0,30,29,5,51,19,20,,,0,Matches
Serge Aurier,ci CIV,DF,Galatasaray,30,1992,0.8,0,0,0,1,0,0,0,0,2,,,0,Matches
Fahri Ay,tr TUR,MF,Beşiktaş,18,2005,0.9,1,0,0,1,1,0,2,0,0,,,0,Matches
Eyüp Aydın,,MF,Galatasaray,18,2004,0.5,0,0,0,2,5,0,8,1,3,,,0,Matches
Mehmet Aydin,de GER,DF,Trabzonspor,21,2002,14.3,2,0,0,18,25,1,32,16,38,,,0,Matches
Oğuz Aydın,tr TUR,MF,Alanyaspor,22,2000,28.7,3,1,0,28,38,10,133,10,16,,,0,Matches
Taylan Aydın,tr TUR,DF,Kasımpaşa,17,2006,6.2,3,0,0,5,2,0,2,4,8,,,0,Matches
Tayfun Aydoğan,,"MF,FW",Adana Demirspor,27,1996,7.5,3,0,0,9,11,1,15,12,4,,,0,Matches
Soner Aydoğdu,tr TUR,MF,Samsunspor,32,1991,5.1,1,0,0,4,3,0,24,2,6,,,0,Matches
Berkay Aydoğmuş,,MF,Başakşehir,19,2004,0.7,0,0,0,0,2,1,1,0,4,,,0,Matches
Kaan Ayhan,tr TUR,DF,Galatasaray,28,1994,23.2,3,0,0,20,15,1,34,34,14,,,0,Matches
Cemal Azad Demir,,FW,Beşiktaş,19,2004,0.1,0,0,0,0,0,0,0,1,1,,,0,Matches
Serdar Aziz,tr TUR,DF,Fenerbahçe,32,1990,9.6,2,0,0,10,8,0,1,13,5,,,0,Matches
Ousseynou Ba,sn SEN,DF,Başakşehir,27,1995,19.6,9,1,0,37,21,3,0,45,32,,,0,Matches
Mame Baba Thiam,sn SEN,"FW,MF",Kayserispor,30,1992,18.4,2,0,0,30,19,19,10,5,10,,,0,Matches

Mame Baba Thiam,sn SEN,"MF,FW",Pendikspor,30,1992,16.7,2,0,0,35,12,13,29,8,17,,,0,Matches
Volkan Babacan,tr TUR,GK,Başakşehir,34,1988,23.0,1,0,0,0,1,0,0,0,0,,,0,Matches
Aliou Badji,sn SEN,FW,Gaziantep FK,25,1997,3.7,2,0,0,7,4,0,0,0,5,,,0,Matches
Yunus Bahadir,be BEL,DF,Alanyaspor,20,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Stéphane Bahoken,cm CMR,FW,Kayserispor,31,1992,8.4,1,0,0,18,11,4,8,0,3,,,0,Matches
Eric Bailly,ci CIV,DF,Beşiktaş,29,1994,3.7,0,0,0,7,8,0,0,9,2,,,0,Matches
Riad Bajić,ba BIH,FW,Ankaragücü,29,1994,9.1,0,0,0,6,11,6,1,0,0,,,0,Matches
Cédric Bakambu,cd COD,FW,Galatasaray,32,1991,2.1,1,0,0,10,2,1,1,1,3,,,0,Matches
Anastasios Bakasetas,gr GRE,MF,Trabzonspor,30,1993,15.7,3,0,0,19,27,1,44,6,23,,,0,Matches
Bünyamin Balcı,tr TUR,DF,Antalyaspor,23,2000,20.6,3,0,0,15,24,1,50,27,29,,,0,Matches
Jure Balkovec,si SVN,DF,Alanyaspor,28,1994,23.6,7,0,0,18,18,0,109,19,21,,,0,Matches
Mario Balotelli,it ITA,FW,Adana Demirspor,32,1990,10.4,7,1,0,18,22,5,6,4,1,,,0,Matches
Rayyan Baniya,,DF,Fatih Karagümrük,24,1999,1.0,0,0,0,2,1,1,0,0,0,,,0,Matches
Rayyan Baniya,,DF,Trabzonspor,24,1999,19.9,4,0,0,15,13,0,0,25,14,,,0,Matches
Yusuf Barasi,tr TUR,"FW,MF",Adana Demirspor,20,2003,9.7,1,1,1,13,15,2,6,4,10,,,0,Matches
Abdülkerim Bardakcı,tr TUR,DF,Galatasaray,28,1994,24.6,4,0,0,28,18,4,17,31,18,,,0,Matches
Enis Bardhi,mk MKD,MF,Trabzonspor,28,1995,26.2,3,0,0,37,40,4,105,9,22,,,0,Matches
Efecan Barlık,,MF,Başakşehir,20,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Modou Barrow,gm GAM,"MF,FW",Sivasspor,30,1992,10.9,0,0,0,9,16,10,43,4,12,,,0,Matches
Emrah Başsan,tr TUR,"MF,FW",Sivasspor,31,1992,16.5,2,0,0,14,46,6,65,5,10,,,0,Matches
Christian Bassogog,cm CMR,MF,Ankaragücü,27,1995,10.1,2,0,0,11,11,7,61,8,4,,,0,Matches
Samuel Bastien,cd COD,MF,Kasımpaşa,26,1996,2.4,0,0,0,5,2,2,1,1,2,,,0,Matches
Michy Batshuayi,be BEL,FW,Fenerbahçe,29,1993,8.8,4,0,0,8,6,16,2,1,2,,,0,Matches
Bilal Bayazit,nl NED,GK,Kayserispor,24,1999,35.0,5,0,0,1,5,0,0,1,1,,,0,Matches
Altay Bayındır,tr TUR,GK,Fenerbahçe,25,1998,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches

Furkan Bayır,tr TUR,DF,Alanyaspor,23,2000,22.4,9,1,1,33,9,2,2,26,22,,,0,Matches
Rodrigo Becão,br BRA,DF,Fenerbahçe,27,1996,12.4,4,0,0,19,13,0,2,7,6,,,0,Matches
Visar Bekaj,xk KVX,GK,Hatayspor,26,1997,3.5,2,0,0,0,2,0,0,0,0,,,0,Matches
Burak Bekaroğlu,,DF,Hatayspor,26,1997,12.4,3,0,0,8,6,1,0,16,14,,,1,Matches
Efkan Bekiroglu,,MF,Ankaragücü,27,1995,23.6,2,1,0,20,23,0,20,6,10,,,0,Matches
Younès Belhanda,ma MAR,MF,Adana Demirspor,33,1990,11.9,4,0,0,13,11,0,38,6,11,,,0,Matches
Mortadha Ben Ouannes,tn TUN,"MF,DF",Kasımpaşa,29,1994,33.3,8,0,0,26,32,13,101,35,21,,,0,Matches
Filip Benković,hr CRO,DF,Trabzonspor,26,1997,12.4,2,0,0,10,10,0,0,11,1,,,0,Matches
Giorgi Beridze,ge GEO,FW,Ankaragücü,26,1997,0.5,0,0,0,0,0,0,3,0,0,,,0,Matches
Paul Bernardoni,fr FRA,GK,Konyaspor,26,1997,17.0,0,0,0,1,0,0,0,0,1,,,0,Matches
Andrea Bertolacci,it ITA,MF,Fatih Karagümrük,32,1991,8.5,2,0,0,11,15,0,12,9,8,,,0,Matches
Janio Bikel,gw GNB,MF,Gaziantep FK,28,1995,5.5,3,0,0,10,7,0,0,6,7,,,0,Matches
Hayrullah Bilazer,,DF,Ankaragücü,28,1995,7.9,1,0,0,9,4,0,14,11,13,,,1,Matches
Emre Bilgin,tr TUR,GK,Fatih Karagümrük,19,2004,10.0,0,0,0,0,3,0,0,0,0,,,0,Matches
Ege Bilsel,,MF,Antalyaspor,19,2004,0.7,1,0,0,2,2,0,0,6,3,,,0,Matches
Tayfur Bingöl,tr TUR,MF,Alanyaspor,30,1993,0.6,0,0,0,0,1,0,3,0,0,,,0,Matches
Tayfur Bingöl,tr TUR,"MF,DF",Beşiktaş,30,1993,6.1,4,0,0,15,6,2,6,5,6,,,0,Matches
Davide Biraschi,it ITA,DF,Fatih Karagümrük,29,1994,28.6,8,1,1,35,22,0,20,41,35,,,1,Matches
Görkem Bitin,,FW,Pendikspor,25,1998,3.7,1,0,0,4,10,0,1,0,1,,,0,Matches
Aylton Boa Morte,pt POR,"MF,FW",Kayserispor,29,1993,29.1,7,0,0,51,36,19,46,12,24,,,0,Matches
Emmanuel Boateng,gh GHA,MF,Konyaspor,26,1997,0.3,0,0,0,1,0,0,0,1,0,,,0,Matches
Sacha Boey,fr FRA,DF,Galatasaray,22,2000,19.0,4,0,0,31,18,1,32,29,23,,,0,Matches
Marc Bola,eng ENG,"DF,MF",Samsunspor,25,1997,11.8,1,0,0,14,8,0,32,21,13,,,0,Matches
Leonardo Bonucci,it ITA,DF,Fenerbahçe,36,1987,2.3,1,0,0,2,1,0,0,1,1,,,0,Matches
Arif Boşluk,,DF,Trabzonspor,20,2003,1.1,0,0,0,1,2,0,4,1,2,,,0,Matches

Mehdi Boudjemaa,dz ALG,MF,Hatayspor,25,1998,7.1,3,0,0,10,4,0,1,9,6,,,0,Matches
Mehdi Bourabia,ma MAR,MF,Kayserispor,31,1991,12.8,5,1,1,19,9,1,21,15,8,,,0,Matches
Umut Bozok,tr TUR,FW,Trabzonspor,26,1996,4.8,1,0,0,7,17,2,2,1,1,,,0,Matches
Adam Buksa,pl POL,FW,Antalyaspor,27,1996,32.5,8,0,0,60,73,6,5,10,9,,,0,Matches
Onur Bulut,tr TUR,"DF,MF",Beşiktaş,29,1994,22.7,2,0,0,12,10,3,57,21,19,,,0,Matches
Abdulsamet Burak,,DF,Adana Demirspor,27,1996,4.9,0,0,0,9,2,0,2,4,4,,,0,Matches
Zymer Bytyqi,no NOR,"MF,FW",Antalyaspor,26,1996,15.1,0,0,0,10,12,3,99,5,13,,,0,Matches
Musa Çağıran,tr TUR,MF,Hatayspor,30,1992,0.1,0,0,0,2,0,0,0,0,0,,,0,Matches
Oğulcan Çağlayan,tr TUR,MF,Gaziantep FK,27,1996,1.5,0,0,0,1,4,0,2,1,5,,,0,Matches
Oğulcan Çağlayan,tr TUR,MF,Kasımpaşa,27,1996,8.5,1,0,0,16,10,5,24,9,15,,,0,Matches
Uğurcan Çakır,tr TUR,GK,Trabzonspor,27,1996,35.0,4,0,0,0,7,0,0,1,0,,,0,Matches
Mijo Caktaš,hr CRO,MF,Sivasspor,31,1992,4.9,1,0,0,8,3,0,7,4,2,,,0,Matches
Francisco Calvo,cr CRC,DF,Konyaspor,31,1992,16.1,4,0,0,12,8,5,1,28,18,,,0,Matches
Samba Camara,ml MLI,DF,Sivasspor,30,1992,20.8,3,0,0,10,1,0,1,22,18,,,0,Matches
İrfan Can Eğribayat,tr TUR,GK,Fenerbahçe,25,1998,3.0,2,0,0,0,0,0,0,0,0,,,0,Matches
Atakan Çankaya,tr TUR,DF,Ankaragücü,25,1998,15.7,4,0,0,23,25,1,7,26,22,,,0,Matches
Erdem Canpolat,de GER,GK,Pendikspor,22,2001,34.0,6,0,0,1,5,0,0,0,1,,,1,Matches
Miguel Filipe Nunes Cardoso,pt POR,"MF,FW",Kayserispor,29,1994,27.9,4,0,0,38,36,17,175,11,27,,,0,Matches
Lionel Carole,fr FRA,DF,Kayserispor,32,1991,24.4,2,0,0,16,20,2,28,35,19,,,0,Matches
Federico Ceccherini,it ITA,DF,Fatih Karagümrük,31,1992,22.8,9,2,0,29,26,1,2,24,17,,,1,Matches
Endri Çekiçi,al ALB,MF,Pendikspor,26,1996,9.2,5,0,0,17,24,1,39,5,15,,,0,Matches
Batuhan Çelik,tr TUR,FW,Başakşehir,18,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
İzzet Çelik,,MF,Adana Demirspor,19,2004,0.5,0,0,0,0,2,0,0,1,4,,,0,Matches
Osman Çelik,tr TUR,MF,Samsunspor,31,1991,8.6,4,0,0,14,20,0,7,11,10,,,0,Matches
Yiğit Çeltik,tr TUR,MF,Kayserispor,20,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches

Renaldo Cephas,jm JAM,"MF,FW",Ankaragücü,23,1999,17.9,5,0,0,36,27,4,45,14,20,,,0,Matches
Tarık Çetin,tr TUR,GK,Rizespor,26,1997,7.7,1,0,0,1,1,0,0,0,1,,,0,Matches
Bunyamin Cetinkaya,,MF,Kasımpaşa,13,2009,0.0,0,0,0,0,0,0,0,0,1,,,0,Matches
Erdem Çetinkaya,tr TUR,MF,Kasımpaşa,22,2001,2.0,1,0,0,6,2,1,3,2,5,,,0,Matches
Charis Charisis,gr GRE,MF,Sivasspor,28,1995,27.9,9,0,0,37,67,1,27,11,45,,,0,Matches
Anastasios Chatzigiovannis,gr GRE,MF,Ankaragücü,26,1997,15.3,1,0,0,6,20,9,23,7,5,,,0,Matches
Alexandru Cicâldău,ro ROU,MF,Konyaspor,26,1997,22.4,0,0,0,21,20,1,86,12,17,,,0,Matches
Uğur Çiftçi,tr TUR,DF,Sivasspor,31,1992,35.6,10,0,0,52,20,4,134,25,44,,,0,Matches
Sadık Çiftpınar,tr TUR,DF,Kasımpaşa,30,1993,14.4,6,0,0,9,17,1,0,18,12,,,1,Matches
Tolga Ciğerci,tr TUR,MF,Ankaragücü,31,1992,22.7,4,0,0,33,19,0,28,42,35,,,0,Matches
Mirza Cihan,,FW,Gaziantep FK,22,2000,1.4,0,0,0,0,5,0,2,4,2,,,0,Matches
Sokol Cikalleshi,al ALB,FW,Konyaspor,33,1990,26.1,3,0,0,44,28,20,7,3,15,,,0,Matches
Ramazan Civelek,tr TUR,"MF,DF",Kayserispor,27,1996,19.2,4,0,0,18,25,3,52,10,13,,,0,Matches
İsmail Çokçalış,tr TUR,DF,Adana Demirspor,23,2000,12.0,0,0,0,7,9,0,28,16,20,,,0,Matches
Omar Colley,gm GAM,DF,Beşiktaş,30,1992,21.5,4,1,0,20,14,0,3,33,11,,,0,Matches
Racine Coly,sn SEN,DF,İstanbulspor,27,1995,12.7,9,0,0,22,20,1,12,29,7,,,0,Matches
Sergio Córdova,ve VEN,FW,Alanyaspor,25,1997,11.2,1,0,0,11,17,7,3,1,10,,,0,Matches
Kamil Çörekçi,tr TUR,DF,Hatayspor,31,1992,19.2,3,0,0,20,14,0,22,12,28,,,0,Matches
Nuno da Costa,cv CPV,FW,Kasımpaşa,32,1991,26.0,1,0,0,32,51,14,10,8,16,,,0,Matches
Crespo,pt POR,MF,Fenerbahçe,26,1996,6.3,3,0,0,12,15,0,7,21,9,,,0,Matches
Mehmet Dadakdeniz,tr TUR,GK,Antalyaspor,23,1999,4.0,1,0,0,0,1,0,0,0,0,,,0,Matches
Renat Dadaşov,az AZE,FW,Hatayspor,24,1999,15.4,7,0,0,41,23,12,3,3,3,,,0,Matches
Filip Damjanovic,rs SRB,DF,Konyaspor,25,1998,9.8,2,0,0,9,1,0,0,11,4,,,0,Matches
Brahim Darri,nl NED,"FW,MF",Fatih Karagümrük,28,1994,0.5,0,0,0,0,2,0,6,0,0,,,0,Matches
Fisayo Dele-Bashiru,ng NGA,MF,Hatayspor,22,2001,33.7,6,0,0,44,21,8,27,9,23,,,0,Matches

Simon Deli,ci CIV,DF,İstanbulspor,31,1991,25.0,6,0,0,19,4,1,7,36,17,,,0,Matches
Emirhan Delibaş,tr TUR,MF,Beşiktaş,20,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Cengiz Demir,,DF,Hatayspor,22,2001,5.8,2,0,0,3,2,0,2,14,4,,,0,Matches
Muhammet Demir,tr TUR,FW,Konyaspor,31,1992,0.5,1,0,0,0,2,1,0,0,0,,,0,Matches
Adil Demirbağ,tr TUR,DF,Konyaspor,25,1997,21.8,4,1,0,32,15,1,3,25,18,,,0,Matches
Ozan Demirbag,,MF,Adana Demirspor,15,2008,0.8,0,0,0,1,0,0,0,0,0,,,0,Matches
Kerem Demirbay,de GER,MF,Galatasaray,30,1993,24.5,2,0,0,60,24,1,90,18,44,,,0,Matches
Baran Demiroğlu,,FW,Galatasaray,18,2005,0.2,0,0,0,0,0,0,0,0,1,,,0,Matches
Kahraman Demirtapa,tr TUR,DF,Konyaspor,29,1994,2.2,1,0,0,2,2,0,0,3,1,,,0,Matches
Berhan Deniz,,FW,Samsunspor,18,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Emmanuel Dennis,ng NGA,MF,Başakşehir,25,1997,3.7,2,0,0,14,8,1,9,5,6,,,0,Matches
Stefano Denswil,sr SUR,DF,Trabzonspor,30,1993,25.1,1,0,0,12,17,0,2,22,8,,,0,Matches
Halil Dervişoğlu,tr TUR,"FW,MF",Hatayspor,23,1999,6.6,0,0,0,9,9,1,1,3,11,,,0,Matches
Halil Dervişoğlu,tr TUR,FW,Galatasaray,23,1999,3.8,0,0,0,9,7,4,1,1,7,,,0,Matches
Enis Destan,tr TUR,FW,Trabzonspor,21,2002,15.3,4,0,0,23,36,6,8,4,15,,,0,Matches
Ersin Destanoğlu,tr TUR,GK,Beşiktaş,22,2001,9.7,1,0,0,0,2,0,0,1,0,,,0,Matches
Abdoulay Diaby,ml MLI,MF,Pendikspor,32,1991,11.9,3,0,0,22,12,9,28,12,10,,,0,Matches
Soner Dikmen,tr TUR,MF,Konyaspor,29,1993,35.6,6,0,0,46,51,11,18,40,35,,,0,Matches
Yasin Dilek,,DF,Başakşehir,18,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Selim Dilli,,DF,Kasımpaşa,25,1998,0.9,1,0,0,1,1,0,3,1,0,,,0,Matches
Deniz Dilmen,,GK,Başakşehir,18,2005,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Landry Dimata,be BEL,"FW,MF",Samsunspor,25,1997,7.1,6,1,1,30,26,2,1,0,2,,,0,Matches
Oumar Diouf,sn SEN,FW,Rizespor,20,2003,0.6,0,0,0,2,0,0,0,0,0,,,0,Matches
Matías Dituro,ar ARG,GK,Fatih Karagümrük,36,1987,11.0,1,0,0,1,2,0,0,1,0,,,0,Matches
Alexander Djiku,gh GHA,DF,Fenerbahçe,28,1994,22.5,7,1,1,37,21,1,3,54,26,,,0,Matches

Papy Djilobodji,sn SEN,DF,Gaziantep FK,34,1988,33.4,4,1,0,22,9,5,15,71,23,,,1,Matches
Deniz Donmezer,,GK,Adana Demirspor,14,2008,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Denis Drăguș,ro ROU,FW,Gaziantep FK,24,1999,30.4,8,0,0,75,40,15,26,9,37,,,0,Matches
Ibrahim Drešević,xk KVX,DF,Fatih Karagümrük,26,1997,15.2,4,0,0,20,10,1,1,19,19,,,0,Matches
Rick van Drongelen,nl NED,DF,Samsunspor,24,1998,26.6,6,0,0,37,16,0,5,26,31,,,0,Matches
Léo Duarte,br BRA,DF,Başakşehir,27,1996,30.0,1,0,0,20,26,1,12,31,30,,,1,Matches
Leo Dubois,fr FRA,DF,Başakşehir,28,1994,24.9,3,0,0,16,29,0,92,14,20,,,0,Matches
Leo Dubois,fr FRA,DF,Galatasaray,28,1994,0.6,0,0,0,1,2,0,1,1,0,,,0,Matches
Tuncer Duhan Aksu,,DF,Kasımpaşa,25,1997,7.6,0,0,0,6,5,0,20,11,11,,,0,Matches
Demeaco Duhaney,eng ENG,"DF,MF",İstanbulspor,24,1998,24.4,8,1,1,12,25,1,56,25,11,,,0,Matches
Abdurrahim Dursun,tr TUR,DF,Adana Demirspor,24,1998,4.8,0,0,0,5,3,0,11,9,7,,,0,Matches
Salih Dursun,tr TUR,DF,Fatih Karagümrük,32,1991,14.1,4,0,0,21,15,1,3,5,10,,,0,Matches
Serdar Dursun,tr TUR,FW,Fenerbahçe,31,1991,2.5,0,0,0,11,7,1,1,0,2,,,0,Matches
Serdar Dursun,tr TUR,FW,Fatih Karagümrük,31,1991,9.0,0,0,0,9,17,3,1,2,2,,,0,Matches
Samet Duyur,,FW,Adana Demirspor,13,2009,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Edin Džeko,ba BIH,FW,Fenerbahçe,37,1986,30.2,3,0,0,35,34,18,28,3,13,,,0,Matches
Carlos Eduardo,br BRA,"FW,MF",Alanyaspor,26,1996,16.9,3,0,0,24,46,21,9,8,15,,,0,Matches
Bartuğ Elmaz,tr TUR,MF,Fenerbahçe,20,2003,0.4,1,0,0,2,1,0,1,2,0,,,0,Matches
Bartuğ Elmaz,tr TUR,MF,Sivasspor,20,2003,7.8,2,0,0,14,2,0,22,4,7,,,0,Matches
Yunus Emre Çift,tr TUR,"DF,MF",Samsunspor,19,2003,7.2,3,1,0,12,6,1,0,9,8,,,0,Matches
Yunus Emre Gedik,,DF,Kasımpaşa,24,1999,1.8,0,0,0,6,2,1,7,9,4,,,0,Matches
Yunus Emre Konak,tr TUR,MF,Sivasspor,17,2006,14.6,2,0,0,28,14,1,0,29,26,,,0,Matches
