Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Matches
Diogo Ferreira,pt POR,MF,Vitória,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Filipe Ferreira,pt POR,"DF,MF",Boavista,31,1990,3.4,3,0,0,4,1,0,8,2,3,0,0,0,22,4,3,57.1,Matches
Fernando Ferreira Fonseca,pt POR,"DF,FW",Paços,25,1997,1.8,0,0,0,2,3,0,9,3,2,0,0,0,6,1,4,20.0,Matches
João Ferreira,pt POR,"DF,MF",Rio Ave,21,2001,1.8,4,1,0,7,1,1,7,1,6,0,0,0,5,2,3,40.0,Matches
Vitó Ferreira,pt POR,"MF,FW",Casa Pia,24,1997,0.8,1,0,0,3,1,0,3,0,1,0,0,0,2,1,1,50.0,Matches
Daniel Figueira,pt POR,GK,Estoril,24,1998,31.7,4,1,1,1,6,0,0,0,0,0,1,0,44,3,1,75.0,Matches
Bernardo Folha,pt POR,"MF,FW",Porto,20,2002,0.6,2,1,1,2,2,0,0,0,1,0,0,0,7,0,0,,Matches
Tiago Fonseca Morais,pt POR,FW,Boavista,18,2003,0.3,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,,Matches
Théo Fonseca,fr FRA,"MF,FW",Famalicão,22,2000,1.2,1,0,0,4,4,1,1,2,0,0,0,0,5,2,5,28.6,Matches
Rui Fonte,pt POR,"FW,MF",Famalicão,32,1990,5.1,3,0,0,9,10,0,0,1,4,0,0,0,14,13,14,48.1,Matches
Hernâni Fortes,pt POR,"FW,MF",Rio Ave,30,1991,7.5,1,0,0,5,11,6,42,1,2,1,0,0,28,0,6,0.0,Matches
André Franco,pt POR,"MF,FW",Porto,24,1998,7.7,2,0,0,12,14,0,32,5,7,2,0,0,31,6,8,42.9,Matches
Afonso freitas,pt POR,"DF,MF",Vitória,22,2000,21.4,7,1,1,30,24,2,41,18,19,0,0,0,74,30,28,51.7,Matches

Kanya Fujimoto,jp JPN,MF,Gil Vicente FC,23,1999,29.1,1,0,0,21,32,4,35,19,25,1,0,0,110,4,10,28.6,Matches
Nicolás Gaitán,ar ARG,"FW,MF",Paços,34,1988,19.9,3,0,0,17,27,3,93,12,12,0,0,0,75,15,20,42.9,Matches
Galeno,br BRA,"MF,FW",Porto,24,1997,22.2,4,0,0,29,48,4,54,21,16,1,0,0,112,33,20,62.3,Matches
Nino Galović,hr CRO,DF,Arouca,30,1992,14.5,3,0,0,10,4,0,0,16,10,0,1,0,58,18,18,50.0,Matches
João Gamboa,pt POR,MF,Estoril,25,1996,11.6,5,0,0,23,13,0,2,14,9,0,1,0,48,17,15,53.1,Matches
Pedro Ganchas,pt POR,DF,Paços,22,2000,3.0,0,0,0,5,4,0,0,1,3,0,0,0,20,6,1,85.7,Matches
Bruno Gaspar,ao ANG,"DF,MF",Vitória,29,1993,2.4,0,1,0,4,5,1,8,4,6,0,0,0,9,1,1,50.0,Matches
Francisco Geraldes,pt POR,MF,Estoril,27,1995,20.3,9,1,1,20,45,0,60,21,19,0,1,0,116,9,18,33.3,Matches
Gilberto,br BRA,DF,Benfica,29,1993,8.9,2,0,0,10,7,2,49,11,14,0,0,0,62,7,13,35.0,Matches
Saviour Godwin,ng NGA,"FW,MF",Casa Pia,25,1996,26.7,8,0,0,55,42,17,80,13,15,0,0,0,130,6,13,31.6,Matches
Eulânio Ângelo Chipela Gomes,gw GNB,DF,Santa Clara,28,1994,6.4,0,0,0,6,7,0,11,4,8,0,0,0,40,6,4,60.0,Matches
Henrique Gomes,pt POR,DF,Gil Vicente FC,26,1995,5.3,4,0,0,11,9,1,17,4,4,0,0,0,25,9,8,52.9,Matches
Nito Gomes,gw GNB,MF,Marítimo,20,2002,0.8,2,0,0,4,0,0,1,1,1,0,0,0,2,0,2,0.0,Matches
Rodrigo Gomes,pt POR,"FW,MF",Braga,19,2003,3.8,2,0,0,3,7,2,7,3,9,0,0,0,13,3,4,42.9,Matches
Rui Gomes,pt POR,"MF,FW",Portimonense,24,1997,11.9,6,0,0,22,10,3,66,10,9,0,0,0,68,10,16,38.5,Matches
Vítor Gomes,pt POR,MF,Rio Ave,34,1987,8.4,3,0,0,10,9,0,2,6,6,0,0,0,59,3,3,50.0,Matches
Victor Gomez,es ESP,DF,Braga,22,2000,22.9,1,0,0,23,17,2,120,16,16,0,1,0,111,14,19,42.4,Matches
Nuno Gonçalo Moreira,pt POR,"FW,MF",Vizela,23,1999,20.4,5,0,0,26,37,8,57,24,16,0,0,0,115,10,16,38.5,Matches
Diogo Gonçalves,pt POR,FW,Benfica,25,1997,3.4,0,0,0,4,6,2,14,1,6,0,0,0,20,0,0,,Matches
João Gonçalves,pt POR,GK,Boavista,21,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Pedro Gonçalves,pt POR,"MF,FW",Sporting CP,24,1998,31.2,8,0,0,20,33,9,145,21,36,2,0,0,145,8,14,36.4,Matches
Cristian González,uy URU,DF,Santa Clara,26,1996,11.7,6,1,1,18,9,0,0,20,16,0,1,0,65,17,17,50.0,Matches
Walter González,py PAR,FW,Santa Clara,27,1995,4.4,2,0,0,3,4,3,0,1,0,0,0,0,8,14,22,38.9,Matches
Yony González,co COL,"FW,MF",Portimonense,28,1994,10.8,1,0,0,10,14,11,18,4,10,0,0,0,42,13,14,48.1,Matches
Jean Gorby,fr FRA,MF,Braga,20,2002,1.3,1,0,0,2,2,0,1,2,2,0,0,0,11,0,3,0.0,Matches

Kenji Gorré,cw CUW,"FW,MF",Boavista,27,1994,16.4,4,0,0,30,27,8,61,11,6,0,0,0,69,1,9,10.0,Matches
Tiago Gouveia,pt POR,"FW,MF",Estoril,21,2001,26.5,7,0,0,39,62,4,39,15,25,0,0,0,104,8,22,26.7,Matches
João Graça,pt POR,"MF,FW",Rio Ave,27,1995,12.8,7,0,0,24,19,0,14,8,17,0,0,0,69,14,18,43.8,Matches
Álex Grimaldo,es ESP,DF,Benfica,26,1995,32.7,5,0,0,20,31,7,217,40,46,1,0,0,193,19,21,47.5,Matches
Marko Grujić,rs SRB,MF,Porto,26,1996,12.5,5,0,0,40,9,0,4,23,21,0,0,0,91,61,25,70.9,Matches
Alexandre Guedes,pt POR,FW,Paços,28,1994,8.8,0,0,0,11,15,5,4,2,5,0,0,0,20,27,52,34.2,Matches
Gonçalo Guedes,pt POR,"FW,MF",Benfica,25,1996,4.5,1,0,0,9,9,4,15,1,2,0,0,0,16,1,4,20.0,Matches
Ricardo Guimarães,mz MOZ,MF,Chaves,26,1995,21.8,18,2,1,41,43,0,8,31,29,2,0,0,161,23,13,63.9,Matches
Rafik Guitane,fr FRA,"MF,FW",Estoril,23,1999,8.7,1,0,0,7,14,1,14,3,6,0,0,0,38,1,3,25.0,Matches
Raphael Guzzo,pt POR,MF,Vizela,27,1995,26.2,10,1,1,38,30,2,64,34,32,1,1,0,174,15,17,46.9,Matches
Emmanuel Hackman,tg TOG,DF,Gil Vicente FC,27,1995,1.5,0,0,0,4,2,1,1,1,1,0,0,0,5,6,3,66.7,Matches
Yanis Hamache,dz ALG,MF,Boavista,23,1999,2.0,0,0,0,3,2,0,24,1,1,0,0,0,10,1,2,33.3,Matches
Tomás Händel,pt POR,MF,Vitória,21,2000,4.8,0,1,0,7,9,0,2,6,9,0,0,0,43,1,3,25.0,Matches
Boubacar Hanne,pt POR,"FW,DF",Gil Vicente FC,23,1999,0.4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,0.0,Matches
Héctor,es ESP,FW,Chaves,26,1995,16.4,1,0,0,9,16,4,0,2,2,0,0,0,33,20,39,33.9,Matches
Jordan Holsgrove,sct SCO,MF,Paços,22,1999,19.8,11,1,1,39,23,1,33,25,20,1,0,0,112,4,8,33.3,Matches
Lukáš Horníček,cz CZE,GK,Braga,20,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
André Horta,pt POR,MF,Braga,25,1996,23.1,4,0,0,23,14,0,109,13,23,0,0,0,155,0,5,0.0,Matches
Ricardo Horta,pt POR,"MF,FW",Braga,27,1994,29.0,4,0,0,20,43,1,54,12,16,0,0,0,150,7,9,43.8,Matches
Abbas Ibrahim,ng NGA,"MF,DF",Paços,24,1998,3.6,3,0,0,6,6,0,3,4,4,0,0,0,29,3,3,50.0,Matches
Tiago Ilori,pt POR,DF,Paços,29,1993,2.3,0,0,0,2,0,0,0,1,0,0,0,0,10,5,2,71.4,Matches
Gonçalo Inácio,pt POR,DF,Sporting CP,20,2001,26.3,4,0,0,24,12,0,3,45,23,0,0,0,155,62,41,60.2,Matches
Índio,br BRA,MF,Vitória,22,1999,0.8,4,1,1,5,1,0,0,1,0,0,0,0,4,1,0,100.0,Matches
Hernani Infande,pt POR,"MF,FW",Braga,21,2001,0.9,0,0,0,1,1,0,1,0,2,0,0,0,0,2,0,100.0,Matches
Hernani Infande,pt POR,"FW,MF",Paços,21,2001,3.9,0,0,0,3,7,3,5,1,5,0,0,0,11,1,5,16.7,Matches

Carlos Isaac,es ESP,DF,Vizela,24,1998,3.9,2,0,0,2,6,0,9,5,7,0,0,0,29,5,7,41.7,Matches
Franco Israel,uy URU,GK,Sporting CP,22,2000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
Abass Issah,gh GHA,"FW,MF",Chaves,23,1998,15.2,6,1,0,39,32,12,22,8,7,0,0,0,68,7,13,35.0,Matches
Ítalo,br BRA,DF,Santa Clara,20,2002,11.9,1,0,0,15,3,0,1,10,7,0,1,1,54,22,30,42.3,Matches
Ivan Jaime Pajuelo,es ESP,"FW,MF",Famalicão,21,2000,20.8,3,0,0,17,70,3,42,11,8,2,0,0,91,12,20,37.5,Matches
Nicolas Janvier,fr FRA,MF,Vitória,23,1998,7.0,3,0,0,10,1,0,45,6,11,0,0,0,49,7,7,50.0,Matches
Anderson Jesus,br BRA,DF,Vizela,27,1995,29.6,9,1,1,25,18,1,0,37,20,0,3,0,106,70,46,60.3,Matches
Jhonatan,br BRA,GK,Rio Ave,31,1991,32.0,3,0,0,0,12,0,0,0,0,0,0,1,36,3,1,75.0,Matches
Park Ji-soo,kr KOR,DF,Portimonense,28,1994,13.3,0,0,0,3,15,1,1,6,20,0,0,0,65,28,17,62.2,Matches
Jo,br BRA,"FW,MF",Chaves,27,1995,3.3,4,1,1,7,7,2,0,2,3,1,0,0,4,19,31,38.0,Matches
João,br BRA,GK,Casa Pia,24,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
Joãozinho,pt POR,DF,Estoril,33,1989,28.6,7,1,0,20,19,1,96,16,27,0,2,1,118,16,27,37.2,Matches
Joca,pt POR,"MF,FW",Rio Ave,26,1996,4.6,1,0,0,4,6,1,8,3,1,0,0,0,21,2,3,40.0,Matches
Henrique Jocú,pt POR,"MF,FW",Portimonense,20,2001,5.1,1,0,0,6,4,0,12,7,5,0,0,0,35,6,2,75.0,Matches
Diederrick Joel,cm CMR,FW,Marítimo,28,1993,10.5,1,0,0,13,15,16,7,2,1,0,0,0,30,28,53,34.6,Matches
Michael Johnston,ie IRL,"FW,MF",Vitória,23,1999,15.2,2,0,0,16,25,5,54,5,8,0,0,0,53,6,16,27.3,Matches
Bruno Jordão,pt POR,MF,Santa Clara,23,1998,9.4,4,0,0,10,19,0,9,12,11,0,1,0,68,3,6,33.3,Matches
Igor Julião,br BRA,DF,Vizela,27,1994,17.9,6,0,0,23,43,6,32,22,21,0,1,0,94,11,16,40.7,Matches
Juninho,br BRA,FW,Chaves,25,1996,20.1,1,0,0,22,30,9,6,12,15,2,1,0,47,34,56,37.8,Matches
Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,21,2001,33.0,3,0,0,0,11,0,0,0,0,0,0,0,30,14,2,87.5,Matches
Welinton Júnior,br BRA,FW,Portimonense,29,1993,22.9,9,0,0,37,51,15,14,6,7,2,0,0,62,20,58,25.6,Matches
Zainadine Júnior,mz MOZ,DF,Marítimo,34,1988,23.1,3,0,0,23,23,1,3,33,13,0,0,0,143,66,33,66.7,Matches
Junior Kadile,fr FRA,"FW,MF",Famalicão,19,2002,7.4,1,0,0,18,4,1,30,3,10,0,0,0,33,8,11,42.1,Matches
Stanley Kanu,ng NGA,"FW,DF",Marítimo,23,1999,0.8,0,0,0,3,2,0,7,0,1,0,0,0,5,2,5,28.6,Matches
Jorge Karse,pt POR,"MF,DF",Rio Ave,17,2005,0.2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0.0,Matches

Francisco Kiki,pt POR,MF,Casa Pia,24,1998,0.1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,Matches
Gustavo Klismahn,br BRA,MF,Portimonense,22,1999,7.8,4,0,0,25,7,0,23,3,8,0,1,0,46,8,7,53.3,Matches
Philippe Koffi,ci CIV,FW,Paços,20,2002,7.4,0,0,0,13,15,8,11,2,3,0,0,0,19,10,24,29.4,Matches
Stanislav Kritsyuk,ru RUS,GK,Gil Vicente FC,31,1990,10.3,2,0,0,0,2,0,0,0,1,0,0,0,12,4,1,80.0,Matches
Takahiro Kunimoto,jp JPN,"FW,MF",Casa Pia,24,1997,14.1,5,0,0,28,14,4,69,9,8,0,0,0,69,5,7,41.7,Matches
Matías Lacava,ve VEN,"FW,MF",Vizela,19,2002,3.9,0,0,0,12,12,0,10,1,4,0,1,0,29,2,4,33.3,Matches
Diego Lainez,mx MEX,MF,Braga,22,2000,1.7,3,0,0,3,7,0,6,1,2,0,0,0,12,1,0,100.0,Matches
Chico Lamba,pt POR,DF,Sporting CP,19,2003,0.5,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0,Matches
Rúben Lameiras,pt POR,"FW,MF",Vitória,27,1994,12.6,4,0,0,10,23,1,46,3,9,0,0,0,52,1,11,8.3,Matches
Bruno Langa,mz MOZ,DF,Chaves,24,1997,27.5,7,0,0,25,60,0,65,31,25,1,0,0,191,20,21,48.8,Matches
Yusuf Lawal,ng NGA,"MF,FW",Arouca,24,1998,0.9,0,0,0,3,3,0,5,0,4,0,0,0,5,1,1,50.0,Matches
James Lea Siliki,cm CMR,"MF,FW",Estoril,26,1996,8.9,9,0,0,32,25,1,55,9,12,0,0,0,34,6,2,75.0,Matches
Leonardo Lelo,pt POR,"MF,DF",Casa Pia,22,2000,25.4,3,0,0,18,32,2,83,37,17,0,0,0,159,12,18,40.0,Matches
Nuno Lima,pt POR,DF,Paços,21,2001,27.2,7,1,1,25,9,0,4,40,17,0,1,0,141,42,31,57.5,Matches
Rúben Lima,pt POR,DF,Famalicão,32,1989,13.2,2,0,0,14,15,0,41,32,10,0,1,0,56,21,17,55.3,Matches
Percy Liza,pe PER,"FW,MF",Marítimo,22,2000,4.7,1,0,0,9,11,5,1,0,4,1,0,0,10,6,14,30.0,Matches
Danny Loader,eng ENG,"FW,MF",Porto,21,2000,5.0,2,0,0,21,9,2,10,2,6,0,0,0,29,11,17,39.3,Matches
Julien Lomboto,,MF,Rio Ave,20,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Né lopes,pt POR,DF,Gil Vicente FC,22,2000,5.0,0,0,0,1,3,0,2,6,2,0,0,0,24,9,5,64.3,Matches
Bruno Lourenço,pt POR,"MF,FW",Boavista,24,1998,20.9,9,0,0,40,36,3,76,14,19,0,0,0,102,11,18,37.9,Matches
Lucão,br BRA,DF,Portimonense,30,1992,5.9,1,0,0,4,2,1,0,3,4,0,0,0,39,16,6,72.7,Matches
Florentino Luís,pt POR,MF,Benfica,22,1999,23.6,5,0,0,33,7,1,3,63,45,0,0,0,165,36,23,61.0,Matches
José Luis Rodríguez,pa PAN,"FW,MF",Famalicão,24,1998,5.6,3,0,0,9,12,4,19,1,1,0,0,0,23,6,5,54.5,Matches
Luquinha,br BRA,"MF,FW",Portimonense,21,2000,13.0,2,0,0,26,17,0,39,1,12,1,0,0,74,10,14,41.7,Matches
Tiago Machado,pt POR,"MF,FW",Boavista,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches

Miguel Maga,pt POR,"DF,MF",Vitória,19,2002,2.2,1,0,0,28,15,0,77,40,38,0,0,0,131,22,20,52.4,Matches
Magrão,br BRA,GK,Rio Ave,22,2000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
Giorgi Makaridze,ge GEO,GK,Marítimo,32,1990,6.0,1,0,0,0,1,0,0,0,0,0,0,0,16,1,0,100.0,Matches
Gaius Makouta,cg CGO,MF,Boavista,25,1997,30.4,9,0,0,38,51,1,26,40,19,0,1,0,170,66,42,61.1,Matches
Pedro Malheiro,pt POR,"DF,MF",Boavista,21,2001,31.0,7,0,0,46,18,1,98,37,55,0,1,0,220,18,29,38.3,Matches
Wilson Manafá,pt POR,DF,Porto,28,1994,3.4,1,0,0,2,2,1,6,3,3,0,0,0,21,3,3,50.0,Matches
Ricardo Mangas,pt POR,"MF,FW",Boavista,24,1998,20.6,4,1,0,32,38,12,21,14,6,0,2,0,94,25,32,43.9,Matches
Manuel Manu,pt POR,DF,Vitória,21,2001,0.8,0,0,0,1,0,0,0,0,1,0,0,0,9,0,5,0.0,Matches
Juan Manuel Boselli,uy URU,FW,Gil Vicente FC,22,1999,13.8,4,0,0,23,25,5,87,9,19,1,0,0,65,20,17,54.1,Matches
José Manuel Velázquez,ve VEN,"DF,MF",Arouca,31,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,Matches
Zé Manuel,pt POR,FW,Rio Ave,31,1990,0.3,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,,Matches
Maracás,br BRA,DF,Paços,28,1994,15.8,7,2,1,23,11,1,0,21,13,0,0,1,71,32,17,65.3,Matches
Iván Marcano,es ESP,DF,Porto,35,1987,24.4,9,1,0,26,7,4,2,27,11,0,0,0,143,62,29,68.1,Matches
Joao Marcos,br BRA,"FW,MF",Santa Clara,22,2000,1.8,1,0,0,3,4,0,0,0,1,0,1,0,4,2,5,28.6,Matches
Abraham Marcus,ng NGA,FW,Porto,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Adrián Marín,es ESP,DF,Gil Vicente FC,25,1997,28.6,4,1,0,35,11,1,77,31,38,0,0,0,164,42,34,55.3,Matches
João Mário,pt POR,FW,Benfica,29,1993,29.4,6,1,1,45,52,6,114,11,28,1,0,0,194,13,20,39.4,Matches
João Mário Lopes,pt POR,DF,Porto,22,2000,13.2,3,1,0,21,18,0,54,10,11,0,0,0,63,9,9,50.0,Matches
Marlon,br BRA,FW,Gil Vicente FC,24,1997,4.2,0,0,0,12,12,5,7,2,4,0,0,0,20,1,5,16.7,Matches
Alejandro Marqués,ve VEN,FW,Estoril,21,2000,7.3,1,0,0,21,11,0,0,3,4,0,0,0,14,14,35,28.6,Matches
João Marques,pt POR,MF,Estoril,20,2002,4.3,0,0,0,9,21,2,8,0,2,0,0,0,20,7,11,38.9,Matches
Rúben Marques,pt POR,FW,Marítimo,19,2002,0.7,1,0,0,2,4,0,1,0,0,0,0,0,5,0,3,0.0,Matches
José Marsà,es ESP,DF,Sporting CP,20,2002,1.3,0,0,0,1,0,0,0,3,0,0,0,0,10,1,0,100.0,Matches
Toni Martínez,es ESP,FW,Porto,25,1997,12.8,0,0,0,28,17,14,10,2,12,2,0,0,30,54,39,58.1,Matches
Rafael Martins,br BRA,FW,Casa Pia,33,1989,15.9,5,0,0,30,28,8,4,0,4,0,0,0,53,37,44,45.7,Matches

Rodrigo Martins,pt POR,"FW,MF",Estoril,23,1998,15.4,2,0,0,35,44,9,33,4,8,0,0,0,73,6,18,25.0,Matches
Matheus,br BRA,GK,Braga,30,1992,31.9,4,1,0,1,13,0,0,1,0,0,0,0,56,13,0,100.0,Matches
Ricardo Matos,pt POR,"FW,MF",Portimonense,22,2000,3.3,1,0,0,6,3,1,0,0,2,0,0,0,14,1,22,4.3,Matches
Maurício,br BRA,MF,Portimonense,33,1988,11.0,2,0,0,23,29,0,5,15,16,0,0,0,85,11,5,68.8,Matches
Iuri Medeiros,pt POR,"MF,FW",Braga,28,1994,22.9,5,0,0,16,25,5,90,6,11,1,0,0,95,5,11,31.3,Matches
Kevin Medina,es ESP,"FW,MF",Gil Vicente FC,21,2001,8.2,3,0,0,28,31,1,34,4,17,1,0,0,51,4,5,44.4,Matches
Mauro Meireles Couto,pt POR,"MF,FW",Paços,16,2005,1.4,0,0,0,2,2,0,1,0,1,0,0,0,11,2,4,33.3,Matches
Diogo Mendes,cv CPV,MF,Marítimo,24,1998,13.7,3,0,0,27,30,1,5,8,16,1,0,0,66,22,11,66.7,Matches
João Mendes,pt POR,MF,Chaves,27,1994,25.9,5,1,1,39,59,1,39,17,18,1,1,0,138,4,9,30.8,Matches
Joe Mendes,se SWE,"DF,MF",Braga,19,2002,2.1,1,0,0,4,2,0,2,6,0,0,0,0,10,1,4,20.0,Matches
Alex Mendez,us USA,"MF,FW",Vizela,21,2000,15.8,9,0,0,24,17,0,52,16,18,0,0,0,101,12,11,52.2,Matches
Bruno Messi,pt POR,"MF,FW",Santa Clara,25,1996,14.0,4,1,1,18,23,6,75,8,6,0,0,0,66,2,19,9.5,Matches
Mexer,mz MOZ,DF,Estoril,33,1988,10.8,5,0,0,13,10,0,2,12,5,0,3,0,75,17,15,53.1,Matches
Benji Michel,us USA,FW,Arouca,24,1997,3.1,0,0,0,0,4,4,1,1,1,2,0,0,13,16,20,44.4,Matches
Enea Mihaj,al ALB,DF,Famalicão,24,1998,24.7,2,0,0,25,4,0,0,32,11,0,0,1,102,41,29,58.6,Matches
Álex Millán,es ESP,FW,Famalicão,22,1999,8.6,1,0,0,9,19,6,9,0,2,1,0,0,18,12,24,33.3,Matches
Bogdan Milovanov,ua UKR,DF,Arouca,24,1998,11.0,4,0,0,18,3,2,13,18,22,0,1,0,67,12,10,54.5,Matches
Kento Misao,jp JPN,MF,Santa Clara,26,1996,11.7,5,0,0,27,16,0,3,16,17,0,0,0,77,9,8,52.9,Matches
Zié Mohamed Ouattara,ci CIV,"FW,MF",Portimonense,22,2000,12.9,4,0,0,10,7,1,40,14,16,0,1,0,69,18,16,52.9,Matches
Jonathan Monroy,es ESP,"FW,MF",Chaves,20,2001,7.4,0,0,0,11,4,2,13,7,10,0,0,0,38,7,11,38.9,Matches
Nélson Monte,pt POR,DF,Chaves,27,1995,28.7,7,0,0,33,11,2,23,55,23,0,1,0,108,49,46,51.6,Matches
Miguel Monteiro,pt POR,FW,Gil Vicente FC,19,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,Matches
Morato,br BRA,DF,Benfica,21,2001,7.2,2,0,0,10,3,0,0,7,7,0,0,0,52,19,10,65.5,Matches
Pablo Moreno,es ESP,"FW,MF",Marítimo,20,2002,9.9,3,1,1,18,32,4,16,2,9,0,0,0,31,4,19,17.4,Matches
Hélder Morim,pt POR,"MF,FW",Chaves,21,2001,1.0,2,0,0,5,8,0,3,1,2,0,0,0,1,0,1,0.0,Matches

Hidemasa Morita,jp JPN,MF,Sporting CP,27,1995,21.8,4,0,0,46,25,1,7,26,33,0,0,0,163,23,15,60.5,Matches
Mosquito,br BRA,GK,Arouca,26,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,Matches
Fahd Moufi,ma MAR,DF,Portimonense,26,1996,29.3,4,1,0,30,52,5,118,45,19,0,0,0,154,63,41,60.6,Matches
Moura,pt POR,DF,Famalicão,22,1999,23.6,5,0,0,39,20,3,80,27,16,0,1,0,157,33,33,50.0,Matches
Rodrigo Moura,br BRA,GK,Chaves,26,1996,4.0,2,1,1,2,0,0,0,0,0,0,2,0,6,2,0,100.0,Matches
MT,br BRA,"DF,MF",Santa Clara,21,2001,12.6,4,0,0,12,17,1,26,13,15,1,0,0,79,23,17,57.5,Matches
Rafa Mújica,es ESP,FW,Arouca,23,1998,18.1,1,0,0,44,21,4,0,2,19,0,0,0,25,31,58,34.8,Matches
Petar Musa,hr CRO,FW,Benfica,24,1998,7.4,1,0,0,18,10,6,2,7,9,1,0,0,21,30,13,69.8,Matches
Almoatasem Al Musrati,ly LBY,MF,Braga,26,1996,25.7,8,0,0,38,18,0,7,57,34,0,0,0,206,38,28,57.6,Matches
Kosuke Nakamura,jp JPN,GK,Portimonense,27,1995,30.0,3,0,0,1,6,0,0,0,1,0,1,0,47,4,0,100.0,Matches
Léo Natel,br BRA,FW,Casa Pia,25,1997,0.6,0,0,0,1,0,0,2,0,0,0,0,0,3,1,3,25.0,Matches
Fran Navarro,es ESP,FW,Gil Vicente FC,24,1998,33.7,4,0,0,56,45,30,3,3,12,2,0,0,52,34,49,41.0,Matches
Flávio Nazinho,pt POR,DF,Sporting CP,19,2003,1.1,0,0,0,0,0,0,6,0,2,0,0,0,5,1,4,20.0,Matches
Mor Ndiaye,sn SEN,MF,Estoril,21,2000,15.6,6,1,1,18,13,0,0,13,21,0,2,0,89,32,22,59.3,Matches
Cher Ndour,it ITA,MF,Benfica,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Christian Neiva Afonso,pt POR,DF,Vizela,27,1994,24.7,10,0,0,41,37,6,95,46,34,0,0,0,146,36,28,56.3,Matches
Nelson,ao ANG,"FW,MF",Vitória,24,1998,12.9,4,0,0,25,18,1,26,15,20,0,0,0,63,11,22,33.3,Matches
David Neres,br BRA,"FW,MF",Benfica,25,1997,21.8,2,0,0,25,24,5,118,3,8,0,0,0,96,4,13,23.5,Matches
Neto,br BRA,MF,Casa Pia,30,1991,17.0,8,0,0,41,17,0,51,28,18,0,0,0,130,8,7,53.3,Matches
Luís Neto,pt POR,DF,Sporting CP,34,1988,3.0,1,0,0,2,5,0,0,1,3,0,0,0,19,7,3,70.0,Matches
João Neves,pt POR,"MF,FW",Benfica,17,2004,6.8,1,0,0,15,22,0,8,9,19,0,0,0,56,14,10,58.3,Matches
Sikou Niakaté,ml MLI,DF,Braga,23,1999,23.6,6,2,1,31,21,1,4,49,10,0,1,0,147,53,26,67.1,Matches
Yusupha Njie,gm GAM,FW,Boavista,28,1994,23.6,6,0,0,35,54,15,7,8,16,3,0,0,62,41,111,27.0,Matches
Miguel Nóbrega,pt POR,DF,Rio Ave,22,2000,6.2,0,0,0,8,6,0,5,4,5,0,0,0,21,11,14,44.0,Matches
Gonçalo Nogueira,pt POR,MF,Vitória,18,2003,0.2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,Matches

Ygor Nogueira,br BRA,DF,Santa Clara,27,1995,11.3,4,1,0,14,11,1,0,18,10,0,2,0,55,28,23,54.9,Matches
Nonoca,br BRA,MF,Portimonense,24,1998,6.3,6,1,1,18,14,0,8,2,11,0,0,0,46,6,5,54.5,Matches
Arsénio Martins Lafuente Nunes,pt POR,"FW,MF",Arouca,32,1989,10.8,3,0,0,7,9,2,32,2,4,0,0,0,45,3,12,20.0,Matches
João Nunes,pt POR,DF,Casa Pia,26,1995,18.3,2,0,0,14,10,0,9,24,21,1,0,1,101,35,22,61.4,Matches
Matheus Nunes,pt POR,MF,Sporting CP,23,1998,2.0,1,0,0,3,3,0,1,3,2,0,0,0,8,2,2,50.0,Matches
Nwankwo Obiora,ng NGA,MF,Chaves,31,1991,6.9,2,0,0,11,7,0,0,8,8,0,0,0,42,7,4,63.6,Matches
Ryoya Ogawa,jp JPN,"DF,MF",Vitória,25,1996,2.3,0,0,0,3,2,0,3,3,0,0,0,0,5,3,2,60.0,Matches
