Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Danylo Kondrakov,ua UKR,FW,Pirin Blagoevgrad,25,1998,8.1,1,,,,,,,,,0,0,Matches
Bogomil Kostadinov Bozhurkin,bg BUL,MF,PFC Hebar Pazardzhik,,,3.0,0,,,,,,,,,0,0,Matches
Ilian Kostov,bg BUL,DF,Pirin Blagoevgrad,18,2005,5.3,0,,,,,,,,,0,0,Matches
Kaloyan Kostov,bg BUL,DF,Loko Plovdiv,19,2004,1.8,1,,,,,,,,,0,0,Matches
Krasimir Kostov,bg BUL,GK,Botev Vratsa,28,1995,12.0,0,,,,,,,,,0,0,Matches

Stanislav Kostov,bg BUL,FW,Pirin Blagoevgrad,31,1991,5.7,0,,,,,,,,,0,0,Matches
Lachezar Kotev,bg BUL,MF,Arda,25,1998,32.6,1,,,,,,,,,0,0,Matches
Svetoslav Kovachev,bg BUL,MF,Arda,25,1998,2.0,0,,,,,,,,,0,0,Matches
Maksym Kovalov,ua UKR,GK,Pirin Blagoevgrad,23,2000,34.0,0,,,,,,,,,0,0,Matches
Plamen Krachunov,bg BUL,DF,Arda,34,1989,24.8,1,,,,,,,,,0,0,Matches
Andrian Kraev,bg BUL,MF,Levski Sofia,24,1999,13.1,2,,,,,,,,,0,0,Matches
Kaloyan Krastev,bg BUL,FW,Lokomotiv Sofia,24,1999,8.7,1,,,,,,,,,0,0,Matches
Nikolay Krastev,bg BUL,GK,Slavia Sofia,26,1996,10.0,0,,,,,,,,,0,0,Matches
Eduardo Kunde,br BRA,DF,Botev Vratsa,25,1997,15.5,0,,,,,,,,,0,0,Matches
Stéphane Lambèse,ht HAI,DF,Lokomotiv Sofia,28,1995,10.5,1,,,,,,,,,0,0,Matches
Gorka Larruzea,es ESP,MF,Etar,30,1993,10.7,0,,,,,,,,,0,0,Matches
Sasho Lebanov,bg BUL,FW,PFC Hebar Pazardzhik,21,2002,0.2,0,,,,,,,,,0,0,Matches
Fábio Lima,br BRA,MF,Levski Sofia,26,1996,9.0,3,,,,,,,,,0,0,Matches
Jonathan Lindseth,no NOR,MF,CSKA Sofia,27,1996,31.3,9,,,,,,,,,0,0,Matches
Deyan Lozev,bg BUL,MF,Arda,29,1993,25.6,0,,,,,,,,,0,0,Matches
Martin Lukov,bg BUL,GK,Loko Plovdiv,30,1993,2.0,0,,,,,,,,,0,0,Matches
Juan Lungarzo,ar ARG,GK,Beroe,25,1997,1.7,0,,,,,,,,,0,0,Matches
Arnaud Luzayadio,fr FRA,DF,Pirin Blagoevgrad,24,1999,11.0,1,,,,,,,,,0,0,Matches
Angel Lyaskov,bg BUL,DF,Loko Plovdiv,25,1998,30.7,2,,,,,,,,,0,0,Matches
Aleksandar Lyubenov,bg BUL,GK,Lokomotiv Sofia,28,1995,29.6,0,,,,,,,,,0,0,Matches
Viktor Lyubenov,bg BUL,DF,Levski Sofia,16,2006,0.3,0,,,,,,,,,0,0,Matches
Matheus Machado,br BRA,FW,Cherno More,20,2003,5.7,4,,,,,,,,,0,0,Matches
Werick Maciel,br BRA,FW,Beroe,24,1999,11.2,0,,,,,,,,,0,0,Matches
Enes Mahmutovic,lu LUX,DF,CSKA Sofia,26,1997,15.3,0,,,,,,,,,0,0,Matches
Marco Majouga,cf CTA,FW,Botev Vratsa,22,2001,18.0,3,,,,,,,,,0,0,Matches

Blagoy Makendzhiev,bg BUL,GK,FK Levski 2005,35,1988,5.9,0,,,,,,,,,0,0,Matches
El Mamy Tetah,mr MTN,FW,Arda,21,2001,12.7,0,,,,,,,,,0,0,Matches
Erik Manolkov,bg BUL,FW,Lokomotiv Sofia,17,2005,0.0,0,,,,,,,,,0,0,Matches
Elvis Manu,nl NED,"FW,MF",Botev Plovdiv,29,1993,0.8,0,,,,,,,,,0,0,Matches
Lazar Marin,bg BUL,DF,PFC Hebar Pazardzhik,29,1994,29.7,1,,,,,,,,,0,0,Matches
Miroslav Marinov,bg BUL,FW,Botev Vratsa,19,2004,6.4,1,,,,,,,,,0,0,Matches
Petar Marinov,bg BUL,GK,CSKA 1948,23,2000,15.0,0,,,,,,,,,0,0,Matches
Yoan Marinov,bg BUL,FW,Etar,17,2006,0.0,0,,,,,,,,,0,0,Matches
Ivaylo Markov,bg BUL,DF,Slavia Sofia,26,1997,4.0,0,,,,,,,,,0,0,Matches
Dani Martín,es ESP,DF,Cherno More,26,1997,6.9,2,,,,,,,,,0,0,Matches
Angel Martinov,bg BUL,GK,Etar,20,2003,2.6,0,,,,,,,,,0,0,Matches
Emil Martinov,bg BUL,"DF,MF",Slavia Sofia,31,1992,21.9,0,,,,,,,,,0,0,Matches
Jurgen Mattheij,nl NED,DF,CSKA Sofia,30,1993,4.4,1,,,,,,,,,0,0,Matches
Kévin Mayi,ga GAB,"FW,MF",Lokomotiv Sofia,30,1993,7.4,1,,,,,,,,,0,0,Matches
Róbert Mazáň,sk SVK,"DF,MF",PFC Hebar Pazardzhik,29,1994,19.6,1,,,,,,,,,0,0,Matches
Serigne Mbacké Faye,sn SEN,DF,Etar,21,2002,6.9,0,,,,,,,,,0,0,Matches
Simeon Mechev,bg BUL,MF,Lokomotiv Sofia,33,1990,18.4,3,,,,,,,,,0,0,Matches
Simeon Mechev,bg BUL,MF,Beroe,33,1990,2.6,0,,,,,,,,,0,0,Matches
Vladimir Medved,by BLR,MF,Pirin Blagoevgrad,23,1999,3.6,0,,,,,,,,,0,0,Matches
Vladimir Medved,by BLR,MF,Loko Plovdiv,23,1999,1.0,0,,,,,,,,,0,0,Matches
Vladimir Medved,by BLR,MF,Loko Plovdiv,23,1999,1.0,0,,,,,,,,,0,0,Matches
Darlan Mendes,br BRA,MF,Levski Sofia,25,1998,11.0,1,,,,,,,,,0,0,Matches
Bryan Mendoza,ar ARG,DF,Botev Vratsa,30,1993,27.0,0,,,,,,,,,0,0,Matches
Cristhian Mendoza,ve VEN,MF,Loko Plovdiv,21,2002,0.1,0,,,,,,,,,0,0,Matches
Jordi Merlín,ec ECU,DF,Beroe,24,1999,20.8,1,,,,,,,,,0,0,Matches

Dylan Mertens,nl NED,MF,Botev Plovdiv,28,1995,5.7,3,,,,,,,,,0,0,Matches
Aleks Mestov,bg BUL,MF,Loko Plovdiv,16,2007,0.1,0,,,,,,,,,0,0,Matches
Michael,br BRA,FW,Cherno More,27,1996,4.2,0,,,,,,,,,0,0,Matches
Deyvid Mihalev,bg BUL,MF,Levski Sofia,17,2006,0.2,0,,,,,,,,,0,0,Matches
Martin Mihaylov,bg BUL,DF,PFC Hebar Pazardzhik,23,2000,15.5,0,,,,,,,,,0,0,Matches
Nikolay Mihaylov,bg BUL,GK,Levski Sofia,35,1988,3.2,0,,,,,,,,,0,0,Matches
Daniel Miljanovic,se SWE,MF,FK Levski 2005,22,2001,11.7,2,,,,,,,,,0,0,Matches
Krasimir Miloshev,bg BUL,MF,Lokomotiv Sofia,23,2000,29.2,0,,,,,,,,,0,0,Matches
Martin Milushev,bg BUL,MF,Cherno More,21,2002,2.4,0,,,,,,,,,0,0,Matches
Georgi Minchev,bg BUL,FW,Loko Plovdiv,28,1995,17.4,4,,,,,,,,,2,2,Matches
Ivan Minchev,bg BUL,MF,Slavia Sofia,32,1991,27.0,2,,,,,,,,,0,0,Matches
Galin Minkov,bg BUL,DF,Lokomotiv Sofia,25,1997,3.2,0,,,,,,,,,0,0,Matches
Nikolay Minkov,bg BUL,MF,Botev Plovdiv,25,1997,18.0,0,,,,,,,,,0,0,Matches
Velislav Minkov,bg BUL,MF,Pirin Blagoevgrad,22,2001,2.3,0,,,,,,,,,0,0,Matches
Aleksandar Mishov,mk MKD,FW,Etar,25,1998,1.4,0,,,,,,,,,0,0,Matches
Hristo Mitev,bg BUL,DF,Arda,23,1999,5.8,1,,,,,,,,,0,0,Matches
Asen Mitkov,bg BUL,MF,Levski Sofia,18,2005,17.8,2,,,,,,,,,0,0,Matches
Dimitar Mitkov,bg BUL,FW,Lokomotiv Sofia,23,2000,20.2,5,,,,,,,,,2,2,Matches
Martin Moran,pa PAN,MF,Etar,21,2001,24.7,1,,,,,,,,,0,0,Matches
Danilo Moreno Asprilla,co COL,"FW,MF",CSKA Sofia,34,1989,5.3,3,,,,,,,,,0,0,Matches
Brayan Moreno,co COL,FW,CSKA Sofia,23,1999,0.4,0,,,,,,,,,0,0,Matches
Arthur Motta,br BRA,GK,Beroe,21,2001,9.5,0,,,,,,,,,0,0,Matches
Patrik Myslovič,sk SVK,MF,Levski Sofia,22,2001,8.9,0,,,,,,,,,0,0,Matches
Lassana N'Diaye,ml MLI,FW,Botev Vratsa,22,2000,3.8,1,,,,,,,,,0,0,Matches
Pierre-Daniel N'Guinda,fr FRA,DF,CSKA 1948,27,1996,3.1,0,,,,,,,,,0,0,Matches

Johan N'Zi,mg MAD,MF,PFC Hebar Pazardzhik,28,1995,10.3,0,,,,,,,,,0,0,Matches
Raí Nascimento,br BRA,"FW,MF",Ludogorets,25,1998,0.9,0,,,,,,,,,0,0,Matches
Daniel Naumov,bg BUL,GK,CSKA 1948,25,1998,17.3,0,,,,,,,,,0,0,Matches
Emil Naydenov,bg BUL,FW,Botev Plovdiv,16,2007,0.2,0,,,,,,,,,0,0,Matches
Ivaylo Naydenov,bg BUL,MF,Lokomotiv Sofia,25,1998,17.6,1,,,,,,,,,0,0,Matches
Radoslav Naydenov,bg BUL,MF,Etar,16,2007,0.5,0,,,,,,,,,0,0,Matches
Vladislav Naydenov,bg BUL,FW,Ludogorets,21,2001,1.0,0,,,,,,,,,0,0,Matches
Vladislav Naydenov,bg BUL,FW,Etar,21,2001,6.1,0,,,,,,,,,0,0,Matches
Duckens Nazon,ht HAI,FW,CSKA Sofia,29,1994,14.8,7,,,,,,,,,1,1,Matches
Todor Nedelev,bg BUL,MF,Ludogorets,30,1993,9.5,2,,,,,,,,,0,0,Matches
Anton Nedyalkov,bg BUL,DF,Ludogorets,30,1993,6.3,1,,,,,,,,,0,0,Matches
Ivan Neshkov,bg BUL,MF,Botev Vratsa,18,2005,0.1,0,,,,,,,,,0,0,Matches
Chung Nguen Do,bg BUL,MF,Slavia Sofia,18,2005,5.3,0,,,,,,,,,0,0,Matches
Nikolay Nikolaev,bg BUL,DF,PFC Hebar Pazardzhik,26,1997,10.2,0,,,,,,,,,0,0,Matches
Nikolov Nikolay,bg BUL,DF,Ludogorets,17,2005,0.9,0,,,,,,,,,0,0,Matches
Alesandro Nikolov,bg BUL,FW,CSKA Sofia,17,2005,0.1,0,,,,,,,,,0,0,Matches
Georgi Nikolov,bg BUL,FW,Botev Plovdiv,21,2002,4.6,4,,,,,,,,,1,1,Matches
Georgi Nikolov,bg BUL,FW,PFC Hebar Pazardzhik,21,2002,15.0,8,,,,,,,,,0,0,Matches
Martin Nikolov,bg BUL,DF,Etar,29,1993,16.6,1,,,,,,,,,0,0,Matches
Valentin Nikolov,bg BUL,FW,Lokomotiv Sofia,19,2003,15.6,1,,,,,,,,,0,0,Matches
Vladimir Nikolov,bg BUL,DF,Slavia Sofia,22,2001,16.6,5,,,,,,,,,0,0,Matches
Tochukwu Nnadi,ng NGA,MF,Botev Plovdiv,20,2003,8.3,0,,,,,,,,,0,0,Matches
Nonato,br BRA,MF,Ludogorets,25,1998,0.5,0,,,,,,,,,0,0,Matches
Bradley de Nooijer,nl NED,DF,CSKA Sofia,25,1997,1.4,0,,,,,,,,,0,0,Matches
Mitchy Ntelo,be BEL,FW,Loko Plovdiv,22,2001,11.9,5,,,,,,,,,0,0,Matches

Christian Nwachukwu,ng NGA,FW,Botev Plovdiv,17,2005,4.0,1,,,,,,,,,0,0,Matches
Chinonso Offor,ng NGA,FW,Arda,23,2000,8.2,2,,,,,,,,,0,0,Matches
Carlos Ohene,gh GHA,MF,Levski Sofia,30,1993,11.9,0,,,,,,,,,0,0,Matches
Carlos Ohene,gh GHA,MF,PFC Hebar Pazardzhik,30,1993,14.6,0,,,,,,,,,0,0,Matches
Miki Orachev,bg BUL,DF,Lokomotiv Sofia,27,1996,2.1,0,,,,,,,,,0,0,Matches
Miki Orachev,bg BUL,DF,CSKA 1948,27,1996,4.1,0,,,,,,,,,0,0,Matches
Viðar Örn Kjartansson,is ISL,FW,CSKA 1948,33,1990,3.9,1,,,,,,,,,0,0,Matches
Hugo Ozée,fr FRA,DF,FK Levski 2005,23,2000,0.3,0,,,,,,,,,0,0,Matches
Carlos Pachamé,ar ARG,MF,Beroe,22,2001,13.0,2,,,,,,,,,0,0,Matches
Edgar Pacheco,pt POR,MF,Cherno More,23,2000,11.2,1,,,,,,,,,0,0,Matches
Sergio Padt,nl NED,GK,Ludogorets,33,1990,17.0,0,,,,,,,,,0,0,Matches
Denislav Palazov,bg BUL,MF,FK Levski 2005,15,2007,0.0,0,,,,,,,,,0,0,Matches
Petko Panayotov,bg BUL,MF,CSKA Sofia,18,2005,0.2,0,,,,,,,,,0,0,Matches
Vasil Panayotov,bg BUL,MF,Cherno More,33,1990,33.0,6,,,,,,,,,0,0,Matches
Tsvetomir Panov,bg BUL,DF,Cherno More,34,1989,25.4,1,,,,,,,,,0,0,Matches
Dimitar Papazov,bg BUL,DF,Botev Plovdiv,17,2006,5.9,1,,,,,,,,,0,0,Matches
Martin Paskalev,bg BUL,MF,Loko Plovdiv,21,2001,22.1,0,,,,,,,,,0,0,Matches
Patrick,br BRA,FW,FK Levski 2005,24,1998,17.3,5,,,,,,,,,0,0,Matches
Todor Pavlov,bg BUL,DF,Loko Plovdiv,19,2004,11.8,1,,,,,,,,,0,0,Matches
Pedrinho,br BRA,MF,Ludogorets,25,1998,20.5,2,,,,,,,,,0,0,Matches
Pedrinho,br BRA,MF,CSKA 1948,26,1996,27.3,8,,,,,,,,,2,2,Matches
Kaloyan Pehlivanov,bg BUL,DF,FK Levski 2005,19,2003,14.0,0,,,,,,,,,0,0,Matches
Zhak Pehlivanov,bg BUL,MF,FK Levski 2005,25,1997,9.7,0,,,,,,,,,0,0,Matches
Anastas Pemperski,bg BUL,DF,Ludogorets,20,2002,1.0,0,,,,,,,,,0,0,Matches
Bozhidar Penchev,bg BUL,MF,Beroe,21,2002,5.3,0,,,,,,,,,0,0,Matches

Bozhidar Penchev,bg BUL,MF,PFC Hebar Pazardzhik,21,2002,4.9,0,,,,,,,,,0,0,Matches
Nikolas Penev,bg BUL,FW,PFC Hebar Pazardzhik,18,2005,21.2,4,,,,,,,,,0,0,Matches
Plamen Pepelyashev,bg BUL,GK,Ludogorets,19,2003,1.0,0,,,,,,,,,0,0,Matches
Gezim Pepsi,xk KVX,MF,Pirin Blagoevgrad,25,1998,1.8,0,,,,,,,,,0,0,Matches
Brayan Perea,co COL,FW,Botev Vratsa,30,1993,30.6,6,,,,,,,,,4,4,Matches
Antonio Perera,es ESP,MF,Botev Plovdiv,26,1997,25.7,2,,,,,,,,,0,0,Matches
Kristiyan Peshov,bg BUL,MF,Loko Plovdiv,26,1997,10.1,1,,,,,,,,,0,0,Matches
Georgi Petkov,bg BUL,GK,Slavia Sofia,47,1976,0.0,0,,,,,,,,,0,0,Matches
Marin Petkov,bg BUL,FW,Levski Sofia,19,2003,23.4,7,,,,,,,,,0,0,Matches
Martin Petkov,bg BUL,FW,Loko Plovdiv,20,2002,3.9,0,,,,,,,,,0,0,Matches
Jérémy Pétris,fr FRA,DF,Levski Sofia,25,1998,15.2,0,,,,,,,,,0,0,Matches
Aleksandar Petrov,bg BUL,MF,Beroe,18,2005,0.6,0,,,,,,,,,0,0,Matches
Hristiyan Petrov,bg BUL,DF,CSKA Sofia,21,2002,28.7,2,,,,,,,,,0,0,Matches
Simeon Petrov,bg BUL,DF,CSKA 1948,23,2000,10.0,0,,,,,,,,,0,0,Matches
Valentin Petrov,bg BUL,MF,Slavia Sofia,19,2004,0.3,0,,,,,,,,,0,0,Matches
Miloš Petrović,rs SRB,DF,Loko Plovdiv,33,1990,0.1,0,,,,,,,,,0,0,Matches
Matthias Phaeton,gp GLP,"FW,MF",CSKA Sofia,23,2000,25.0,5,,,,,,,,,0,0,Matches
Jakub Piotrowski,pl POL,MF,Ludogorets,25,1997,28.3,11,,,,,,,,,0,0,Matches
Pipa,es ESP,"DF,MF",Ludogorets,25,1998,0.8,0,,,,,,,,,0,0,Matches
Nedeljko Pišćević,rs SRB,MF,CSKA 1948,28,1995,10.3,3,,,,,,,,,0,0,Matches
Didis Pitah,fi FIN,FW,Etar,24,1998,9.3,2,,,,,,,,,0,0,Matches
Ihor Plastun,ua UKR,DF,Ludogorets,32,1990,2.2,0,,,,,,,,,0,0,Matches
Danylo Polonskyi,ua UKR,MF,Pirin Blagoevgrad,21,2001,11.1,1,,,,,,,,,0,0,Matches
Hristo Popadiyn,bg BUL,DF,Pirin Blagoevgrad,29,1994,17.2,1,,,,,,,,,0,0,Matches
Ivelin Popov,bg BUL,"FW,MF",Levski Sofia,35,1987,2.1,0,,,,,,,,,0,0,Matches

Ivelin Popov,bg BUL,"FW,MF",Botev Plovdiv,35,1987,22.7,6,,,,,,,,,1,1,Matches
Viktor Popov,bg BUL,DF,Cherno More,23,2000,29.8,0,,,,,,,,,0,0,Matches
Nikolay Prandzhev,bg BUL,GK,FK Levski 2005,17,2005,0.1,0,,,,,,,,,0,0,Matches
Roberto Punčec,hr CRO,DF,Botev Plovdiv,31,1991,4.5,0,,,,,,,,,0,0,Matches
Réda Rabeï,dz ALG,MF,Botev Plovdiv,29,1994,5.2,0,,,,,,,,,0,0,Matches
Stanislav Rabotov,bg BUL,DF,Botev Plovdiv,21,2002,2.9,0,,,,,,,,,0,0,Matches
Edwin Ramos,co COL,MF,Beroe,24,1999,16.2,0,,,,,,,,,0,0,Matches
Franco Ramos,ar ARG,DF,Beroe,25,1997,29.8,0,,,,,,,,,0,0,Matches
Tom Rapnouil,fr FRA,MF,CSKA 1948,22,2001,3.4,0,,,,,,,,,0,0,Matches
Celso Raposo,pt POR,DF,Lokomotiv Sofia,27,1996,6.5,0,,,,,,,,,0,0,Matches
Diego Raposo,br BRA,MF,FK Levski 2005,26,1996,17.4,3,,,,,,,,,0,0,Matches
Roberto Raychev,bg BUL,FW,Slavia Sofia,17,2005,5.5,1,,,,,,,,,0,0,Matches
Martin Raynov,bg BUL,MF,Loko Plovdiv,31,1992,7.3,0,,,,,,,,,0,0,Matches
Ricardinho,br BRA,FW,Levski Sofia,22,2001,24.1,9,,,,,,,,,2,2,Matches
Rick,br BRA,FW,Ludogorets,23,1999,20.9,3,,,,,,,,,0,0,Matches
Georgi Rusev,bg BUL,FW,CSKA 1948,25,1998,15.1,4,,,,,,,,,0,0,Matches
Franco Russo,ar ARG,DF,Ludogorets,28,1994,8.7,2,,,,,,,,,0,0,Matches
Rwan,br BRA,FW,Ludogorets,22,2001,20.0,13,,,,,,,,,0,0,Matches
Francisco Sagardía,uy URU,FW,Beroe,21,2002,5.7,0,,,,,,,,,0,0,Matches
Emanuel Sakic,at AUT,"DF,MF",CSKA Sofia,32,1991,10.9,0,,,,,,,,,0,0,Matches
Oumar Sako,ne NIG,DF,Arda,27,1996,20.0,2,,,,,,,,,0,0,Matches
Juan Salomoni,ar ARG,DF,Beroe,25,1997,12.4,0,,,,,,,,,0,0,Matches
Lucas Santana,br BRA,DF,FK Levski 2005,25,1998,4.9,0,,,,,,,,,0,0,Matches
Sainey Sanyang,gm GAM,DF,CSKA Sofia,20,2003,10.0,0,,,,,,,,,0,0,Matches
Bruno Schmutz,ve VEN,FW,Beroe,20,2002,1.8,0,,,,,,,,,0,0,Matches

Quentin Seedorf,nl NED,DF,Slavia Sofia,22,2000,2.3,0,,,,,,,,,0,0,Matches
Jorge Segura,co COL,DF,Loko Plovdiv,26,1997,30.7,2,,,,,,,,,0,0,Matches
Kristijan Sekulić,si SVN,GK,Etar,23,2000,4.4,0,,,,,,,,,0,0,Matches
Martin Sekulić,hr CRO,FW,Botev Plovdiv,24,1999,16.1,6,,,,,,,,,1,1,Matches
Dmytro Semeniv,ua UKR,FW,Pirin Blagoevgrad,25,1998,17.5,0,,,,,,,,,0,0,Matches
Léo Sena,br BRA,MF,Loko Plovdiv,27,1995,3.6,0,,,,,,,,,0,0,Matches
Rayan Senhadji,fr FRA,DF,FK Levski 2005,26,1997,13.1,0,,,,,,,,,0,0,Matches
Kleri Serber,fr FRA,MF,Botev Vratsa,25,1998,11.4,1,,,,,,,,,0,0,Matches
Yevhenii Serdiuk,ua UKR,FW,CSKA 1948,25,1998,7.8,1,,,,,,,,,0,0,Matches
Zhirayr Shaghoyan,am ARM,FW,CSKA Sofia,22,2001,4.3,0,,,,,,,,,0,0,Matches
Stanislav Shopov,bg BUL,MF,CSKA Sofia,21,2002,8.7,3,,,,,,,,,0,0,Matches
Show,ao ANG,MF,Ludogorets,24,1999,0.2,0,,,,,,,,,0,0,Matches
Javier Silgo,es ESP,MF,Beroe,21,2002,0.6,1,,,,,,,,,0,0,Matches
Matheus Silva,br BRA,DF,Loko Plovdiv,25,1997,5.9,1,,,,,,,,,0,0,Matches
Matej Šimić,hr CRO,DF,FK Levski 2005,27,1995,30.7,2,,,,,,,,,0,0,Matches
Olaus Skarsem,no NOR,MF,CSKA Sofia,25,1998,11.7,3,,,,,,,,,0,0,Matches
Hristiyan Slavkov,bg BUL,GK,Cherno More,20,2003,0.1,0,,,,,,,,,0,0,Matches
Simon Sluga,hr CRO,GK,Ludogorets,30,1993,15.0,0,,,,,,,,,0,0,Matches
Stefan Smarkalev,bg BUL,GK,Botev Plovdiv,16,2007,1.0,0,,,,,,,,,0,0,Matches
Martin Smolenski,bg BUL,FW,Botev Vratsa,20,2003,14.8,2,,,,,,,,,0,0,Matches
Ludovic Soares,cv CPV,DF,Slavia Sofia,29,1994,2.3,0,,,,,,,,,0,0,Matches
Isaac Solet,cf CTA,MF,Slavia Sofia,22,2001,6.5,0,,,,,,,,,0,0,Matches
Son,es ESP,DF,Ludogorets,29,1994,28.2,2,,,,,,,,,0,0,Matches
Noah Sonko Sundberg,gm GAM,DF,Levski Sofia,27,1996,1.0,0,,,,,,,,,0,0,Matches
Noah Sonko Sundberg,gm GAM,DF,Ludogorets,27,1996,17.9,0,,,,,,,,,0,0,Matches

Martin Sorakov,bg BUL,FW,FK Levski 2005,19,2003,1.7,1,,,,,,,,,0,0,Matches
Martin Sorakov,bg BUL,FW,Slavia Sofia,19,2003,8.3,2,,,,,,,,,0,0,Matches
Aymen Souda,fr FRA,FW,Pirin Blagoevgrad,30,1993,14.5,3,,,,,,,,,0,0,Matches
Mazire Soula,fr FRA,FW,Cherno More,25,1998,27.3,2,,,,,,,,,0,0,Matches
Luciano Squadrone,ar ARG,DF,Beroe,23,1999,26.8,2,,,,,,,,,0,0,Matches
Denislav Stanchev,bg BUL,MF,Beroe,23,2000,0.1,0,,,,,,,,,0,0,Matches
Kolyo Stanev,bg BUL,DF,Etar,21,2001,23.8,2,,,,,,,,,0,0,Matches
Krasimir Stanoev,bg BUL,MF,Lokomotiv Sofia,28,1994,31.7,2,,,,,,,,,2,2,Matches
Iliyan Stefanov,bg BUL,MF,Levski Sofia,24,1998,2.5,1,,,,,,,,,0,0,Matches
Metodiy Stefanov,bg BUL,MF,Ludogorets,22,2000,0.9,0,,,,,,,,,0,0,Matches
Rosen Stefanov,bg BUL,DF,Cherno More,20,2002,6.5,0,,,,,,,,,0,0,Matches
Faustas Steponavičius,lt LTU,FW,Botev Plovdiv,19,2004,6.5,1,,,,,,,,,0,0,Matches
Emil Stoev,bg BUL,MF,Slavia Sofia,27,1996,14.0,0,,,,,,,,,0,0,Matches
Milen Stoev,bg BUL,DF,Arda,23,1999,13.8,0,,,,,,,,,0,0,Matches
Stoyan Stoichkov,bg BUL,MF,CSKA 1948,20,2003,1.0,1,,,,,,,,,0,0,Matches
Iliyan Stoyanov,,FW,Beroe,,,0.6,0,,,,,,,,,0,0,Matches
Kristiyan Stoyanov,bg BUL,DF,Slavia Sofia,20,2003,16.1,1,,,,,,,,,0,0,Matches
Krum Stoyanov,bg BUL,"DF,FW",Etar,31,1991,18.2,1,,,,,,,,,0,0,Matches
Martin Stoychev,bg BUL,MF,Arda,19,2003,18.3,0,,,,,,,,,0,0,Matches
Martin Stoychev,bg BUL,MF,CSKA Sofia,19,2003,2.6,0,,,,,,,,,0,0,Matches
Joonas Tamm,ee EST,"DF,FW",Botev Plovdiv,31,1992,22.2,0,,,,,,,,,0,0,Matches
Georgi Tartov,bg BUL,MF,Slavia Sofia,24,1998,0.6,0,,,,,,,,,0,0,Matches
Ivan Tasev,bg BUL,FW,Pirin Blagoevgrad,21,2002,26.1,4,,,,,,,,,0,0,Matches
Toni Tasev,bg BUL,MF,Slavia Sofia,29,1994,22.1,9,,,,,,,,,3,3,Matches
Kostadin Tatarov,bg BUL,DF,Botev Plovdiv,18,2005,1.0,0,,,,,,,,,0,0,Matches

Breno Teixeira,br BRA,MF,Cherno More,21,2002,1.6,0,,,,,,,,,0,0,Matches
Diogo Teixeira,pt POR,MF,Lokomotiv Sofia,24,1999,15.1,1,,,,,,,,,0,0,Matches
Bernard Tekpetey,gh GHA,"FW,MF",Ludogorets,25,1997,23.6,10,,,,,,,,,0,0,Matches
Georgi Terziev,bg BUL,DF,Ludogorets,31,1992,7.8,1,,,,,,,,,0,0,Matches
Jean-Marc Tiboué,ci CIV,DF,Etar,23,2000,11.3,0,,,,,,,,,0,0,Matches
Ivan Tilev,bg BUL,FW,Arda,24,1999,15.9,0,,,,,,,,,0,0,Matches
Stiliyan Tisovski,bg BUL,MF,PFC Hebar Pazardzhik,19,2003,11.7,0,,,,,,,,,0,0,Matches
Matías Tissera,ar ARG,FW,Ludogorets,26,1996,2.2,2,,,,,,,,,0,0,Matches
Krasimir Todorov,bg BUL,FW,Botev Vratsa,19,2004,5.1,0,,,,,,,,,0,0,Matches
Lyubomir Todorov,bg BUL,FW,Pirin Blagoevgrad,18,2005,0.9,0,,,,,,,,,0,0,Matches
Ertan Tombak,bg BUL,DF,Slavia Sofia,24,1999,33.2,1,,,,,,,,,0,0,Matches
Kristian Tomov,bg BUL,GK,Loko Plovdiv,20,2002,12.0,0,,,,,,,,,0,0,Matches
Dimitar Tonev,bg BUL,MF,FK Levski 2005,21,2001,17.5,3,,,,,,,,,0,0,Matches
Mario Topuzov,bg BUL,MF,CSKA 1948,24,1999,2.6,0,,,,,,,,,0,0,Matches
Martin Toshev,bg BUL,"FW,MF",Etar,33,1990,13.0,2,,,,,,,,,1,1,Matches
Gianni Touma,ar ARG,FW,Beroe,24,1999,20.2,4,,,,,,,,,0,0,Matches
Steve Traoré,bj BEN,FW,Lokomotiv Sofia,25,1998,13.0,3,,,,,,,,,0,0,Matches
Vinni Triboulet,fr FRA,FW,Beroe,24,1999,25.9,8,,,,,,,,,0,0,Matches
Nasko Tsekov,bg BUL,MF,CSKA Sofia,18,2005,0.2,0,,,,,,,,,0,0,Matches
Emil Tsenov,bg BUL,MF,CSKA 1948,21,2002,21.1,0,,,,,,,,,0,0,Matches
Borislav Tsonev,bg BUL,MF,Arda,28,1995,11.7,2,,,,,,,,,0,0,Matches
Mihail Tsonev,bg BUL,FW,CSKA 1948,18,2005,2.0,0,,,,,,,,,0,0,Matches
Radoslav Tsonev,bg BUL,MF,Arda,28,1995,12.6,1,,,,,,,,,1,1,Matches
Stefan Tsonkov,bg BUL,DF,PFC Hebar Pazardzhik,28,1995,20.0,3,,,,,,,,,0,0,Matches
Wenderson Tsunami,br BRA,MF,Levski Sofia,27,1996,30.0,4,,,,,,,,,0,0,Matches

