Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches
Leonardo Capezzi,it ITA,MF,Salernitana,26,1995,5,2,175,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Gianluca Caprari,it ITA,"MF,FW",Hellas Verona,28,1993,35,33,"2,739",30.4,12,7,19,10,2,2,4,0,7.1,5.5,6.2,11.7,117,164,270,0.39,0.23,0.62,0.33,0.56,0.23,0.20,0.44,0.18,0.38,Matches
Francesco Caputo,it ITA,FW,Sampdoria,33,1987,36,31,"2,790",31.0,11,3,14,11,0,1,0,0,10.3,9.3,3.2,12.5,30,32,196,0.35,0.10,0.45,0.35,0.45,0.33,0.10,0.43,0.30,0.40,Matches
Francesco Caputo,it ITA,FW,Sassuolo,33,1987,2,2,156,1.7,0,1,1,0,0,0,1,0,0.9,0.9,0.4,1.3,1,2,10,0.00,0.58,0.58,0.00,0.58,0.52,0.21,0.73,0.52,0.73,Matches
Andrea Carboni,it ITA,DF,Cagliari,20,2001,30,25,"2,215",24.6,0,0,0,0,0,0,6,0,0.7,0.7,0.1,0.8,29,97,18,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Nicolò Casale,it ITA,DF,Hellas Verona,23,1998,36,30,"2,586",28.7,0,1,1,0,0,0,10,0,0.7,0.7,1.0,1.7,40,91,29,0.00,0.03,0.03,0.00,0.03,0.03,0.03,0.06,0.03,0.06,Matches
Francesco Cassata,it ITA,MF,Genoa,24,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Samu Castillejo,es ESP,"FW,MF",Milan,26,1995,5,1,125,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,5,13,0.00,0.00,0.00,0.00,0.00,0.07,0.12,0.18,0.07,0.18,Matches
Gaetano Castrovilli,it ITA,MF,Fiorentina,24,1997,23,16,"1,391",15.5,1,1,2,1,0,0,4,0,1.0,1.0,0.8,1.8,40,78,59,0.06,0.06,0.13,0.06,0.13,0.07,0.05,0.12,0.07,0.12,Matches
Danilo Cataldi,it ITA,MF,Lazio,26,1994,32,19,"1,707",19.0,1,2,3,1,0,0,8,0,0.4,0.4,3.2,3.6,9,97,16,0.05,0.11,0.16,0.05,0.16,0.02,0.17,0.19,0.02,0.19,Matches
Pietro Ceccaroni,it ITA,DF,Venezia,25,1995,35,35,"3,122",34.7,2,1,3,2,0,0,7,1,2.3,2.3,0.8,3.1,37,87,12,0.06,0.03,0.09,0.06,0.09,0.07,0.02,0.09,0.07,0.09,Matches
Federico Ceccherini,it ITA,DF,Hellas Verona,29,1992,34,29,"2,358",26.2,1,0,1,1,0,0,12,1,1.7,1.7,0.5,2.2,20,95,41,0.04,0.00,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08,Matches
Emil Ceide,no NOR,"FW,MF",Sassuolo,19,2001,6,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,2,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Luca Ceppitelli,it ITA,DF,Cagliari,31,1989,24,16,"1,445",16.1,1,1,2,1,0,0,3,0,0.4,0.4,0.3,0.7,3,35,5,0.06,0.06,0.12,0.06,0.12,0.02,0.02,0.04,0.02,0.04,Matches
Damir Ceter,co COL,FW,Cagliari,23,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Julian Chabot,de GER,DF,Sampdoria,23,1998,11,4,490,5.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,21,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Giorgio Chiellini,it ITA,DF,Juventus,36,1984,21,16,"1,354",15.0,0,0,0,0,0,0,2,0,0.8,0.8,0.3,1.1,21,74,5,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
Federico Chiesa,it ITA,"MF,FW",Juventus,23,1997,14,11,863,9.6,2,2,4,2,0,0,0,0,2.2,2.2,1.2,3.4,36,32,59,0.21,0.21,0.42,0.21,0.42,0.23,0.12,0.35,0.23,0.35,Matches
Vlad Chiricheș,ro ROU,DF,Sassuolo,31,1989,29,27,"2,300",25.6,0,0,0,0,0,0,4,0,0.4,0.4,0.0,0.5,4,52,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Riccardo Ciervo,it ITA,"MF,DF",Sampdoria,19,2002,10,1,227,2.5,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,10,6,12,0.00,0.40,0.40,0.00,0.40,0.04,0.08,0.12,0.04,0.12,Matches
Moustapha Cissé,gn GUI,FW,Atalanta,17,2003,3,0,38,0.4,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,2,1,4,2.37,0.00,2.37,2.37,2.37,1.45,0.00,1.45,1.45,1.45,Matches
Giorgio Cittadini,it ITA,DF,Atalanta,19,2002,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ebrima Colley,gm GAM,"FW,MF",Spezia,21,2000,11,3,394,4.4,0,0,0,0,0,0,1,0,0.9,0.9,1.5,2.4,17,13,27,0.00,0.00,0.00,0.00,0.00,0.20,0.34,0.54,0.20,0.54,Matches
Omar Colley,gm GAM,DF,Sampdoria,28,1992,32,31,"2,745",30.5,0,0,0,0,0,0,6,1,1.2,1.2,0.0,1.2,12,83,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Andrea Consigli,it ITA,GK,Sassuolo,34,1987,37,37,"3,322",36.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Andrea Conti,it ITA,"DF,MF",Sampdoria,27,1994,7,2,234,2.6,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,3,2,13,0.38,0.00,0.38,0.38,0.38,0.14,0.00,0.14,0.14,0.14,Matches
Andrea Conti,it ITA,DF,Milan,27,1994,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Diego Coppola,it ITA,DF,Hellas Verona,17,2003,4,3,249,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,8,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Joaquín Correa,ar ARG,FW,Inter,26,1994,26,12,"1,025",11.4,6,1,7,6,0,0,2,0,4.6,4.6,2.2,6.8,41,38,93,0.53,0.09,0.61,0.53,0.61,0.40,0.19,0.60,0.40,0.60,Matches
Lassana Coulibaly,ml MLI,MF,Salernitana,25,1996,31,29,"2,332",25.9,0,0,0,0,0,0,3,0,1.0,1.0,0.3,1.2,39,82,38,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Mamadou Coulibaly,sn SEN,MF,Salernitana,22,1999,12,9,808,9.0,2,0,2,2,0,0,1,0,1.4,1.4,0.2,1.6,16,37,30,0.22,0.00,0.22,0.22,0.22,0.15,0.02,0.17,0.15,0.17,Matches
Alessio Cragno,it ITA,GK,Cagliari,27,1994,35,35,"3,150",35.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Domenico Criscito,it ITA,DF,Genoa,34,1986,20,18,"1,618",18.0,6,1,7,0,6,7,4,0,5.8,0.3,1.1,1.4,33,70,32,0.33,0.06,0.39,0.00,0.06,0.32,0.06,0.38,0.02,0.08,Matches
Bryan Cristante,it ITA,MF,Roma,26,1995,34,29,"2,678",29.8,2,0,2,2,0,0,9,0,2.2,2.2,2.6,4.8,31,231,24,0.07,0.00,0.07,0.07,0.07,0.08,0.09,0.16,0.08,0.16,Matches
Domen Črnigoj,si SVN,MF,Venezia,25,1995,34,22,"1,881",20.9,3,1,4,3,0,0,3,0,2.2,2.2,0.8,3.0,34,69,66,0.14,0.05,0.19,0.14,0.19,0.11,0.04,0.15,0.11,0.15,Matches
Giovanni Crociata,it ITA,FW,Empoli,23,1997,1,0,15,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.89,0.89,0.89,Matches
Juan Cuadrado,co COL,"DF,MF",Juventus,33,1988,33,28,"2,487",27.6,4,3,7,4,0,0,9,0,1.7,1.7,5.1,6.7,93,169,175,0.14,0.11,0.25,0.14,0.25,0.06,0.18,0.24,0.06,0.24,Matches
Mickaël Cuisance,fr FRA,MF,Venezia,21,1999,13,13,918,10.2,0,0,0,0,0,0,2,0,0.6,0.6,1.3,1.9,10,37,22,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.18,0.06,0.18,Matches
Patrick Cutrone,it ITA,FW,Empoli,23,1998,28,15,"1,401",15.6,3,0,3,3,0,0,1,0,3.7,3.7,0.9,4.6,20,16,139,0.19,0.00,0.19,0.19,0.19,0.24,0.06,0.30,0.24,0.30,Matches
Danilo D'Ambrosio,it ITA,DF,Inter,32,1988,20,9,"1,000",11.1,1,1,2,1,0,0,2,0,2.0,2.0,0.1,2.2,8,47,31,0.09,0.09,0.18,0.09,0.18,0.18,0.01,0.19,0.18,0.19,Matches
Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,21,2000,11,6,578,6.4,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.0,11,29,40,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.16,0.09,0.16,Matches
Danilo,br BRA,"DF,MF",Juventus,30,1991,22,22,"1,893",21.0,1,2,3,1,0,0,6,0,0.6,0.6,1.1,1.7,25,115,30,0.05,0.10,0.14,0.05,0.14,0.03,0.05,0.08,0.03,0.08,Matches
Ebrima Darboe,gm GAM,MF,Roma,20,2001,1,1,63,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,2,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Matteo Darmian,it ITA,DF,Inter,31,1989,25,18,"1,507",16.7,2,1,3,2,0,0,4,0,0.7,0.7,2.0,2.7,25,51,96,0.12,0.06,0.18,0.12,0.18,0.04,0.12,0.16,0.04,0.16,Matches
Paweł Dawidowicz,pl POL,DF,Hellas Verona,26,1995,17,13,"1,198",13.3,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.8,16,50,13,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
Sebastien De Maio,fr FRA,DF,Udinese,34,1987,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches
Tommaso De Nipoti,it ITA,FW,Atalanta,18,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mattia De Sciglio,it ITA,DF,Juventus,28,1992,20,13,"1,168",13.0,1,2,3,1,0,0,2,1,0.2,0.2,2.6,2.8,36,40,70,0.08,0.15,0.23,0.08,0.23,0.01,0.20,0.22,0.01,0.22,Matches
Lorenzo De Silvestri,it ITA,DF,Bologna,33,1988,31,27,"2,294",25.5,3,2,5,3,0,0,7,0,1.8,1.8,2.4,4.2,47,121,75,0.12,0.08,0.20,0.12,0.20,0.07,0.09,0.17,0.07,0.17,Matches
Grégoire Defrel,mq MTQ,FW,Sassuolo,30,1991,38,11,"1,362",15.1,2,2,4,2,0,0,3,0,4.0,4.0,1.6,5.6,26,30,94,0.13,0.13,0.26,0.13,0.26,0.26,0.11,0.37,0.26,0.37,Matches

Alessandro Deiola,it ITA,MF,Cagliari,25,1995,33,28,"2,129",23.7,4,1,5,4,0,0,5,0,2.5,2.5,1.4,3.9,12,70,51,0.17,0.04,0.21,0.17,0.21,0.11,0.06,0.17,0.11,0.17,Matches
Filippo Delli Carri,it ITA,DF,Salernitana,22,1999,5,3,334,3.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,7,7,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
Merih Demiral,tr TUR,DF,Atalanta,23,1998,28,22,"1,917",21.3,1,2,3,1,0,0,8,0,2.4,2.4,0.7,3.1,3,25,7,0.05,0.09,0.14,0.05,0.14,0.11,0.03,0.15,0.11,0.15,Matches
Diego Demme,de GER,MF,Napoli,29,1991,19,7,692,7.7,1,0,1,1,0,0,4,0,0.7,0.7,0.4,1.1,8,44,2,0.13,0.00,0.13,0.13,0.13,0.09,0.05,0.14,0.09,0.14,Matches
Fabio Depaoli,it ITA,DF,Hellas Verona,24,1997,18,7,703,7.8,1,1,2,1,0,0,3,0,0.8,0.8,0.6,1.4,12,30,33,0.13,0.13,0.26,0.13,0.26,0.10,0.08,0.18,0.10,0.18,Matches
Fabio Depaoli,it ITA,"MF,DF",Sampdoria,24,1997,6,1,112,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mattia Destro,it ITA,FW,Genoa,30,1991,27,21,"1,744",19.4,9,1,10,9,0,0,4,0,7.7,7.7,1.1,8.7,13,26,75,0.46,0.05,0.52,0.46,0.52,0.40,0.05,0.45,0.40,0.45,Matches
Gerard Deulofeu,es ESP,"FW,MF",Udinese,27,1994,34,31,"2,616",29.1,13,5,18,12,1,1,9,0,6.9,6.1,7.2,13.3,154,154,259,0.45,0.17,0.62,0.41,0.58,0.24,0.25,0.49,0.21,0.46,Matches
Jacopo Dezi,it ITA,MF,Venezia,29,1992,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.09,0.15,0.24,0.09,0.24,Matches
Samuel Di Carmine,it ITA,FW,Hellas Verona,32,1988,1,0,36,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
Federico Di Francesco,it ITA,"FW,MF",Empoli,27,1994,26,17,"1,367",15.2,5,0,5,5,0,0,2,0,2.3,2.3,1.0,3.3,27,45,126,0.33,0.00,0.33,0.33,0.33,0.15,0.07,0.22,0.15,0.22,Matches
Giovanni Di Lorenzo,it ITA,DF,Napoli,27,1993,33,33,"2,869",31.9,1,4,5,1,0,0,3,0,1.1,1.1,2.8,3.9,66,196,154,0.03,0.13,0.16,0.03,0.16,0.03,0.09,0.12,0.03,0.12,Matches
Francesco Di Mariano,it ITA,FW,Venezia,25,1996,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,7,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
Francesco Di Tacchio,it ITA,MF,Salernitana,31,1990,18,14,"1,255",13.9,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.6,5,56,5,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Amadou Diawara,gn GUI,MF,Roma,24,1997,4,2,170,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches
Brahim Díaz,ma MAR,MF,Milan,21,1999,31,25,"1,855",20.6,3,3,6,3,0,0,4,0,4.1,4.1,2.3,6.4,59,88,104,0.15,0.15,0.29,0.15,0.29,0.20,0.11,0.31,0.20,0.31,Matches
Mitchell Dijks,nl NED,"DF,FW",Bologna,28,1993,16,7,694,7.7,0,2,2,0,0,0,2,0,0.7,0.7,1.1,1.8,21,15,24,0.00,0.26,0.26,0.00,0.26,0.09,0.15,0.23,0.09,0.23,Matches
Federico Dimarco,it ITA,DF,Inter,23,1997,32,13,"1,430",15.9,2,3,5,2,0,1,1,0,3.5,2.7,5.2,7.9,54,94,116,0.13,0.19,0.31,0.13,0.31,0.22,0.33,0.55,0.17,0.50,Matches
Filippo Distefano,it ITA,FW,Fiorentina,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Koffi Djidji,ci CIV,DF,Torino,28,1992,25,21,"1,735",19.3,0,0,0,0,0,0,6,1,0.6,0.6,0.0,0.6,18,57,11,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Berat Djimsiti,al ALB,DF,Atalanta,28,1993,31,25,"2,256",25.1,1,1,2,1,0,0,6,0,1.9,1.9,1.6,3.5,19,100,31,0.04,0.04,0.08,0.04,0.08,0.07,0.07,0.14,0.07,0.14,Matches
Nicolás Domínguez,ar ARG,MF,Bologna,23,1998,28,23,"2,015",22.4,0,3,3,0,0,0,8,0,1.2,1.2,2.4,3.6,18,113,44,0.00,0.13,0.13,0.00,0.13,0.05,0.11,0.16,0.05,0.16,Matches
Bartłomiej Drągowski,pl POL,GK,Fiorentina,23,1997,7,7,556,6.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Radu Drăgușin,ro ROU,DF,Sampdoria,19,2002,13,4,620,6.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,6,13,10,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05,Matches
Radu Drăgușin,ro ROU,DF,Salernitana,19,2002,7,5,488,5.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,9,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Denzel Dumfries,nl NED,DF,Inter,25,1996,33,21,"2,028",22.5,5,4,9,5,0,0,3,0,5.2,5.2,4.4,9.6,55,58,204,0.22,0.18,0.40,0.22,0.40,0.23,0.19,0.43,0.23,0.43,Matches
Alfred Duncan,gh GHA,MF,Fiorentina,28,1993,33,21,"1,931",21.5,2,2,4,2,0,0,3,0,0.9,0.9,2.0,2.9,29,129,71,0.09,0.09,0.19,0.09,0.19,0.04,0.09,0.14,0.04,0.14,Matches
Paulo Dybala,ar ARG,"FW,MF",Juventus,27,1993,29,26,"2,061",22.9,10,5,15,9,1,2,3,0,7.6,6.0,4.5,10.5,50,103,155,0.44,0.22,0.66,0.39,0.61,0.33,0.20,0.53,0.26,0.46,Matches
Edin Džeko,ba BIH,FW,Inter,35,1986,36,27,"2,469",27.4,13,6,19,13,0,0,2,0,14.8,14.8,3.9,18.7,47,107,207,0.47,0.22,0.69,0.47,0.69,0.54,0.14,0.68,0.54,0.68,Matches
Tyronne Ebuehi,ng NGA,DF,Venezia,25,1995,19,12,"1,138",12.6,0,0,0,0,0,0,1,1,0.6,0.6,0.4,1.0,29,29,52,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches
Éderson,br BRA,MF,Salernitana,22,1999,15,13,"1,147",12.7,2,1,3,2,0,0,5,0,2.0,2.0,1.0,3.1,25,34,39,0.16,0.08,0.24,0.16,0.24,0.16,0.08,0.24,0.16,0.24,Matches
Albin Ekdal,se SWE,MF,Sampdoria,32,1989,26,19,"1,637",18.2,1,0,1,1,0,0,11,1,0.9,0.9,0.3,1.2,10,62,20,0.05,0.00,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches
Caleb Ekuban,gh GHA,"FW,MF",Genoa,27,1994,30,18,"1,716",19.1,1,2,3,1,0,0,2,0,3.5,3.5,2.4,5.9,31,31,133,0.05,0.10,0.16,0.05,0.16,0.18,0.13,0.31,0.18,0.31,Matches
Elif Elmas,mk MKD,"FW,MF",Napoli,21,1999,37,12,"1,620",18.0,3,4,7,3,0,0,3,0,2.3,2.3,1.8,4.1,59,53,96,0.17,0.22,0.39,0.17,0.39,0.13,0.10,0.23,0.13,0.23,Matches
Martin Erlic,hr CRO,DF,Spezia,23,1998,30,30,"2,576",28.6,2,0,2,2,0,0,5,0,3.0,3.0,0.4,3.4,6,32,3,0.07,0.00,0.07,0.07,0.07,0.10,0.01,0.12,0.10,0.12,Matches
Gonzalo Escalante,ar ARG,MF,Lazio,28,1993,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Diego Falcinelli,it ITA,FW,Bologna,30,1991,6,0,66,0.7,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,2,9,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.78,0.78,0.78,Matches
Wladimiro Falcone,it ITA,GK,Sampdoria,26,1995,10,9,855,9.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Paolo Faragò,it ITA,MF,Cagliari,28,1993,1,0,16,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,1,2,0.00,0.00,0.00,0.00,0.00,2.44,0.00,2.44,2.44,2.44,Matches
Davide Faraoni,it ITA,DF,Hellas Verona,29,1991,32,30,"2,572",28.6,4,5,9,4,0,0,8,1,3.0,3.0,2.9,5.9,31,123,125,0.14,0.17,0.31,0.14,0.31,0.11,0.10,0.21,0.11,0.21,Matches
Mohamed Fares,dz ALG,"DF,FW",Genoa,25,1996,9,6,587,6.5,2,1,3,2,0,0,2,0,1.1,1.1,0.7,1.8,16,15,22,0.31,0.15,0.46,0.31,0.46,0.17,0.11,0.28,0.17,0.28,Matches
Diego Farias,br BRA,"MF,FW",Cagliari,31,1990,4,0,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,7,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Andrea Favilli,it ITA,FW,Genoa,24,1997,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Federico Fazio,ar ARG,DF,Salernitana,34,1987,16,16,"1,434",15.9,1,0,1,1,0,0,3,1,1.5,1.5,0.4,1.8,19,40,6,0.06,0.00,0.06,0.06,0.06,0.09,0.02,0.12,0.09,0.12,Matches
Luiz Felipe,it ITA,DF,Lazio,24,1997,31,28,"2,491",27.7,0,0,0,0,0,0,9,1,0.3,0.3,0.2,0.5,12,78,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Alex Ferrari,it ITA,DF,Sampdoria,27,1994,23,20,"1,643",18.3,1,0,1,1,0,0,4,0,0.6,0.6,0.0,0.6,7,39,5,0.05,0.00,0.05,0.05,0.05,0.03,0.00,0.03,0.03,0.03,Matches
Salvador Ferrer,es ESP,"DF,MF",Spezia,23,1998,27,14,"1,495",16.6,0,3,3,0,0,0,3,0,0.2,0.2,1.3,1.6,24,67,52,0.00,0.18,0.18,0.00,0.18,0.01,0.08,0.09,0.01,0.09,Matches
Riccardo Fiamozzi,it ITA,DF,Empoli,28,1993,10,7,620,6.9,0,1,1,0,0,0,1,0,0.0,0.0,0.6,0.6,10,23,14,0.00,0.15,0.15,0.00,0.15,0.00,0.09,0.09,0.00,0.09,Matches
Luca Fiordilino,it ITA,MF,Venezia,25,1996,15,5,661,7.3,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,3,23,10,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Matches
Vincenzo Fiorillo,it ITA,GK,Salernitana,31,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Alessandro Florenzi,it ITA,"DF,FW",Milan,30,1991,24,12,"1,152",12.8,2,0,2,2,0,0,2,0,0.7,0.7,0.9,1.6,30,68,51,0.16,0.00,0.16,0.16,0.16,0.06,0.07,0.13,0.06,0.13,Matches
Fernando Forestieri,it ITA,"FW,MF",Udinese,31,1990,4,0,58,0.6,2,1,3,2,0,0,1,0,1.1,1.1,0.0,1.2,2,3,8,3.10,1.55,4.66,3.10,4.66,1.75,0.08,1.82,1.75,1.82,Matches
Francesco Forte,it ITA,FW,Venezia,28,1993,12,4,422,4.7,1,0,1,1,0,0,3,0,1.0,1.0,0.6,1.6,3,7,16,0.21,0.00,0.21,0.21,0.21,0.23,0.14,0.37,0.23,0.37,Matches
Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,22,1999,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Davide Frattesi,it ITA,MF,Sassuolo,21,1999,36,35,"2,854",31.7,4,3,7,4,0,0,6,0,5.9,5.9,3.6,9.6,79,113,104,0.13,0.09,0.22,0.13,0.22,0.19,0.11,0.30,0.19,0.30,Matches
Morten Frendrup,dk DEN,"DF,MF",Genoa,20,2001,10,6,695,7.7,0,0,0,0,0,0,1,0,0.5,0.5,0.4,0.9,13,25,9,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11,Matches
Remo Freuler,ch SUI,MF,Atalanta,29,1992,29,28,"2,369",26.3,1,3,4,1,0,0,10,0,1.4,1.4,1.3,2.8,52,208,59,0.04,0.11,0.15,0.04,0.15,0.05,0.05,0.10,0.05,0.10,Matches
Matteo Gabbia,it ITA,DF,Milan,21,1999,8,6,537,6.0,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.1,3,22,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,29,1991,18,15,"1,140",12.7,6,2,8,6,0,0,3,0,3.9,3.9,2.0,5.9,13,29,57,0.47,0.16,0.63,0.47,0.63,0.31,0.16,0.46,0.31,0.46,Matches
Gianluca Gaetano,it ITA,MF,Napoli,21,2000,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Luca Gagliano,it ITA,"FW,DF",Cagliari,21,2000,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
