Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Michael Martin,de GER,MF,Ried,22,2000,27.5,0,14,4,28.6,0.51,0.15,0.00,0.00,,0,0,Matches
Jonas Mayer,at AUT,MF,Ried,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Matteo Meisl,at AUT,DF,Austria Wien,21,2000,11.7,0,5,1,20.0,0.43,0.09,0.00,0.00,,0,0,Matches
Phillip Menzel,de GER,GK,SK Austria Klagenfurt,23,1998,30.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Emilian Metu,at AUT,MF,SK Austria Klagenfurt,19,2003,0.0,0,1,0,0.0,30.00,0.00,0.00,,,0,0,Matches
Kingsley Michael,ng NGA,MF,Ried,22,1999,7.7,0,10,1,10.0,1.30,0.13,0.00,0.00,,0,0,Matches
Peter Michorl,at AUT,MF,LASK,27,1995,24.3,0,36,8,22.2,1.48,0.33,0.00,0.00,,0,0,Matches
Fabian Miesenböck,at AUT,MF,SK Austria Klagenfurt,29,1993,2.6,0,6,0,0.0,2.31,0.00,0.00,,,0,0,Matches
Leo Mikić,hr CRO,"FW,MF",Ried,25,1997,18.7,2,38,12,31.6,2.03,0.64,0.05,0.17,,0,0,Matches
Samuel Mischitz,at AUT,DF,SCR Altach,18,2003,0.6,0,1,0,0.0,1.80,0.00,0.00,,,0,0,Matches
Christoph Monschein,at AUT,FW,Ried,29,1992,14.9,3,29,12,41.4,1.95,0.81,0.03,0.08,,2,3,Matches

Martin Moormann,at AUT,DF,Rapid Wien,21,2001,13.4,0,10,3,30.0,0.75,0.22,0.00,0.00,,0,0,Matches
Maximiliano Moreira,uy URU,"DF,MF",SK Austria Klagenfurt,28,1994,20.2,1,7,3,42.9,0.35,0.15,0.14,0.33,,0,0,Matches
Nemanja Motika,rs SRB,"FW,MF",SC Austria Lustenau,19,2003,7.5,1,11,4,36.4,1.46,0.53,0.09,0.25,,0,0,Matches
Lukas Mühl,de GER,DF,Austria Wien,25,1997,21.6,0,15,7,46.7,0.69,0.32,0.00,0.00,,0,0,Matches
Pascal Müller,at AUT,MF,Wolfsberger AC,19,2003,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Valentino Müller,at AUT,MF,WSG Tirol,23,1999,27.0,3,33,9,27.3,1.22,0.33,0.09,0.33,,0,0,Matches
Ibrahim Mustapha,gh GHA,FW,LASK,22,2000,9.0,3,14,7,50.0,1.56,0.78,0.21,0.43,,0,0,Matches
Keito Nakamura,jp JPN,MF,LASK,22,2000,27.8,14,89,35,39.3,3.20,1.26,0.16,0.40,,0,0,Matches
Johannes Naschberger,at AUT,"MF,FW",WSG Tirol,22,2000,9.0,1,15,3,20.0,1.66,0.33,0.07,0.33,,0,0,Matches
Simon Nelson,at AUT,DF,SCR Altach,20,2002,2.7,0,1,0,0.0,0.36,0.00,0.00,,,0,0,Matches
Bakary Nimaga,ml MLI,MF,SCR Altach,27,1994,7.7,0,4,1,25.0,0.52,0.13,0.00,0.00,,0,0,Matches
Michael Novak,at AUT,"DF,MF",Wolfsberger AC,31,1990,12.1,1,8,2,25.0,0.66,0.17,0.13,0.50,,0,0,Matches
Atdhe Nuhiu,xk KVX,FW,SCR Altach,33,1989,24.9,10,48,22,45.8,1.93,0.88,0.21,0.45,,0,1,Matches
Stefan Nutz,at AUT,"FW,MF",Ried,30,1992,19.1,2,31,11,35.5,1.62,0.57,0.06,0.18,,0,0,Matches
Jakob Odehnal,at AUT,GK,SCR Altach,20,2001,3.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Tim Oermann,de GER,DF,Wolfsberger AC,18,2003,13.9,0,2,0,0.0,0.14,0.00,0.00,,,0,0,Matches
Sandi Ogrinec,si SVN,MF,WSG Tirol,24,1998,13.5,3,16,4,25.0,1.19,0.30,0.19,0.75,,0,0,Matches
Noah Okafor,ch SUI,FW,RB Salzburg,22,2000,11.1,7,33,13,39.4,2.97,1.17,0.21,0.54,,0,0,Matches
Bryan Okoh,ch SUI,DF,RB Salzburg,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Arthur Okonkwo,eng ENG,GK,Sturm Graz,20,2001,15.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Osarenren Okungbowa,at AUT,DF,WSG Tirol,28,1994,5.2,0,3,1,33.3,0.57,0.19,0.00,0.00,,0,0,Matches
Ervin Omic,at AUT,MF,Wolfsberger AC,19,2003,19.8,0,18,5,27.8,0.91,0.25,0.00,0.00,,0,0,Matches
Alois Oroz,hr CRO,DF,Sturm Graz,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Ferdinand Oswald,de GER,GK,WSG Tirol,31,1990,27.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Moritz Oswald,at AUT,MF,Rapid Wien,20,2002,7.0,0,9,2,22.2,1.29,0.29,0.00,0.00,,0,0,Matches

Benjamin Ozegovic,at AUT,GK,WSG Tirol,22,1999,5.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Seth Paintsil,gh GHA,FW,Hartberg,26,1996,6.4,0,8,1,12.5,1.25,0.16,0.00,0.00,,0,0,Matches
Strahinja Pavlović,rs SRB,DF,RB Salzburg,21,2001,22.5,1,29,7,24.1,1.29,0.31,0.03,0.14,,0,0,Matches
Aleksa Pejić,rs SRB,MF,Rapid Wien,23,1999,22.6,0,9,1,11.1,0.40,0.04,0.00,0.00,,0,0,Matches
Dejan Petrovič,si SVN,MF,Rapid Wien,24,1998,2.2,0,4,1,25.0,1.86,0.46,0.00,0.00,,0,0,Matches
Manuel Pfeifer,at AUT,DF,Hartberg,22,1999,13.8,0,7,0,0.0,0.51,0.00,0.00,,,0,0,Matches
Kamil Piątkowski,pl POL,DF,RB Salzburg,22,2000,2.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Simon Piesinger,at AUT,DF,Wolfsberger AC,30,1992,21.4,1,12,2,16.7,0.56,0.09,0.08,0.50,,0,0,Matches
Markus Pink,at AUT,FW,SK Austria Klagenfurt,31,1991,20.7,16,57,31,54.4,2.76,1.50,0.28,0.52,,0,0,Matches
Tin Plavotic,at AUT,DF,Ried,25,1997,27.8,4,15,8,53.3,0.54,0.29,0.27,0.50,,0,0,Matches
Manuel Polster,at AUT,MF,Austria Wien,19,2002,13.0,1,13,3,23.1,1.00,0.23,0.08,0.33,,0,0,Matches
Philipp Pomer,at AUT,"MF,FW",Ried,24,1997,26.6,2,29,5,17.2,1.09,0.19,0.07,0.40,,0,0,Matches
Marvin Potzmann,at AUT,DF,LASK,28,1993,6.7,0,2,0,0.0,0.30,0.00,0.00,,,0,0,Matches
Alexander Prass,at AUT,MF,Sturm Graz,21,2001,27.3,3,39,11,28.2,1.43,0.40,0.08,0.27,,0,0,Matches
Nik Prelec,si SVN,FW,WSG Tirol,21,2001,11.3,6,27,15,55.6,2.39,1.33,0.22,0.40,,0,0,Matches
Tim Prica,se SWE,FW,WSG Tirol,20,2002,16.1,8,47,20,42.6,2.92,1.24,0.11,0.25,,3,3,Matches
Dominik Prokop,at AUT,"MF,FW",Hartberg,25,1997,7.1,4,24,11,45.8,3.36,1.54,0.17,0.36,,0,0,Matches
Ruben Providence,fr FRA,"FW,MF",Hartberg,21,2001,15.0,6,24,14,58.3,1.60,0.94,0.25,0.43,,0,0,Matches
Leopold Querfeld,at AUT,DF,Rapid Wien,18,2003,21.0,1,19,7,36.8,0.91,0.33,0.05,0.14,,0,0,Matches
Stefan Radulovic,at AUT,MF,LASK,20,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Alexander Ranacher,at AUT,DF,WSG Tirol,23,1998,14.7,3,13,5,38.5,0.89,0.34,0.23,0.60,,0,0,Matches
Reinhold Ranftl,at AUT,"MF,DF",Austria Wien,30,1992,31.0,4,28,7,25.0,0.90,0.23,0.14,0.57,,0,0,Matches
Dominik Reiter,at AUT,"MF,DF",SCR Altach,24,1998,4.1,0,10,3,30.0,2.45,0.73,0.00,0.00,,0,0,Matches
René Renner,at AUT,DF,LASK,28,1993,28.9,1,24,6,25.0,0.83,0.21,0.04,0.17,,0,0,Matches
Torben Rhein,de GER,MF,SC Austria Lustenau,19,2003,10.6,0,12,5,41.7,1.13,0.47,0.00,0.00,,0,0,Matches

Florian Rieder,at AUT,FW,SK Austria Klagenfurt,26,1996,17.1,4,30,15,50.0,1.76,0.88,0.13,0.27,,0,0,Matches
Lautaro Rinaldi,ar ARG,FW,WSG Tirol,28,1993,4.7,1,14,4,28.6,2.99,0.86,0.07,0.25,,0,0,Matches
Thorsten Röcher,at AUT,FW,Wolfsberger AC,31,1991,10.9,6,16,11,68.8,1.46,1.01,0.38,0.55,,0,0,Matches
Žan Rogelj,si SVN,"MF,DF",WSG Tirol,22,1999,17.4,3,18,6,33.3,1.04,0.35,0.17,0.50,,0,0,Matches
Thomas Rotter,at AUT,DF,Hartberg,30,1992,14.9,0,14,4,28.6,0.94,0.27,0.00,0.00,,0,0,Matches
Thomas Sabitzer,at AUT,"FW,MF",WSG Tirol,21,2000,18.6,4,27,9,33.3,1.45,0.48,0.11,0.33,,1,1,Matches
Samuel Şahin-Radlinger,at AUT,GK,Ried,29,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Raphael Sallinger,at AUT,GK,Hartberg,26,1995,20.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Mamadou Sangare,ml MLI,MF,Hartberg,20,2002,9.5,2,18,8,44.4,1.89,0.84,0.11,0.25,,0,0,Matches
Manprit Sarkaria,at AUT,FW,Sturm Graz,25,1996,20.1,9,43,21,48.8,2.14,1.05,0.16,0.33,,2,2,Matches
Nikolas Sattlberger,at AUT,MF,Rapid Wien,18,2004,2.3,0,1,0,0.0,0.43,0.00,0.00,,,0,0,Matches
Dragoljub Savić,rs SRB,MF,Rapid Wien,21,2001,0.7,0,1,0,0.0,1.34,0.00,0.00,,,0,0,Matches
Marcel Schantl,at AUT,DF,Hartberg,21,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Tizian-Valentino Scharmer,at AUT,DF,Ried,18,2004,0.1,0,1,0,0.0,15.00,0.00,0.00,,,0,0,Matches
Jonathan Scherzer,at AUT,"DF,MF",Wolfsberger AC,27,1995,9.3,0,2,1,50.0,0.22,0.11,0.00,0.00,,0,0,Matches
Thorsten Schick,at AUT,"DF,MF",Rapid Wien,32,1990,14.1,0,8,2,25.0,0.57,0.14,0.00,0.00,,0,0,Matches
Domenik Schierl,at AUT,GK,SC Austria Lustenau,28,1994,29.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Raphael Schifferl,at AUT,DF,Wolfsberger AC,23,1999,16.3,1,15,3,20.0,0.92,0.18,0.07,0.33,,0,0,Matches
Alexander Schlager,at AUT,GK,LASK,26,1996,25.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Anthony Schmid,at AUT,"FW,MF",SC Austria Lustenau,23,1999,9.6,4,18,10,55.6,1.88,1.05,0.22,0.40,,0,0,Matches
Alexander Schmidt,at AUT,FW,LASK,24,1998,0.4,0,1,0,0.0,2.43,0.00,0.00,,,0,0,Matches
David Schnegg,at AUT,DF,Sturm Graz,23,1998,19.4,3,29,6,20.7,1.49,0.31,0.10,0.50,,0,0,Matches
Emanuel Schreiner,at AUT,"DF,MF",SCR Altach,33,1989,6.9,1,6,2,33.3,0.87,0.29,0.17,0.50,,0,0,Matches
Kofi Schulz,de GER,"DF,MF",WSG Tirol,33,1989,26.7,2,19,7,36.8,0.71,0.26,0.11,0.29,,0,0,Matches
Till Schumacher,de GER,"DF,MF",SK Austria Klagenfurt,24,1997,16.5,0,7,3,42.9,0.42,0.18,0.00,0.00,,0,0,Matches

Tobias Schützenauer,at AUT,GK,Sturm Graz,25,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Felix Seiwald,at AUT,DF,Ried,21,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Nicolas Seiwald,at AUT,MF,RB Salzburg,21,2001,28.7,3,21,11,52.4,0.73,0.38,0.14,0.27,,0,0,Matches
Benjamin Šeško,si SVN,FW,RB Salzburg,19,2003,22.5,16,79,42,53.2,3.52,1.87,0.18,0.33,,2,2,Matches
Ziad El Sheiwi,at AUT,DF,Austria Wien,18,2004,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Jörg Siebenhandl,at AUT,GK,Sturm Graz,32,1990,16.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Roko Simic,hr CRO,FW,RB Salzburg,18,2003,3.6,0,6,3,50.0,1.68,0.84,0.00,0.00,,0,0,Matches
Stefan Skrbo,at AUT,FW,WSG Tirol,21,2001,3.2,0,3,2,66.7,0.93,0.62,0.00,0.00,,0,0,Matches
David Skubl,at AUT,GK,Wolfsberger AC,20,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Oumar Solet,fr FRA,DF,RB Salzburg,22,2000,24.2,1,14,4,28.6,0.58,0.17,0.07,0.25,,0,0,Matches
Michael Sollbauer,at AUT,DF,Rapid Wien,32,1990,23.3,0,9,3,33.3,0.39,0.13,0.00,0.00,,0,0,Matches
Mario Sonnleitner,at AUT,DF,Hartberg,35,1986,17.9,0,8,0,0.0,0.45,0.00,0.00,,,0,0,Matches
Sebastian Soto,us USA,FW,SK Austria Klagenfurt,22,2000,6.2,1,8,2,25.0,1.28,0.32,0.13,0.50,,0,0,Matches
Jan Stefanon,at AUT,FW,SC Austria Lustenau,23,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Michael Steinwender,at AUT,DF,Hartberg,22,2000,17.8,0,7,2,28.6,0.39,0.11,0.00,0.00,,0,0,Matches
Filip Stojković,me MNE,DF,LASK,29,1993,27.4,1,9,3,33.3,0.33,0.11,0.11,0.33,,0,0,Matches
Nikola Stošić,rs SRB,MF,Ried,22,2000,1.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Simon Straudi,it ITA,"FW,MF",SK Austria Klagenfurt,23,1999,8.0,0,8,2,25.0,1.00,0.25,0.00,0.00,,0,0,Matches
Felix Strauß,at AUT,DF,SCR Altach,21,2001,18.3,0,4,0,0.0,0.22,0.00,0.00,,,0,0,Matches
Oliver Strunz,at AUT,"MF,FW",Rapid Wien,22,2000,6.8,4,18,10,55.6,2.63,1.46,0.22,0.40,,0,0,Matches
Dominik Stumberger,at AUT,DF,WSG Tirol,23,1999,15.6,1,8,1,12.5,0.51,0.06,0.13,1.00,,0,0,Matches
Philipp Sturm,at AUT,MF,Hartberg,23,1999,0.9,0,2,1,50.0,2.22,1.11,0.00,0.00,,0,0,Matches
Luka Sučić,hr CRO,"FW,MF",RB Salzburg,19,2002,12.3,0,23,5,21.7,1.87,0.41,0.00,0.00,,0,0,Matches
Lukas Sulzbacher,at AUT,"MF,DF",WSG Tirol,22,2000,25.1,1,22,6,27.3,0.88,0.24,0.05,0.17,,0,0,Matches
Stefano Surdanovic,rs SRB,"MF,FW",SC Austria Lustenau,23,1998,29.4,4,26,12,46.2,0.89,0.41,0.15,0.33,,0,0,Matches

René Swete,at AUT,GK,Hartberg,32,1990,12.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Haris Tabakovic,ba BIH,FW,Austria Wien,28,1994,18.6,17,70,37,52.9,3.77,1.99,0.21,0.41,,2,2,Matches
Dario Tadić,at AUT,FW,Hartberg,32,1990,15.6,7,38,20,52.6,2.43,1.28,0.11,0.20,,3,3,Matches
Matthäus Taferner,at AUT,MF,Wolfsberger AC,21,2001,17.3,0,12,1,8.3,0.69,0.06,0.00,0.00,,0,0,Matches
Maksym Talovierov,ua UKR,"MF,DF",LASK,22,2000,5.6,0,1,0,0.0,0.18,0.00,0.00,,,0,0,Matches
Adil Taoui,fr FRA,FW,LASK,20,2001,0.4,0,2,1,50.0,5.45,2.73,0.00,0.00,,0,0,Matches
Johannes Tartarotti,at AUT,MF,SCR Altach,22,1999,5.9,1,11,4,36.4,1.87,0.68,0.09,0.25,,0,0,Matches
Georg Teigl,at AUT,"MF,DF",Austria Wien,31,1991,3.8,0,5,1,20.0,1.30,0.26,0.00,0.00,,0,0,Matches
Bryan Teixeira,cv CPV,"FW,MF",Sturm Graz,21,2000,6.8,0,11,2,18.2,1.63,0.30,0.00,0.00,,0,1,Matches
Bryan Teixeira,cv CPV,"MF,FW",SC Austria Lustenau,21,2000,14.8,6,30,15,50.0,2.03,1.01,0.13,0.27,,2,2,Matches
Manuel Thurnwald,at AUT,"DF,MF",SCR Altach,24,1998,14.3,0,15,6,40.0,1.05,0.42,0.00,0.00,,0,0,Matches
Alexis Tibidi,fr FRA,"MF,FW",SCR Altach,18,2003,13.7,5,26,12,46.2,1.89,0.87,0.19,0.42,,0,0,Matches
Daniel Tiefenbach,hu HUN,MF,SC Austria Lustenau,22,1999,8.1,0,4,0,0.0,0.49,0.00,0.00,,,0,0,Matches
Denis Tomic,at AUT,MF,WSG Tirol,24,1998,5.0,1,7,2,28.6,1.41,0.40,0.14,0.50,,0,0,Matches
Ben Travis Wörndl,de GER,MF,Ried,19,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Julian Turi,at AUT,DF,Ried,21,2001,14.7,0,9,1,11.1,0.61,0.07,0.00,0.00,,0,0,Matches
Cem Türkmen,tr TUR,MF,SC Austria Lustenau,20,2002,15.0,0,7,4,57.1,0.47,0.27,0.00,0.00,,0,0,Matches
Andreas Ulmer,at AUT,DF,RB Salzburg,36,1985,15.3,0,6,4,66.7,0.39,0.26,0.00,0.00,,0,0,Matches
David Ungar,at AUT,"DF,MF",Ried,22,2000,25.1,0,11,1,9.1,0.44,0.04,0.00,0.00,,0,0,Matches
Moses Usor,ng NGA,MF,LASK,20,2002,10.6,1,34,12,35.3,3.19,1.13,0.03,0.08,,0,0,Matches
Cem Üstündag,at AUT,MF,WSG Tirol,21,2001,2.6,0,2,0,0.0,0.78,0.00,0.00,,,0,0,Matches
Fredy Valencia,co COL,MF,LASK,20,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Ignace Van Der Brempt,be BEL,DF,RB Salzburg,20,2002,6.9,0,1,1,100.0,0.14,0.14,0.00,0.00,,0,0,Matches
Nikolas Veratschnig,at AUT,"DF,MF",Wolfsberger AC,19,2003,19.8,1,21,7,33.3,1.06,0.35,0.05,0.14,,0,0,Matches
Nikos Vergos,gr GRE,FW,Wolfsberger AC,26,1996,3.5,1,12,3,25.0,3.43,0.86,0.00,0.00,,1,1,Matches

William Vick,dk DEN,FW,Sturm Graz,19,2003,7.4,1,20,6,30.0,2.69,0.81,0.05,0.17,,0,0,Matches
Dario Vizinger,hr CRO,"MF,FW",Wolfsberger AC,24,1998,2.7,1,8,5,62.5,2.96,1.85,0.13,0.20,,0,0,Matches
Romeo Vucic,at AUT,FW,Austria Wien,19,2003,1.4,0,2,0,0.0,1.38,0.00,0.00,,,0,0,Matches
Alexander Walke,de GER,GK,RB Salzburg,39,1983,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Josef Weberbauer,at AUT,MF,Ried,24,1998,5.4,0,7,2,28.6,1.29,0.37,0.00,0.00,,0,0,Matches
Moritz Wels,at AUT,MF,Sturm Graz,17,2004,0.4,1,3,2,66.7,6.92,4.62,0.33,0.50,,0,0,Matches
Jonas Wendlinger,at AUT,GK,Ried,22,2000,6.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Christopher Wernitznig,at AUT,"DF,MF",SK Austria Klagenfurt,32,1990,22.4,0,15,0,0.0,0.67,0.00,0.00,,,0,0,Matches
Nico Wiesinger,at AUT,DF,Ried,19,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Philipp Wiesinger,at AUT,DF,LASK,28,1994,1.3,0,1,0,0.0,0.76,0.00,0.00,,,0,0,Matches
Julian Wießmeier,de GER,MF,Ried,29,1992,12.8,1,18,6,33.3,1.41,0.47,0.06,0.17,,0,0,Matches
Luca Wimhofer,at AUT,MF,LASK,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Kevin Wimmer,at AUT,DF,Rapid Wien,29,1992,8.0,0,2,2,100.0,0.25,0.25,0.00,0.00,,0,0,Matches
Nicolas Wimmer,at AUT,DF,SK Austria Klagenfurt,27,1995,28.1,3,23,7,30.4,0.82,0.25,0.09,0.29,,1,2,Matches
Maximilian Wöber,at AUT,DF,RB Salzburg,24,1998,13.2,1,16,7,43.8,1.22,0.53,0.06,0.14,,0,0,Matches
Florian Wustinger,at AUT,MF,Austria Wien,19,2003,1.1,0,1,0,0.0,0.90,0.00,0.00,,,0,0,Matches
Gregory Wüthrich,ch SUI,DF,Sturm Graz,27,1994,24.4,1,14,3,21.4,0.57,0.12,0.07,0.33,,0,0,Matches
Emre Yabantas,at AUT,MF,SCR Altach,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Marcel Ziegl,at AUT,"MF,DF",Ried,29,1992,10.8,0,11,4,36.4,1.02,0.37,0.00,0.00,,0,0,Matches
Philipp Ziereis,de GER,DF,LASK,29,1993,28.2,1,14,3,21.4,0.50,0.11,0.07,0.33,,0,0,Matches
Bernhard Zimmermann,at AUT,"MF,FW",Rapid Wien,20,2002,9.4,7,31,14,45.2,3.31,1.49,0.23,0.50,,0,0,Matches
Gabriel Zirngast,at AUT,FW,LASK,20,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Robert Žulj,at AUT,MF,LASK,30,1992,20.6,11,53,20,37.7,2.58,0.97,0.19,0.50,,1,1,Matches
Jan Zwischenbrugger,at AUT,"DF,MF",SCR Altach,32,1990,19.0,0,7,2,28.6,0.37,0.11,0.00,0.00,,0,0,Matches
Nikola Đorić,rs SRB,DF,SK Austria Klagenfurt,22,2000,1.7,0,2,1,50.0,1.18,0.59,0.00,0.00,,0,0,Matches

