Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Éder Álvarez Balanta,co COL,MF,Club Brugge,30,1993,5.5,0,2,1,50.0,0.36,0.18,0.00,0.00,5.2,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
Steven Alzate,co COL,MF,Standard Liège,24,1998,18.5,1,14,2,14.3,0.76,0.11,0.07,0.50,20.9,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
Thierry Ambrose,gp GLP,FW,Kortrijk,26,1997,0.6,0,1,0,0.0,1.70,0.00,0.00,,19.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Mohamed Amoura,dz ALG,FW,Union SG,23,2000,15.9,17,77,35,45.5,4.83,2.20,0.21,0.46,16.0,0,1,1,10.7,9.9,0.13,+6.3,+6.1,Matches
Francis Amuzu,be BEL,FW,Anderlecht,23,1999,6.3,3,19,5,26.3,3.01,0.79,0.16,0.60,17.8,1,0,0,1.0,1.0,0.05,+2.0,+2.0,Matches
Frederic Ananou,tg TOG,"DF,MF",Sint-Truiden,25,1997,6.0,0,2,0,0.0,0.33,0.00,0.00,,9.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
Stelios Andreou,cy CYP,DF,Charleroi,21,2002,26.8,1,4,1,25.0,0.15,0.04,0.25,1.00,12.6,0,0,0,1.1,1.1,0.29,-0.1,-0.1,Matches
Nilson Angulo,ec ECU,"FW,MF",Anderlecht,20,2003,0.5,1,1,1,100.0,1.87,1.87,1.00,1.00,3.9,0,0,0,0.9,0.9,0.94,+0.1,+0.1,Matches
Bill Antonio,zw ZIM,"MF,FW",Mechelen,20,2002,6.4,3,8,4,50.0,1.25,0.62,0.38,0.75,14.6,0,0,0,1.0,1.0,0.12,+2.0,+2.0,Matches
Kristian Arnstad,no NOR,"DF,MF",Anderlecht,19,2003,7.2,0,7,0,0.0,0.98,0.00,0.00,,21.7,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Tolu Arokodare,ng NGA,FW,Genk,22,2000,14.5,8,71,24,33.8,4.89,1.65,0.11,0.33,11.8,1,0,1,10.7,9.9,0.14,-2.7,-1.9,Matches

Gerardo Arteaga,mx MEX,DF,Genk,24,1998,13.4,0,11,1,9.1,0.82,0.07,0.00,0.00,21.9,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Isaac Asante,gh GHA,"DF,MF",Mechelen,20,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dirk Asare,be BEL,MF,Mechelen,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Majeed Ashimeru,gh GHA,MF,Anderlecht,25,1997,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christalino Atemona,de GER,DF,Kortrijk,21,2002,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lynnt Audoor,be BEL,MF,Kortrijk,19,2003,4.5,0,1,0,0.0,0.22,0.00,0.00,,25.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Ludwig Augustinsson,se SWE,DF,Anderlecht,29,1994,18.1,0,15,3,20.0,0.83,0.17,0.00,0.00,15.8,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
Felipe Augusto,br BRA,"FW,MF",Cercle Brugge,19,2004,4.9,1,12,2,16.7,2.43,0.41,0.08,0.50,13.8,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
Felipe Avenatti,uy URU,"FW,MF",Kortrijk,30,1993,17.4,3,41,10,24.4,2.35,0.57,0.05,0.20,15.4,0,1,1,4.5,4.3,0.11,-1.5,-2.3,Matches
Gastón Ávila,ar ARG,DF,Antwerp,21,2001,2.0,0,3,0,0.0,1.50,0.00,0.00,,25.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Youssouph Badji,sn SEN,"FW,MF",Charleroi,21,2001,10.4,0,29,9,31.0,2.78,0.86,0.00,0.00,11.4,0,0,0,2.7,2.7,0.09,-2.7,-2.7,Matches
Bilal Bafdili,be BEL,"MF,FW",Mechelen,18,2004,1.9,2,6,4,66.7,3.16,2.11,0.33,0.50,16.8,0,0,0,1.3,1.3,0.26,+0.7,+0.7,Matches
Jonas Bager,dk DEN,DF,Charleroi,27,1996,16.7,0,3,1,33.3,0.18,0.06,0.00,0.00,9.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Brandon Baiye,be BEL,MF,Eupen,22,2000,23.0,1,8,2,25.0,0.35,0.09,0.13,0.50,19.4,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
Michel-Ange Balikwisha,be BEL,"FW,MF",Antwerp,22,2001,19.8,5,31,11,35.5,1.56,0.55,0.16,0.45,15.5,0,0,0,4.4,4.4,0.14,+0.6,+0.6,Matches
William Balikwisha,cd COD,MF,Standard Liège,24,1999,12.1,1,23,8,34.8,1.90,0.66,0.04,0.13,20.4,0,0,0,1.9,1.9,0.08,-0.9,-0.9,Matches
Sacha Banse,bf BFA,MF,Standard Liège,22,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ezechiel Banzuzi,nl NED,MF,OH Leuven,18,2005,19.4,2,21,7,33.3,1.08,0.36,0.10,0.29,14.2,0,0,0,2.1,2.1,0.10,-0.1,-0.1,Matches
Víctor Barberá,es ESP,"FW,MF",Club Brugge,18,2004,0.4,0,1,0,0.0,2.81,0.00,0.00,,11.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Joselpho Barnes,gh GHA,"FW,MF",Sint-Truiden,21,2001,4.8,1,16,3,18.8,3.35,0.63,0.06,0.33,13.7,0,0,0,3.3,3.3,0.22,-2.3,-2.3,Matches
Jacob Barrett Laursen,dk DEN,DF,Standard Liège,28,1994,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Norman Bassette,be BEL,"FW,MF",Mechelen,18,2004,6.4,3,20,12,60.0,3.12,1.87,0.15,0.25,16.5,0,0,0,2.2,2.2,0.11,+0.8,+0.8,Matches
Jelle Bataille,be BEL,DF,Antwerp,24,1999,24.2,1,13,7,53.8,0.54,0.29,0.08,0.14,20.7,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
David Bates,sct SCO,DF,Mechelen,26,1996,23.2,1,10,3,30.0,0.43,0.13,0.10,0.33,11.2,0,0,0,1.0,1.0,0.10,0.0,0.0,Matches
Emin Bayram,tr TUR,DF,Westerlo,20,2003,21.9,1,17,6,35.3,0.78,0.27,0.06,0.17,15.6,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches

Rafik Belghali,dz ALG,DF,Mechelen,21,2002,2.9,1,5,1,20.0,1.73,0.35,0.20,1.00,17.4,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches
Nadhir Benbouali,dz ALG,"FW,MF",Charleroi,23,2000,3.7,0,10,6,60.0,2.70,1.62,0.00,0.00,9.7,0,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches
Ján Bernát,sk SVK,MF,Westerlo,22,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Antoine Bernier,be BEL,"FW,MF",Charleroi,25,1997,7.4,2,10,3,30.0,1.36,0.41,0.20,0.67,9.4,0,0,0,2.1,2.1,0.21,-0.1,-0.1,Matches
Adriano Bertaccini,be BEL,"MF,FW",Sint-Truiden,22,2000,0.4,0,3,1,33.3,6.92,2.31,0.00,0.00,20.9,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Mickaël Biron,mq MTQ,"FW,MF",RWD Molenbeek,25,1997,16.1,7,39,13,33.3,2.43,0.81,0.15,0.46,15.3,0,1,1,5.9,5.1,0.13,+1.1,+0.9,Matches
Nathan Bitumazala,fr FRA,"MF,FW",Eupen,20,2002,1.3,0,3,0,0.0,2.35,0.00,0.00,,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Eric Bocat,fr FRA,"DF,MF",Sint-Truiden,24,1999,27.2,1,19,6,31.6,0.70,0.22,0.05,0.17,17.2,1,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
Arnaud Bodart,be BEL,GK,Standard Liège,25,1998,29.0,0,1,0,0.0,0.03,0.00,0.00,,17.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Merveille Bokadi,cd COD,DF,Standard Liège,31,1992,14.5,1,9,1,11.1,0.62,0.07,0.11,1.00,14.7,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
Sinan Bolat,tr TUR,GK,Westerlo,34,1988,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Boli Bolingoli-Mbombo,be BEL,DF,Mechelen,28,1995,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christopher Bonsu Baah,gh GHA,FW,Genk,18,2004,13.2,1,34,13,38.2,2.57,0.98,0.03,0.08,19.5,1,0,0,2.1,2.1,0.06,-1.1,-1.1,Matches
Jordan Bos,au AUS,DF,Westerlo,20,2002,19.0,2,20,5,25.0,1.05,0.26,0.10,0.40,17.1,0,0,0,2.1,2.1,0.10,-0.1,-0.1,Matches
Mohamed Bouchouari,be BEL,DF,Anderlecht,22,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mehdi Boukamir,ma MAR,DF,Charleroi,19,2004,5.2,0,2,1,50.0,0.39,0.19,0.00,0.00,18.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Dedryck Boyata,be BEL,"DF,MF",Club Brugge,32,1990,2.0,0,1,0,0.0,0.51,0.00,0.00,,5.6,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches
Jonatan Braut Brunes,no NOR,FW,OH Leuven,22,2000,11.8,3,28,6,21.4,2.38,0.51,0.11,0.50,14.6,0,0,0,3.7,3.7,0.13,-0.7,-0.7,Matches
Archie Brown,eng ENG,DF,Gent,21,2002,18.3,0,7,1,14.3,0.38,0.05,0.00,0.00,20.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Massimo Bruno,be BEL,"MF,FW",Kortrijk,29,1993,12.6,1,25,6,24.0,1.99,0.48,0.04,0.17,21.2,1,0,0,1.5,1.5,0.06,-0.5,-0.5,Matches
Tajon Buchanan,ca CAN,DF,Club Brugge,24,1999,9.2,2,9,4,44.4,0.98,0.43,0.22,0.50,15.6,0,0,0,1.4,1.4,0.15,+0.6,+0.6,Matches
Christian Burgess,eng ENG,DF,Union SG,31,1991,27.5,1,26,6,23.1,0.95,0.22,0.04,0.17,10.1,0,0,0,3.5,3.5,0.13,-2.5,-2.5,Matches
Jean Butez,fr FRA,GK,Antwerp,28,1995,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Etienne Camara,fr FRA,MF,Charleroi,20,2003,3.8,0,5,1,20.0,1.33,0.27,0.00,0.00,25.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Ilay Camara,be BEL,"DF,MF",RWD Molenbeek,20,2003,17.8,3,16,10,62.5,0.90,0.56,0.19,0.30,17.9,1,0,0,1.8,1.8,0.11,+1.2,+1.2,Matches

Cihan Çanak,tr TUR,"DF,MF",Standard Liège,18,2005,6.9,0,4,1,25.0,0.58,0.14,0.00,0.00,19.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Alessio Castro-Montes,be BEL,DF,Gent,26,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alessio Castro-Montes,be BEL,DF,Union SG,26,1997,20.8,3,11,4,36.4,0.53,0.19,0.27,0.75,20.8,0,0,0,0.6,0.6,0.05,+2.4,+2.4,Matches
Nacer Chadli,be BEL,"MF,FW",Westerlo,33,1989,7.9,0,7,2,28.6,0.88,0.25,0.00,0.00,19.9,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Youssef Challouk,be BEL,"MF,FW",Kortrijk,27,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Regan Charles-Cook,gd GRN,"FW,MF",Eupen,26,1997,14.9,3,14,6,42.9,0.94,0.40,0.21,0.50,15.5,0,0,0,1.9,1.9,0.14,+1.1,+1.1,Matches
Isaac Christie-Davies,wls WAL,MF,Eupen,25,1997,6.3,0,3,0,0.0,0.48,0.00,0.00,,17.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Elias Cobbaut,be BEL,DF,Mechelen,25,1997,24.0,0,7,1,14.3,0.29,0.04,0.00,0.00,15.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Valentin Cojocaru,ro ROU,GK,OH Leuven,27,1995,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Antoine Colassin,be BEL,FW,Anderlecht,22,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jo Coppens,be BEL,GK,Sint-Truiden,32,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kobe Corbanie,be BEL,"DF,MF",Antwerp,18,2005,1.6,1,1,1,100.0,0.61,0.61,1.00,1.00,30.0,0,0,0,0.0,0.0,0.02,+1.0,+1.0,Matches
Gaëtan Coucke,be BEL,GK,Mechelen,24,1998,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Soumaïla Coulibaly,fr FRA,DF,Antwerp,19,2003,15.1,0,7,0,0.0,0.46,0.00,0.00,,11.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Carlos Cuesta,co COL,DF,Genk,24,1999,22.8,1,8,2,25.0,0.35,0.09,0.13,0.50,9.5,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
Hugo Cuypers,be BEL,FW,Gent,26,1997,18.1,6,50,15,30.0,2.76,0.83,0.10,0.33,12.8,0,1,3,10.7,8.3,0.17,-4.7,-3.3,Matches
Oday Dabbagh,ps PLE,FW,Charleroi,24,1998,16.3,4,25,11,44.0,1.54,0.68,0.16,0.36,12.9,0,0,0,4.4,4.4,0.17,-0.4,-0.4,Matches
Erdon Daci,mk MKD,FW,Westerlo,25,1998,7.7,3,25,8,32.0,3.24,1.04,0.12,0.38,15.9,1,0,0,3.5,3.5,0.14,-0.5,-0.5,Matches
Jón Dagur Þorsteinsson,is ISL,"FW,MF",OH Leuven,24,1998,20.3,4,40,16,40.0,1.97,0.79,0.10,0.25,17.5,1,0,1,4.3,3.5,0.09,-0.3,+0.5,Matches
Niklo Dailly,be BEL,"MF,DF",RWD Molenbeek,21,2001,3.6,0,6,0,0.0,1.65,0.00,0.00,,16.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Jesper Daland,no NOR,DF,Cercle Brugge,23,2000,28.1,0,20,4,20.0,0.71,0.14,0.00,0.00,12.4,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
Achraf Dari,ma MAR,DF,Charleroi,24,1999,3.5,1,4,1,25.0,1.14,0.28,0.25,1.00,8.2,0,0,0,0.5,0.5,0.11,+0.5,+0.5,Matches
Jason Davidson,au AUS,DF,Eupen,32,1991,25.9,1,9,3,33.3,0.35,0.12,0.11,0.33,15.5,1,0,0,1.2,1.2,0.14,-0.2,-0.2,Matches
Isaak Davies,wls WAL,FW,Kortrijk,21,2001,19.2,8,31,19,61.3,1.61,0.99,0.26,0.42,13.0,0,0,0,3.9,3.9,0.12,+4.1,+4.1,Matches
Maxim De Cuyper,be BEL,DF,Club Brugge,22,2000,24.0,2,25,7,28.0,1.04,0.29,0.08,0.29,17.8,1,0,0,2.0,2.0,0.08,0.0,0.0,Matches

Ritchie De Laet,be BEL,DF,Antwerp,34,1988,10.9,0,4,1,25.0,0.37,0.09,0.00,0.00,13.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Dion De Neve,be BEL,"DF,MF",Kortrijk,21,2002,21.4,2,11,5,45.5,0.52,0.23,0.18,0.40,17.5,0,0,0,1.2,1.2,0.11,+0.8,+0.8,Matches
Alexis De Sart,be BEL,MF,RWD Molenbeek,26,1996,5.4,0,6,1,16.7,1.12,0.19,0.00,0.00,18.8,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
Julien De Sart,be BEL,MF,Gent,28,1994,28.3,4,60,21,35.0,2.12,0.74,0.02,0.05,27.1,6,3,3,4.6,2.2,0.04,-0.6,-1.2,Matches
Tibe De Vlieger,be BEL,"MF,FW",Gent,17,2005,0.4,0,1,0,0.0,2.37,0.00,0.00,,12.7,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Nils De Wilde,be BEL,MF,Cercle Brugge,20,2003,8.0,0,7,3,42.9,0.87,0.37,0.00,0.00,25.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Zeno Debast,be BEL,DF,Anderlecht,19,2003,27.5,0,12,2,16.7,0.44,0.07,0.00,0.00,15.2,1,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Massimo Decoene,be BEL,FW,Kortrijk,19,2004,0.1,0,1,0,0.0,6.92,0.00,0.00,,20.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Robbe Decostere,be BEL,DF,Cercle Brugge,25,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Théo Defourny,be BEL,GK,RWD Molenbeek,31,1992,29.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tristan Degreef,be BEL,MF,Anderlecht,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thomas Delaney,dk DEN,"MF,DF",Anderlecht,31,1991,10.1,1,14,3,21.4,1.38,0.30,0.07,0.33,15.8,0,0,0,1.6,1.6,0.11,-0.6,-0.6,Matches
Martin Delavallée,be BEL,GK,Charleroi,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Hannes Delcroix,be BEL,DF,Anderlecht,24,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mathias Delorge,be BEL,MF,Sint-Truiden,19,2004,29.5,1,21,8,38.1,0.71,0.27,0.05,0.13,22.3,0,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
Olivier Deman,be BEL,"DF,MF",Cercle Brugge,23,2000,4.2,0,8,1,12.5,1.89,0.24,0.00,0.00,19.6,0,0,0,1.1,1.1,0.14,-1.1,-1.1,Matches
Kévin Denkey,tg TOG,FW,Cercle Brugge,22,2000,27.7,23,118,42,35.6,4.26,1.52,0.18,0.50,15.1,5,2,3,19.2,16.8,0.14,+3.8,+4.2,Matches
Jerome Deom,be BEL,"MF,FW",Eupen,24,1999,8.5,1,17,4,23.5,2.01,0.47,0.06,0.25,19.5,4,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
Laurent Depoitre,be BEL,FW,Gent,34,1988,4.3,1,8,2,25.0,1.85,0.46,0.13,0.50,11.5,0,0,0,1.9,1.9,0.23,-0.9,-0.9,Matches
Gilles Dewaele,be BEL,"DF,MF",Standard Liège,27,1996,7.5,0,7,1,14.3,0.94,0.13,0.00,0.00,18.5,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Sada Diallo,be BEL,"MF,DF",RWD Molenbeek,21,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Amadou Diawara,gn GUI,MF,Anderlecht,26,1997,6.6,0,4,0,0.0,0.61,0.00,0.00,,23.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Moussa Djenepo,ml MLI,"DF,FW",Standard Liège,25,1998,16.6,1,19,2,10.5,1.15,0.12,0.05,0.50,19.3,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches
Noah Dodeigne,be BEL,"DF,FW",Standard Liège,20,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kasper Dolberg,dk DEN,FW,Anderlecht,25,1997,23.9,13,54,24,44.4,2.26,1.00,0.19,0.42,12.9,0,3,3,12.8,10.4,0.19,+0.2,-0.4,Matches

Joren Dom,be BEL,"MF,DF",OH Leuven,33,1989,16.0,0,28,5,17.9,1.75,0.31,0.00,0.00,16.7,0,0,0,2.2,2.2,0.08,-2.2,-2.2,Matches
Djovkar Doudaev,be BEL,DF,RWD Molenbeek,19,2003,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mahamadou Doumbia,ml MLI,MF,Antwerp,19,2004,4.1,1,11,2,18.2,2.71,0.49,0.09,0.50,27.0,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
Souleyman Doumbia,ci CIV,DF,Standard Liège,26,1996,6.2,0,1,0,0.0,0.16,0.00,0.00,,30.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Vetle Dragsnes,no NOR,"DF,MF",Charleroi,29,1994,19.5,2,14,3,21.4,0.72,0.15,0.14,0.67,16.1,0,0,0,1.2,1.2,0.08,+0.8,+0.8,Matches
Denis Drăguș,ro ROU,FW,Standard Liège,24,1999,3.5,1,10,4,40.0,2.88,1.15,0.10,0.25,21.8,1,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
Anders Dreyer,dk DEN,"FW,MF",Anderlecht,25,1998,24.9,15,67,25,37.3,2.69,1.00,0.18,0.48,18.4,1,3,3,10.5,8.1,0.12,+4.5,+3.9,Matches
Olivier Dumont,be BEL,MF,Sint-Truiden,21,2002,0.9,0,1,0,0.0,1.17,0.00,0.00,,13.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Maxime Dupé,fr FRA,GK,Anderlecht,30,1993,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pierre Dwomoh,be BEL,MF,RWD Molenbeek,19,2004,25.3,1,12,2,16.7,0.47,0.08,0.08,0.50,18.4,0,0,0,1.4,1.4,0.11,-0.4,-0.4,Matches
Aron Dønnum,no NOR,"DF,FW",Standard Liège,25,1998,4.8,0,2,1,50.0,0.42,0.21,0.00,0.00,11.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Malcolm Ebiowei,eng ENG,"FW,MF",RWD Molenbeek,19,2003,1.6,0,2,1,50.0,1.23,0.62,0.00,0.00,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Dennis Eckert,de GER,FW,Union SG,26,1997,12.6,7,41,14,34.1,3.24,1.11,0.10,0.29,13.9,0,3,3,8.1,5.8,0.14,-1.1,-1.8,Matches
Malamine Efekele,fr FRA,"FW,MF",Cercle Brugge,19,2004,2.0,0,3,1,33.3,1.47,0.49,0.00,0.00,11.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Chidera Ejuke,ng NGA,"FW,DF",Antwerp,25,1998,14.7,3,29,14,48.3,1.97,0.95,0.10,0.21,18.8,0,0,0,2.3,2.3,0.08,+0.7,+0.7,Matches
Jurgen Ekkelenkamp,nl NED,MF,Antwerp,23,2000,23.5,5,44,11,25.0,1.87,0.47,0.11,0.45,15.6,0,0,0,6.9,6.9,0.16,-1.9,-1.9,Matches
Renaud Emond,be BEL,FW,Standard Liège,31,1991,1.1,0,2,0,0.0,1.82,0.00,0.00,,11.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Renaud Emond,be BEL,FW,Eupen,31,1991,4.8,2,10,3,30.0,2.09,0.63,0.20,0.67,13.7,0,0,0,0.8,0.8,0.08,+1.2,+1.2,Matches
Romaric Etonde,fr FRA,MF,Cercle Brugge,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alieu Fadera,gm GAM,"FW,DF",Genk,21,2001,10.7,3,24,8,33.3,2.24,0.75,0.13,0.38,17.5,0,0,0,2.5,2.5,0.11,+0.5,+0.5,Matches
Noah Fadiga,sn SEN,"DF,FW",Gent,23,1999,4.6,0,7,2,28.6,1.52,0.43,0.00,0.00,14.0,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
