Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Bartosz Kwiecień,pl POL,DF,Korona Kielce,29,1994,9.4,7,0,0,,,,,,,,,0,Matches
Bartłomiej Kłudka,pl POL,DF,Zagłębie Lubin,21,2002,14.3,5,1,1,,,,,,,,,0,Matches
Leândro,br BRA,DF,Stal Mielec,39,1983,6.5,1,0,0,,,,,,,,,0,Matches
Ben Lederman,pl POL,MF,RKS Raków,23,2000,13.8,4,0,0,,,,,,,,,0,Matches
Oskar Lesniak,pl POL,FW,Piast Gliwice,18,2004,0.2,0,0,0,,,,,,,,,0,Matches
Rafał Leszczyński,pl POL,GK,Śląsk Wrocław,31,1992,33.0,2,0,0,,,,,,,,,0,Matches
Jakub Letniowski,pl POL,MF,Łódzki KS,22,2000,6.6,6,0,0,,,,,,,,,0,Matches
Juliusz Letniowski,pl POL,"MF,FW",Ruch Chorzów,25,1998,15.1,5,0,0,,,,,,,,,0,Matches
Jakub Lewicki,pl POL,"MF,DF",Jagiellonia,17,2005,4.3,2,0,0,,,,,,,,,0,Matches
Szymon Lewkot,pl POL,MF,Śląsk Wrocław,24,1999,0.1,0,0,0,,,,,,,,,0,Matches
Adrian Lis,pl POL,GK,Warta Poznań,31,1992,9.4,1,0,0,,,,,,,,,0,Matches

Wojciech Lisowski,pl POL,DF,Pogoń Szczecin,31,1992,1.8,1,0,0,,,,,,,,,0,Matches
Piotr Liszewski,pl POL,DF,Piast Gliwice,18,2004,0.1,0,0,0,,,,,,,,,0,Matches
Danijel Loncar,hr CRO,DF,Pogoń Szczecin,26,1997,8.0,1,0,0,,,,,,,,,0,Matches
José Antonio Ruiz Lopéz,es ESP,"MF,FW",Łódzki KS,31,1992,11.8,5,0,0,,,,,,,,,0,Matches
Mieszko Lorenc,pl POL,MF,Łódzki KS,21,2001,2.2,1,0,0,,,,,,,,,0,Matches
Adriel Loua,ci CIV,MF,Lech Poznań,27,1996,13.6,1,0,0,,,,,,,,,0,Matches
Adrien Louveau,fr FRA,"MF,DF",Łódzki KS,23,2000,16.9,7,1,0,,,,,,,,,0,Matches
Miguel Luís,pt POR,"MF,FW",Warta Poznań,24,1999,25.9,3,0,0,,,,,,,,,0,Matches
Luizão,br BRA,"MF,DF",Radomiak Radom,25,1998,22.6,6,0,0,,,,,,,,,0,Matches
Kamil Lukoszek,pl POL,"MF,DF",Górnik Zabrze,21,2002,14.9,2,1,0,,,,,,,,,0,Matches
Luís Machado,pt POR,MF,Radomiak Radom,30,1992,15.1,4,0,0,,,,,,,,,0,Matches
Sebastian Madejski,pl POL,GK,Cracovia,26,1997,27.0,0,0,0,,,,,,,,,0,Matches
Niilo Mäenpää,fi FIN,"MF,FW",Warta Poznań,25,1998,8.8,0,0,0,,,,,,,,,0,Matches
Mikkel Maigaard,dk DEN,FW,Cracovia,27,1995,5.3,0,0,0,,,,,,,,,0,Matches
Filip Majchrowicz,pl POL,GK,Radomiak Radom,23,2000,7.6,0,0,0,,,,,,,,,0,Matches
Jordan Majchrzak,pl POL,"MF,FW",Puszcza Niepołomice,18,2004,7.5,4,0,0,,,,,,,,,0,Matches
Przemysław Majewski,pl POL,DF,Stal Mielec,25,1998,0.1,0,0,0,,,,,,,,,0,Matches
Tomasz Makowski,pl POL,MF,Zagłębie Lubin,24,1999,21.2,3,0,0,,,,,,,,,0,Matches
Patryk Makuch,pl POL,"FW,MF",Cracovia,24,1999,29.1,3,0,0,,,,,,,,,0,Matches
Patryk Malamis,pl POL,MF,RKS Raków,18,2005,0.1,0,0,0,,,,,,,,,0,Matches
Piotr Malarczyk,pl POL,DF,Korona Kielce,31,1991,20.1,3,0,0,,,,,,,,,1,Matches
Mariusz Malec,pl POL,DF,Pogoń Szczecin,28,1995,29.9,4,0,0,,,,,,,,,1,Matches
Filip Marchwiński,pl POL,"MF,FW",Lech Poznań,21,2002,23.2,4,1,0,,,,,,,,,0,Matches
Adam Marciniak,pl POL,DF,Łódzki KS,34,1988,6.4,3,0,0,,,,,,,,,0,Matches
Dominik Marczuk,pl POL,MF,Jagiellonia,19,2003,26.4,2,0,0,,,,,,,,,0,Matches

Luís Mata,pt POR,DF,Zagłębie Lubin,26,1997,11.7,1,0,0,,,,,,,,,0,Matches
Vinícius Matheus,br BRA,FW,Jagiellonia,24,1998,0.8,0,0,0,,,,,,,,,0,Matches
Tiago Matos,pt POR,DF,Radomiak Radom,22,2001,0.5,0,0,0,,,,,,,,,0,Matches
Mateusz Matras,pl POL,DF,Stal Mielec,32,1991,33.0,3,0,0,,,,,,,,,1,Matches
Yegor Matsenko,ua UKR,"DF,MF",Śląsk Wrocław,21,2002,18.9,7,2,2,,,,,,,,,0,Matches
Konrad Matuszewski,pl POL,MF,Warta Poznań,21,2001,22.0,3,0,0,,,,,,,,,0,Matches
Miłosz Matysik,pl POL,DF,Jagiellonia,19,2004,7.5,2,0,0,,,,,,,,,0,Matches
Adrian Małachowski,pl POL,MF,Łódzki KS,25,1998,1.5,0,1,0,,,,,,,,,0,Matches
Kai Meriluoto,fi FIN,FW,Stal Mielec,20,2003,5.4,0,0,0,,,,,,,,,0,Matches
Muris Mešanović,ba BIH,"MF,FW",Puszcza Niepołomice,33,1990,6.4,2,0,0,,,,,,,,,0,Matches
Mohamed Mezghrani,be BEL,MF,Warta Poznań,29,1994,10.8,2,0,0,,,,,,,,,0,Matches
Kacper Michalski,pl POL,"MF,DF",Ruch Chorzów,23,2000,14.7,3,0,0,,,,,,,,,0,Matches
Antonio Milić,hr CRO,DF,Lech Poznań,29,1994,23.7,3,0,0,,,,,,,,,0,Matches
Mato Miloš,hr CRO,DF,Widzew Łódź,30,1993,12.4,5,0,0,,,,,,,,,0,Matches
Antoni Mlynarczyk,pl POL,MF,Łódzki KS,18,2005,5.5,2,0,0,,,,,,,,,0,Matches
Michał Mokrzycki,pl POL,MF,Łódzki KS,25,1997,28.3,7,1,1,,,,,,,,,0,Matches
Tomasz Mokwa,pl POL,DF,Piast Gliwice,30,1993,11.9,2,0,0,,,,,,,,,0,Matches
Łukasz Moneta,pl POL,"MF,FW",Ruch Chorzów,29,1994,8.0,1,0,0,,,,,,,,,0,Matches
Nacho Monsalve,es ESP,DF,Łódzki KS,29,1994,11.7,2,0,0,,,,,,,,,0,Matches
Ryoya Morishita,jp JPN,MF,Legia Warsaw,26,1997,9.0,0,0,0,,,,,,,,,0,Matches
Ariel Mosór,pl POL,DF,Piast Gliwice,20,2003,27.5,4,1,0,,,,,,,,,0,Matches
Marek Mróz,pl POL,"MF,FW",Zagłębie Lubin,24,1999,9.4,1,0,0,,,,,,,,,0,Matches
Bartosz Mrozek,pl POL,GK,Lech Poznań,23,2000,31.0,3,0,0,,,,,,,,,1,Matches
Piotr Mroziński,pl POL,DF,Puszcza Niepołomice,30,1992,21.2,4,0,0,,,,,,,,,0,Matches
Ernest Muçi,al ALB,"FW,MF",Legia Warsaw,22,2001,13.5,1,0,0,,,,,,,,,0,Matches

Juan Muñoz,es ESP,"FW,MF",Zagłębie Lubin,27,1995,10.0,0,0,0,,,,,,,,,0,Matches
Miguel Muñoz,es ESP,DF,Piast Gliwice,26,1996,3.7,2,0,0,,,,,,,,,0,Matches
Radosław Murawski,pl POL,MF,Lech Poznań,29,1994,27.7,8,1,0,,,,,,,,,0,Matches
Sebastian Musiolik,pl POL,FW,Górnik Zabrze,27,1996,17.5,3,0,0,,,,,,,,,0,Matches
Alen Mustafić,ba BIH,MF,Śląsk Wrocław,24,1999,3.4,2,0,0,,,,,,,,,0,Matches
Jakub Myszor,pl POL,MF,Cracovia,21,2002,2.4,1,0,0,,,,,,,,,0,Matches
Jakub Myszor,pl POL,FW,RKS Raków,21,2002,0.2,1,0,0,,,,,,,,,0,Matches
Rahil Məmmədov,az AZE,DF,Łódzki KS,27,1995,16.0,3,0,0,,,,,,,,,0,Matches
Matías Nahuel,es ESP,MF,Śląsk Wrocław,26,1996,25.5,5,1,0,,,,,,,,,0,Matches
Michał Nalepa,pl POL,DF,Zagłębie Lubin,30,1993,16.3,6,1,1,,,,,,,,,0,Matches
Naranjo,es ESP,"MF,FW",Jagiellonia,29,1994,18.9,4,0,0,,,,,,,,,0,Matches
Filipe Nascimento,pt POR,MF,Górnik Zabrze,28,1995,2.9,1,0,0,,,,,,,,,0,Matches
Bojan Nastić,ba BIH,DF,Jagiellonia,29,1994,0.3,1,0,0,,,,,,,,,0,Matches
Aurélien Nguiamba,fr FRA,MF,Jagiellonia,24,1999,2.3,3,0,0,,,,,,,,,0,Matches
Nono,es ESP,MF,Korona Kielce,32,1991,21.6,5,0,0,,,,,,,,,0,Matches
Kristoffer Normann Hansen,no NOR,MF,Jagiellonia,28,1994,18.0,0,0,0,,,,,,,,,0,Matches
Soma Novothny,hu HUN,"FW,MF",Ruch Chorzów,29,1994,8.7,1,0,0,,,,,,,,,0,Matches
Bartosz Nowak,pl POL,"MF,FW",RKS Raków,29,1993,23.2,1,0,0,,,,,,,,,0,Matches
Kamil Ogorzały,pl POL,MF,Cracovia,22,2000,0.2,0,0,0,,,,,,,,,0,Matches
Krystian Okoniewski,pl POL,FW,Radomiak Radom,18,2005,2.2,0,0,0,,,,,,,,,0,Matches
Davíð Ólafsson,is ISL,"MF,DF",Cracovia,28,1995,8.9,1,0,0,,,,,,,,,0,Matches
Paweł Olkowski,pl POL,"MF,FW",Górnik Zabrze,33,1990,7.1,1,0,0,,,,,,,,,0,Matches
Patrick Olsen,dk DEN,MF,Śląsk Wrocław,29,1994,24.1,6,0,0,,,,,,,,,0,Matches
Paweł Olszewski,pl POL,DF,Jagiellonia,24,1999,2.6,1,0,0,,,,,,,,,0,Matches
Takuto Oshima,jp JPN,MF,Cracovia,25,1998,20.9,6,0,0,,,,,,,,,0,Matches

Eric Ouma,ke KEN,MF,RKS Raków,26,1996,6.7,1,0,0,,,,,,,,,0,Matches
Daniel Pacheco,es ESP,MF,Górnik Zabrze,32,1991,20.0,5,1,0,,,,,,,,,0,Matches
Kamil Pajnowski,pl POL,DF,Stal Mielec,25,1998,5.9,2,0,0,,,,,,,,,0,Matches
Aleksander Paluszek,pl POL,DF,Śląsk Wrocław,22,2001,5.2,0,0,0,,,,,,,,,0,Matches
Radovan Pankov,rs SRB,DF,Legia Warsaw,27,1995,22.0,7,0,0,,,,,,,,,0,Matches
Giannis Papanikolaou,gr GRE,"MF,DF",RKS Raków,24,1998,12.3,7,1,1,,,,,,,,,0,Matches
Patryk Paryzek,pl POL,FW,Pogoń Szczecin,17,2006,1.0,1,0,0,,,,,,,,,0,Matches
Jakub Paszkowski,pl POL,MF,Warta Poznań,16,2006,0.5,0,0,0,,,,,,,,,0,Matches
Bartłomiej Pawłowski,pl POL,"MF,FW",Widzew Łódź,30,1992,24.4,3,0,0,,,,,,,,,0,Matches
Pedro,br BRA,FW,Radomiak Radom,26,1996,17.9,4,0,0,,,,,,,,,0,Matches
Peglow,br BRA,MF,Radomiak Radom,21,2002,2.6,2,0,0,,,,,,,,,0,Matches
Tomáš Pekhart,cz CZE,FW,Legia Warsaw,34,1989,14.2,4,0,0,,,,,,,,,0,Matches
Joel Pereira,pt POR,"DF,MF",Lech Poznań,26,1996,24.7,1,0,0,,,,,,,,,0,Matches
Josué Pesqueira,pt POR,"MF,FW",Legia Warsaw,32,1990,27.3,13,1,1,,,,,,,,,0,Matches
Kamil Pestka,pl POL,"DF,MF",RKS Raków,24,1998,3.0,1,0,0,,,,,,,,,0,Matches
Alex Petkov,bg BUL,DF,Śląsk Wrocław,24,1999,33.0,5,0,0,,,,,,,,,0,Matches
Kyrylo Petrov,ua UKR,"MF,DF",Korona Kielce,33,1990,1.5,1,0,0,,,,,,,,,0,Matches
Simeon Petrov,bg BUL,DF,Śląsk Wrocław,23,2000,10.1,3,0,0,,,,,,,,,0,Matches
Fabian Piasecki,pl POL,FW,Piast Gliwice,28,1995,6.8,2,0,0,,,,,,,,,0,Matches
Fabian Piasecki,pl POL,FW,RKS Raków,28,1995,5.4,1,0,0,,,,,,,,,0,Matches
Marcel Pięczek,pl POL,"MF,DF",Puszcza Niepołomice,22,2000,9.1,0,0,0,,,,,,,,,0,Matches
Marcel Pięczek,pl POL,"DF,MF",Korona Kielce,22,2000,10.3,0,0,0,,,,,,,,,0,Matches
Tomasz Pieńko,pl POL,MF,Zagłębie Lubin,19,2004,18.8,1,0,0,,,,,,,,,0,Matches
Igor Pieprzyca,pl POL,MF,Puszcza Niepołomice,14,2008,0.0,1,0,0,,,,,,,,,0,Matches
Daniel Pik,pl POL,DF,Radomiak Radom,23,2000,1.8,1,0,0,,,,,,,,,0,Matches

Maksymilian Pingot,pl POL,DF,Stal Mielec,20,2003,13.0,7,1,1,,,,,,,,,0,Matches
Maksymilian Pingot,pl POL,DF,Lech Poznań,20,2003,0.5,0,0,0,,,,,,,,,0,Matches
František Plach,sk SVK,GK,Piast Gliwice,31,1992,27.0,0,0,0,,,,,,,,,1,Matches
Artur Pląskowski,pl POL,FW,Ruch Chorzów,29,1993,0.3,0,0,0,,,,,,,,,0,Matches
Srđan Plavšić,rs SRB,MF,RKS Raków,27,1995,11.5,3,0,0,,,,,,,,,0,Matches
Wiktor Pleśnierowicz,pl POL,DF,Warta Poznań,22,2001,12.0,5,0,0,,,,,,,,,0,Matches
Bartłomiej Poczobut,pl POL,MF,Puszcza Niepołomice,30,1993,9.1,4,0,0,,,,,,,,,0,Matches
Jacek Podgórski,pl POL,MF,Korona Kielce,27,1996,20.7,7,0,0,,,,,,,,,0,Matches
Lukas Podolski,de GER,"MF,FW",Górnik Zabrze,38,1985,21.8,3,0,0,,,,,,,,,0,Matches
Tomás Podstawski,pt POR,MF,Ruch Chorzów,28,1995,7.7,4,0,0,,,,,,,,,0,Matches
Peter Pokorny,sk SVK,MF,Śląsk Wrocław,21,2001,26.2,11,1,1,,,,,,,,,0,Matches
Marko Poletanović,rs SRB,MF,Zagłębie Lubin,30,1993,14.4,6,0,0,,,,,,,,,0,Matches
Albert Posiadala,pl POL,GK,Radomiak Radom,20,2003,15.0,0,0,0,,,,,,,,,0,Matches
Tomáš Přikryl,cz CZE,"MF,FW",Warta Poznań,31,1992,13.8,3,1,1,,,,,,,,,0,Matches
Adrian Przyborek,pl POL,MF,Pogoń Szczecin,16,2007,11.5,3,0,0,,,,,,,,,0,Matches
Filip Przybułek,pl POL,MF,Widzew Łódź,19,2003,2.6,1,0,0,,,,,,,,,0,Matches
Kacper Przybyłko,pl POL,DF,Warta Poznań,18,2005,0.4,0,0,0,,,,,,,,,0,Matches
Afimico Pululu,fr FRA,FW,Jagiellonia,24,1999,22.4,3,0,0,,,,,,,,,0,Matches
Arkadiusz Pyrka,pl POL,DF,Piast Gliwice,20,2002,31.4,10,1,1,,,,,,,,,0,Matches
Bogdan Racovitan,ro ROU,DF,RKS Raków,23,2000,29.2,4,0,0,,,,,,,,,0,Matches
Michał Rakoczy,pl POL,"MF,FW",Cracovia,21,2002,26.4,7,0,0,,,,,,,,,0,Matches
Dani Ramírez,es ESP,"MF,FW",Łódzki KS,31,1992,26.5,4,0,0,,,,,,,,,0,Matches
Cornel Râpă,ro ROU,"MF,DF",Cracovia,33,1990,13.1,1,0,0,,,,,,,,,0,Matches
Damian Rasak,pl POL,MF,Górnik Zabrze,27,1996,32.0,2,0,0,,,,,,,,,0,Matches
Henrich Ravas,sk SVK,GK,Widzew Łódź,25,1997,18.0,0,0,0,,,,,,,,,0,Matches

Filip Rejczyk,pl POL,MF,Legia Warsaw,17,2006,0.8,0,0,0,,,,,,,,,0,Matches
Martin Remacle,be BEL,MF,Korona Kielce,26,1997,27.9,7,0,0,,,,,,,,,0,Matches
Ioan-Călin Revenco,md MDA,"DF,MF",Puszcza Niepołomice,23,2000,9.0,2,1,0,,,,,,,,,0,Matches
Yuri Ribeiro,pt POR,"DF,MF",Legia Warsaw,26,1997,25.0,7,0,0,,,,,,,,,0,Matches
Jean Carlos Silva Rocha,br BRA,MF,RKS Raków,27,1996,20.7,2,0,0,,,,,,,,,0,Matches
Leonardo Rocha,pt POR,FW,Radomiak Radom,26,1997,7.9,3,1,0,,,,,,,,,0,Matches
Matej Rodin,hr CRO,DF,RKS Raków,27,1996,2.1,1,0,0,,,,,,,,,0,Matches
Taras Romanchuk,pl POL,MF,Jagiellonia,31,1991,28.6,11,1,1,,,,,,,,,0,Matches
Imad Rondić,ba BIH,FW,Widzew Łódź,24,1999,13.0,2,0,0,,,,,,,,,0,Matches
Lindsay Rose,mu MRI,DF,Legia Warsaw,31,1992,0.2,0,0,0,,,,,,,,,0,Matches
Maciej Rosołek,pl POL,"FW,MF",Legia Warsaw,21,2001,10.6,1,0,0,,,,,,,,,0,Matches
Leândro Rossi,br BRA,"MF,FW",Radomiak Radom,34,1988,4.0,4,0,0,,,,,,,,,0,Matches
Yadegar Rostami,ir IRN,FW,Łódzki KS,19,2004,0.2,0,0,0,,,,,,,,,0,Matches
Yadegar Rostami,ir IRN,FW,Pogoń Szczecin,19,2004,0.2,0,0,0,,,,,,,,,0,Matches
Filip Rózga,pl POL,DF,Cracovia,16,2006,3.0,1,0,0,,,,,,,,,0,Matches
Milan Rundić,rs SRB,DF,RKS Raków,31,1992,9.5,1,0,0,,,,,,,,,0,Matches
Alan Rybak,pl POL,FW,Jagiellonia,16,2006,0.3,0,0,0,,,,,,,,,0,Matches
Patryk Rychlik,pl POL,DF,Warta Poznań,18,2005,0.1,0,0,0,,,,,,,,,0,Matches
Michał Rzuchowski,pl POL,MF,Śląsk Wrocław,29,1993,7.6,1,0,0,,,,,,,,,0,Matches
Michal Sáček,cz CZE,DF,Jagiellonia,26,1996,30.3,7,0,0,,,,,,,,,0,Matches
Maciej Sadlok,pl POL,DF,Ruch Chorzów,34,1989,20.4,10,0,0,,,,,,,,,1,Matches
Muhamed Šahinović,ba BIH,GK,RKS Raków,19,2003,1.0,0,0,0,,,,,,,,,0,Matches
Bartosz Salamon,pl POL,DF,Lech Poznań,32,1991,15.0,5,0,0,,,,,,,,,1,Matches
Piotr Samiec-Talar,pl POL,MF,Śląsk Wrocław,21,2001,21.4,4,0,0,,,,,,,,,0,Matches
Jordi Sánchez,es ESP,FW,Widzew Łódź,28,1994,24.1,7,0,0,,,,,,,,,0,Matches

Jakub Sangowski,pl POL,FW,Warta Poznań,21,2002,0.1,0,0,0,,,,,,,,,0,Matches
Rafael Santos,pt POR,MF,Stal Mielec,26,1997,3.4,2,0,0,,,,,,,,,0,Matches
Stefan Savic,at AUT,"FW,MF",Warta Poznań,29,1994,15.6,3,0,0,,,,,,,,,0,Matches
Petr Schwarz,cz CZE,MF,Śląsk Wrocław,31,1991,26.5,6,0,0,,,,,,,,,0,Matches
Jan Sedlák,cz CZE,DF,Ruch Chorzów,28,1994,0.4,0,0,0,,,,,,,,,0,Matches
Boris Sekulić,sk SVK,"DF,MF",Górnik Zabrze,31,1991,22.2,5,0,0,,,,,,,,,0,Matches
Edi Semedo,pt POR,"MF,FW",Radomiak Radom,24,1999,10.4,0,0,0,,,,,,,,,0,Matches
Lisandro Semedo,cv CPV,MF,Radomiak Radom,27,1996,22.6,3,0,0,,,,,,,,,0,Matches
Jakub Serafin,pl POL,MF,Puszcza Niepołomice,27,1996,24.7,8,0,0,,,,,,,,,0,Matches
Juljan Shehu,al ALB,MF,Widzew Łódź,24,1998,5.8,4,0,0,,,,,,,,,0,Matches
Yevgeniy Shikavka,by BLR,FW,Korona Kielce,30,1992,24.9,1,0,0,,,,,,,,,0,Matches
Ilya Shkurin,by BLR,FW,Stal Mielec,23,1999,29.4,4,0,0,,,,,,,,,0,Matches
Artur Siemaszko,pl POL,"MF,FW",Puszcza Niepołomice,26,1997,15.8,4,0,0,,,,,,,,,0,Matches
Patryk Sikora,pl POL,MF,Ruch Chorzów,23,1999,14.8,1,0,0,,,,,,,,,0,Matches
Esmiraldo Sá da Silva,gw GNB,FW,Radomiak Radom,25,1997,4.8,0,0,0,,,,,,,,,0,Matches
Luís Silva,pt POR,DF,Widzew Łódź,24,1999,20.9,5,2,0,,,,,,,,,0,Matches
Fábio Alexandre da Silva Nunes,pt POR,"FW,DF",Widzew Łódź,31,1992,25.2,7,0,0,,,,,,,,,0,Matches
Michal Sipľak,sk SVK,DF,Górnik Zabrze,27,1996,8.5,3,0,0,,,,,,,,,0,Matches
Andreas Skovgaard,dk DEN,DF,Cracovia,26,1997,21.1,9,1,0,,,,,,,,,0,Matches
Mateusz Skrzypczak,pl POL,DF,Jagiellonia,22,2000,26.7,3,0,0,,,,,,,,,0,Matches
Kacper Skwierczyński,pl POL,MF,Ruch Chorzów,20,2003,1.6,0,0,0,,,,,,,,,0,Matches
Bartosz Slisz,pl POL,MF,Legia Warsaw,24,1999,15.4,4,0,0,,,,,,,,,0,Matches
Maciej Sliwa,pl POL,"MF,FW",Łódzki KS,22,2001,4.2,0,0,0,,,,,,,,,0,Matches
Kacper Smiglewski,pl POL,FW,Cracovia,18,2005,3.3,3,0,0,,,,,,,,,0,Matches
Kacper Smoliński,pl POL,"MF,DF",Pogoń Szczecin,22,2001,2.1,2,0,0,,,,,,,,,0,Matches

Jakub Snopczynski,pl POL,MF,Radomiak Radom,18,2005,0.2,0,0,0,,,,,,,,,0,Matches
Artur Sobiech,pl POL,FW,Lech Poznań,33,1990,2.0,1,0,0,,,,,,,,,0,Matches
Patryk Sokołowski,pl POL,MF,Cracovia,28,1994,11.4,3,0,0,,,,,,,,,0,Matches
Patryk Sokołowski,pl POL,MF,Legia Warsaw,28,1994,0.0,0,0,0,,,,,,,,,0,Matches
Deian Sorescu,ro ROU,MF,RKS Raków,25,1997,7.2,1,0,0,,,,,,,,,0,Matches
Afonso Sousa,pt POR,"MF,FW",Lech Poznań,23,2000,13.1,3,0,0,,,,,,,,,0,Matches
Thiago Souza,br BRA,MF,Puszcza Niepołomice,26,1997,1.3,0,1,0,,,,,,,,,0,Matches
Łukasz Sołowiej,pl POL,DF,Puszcza Niepołomice,34,1988,16.9,1,0,0,,,,,,,,,0,Matches
Filip Starzyński,pl POL,"MF,FW",Ruch Chorzów,32,1991,16.3,0,0,0,,,,,,,,,0,Matches
Dimitris Stavropoulos,gr GRE,DF,Warta Poznań,26,1997,19.3,7,0,0,,,,,,,,,0,Matches
Jakub Stec,pl POL,MF,Puszcza Niepołomice,18,2005,1.7,0,0,0,,,,,,,,,0,Matches
Dominik Steczyk,pl POL,"MF,FW",Ruch Chorzów,24,1999,4.2,1,0,0,,,,,,,,,0,Matches
Konrad Stępień,pl POL,"MF,DF",Puszcza Niepołomice,30,1993,22.6,6,1,1,,,,,,,,,0,Matches
Mateusz Stępień,pl POL,MF,Stal Mielec,21,2002,5.7,1,0,0,,,,,,,,,0,Matches
Patryk Stępiński,pl POL,DF,Widzew Łódź,28,1995,7.8,0,0,0,,,,,,,,,0,Matches
Patryk Stępiński,pl POL,DF,Ruch Chorzów,28,1995,12.7,3,0,0,,,,,,,,,0,Matches
Dante Stipica,hr CRO,GK,Pogoń Szczecin,32,1991,2.0,0,0,0,,,,,,,,,0,Matches
Dante Stipica,hr CRO,GK,Ruch Chorzów,32,1991,14.0,2,0,0,,,,,,,,,0,Matches
Dušan Stojinovič,si SVN,DF,Jagiellonia,22,2000,4.6,2,0,0,,,,,,,,,0,Matches
Paweł Stolarski,pl POL,"DF,MF",Pogoń Szczecin,27,1996,1.1,1,0,0,,,,,,,,,0,Matches
Igor Strzałek,pl POL,"FW,MF",Stal Mielec,19,2004,4.9,0,0,0,,,,,,,,,0,Matches
Igor Strzałek,pl POL,MF,Legia Warsaw,19,2004,1.3,0,0,0,,,,,,,,,0,Matches
Milosz Strzebonski,pl POL,MF,Korona Kielce,19,2003,1.6,1,0,0,,,,,,,,,0,Matches
Stratos Svarnas,gr GRE,DF,RKS Raków,25,1997,21.0,3,0,0,,,,,,,,,1,Matches
Tomasz Swędrowski,pl POL,"MF,FW",Ruch Chorzów,29,1993,18.3,3,0,0,,,,,,,,,0,Matches

Dominik Szala,pl POL,DF,Górnik Zabrze,17,2006,9.2,0,0,0,,,,,,,,,0,Matches
Daniel Szczepan,pl POL,FW,Ruch Chorzów,28,1995,27.5,8,1,1,,,,,,,,,0,Matches
Miłosz Szczepański,pl POL,"MF,FW",Piast Gliwice,25,1998,14.2,1,0,0,,,,,,,,,0,Matches
Kryspin Szczesniak,pl POL,DF,Górnik Zabrze,22,2001,24.3,9,1,1,,,,,,,,,0,Matches
Bartosz Szeliga,pl POL,"MF,DF",Łódzki KS,30,1993,18.5,3,0,0,,,,,,,,,0,Matches
Kajetan Szmyt,pl POL,"FW,MF",Warta Poznań,21,2002,29.0,5,0,0,,,,,,,,,0,Matches
Serafin Szota,pl POL,DF,Widzew Łódź,24,1999,15.5,3,0,0,,,,,,,,,0,Matches
Przemysław Szur,pl POL,DF,Ruch Chorzów,27,1996,12.0,4,0,0,,,,,,,,,0,Matches
Patryk Szwedzik,pl POL,FW,Śląsk Wrocław,21,2001,1.5,2,0,0,,,,,,,,,0,Matches
Karol Szymański,pl POL,GK,Piast Gliwice,30,1993,7.0,1,0,0,,,,,,,,,0,Matches
Szymon Szymanski,pl POL,"DF,MF",Ruch Chorzów,27,1996,27.7,3,1,0,,,,,,,,,0,Matches
Filip Szymczak,pl POL,"MF,FW",Lech Poznań,21,2002,17.2,4,0,0,,,,,,,,,0,Matches
Dawid Szymonowicz,pl POL,DF,Warta Poznań,28,1995,27.6,4,0,0,,,,,,,,,0,Matches
Remigiusz Szywacz,pl POL,DF,Ruch Chorzów,27,1995,3.3,2,0,0,,,,,,,,,0,Matches
Oliwier Sławiński,pl POL,FW,Łódzki KS,18,2005,0.0,0,0,0,,,,,,,,,0,Matches
Dalibor Takáč,sk SVK,MF,Korona Kielce,25,1997,12.2,3,0,0,,,,,,,,,0,Matches
Kay Tejan,nl NED,"FW,MF",Łódzki KS,26,1997,24.0,6,0,0,,,,,,,,,0,Matches
Ernest Terpiłowski,pl POL,"MF,FW",Widzew Łódź,21,2001,8.3,2,0,0,,,,,,,,,0,Matches
Émile Thiakane,sn SEN,MF,Puszcza Niepołomice,31,1991,0.3,0,0,0,,,,,,,,,0,Matches
Bogdan Țîru,ro ROU,DF,Warta Poznań,29,1994,18.9,2,0,0,,,,,,,,,0,Matches
Dawid Tkacz,pl POL,"FW,MF",Widzew Łódź,18,2005,8.4,1,0,0,,,,,,,,,0,Matches
Kacper Tobiasz,pl POL,GK,Legia Warsaw,20,2002,23.0,0,0,0,,,,,,,,,0,Matches
Hubert Tomalski,pl POL,MF,Puszcza Niepołomice,29,1993,12.3,4,0,0,,,,,,,,,0,Matches
Grzegorz Tomasiewicz,pl POL,MF,Piast Gliwice,27,1996,30.6,5,0,0,,,,,,,,,0,Matches
Filip Tonder,pl POL,MF,Warta Poznań,18,2005,0.0,0,0,0,,,,,,,,,0,Matches

Krzysztof Toporkiewicz,pl POL,FW,Jagiellonia,21,2002,0.1,0,0,0,,,,,,,,,0,Matches
Michał Trąbka,pl POL,MF,Stal Mielec,26,1997,16.0,2,0,0,,,,,,,,,0,Matches
Danny Trejo,us USA,"MF,FW",Korona Kielce,25,1998,7.2,2,0,0,,,,,,,,,0,Matches
Kacper Trelowski,pl POL,GK,Śląsk Wrocław,19,2003,1.0,0,0,0,,,,,,,,,0,Matches
Konstantinos Triantafyllopoulos,gr GRE,DF,Górnik Zabrze,30,1993,7.6,4,0,0,,,,,,,,,0,Matches
Miłosz Trojak,pl POL,DF,Korona Kielce,29,1994,27.5,3,0,0,,,,,,,,,0,Matches
