Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Egzon Kryeziu,si SVN,MF,Lechia Gdańsk,21,2000,4.4,2,0,0,,,,,,,,,0,Matches
Serhij Krykun,ua UKR,MF,Górnik Łęczna,24,1996,23.1,4,0,0,,,,,,,,,0,Matches
Oskar Krzyzak,pl POL,DF,RKS Raków,19,2002,1.7,0,0,0,,,,,,,,,0,Matches
Dawid Krzyzanski,pl POL,MF,Wisła Płock,19,2001,0.2,1,0,0,,,,,,,,,0,Matches
Krzysztof Kubica,pl POL,MF,Górnik Zabrze,21,2000,23.2,5,0,0,,,,,,,,,1,Matches
Jarosław Kubicki,pl POL,MF,Lechia Gdańsk,25,1995,26.0,10,0,0,,,,,,,,,0,Matches
Michał Kucharczyk,pl POL,"MF,FW",Pogoń Szczecin,30,1991,18.5,3,0,0,,,,,,,,,0,Matches
Dušan Kuciak,sk SVK,GK,Lechia Gdańsk,36,1985,27.0,3,0,0,,,,,,,,,0,Matches
Bartłomiej Kukułowicz,pl POL,DF,Bruk-Bet Termalica Nieciecza,20,2000,9.2,3,0,0,,,,,,,,,0,Matches
Patryk Kun,pl POL,MF,RKS Raków,26,1995,28.2,5,0,0,,,,,,,,,0,Matches
Mateusz Kupczak,pl POL,"MF,DF",Warta Poznań,29,1992,28.0,9,0,0,,,,,,,,,0,Matches
Rafał Kurzawa,pl POL,MF,Pogoń Szczecin,28,1993,11.7,3,0,0,,,,,,,,,1,Matches
Patryk Kusztal,pl POL,MF,Zagłębie Lubin,18,2003,0.8,1,0,0,,,,,,,,,0,Matches
Nikola Kuveljić,rs SRB,MF,Wisła Kraków,24,1997,4.3,1,0,0,,,,,,,,,0,Matches

Mateusz Kuzimski,pl POL,"FW,MF",Warta Poznań,30,1991,9.3,2,0,0,,,,,,,,,0,Matches
Nika Kvekveskiri,ge GEO,MF,Lech Poznań,29,1992,13.3,4,1,1,,,,,,,,,0,Matches
Bartosz Kwiecień,pl POL,DF,Jagiellonia,27,1994,4.2,2,0,0,,,,,,,,,0,Matches
Wiktor Kłos,pl POL,MF,Stal Mielec,21,2000,3.3,1,0,0,,,,,,,,,0,Matches
Bartłomiej Kłudka,pl POL,DF,Zagłębie Lubin,19,2002,2.2,0,0,0,,,,,,,,,0,Matches
Dušan Lagator,me MNE,"DF,MF",Wisła Płock,27,1994,11.6,5,0,0,,,,,,,,,0,Matches
Leândro,br BRA,DF,Górnik Łęczna,37,1983,27.5,2,0,0,,,,,,,,,0,Matches
Ben Lederman,pl POL,MF,RKS Raków,21,2000,20.1,5,0,0,,,,,,,,,0,Matches
Daníel Leó Grétarsson,is ISL,DF,Śląsk Wrocław,25,1995,2.6,1,0,0,,,,,,,,,0,Matches
Kacper Lepczyński,pl POL,DF,Zagłębie Lubin,20,2001,2.5,0,0,0,,,,,,,,,0,Matches
Filip Lesniak,sk SVK,MF,Wisła Płock,25,1996,11.7,4,0,0,,,,,,,,,0,Matches
Szymon Lewkot,pl POL,"DF,MF",Śląsk Wrocław,22,1999,17.9,7,0,0,,,,,,,,,0,Matches
Patryk Lipski,pl POL,MF,Piast Gliwice,27,1994,8.6,1,0,0,,,,,,,,,0,Matches
Adrian Lis,pl POL,GK,Warta Poznań,29,1992,25.0,0,0,0,,,,,,,,,0,Matches
Mateusz Lis,pl POL,GK,Wisła Kraków,24,1997,1.0,0,0,0,,,,,,,,,0,Matches
Jason Lokilo,be BEL,"MF,FW",Górnik Łęczna,22,1998,18.5,4,0,0,,,,,,,,,0,Matches
Rafael Lopes,pt POR,"MF,FW",Legia Warsaw,30,1991,13.9,6,1,1,,,,,,,,,0,Matches
Florian Loshaj,xk KVX,MF,Cracovia,24,1996,7.6,5,0,0,,,,,,,,,0,Matches
Tomasz Loska,pl POL,GK,Bruk-Bet Termalica Nieciecza,25,1996,22.0,1,0,0,,,,,,,,,0,Matches
Adriel Loua,ci CIV,MF,Lech Poznań,25,1996,13.9,3,0,0,,,,,,,,,0,Matches
Miguel Luís,pt POR,"FW,MF",RKS Raków,22,1999,0.0,0,0,0,,,,,,,,,0,Matches
Miguel Luís,pt POR,"MF,FW",Warta Poznań,22,1999,10.6,1,0,0,,,,,,,,,0,Matches
Luizão,br BRA,"MF,DF",Radomiak Radom,23,1998,6.1,3,1,1,,,,,,,,,0,Matches
Luquinhas,br BRA,"MF,FW",Legia Warsaw,24,1996,11.2,3,0,0,,,,,,,,,0,Matches
Sylwester Lusiusz,pl POL,MF,Cracovia,21,1999,14.5,5,0,0,,,,,,,,,0,Matches

Jakub Lutostanski,pl POL,FW,Jagiellonia,16,2004,0.5,0,0,0,,,,,,,,,0,Matches
Luís Machado,pt POR,MF,Radomiak Radom,28,1992,21.4,6,0,0,,,,,,,,,0,Matches
Krzysztof Mączyński,pl POL,MF,Śląsk Wrocław,34,1987,24.3,8,0,0,,,,,,,,,0,Matches
Mahir Madatov,az AZE,"FW,MF",Legia Warsaw,24,1997,9.7,1,0,0,,,,,,,,,0,Matches
Niilo Mäenpää,fi FIN,MF,Warta Poznań,23,1998,5.7,2,0,0,,,,,,,,,0,Matches
Aschraf El Mahdioui,nl NED,MF,Wisła Kraków,25,1996,15.9,6,0,0,,,,,,,,,0,Matches
Filip Majchrowicz,pl POL,GK,Radomiak Radom,21,2000,33.0,0,0,0,,,,,,,,,0,Matches
Przemysław Majewski,pl POL,MF,Stal Mielec,23,1998,1.1,1,0,0,,,,,,,,,0,Matches
Mateusz Mak,pl POL,"MF,FW",Stal Mielec,29,1991,17.0,3,0,0,,,,,,,,,0,Matches
Michał Mak,pl POL,MF,Górnik Łęczna,29,1991,13.3,3,0,0,,,,,,,,,0,Matches
Rafał Makowski,pl POL,MF,Śląsk Wrocław,24,1996,6.2,2,0,0,,,,,,,,,0,Matches
Tomasz Makowski,pl POL,MF,Lechia Gdańsk,22,1999,10.8,1,0,0,,,,,,,,,0,Matches
Mariusz Malec,pl POL,DF,Pogoń Szczecin,26,1995,11.3,2,0,0,,,,,,,,,0,Matches
Mario Maloča,hr CRO,DF,Lechia Gdańsk,32,1989,30.6,8,0,0,,,,,,,,,1,Matches
Alasana Manneh,gm GAM,MF,Górnik Zabrze,23,1998,26.9,8,0,0,,,,,,,,,0,Matches
Elvis Manu,nl NED,MF,Wisła Kraków,27,1993,6.1,2,0,0,,,,,,,,,0,Matches
Filip Marchwiński,pl POL,MF,Lech Poznań,19,2002,2.1,1,0,0,,,,,,,,,0,Matches
Abraham Marcus,ng NGA,"MF,FW",Radomiak Radom,21,2000,3.3,1,1,0,,,,,,,,,0,Matches
Higinio Marín,es ESP,FW,Górnik Zabrze,27,1993,2.5,0,0,0,,,,,,,,,0,Matches
André Martins,pt POR,MF,Legia Warsaw,31,1990,6.8,2,0,0,,,,,,,,,0,Matches
Kacper Masiak,pl POL,MF,Zagłębie Lubin,16,2005,0.0,0,0,0,,,,,,,,,0,Matches
Luís Mata,pt POR,DF,Pogoń Szczecin,24,1997,28.0,2,0,0,,,,,,,,,1,Matches
Tiago Matos,pt POR,"MF,DF",Radomiak Radom,20,2001,8.1,1,0,0,,,,,,,,,0,Matches
Mateusz Matras,pl POL,"DF,MF",Stal Mielec,30,1991,33.0,3,0,0,,,,,,,,,0,Matches
Eryk Matus,pl POL,FW,Jagiellonia,20,2001,0.0,0,0,0,,,,,,,,,0,Matches

Konrad Matuszewski,pl POL,"DF,MF",Warta Poznań,19,2001,15.8,4,0,0,,,,,,,,,0,Matches
Hubert Matynia,pl POL,DF,Pogoń Szczecin,25,1995,0.9,0,0,0,,,,,,,,,0,Matches
Miłosz Matysik,pl POL,"DF,MF",Jagiellonia,17,2004,10.0,3,0,0,,,,,,,,,0,Matches
Maurides,br BRA,FW,Radomiak Radom,27,1994,19.9,1,0,0,,,,,,,,,0,Matches
Muris Mešanović,ba BIH,"FW,MF",Bruk-Bet Termalica Nieciecza,31,1990,24.3,3,0,0,,,,,,,,,0,Matches
Damian Michalski,pl POL,DF,Wisła Płock,23,1998,25.2,7,0,0,,,,,,,,,0,Matches
Kacper Michalski,pl POL,DF,Górnik Zabrze,21,2000,1.8,0,0,0,,,,,,,,,0,Matches
Tomasz Midzierski,pl POL,DF,Górnik Łęczna,36,1985,13.9,2,0,0,,,,,,,,,0,Matches
Antonio Milić,hr CRO,DF,Lech Poznań,27,1994,24.8,3,0,0,,,,,,,,,0,Matches
Cezary Miszta,pl POL,GK,Legia Warsaw,19,2001,14.2,0,0,0,,,,,,,,,0,Matches
Filip Mladenović,rs SRB,"MF,DF",Legia Warsaw,29,1991,16.4,6,1,0,,,,,,,,,0,Matches
Filip Modelski,pl POL,DF,Bruk-Bet Termalica Nieciecza,28,1992,3.6,0,0,0,,,,,,,,,0,Matches
Tomasz Mokwa,pl POL,DF,Piast Gliwice,28,1993,2.0,1,0,0,,,,,,,,,0,Matches
Alkhaly Momo Cissé,gn GUI,MF,Wisła Kraków,18,2002,4.5,1,0,0,,,,,,,,,0,Matches
Ariel Mosór,pl POL,DF,Piast Gliwice,18,2003,24.0,2,0,0,,,,,,,,,0,Matches
Bartosz Mrozek,pl POL,GK,Stal Mielec,21,2000,2.0,0,0,0,,,,,,,,,0,Matches
Ernest Muçi,al ALB,"MF,FW",Legia Warsaw,20,2001,12.0,1,0,0,,,,,,,,,0,Matches
Miguel Muñoz,es ESP,DF,Piast Gliwice,24,1996,2.1,1,0,0,,,,,,,,,0,Matches
Radosław Murawski,pl POL,MF,Lech Poznań,27,1994,13.9,0,0,0,,,,,,,,,0,Matches
Sebastian Musiolik,pl POL,FW,RKS Raków,25,1996,10.6,1,0,0,,,,,,,,,0,Matches
Mykola Musolitin,ua UKR,DF,Lechia Gdańsk,22,1999,1.1,0,0,0,,,,,,,,,0,Matches
Lubambo Musonda,zm ZAM,MF,Śląsk Wrocław,26,1995,0.5,0,0,0,,,,,,,,,0,Matches
Przemysław Mystkowski,pl POL,"FW,MF",Jagiellonia,23,1998,8.6,2,0,0,,,,,,,,,0,Matches
Jakub Myszor,pl POL,"FW,MF",Cracovia,19,2002,13.4,1,0,0,,,,,,,,,0,Matches
Mateusz Młyński,pl POL,MF,Wisła Kraków,20,2001,11.7,3,0,0,,,,,,,,,0,Matches

Michał Nalepa,pl POL,MF,Jagiellonia,26,1995,6.7,1,0,0,,,,,,,,,0,Matches
Michał Nalepa,pl POL,DF,Lechia Gdańsk,28,1993,27.8,6,1,1,,,,,,,,,0,Matches
Filipe Nascimento,pt POR,MF,Radomiak Radom,26,1995,22.2,7,1,1,,,,,,,,,0,Matches
Bojan Nastić,ba BIH,"DF,MF",Jagiellonia,27,1994,27.0,5,0,0,,,,,,,,,0,Matches
Tomasz Nawotka,pl POL,MF,Legia Warsaw,24,1997,0.5,0,0,0,,,,,,,,,0,Matches
Maik Nawrocki,pl POL,DF,Legia Warsaw,20,2001,16.5,4,0,0,,,,,,,,,0,Matches
Tomasz Neugebauer,pl POL,DF,Lechia Gdańsk,18,2003,0.3,0,0,0,,,,,,,,,0,Matches
Karol Niemczycki,pl POL,GK,Cracovia,22,1999,14.0,0,0,0,,,,,,,,,0,Matches
Andrzej Niewulis,pl POL,DF,RKS Raków,32,1989,19.7,5,0,0,,,,,,,,,0,Matches
Bartosz Nowak,pl POL,"FW,MF",Górnik Zabrze,27,1993,28.3,1,0,0,,,,,,,,,0,Matches
Jakub Nowakowski,pl POL,MF,Radomiak Radom,19,2001,1.1,1,0,0,,,,,,,,,0,Matches
Milan Obradović,rs SRB,DF,Wisła Płock,21,1999,1.0,0,0,0,,,,,,,,,0,Matches
Kamil Ogorzały,pl POL,MF,Cracovia,20,2000,3.0,0,0,0,,,,,,,,,0,Matches
Patrick Olsen,dk DEN,MF,Śląsk Wrocław,27,1994,9.2,2,0,0,,,,,,,,,0,Matches
Paweł Olszewski,pl POL,DF,Jagiellonia,22,1999,8.0,1,0,0,,,,,,,,,0,Matches
Zdeněk Ondrášek,cz CZE,FW,Wisła Kraków,32,1988,10.0,1,0,0,,,,,,,,,0,Matches
Jakub Orpik,pl POL,MF,Jagiellonia,17,2003,0.2,0,0,0,,,,,,,,,0,Matches
Michał Orzechowski,pl POL,MF,Bruk-Bet Termalica Nieciecza,20,2001,1.1,0,0,0,,,,,,,,,0,Matches
Maciej Orłowski,pl POL,DF,Górnik Łęczna,27,1994,3.8,0,0,0,,,,,,,,,0,Matches
Robert Ozog,pl POL,MF,Cracovia,21,2000,0.0,0,0,0,,,,,,,,,0,Matches
Daniel Pacheco,es ESP,MF,Górnik Zabrze,30,1991,2.2,0,0,0,,,,,,,,,0,Matches
Flávio Paixão,pt POR,"FW,MF",Lechia Gdańsk,36,1984,19.5,2,0,0,,,,,,,,,0,Matches
Kamil Pajnowski,pl POL,DF,Górnik Łęczna,23,1998,10.0,2,0,0,,,,,,,,,0,Matches
Dawid Pakulski,pl POL,MF,Zagłębie Lubin,23,1998,4.2,0,0,0,,,,,,,,,0,Matches
Aleksandar Pantić,rs SRB,DF,Zagłębie Lubin,29,1992,8.6,4,2,1,,,,,,,,,0,Matches

Giannis Papanikolaou,gr GRE,"MF,DF",RKS Raków,22,1998,23.4,9,2,1,,,,,,,,,0,Matches
Jayson Papeau,fr FRA,"MF,FW",Warta Poznań,25,1996,17.0,8,0,0,,,,,,,,,0,Matches
Piotr Parzyszek,pl POL,FW,Pogoń Szczecin,27,1993,11.3,3,0,0,,,,,,,,,0,Matches
Paviel Paŭlučenka,by BLR,GK,Bruk-Bet Termalica Nieciecza,23,1998,9.0,0,0,0,,,,,,,,,0,Matches
Aleksandr Pavlovets,by BLR,DF,Warta Poznań,24,1996,2.7,0,0,0,,,,,,,,,0,Matches
Aleksander Pawlak,pl POL,"DF,MF",Wisła Płock,19,2001,6.2,0,0,0,,,,,,,,,0,Matches
Bartłomiej Pawłowski,pl POL,MF,Śląsk Wrocław,28,1992,9.1,1,0,0,,,,,,,,,0,Matches
Dariusz Pawłowski,pl POL,"MF,DF",Górnik Zabrze,22,1999,9.6,2,0,0,,,,,,,,,0,Matches
Michał Pazdan,pl POL,DF,Jagiellonia,33,1987,26.1,4,0,0,,,,,,,,,2,Matches
Jakub Pek,pl POL,MF,Bruk-Bet Termalica Nieciecza,20,2000,1.1,0,0,0,,,,,,,,,0,Matches
Tomáš Pekhart,cz CZE,FW,Legia Warsaw,32,1989,22.2,6,0,0,,,,,,,,,0,Matches
Joel Pereira,pt POR,DF,Lech Poznań,24,1996,20.4,1,1,0,,,,,,,,,0,Matches
Josué Pesqueira,pt POR,MF,Legia Warsaw,30,1990,27.7,7,1,0,,,,,,,,,0,Matches
Kamil Pestka,pl POL,"DF,MF",Cracovia,22,1998,22.5,4,1,1,,,,,,,,,0,Matches
Tomáš Petrášek,cz CZE,DF,RKS Raków,29,1992,24.1,10,0,0,,,,,,,,,0,Matches
Fabian Piasecki,pl POL,FW,Stal Mielec,26,1995,12.3,3,0,0,,,,,,,,,0,Matches
Fabian Piasecki,pl POL,FW,Śląsk Wrocław,26,1995,9.3,4,0,0,,,,,,,,,0,Matches
Róbert Pich,sk SVK,"MF,FW",Śląsk Wrocław,32,1988,22.4,0,0,0,,,,,,,,,0,Matches
Tomasz Pieńko,pl POL,MF,Zagłębie Lubin,17,2004,2.3,0,0,0,,,,,,,,,0,Matches
Rafał Pietrzak,pl POL,DF,Lechia Gdańsk,29,1992,17.2,1,0,0,,,,,,,,,0,Matches
Ían Pino,es ESP,DF,Zagłębie Lubin,25,1996,7.4,3,0,0,,,,,,,,,1,Matches
Filip Piszczek,pl POL,"FW,MF",Jagiellonia,26,1995,1.9,0,0,0,,,,,,,,,0,Matches
Filip Piszczek,pl POL,FW,Cracovia,26,1995,4.3,1,0,0,,,,,,,,,0,Matches
František Plach,sk SVK,GK,Piast Gliwice,29,1992,33.0,1,0,0,,,,,,,,,0,Matches
Patryk Plewka,pl POL,MF,Wisła Kraków,21,2000,11.0,2,0,0,,,,,,,,,0,Matches

Karol Podliński,pl POL,FW,Zagłębie Lubin,23,1997,7.0,0,0,0,,,,,,,,,0,Matches
Lukas Podolski,de GER,"FW,MF",Górnik Zabrze,36,1985,24.6,8,0,0,,,,,,,,,0,Matches
Marko Poletanović,rs SRB,MF,Wisła Kraków,28,1993,9.3,1,0,0,,,,,,,,,0,Matches
Marko Poletanović,rs SRB,MF,RKS Raków,28,1993,14.8,2,0,0,,,,,,,,,0,Matches
Artem Polyarus,ua UKR,MF,Bruk-Bet Termalica Nieciecza,29,1992,1.7,0,0,0,,,,,,,,,0,Matches
Konrad Poprawa,pl POL,DF,Śląsk Wrocław,23,1998,1.8,1,1,0,,,,,,,,,0,Matches
David Poręba,us USA,MF,Stal Mielec,18,2002,0.1,0,0,0,,,,,,,,,0,Matches
Łukasz Poręba,pl POL,MF,Zagłębie Lubin,21,2000,23.3,10,0,0,,,,,,,,,0,Matches
Martin Pospíšil,cz CZE,MF,Jagiellonia,30,1991,25.9,5,0,0,,,,,,,,,0,Matches
Tomáš Poznar,cz CZE,FW,Bruk-Bet Termalica Nieciecza,32,1988,7.2,4,0,0,,,,,,,,,0,Matches
Mateusz Praszelik,pl POL,"FW,MF",Śląsk Wrocław,20,2000,12.3,0,0,0,,,,,,,,,0,Matches
Tomáš Přikryl,cz CZE,"MF,DF",Jagiellonia,29,1992,25.7,4,0,0,,,,,,,,,0,Matches
Damian Primel,pl POL,GK,Stal Mielec,29,1992,3.0,1,0,0,,,,,,,,,0,Matches
Israel Puerto,es ESP,DF,Jagiellonia,28,1993,18.0,3,1,0,,,,,,,,,0,Matches
Artem Putivtsev,ua UKR,DF,Bruk-Bet Termalica Nieciecza,32,1988,16.1,8,0,0,,,,,,,,,0,Matches
Matúš Putnocký,sk SVK,GK,Śląsk Wrocław,36,1984,9.0,0,0,0,,,,,,,,,0,Matches
Arkadiusz Pyrka,pl POL,MF,Piast Gliwice,18,2002,16.6,2,0,0,,,,,,,,,0,Matches
Caye Quintana,es ESP,"MF,FW",Śląsk Wrocław,27,1993,9.3,2,0,0,,,,,,,,,0,Matches
Dani Quintana,es ESP,MF,Jagiellonia,34,1987,1.1,0,0,0,,,,,,,,,0,Matches
Bogdan Racovitan,ro ROU,DF,RKS Raków,21,2000,1.3,0,0,0,,,,,,,,,0,Matches
Mateusz Radecki,pl POL,"FW,MF",Radomiak Radom,28,1993,11.2,3,0,0,,,,,,,,,0,Matches
Adam Radwański,pl POL,"MF,FW",Bruk-Bet Termalica Nieciecza,23,1998,17.5,2,0,0,,,,,,,,,0,Matches
Michał Rakoczy,pl POL,"MF,FW",Cracovia,19,2002,13.3,2,0,0,,,,,,,,,0,Matches
Mikołaj Rakowski,pl POL,MF,Warta Poznań,19,2002,0.1,0,0,0,,,,,,,,,0,Matches
Dani Ramírez,es ESP,MF,Lech Poznań,29,1992,8.3,2,0,0,,,,,,,,,0,Matches

Cornel Râpă,ro ROU,"DF,MF",Cracovia,31,1990,32.4,3,0,0,,,,,,,,,0,Matches
Damian Rasak,pl POL,MF,Wisła Płock,25,1996,21.6,3,0,0,,,,,,,,,1,Matches
Adam Ratajczyk,pl POL,"MF,DF",Zagłębie Lubin,19,2002,5.3,0,0,0,,,,,,,,,0,Matches
Pedro Rebocho,pt POR,DF,Lech Poznań,26,1995,20.5,1,0,0,,,,,,,,,0,Matches
Constantin Reiner,at AUT,DF,Piast Gliwice,24,1997,3.6,1,0,0,,,,,,,,,0,Matches
Rhuan,br BRA,FW,Radomiak Radom,21,2000,0.9,0,0,0,,,,,,,,,0,Matches
Yuri Ribeiro,pt POR,"DF,MF",Legia Warsaw,24,1997,9.0,2,0,0,,,,,,,,,0,Matches
Sebastian Ring,se SWE,DF,Wisła Kraków,26,1995,3.2,1,0,0,,,,,,,,,0,Matches
Rivaldinho,br BRA,FW,Cracovia,26,1995,9.0,1,0,0,,,,,,,,,0,Matches
Jean Carlos Silva Rocha,br BRA,MF,Pogoń Szczecin,25,1996,19.5,2,0,0,,,,,,,,,0,Matches
Luís Augusto Martins Rocha,pt POR,"MF,DF",Cracovia,28,1993,4.6,1,0,0,,,,,,,,,0,Matches
Matej Rodin,hr CRO,DF,Cracovia,25,1996,32.0,9,0,0,,,,,,,,,0,Matches
Mario Rodriguez,es ESP,MF,Warta Poznań,24,1997,6.6,1,0,0,,,,,,,,,0,Matches
Thomas Rogne,no NOR,DF,Lech Poznań,31,1990,1.0,0,0,0,,,,,,,,,0,Matches
Taras Romanchuk,pl POL,MF,Jagiellonia,29,1991,30.0,10,0,0,,,,,,,,,0,Matches
Mario Rondón,ve VEN,"FW,MF",Radomiak Radom,35,1986,7.4,1,0,0,,,,,,,,,0,Matches
Lindsay Rose,mu MRI,DF,Legia Warsaw,29,1992,16.8,2,0,0,,,,,,,,,0,Matches
Maciej Rosołek,pl POL,"MF,FW",Legia Warsaw,19,2001,12.6,3,0,0,,,,,,,,,0,Matches
Leândro Rossi,br BRA,"MF,FW",Radomiak Radom,32,1988,29.1,3,0,0,,,,,,,,,0,Matches
Michał Rostkowski,pl POL,MF,Górnik Zabrze,20,2000,0.1,0,0,0,,,,,,,,,0,Matches
Milan Rundić,rs SRB,DF,RKS Raków,29,1992,11.9,1,0,0,,,,,,,,,0,Matches
Bartosz Rymaniak,pl POL,DF,Górnik Łęczna,31,1989,19.1,6,0,0,,,,,,,,,0,Matches
Jakub Rzeźniczak,pl POL,DF,Wisła Płock,34,1986,25.2,13,2,2,,,,,,,,,1,Matches
Damir Sadiković,ba BIH,MF,Cracovia,26,1995,7.6,0,0,0,,,,,,,,,0,Matches
Maciej Sadlok,pl POL,DF,Wisła Kraków,32,1989,15.4,5,0,0,,,,,,,,,0,Matches

Kacper Sadłocha,fo FRO,MF,Stal Mielec,20,2000,0.2,0,0,0,,,,,,,,,0,Matches
Bartosz Salamon,pl POL,DF,Lech Poznań,30,1991,25.0,3,0,0,,,,,,,,,0,Matches
Grzegorz Sandomierski,pl POL,GK,Górnik Zabrze,31,1989,20.0,0,0,0,,,,,,,,,0,Matches
Jakub Sangowski,pl POL,FW,Warta Poznań,19,2002,0.8,0,0,0,,,,,,,,,0,Matches
Vamara Sanogo,fr FRA,FW,Górnik Zabrze,26,1995,0.8,0,0,0,,,,,,,,,0,Matches
Jô Santos,br BRA,MF,Radomiak Radom,30,1991,2.1,1,0,0,,,,,,,,,0,Matches
Igor Sapała,pl POL,MF,RKS Raków,25,1995,2.3,2,0,0,,,,,,,,,0,Matches
Rauno Sappinen,ee EST,FW,Piast Gliwice,25,1996,4.1,1,0,0,,,,,,,,,0,Matches
Ľubomír Šatka,sk SVK,DF,Lech Poznań,25,1995,21.9,2,0,0,,,,,,,,,0,Matches
Stefan Savic,at AUT,MF,Wisła Kraków,27,1994,14.3,1,0,0,,,,,,,,,0,Matches
Aleksandar Šćekić,me MNE,MF,Zagłębie Lubin,29,1991,9.5,2,0,0,,,,,,,,,0,Matches
Petr Schwarz,cz CZE,"MF,FW",Śląsk Wrocław,29,1991,27.0,5,1,1,,,,,,,,,0,Matches
Łukasz Sekulski,pl POL,FW,Wisła Płock,30,1990,21.1,4,1,0,,,,,,,,,0,Matches
Jean Sepp Mvondo,cm CMR,MF,Górnik Zabrze,23,1998,6.2,1,0,0,,,,,,,,,0,Matches
Álex Serrano,es ESP,"MF,FW",Górnik Łęczna,26,1995,17.0,3,0,0,,,,,,,,,0,Matches
Kacper Sezonienko,pl POL,"MF,FW",Lechia Gdańsk,18,2003,10.2,5,0,0,,,,,,,,,0,Matches
Ilya Shkurin,by BLR,FW,RKS Raków,21,1999,0.7,0,0,0,,,,,,,,,0,Matches
Gonçalo Silva,pt POR,DF,Radomiak Radom,30,1991,8.1,1,0,0,,,,,,,,,0,Matches
Lorenco Šimić,hr CRO,DF,Zagłębie Lubin,25,1996,6.7,0,0,0,,,,,,,,,0,Matches
Michal Sipľak,sk SVK,"MF,DF",Cracovia,25,1996,18.8,6,0,0,,,,,,,,,0,Matches
Maksymilian Sitek,pl POL,"MF,FW",Stal Mielec,20,2000,29.2,5,0,0,,,,,,,,,0,Matches
Kacper Skibicki,pl POL,"MF,DF",Legia Warsaw,19,2001,9.5,1,0,0,,,,,,,,,0,Matches
Michał Skóraś,pl POL,MF,Lech Poznań,21,2000,13.2,4,0,0,,,,,,,,,0,Matches
Mateusz Skrzypczak,pl POL,DF,Lech Poznań,20,2000,0.2,0,0,0,,,,,,,,,0,Matches
Michal Škvarka,sk SVK,MF,Wisła Kraków,28,1992,20.6,1,0,0,,,,,,,,,0,Matches

Bartosz Slisz,pl POL,MF,Legia Warsaw,22,1999,28.3,11,0,0,,,,,,,,,0,Matches
Kacper Smoliński,pl POL,MF,Pogoń Szczecin,20,2001,3.8,1,0,0,,,,,,,,,0,Matches
Jakub Snopczynski,pl POL,MF,Radomiak Radom,16,2005,0.0,0,0,0,,,,,,,,,0,Matches
Alex Sobczyk,at AUT,FW,Górnik Zabrze,24,1997,0.0,0,0,0,,,,,,,,,0,Matches
Artur Sobiech,pl POL,FW,Lech Poznań,31,1990,1.3,0,0,0,,,,,,,,,0,Matches
Hubert Sobol,pl POL,MF,Wisła Kraków,21,2000,0.9,1,0,0,,,,,,,,,0,Matches
Waldemar Sobota,pl POL,"MF,FW",Śląsk Wrocław,34,1987,11.0,3,0,0,,,,,,,,,0,Matches
Dominik Sokół,pl POL,MF,Radomiak Radom,22,1999,2.7,2,0,0,,,,,,,,,0,Matches
Patryk Sokołowski,pl POL,MF,Legia Warsaw,26,1994,10.1,0,0,0,,,,,,,,,0,Matches
Patryk Sokołowski,pl POL,MF,Piast Gliwice,26,1994,19.0,3,0,0,,,,,,,,,0,Matches
Mateusz Sopocko,pl POL,MF,Warta Poznań,22,1999,0.2,0,0,0,,,,,,,,,0,Matches
Deian Sorescu,ro ROU,MF,RKS Raków,23,1997,8.0,1,0,0,,,,,,,,,0,Matches
Thiago Souza,br BRA,MF,Cracovia,24,1997,0.1,0,0,0,,,,,,,,,0,Matches
Bartosz Śpiączka,pl POL,FW,Górnik Łęczna,29,1991,24.9,7,0,0,,,,,,,,,0,Matches
Kacper Śpiewak,pl POL,FW,Bruk-Bet Termalica Nieciecza,21,2000,15.1,2,0,0,,,,,,,,,0,Matches
Dariusz Stalmach,pl POL,MF,Górnik Zabrze,15,2005,5.1,2,0,0,,,,,,,,,0,Matches
Filip Starzyński,pl POL,MF,Zagłębie Lubin,30,1991,20.6,3,0,0,,,,,,,,,0,Matches
Piotr Starzynski,pl POL,"MF,FW",Wisła Kraków,17,2004,6.2,0,0,0,,,,,,,,,0,Matches
Aron Stasiak,pl POL,FW,Pogoń Szczecin,22,1999,0.1,0,0,0,,,,,,,,,0,Matches
David Stec,at AUT,DF,Lechia Gdańsk,27,1994,4.8,1,0,0,,,,,,,,,0,Matches
Dominik Steczyk,pl POL,"FW,MF",Stal Mielec,22,1999,7.2,1,0,0,,,,,,,,,0,Matches
Dominik Steczyk,pl POL,"MF,FW",Piast Gliwice,22,1999,3.4,2,0,0,,,,,,,,,0,Matches
Samuel Štefánik,sk SVK,"MF,FW",Bruk-Bet Termalica Nieciecza,29,1991,20.0,2,0,0,,,,,,,,,0,Matches
Pāvels Šteinbors,lv LVA,GK,Jagiellonia,35,1985,10.0,0,0,0,,,,,,,,,0,Matches
Dino Štiglec,hr CRO,"MF,DF",Śląsk Wrocław,30,1990,17.5,3,0,0,,,,,,,,,0,Matches

Dante Stipica,hr CRO,GK,Pogoń Szczecin,30,1991,34.0,0,0,0,,,,,,,,,0,Matches
Nikola Stojiljković,rs SRB,FW,Piast Gliwice,28,1992,1.5,0,0,0,,,,,,,,,0,Matches
