Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Bjorn Meijer,nl NED,DF,Club Brugge,19,2003,26.3,3,19,9,47.4,0.72,0.34,0.16,0.33,11.5,1,0,0,2.4,2.4,0.13,+0.6,+0.6,Matches
Filippo Melegoni,it ITA,"MF,DF",Standard Liège,23,1999,8.2,1,5,2,40.0,0.61,0.24,0.20,0.50,15.5,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
Hamza Mendyl,ma MAR,DF,OH Leuven,24,1997,22.9,0,6,1,16.7,0.26,0.04,0.00,0.00,15.0,0,0,0,0.8,0.8,0.14,-0.8,-0.8,Matches
Billel Messaoudi,dz ALG,"FW,MF",Kortrijk,24,1997,18.3,2,56,17,30.4,3.07,0.93,0.04,0.12,18.4,3,0,0,4.5,4.5,0.08,-2.5,-2.5,Matches
Senna Miangue,be BEL,DF,Cercle Brugge,25,1997,4.8,0,4,0,0.0,0.83,0.00,0.00,,15.1,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
Simon Mignolet,be BEL,GK,Club Brugge,34,1988,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Mineiro,br BRA,MF,Westerlo,26,1996,5.6,0,5,2,40.0,0.89,0.36,0.00,0.00,20.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Koji Miyoshi,jp JPN,FW,Antwerp,25,1997,7.1,1,15,7,46.7,2.12,0.99,0.07,0.14,18.9,0,0,0,1.6,1.6,0.10,-0.6,-0.6,Matches
Ryota Morioka,jp JPN,MF,Charleroi,31,1991,11.1,3,12,6,50.0,1.08,0.54,0.25,0.50,19.2,0,0,0,1.2,1.2,0.10,+1.8,+1.8,Matches
Anthony Moris,lu LUX,GK,Union SG,32,1990,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lennart Moser,de GER,GK,Eupen,22,1999,30.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marius Mouandilmadji,td CHA,FW,R.F.C. Seraing,25,1997,21.5,11,39,10,25.6,1.81,0.47,0.15,0.60,14.9,0,5,5,8.5,4.6,0.12,+2.5,+1.4,Matches
Kerim Mrabti,se SWE,"MF,FW",Mechelen,28,1994,9.4,1,9,2,22.2,0.96,0.21,0.11,0.50,21.1,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
Arbnor Muja,al ALB,FW,Antwerp,23,1998,15.3,3,37,17,45.9,2.43,1.11,0.08,0.18,16.8,0,0,0,3.7,3.7,0.10,-0.7,-0.7,Matches
Ngal'Ayel Mukau,,"MF,FW",Mechelen,17,2004,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Daniel Muñoz,co COL,DF,Genk,26,1996,29.0,7,32,17,53.1,1.10,0.59,0.22,0.41,12.3,0,0,0,4.0,4.0,0.12,+3.0,+3.0,Matches
Andy Musayev,be BEL,"FW,MF",Oostende,19,2003,2.3,0,2,1,50.0,0.87,0.43,0.00,0.00,12.0,0,0,0,0.4,0.4,0.22,-0.4,-0.4,Matches
Steve Mvoué,cm CMR,MF,R.F.C. Seraing,20,2002,12.8,1,13,2,15.4,1.02,0.16,0.08,0.50,24.3,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
Moussa N'Diaye,sn SEN,DF,Anderlecht,20,2002,9.6,0,2,0,0.0,0.21,0.00,0.00,,21.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Ignace N'Dri,ci CIV,"FW,MF",Eupen,21,2000,23.3,7,70,23,32.9,3.01,0.99,0.10,0.30,16.9,0,0,0,6.2,6.2,0.09,+0.8,+0.8,Matches
Stanley N'Soki,fr FRA,DF,Club Brugge,23,1999,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Radja Nainggolan,be BEL,MF,Antwerp,34,1988,7.4,1,22,4,18.2,2.97,0.54,0.05,0.25,22.2,4,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
Paul Nardi,fr FRA,GK,Gent,28,1994,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Théo Ndicka,fr FRA,"DF,MF",Oostende,22,2000,13.6,2,19,8,42.1,1.39,0.59,0.11,0.25,19.5,0,0,0,1.4,1.4,0.07,+0.6,+0.6,Matches
Alioune Ndour,sn SEN,"FW,DF",Zulte Waregem,24,1997,13.3,6,32,15,46.9,2.40,1.13,0.19,0.40,14.4,0,0,0,4.4,4.4,0.14,+1.6,+1.6,Matches

András Németh,hu HUN,FW,Genk,19,2002,4.1,1,8,3,37.5,1.94,0.73,0.13,0.33,12.2,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
Roman Neustädter,ru RUS,"DF,MF",Westerlo,34,1988,21.1,1,10,1,10.0,0.47,0.05,0.10,1.00,12.4,0,0,0,1.5,1.5,0.15,-0.5,-0.5,Matches
Michael Ngadeu-Ngadjui,cm CMR,DF,Gent,31,1990,29.6,1,19,4,21.1,0.64,0.14,0.05,0.25,12.9,0,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
Pierre-Yves Ngawa,be BEL,DF,OH Leuven,30,1992,0.2,0,1,0,0.0,4.29,0.00,0.00,,6.7,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Julien Ngoy,be BEL,FW,Mechelen,24,1997,17.2,5,23,8,34.8,1.34,0.46,0.17,0.50,14.6,0,1,1,4.9,4.2,0.18,+0.1,-0.2,Matches
Nathan Ngoy,be BEL,DF,Standard Liège,19,2003,3.4,0,2,1,50.0,0.59,0.30,0.00,0.00,10.5,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
Casper Nielsen,dk DEN,MF,Club Brugge,28,1994,26.8,7,53,16,30.2,1.98,0.60,0.13,0.44,21.9,4,0,1,5.7,4.8,0.09,+1.3,+2.2,Matches
Bart Nieuwkoop,nl NED,DF,Union SG,26,1996,24.3,3,19,9,47.4,0.78,0.37,0.16,0.33,13.7,0,0,0,2.2,2.2,0.12,+0.8,+0.8,Matches
Gustaf Nilsson,se SWE,FW,Union SG,25,1997,9.9,5,29,11,37.9,2.92,1.11,0.17,0.45,13.0,0,0,0,4.5,4.5,0.15,+0.5,+0.5,Matches
Ken Nkuba,be BEL,DF,Charleroi,20,2002,23.2,4,33,12,36.4,1.42,0.52,0.12,0.33,17.8,0,0,0,3.1,3.1,0.09,+0.9,+0.9,Matches
Casper de Norre,be BEL,MF,OH Leuven,25,1997,33.9,4,23,11,47.8,0.68,0.32,0.17,0.36,19.5,0,0,0,2.2,2.2,0.10,+1.8,+1.8,Matches
Lucas Noubi,be BEL,DF,Standard Liège,17,2005,3.8,0,1,0,0.0,0.26,0.00,0.00,,28.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Bruny Nsimba,be BEL,"FW,DF",Antwerp,22,2000,1.4,1,6,2,33.3,4.39,1.46,0.17,0.50,17.3,0,0,0,0.5,0.5,0.09,+0.5,+0.5,Matches
Nachon Nsingi,be BEL,FW,OH Leuven,21,2001,12.7,5,33,18,54.5,2.59,1.41,0.15,0.28,15.7,0,0,0,3.8,3.8,0.12,+1.2,+1.2,Matches
Isaac Nuhu,gh GHA,"FW,MF",Eupen,20,2002,11.9,2,26,8,30.8,2.18,0.67,0.08,0.25,17.7,2,0,0,2.9,2.9,0.11,-0.9,-0.9,Matches
Manaf Nurudeen,gh GHA,GK,Eupen,23,1999,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Antonio Nusa,no NOR,FW,Club Brugge,17,2005,6.2,1,13,5,38.5,2.10,0.81,0.08,0.20,17.8,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
Vadis Odjidja-Ofoe,be BEL,MF,Gent,33,1989,14.8,1,34,7,20.6,2.30,0.47,0.03,0.14,24.5,1,0,0,1.9,1.9,0.06,-0.9,-0.9,Matches
Denis Odoi,gh GHA,"DF,MF",Club Brugge,34,1988,21.0,0,12,4,33.3,0.57,0.19,0.00,0.00,21.4,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Lorenzo Offermann,be BEL,FW,Eupen,20,2002,0.1,0,1,1,100.0,9.00,9.00,0.00,0.00,5.9,0,0,0,0.5,0.5,0.48,-0.5,-0.5,Matches
Chinonso Offor,ng NGA,"FW,MF",Zulte Waregem,22,2000,5.2,2,13,6,46.2,2.50,1.15,0.15,0.33,14.7,0,0,0,1.5,1.5,0.12,+0.5,+0.5,Matches
Noah Ohio,nl NED,FW,Standard Liège,19,2003,10.2,5,29,8,27.6,2.84,0.78,0.17,0.63,15.6,0,0,0,3.1,3.1,0.11,+1.9,+1.9,Matches
Shinji Okazaki,jp JPN,"MF,FW",Sint-Truiden,36,1986,28.3,1,23,6,26.1,0.81,0.21,0.04,0.17,11.8,0,0,0,2.9,2.9,0.13,-1.9,-1.9,Matches
Joseph Okumu,ke KEN,DF,Gent,25,1997,26.1,1,19,8,42.1,0.73,0.31,0.05,0.13,20.3,0,0,0,1.8,1.8,0.10,-0.8,-0.8,Matches
Kristoffer Olsson,se SWE,MF,Anderlecht,27,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Paul Onuachu,ng NGA,FW,Genk,28,1994,13.1,16,37,16,43.2,2.82,1.22,0.32,0.75,12.7,0,4,4,10.7,7.3,0.20,+5.3,+4.7,Matches
Raphael Onyedika,ng NGA,MF,Club Brugge,21,2001,21.8,0,19,4,21.1,0.87,0.18,0.00,0.00,22.7,0,0,0,1.5,1.5,0.08,-1.5,-1.5,Matches
Daniel Opare,gh GHA,DF,R.F.C. Seraing,31,1990,18.4,0,3,0,0.0,0.16,0.00,0.00,,30.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Nathan Opoku,gh GHA,FW,OH Leuven,21,2001,3.7,3,8,4,50.0,2.17,1.08,0.38,0.75,13.3,0,0,0,1.7,1.7,0.21,+1.3,+1.3,Matches
Gift Orban,ng NGA,FW,Gent,20,2002,8.7,9,33,20,60.6,3.78,2.29,0.27,0.45,17.4,1,0,0,4.6,4.6,0.14,+4.4,+4.4,Matches
Manuel Osifo,be BEL,"MF,DF",Oostende,19,2003,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Owen Otasowie,us USA,DF,Club Brugge,21,2001,0.7,0,2,0,0.0,2.69,0.00,0.00,,9.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
Aziz Ouattara,ci CIV,"MF,DF",Genk,21,2001,4.6,2,5,3,60.0,1.09,0.66,0.40,0.67,13.8,0,0,0,1.0,1.0,0.20,+1.0,+1.0,Matches
Dylan Ouédraogo,bf BFA,DF,OH Leuven,24,1998,12.7,0,5,0,0.0,0.39,0.00,0.00,,17.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Samuel Oum Gouet,cm CMR,MF,Mechelen,24,1997,3.3,0,1,0,0.0,0.30,0.00,0.00,,31.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Elisha Owusu,gh GHA,MF,Gent,24,1997,5.1,0,5,0,0.0,0.97,0.00,0.00,,27.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Luca Oyen,be BEL,"FW,MF",Genk,19,2003,0.6,0,2,2,100.0,3.53,3.53,0.00,0.00,17.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
Valentine Ozornwafor,ng NGA,DF,Charleroi,23,1999,0.6,0,1,0,0.0,1.73,0.00,0.00,,9.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Willian Pacho,ec ECU,DF,Antwerp,20,2001,32.2,0,7,0,0.0,0.22,0.00,0.00,,11.8,0,0,0,1.4,1.4,0.20,-1.4,-1.4,Matches
Rune Paeshuyse,be BEL,DF,Eupen,20,2002,24.1,0,2,1,50.0,0.08,0.04,0.00,0.00,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Joseph Paintsil,gh GHA,FW,Genk,24,1998,26.1,14,64,37,57.8,2.45,1.42,0.22,0.38,13.7,0,0,0,11.3,11.3,0.18,+2.7,+2.7,Matches
Kevor Palumets,ee EST,MF,Zulte Waregem,19,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Louis Patris,be BEL,DF,OH Leuven,21,2001,30.9,2,28,11,39.3,0.91,0.36,0.07,0.18,12.2,0,0,0,3.2,3.2,0.12,-1.2,-1.2,Matches
Pierre Patron,fr FRA,GK,Charleroi,24,1997,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Damjan Pavlovic,rs SRB,DF,Standard Liège,21,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Stef Peeters,be BEL,MF,Eupen,30,1992,29.9,7,44,17,38.6,1.47,0.57,0.02,0.06,24.9,13,6,6,7.8,3.0,0.07,-0.8,-2.0,Matches
Pietro Perdichizzi,be BEL,DF,Westerlo,29,1992,14.4,0,6,0,0.0,0.42,0.00,0.00,,16.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Stipe Perica,hr CRO,FW,Standard Liège,27,1995,11.5,4,30,15,50.0,2.61,1.30,0.13,0.27,10.5,0,0,0,7.7,7.7,0.26,-3.7,-3.7,Matches
Jens Petter Hauge,no NOR,"DF,MF",Gent,22,1999,3.8,0,12,2,16.7,3.17,0.53,0.00,0.00,20.8,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Thibault Peyre,fr FRA,DF,Mechelen,29,1992,13.5,2,6,2,33.3,0.44,0.15,0.33,1.00,8.6,0,0,0,0.8,0.8,0.13,+1.2,+1.2,Matches

Dillon Phillips,eng ENG,GK,Oostende,27,1995,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kamil Piątkowski,pl POL,DF,Gent,22,2000,8.8,0,11,3,27.3,1.25,0.34,0.00,0.00,18.7,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Ewoud Pletinckx,be BEL,DF,OH Leuven,21,2000,31.2,0,15,2,13.3,0.48,0.06,0.00,0.00,12.9,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
Morgan Poaty,cg CGO,"DF,MF",R.F.C. Seraing,25,1997,23.2,3,14,8,57.1,0.60,0.35,0.21,0.38,18.5,0,0,0,1.2,1.2,0.08,+1.8,+1.8,Matches
Boris Popović,rs SRB,DF,Cercle Brugge,22,2000,32.2,2,24,10,41.7,0.74,0.31,0.08,0.20,9.7,0,0,0,2.5,2.5,0.10,-0.5,-0.5,Matches
Ángelo Preciado,ec ECU,"DF,FW",Genk,24,1998,11.2,0,11,1,9.1,0.98,0.09,0.00,0.00,17.6,0,0,0,1.9,1.9,0.17,-1.9,-1.9,Matches
Smail Prevljak,ba BIH,FW,Eupen,27,1995,22.8,6,49,17,34.7,2.15,0.75,0.10,0.29,16.9,4,1,2,6.8,5.3,0.11,-0.8,-0.3,Matches
Cameron Puertas,ch SUI,MF,Union SG,23,1998,9.0,4,25,9,36.0,2.76,1.00,0.16,0.44,20.4,1,0,0,2.3,2.3,0.09,+1.7,+1.7,Matches
Aleksandar Radovanović,rs SRB,DF,Kortrijk,28,1993,9.7,0,5,1,20.0,0.51,0.10,0.00,0.00,11.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Toon Raemaekers,be BEL,"DF,MF",Mechelen,21,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Benito Raman,be BEL,FW,Anderlecht,27,1994,9.0,5,22,10,45.5,2.44,1.11,0.23,0.50,14.1,0,0,0,3.1,3.1,0.14,+1.9,+1.9,Matches
Dani Ramírez,es ESP,"FW,MF",Zulte Waregem,30,1992,4.4,0,8,1,12.5,1.81,0.23,0.00,0.00,23.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Nicolas Raskin,be BEL,MF,Standard Liège,21,2001,15.2,1,11,4,36.4,0.73,0.26,0.09,0.25,20.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Christiaan Ravych,be BEL,DF,Cercle Brugge,20,2002,19.3,1,7,3,42.9,0.36,0.16,0.14,0.33,10.4,0,0,0,1.2,1.2,0.18,-0.2,-0.2,Matches
Lior Refaelov,il ISR,"MF,FW",Anderlecht,36,1986,15.1,4,18,5,27.8,1.20,0.33,0.17,0.60,21.2,5,1,1,2.7,1.9,0.11,+1.3,+1.1,Matches
Martin Regáli,sk SVK,FW,Kortrijk,28,1993,5.2,0,9,2,22.2,1.74,0.39,0.00,0.00,15.9,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Rocco Reitz,de GER,MF,Sint-Truiden,20,2002,9.0,1,13,5,38.5,1.45,0.56,0.08,0.20,16.5,0,0,0,1.5,1.5,0.11,-0.5,-0.5,Matches
Bryan Reynolds,us USA,DF,Westerlo,21,2001,23.1,1,8,2,25.0,0.35,0.09,0.13,0.50,12.4,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
Federico Ricca,uy URU,DF,OH Leuven,27,1994,28.0,1,10,3,30.0,0.36,0.11,0.10,0.33,11.2,0,0,0,1.0,1.0,0.10,0.0,0.0,Matches
Mats Rits,be BEL,"MF,FW",Club Brugge,29,1993,7.9,2,11,4,36.4,1.38,0.50,0.18,0.50,16.8,1,0,0,1.2,1.2,0.11,+0.8,+0.8,Matches
Milan Robberechts,be BEL,"DF,MF",Mechelen,18,2004,0.6,2,2,2,100.0,3.46,3.46,1.00,1.00,7.6,0,0,0,0.4,0.4,0.21,+1.6,+1.6,Matches
Kenny Rocha Santos,cv CPV,MF,Oostende,22,2000,13.9,0,11,4,36.4,0.79,0.29,0.00,0.00,27.9,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Matej Rodin,hr CRO,DF,Oostende,26,1996,16.0,1,10,3,30.0,0.62,0.19,0.10,0.33,12.3,0,0,0,1.6,1.6,0.17,-0.6,-0.6,Matches
José Rodríguez,es ESP,MF,Union SG,27,1994,3.4,0,1,0,0.0,0.30,0.00,0.00,,29.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Davy Roef,be BEL,GK,Gent,28,1994,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Nicolas Rommens,be BEL,MF,Zulte Waregem,27,1994,26.6,2,21,4,19.0,0.79,0.15,0.10,0.50,23.4,5,0,0,1.0,1.0,0.05,+1.0,+1.0,Matches
Kyriani Sabbe,be BEL,"DF,MF",Club Brugge,17,2005,0.5,0,1,0,0.0,2.14,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Mujaid Sadick,es ESP,DF,Genk,22,2000,5.6,0,1,0,0.0,0.18,0.00,0.00,,14.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Noah Sadiki,cd COD,"DF,MF",Anderlecht,17,2004,4.5,0,1,1,100.0,0.22,0.22,0.00,0.00,14.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Richie Sagrado,be BEL,DF,OH Leuven,18,2004,0.8,0,1,1,100.0,1.18,1.18,0.00,0.00,4.9,0,0,0,0.3,0.3,0.30,-0.3,-0.3,Matches
Tatsuhiro Sakamoto,jp JPN,"MF,DF",Oostende,25,1996,29.1,0,25,7,28.0,0.86,0.24,0.00,0.00,18.9,0,0,0,1.6,1.6,0.06,-1.6,-1.6,Matches
Ibrahim Salah,ma MAR,FW,Gent,20,2001,9.0,3,24,10,41.7,2.67,1.11,0.13,0.30,18.6,0,0,0,2.1,2.1,0.09,+0.9,+0.9,Matches
Mo Salah,be BEL,FW,Union SG,18,2004,0.4,0,1,1,100.0,2.81,2.81,0.00,0.00,25.9,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Mbwana Samatta,tz TAN,FW,Genk,29,1992,13.3,6,31,14,45.2,2.33,1.05,0.19,0.43,13.6,0,0,0,4.1,4.1,0.13,+1.9,+1.9,Matches
Marsoni Sambu,ao ANG,"DF,MF",R.F.C. Seraing,26,1996,22.7,0,14,4,28.6,0.62,0.18,0.00,0.00,18.2,0,0,0,1.5,1.5,0.11,-1.5,-1.5,Matches
Matisse Samoise,be BEL,"DF,MF",Gent,20,2001,21.8,2,19,6,31.6,0.87,0.28,0.11,0.33,18.3,0,0,0,1.4,1.4,0.07,+0.6,+0.6,Matches
Aske Sampers,be BEL,"FW,MF",Cercle Brugge,21,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Cisse Sandra,be BEL,"MF,FW",Club Brugge,18,2003,0.5,0,2,0,0.0,3.75,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Mamadou Sangare,ml MLI,"FW,MF",Zulte Waregem,20,2002,4.3,1,11,3,27.3,2.58,0.70,0.09,0.33,13.4,0,0,0,1.2,1.2,0.10,-0.2,-0.2,Matches
Killian Sardella,be BEL,DF,Anderlecht,20,2002,12.5,0,5,2,40.0,0.40,0.16,0.00,0.00,23.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Joël Schingtienne,be BEL,MF,OH Leuven,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Daniel Schmidt,jp JPN,GK,Sint-Truiden,30,1992,30.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rob Schoofs,be BEL,MF,Mechelen,28,1994,25.2,7,56,24,42.9,2.22,0.95,0.13,0.29,19.8,0,0,0,4.1,4.1,0.07,+2.9,+2.9,Matches
Siebe Schrijvers,be BEL,"MF,FW",OH Leuven,26,1996,12.2,2,28,7,25.0,2.30,0.57,0.07,0.29,23.1,6,0,0,1.3,1.3,0.05,+0.7,+0.7,Matches
Christopher Scott,de GER,"FW,MF",Antwerp,20,2002,3.1,1,5,3,60.0,1.61,0.97,0.20,0.33,17.4,0,0,0,0.8,0.8,0.16,+0.2,+0.2,Matches
Rubin Seigers,be BEL,DF,Westerlo,24,1998,18.4,0,5,1,20.0,0.27,0.05,0.00,0.00,9.8,0,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches
Faïz Selemani,km COM,"MF,FW",Kortrijk,28,1993,22.8,8,55,22,40.0,2.41,0.96,0.13,0.32,22.3,9,1,1,5.8,5.0,0.09,+2.2,+2.0,Matches
Noah Serwy,be BEL,"MF,FW",R.F.C. Seraing,19,2003,0.1,0,1,1,100.0,8.18,8.18,0.00,0.00,25.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Eden Shamir,il ISR,"DF,MF",Standard Liège,27,1995,1.0,0,2,1,50.0,2.07,1.03,0.00,0.00,11.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Maryan Shved,ua UKR,"MF,FW",Mechelen,25,1997,2.4,0,9,3,33.3,3.79,1.26,0.00,0.00,22.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches

Fábio Silva,pt POR,FW,Anderlecht,20,2002,16.9,7,47,20,42.6,2.78,1.18,0.13,0.30,13.5,0,1,1,6.6,5.8,0.13,+0.4,+0.2,Matches
João Silva,pt POR,DF,Kortrijk,23,1999,17.4,2,8,2,25.0,0.46,0.11,0.25,1.00,8.5,0,0,0,1.4,1.4,0.17,+0.6,+0.6,Matches
Leonardo da Silva Lopes,pt POR,MF,Cercle Brugge,23,1998,21.9,0,13,2,15.4,0.59,0.09,0.00,0.00,17.4,0,0,0,1.7,1.7,0.13,-1.7,-1.7,Matches
Hugo Siquet,be BEL,"DF,MF",Cercle Brugge,20,2002,12.0,2,16,7,43.8,1.34,0.58,0.13,0.29,21.6,6,0,0,1.0,1.0,0.06,+1.0,+1.0,Matches
Abdoulaye Sissako,fr FRA,MF,Zulte Waregem,24,1998,26.2,1,17,3,17.6,0.65,0.11,0.06,0.33,17.9,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
Sambou Sissoko,ml MLI,MF,Kortrijk,22,2000,2.9,0,1,0,0.0,0.35,0.00,0.00,,29.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Sambou Sissoko,fr FRA,"MF,DF",R.F.C. Seraing,23,1999,25.9,1,28,5,17.9,1.08,0.19,0.04,0.20,24.6,1,0,0,2.0,2.0,0.07,-1.0,-1.0,Matches
Andreas Skov Olsen,dk DEN,"FW,DF",Club Brugge,22,1999,15.5,7,52,20,38.5,3.36,1.29,0.13,0.35,19.2,4,0,0,4.3,4.3,0.08,+2.7,+2.7,Matches
Islam Slimani,dz ALG,FW,Anderlecht,34,1988,7.0,8,29,14,48.3,4.14,2.00,0.21,0.43,13.1,0,2,2,6.6,5.1,0.18,+1.4,+0.9,Matches
Matte Smets,be BEL,DF,Sint-Truiden,18,2004,11.9,0,4,2,50.0,0.34,0.17,0.00,0.00,21.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Milan Smits,be BEL,MF,Antwerp,17,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Eduard Sobol,ua UKR,DF,Club Brugge,27,1995,5.1,1,7,3,42.9,1.38,0.59,0.14,0.33,22.9,1,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
Frederic Soelle Soelle,be BEL,FW,Mechelen,16,2005,2.1,0,5,0,0.0,2.41,0.00,0.00,,15.4,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
Noah Solheid,be BEL,DF,R.F.C. Seraing,19,2003,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thibo Somers,be BEL,"DF,FW",Cercle Brugge,23,1999,29.1,5,45,16,35.6,1.55,0.55,0.11,0.31,13.0,0,0,0,5.5,5.5,0.12,-0.5,-0.5,Matches
Yira Sor,ng NGA,"FW,MF",Genk,22,2000,3.9,2,11,4,36.4,2.84,1.03,0.18,0.50,15.2,0,0,0,1.7,1.7,0.16,+0.3,+0.3,Matches
Sambou Soumano,sn SEN,FW,Eupen,21,2001,2.0,1,6,2,33.3,2.93,0.98,0.17,0.50,13.1,0,0,0,0.9,0.9,0.15,+0.1,+0.1,Matches
Kamal Sowah,gh GHA,"FW,MF",Club Brugge,22,2000,14.3,0,18,5,27.8,1.26,0.35,0.00,0.00,21.2,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
Elias Spago,be BEL,DF,R.F.C. Seraing,20,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jorne Spileers,be BEL,DF,Club Brugge,17,2005,8.0,0,5,3,60.0,0.62,0.37,0.00,0.00,7.1,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
Lucas Stassin,be BEL,FW,Anderlecht,17,2004,1.2,0,2,1,50.0,1.64,0.82,0.00,0.00,11.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Calvin Stengs,nl NED,"MF,FW",Antwerp,23,1998,18.6,1,30,8,26.7,1.61,0.43,0.03,0.13,16.5,0,0,0,2.6,2.6,0.09,-1.6,-1.6,Matches
