Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Matches
Guillaume Gillet,be BEL,MF,Charleroi,37,1984,2.7,0,0,0,2,3,0,1,0,7,0,0,0,10,2,0,100.0,Matches
Silas Gnaka,ci CIV,DF,Eupen,22,1998,11.7,0,0,0,7,10,0,23,29,5,0,0,0,65,8,15,34.8,Matches
Bruno Godeau,be BEL,DF,Gent,29,1992,10.3,3,0,0,9,2,0,4,24,7,0,0,0,47,16,15,51.6,Matches
Sergio Gómez,es ESP,DF,Anderlecht,20,2000,33.1,4,0,0,23,22,5,284,48,33,1,0,0,216,11,21,34.4,Matches
Omar Govea,mx MEX,"MF,FW",Zulte Waregem,25,1996,3.9,1,0,0,5,9,0,14,1,6,0,0,1,18,2,7,22.2,Matches
Makhtar Gueye,sn SEN,FW,Oostende,23,1997,24.3,10,0,0,32,29,21,18,3,12,0,0,0,70,62,79,44.0,Matches
Pape Habib Guèye,sn SEN,FW,Kortrijk,21,1999,11.2,4,0,0,25,11,5,4,2,5,0,1,0,28,62,64,49.2,Matches
Anouar Ait El Hadj,be BEL,"MF,FW",Anderlecht,19,2002,9.6,1,0,0,5,6,1,12,3,9,1,0,0,57,1,1,50.0,Matches
Geoffry Hairemans,be BEL,"FW,MF",Mechelen,29,1991,14.7,5,0,0,17,16,3,87,10,21,0,0,0,100,19,28,40.4,Matches
Réda Halaïmia,dz ALG,"DF,MF",Beerschot,24,1996,18.7,4,0,0,16,17,1,61,42,34,0,0,0,121,22,22,50.0,Matches
Andreas Hanche-Olsen,no NOR,DF,Gent,24,1997,31.2,4,0,0,30,16,0,6,49,39,0,1,1,171,46,35,56.8,Matches
Taichi Hara,jp JPN,FW,Sint-Truiden,22,1999,21.9,6,0,0,32,24,7,19,3,6,1,0,0,52,130,129,50.2,Matches
Faris Haroun,be BEL,MF,Antwerp,35,1985,3.6,5,0,0,7,0,0,0,5,4,0,0,0,17,13,2,86.7,Matches
Taylor Harwood-Bellis,eng ENG,DF,Anderlecht,19,2002,12.2,3,0,0,7,6,1,1,18,7,0,1,0,63,26,23,53.1,Matches
Daiki Hashioka,jp JPN,"DF,FW",Sint-Truiden,22,1999,25.7,4,0,0,22,19,3,101,29,24,0,1,0,100,68,44,60.7,Matches
Daichi Hayashi,jp JPN,FW,Sint-Truiden,24,1997,20.2,3,0,0,31,33,13,13,3,14,0,0,0,52,9,39,18.8,Matches
Gaëtan Hendrickx,be BEL,MF,Charleroi,26,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches

Jack Hendry,sct SCO,DF,Oostende,26,1995,6.0,2,0,0,4,4,1,1,7,3,0,0,0,35,20,8,71.4,Matches
Jack Hendry,sct SCO,DF,Club Brugge,26,1995,16.8,1,1,0,11,12,0,0,23,12,0,1,0,112,48,24,66.7,Matches
David Henen,tg TOG,"MF,FW",Kortrijk,25,1996,1.3,0,0,0,1,0,1,3,1,1,0,0,0,6,2,2,50.0,Matches
Laurent Henkinet,be BEL,GK,Standard Liège,28,1992,8.0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,0,100.0,Matches
Thomas Henry,fr FRA,FW,OH Leuven,26,1994,4.0,1,0,0,4,11,1,1,1,1,1,0,0,9,6,10,37.5,Matches
Jonathan Heris,be BEL,DF,Eupen,30,1990,26.5,3,0,0,30,22,0,27,54,51,0,2,0,145,39,28,58.2,Matches
Jesaja Herrmann,de GER,"FW,MF",Kortrijk,21,2000,2.9,0,0,0,6,0,2,0,0,2,0,0,0,13,5,12,29.4,Matches
Daan Heymans,be BEL,"MF,FW",Charleroi,22,1999,6.8,0,0,0,4,4,2,4,3,10,0,0,0,39,21,13,61.8,Matches
Bryan Heynen,be BEL,MF,Genk,24,1997,29.2,3,1,0,28,20,0,21,42,52,0,0,0,195,47,33,58.8,Matches
Robin Himmelmann,de GER,GK,Eupen,32,1989,14.0,1,0,0,0,0,0,0,0,0,0,0,0,13,2,0,100.0,Matches
Andrew Hjulsager,dk DEN,"MF,FW",Gent,26,1995,13.3,2,1,0,15,22,2,80,7,18,0,0,0,64,4,22,15.4,Matches
Wesley Hoedt,nl NED,DF,Anderlecht,27,1994,30.9,6,1,0,27,10,1,8,46,19,0,1,0,184,77,55,58.3,Matches
Raphael Holzhauser,at AUT,"MF,FW",Beerschot,28,1993,23.1,7,1,0,17,40,3,194,11,13,0,0,0,99,16,18,47.1,Matches
Dino Hotić,ba BIH,"MF,FW",Cercle Brugge,26,1995,26.2,4,0,0,34,33,2,194,19,42,0,0,0,177,28,37,43.1,Matches
Patrik Hrošovský,sk SVK,MF,Genk,29,1992,22.9,4,0,0,23,26,0,40,30,31,1,0,0,159,11,17,39.3,Matches
David Hubert,be BEL,"MF,DF",Zulte Waregem,33,1988,15.0,5,0,0,22,9,0,13,19,14,0,0,0,87,13,11,54.2,Matches
Guillaume Hubert,be BEL,GK,Oostende,27,1994,26.0,0,0,0,0,1,0,0,0,2,0,0,0,39,9,0,100.0,Matches
Cameron Humphreys,eng ENG,DF,Zulte Waregem,22,1998,23.4,6,1,1,15,3,0,9,23,15,0,0,0,110,30,12,71.4,Matches
Marco Ilaimaharitra,mg MAD,MF,Charleroi,26,1995,27.2,9,0,0,35,49,1,24,34,26,0,0,0,181,20,13,60.6,Matches
Marko Ilić,rs SRB,GK,Kortrijk,23,1998,32.0,2,0,0,0,6,0,0,0,0,0,0,0,27,8,0,100.0,Matches
Vakoun Issouf Bayo,ci CIV,FW,Charleroi,24,1997,9.4,1,0,0,15,11,4,3,2,8,0,0,0,29,26,36,41.9,Matches
Vakoun Issouf Bayo,ci CIV,FW,Gent,24,1997,1.3,0,0,0,2,3,0,1,0,0,0,0,0,5,4,8,33.3,Matches
Junya Ito,jp JPN,FW,Genk,28,1993,29.8,5,0,0,22,37,20,215,16,37,3,0,0,120,8,22,26.7,Matches
Tatsuya Ito,jp JPN,"MF,DF",Sint-Truiden,24,1997,0.6,0,0,0,0,0,0,4,1,1,0,0,0,4,0,0,,Matches
José Izquierdo,co COL,FW,Club Brugge,29,1992,0.3,0,0,0,1,0,1,1,0,0,0,0,0,3,0,3,0.0,Matches

Frederik Jäkel,de GER,DF,Oostende,20,2001,24.5,3,0,0,17,15,0,1,43,15,0,0,0,128,71,29,71.0,Matches
Ablie Jallow,gm GAM,"MF,FW",R.F.C. Seraing,22,1998,20.7,2,0,0,12,48,3,35,8,21,0,0,0,113,3,27,10.0,Matches
Wolke Janssens,be BEL,"DF,FW",Sint-Truiden,26,1995,5.4,5,1,1,9,4,0,7,8,20,0,0,0,30,11,2,84.6,Matches
James Jeggo,au AUS,MF,Eupen,29,1992,8.3,2,0,0,11,18,0,1,14,14,0,0,0,54,5,7,41.7,Matches
Kelvin John,tz TAN,FW,Genk,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Michiel Jonckheere,be BEL,"MF,FW",Kortrijk,31,1990,3.0,2,0,0,9,1,0,1,5,3,0,0,0,16,6,14,30.0,Matches
Simen Juklerød,no NOR,DF,Genk,27,1994,8.7,0,0,0,9,2,0,22,12,8,0,0,0,50,9,7,56.3,Matches
Sory Kaba,gn GUI,FW,OH Leuven,26,1995,19.7,2,1,0,22,26,16,2,3,3,0,0,0,53,33,70,32.0,Matches
Abdelkahar Kadri,dz ALG,MF,Kortrijk,21,2000,16.0,2,1,0,14,19,1,64,19,25,0,0,0,102,8,21,27.6,Matches
Shinji Kagawa,jp JPN,MF,Sint-Truiden,32,1989,2.0,0,0,0,2,7,0,6,2,3,0,0,0,20,1,4,20.0,Matches
Bingourou Kamara,sn SEN,GK,Charleroi,24,1996,8.8,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,,Matches
Marco Kana,be BEL,MF,Anderlecht,18,2002,0.8,0,0,0,1,0,0,0,2,1,0,0,0,5,0,1,0.0,Matches
Ismaël Kandouss,ma MAR,DF,Union SG,23,1997,27.8,5,0,0,31,18,0,5,52,29,0,2,0,122,68,44,60.7,Matches
Franck Kanouté,sn SEN,MF,Cercle Brugge,22,1998,2.6,2,0,0,9,4,0,0,3,2,0,0,0,32,2,1,66.7,Matches
Onur Kaya,be BEL,"FW,MF",Mechelen,35,1986,1.3,0,0,0,2,2,0,6,0,1,0,0,0,7,0,0,,Matches
Edo Kayembe,cd COD,MF,Eupen,23,1998,16.3,3,0,0,12,8,0,4,14,12,0,0,0,118,20,15,57.1,Matches
Joris Kayembe,cd COD,"DF,MF",Charleroi,26,1994,32.7,4,0,0,29,33,8,206,39,44,0,1,1,222,22,25,46.8,Matches
Aboubakar Keita,ci CIV,DF,Charleroi,23,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Matches
Amadou Keita,gn GUI,FW,Eupen,19,2001,1.0,0,0,0,3,0,1,1,0,1,0,0,0,1,0,2,0.0,Matches
Mandela Keita,be BEL,MF,OH Leuven,19,2002,17.6,5,0,0,25,37,0,0,17,28,0,0,0,131,12,11,52.2,Matches
Sibiry Keita,ml MLI,"DF,MF",Eupen,20,2001,3.2,1,0,0,5,4,1,6,1,4,0,0,0,15,3,2,60.0,Matches
Isaac Kiese Thelin,se SWE,FW,Anderlecht,29,1992,1.5,0,0,0,6,0,0,0,0,1,0,0,0,5,9,6,60.0,Matches
Gerald Kilota,fr FRA,"MF,FW",R.F.C. Seraing,27,1994,30.0,4,0,0,28,68,1,41,44,22,0,0,0,183,36,57,38.7,Matches
Klauss,br BRA,FW,Standard Liège,24,1997,15.2,6,0,0,18,26,8,10,7,8,0,0,0,50,42,42,50.0,Matches
Klauss,br BRA,FW,Sint-Truiden,24,1997,3.6,2,0,0,7,7,1,4,2,3,1,0,0,16,5,12,29.4,Matches

Stefan Knežević,ch SUI,DF,Charleroi,24,1996,30.7,4,0,0,25,29,0,4,52,34,0,0,1,126,55,35,61.1,Matches
Hervé Koffi,bf BFA,GK,Charleroi,24,1996,25.2,1,0,0,0,4,0,0,1,0,0,0,0,37,5,1,83.3,Matches
Aboubakary Koita,mr MTN,"DF,MF",Sint-Truiden,22,1998,12.8,4,0,0,18,24,3,11,15,17,0,0,0,85,6,12,33.3,Matches
Mory Konaté,gn GUI,MF,Sint-Truiden,27,1993,22.4,5,0,0,41,21,0,3,40,34,0,0,0,190,45,18,71.4,Matches
Mamadou Koné,ci CIV,"FW,DF",Eupen,29,1991,0.7,1,0,0,2,3,0,2,0,1,0,0,0,1,1,1,50.0,Matches
Giannis Konstantelias,gr GRE,"MF,FW",Eupen,18,2003,1.3,1,0,0,3,4,1,1,1,1,0,0,0,7,0,0,,Matches
Tolis Konstantopoulos,gr GRE,DF,Beerschot,18,2002,4.3,1,0,0,4,0,0,0,10,9,0,0,0,23,4,8,33.3,Matches
Christian Kouamé,ci CIV,FW,Anderlecht,23,1997,22.3,3,1,0,27,43,15,8,6,20,2,0,0,64,49,40,55.1,Matches
Vincent Koziello,fr FRA,MF,Oostende,25,1995,4.8,5,1,1,14,7,0,1,7,8,0,0,0,36,0,8,0.0,Matches
Kacper Kozłowski,pl POL,"FW,MF",Union SG,17,2003,2.2,1,0,0,4,7,0,3,2,2,1,0,0,10,1,1,50.0,Matches
Leon Kreković,hr CRO,"FW,MF",Beerschot,21,2000,2.8,0,0,0,4,2,0,4,1,7,0,0,0,9,2,5,28.6,Matches
Mykola Kukharevych,ua UKR,FW,OH Leuven,20,2001,2.6,0,0,0,5,2,3,1,1,2,0,0,0,4,3,8,27.3,Matches
Sven Kums,be BEL,MF,Gent,33,1988,23.0,4,0,0,21,19,0,111,40,29,0,0,0,162,20,26,43.5,Matches
Dereck Kutesa,ch SUI,"FW,MF",Zulte Waregem,23,1997,18.4,2,0,0,15,27,6,21,10,23,0,0,0,75,15,34,30.6,Matches
Marko Kvasina,at AUT,FW,Oostende,24,1996,8.4,3,0,0,10,8,8,12,6,4,0,0,0,19,45,54,45.5,Matches
Sami Lahssaini,be BEL,MF,R.F.C. Seraing,22,1998,7.8,3,0,0,11,13,0,2,13,12,0,0,0,57,5,10,33.3,Matches
Konstantinos Laifis,cy CYP,DF,Standard Liège,28,1993,16.9,3,0,0,19,8,0,1,26,9,0,0,0,104,47,35,57.3,Matches
Boris lambert,be BEL,"DF,MF",Eupen,21,2000,21.0,8,0,0,20,13,0,32,39,36,0,0,0,150,37,38,49.3,Matches
Senne Lammens,be BEL,GK,Club Brugge,19,2002,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
Noa Lang,nl NED,FW,Club Brugge,22,1999,26.0,8,2,1,26,45,6,62,10,15,0,0,0,112,1,15,6.3,Matches
Loïc Lapoussin,mg MAD,"DF,MF",Union SG,25,1996,28.0,4,0,0,31,49,2,55,54,56,2,0,0,257,12,26,31.6,Matches
Dimitri Lavalée,be BEL,"DF,MF",Sint-Truiden,24,1997,28.0,10,0,0,50,18,0,33,57,47,0,0,0,165,60,42,58.8,Matches
Ilyas Lefrancq,ma MAR,FW,OH Leuven,17,2003,0.1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,Matches
Toni Leistner,de GER,DF,Sint-Truiden,30,1990,24.8,7,1,1,39,8,0,3,39,28,0,1,0,138,55,40,57.9,Matches
Antoine Lejoly,be BEL,GK,Beerschot,23,1998,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches

Darko Lemajić,rs SRB,FW,Gent,27,1993,6.0,1,0,0,7,13,3,3,0,4,0,0,0,15,51,29,63.8,Matches
Mauricio Lemos,uy URU,DF,Beerschot,25,1995,11.1,2,0,0,6,1,0,0,18,10,0,0,0,57,28,8,77.8,Matches
Maxime Lestienne,be BEL,"FW,MF",Standard Liège,29,1992,2.9,2,0,0,3,2,0,25,3,3,0,0,0,14,0,3,0.0,Matches
Kilian Lokembo,be BEL,DF,Charleroi,19,2002,1.0,0,0,0,2,1,0,2,1,2,0,0,0,2,3,1,75.0,Matches
Jhon Lucumí,co COL,DF,Genk,23,1998,20.7,3,0,0,17,7,0,1,39,20,0,1,0,127,12,19,38.7,Matches
Senne Lynen,be BEL,MF,Union SG,22,1999,5.6,0,0,0,9,6,0,8,6,6,0,0,0,23,3,4,42.9,Matches
Koki Machida,jp JPN,DF,Union SG,23,1997,4.2,1,0,0,6,2,0,1,9,7,0,0,0,10,4,5,44.4,Matches
Mathieu Maertens,be BEL,"MF,FW",OH Leuven,26,1995,26.0,9,0,0,26,49,13,33,28,26,1,0,1,109,27,18,60.0,Matches
Lisandro Magallán,ar ARG,DF,Anderlecht,27,1993,17.2,3,0,0,28,12,0,0,20,18,0,0,0,83,39,26,60.0,Matches
Tyreek Magee,jm JAM,MF,Eupen,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Gary Magnée,be BEL,"MF,DF",Eupen,21,1999,12.4,1,0,0,12,6,0,26,28,17,0,1,0,88,10,14,41.7,Matches
Yonas Malede,il ISR,"FW,MF",Gent,21,1999,6.0,0,0,0,9,10,5,7,1,4,0,0,0,22,2,6,25.0,Matches
Kristiyan Malinov,bg BUL,MF,OH Leuven,27,1994,16.1,6,2,1,33,22,0,2,29,19,0,0,0,99,13,28,31.7,Matches
Benson Manuel,ao ANG,"FW,MF",Antwerp,24,1997,18.9,2,0,0,8,34,11,93,2,7,0,0,0,79,6,13,31.6,Matches
Faitout Maouassa,fr FRA,"DF,FW",Club Brugge,23,1998,2.9,0,0,0,6,8,0,28,5,2,0,0,0,14,1,4,20.0,Matches
Damien Marcq,fr FRA,MF,Union SG,32,1988,12.7,1,0,0,16,7,1,8,16,12,0,0,0,81,16,3,84.2,Matches
Sulayman Marreh,gm GAM,MF,Gent,25,1996,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
Clinton Mata,ao ANG,DF,Club Brugge,28,1992,32.3,5,0,0,39,49,1,100,32,28,0,0,0,195,35,16,68.6,Matches
Rabbi Matondo,wls WAL,"FW,MF",Cercle Brugge,20,2000,22.5,6,1,1,15,29,21,25,9,16,0,0,0,93,8,35,18.6,Matches
Ko Matsubara,jp JPN,"DF,MF",Sint-Truiden,24,1996,4.6,0,0,0,5,2,4,13,5,6,0,0,0,15,1,8,11.1,Matches
Noah Mawete,be BEL,MF,Standard Liège,15,2005,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Youssef Maziz,fr FRA,"MF,FW",R.F.C. Seraing,23,1998,31.1,4,0,0,16,41,3,167,14,17,0,0,0,147,23,37,38.3,Matches
Noah Mbamba,be BEL,"MF,DF",Club Brugge,16,2005,5.0,2,0,0,9,14,0,0,13,10,0,0,0,38,6,11,35.3,Matches
Dylan Mbayo,be BEL,"FW,MF",Kortrijk,19,2001,14.0,6,0,0,24,23,1,26,14,16,1,0,0,70,1,14,6.7,Matches
Isaac Mbenza,be BEL,"DF,MF",Charleroi,25,1996,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches

Ilombe Mboyo,be BEL,FW,Gent,34,1987,2.0,1,0,0,5,2,4,2,0,0,0,0,0,5,5,5,50.0,Matches
Ilombe Mboyo,be BEL,FW,Sint-Truiden,34,1987,5.7,0,0,0,5,5,11,11,1,1,0,0,0,9,18,28,39.1,Matches
Cameron McGeehan,nir NIR,MF,Oostende,26,1995,12.1,4,0,0,18,10,1,5,13,12,0,0,0,70,25,25,50.0,Matches
Mark McKenzie,us USA,DF,Genk,22,1999,14.5,2,0,0,10,5,0,1,29,21,0,0,0,97,37,20,64.9,Matches
Brandon Mechele,be BEL,DF,Club Brugge,28,1993,28.8,2,0,0,26,17,0,0,70,39,0,1,0,165,58,39,59.8,Matches
Zech Medley,eng ENG,DF,Oostende,21,2000,14.4,2,0,0,15,4,1,7,33,16,0,0,0,79,37,23,61.7,Matches
Nayel Mehssatou,cl CHI,DF,Kortrijk,19,2002,5.0,0,0,0,4,2,0,8,5,5,0,0,0,36,1,6,14.3,Matches
Xavier Mercier,fr FRA,"MF,FW",OH Leuven,32,1989,31.6,3,0,0,11,21,6,232,5,9,0,0,0,122,0,8,0.0,Matches
Billel Messaoudi,dz ALG,FW,Kortrijk,23,1997,11.3,0,0,0,14,20,7,10,2,8,3,0,0,46,15,41,26.8,Matches
Senna Miangue,be BEL,DF,Cercle Brugge,24,1997,17.0,4,0,0,22,4,1,22,35,21,0,0,0,102,52,25,67.5,Matches
Simon Mignolet,be BEL,GK,Club Brugge,33,1988,33.0,1,0,0,1,3,0,0,0,1,0,1,1,92,5,0,100.0,Matches
Georges Mikautadze,ge GEO,FW,R.F.C. Seraing,20,2000,25.5,3,0,0,32,38,10,22,14,4,0,0,0,67,23,67,25.6,Matches
Álex Millán,es ESP,"FW,MF",Union SG,21,1999,1.7,0,0,0,1,5,1,0,1,0,0,0,0,11,2,6,25.0,Matches
Álex Millán,es ESP,FW,Cercle Brugge,21,1999,11.4,3,0,0,18,29,9,3,2,3,0,0,0,52,24,53,31.2,Matches
Kaoru Mitoma,jp JPN,DF,Union SG,24,1997,13.2,2,0,0,9,16,2,6,14,15,1,0,0,88,11,8,57.9,Matches
Matej Mitrović,hr CRO,DF,Club Brugge,27,1993,3.0,0,0,0,2,2,0,1,5,3,0,0,0,14,9,5,64.3,Matches
Koji Miyoshi,jp JPN,"MF,FW",Antwerp,24,1997,11.9,2,0,0,13,12,3,26,13,15,0,0,0,60,6,12,33.3,Matches
Camil Mmaee,ma MAR,FW,Standard Liège,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Wesley Moraes,br BRA,FW,Club Brugge,24,1996,0.8,0,0,0,1,3,1,0,0,0,0,0,0,4,2,3,40.0,Matches
Marlos Moreno,co COL,"FW,MF",Kortrijk,24,1996,22.7,6,0,0,33,71,4,23,26,36,0,0,0,131,14,36,28.0,Matches
Ryota Morioka,jp JPN,"MF,FW",Charleroi,30,1991,25.8,4,0,0,39,36,1,61,33,54,0,0,0,229,29,16,64.4,Matches
Anthony Moris,lu LUX,GK,Union SG,31,1990,33.0,2,0,0,0,8,0,0,1,0,0,0,0,34,3,0,100.0,Matches
Marius Mouandilmadji,td CHA,"FW,MF",R.F.C. Seraing,24,1997,15.4,4,0,0,14,15,20,4,1,4,0,0,0,26,51,95,34.9,Matches
Kerim Mrabti,se SWE,"MF,FW",Mechelen,27,1994,27.4,4,0,0,31,31,6,35,23,22,0,0,0,111,18,56,24.3,Matches
David Mukuna,be BEL,FW,Beerschot,19,2001,0.4,0,0,0,1,1,2,1,0,0,0,0,0,3,2,0,100.0,Matches

Jackson Muleka,cd COD,FW,Standard Liège,21,1999,11.3,3,0,0,22,23,10,13,7,11,1,0,0,35,33,40,45.2,Matches
Daniel Muñoz,co COL,DF,Genk,25,1996,21.2,6,0,0,39,17,4,39,40,52,0,1,0,130,16,16,50.0,Matches
Torben Müsel,de GER,"FW,MF",Eupen,22,1999,3.1,0,0,0,3,1,4,2,0,4,0,0,0,15,7,3,70.0,Matches
Bohdan Mykhaylychenko,ua UKR,DF,Anderlecht,24,1997,5.8,0,0,0,6,10,0,11,6,12,0,0,0,35,6,8,42.9,Matches
Ignace N'Dri,ci CIV,"DF,FW",Eupen,20,2000,16.8,3,0,0,21,46,10,42,12,16,0,0,0,71,9,21,30.0,Matches
Stanley N'Soki,fr FRA,DF,Club Brugge,22,1999,23.2,7,2,2,18,14,0,1,59,30,0,0,0,177,35,27,56.5,Matches
Yahya Nadrani,fr FRA,DF,R.F.C. Seraing,24,1997,31.4,8,0,0,33,16,3,12,83,56,0,3,0,147,22,28,44.0,Matches
Radja Nainggolan,be BEL,MF,Antwerp,33,1988,24.1,4,0,0,23,26,0,72,20,27,0,0,0,191,20,24,45.5,Matches
Anas Nanah,ma MAR,DF,Eupen,18,2003,0.8,0,0,0,2,0,0,1,2,0,0,0,0,3,0,1,0.0,Matches
Théo Ndicka,fr FRA,"DF,MF",Oostende,21,2000,25.0,6,0,0,18,33,7,70,22,21,0,0,0,143,8,16,33.3,Matches
András Németh,hu HUN,"FW,MF",Genk,18,2002,0.2,0,0,0,0,1,1,0,1,1,0,0,0,3,2,1,66.7,Matches
Michael Ngadeu-Ngadjui,cm CMR,DF,Gent,30,1990,27.9,4,0,0,21,8,0,3,39,22,0,0,0,179,70,40,63.6,Matches
Pierre-Yves Ngawa,be BEL,DF,OH Leuven,29,1992,14.4,4,0,0,18,14,0,0,28,21,0,0,0,60,24,22,52.2,Matches
Julien Ngoy,be BEL,FW,Eupen,23,1997,16.4,2,0,0,23,11,4,15,4,4,0,0,0,41,8,17,32.0,Matches
Nathan Ngoy,be BEL,DF,Standard Liège,18,2003,6.9,2,0,0,10,3,0,2,14,15,0,1,0,26,5,5,50.0,Matches
Shamar Nicholson,jm JAM,FW,Charleroi,24,1997,14.8,1,0,0,12,15,18,4,1,3,0,0,0,25,56,35,61.5,Matches
Casper Nielsen,dk DEN,MF,Union SG,27,1994,32.7,6,0,0,31,35,1,129,42,37,0,0,0,208,39,32,54.9,Matches
Bart Nieuwkoop,nl NED,DF,Union SG,25,1996,27.5,7,0,0,46,15,2,53,51,44,0,0,0,108,52,37,58.4,Matches
Niels Nkounkou,fr FRA,DF,Standard Liège,20,2000,17.4,5,0,0,26,6,2,37,25,39,0,0,0,134,21,27,43.8,Matches
Ken Nkuba,be BEL,"DF,FW",Charleroi,19,2002,3.2,0,0,0,4,6,4,8,3,4,0,0,0,20,1,5,16.7,Matches
Casper de Norre,be BEL,"DF,MF",OH Leuven,24,1997,30.8,5,0,0,16,17,1,17,28,27,0,1,0,170,8,11,42.1,Matches
Lucas Noubi,be BEL,DF,Standard Liège,16,2005,1.7,0,0,0,1,0,0,0,6,5,0,0,0,7,1,2,33.3,Matches
Marius Noubissi,cm CMR,FW,Beerschot,24,1996,7.8,1,1,0,13,9,12,2,2,7,0,0,0,22,10,32,23.8,Matches
Bruny Nsimba,be BEL,MF,Antwerp,21,2000,0.1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,,Matches
Isaac Nuhu,gh GHA,"FW,DF",Eupen,19,2002,16.5,5,0,0,10,30,11,20,14,7,0,2,0,75,10,15,40.0,Matches

Manaf Nurudeen,gh GHA,GK,Eupen,22,1999,20.0,1,0,0,2,0,0,0,0,1,0,2,0,41,5,0,100.0,Matches
Antonio Nusa,no NOR,FW,Club Brugge,16,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Eric Ocansey,gh GHA,"MF,DF",Kortrijk,23,1997,1.5,0,0,0,1,5,1,2,1,4,0,0,0,10,4,1,80.0,Matches
Vadis Odjidja-Ofoe,be BEL,MF,Gent,32,1989,14.1,3,1,0,19,22,2,63,13,16,0,0,0,123,11,18,37.9,Matches
Denis Odoi,gh GHA,MF,Club Brugge,33,1988,7.0,4,0,0,12,10,0,6,7,10,0,0,0,49,19,18,51.4,Matches
Lorenzo Offermann,be BEL,"FW,MF",Eupen,19,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Dario Oger,be BEL,DF,Eupen,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
David Okereke,ng NGA,FW,Club Brugge,23,1997,0.8,0,0,0,0,1,1,2,0,0,0,0,0,3,1,1,50.0,Matches
Joseph Okumu,ke KEN,DF,Gent,24,1997,23.2,1,0,0,17,13,0,4,44,36,0,1,0,175,64,39,62.1,Matches
Abraham Okyere,gh GHA,MF,Beerschot,19,2002,0.7,0,0,0,1,0,0,1,1,2,0,0,0,1,0,2,0.0,Matches
Adewale Oladoye,ng NGA,MF,Gent,19,2001,0.5,0,0,0,0,1,0,2,0,0,0,0,0,6,1,1,50.0,Matches
Kristoffer Olsson,se SWE,MF,Anderlecht,26,1995,22.6,6,0,0,23,24,0,9,32,34,0,0,0,130,12,18,40.0,Matches
Paul Onuachu,ng NGA,FW,Genk,27,1994,23.9,3,0,0,38,42,28,0,5,7,3,0,0,49,95,60,61.3,Matches
Daniel Opare,gh GHA,"DF,MF",R.F.C. Seraing,30,1990,8.6,0,0,0,9,19,1,24,10,8,0,0,0,32,9,10,47.4,Matches
Christopher Operi,ci CIV,"DF,MF",Gent,24,1997,6.3,1,0,0,5,4,1,26,3,12,0,1,0,30,10,11,47.6,Matches
Manuel Osifo,be BEL,"DF,FW",Oostende,18,2003,1.8,0,0,0,1,1,0,4,4,5,0,0,0,11,2,2,50.0,Matches
Aziz Ouattara,ci CIV,MF,Genk,20,2001,3.1,1,0,0,7,2,0,0,4,4,0,0,0,27,7,4,63.6,Matches
Dylan Ouédraogo,bf BFA,DF,OH Leuven,23,1998,2.4,1,0,0,4,1,0,3,8,3,0,0,0,18,2,1,66.7,Matches
Samuel Oum Gouet,cm CMR,MF,Mechelen,23,1997,19.9,3,0,0,21,8,2,20,19,22,0,0,0,108,28,33,45.9,Matches
Elisha Owusu,gh GHA,MF,Gent,23,1997,10.8,2,0,0,15,9,0,0,17,11,0,0,0,99,3,13,18.8,Matches
Luca Oyen,be BEL,"FW,MF",Genk,18,2003,7.1,0,0,0,1,7,0,21,5,5,0,0,0,39,4,13,23.5,Matches
Cenk Özkacar,tr TUR,DF,OH Leuven,20,2000,31.5,4,0,0,11,23,2,6,63,42,0,0,0,177,51,53,49.0,Matches
Valentine Ozornwafor,ng NGA,DF,Charleroi,22,1999,11.7,0,0,0,11,6,1,0,25,17,0,0,0,70,27,17,61.4,Matches
Joseph Paintsil,gh GHA,FW,Genk,23,1998,9.7,2,0,0,8,19,5,28,3,3,1,0,0,41,5,8,38.5,Matches
