Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Karim Ansarifard,ir IRN,"MF,FW",Aris,33,1990,12,3,366,4.1,1,1,2,1,0,0,4,0,0.25,0.25,0.49,0.25,0.49,Matches
Marcos Antônio,br BRA,MF,PAOK,23,2000,11,3,342,3.8,2,0,2,2,0,0,0,0,0.53,0.00,0.53,0.53,0.53,Matches
Fabien Antunes,fr FRA,MF,AO Kifisia,31,1991,5,1,183,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Giannis Apostolakis,gr GRE,MF,OFI Crete,18,2004,13,5,539,6.0,2,0,2,2,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches
Apostolos Apostolopoulos,gr GRE,DF,Olympiacos,20,2002,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Youssef El-Arabi,ma MAR,FW,Olympiacos,36,1987,13,1,272,3.0,4,1,5,2,2,2,1,0,1.32,0.33,1.65,0.66,0.99,Matches
Willian Arão,br BRA,"DF,MF",Panathinaikos,30,1992,32,26,"2,446",27.2,3,2,5,3,0,0,6,1,0.11,0.07,0.18,0.11,0.18,Matches
Sergio Araujo,ar ARG,"FW,MF",AEK Athens,31,1992,25,8,848,9.4,1,1,2,1,0,0,3,0,0.11,0.11,0.21,0.11,0.21,Matches

Kyriakos Aslanidis,gr GRE,DF,Volos NFC,21,2002,18,12,911,10.1,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
Jasin Assehnoun,fi FIN,MF,Volos NFC,24,1998,14,12,"1,081",12.0,3,2,5,3,0,0,4,0,0.25,0.17,0.42,0.25,0.42,Matches
Giorgos Athanasiadis,gr GRE,GK,AEK Athens,30,1993,13,13,"1,170",13.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicolaos Athanasiou,gr GRE,"DF,MF",Atromitos,22,2001,17,12,"1,203",13.4,1,1,2,1,0,0,5,0,0.07,0.07,0.15,0.07,0.15,Matches
Vasilis Athanasiou,gr GRE,GK,PAS Giannina,24,1999,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Pichu Atienza,es ESP,DF,Asteras Tripoli,33,1990,11,9,838,9.3,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
Tasos Avlonitis,gr GRE,DF,Panserraikos,33,1990,15,12,"1,132",12.6,1,1,2,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches
Admir Bajrovic,se SWE,FW,Panserraikos,27,1995,9,1,149,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Makis Bakadimas,gr GRE,DF,PAS Giannina,23,2000,13,11,"1,013",11.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Michalis Bakakis,gr GRE,DF,Panetolikos,32,1991,6,0,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Anastasios Bakasetas,gr GRE,"MF,FW",Panathinaikos,30,1993,15,15,"1,238",13.8,7,2,9,5,2,2,3,0,0.51,0.15,0.65,0.36,0.51,Matches
Marko Bakić,me MNE,"MF,FW",OFI Crete,29,1993,27,20,"1,760",19.6,4,2,6,3,1,2,9,0,0.20,0.10,0.31,0.15,0.26,Matches
Makana Baku,de GER,MF,OFI Crete,25,1998,14,13,"1,020",11.3,2,2,4,2,0,0,1,0,0.18,0.18,0.35,0.18,0.35,Matches
Claudiu Balan,ro ROU,FW,PAS Giannina,29,1994,20,9,799,8.9,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches
Franco Baldassarra,ar ARG,MF,Panetolikos,24,1998,15,12,978,10.9,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches
Franck-Yves Bambock,fr FRA,MF,Panetolikos,28,1995,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jean Barrientos,uy URU,MF,Volos NFC,32,1990,16,9,739,8.2,0,1,1,0,0,0,4,1,0.00,0.12,0.12,0.00,0.12,Matches
Julián Bartolo,ar ARG,MF,Asteras Tripoli,27,1996,27,20,"1,614",17.9,3,4,7,2,1,1,3,0,0.17,0.22,0.39,0.11,0.33,Matches
Noam Baumann,do DOM,GK,OFI Crete,27,1996,21,21,"1,845",20.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Matúš Begala,sk SVK,MF,PAS Giannina,22,2001,5,0,123,1.4,1,0,1,1,0,0,1,0,0.73,0.00,0.73,0.73,0.73,Matches
Christos Belevonis,gr GRE,FW,Panetolikos,21,2002,7,0,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jewison Bennette,cr CRC,MF,Aris,19,2004,2,2,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Emil Bergström,se SWE,DF,Panserraikos,30,1993,30,29,"2,650",29.4,1,0,1,1,0,0,2,1,0.03,0.00,0.03,0.03,0.03,Matches
Bernard,br BRA,"MF,FW",Panathinaikos,30,1992,31,25,"2,211",24.6,10,9,19,10,0,0,4,0,0.41,0.37,0.77,0.41,0.77,Matches
Facundo Bertoglio,ar ARG,MF,Volos NFC,33,1990,22,8,857,9.5,2,0,2,2,0,0,3,0,0.21,0.00,0.21,0.21,0.21,Matches

Jefté Betancor,es ESP,FW,Panserraikos,30,1993,13,9,729,8.1,4,0,4,4,0,0,1,0,0.49,0.00,0.49,0.49,0.49,Matches
Giulian Biancone,fr FRA,DF,Olympiacos,23,2000,11,9,781,8.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Pep Biel,es ESP,MF,Olympiacos,26,1996,13,6,579,6.4,1,3,4,1,0,0,2,0,0.16,0.47,0.62,0.16,0.62,Matches
Thievy Bifouma,cg CGO,MF,AO Kifisia,31,1992,29,19,"1,692",18.8,2,1,3,2,0,0,2,0,0.11,0.05,0.16,0.11,0.16,Matches
Iker Bilbao,es ESP,MF,PAS Giannina,27,1996,2,1,99,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Gerónimo Bortagaray,uy URU,DF,PAS Giannina,22,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Alberto Botía,es ESP,DF,AO Kifisia,34,1989,13,7,766,8.5,1,1,2,1,0,0,7,0,0.12,0.12,0.23,0.12,0.23,Matches
Giannis Bouzoukis,gr GRE,MF,Panetolikos,25,1998,8,3,231,2.6,1,0,1,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matches
Jakub Brabec,cz CZE,DF,Aris,30,1992,32,32,"2,826",31.4,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches
Brandon,es ESP,FW,PAOK,28,1995,33,20,"1,669",18.5,7,4,11,6,1,1,7,0,0.38,0.22,0.59,0.32,0.54,Matches
Bressan,br BRA,DF,OFI Crete,30,1993,3,3,216,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Alberto Brignoli,it ITA,GK,Panathinaikos,31,1991,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ivan Brnić,hr CRO,MF,Olympiacos,21,2001,4,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jovane Cabral,cv CPV,"MF,FW",Olympiacos,25,1998,4,2,152,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexander Callens,pe PER,DF,AEK Athens,31,1992,25,25,"2,169",24.1,2,0,2,2,0,0,7,0,0.08,0.00,0.08,0.08,0.08,Matches
Aguibou Camara,gn GUI,"MF,FW",Atromitos,22,2001,22,19,"1,685",18.7,2,0,2,2,0,0,10,0,0.11,0.00,0.11,0.11,0.11,Matches
Mohamed Camara,gn GUI,MF,Olympiacos,26,1997,17,16,"1,312",14.6,2,0,2,2,0,0,5,0,0.14,0.00,0.14,0.14,0.14,Matches
Dario Čanađija,hr CRO,"MF,DF",AO Kifisia,29,1994,12,10,811,9.0,0,1,1,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,Matches
Aitor Cantalapiedra,es ESP,"MF,FW",Panathinaikos,27,1996,13,5,560,6.2,3,1,4,2,1,1,2,0,0.48,0.16,0.64,0.32,0.48,Matches
Luka Capan,hr CRO,DF,AO Kifisia,28,1995,20,18,"1,518",16.9,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
Carlitos,es ESP,FW,PAS Lamia,33,1990,22,21,"1,633",18.1,10,5,15,8,2,4,4,0,0.55,0.28,0.83,0.44,0.72,Matches
David Carmo,ao ANG,DF,Olympiacos,24,1999,11,11,990,11.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
David Carmona,es ESP,DF,Asteras Tripoli,26,1997,14,11,"1,017",11.3,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
João Carvalho,pt POR,MF,Olympiacos,26,1997,19,5,583,6.5,1,2,3,1,0,0,1,0,0.15,0.31,0.46,0.15,0.46,Matches
José Castaño,es ESP,DF,Asteras Tripoli,24,1998,28,28,"2,477",27.5,0,2,2,0,0,0,7,1,0.00,0.07,0.07,0.00,0.07,Matches

Jonny Castro,es ESP,DF,PAOK,29,1994,12,7,587,6.5,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches
Vasilis Chatziemmanouil,gr GRE,GK,PAS Lamia,23,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Zisis Chatzistravos,gr GRE,MF,Panserraikos,23,1999,25,16,"1,394",15.5,3,1,4,3,0,0,3,0,0.19,0.06,0.26,0.19,0.26,Matches
Ilias Chatzitheodoridis,gr GRE,MF,Panetolikos,25,1997,26,19,"1,527",17.0,2,1,3,2,0,0,4,0,0.12,0.06,0.18,0.12,0.18,Matches
Lucas Chávez,ar ARG,GK,Panetolikos,27,1995,11,10,915,10.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Chiquinho,pt POR,MF,Olympiacos,28,1995,15,11,"1,037",11.5,1,1,2,1,0,0,4,0,0.09,0.09,0.17,0.09,0.17,Matches
Diamantis Chouchoumis,gr GRE,DF,Asteras Tripoli,29,1994,19,17,"1,423",15.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Lefteris Choutesiotis,gr GRE,GK,Aris,29,1994,7,7,630,7.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Adrián Chovan,sk SVK,GK,Panserraikos,27,1995,28,28,"2,520",28.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Konstantinos Chrisopoulos,gr GRE,DF,AEK Athens,20,2003,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Lazaros Christodoulopoulos,gr GRE,"FW,MF",Aris,36,1986,6,0,74,0.8,1,0,1,1,0,0,0,0,1.22,0.00,1.22,1.22,1.22,Matches
Nikolaos Christogeorgos,gr GRE,GK,OFI Crete,23,2000,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Giannis Christopoulos,gr GRE,DF,Asteras Tripoli,23,2000,10,6,560,6.2,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches
Enis Çokaj,al ALB,MF,Panathinaikos,24,1999,2,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Adrián Colombino,uy URU,MF,Panserraikos,29,1993,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Maximiliano Comba,ar ARG,"MF,FW",Volos NFC,29,1994,31,27,"2,270",25.2,5,0,5,5,0,0,9,0,0.20,0.00,0.20,0.20,0.20,Matches
Quentin Cornette,fr FRA,MF,Volos NFC,29,1994,10,7,544,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Mateus Criciúma,br BRA,MF,AO Kifisia,24,1999,30,24,"2,197",24.4,2,7,9,2,0,0,8,2,0.08,0.29,0.37,0.08,0.37,Matches
Julián Cuesta,es ESP,GK,Aris,32,1991,29,29,"2,610",29.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Damil Dankerlui,sr SUR,"DF,MF",Panserraikos,26,1996,22,14,"1,304",14.5,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Vladimír Darida,cz CZE,MF,Aris,32,1990,33,28,"2,657",29.5,3,6,9,3,0,0,6,0,0.10,0.20,0.30,0.10,0.30,Matches
Laurens De Bock,be BEL,DF,Atromitos,30,1992,27,26,"2,245",24.9,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches
Miloš Deletić,rs SRB,"MF,FW",Volos NFC,29,1993,19,16,"1,337",14.9,4,1,5,4,0,0,5,0,0.27,0.07,0.34,0.27,0.34,Matches
Panagiotis Deligiannidis,gr GRE,DF,Panserraikos,26,1996,26,23,"2,123",23.6,3,1,4,3,0,0,5,1,0.13,0.04,0.17,0.13,0.17,Matches
Georgios Delizisis,gr GRE,DF,Aris,35,1987,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Mete-Kaan Demir,tr TUR,MF,PAS Giannina,25,1998,9,1,247,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Kiril Despodov,bg BUL,MF,PAOK,26,1996,33,19,"1,764",19.6,11,7,18,11,0,0,3,0,0.56,0.36,0.92,0.56,0.92,Matches
Apostolos Diamantis,gr GRE,DF,Panserraikos,23,2000,10,9,628,7.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Youba Diarra,ml MLI,MF,Asteras Tripoli,25,1998,9,0,105,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Sergio Díaz,py PAR,FW,Panetolikos,25,1998,25,14,"1,220",13.6,3,2,5,3,0,0,3,0,0.22,0.15,0.37,0.22,0.37,Matches
Nouha Dicko,ml MLI,FW,OFI Crete,31,1992,17,10,844,9.4,3,0,3,3,0,0,4,0,0.32,0.00,0.32,0.32,0.32,Matches
Tuur Dierckx,be BEL,"MF,FW",Atromitos,28,1995,13,5,435,4.8,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches
Cheick Doukouré,ci CIV,MF,Aris,30,1992,10,4,417,4.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Bartłomiej Drągowski,pl POL,GK,Panathinaikos,25,1997,12,12,996,11.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Bruno Duarte,ar ARG,DF,Panetolikos,29,1994,24,21,"1,857",20.6,2,0,2,2,0,0,8,0,0.10,0.00,0.10,0.10,0.10,Matches
Alan Dzagoev,ru RUS,MF,PAS Lamia,33,1990,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Joe Efford,us USA,FW,PAS Giannina,26,1996,5,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Niclas Eliasson,se SWE,MF,AEK Athens,27,1995,36,29,"2,420",26.9,8,9,17,8,0,0,2,0,0.30,0.33,0.63,0.30,0.63,Matches
Ahmet Engin,de GER,MF,Volos NFC,26,1996,8,1,189,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Luis Enrique Palma,hn HON,MF,Aris,23,2000,1,1,90,1.0,0,1,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,Matches
August Erlingmark,se SWE,"MF,DF",Atromitos,25,1998,21,11,"1,026",11.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rodrigo Erramuspe,ar ARG,DF,PAS Giannina,33,1990,26,26,"2,230",24.8,4,0,4,3,1,1,12,1,0.16,0.00,0.16,0.12,0.12,Matches
Paolo Fernandes,es ESP,MF,AEK Athens,24,1998,8,0,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Juan Fernando Garro,ar ARG,MF,PAS Giannina,30,1992,13,2,382,4.2,1,1,2,1,0,0,2,1,0.24,0.24,0.47,0.24,0.47,Matches
Franco Ferrari,ar ARG,DF,Aris,31,1992,22,16,"1,438",16.0,0,1,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches
André Ferreira Teixeira,pt POR,DF,AO Kifisia,29,1993,10,10,838,9.3,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches
Giannis Fetfatzidis,gr GRE,"MF,FW",Aris,32,1990,18,6,500,5.6,3,1,4,3,0,0,0,0,0.54,0.18,0.72,0.54,0.72,Matches
Elton Fikaj,al ALB,DF,Panathinaikos,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kostas Fortounis,gr GRE,"MF,FW",Olympiacos,30,1992,28,22,"1,933",21.5,6,7,13,6,0,2,7,0,0.28,0.33,0.61,0.28,0.61,Matches
Nicolás Freire,ar ARG,DF,Olympiacos,29,1994,4,3,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Samúel Friðjónsson,is ISL,MF,Atromitos,27,1996,20,11,867,9.6,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches
Mijat Gaćinović,rs SRB,"MF,FW",AEK Athens,28,1995,26,17,"1,515",16.8,3,1,4,2,1,1,9,0,0.18,0.06,0.24,0.12,0.18,Matches
Konstantinos Galanopoulos,gr GRE,MF,AEK Athens,25,1997,14,6,545,6.1,0,1,1,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,Matches
Felipe Gallegos,cl CHI,MF,OFI Crete,31,1991,29,26,"2,085",23.2,1,1,2,1,0,0,7,0,0.04,0.04,0.09,0.04,0.09,Matches
Levi Garcia,tt TRI,FW,AEK Athens,25,1997,20,15,"1,160",12.9,13,2,15,11,2,3,0,0,1.01,0.16,1.16,0.85,1.01,Matches
Manu García,es ESP,MF,Aris,25,1998,16,7,723,8.0,1,2,3,1,0,0,3,0,0.12,0.25,0.37,0.12,0.37,Matches
Rubén García,es ESP,DF,Asteras Tripoli,24,1998,13,11,880,9.8,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Kostas Giannoulis,gr GRE,DF,OFI Crete,35,1987,3,2,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Giorgos Giannoutsos,gr GRE,DF,PAS Lamia,25,1998,5,4,364,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Kyriakos Giaxis,gr GRE,MF,PAOK,22,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Federico Gino,uy URU,MF,PAS Giannina,30,1993,30,26,"2,198",24.4,0,3,3,0,0,0,10,1,0.00,0.12,0.12,0.00,0.12,Matches
Nikolaos Gkotzamanidis,gr GRE,DF,Panserraikos,22,2001,11,6,658,7.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Glavčić,rs SRB,MF,Volos NFC,26,1997,28,24,"2,066",23.0,1,3,4,1,0,0,7,0,0.04,0.13,0.17,0.04,0.17,Matches
Dan Glazer,il ISR,MF,OFI Crete,26,1996,22,12,"1,165",12.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Adam Gnezda Čerin,si SVN,MF,Panathinaikos,24,1999,26,22,"2,053",22.8,3,2,5,3,0,0,1,0,0.13,0.09,0.22,0.13,0.22,Matches
Marko Gobeljić,rs SRB,DF,AO Kifisia,30,1992,23,17,"1,590",17.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Eder González,es ESP,MF,Atromitos,26,1997,31,27,"2,423",26.9,3,3,6,3,0,0,6,0,0.11,0.11,0.22,0.11,0.22,Matches
Sean Goss,nir NIR,MF,Asteras Tripoli,27,1995,19,11,876,9.7,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches
Nikolaos Grammatikakis,gr GRE,GK,Asteras Tripoli,20,2003,8,7,708,7.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dino Grozdanic,hr CRO,"MF,DF",Asteras Tripoli,20,2002,9,7,567,6.3,1,0,1,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches
Tomáš Hájek,,DF,Panserraikos,31,1991,3,3,136,1.5,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,Matches
Ehsan Hajsafi,ir IRN,DF,AEK Athens,33,1990,19,18,"1,582",17.6,0,2,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches
Santiago Hezze,ar ARG,MF,Olympiacos,21,2001,31,28,"2,425",26.9,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches
André Horta,pt POR,MF,Olympiacos,26,1996,12,11,869,9.7,2,3,5,2,0,0,0,0,0.21,0.31,0.52,0.21,0.52,Matches
Juan Manuel Munafo Horta,ar ARG,MF,Asteras Tripoli,35,1988,22,20,"1,597",17.7,2,0,2,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,Matches

Vitor Hugo,br BRA,DF,Panathinaikos,32,1991,8,6,522,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Vicente Iborra,es ESP,MF,Olympiacos,35,1988,15,5,592,6.6,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches
Ilian Iliev,bg BUL,MF,AO Kifisia,23,1999,19,10,843,9.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Maksym Imerekov,ua UKR,DF,Atromitos,32,1991,7,5,451,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Fotis Ioannidis,gr GRE,FW,Panathinaikos,23,2000,28,25,"2,139",23.8,15,7,22,10,5,5,3,0,0.63,0.29,0.93,0.42,0.72,Matches
Jack Ipalibo,ng NGA,MF,AO Kifisia,25,1998,14,12,923,10.3,0,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,Matches
Tin Jedvaj,hr CRO,DF,Panathinaikos,27,1995,24,21,"1,940",21.6,2,0,2,2,0,0,6,0,0.09,0.00,0.09,0.09,0.09,Matches
Alexander Jeremejeff,se SWE,FW,Panathinaikos,29,1993,15,3,394,4.4,8,1,9,8,0,0,1,0,1.83,0.23,2.06,1.83,2.06,Matches
Jesús Jiménez,es ESP,MF,OFI Crete,29,1993,4,2,200,2.2,1,0,1,1,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches
Jony,ar ARG,MF,AO Kifisia,29,1994,13,10,655,7.3,0,2,2,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches
Jony,ar ARG,"MF,FW",Aris,29,1994,17,11,939,10.4,1,2,3,1,0,0,1,0,0.10,0.19,0.29,0.10,0.29,Matches
Dušan Jovančić,rs SRB,MF,AO Kifisia,32,1990,7,1,166,1.8,1,0,1,1,0,0,2,0,0.54,0.00,0.54,0.54,0.54,Matches
Stevan Jovetić,me MNE,"FW,MF",Olympiacos,33,1989,21,6,755,8.4,6,4,10,5,1,1,1,0,0.72,0.48,1.19,0.60,1.07,Matches
Juankar,es ESP,DF,Panathinaikos,33,1990,18,16,"1,234",13.7,0,4,4,0,0,0,2,0,0.00,0.29,0.29,0.00,0.29,Matches
Juanpi,ve VEN,MF,Panetolikos,29,1994,29,21,"1,859",20.7,1,4,5,1,0,0,8,0,0.05,0.19,0.24,0.05,0.24,Matches
