Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Makana Baku,de GER,MF,Legia Warsaw,24,1998,22,12,"1,090",12.1,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches
Filip Balaj,sk SVK,FW,Cracovia,24,1997,6,0,39,0.4,0,1,1,0,0,0,0,0,0.00,2.31,2.31,0.00,2.31,Matches
Dawid Baldyga,pl POL,MF,Śląsk Wrocław,19,2003,1,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Saša Balić,me MNE,DF,Korona Kielce,32,1990,11,11,849,9.4,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
Dominykas Barauskas,lt LTU,DF,Stal Mielec,25,1997,8,7,625,6.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jakub Bartkowski,pl POL,DF,Lechia Gdańsk,30,1991,16,13,"1,201",13.3,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
Jakub Bartkowski,pl POL,DF,Pogoń Szczecin,30,1991,14,13,"1,151",12.8,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,Matches
Mateusz Bartolewski,pl POL,"DF,MF",Zagłębie Lubin,24,1998,11,7,657,7.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches

Filip Bednarek,pl POL,GK,Lech Poznań,29,1992,32,32,"2,880",32.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Łukasz Bejger,pl POL,"DF,MF",Śląsk Wrocław,20,2002,21,21,"1,761",19.6,2,0,2,2,0,0,2,1,0.10,0.00,0.10,0.10,0.10,Matches
Gustav Berggren,se SWE,MF,RKS Raków,24,1997,25,5,611,6.8,1,1,2,1,0,0,4,0,0.15,0.15,0.29,0.15,0.29,Matches
Sebastian Bergier,pl POL,FW,Śląsk Wrocław,22,1999,7,0,101,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Emil Bergström,se SWE,DF,Górnik Zabrze,29,1993,25,23,"2,120",23.6,2,0,2,2,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches
Wahan Biczachczian,am ARM,MF,Pogoń Szczecin,23,1999,31,13,"1,313",14.6,6,0,6,6,0,0,6,0,0.41,0.00,0.41,0.41,0.41,Matches
Bartosz Bida,pl POL,"FW,MF",Jagiellonia,21,2001,15,10,681,7.6,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches
Jan Biegański,pl POL,MF,Lechia Gdańsk,19,2002,4,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Daniel Bielica,pl POL,GK,Górnik Zabrze,23,1999,24,24,"2,160",24.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Kacper Bieszczad,pl POL,GK,Zagłębie Lubin,19,2002,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Mateusz Bochnak,pl POL,"MF,FW",Cracovia,24,1998,16,9,798,8.9,2,0,2,2,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches
Damjan Bohar,si SVN,MF,Zagłębie Lubin,30,1991,24,22,"1,640",18.2,3,5,8,3,0,0,0,0,0.16,0.27,0.44,0.16,0.44,Matches
Leonardo Borges,br BRA,DF,Pogoń Szczecin,21,2001,15,9,818,9.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Maciej Bortniczuk,pl POL,MF,Jagiellonia,20,2001,10,2,229,2.5,1,0,1,1,0,0,1,0,0.39,0.00,0.39,0.39,0.39,Matches
Karol Borys,pl POL,MF,Śląsk Wrocław,15,2006,6,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Raphael Branco,br BRA,DF,Radomiak Radom,32,1990,30,28,"2,522",28.0,2,0,2,2,0,0,11,1,0.07,0.00,0.07,0.07,0.07,Matches
Marius Briceag,ro ROU,DF,Korona Kielce,30,1992,17,17,"1,514",16.8,0,3,3,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches
Kevin Broll,de GER,GK,Górnik Zabrze,26,1995,10,10,894,9.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
Michał Buchalik,pl POL,GK,Lechia Gdańsk,33,1989,5,4,384,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Adrian Bukowski,pl POL,MF,Śląsk Wrocław,19,2003,9,8,536,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jasmin Burić,ba BIH,GK,Zagłębie Lubin,35,1987,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Dawid Błanik,pl POL,MF,Korona Kielce,25,1997,27,11,"1,197",13.3,3,4,7,3,0,0,2,0,0.23,0.30,0.53,0.23,0.53,Matches
Jerónimo Cacciabue,ar ARG,MF,Miedź Legnica,24,1998,11,7,722,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Juan Cámara,es ESP,"MF,FW",Jagiellonia,28,1994,8,3,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Carlitos,es ESP,FW,Legia Warsaw,32,1990,21,11,"1,079",12.0,1,3,4,1,0,1,2,0,0.08,0.25,0.33,0.08,0.33,Matches

Jurich Carolina,cw CUW,DF,Miedź Legnica,24,1998,23,21,"1,892",21.0,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches
Frank Castañeda,co COL,"MF,FW",Radomiak Radom,28,1994,12,7,635,7.1,1,1,2,1,0,0,1,0,0.14,0.14,0.28,0.14,0.28,Matches
Henrik Castegren,se SWE,DF,Lechia Gdańsk,26,1996,7,7,592,6.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Berto Cayarga,es ESP,MF,Radomiak Radom,25,1996,16,11,"1,046",11.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Marcin Cebula,pl POL,"MF,FW",RKS Raków,26,1995,13,3,372,4.1,1,0,1,0,1,1,2,0,0.24,0.00,0.24,0.00,0.00,Matches
Thabo Cele,za RSA,MF,Radomiak Radom,25,1997,20,12,"1,158",12.9,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
Jurgen Çelhaka,al ALB,MF,Legia Warsaw,21,2000,8,2,251,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Fiodor Černych,lt LTU,"FW,MF",Jagiellonia,31,1991,16,9,768,8.5,1,2,3,0,1,1,2,0,0.12,0.23,0.35,0.00,0.23,Matches
Mike Cestor,,DF,Radomiak Radom,30,1992,16,13,"1,273",14.1,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
Kacper Chodyna,pl POL,MF,Zagłębie Lubin,23,1999,33,28,"2,465",27.4,7,4,11,6,1,2,2,0,0.26,0.15,0.40,0.22,0.37,Matches
Mateusz Cholewiak,pl POL,"FW,MF",Górnik Zabrze,32,1990,22,7,790,8.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Bozhidar Chorbadzhiyski,bg BUL,DF,Widzew Łódź,26,1995,11,5,474,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Michał Chrapek,pl POL,"MF,FW",Piast Gliwice,30,1992,31,30,"2,474",27.5,4,5,9,4,0,0,7,0,0.15,0.18,0.33,0.15,0.33,Matches
Paweł Chrupałła,pl POL,FW,Wisła Płock,19,2003,2,0,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Adam Chrzanowski,pl POL,DF,Wisła Płock,23,1999,17,14,"1,314",14.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Chuca,es ESP,MF,Miedź Legnica,25,1997,30,25,"2,167",24.1,6,0,6,6,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches
Mateusz Cichocki,pl POL,DF,Radomiak Radom,30,1992,22,21,"1,778",19.8,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
Radosław Cielemęcki,pl POL,FW,Wisła Płock,19,2003,5,1,126,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Bartłomiej Ciepiela,pl POL,"FW,MF",Stal Mielec,21,2001,17,8,684,7.6,1,1,2,1,0,0,4,0,0.13,0.13,0.26,0.13,0.26,Matches
Andrejs Ciganiks,lv LVA,"MF,DF",Widzew Łódź,25,1997,15,10,843,9.4,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
Christian Clemens,de GER,MF,Lechia Gdańsk,30,1991,10,5,452,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Conrado,it ITA,MF,Lechia Gdańsk,25,1997,21,16,"1,381",15.3,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
Roberto Corral,es ESP,DF,Korona Kielce,24,1997,5,3,249,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rui Filipe Cunha Correia,pt POR,MF,Jagiellonia,27,1995,30,25,"2,292",25.5,5,3,8,5,0,0,11,1,0.20,0.12,0.31,0.20,0.31,Matches
Milan Corryn,be BEL,FW,Warta Poznań,23,1999,8,2,233,2.6,1,0,1,1,0,0,2,0,0.39,0.00,0.39,0.39,0.39,Matches

Alan Czerwiński,pl POL,DF,Lech Poznań,29,1993,22,17,"1,427",15.9,0,2,2,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13,Matches
Jakub Czerwiński,pl POL,DF,Piast Gliwice,30,1991,33,33,"2,925",32.5,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,Matches
Szymon Czyż,pl POL,MF,RKS Raków,21,2001,8,5,439,4.9,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches
Damian Dąbrowski,pl POL,MF,Pogoń Szczecin,29,1992,32,32,"2,828",31.4,4,3,7,4,0,0,4,0,0.13,0.10,0.22,0.13,0.22,Matches
Robert Dadok,pl POL,"MF,FW",Górnik Zabrze,25,1996,28,15,"1,300",14.4,4,0,4,4,0,0,4,0,0.28,0.00,0.28,0.28,0.28,Matches
Filip Dagerstål,se SWE,DF,Lech Poznań,25,1997,20,18,"1,665",18.5,0,2,2,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
Adrian Danek,pl POL,DF,Korona Kielce,27,1994,18,13,"1,197",13.3,0,2,2,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches
Karol Danielak,pl POL,"MF,DF",Widzew Łódź,30,1991,14,9,848,9.4,1,2,3,1,0,0,0,0,0.11,0.21,0.32,0.11,0.32,Matches
Davo,es ESP,"MF,FW",Wisła Płock,27,1994,18,16,"1,377",15.3,9,3,12,8,1,1,1,0,0.59,0.20,0.78,0.52,0.72,Matches
Ignacy Dawid,pl POL,MF,Widzew Łódź,19,2003,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ronaldo Deaconu,ro ROU,MF,Korona Kielce,25,1997,27,23,"1,963",21.8,2,2,4,2,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches
Adam Dębiński,pl POL,MF,Widzew Łódź,18,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Adam Deja,pl POL,MF,Korona Kielce,29,1993,19,15,"1,269",14.1,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
Anthony van den Hurk,cw CUW,FW,Górnik Zabrze,29,1993,6,2,207,2.3,1,0,1,1,0,0,3,0,0.43,0.00,0.43,0.43,0.43,Matches
Enis Destan,tr TUR,"FW,MF",Warta Poznań,20,2002,21,3,434,4.8,1,0,1,1,0,0,5,0,0.21,0.00,0.21,0.21,0.21,Matches
Bassekou Diabaté,ml MLI,MF,Lechia Gdańsk,22,2000,23,10,930,10.3,0,2,2,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,Matches
Cheikhou Dieng,sn SEN,MF,Zagłębie Lubin,28,1993,6,3,289,3.2,0,1,1,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches
Sokratis Dioudis,gr GRE,GK,Zagłębie Lubin,29,1993,14,14,"1,260",14.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Martin Doležal,cz CZE,FW,Zagłębie Lubin,32,1990,20,11,868,9.6,2,1,3,2,0,0,0,0,0.21,0.10,0.31,0.21,0.31,Matches
Maciej Domański,pl POL,"MF,FW",Stal Mielec,31,1990,34,27,"2,440",27.1,4,5,9,3,1,2,1,0,0.15,0.18,0.33,0.11,0.30,Matches
Maxime Dominguez,ch SUI,"MF,FW",Miedź Legnica,26,1996,29,27,"2,251",25.0,1,6,7,1,0,0,10,0,0.04,0.24,0.28,0.04,0.28,Matches
Christos Donis,gr GRE,MF,Radomiak Radom,27,1994,15,13,959,10.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Barry Douglas,sct SCO,DF,Lech Poznań,32,1989,16,12,"1,119",12.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
Dawid Drachal,pl POL,MF,Miedź Legnica,17,2005,16,7,629,7.0,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches
Igor Drapinski,pl POL,DF,Wisła Płock,18,2004,7,2,202,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Kamil Drygas,pl POL,MF,Pogoń Szczecin,30,1991,12,1,202,2.2,1,0,1,0,1,1,1,0,0.45,0.00,0.45,0.00,0.00,Matches
Kamil Drygas,pl POL,MF,Miedź Legnica,30,1991,17,14,"1,189",13.2,2,0,2,2,0,1,5,0,0.15,0.00,0.15,0.15,0.15,Matches
İlkay Durmuş,tr TUR,MF,Lechia Gdańsk,28,1994,25,22,"1,723",19.1,1,3,4,1,0,0,2,0,0.05,0.16,0.21,0.05,0.21,Matches
Patryk Dziczek,pl POL,MF,Piast Gliwice,24,1998,24,20,"1,845",20.5,3,2,5,0,3,4,8,1,0.15,0.10,0.24,0.00,0.10,Matches
Wiktor Długosz,pl POL,MF,RKS Raków,22,2000,18,3,464,5.2,0,2,2,0,0,0,2,0,0.00,0.39,0.39,0.00,0.39,Matches
Erik Expósito,es ESP,FW,Śląsk Wrocław,26,1996,29,26,"2,310",25.7,7,5,12,6,1,2,4,0,0.27,0.19,0.47,0.23,0.43,Matches
Michał Feliks,pl POL,FW,Radomiak Radom,23,1999,10,2,257,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches
Jorge Félix,es ESP,"MF,FW",Piast Gliwice,30,1991,29,18,"1,755",19.5,3,0,3,3,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches
Marcin Flis,pl POL,DF,Stal Mielec,28,1994,26,26,"2,340",26.0,0,3,3,0,0,0,7,0,0.00,0.12,0.12,0.00,0.12,Matches
Konrad Forenc,pl POL,GK,Korona Kielce,30,1992,20,20,"1,800",20.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Mariusz Fornalczyk,pl POL,MF,Pogoń Szczecin,19,2003,11,1,194,2.2,0,1,1,0,0,0,3,0,0.00,0.46,0.46,0.00,0.46,Matches
Adam Frączczak,pl POL,MF,Korona Kielce,34,1987,9,2,317,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jean Franco Sarmiento,co COL,FW,Radomiak Radom,25,1997,10,4,468,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kevin Friesenbichler,at AUT,MF,Lechia Gdańsk,28,1994,12,5,439,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Dominik Furman,pl POL,MF,Wisła Płock,30,1992,33,31,"2,614",29.0,0,4,4,0,0,1,5,0,0.00,0.14,0.14,0.00,0.14,Matches
Maciej Gajos,pl POL,MF,Lechia Gdańsk,31,1991,29,22,"1,894",21.0,4,0,4,4,0,0,6,0,0.19,0.00,0.19,0.19,0.19,Matches
Tornike Gaprindashvili,ge GEO,MF,Zagłębie Lubin,25,1997,23,11,"1,058",11.8,2,0,2,2,0,0,0,1,0.17,0.00,0.17,0.17,0.17,Matches
Víctor García Marín,es ESP,"DF,MF",Śląsk Wrocław,28,1994,29,25,"2,207",24.5,0,4,4,0,0,0,5,1,0.00,0.16,0.16,0.00,0.16,Matches
Marcin Garuch,pl POL,MF,Miedź Legnica,33,1988,1,0,5,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Fryderyk Gerbowski,pl POL,MF,Stal Mielec,19,2003,22,11,"1,045",11.6,2,1,3,2,0,0,2,0,0.17,0.09,0.26,0.17,0.26,Matches
Lukasz Gerstenstein,pl POL,MF,Śląsk Wrocław,17,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Krystian Getinger,pl POL,"MF,DF",Stal Mielec,33,1988,34,34,"2,931",32.6,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
Virgil Ghiță,ro ROU,DF,Cracovia,24,1998,34,34,"3,060",34.0,3,0,3,3,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches
Guram Giorbelidze,ge GEO,DF,Zagłębie Lubin,26,1996,15,13,"1,122",12.5,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches
Marcus Godinho,ca CAN,"MF,DF",Korona Kielce,25,1997,15,6,601,6.7,1,0,1,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches

Miroslav Gono,sk SVK,MF,Wisła Płock,21,2000,4,1,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexander Gorgon,at AUT,"MF,FW",Pogoń Szczecin,33,1988,17,6,656,7.3,3,1,4,3,0,0,0,0,0.41,0.14,0.55,0.41,0.55,Matches
Bartłomiej Gradecki,pl POL,GK,Wisła Płock,22,1999,14,14,"1,260",14.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Jędrzej Grobelny,pl POL,GK,Warta Poznań,21,2001,6,5,482,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Kamil Grosicki,pl POL,MF,Pogoń Szczecin,34,1988,34,34,"2,921",32.5,13,6,19,8,5,5,0,0,0.40,0.18,0.59,0.25,0.43,Matches
Jan Grzesik,pl POL,"MF,DF",Warta Poznań,27,1994,30,27,"2,481",27.6,4,2,6,4,0,0,6,0,0.15,0.07,0.22,0.15,0.22,Matches
Mateusz Grzybek,pl POL,DF,Zagłębie Lubin,26,1996,16,13,"1,139",12.7,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
Mateusz Grzybek,pl POL,"DF,MF",Radomiak Radom,26,1996,16,16,"1,352",15.0,2,0,2,2,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches
Marc Gual,es ESP,"FW,MF",Jagiellonia,26,1996,31,27,"2,370",26.3,16,6,22,13,3,4,5,0,0.61,0.23,0.84,0.49,0.72,Matches
Levent Gülen,ch SUI,DF,Miedź Legnica,28,1994,27,26,"2,321",25.8,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
Michał Gurgul,pl POL,DF,Lech Poznań,16,2006,3,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Vladislavs Gutkovskis,lv LVA,FW,RKS Raków,27,1995,32,19,"1,768",19.6,8,3,11,7,1,1,3,0,0.41,0.15,0.56,0.36,0.51,Matches
Valerian Gvilia,ge GEO,MF,RKS Raków,28,1994,1,1,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Saïd Hamulic,ba BIH,FW,Stal Mielec,21,2000,17,14,"1,264",14.0,9,2,11,9,0,1,1,0,0.64,0.14,0.78,0.64,0.78,Matches
Marek Hanousek,cz CZE,MF,Widzew Łódź,30,1991,30,29,"2,504",27.8,2,0,2,1,1,1,4,0,0.07,0.00,0.07,0.04,0.04,Matches
Jedrzej Hanuszczak,pl POL,MF,Warta Poznań,14,2008,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Martin Hašek,cz CZE,MF,Wisła Płock,26,1995,3,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tom Hateley,eng ENG,MF,Piast Gliwice,32,1989,31,17,"1,594",17.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Mathias Hebo,dk DEN,MF,Cracovia,26,1995,12,11,941,10.5,1,1,2,1,0,0,2,0,0.10,0.10,0.19,0.10,0.19,Matches
Ángelo Henríquez,cl CHI,FW,Miedź Legnica,28,1994,29,26,"2,141",23.8,7,1,8,4,3,4,9,1,0.29,0.04,0.34,0.17,0.21,Matches
Koki Hinokio,jp JPN,MF,Zagłębie Lubin,21,2001,8,2,273,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Koki Hinokio,jp JPN,"MF,FW",Stal Mielec,21,2001,14,8,762,8.5,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches
Fabian Hiszpański,pl POL,"MF,DF",Stal Mielec,28,1993,31,22,"1,833",20.4,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches
Dominik Holec,sk SVK,GK,Lech Poznań,28,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jakub Holúbek,sk SVK,DF,Piast Gliwice,31,1991,21,7,783,8.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Arttu Hoskonen,fi FIN,DF,Cracovia,25,1997,11,9,776,8.6,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches
Lukáš Hroššo,sk SVK,GK,Cracovia,35,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tomáš Huk,sk SVK,DF,Piast Gliwice,27,1994,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Javier Hyjek,pl POL,MF,Śląsk Wrocław,21,2001,9,3,342,3.8,0,1,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,Matches
Dominik Hładun,pl POL,GK,Legia Warsaw,26,1995,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jesús Imaz,es ESP,"FW,MF",Jagiellonia,31,1990,33,32,"2,806",31.2,14,3,17,14,0,2,4,0,0.45,0.10,0.55,0.45,0.55,Matches
Mikael Ishak,se SWE,FW,Lech Poznań,29,1993,23,20,"1,730",19.2,11,4,15,7,4,6,4,0,0.57,0.21,0.78,0.36,0.57,Matches
Robert Ivanov,fi FIN,DF,Warta Poznań,27,1994,31,31,"2,664",29.6,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches
Ivi,es ESP,"MF,FW",RKS Raków,28,1994,27,24,"1,910",21.2,9,6,15,5,4,4,3,0,0.42,0.28,0.71,0.24,0.52,Matches
David Jablonský,cz CZE,DF,Cracovia,30,1991,15,14,"1,202",13.4,1,0,1,1,0,0,8,1,0.07,0.00,0.07,0.07,0.07,Matches
Jarosław Jach,pl POL,DF,Zagłębie Lubin,28,1994,25,25,"2,176",24.2,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
Michał Jakóbowski,pl POL,MF,Warta Poznań,29,1992,3,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
