Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches
David Alaba,at AUT,DF,Real Madrid,29,1992,30,30,"2,642",29.4,2,3,5,2,0,0,2,0,1.6,1.6,2.2,3.8,40,154,76,0.07,0.10,0.17,0.07,0.17,0.06,0.07,0.13,0.06,0.13,Matches
Tomás Alarcón,cl CHI,MF,Cádiz,22,1999,23,16,"1,425",15.8,0,1,1,0,0,0,5,0,1.1,1.1,1.1,2.2,6,55,13,0.00,0.06,0.06,0.00,0.06,0.07,0.07,0.14,0.07,0.14,Matches
Jordi Alba,es ESP,DF,Barcelona,32,1989,30,30,"2,644",29.4,2,10,12,2,0,0,11,0,1.5,1.5,7.1,8.7,47,291,213,0.07,0.34,0.41,0.07,0.41,0.05,0.24,0.29,0.05,0.29,Matches
Raúl Albiol,es ESP,DF,Villarreal,35,1985,28,28,"2,465",27.4,0,0,0,0,0,0,8,0,0.4,0.4,0.1,0.5,11,90,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,Matches
Paco Alcácer,es ESP,FW,Villarreal,27,1993,18,10,787,8.7,1,3,4,1,0,0,1,0,3.9,3.9,1.6,5.5,4,10,45,0.11,0.34,0.46,0.11,0.46,0.45,0.19,0.63,0.45,0.63,Matches
Rubén Alcaraz,es ESP,MF,Cádiz,30,1991,14,12,"1,105",12.3,2,0,2,2,0,0,7,0,1.3,1.3,0.9,2.3,26,87,21,0.16,0.00,0.16,0.16,0.16,0.11,0.08,0.18,0.11,0.18,Matches
Omar Alderete,py PAR,DF,Valencia,24,1996,29,28,"2,403",26.7,2,0,2,2,0,0,15,0,0.8,0.8,0.1,1.0,17,89,3,0.07,0.00,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches
Iván Alejo,es ESP,"MF,FW",Cádiz,26,1995,20,11,"1,065",11.8,2,2,4,2,0,0,7,0,1.4,1.4,1.8,3.2,63,25,88,0.17,0.17,0.34,0.17,0.34,0.12,0.15,0.27,0.12,0.27,Matches
Carles Aleñá,es ESP,MF,Getafe,23,1998,33,30,"2,320",25.8,1,2,3,1,0,0,6,1,1.8,1.8,1.3,3.1,33,81,65,0.04,0.08,0.12,0.04,0.12,0.07,0.05,0.12,0.07,0.12,Matches
Hugo Álvarez,es ESP,FW,Celta Vigo,18,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.39,0.00,1.39,1.39,1.39,Matches
Yeray Álvarez,es ESP,DF,Athletic Club,26,1995,22,21,"1,860",20.7,0,0,0,0,0,0,6,0,0.5,0.5,0.1,0.6,16,64,4,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Dani Alves,br BRA,DF,Barcelona,38,1983,14,13,"1,098",12.2,1,3,4,1,0,0,2,1,0.3,0.3,2.3,2.5,33,72,25,0.08,0.25,0.33,0.08,0.33,0.02,0.19,0.21,0.02,0.21,Matches
Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,19,2001,3,1,79,0.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,5,4,6,0.00,1.14,1.14,0.00,1.14,0.03,0.10,0.13,0.03,0.13,Matches
Amath,sn SEN,"FW,MF",Mallorca,25,1996,19,9,884,9.8,0,1,1,0,0,0,5,0,1.4,1.4,0.9,2.3,18,19,58,0.00,0.10,0.10,0.00,0.10,0.14,0.10,0.23,0.14,0.23,Matches
Florin Andone,ro ROU,FW,Cádiz,28,1993,5,1,176,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,0,2,11,0.00,0.00,0.00,0.00,0.00,0.12,0.05,0.16,0.12,0.16,Matches

Marcos André,br BRA,"FW,MF",Valencia,24,1996,29,8,973,10.8,1,3,4,1,0,0,3,0,3.0,3.0,2.6,5.6,19,20,62,0.09,0.28,0.37,0.09,0.37,0.28,0.24,0.52,0.28,0.52,Matches
José Ángel,es ESP,DF,Osasuna,31,1989,23,12,"1,083",12.0,1,1,2,1,0,0,2,1,0.2,0.2,1.5,1.7,22,98,35,0.08,0.08,0.17,0.08,0.17,0.02,0.13,0.14,0.02,0.14,Matches
Josep Antoni Gayá,es ESP,DF,Mallorca,21,2000,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mauro Arambarri,uy URU,MF,Getafe,25,1995,31,31,"2,663",29.6,0,5,5,0,0,0,13,0,1.2,1.2,2.2,3.3,32,79,47,0.00,0.17,0.17,0.00,0.17,0.04,0.07,0.11,0.04,0.11,Matches
Néstor Araujo,mx MEX,DF,Celta Vigo,29,1991,34,29,"2,617",29.1,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.5,47,83,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Ronald Araújo,uy URU,DF,Barcelona,22,1999,30,25,"2,272",25.2,4,0,4,4,0,0,6,0,1.5,1.5,1.2,2.8,30,91,14,0.16,0.00,0.16,0.16,0.16,0.06,0.05,0.11,0.06,0.11,Matches
Jesús Areso,es ESP,DF,Osasuna,22,1999,3,2,188,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Matias Arezo,uy URU,"FW,MF",Granada,18,2002,8,1,162,1.8,0,0,0,0,0,0,1,0,1.0,1.0,0.3,1.3,4,3,14,0.00,0.00,0.00,0.00,0.00,0.56,0.17,0.73,0.56,0.73,Matches
Santiago Arias,co COL,DF,Granada,29,1992,12,4,440,4.9,1,0,1,1,0,0,1,0,0.7,0.7,0.4,1.2,5,11,21,0.20,0.00,0.20,0.20,0.20,0.15,0.09,0.24,0.15,0.24,Matches
Santiago Arzamendia,py PAR,MF,Cádiz,23,1998,14,5,469,5.2,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.3,9,3,23,0.19,0.00,0.19,0.19,0.19,0.04,0.01,0.05,0.04,0.05,Matches
Sergio Asenjo,es ESP,GK,Villarreal,32,1989,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alejandro Asensio,es ESP,FW,Rayo Vallecano,20,2000,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.22,0.17,0.38,0.22,0.38,Matches
Marco Asensio,es ESP,"FW,MF",Real Madrid,25,1996,31,19,"1,731",19.2,10,0,10,10,0,0,2,0,7.5,7.5,2.4,9.9,56,80,143,0.52,0.00,0.52,0.52,0.52,0.39,0.13,0.52,0.39,0.52,Matches
Iago Aspas,es ESP,FW,Celta Vigo,33,1987,37,36,"3,087",34.3,18,5,23,15,3,5,9,0,14.1,10.2,5.9,16.1,112,108,296,0.52,0.15,0.67,0.44,0.58,0.41,0.17,0.58,0.30,0.47,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,32,1989,17,13,"1,082",12.0,11,1,12,11,0,0,0,0,7.8,7.8,1.1,8.9,16,16,79,0.91,0.08,1.00,0.91,1.00,0.65,0.09,0.74,0.65,0.74,Matches
Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,27,1994,19,9,793,8.8,0,1,1,0,0,0,3,0,0.4,0.4,0.8,1.2,12,19,46,0.00,0.11,0.11,0.00,0.11,0.04,0.09,0.13,0.04,0.13,Matches
Serge Aurier,ci CIV,DF,Villarreal,28,1992,19,10,"1,010",11.2,0,1,1,0,0,0,4,0,0.8,0.8,1.4,2.3,21,59,53,0.00,0.09,0.09,0.00,0.09,0.07,0.13,0.20,0.07,0.20,Matches
Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,27,1994,36,22,"1,870",20.8,6,1,7,5,1,1,9,1,4.3,3.5,1.6,5.2,32,47,117,0.29,0.05,0.34,0.24,0.29,0.21,0.08,0.29,0.17,0.25,Matches
Iddrisu Baba,gh GHA,MF,Mallorca,25,1996,26,23,"1,934",21.5,1,0,1,1,0,0,9,0,1.4,1.4,0.6,2.0,14,73,6,0.05,0.00,0.05,0.05,0.05,0.06,0.03,0.09,0.06,0.09,Matches
Carlos Bacca,co COL,FW,Granada,34,1986,17,4,513,5.7,0,1,1,0,0,0,3,0,0.9,0.9,1.3,2.2,7,10,20,0.00,0.18,0.18,0.00,0.18,0.15,0.23,0.38,0.15,0.38,Matches
Édgar Badía,es ESP,GK,Elche,29,1992,24,24,"2,160",24.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Miguel Baeza,es ESP,DF,Celta Vigo,21,2000,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alejandro Balde,es ESP,"DF,FW",Barcelona,17,2003,5,2,188,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,9,7,23,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
Gareth Bale,wls WAL,FW,Real Madrid,32,1989,5,4,280,3.1,1,0,1,1,0,0,2,0,1.2,1.2,0.1,1.3,6,8,10,0.32,0.00,0.32,0.32,0.32,0.39,0.03,0.42,0.39,0.42,Matches
Mikel Balenziaga,es ESP,DF,Athletic Club,33,1988,26,23,"2,027",22.5,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,29,68,66,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matches

Iván Balliu,al ALB,DF,Rayo Vallecano,29,1992,35,35,"3,147",35.0,1,2,3,1,0,0,10,1,0.9,0.9,3.5,4.4,84,134,132,0.03,0.06,0.09,0.03,0.09,0.02,0.10,0.13,0.02,0.13,Matches
Barbero,es ESP,"FW,MF",Osasuna,22,1998,6,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Barcia,es ESP,DF,Granada,20,2000,1,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Enis Bardhi,mk MKD,"MF,FW",Levante,26,1995,30,17,"1,701",18.9,3,3,6,1,2,2,3,0,3.9,2.2,3.0,5.3,41,103,105,0.16,0.16,0.32,0.05,0.21,0.20,0.16,0.37,0.12,0.28,Matches
Keidi Bare,al ALB,MF,Espanyol,23,1997,25,18,"1,481",16.5,1,1,2,1,0,0,9,0,0.3,0.3,0.5,0.8,20,67,15,0.06,0.06,0.12,0.06,0.12,0.02,0.03,0.05,0.02,0.05,Matches
Kike Barja,es ESP,"MF,FW",Osasuna,24,1997,21,9,865,9.6,2,0,2,2,0,0,2,0,1.5,1.5,0.5,2.0,34,35,92,0.21,0.00,0.21,0.21,0.21,0.16,0.05,0.21,0.16,0.21,Matches
Antonio Barragán,es ESP,DF,Elche,34,1987,16,12,"1,020",11.3,0,0,0,0,0,0,5,0,0.0,0.0,0.1,0.1,7,41,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,19,2001,11,6,547,6.1,1,1,2,1,0,0,0,0,0.5,0.5,0.8,1.3,20,22,72,0.16,0.16,0.33,0.16,0.33,0.08,0.14,0.22,0.08,0.22,Matches
Marc Bartra,es ESP,DF,Betis,30,1991,23,23,"1,993",22.1,1,0,1,1,0,0,5,0,1.6,1.6,0.1,1.7,14,59,5,0.05,0.00,0.05,0.05,0.05,0.07,0.00,0.08,0.07,0.08,Matches
Álvaro Bastida,es ESP,MF,Cádiz,17,2004,6,2,197,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rodrigo Battaglia,ar ARG,MF,Mallorca,30,1991,26,12,"1,179",13.1,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.5,19,41,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04,Matches
Jon Bautista,es ESP,MF,Real Sociedad,26,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
Bebé,cv CPV,FW,Rayo Vallecano,31,1990,29,6,867,9.6,1,2,3,1,0,0,2,0,1.7,1.7,1.8,3.4,54,10,80,0.10,0.21,0.31,0.10,0.31,0.17,0.18,0.36,0.17,0.36,Matches
Héctor Bellerín,es ESP,DF,Betis,26,1995,23,22,"1,979",22.0,0,2,2,0,0,0,2,1,0.5,0.5,2.1,2.7,43,75,103,0.00,0.09,0.09,0.00,0.09,0.02,0.10,0.12,0.02,0.12,Matches
Fran Beltrán,es ESP,MF,Celta Vigo,22,1999,37,31,"2,597",28.9,1,0,1,1,0,0,4,0,0.4,0.4,0.3,0.7,18,131,22,0.03,0.00,0.03,0.03,0.03,0.01,0.01,0.02,0.01,0.02,Matches
Darío Benedetto,ar ARG,"FW,MF",Elche,31,1990,14,6,590,6.6,2,1,3,2,0,0,1,0,2.0,2.0,0.9,2.9,6,14,25,0.31,0.15,0.46,0.31,0.46,0.31,0.13,0.44,0.31,0.44,Matches
Iker Benito,es ESP,"FW,MF",Osasuna,18,2002,4,1,118,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,3,7,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches
Pedro Benito,es ESP,FW,Cádiz,21,2000,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Karim Benzema,fr FRA,FW,Real Madrid,33,1987,32,31,"2,593",28.8,27,12,39,20,7,11,0,0,23.7,15.1,7.9,23.0,88,177,252,0.94,0.42,1.35,0.69,1.11,0.83,0.28,1.10,0.52,0.80,Matches
Yuri Berchiche,es ESP,DF,Athletic Club,31,1990,14,11,"1,015",11.3,1,2,3,1,0,0,3,0,0.4,0.4,1.2,1.5,33,64,46,0.09,0.18,0.27,0.09,0.27,0.03,0.10,0.14,0.03,0.14,Matches
Álex Berenguer,es ESP,MF,Athletic Club,26,1995,34,24,"2,168",24.1,3,6,9,3,0,1,8,0,5.2,4.5,5.4,9.9,59,77,202,0.12,0.25,0.37,0.12,0.37,0.22,0.23,0.44,0.19,0.41,Matches
Pedro Bigas,es ESP,DF,Elche,30,1990,19,19,"1,551",17.2,1,0,1,1,0,0,6,0,0.6,0.6,0.3,0.9,14,59,5,0.06,0.00,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05,Matches
Antonio Blanco,es ESP,MF,Real Madrid,21,2000,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Yassine Bounou,ma MAR,GK,Sevilla,30,1991,31,31,"2,790",31.0,0,2,2,0,0,0,2,0,0.0,0.0,0.6,0.6,0,0,0,0.00,0.06,0.06,0.00,0.06,0.00,0.02,0.02,0.00,0.02,Matches
Lucas Boyé,ar ARG,FW,Elche,25,1996,24,22,"1,713",19.0,7,3,10,7,0,0,3,0,4.6,4.6,2.0,6.5,37,37,89,0.37,0.16,0.53,0.37,0.53,0.24,0.10,0.34,0.24,0.34,Matches

Martin Braithwaite,dk DEN,FW,Barcelona,30,1991,4,3,235,2.6,2,1,3,2,0,0,0,0,0.9,0.9,1.2,2.1,5,4,24,0.77,0.38,1.15,0.77,1.15,0.33,0.46,0.79,0.33,0.79,Matches
Darko Brašanac,rs SRB,MF,Osasuna,29,1992,35,27,"2,405",26.7,1,2,3,1,0,0,8,0,1.5,1.5,1.7,3.2,42,103,167,0.04,0.07,0.11,0.04,0.11,0.06,0.06,0.12,0.06,0.12,Matches
Claudio Bravo,cl CHI,GK,Betis,38,1983,17,17,"1,456",16.2,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Yan Brice Eteki,cm CMR,MF,Granada,23,1997,12,2,343,3.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,2,17,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
Ante Budimir,hr CRO,FW,Osasuna,30,1991,28,20,"1,738",19.3,8,2,10,6,2,2,3,0,8.3,6.8,0.7,7.5,19,23,90,0.41,0.10,0.52,0.31,0.41,0.43,0.04,0.47,0.35,0.39,Matches
Sergio Busquets,es ESP,MF,Barcelona,33,1988,36,36,"3,198",35.5,2,0,2,2,0,0,12,0,0.6,0.6,1.7,2.3,24,291,36,0.06,0.00,0.06,0.06,0.06,0.02,0.05,0.07,0.02,0.07,Matches
Adrián Butzke,es ESP,FW,Granada,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Erick Cabaco,uy URU,DF,Getafe,26,1995,10,5,403,4.5,0,1,1,0,0,0,4,1,0.1,0.1,0.4,0.5,3,13,1,0.00,0.22,0.22,0.00,0.22,0.01,0.09,0.10,0.01,0.10,Matches
Leandro Cabrera,uy URU,DF,Espanyol,30,1991,37,37,"3,330",37.0,2,0,2,2,0,0,7,0,1.1,1.1,0.7,1.8,5,107,5,0.05,0.00,0.05,0.05,0.05,0.03,0.02,0.05,0.03,0.05,Matches
Martín Cáceres,uy URU,DF,Levante,34,1987,10,9,663,7.4,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,9,31,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Cala,es ESP,DF,Cádiz,31,1989,14,10,947,10.5,0,0,0,0,0,0,8,1,0.7,0.7,0.5,1.2,0,8,2,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11,Matches
Calderón,es ESP,DF,Betis,21,2000,1,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
Fernando Calero,es ESP,DF,Espanyol,25,1995,16,13,"1,090",12.1,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,2,24,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Víctor Camarasa,es ESP,"MF,FW",Betis,27,1994,7,0,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Eduardo Camavinga,fr FRA,MF,Real Madrid,18,2002,26,13,"1,236",13.7,2,1,3,2,0,0,8,0,1.2,1.2,1.0,2.2,30,79,33,0.15,0.07,0.22,0.15,0.22,0.09,0.07,0.16,0.09,0.16,Matches
José Campaña,es ESP,MF,Levante,28,1993,20,16,"1,422",15.8,2,2,4,2,0,1,6,1,1.5,0.6,1.1,1.7,37,133,55,0.13,0.13,0.25,0.13,0.25,0.09,0.07,0.16,0.03,0.11,Matches
Sergio Canales,es ESP,"FW,MF",Betis,30,1991,34,33,"2,791",31.0,5,8,13,5,0,0,6,0,4.1,4.1,5.6,9.8,99,238,166,0.16,0.26,0.42,0.16,0.42,0.13,0.18,0.31,0.13,0.31,Matches
Álex Cantero,es ESP,"FW,MF",Levante,21,2000,25,4,610,6.8,0,1,1,0,0,0,1,0,2.2,2.2,0.4,2.6,14,14,45,0.00,0.15,0.15,0.00,0.15,0.32,0.06,0.38,0.32,0.38,Matches
Ander Capa,es ESP,DF,Athletic Club,29,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51,Matches
Étienne Capoue,fr FRA,MF,Villarreal,33,1988,30,26,"2,290",25.4,1,1,2,1,0,0,9,0,0.5,0.5,0.5,1.1,44,134,29,0.04,0.04,0.08,0.04,0.08,0.02,0.02,0.04,0.02,0.04,Matches
Isaac Carcelen,es ESP,"DF,MF",Cádiz,28,1993,25,17,"1,544",17.2,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.9,29,62,32,0.00,0.06,0.06,0.00,0.06,0.02,0.03,0.05,0.02,0.05,Matches
Cárdenas,es ESP,GK,Levante,24,1997,24,24,"2,160",24.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Carlo,es ESP,MF,Villarreal,20,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Diego Carlos,br BRA,DF,Sevilla,28,1993,34,34,"2,957",32.9,3,0,3,3,0,0,4,1,2.1,2.1,0.2,2.3,1,99,5,0.09,0.00,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07,Matches
Carmona,es ESP,DF,Sevilla,19,2002,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Yannick Carrasco,be BEL,"FW,MF",Atlético Madrid,27,1993,34,28,"2,583",28.7,6,6,12,4,2,2,5,0,5.3,3.8,7.0,10.8,141,84,263,0.21,0.21,0.42,0.14,0.35,0.18,0.24,0.43,0.13,0.38,Matches
Guido Carrillo,ar ARG,FW,Elche,30,1991,29,11,"1,168",13.0,2,0,2,2,0,0,3,0,2.6,2.6,0.3,2.9,5,13,47,0.15,0.00,0.15,0.15,0.15,0.20,0.02,0.22,0.20,0.22,Matches
Dani Carvajal,es ESP,DF,Real Madrid,29,1992,24,17,"1,551",17.2,1,3,4,1,0,0,1,0,0.5,0.5,2.4,2.9,29,73,108,0.06,0.17,0.23,0.06,0.23,0.03,0.14,0.17,0.03,0.17,Matches
William Carvalho,pt POR,MF,Betis,29,1992,33,20,"1,805",20.1,2,3,5,2,0,0,6,0,3.1,3.1,1.5,4.6,39,163,39,0.10,0.15,0.25,0.10,0.25,0.16,0.07,0.23,0.16,0.23,Matches
Casemiro,br BRA,MF,Real Madrid,29,1992,32,31,"2,569",28.5,1,3,4,1,0,0,11,0,2.5,2.5,2.8,5.3,23,162,30,0.04,0.11,0.14,0.04,0.14,0.09,0.10,0.19,0.09,0.19,Matches
Kiko Casilla,es ESP,GK,Elche,34,1986,14,14,"1,260",14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Catena,es ESP,DF,Rayo Vallecano,26,1994,36,36,"3,240",36.0,2,2,4,2,0,0,8,0,1.4,1.4,0.8,2.2,13,84,6,0.06,0.06,0.11,0.06,0.11,0.04,0.02,0.06,0.04,0.06,Matches
Dani Ceballos,es ESP,MF,Real Madrid,24,1996,11,2,276,3.1,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,6,20,8,0.00,0.00,0.00,0.00,0.00,0.23,0.05,0.28,0.22,0.28,Matches
Franco Cervi,ar ARG,MF,Celta Vigo,27,1994,33,21,"1,801",20.0,4,3,7,4,0,0,5,0,3.1,3.1,1.1,4.1,35,61,86,0.20,0.15,0.35,0.20,0.35,0.15,0.05,0.21,0.15,0.21,Matches
