Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Janko Jevremović,rs SRB,MF,Partizan,18,2004,8,0,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Milan Jezdimirović,rs SRB,DF,Radnik Surdulica,25,1996,3,2,194,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Bogdan Jocic,rs SRB,MF,Voždovac,21,2001,22,12,"1,110",12.3,1,1,2,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches
Branimir Jočić,rs SRB,DF,FK Mladost Novi Sad,28,1994,14,9,894,9.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Jojić,rs SRB,MF,Mladost Lučani,18,2003,37,35,"3,016",33.5,7,8,15,7,0,0,2,0,0.21,0.24,0.45,0.21,0.45,Matches
Ranko Jokić,rs SRB,DF,Radnik Surdulica,23,1999,32,24,"2,236",24.8,1,1,2,1,0,0,7,1,0.04,0.04,0.08,0.04,0.08,Matches
Dušan Joković,rs SRB,DF,Voždovac,23,1999,2,1,109,1.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Milan Joksimović,rs SRB,DF,Novi Pazar,32,1990,34,33,"2,853",31.7,2,1,3,2,0,0,6,1,0.06,0.03,0.09,0.06,0.09,Matches
Lazar Jovanović,rs SRB,FW,Radnički Niš,29,1993,5,5,348,3.9,1,2,3,1,0,0,1,0,0.26,0.52,0.78,0.26,0.78,Matches
Saša Jovanović,rs SRB,"FW,MF",TSC Bačka Top,30,1991,34,33,"2,738",30.4,10,12,22,10,0,0,6,0,0.33,0.39,0.72,0.33,0.72,Matches
Saša Jovanović,rs SRB,MF,Radnički Niš,28,1993,24,10,"1,093",12.1,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches
Stefan Jovanović,rs SRB,DF,Napredak Kruš,28,1994,31,31,"2,755",30.6,1,1,2,1,0,0,8,0,0.03,0.03,0.07,0.03,0.07,Matches
Veljko Jovanović,rs SRB,FW,Radnik Surdulica,21,2001,4,1,172,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Đorđe Jovanović,rs SRB,FW,Napredak Kruš,20,2001,28,12,"1,148",12.8,1,1,2,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matches
Đorđe Jovanović,rs SRB,FW,Radnički Kragujevac,19,2003,18,6,476,5.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Filip Jovic,rs SRB,DF,Novi Pazar,22,2000,31,25,"2,229",24.8,0,1,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,Matches

Nemanja Jović,rs SRB,FW,Partizan,19,2002,22,7,967,10.7,2,2,4,2,0,0,4,0,0.19,0.19,0.37,0.19,0.37,Matches
Nemanja Jovičić,rs SRB,DF,Radnički Niš,22,2000,5,1,189,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Uroš Kabić,rs SRB,MF,Vojvodina,18,2004,19,7,537,6.0,2,0,2,2,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matches
Haris Kadrić,si SVN,FW,FK Kolubara,22,2000,18,8,955,10.6,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
Haris Kadrić,si SVN,FW,Voždovac,22,2000,10,1,252,2.8,1,0,1,1,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matches
Almin Kahrimanović,rs SRB,GK,Novi Pazar,18,2003,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Guélor Kanga,ga GAB,MF,Red Star,31,1990,30,29,"2,449",27.2,10,11,21,4,6,6,8,0,0.37,0.40,0.77,0.15,0.55,Matches
Kings Kangwa,zm ZAM,MF,Red Star,23,1999,32,20,"1,903",21.1,8,3,11,8,0,0,4,0,0.38,0.14,0.52,0.38,0.52,Matches
Zoran Karać,rs SRB,FW,FK Mladost Novi Sad,27,1995,2,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandar Katai,rs SRB,"FW,MF",Red Star,31,1991,35,27,"2,455",27.3,17,9,26,14,3,3,3,0,0.62,0.33,0.95,0.51,0.84,Matches
Aleksandar Katanic,rs SRB,FW,FK Mladost Novi Sad,26,1995,16,6,609,6.8,0,2,2,0,0,0,2,0,0.00,0.30,0.30,0.00,0.30,Matches
Andrija Katić,rs SRB,GK,Voždovac,20,2002,14,14,"1,238",13.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Dejan Kerkez,rs SRB,DF,Napredak Kruš,26,1996,31,31,"2,686",29.8,1,0,1,1,0,0,4,1,0.03,0.00,0.03,0.03,0.03,Matches
Danko Kikovic,rs SRB,MF,Novi Pazar,27,1994,20,10,834,9.3,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Filip Kljajić,rs SRB,GK,Novi Pazar,31,1990,26,26,"2,340",26.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Obren Kljajić,au AUS,FW,Voždovac,18,2003,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Marko Knežević,rs SRB,GK,FK Mladost Novi Sad,33,1989,12,12,"1,080",12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Knezevic,rs SRB,MF,Napredak Kruš,19,2003,15,8,713,7.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
Srđan Kočić,rs SRB,MF,Napredak Kruš,23,1999,10,1,192,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Srđan Kočić,rs SRB,MF,FK Kolubara,23,1999,12,10,892,9.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Nenad Kočović,rs SRB,DF,FK Kolubara,27,1995,33,30,"2,731",30.3,0,3,3,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches
Nemanja Kojcic,rs SRB,DF,Napredak Kruš,24,1997,5,4,340,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksa Koloni,rs SRB,DF,Čukarički,17,2005,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kemal Koninčanin,,,Novi Pazar,,,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Boris Kopitović,me MNE,DF,Vojvodina,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Boris Kopitović,me MNE,DF,Javor Ivanjica,27,1994,19,18,"1,506",16.7,1,0,1,1,0,0,5,1,0.06,0.00,0.06,0.06,0.06,Matches
Stefan Kovač,ba BIH,MF,Čukarički,23,1999,25,20,"1,605",17.8,1,1,2,1,0,0,5,1,0.06,0.06,0.11,0.06,0.11,Matches
Bojan Kovačević,rs SRB,MF,Čukarički,18,2004,17,15,"1,400",15.6,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
Nikola Kovačević,rs SRB,DF,Radnički Kragujevac,28,1994,4,2,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Vladimir Kovačević,rs SRB,DF,FK Mladost Novi Sad,29,1992,18,18,"1,620",18.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Damjan Krajišnik,rs SRB,MF,Radnički Kragujevac,25,1997,33,26,"2,135",23.7,4,1,5,3,1,1,8,0,0.17,0.04,0.21,0.13,0.17,Matches
Miljan Krpić,rs SRB,MF,TSC Bačka Top,19,2003,12,0,67,0.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Krsmanović,rs SRB,MF,TSC Bačka Top,19,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Krstic,rs SRB,MF,Napredak Kruš,27,1994,34,28,"2,173",24.1,3,5,8,2,1,1,4,0,0.12,0.21,0.33,0.08,0.29,Matches
Vukašin Krstić,rs SRB,DF,TSC Bačka Top,19,2003,6,2,220,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nenad Krstičić,rs SRB,MF,Red Star,32,1990,4,0,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Milos Krunic,rs SRB,GK,Voždovac,25,1996,24,23,"2,092",23.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Petar Kunić,ba BIH,FW,Radnik Surdulica,29,1993,26,7,838,9.3,3,0,3,2,1,1,1,0,0.32,0.00,0.32,0.21,0.21,Matches
Numan Kurdic,ba BIH,DF,Novi Pazar,23,1999,17,14,"1,371",15.2,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Kuveljić,rs SRB,MF,TSC Bačka Top,25,1997,28,20,"1,676",18.6,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches
Luka Laban,rs SRB,DF,Napredak Kruš,18,2004,6,1,108,1.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Andrija Lazarević,rs SRB,FW,Voždovac,18,2004,14,11,834,9.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Milan Lazarević,rs SRB,DF,Vojvodina,25,1997,29,25,"2,157",24.0,1,2,3,1,0,0,2,0,0.04,0.08,0.13,0.04,0.13,Matches
Uroš Lazić,rs SRB,DF,Radnik Surdulica,19,2003,17,13,"1,271",14.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Leković,rs SRB,DF,Mladost Lučani,32,1989,31,31,"2,714",30.2,1,2,3,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10,Matches
Stefan Lekovic,rs SRB,DF,Red Star,18,2004,12,5,563,6.3,1,0,1,1,0,0,0,0,0.16,0.00,0.16,0.16,0.16,Matches
Stojan Leković,rs SRB,GK,Radnički Kragujevac,20,2001,22,22,"1,980",22.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Ljubisavljević,rs SRB,DF,Vojvodina,25,1996,12,8,735,8.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Uroš Ljubomirac,rs SRB,DF,Napredak Kruš,33,1989,15,10,794,8.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Goran Lončar,rs SRB,MF,FK Kolubara,20,2001,20,15,"1,209",13.4,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches

Stefan Lončar,me MNE,MF,Novi Pazar,26,1996,18,18,"1,620",18.0,1,2,3,1,0,0,7,0,0.06,0.11,0.17,0.06,0.17,Matches
Vladimir Lučić,rs SRB,FW,Red Star,20,2002,2,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Vladimir Lučić,rs SRB,FW,Čukarički,20,2002,28,23,"1,942",21.6,3,5,8,3,0,0,3,0,0.14,0.23,0.37,0.14,0.37,Matches
Jovan Lukić,rs SRB,MF,Čukarički,20,2002,10,1,239,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Ognjen Lukić,rs SRB,GK,Radnički Kragujevac,19,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Viktor Lukić,rs SRB,MF,Radnik Surdulica,21,2000,10,1,240,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Luka Luković,rs SRB,MF,Javor Ivanjica,25,1996,18,15,"1,239",13.8,2,0,2,2,0,0,4,0,0.15,0.00,0.15,0.15,0.15,Matches
Aleksandar Lutovac,rs SRB,FW,Partizan,25,1997,10,3,381,4.2,1,1,2,1,0,0,1,0,0.24,0.24,0.47,0.24,0.47,Matches
Andrija Majdevac,rs SRB,FW,Novi Pazar,24,1997,30,29,"2,357",26.2,12,0,12,9,3,3,4,0,0.46,0.00,0.46,0.34,0.34,Matches
Milan Makarić,rs SRB,"FW,MF",Radnik Surdulica,26,1995,18,15,"1,378",15.3,0,2,2,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches
Igor Maksimović,rs SRB,MF,Novi Pazar,23,1999,5,3,177,2.0,0,1,1,0,0,0,0,0,0.00,0.51,0.51,0.00,0.51,Matches
Novica Maksimović,rs SRB,MF,FK Mladost Novi Sad,34,1988,31,30,"2,532",28.1,6,0,6,1,5,5,8,0,0.21,0.00,0.21,0.04,0.04,Matches
Stefan Maksimović,rs SRB,DF,Mladost Lučani,20,2002,5,5,450,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Đorđe Maksimović,rs SRB,FW,Radnički Kragujevac,22,1999,25,5,771,8.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Filip Malbašić,rs SRB,"FW,MF",Vojvodina,29,1992,29,20,"1,746",19.4,6,4,10,5,1,1,2,0,0.31,0.21,0.52,0.26,0.46,Matches
Marko Maletić,ba BIH,FW,Javor Ivanjica,28,1993,14,0,240,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Luka Malić,ba BIH,DF,Radnički Kragujevac,22,2000,3,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ibrahima Mame N'Diaye,sn SEN,FW,Čukarički,28,1994,17,5,644,7.2,3,2,5,3,0,0,2,0,0.42,0.28,0.70,0.42,0.70,Matches
Marko Mandić,rs SRB,DF,FK Mladost Novi Sad,23,1999,18,13,"1,289",14.3,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
Filip Manojlović,rs SRB,GK,Spartak Subotic,26,1996,27,27,"2,430",27.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Strahinja Manojlović,ba BIH,GK,Javor Ivanjica,19,2002,18,18,"1,620",18.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Milan Marčić,rs SRB,MF,Mladost Lučani,26,1996,10,7,546,6.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Milan Marčić,rs SRB,MF,Javor Ivanjica,26,1996,16,16,"1,402",15.6,1,1,2,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,Matches
Miroslav Maričić,rs SRB,MF,FK Mladost Novi Sad,24,1998,11,7,625,6.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Miroslav Maričić,rs SRB,MF,Mladost Lučani,24,1998,9,5,465,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Jovan Marinković,rs SRB,DF,Spartak Subotic,25,1996,13,9,815,9.1,0,1,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches
Saša Marjanović,rs SRB,MF,Radnički Niš,34,1987,29,16,"1,553",17.3,4,1,5,4,0,0,2,0,0.23,0.06,0.29,0.23,0.29,Matches
Stefan Marjanovic,rs SRB,DF,FK Kolubara,28,1994,12,10,842,9.4,1,0,1,1,0,0,3,2,0.11,0.00,0.11,0.11,0.11,Matches
Stefan Marjanovic,rs SRB,DF,Radnički Niš,28,1994,17,16,"1,374",15.3,0,1,1,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,Matches
Branislav Marković,rs SRB,FW,Voždovac,23,1998,7,1,201,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Saša Marković,rs SRB,MF,FK Mladost Novi Sad,31,1991,16,9,763,8.5,1,1,2,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,Matches
Svetozar Marković,rs SRB,DF,Partizan,22,2000,22,21,"1,890",21.0,2,0,2,2,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches
Vukasin Markovic,rs SRB,MF,Mladost Lučani,21,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ousman Marong,gm GAM,MF,Radnik Surdulica,23,1998,10,2,370,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksa Marušić,me MNE,FW,FK Mladost Novi Sad,23,1999,10,3,347,3.9,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches
Aleksa Matić,rs SRB,MF,Voždovac,19,2002,15,12,"1,114",12.4,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches
Bojan Matić,rs SRB,FW,Napredak Kruš,30,1991,29,21,"1,866",20.7,3,3,6,2,1,1,4,0,0.14,0.14,0.29,0.10,0.24,Matches
Predrag Medić,rs SRB,MF,Voždovac,24,1998,9,2,295,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Predrag Medić,rs SRB,MF,Radnik Surdulica,24,1998,9,8,501,5.6,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches
Queensy Menig,nl NED,"FW,MF",Partizan,26,1995,33,27,"2,139",23.8,7,5,12,7,0,0,0,0,0.29,0.21,0.50,0.29,0.50,Matches
Aleksandar Mesarović,rs SRB,MF,Radnički Niš,23,1998,31,18,"1,675",18.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Mićević,rs SRB,DF,Mladost Lučani,23,1999,7,5,465,5.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Morice Michael,tz TAN,MF,Spartak Subotic,18,2003,15,0,257,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Ryohei Michibuchi,jp JPN,MF,Radnički Niš,28,1994,4,2,190,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Petar Mićin,rs SRB,MF,Napredak Kruš,23,1998,16,12,962,10.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Petar Mićin,rs SRB,MF,Radnički Niš,23,1998,16,13,"1,047",11.6,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
Novak Mićović,rs SRB,GK,Čukarički,20,2001,14,13,"1,176",13.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Mihajlović,rs SRB,FW,Radnički Niš,28,1994,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Marko Mijailović,rs SRB,DF,Voždovac,24,1997,33,29,"2,647",29.4,1,3,4,1,0,0,10,0,0.03,0.10,0.14,0.03,0.14,Matches
Srđan Mijailović,rs SRB,MF,Red Star,28,1993,25,22,"1,712",19.0,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches

Srđan Mijailović,rs SRB,MF,Čukarički,28,1993,8,8,660,7.3,0,2,2,0,0,0,4,1,0.00,0.27,0.27,0.00,0.27,Matches
Jovan Mijatović,rs SRB,FW,Red Star,17,2005,12,4,426,4.7,1,1,2,1,0,0,0,0,0.21,0.21,0.42,0.21,0.42,Matches
Dušan Mijić,rs SRB,DF,FK Mladost Novi Sad,29,1993,9,5,383,4.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Miloš Mijić,rs SRB,MF,Novi Pazar,32,1989,32,24,"2,124",23.6,5,4,9,3,2,2,4,0,0.21,0.17,0.38,0.13,0.30,Matches
Danilo Miladinović,rs SRB,MF,FK Mladost Novi Sad,20,2002,4,0,89,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Igor Miladinović,rs SRB,MF,Čukarički,19,2003,11,2,323,3.6,0,2,2,0,0,0,1,0,0.00,0.56,0.56,0.00,0.56,Matches
Uroš Miladinović,rs SRB,FW,Čukarički,18,2004,1,0,24,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Ognjen Milanović,rs SRB,FW,Mladost Lučani,20,2001,4,0,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Miletić,rs SRB,DF,Javor Ivanjica,31,1991,15,15,"1,350",15.0,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
Vladimir Miletić,rs SRB,DF,Vojvodina,19,2003,12,5,490,5.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
Andrija Milic,rs SRB,MF,Radnik Surdulica,21,2001,8,2,323,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Milić,rs SRB,FW,FK Mladost Novi Sad,32,1990,17,14,"1,195",13.3,3,0,3,3,0,0,3,0,0.23,0.00,0.23,0.23,0.23,Matches
Ilija Milićević,rs SRB,DF,FK Kolubara,21,2001,16,13,"1,245",13.8,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
Nikola Miličić,rs SRB,MF,Radnički Kragujevac,18,2004,27,20,"1,873",20.8,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches
Miloš Milisavljević,rs SRB,MF,Radnički Kragujevac,29,1992,3,2,143,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksa Milojević,rs SRB,GK,FK Mladost Novi Sad,22,2000,25,25,"2,250",25.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Luka Milojević,rs SRB,MF,Radnički Kragujevac,19,2003,4,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Milojević,rs SRB,MF,FK Kolubara,24,1998,34,30,"2,416",26.8,3,1,4,2,1,1,3,0,0.11,0.04,0.15,0.07,0.11,Matches
Mihajlo Milosavic,rs SRB,MF,TSC Bačka Top,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ivan Milosavljević,rs SRB,DF,Voždovac,39,1983,2,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ivan Milosavljević,rs SRB,DF,TSC Bačka Top,39,1983,30,14,"1,366",15.2,1,3,4,1,0,0,2,0,0.07,0.20,0.26,0.07,0.26,Matches
Radomir Milosavljević,rs SRB,"FW,MF",Vojvodina,30,1992,26,18,"1,328",14.8,2,1,3,2,0,0,4,0,0.14,0.07,0.20,0.14,0.20,Matches
Ivan Milošević,rs SRB,DF,Mladost Lučani,37,1984,23,23,"1,946",21.6,1,0,1,0,1,1,8,1,0.05,0.00,0.05,0.00,0.00,Matches
Jovan Milošević,rs SRB,MF,Vojvodina,17,2005,18,6,588,6.5,3,0,3,3,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches
Stefan Milošević,rs SRB,DF,Javor Ivanjica,27,1995,7,5,358,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Miloš Milovanović,rs SRB,DF,FK Mladost Novi Sad,34,1987,10,6,591,6.6,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
Uroš Milovanović,rs SRB,FW,Radnik Surdulica,21,2000,6,3,308,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Miloš Milović,me MNE,DF,Voždovac,26,1995,16,16,"1,395",15.5,1,0,1,1,0,0,2,1,0.06,0.00,0.06,0.06,0.06,Matches
Luka Milunović,rs SRB,FW,Radnički Kragujevac,29,1992,16,10,816,9.1,3,1,4,3,0,0,1,0,0.33,0.11,0.44,0.33,0.44,Matches
Nemanja Milunović,rs SRB,DF,Red Star,33,1989,20,16,"1,379",15.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Martin Mirchevski,mk MKD,MF,TSC Bačka Top,25,1997,18,8,724,8.0,7,2,9,7,0,0,4,0,0.87,0.25,1.12,0.87,1.12,Matches
Marko Mirić,rs SRB,"FW,MF",Mladost Lučani,35,1987,27,27,"2,404",26.7,4,4,8,4,0,0,4,0,0.15,0.15,0.30,0.15,0.30,Matches
Marko Mirić,rs SRB,"FW,MF",Radnički Kragujevac,35,1987,6,6,427,4.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Milan Mirosavljev,rs SRB,MF,FK Mladost Novi Sad,27,1995,10,9,779,8.7,2,1,3,2,0,0,0,0,0.23,0.12,0.35,0.23,0.35,Matches
Vuk Mitošević,rs SRB,MF,Radnik Surdulica,31,1991,3,1,114,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jovan Mitrović,rs SRB,MF,Mladost Lučani,18,2003,2,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Matija Mitrovic,rs SRB,MF,Voždovac,17,2004,4,0,65,0.7,0,1,1,0,0,0,0,0,0.00,1.38,1.38,0.00,1.38,Matches
Milan Mitrović,rs SRB,DF,Radnički Kragujevac,34,1988,14,14,"1,229",13.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Ognjen Mitrović,rs SRB,MF,Spartak Subotic,23,1999,9,8,641,7.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Mitrović,rs SRB,MF,Red Star,19,2002,32,17,"1,465",16.3,5,2,7,5,0,0,3,0,0.31,0.12,0.43,0.31,0.43,Matches
Stefan Mitrović,rs SRB,MF,Radnički Niš,19,2002,2,2,180,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches
Jovan Mituljikic,rs SRB,FW,FK Mladost Novi Sad,19,2003,14,5,567,6.3,1,1,2,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,Matches
Nikola Mituljikić,rs SRB,MF,Red Star,19,2003,7,0,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Bogdan Mladenović,rs SRB,MF,FK Kolubara,26,1996,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Miloš Mladenović,rs SRB,GK,Radnički Kragujevac,20,2001,7,7,630,7.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Bojan Mlađović,rs SRB,DF,Radnički Niš,26,1995,2,2,180,2.0,1,0,1,1,0,0,1,0,0.50,0.00,0.50,0.50,0.50,Matches
Bojan Mlađović,rs SRB,DF,FK Mladost Novi Sad,26,1995,7,6,585,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Donald Molls Ntchamda,cm CMR,MF,FK Kolubara,24,1998,10,1,309,3.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Miljan Momcilovic,rs SRB,MF,Novi Pazar,21,2001,27,24,"2,009",22.3,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches
