Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Babajide Akintola,ng NGA,MF,Adana Demirspor,25,1996,26,12,"1,194",13.3,2,1,3,2,0,0,1,1,0.15,0.08,0.23,0.15,0.23,Matches
Gökhan Akkan,tr TUR,GK,Rizespor,26,1995,27,27,"2,386",26.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Murat Akşit,tr TUR,GK,Yeni Mal'spor,19,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Engin Aksoy,tr TUR,MF,Hatayspor,17,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Fatih Aksoy,tr TUR,"DF,MF",Alanyaspor,23,1997,32,31,"2,617",29.1,1,1,2,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,Matches
Kerem Aktürkoğlu,tr TUR,"MF,FW",Galatasaray,22,1998,37,33,"2,862",31.8,10,5,15,10,0,0,5,0,0.31,0.16,0.47,0.31,0.47,Matches
Ufuk Akyol,de GER,MF,Antalyaspor,23,1997,7,2,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Eren Albayrak,tr TUR,"DF,MF",Antalyaspor,30,1991,6,0,82,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Eren Albayrak,tr TUR,DF,Rizespor,30,1991,11,10,776,8.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Mehmet Albayrak,tr TUR,DF,Sivasspor,17,2004,1,1,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Danijel Aleksić,rs SRB,MF,Başakşehir,30,1991,32,16,"1,640",18.2,6,2,8,4,2,2,2,0,0.33,0.11,0.44,0.22,0.33,Matches
Doğan Alemdar,tr TUR,GK,Kayserispor,18,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Hasan Ali Kaldırım,tr TUR,DF,Başakşehir,31,1989,19,18,"1,472",16.4,0,2,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches
Ömer Ali Şahiner,tr TUR,"DF,MF",Başakşehir,29,1992,22,14,"1,120",12.4,0,1,1,0,0,0,7,1,0.00,0.08,0.08,0.00,0.08,Matches
Kerim Alıcı,tr TUR,"DF,MF",Göztepe,24,1997,27,19,"1,790",19.9,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches
Barış Alper Yılmaz,tr TUR,"MF,FW",Galatasaray,21,2000,17,3,319,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Koray Altınay,,"DF,MF",Sivasspor,29,1991,5,5,319,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Kerem Altunisik,tr TUR,MF,Yeni Mal'spor,17,2004,1,1,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Amilton,br BRA,MF,Konyaspor,31,1989,14,9,645,7.2,1,0,1,1,0,0,2,1,0.14,0.00,0.14,0.14,0.14,Matches
Amilton,br BRA,"MF,FW",Antalyaspor,31,1989,18,11,828,9.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Wilker Ángel,ve VEN,DF,Göztepe,28,1993,15,13,"1,216",13.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Marin Aničić,ba BIH,DF,Konyaspor,31,1989,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Taylan Antalyalı,tr TUR,MF,Galatasaray,26,1995,30,25,"2,043",22.7,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
Aaron Appindangoyé,ga GAB,DF,Sivasspor,29,1992,4,3,254,2.8,0,1,1,0,0,0,1,0,0.00,0.35,0.35,0.00,0.35,Matches
Efe Arda Koyuncu,tr TUR,DF,Başakşehir,16,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Firat Arslan,,DF,Göztepe,18,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Hakan Arslan,tr TUR,MF,Sivasspor,33,1988,31,24,"2,160",24.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Işık Arslan,tr TUR,DF,Galatasaray,20,2001,1,1,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dino Arslanagic,be BEL,DF,Göztepe,28,1993,31,31,"2,612",29.0,2,0,2,2,0,0,11,1,0.07,0.00,0.07,0.07,0.07,Matches
Vato Arveladze,ge GEO,FW,Fatih Karagümrük,23,1998,6,0,151,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Serkan Asan,tr TUR,DF,Trabzonspor,22,1999,10,3,281,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Britt Assombalonga,cd COD,FW,Adana Demirspor,28,1992,37,15,"1,738",19.3,10,2,12,8,2,4,4,0,0.52,0.10,0.62,0.41,0.52,Matches
Gustavo Assuncao,pt POR,MF,Galatasaray,21,2000,2,1,135,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Kerem Atakan Kesgin,tr TUR,MF,Sivasspor,20,2000,22,14,"1,203",13.4,2,1,3,2,0,0,5,0,0.15,0.07,0.22,0.15,0.22,Matches
Daniel Avramovski,mk MKD,MF,Kayserispor,26,1995,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Chidozie Awaziem,ng NGA,DF,Alanyaspor,24,1997,18,17,"1,523",16.9,1,0,1,1,0,0,9,0,0.06,0.00,0.06,0.06,0.06,Matches
Philip Awuku,tg TOG,DF,Yeni Mal'spor,21,2000,18,10,998,11.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Selim Ay,tr TUR,DF,Rizespor,30,1991,23,21,"1,969",21.9,4,0,4,4,0,0,6,0,0.18,0.00,0.18,0.18,0.18,Matches
Oğuz Aydın,tr TUR,"MF,FW",Alanyaspor,20,2000,20,5,607,6.7,6,0,6,6,0,0,2,0,0.89,0.00,0.89,0.89,0.89,Matches
Emirhan Aydoğan,tr TUR,MF,Alanyaspor,24,1997,2,1,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Soner Aydoğdu,tr TUR,MF,Göztepe,30,1991,32,27,"2,366",26.3,2,4,6,1,1,2,5,0,0.08,0.15,0.23,0.04,0.19,Matches
Sakıb Aytaç,tr TUR,DF,Kasımpaşa,29,1991,8,3,292,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Serdar Aziz,tr TUR,DF,Fenerbahçe,30,1990,25,21,"1,794",19.9,2,1,3,2,0,0,9,0,0.10,0.05,0.15,0.10,0.15,Matches
Mame Baba Thiam,sn SEN,MF,Kayserispor,28,1992,24,23,"2,044",22.7,11,4,15,8,3,3,1,0,0.48,0.18,0.66,0.35,0.53,Matches
Atalay Babacan,tr TUR,MF,Galatasaray,21,2000,3,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Volkan Babacan,tr TUR,GK,Başakşehir,32,1988,31,31,"2,790",31.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Khouma Babacar,sn SEN,"FW,MF",Alanyaspor,28,1993,16,5,528,5.9,3,0,3,3,0,0,1,0,0.51,0.00,0.51,0.51,0.51,Matches
Ryan Babel,nl NED,"MF,FW",Galatasaray,34,1986,30,15,"1,575",17.5,3,1,4,2,1,1,3,0,0.17,0.06,0.23,0.11,0.17,Matches
Fabrício Baiano,br BRA,"MF,DF",Rizespor,29,1992,28,26,"2,154",23.9,0,0,0,0,0,0,10,4,0.00,0.00,0.00,0.00,0.00,Matches
Anastasios Bakasetas,gr GRE,MF,Trabzonspor,28,1993,34,26,"2,272",25.2,8,4,12,5,3,5,5,0,0.32,0.16,0.48,0.20,0.36,Matches
Makana Baku,de GER,"MF,FW",Göztepe,23,1998,20,8,799,8.9,2,1,3,2,0,0,0,0,0.23,0.11,0.34,0.23,0.34,Matches
Bünyamin Balcı,tr TUR,"DF,MF",Antalyaspor,21,2000,34,31,"2,740",30.4,2,3,5,2,0,0,2,0,0.07,0.10,0.16,0.07,0.16,Matches
Ethem Balcı,,MF,Kayserispor,18,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ibrahima Baldé,sn SEN,FW,Giresunspor,32,1989,33,12,"1,244",13.8,3,0,3,3,0,1,1,0,0.22,0.00,0.22,0.22,0.22,Matches
Jure Balkovec,si SVN,DF,Fatih Karagümrük,26,1994,30,18,"1,842",20.5,1,2,3,1,0,0,4,0,0.05,0.10,0.15,0.05,0.15,Matches
Mario Balotelli,it ITA,FW,Adana Demirspor,30,1990,31,25,"2,092",23.2,18,4,22,14,4,4,10,1,0.77,0.17,0.95,0.60,0.77,Matches
Daouda Bamba,ci CIV,"FW,MF",Altay,26,1995,32,22,"1,988",22.1,7,1,8,5,2,2,2,0,0.32,0.05,0.36,0.23,0.27,Matches
Rayyan Baniya,,DF,Fatih Karagümrük,22,1999,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Abdülkerim Bardakcı,tr TUR,DF,Konyaspor,26,1994,33,33,"2,969",33.0,5,3,8,5,0,0,10,0,0.15,0.09,0.24,0.15,0.24,Matches
Sadık Baş,,"DF,MF",Hatayspor,27,1994,19,11,934,10.4,0,3,3,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,Matches
Barış Başdaş,tr TUR,DF,Yeni Mal'spor,31,1990,9,6,511,5.7,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
Emrah Başsan,tr TUR,MF,Kayserispor,29,1992,31,25,"1,940",21.6,5,5,10,5,0,0,1,0,0.23,0.23,0.46,0.23,0.46,Matches
Michy Batshuayi,be BEL,FW,Beşiktaş,27,1993,33,28,"2,413",26.8,14,3,17,10,4,6,6,0,0.52,0.11,0.63,0.37,0.48,Matches
Bilal Bayazit,nl NED,GK,Kayserispor,22,1999,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Altay Bayındır,tr TUR,GK,Fenerbahçe,23,1998,24,24,"2,141",23.8,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches
Furkan Bayır,tr TUR,DF,Alanyaspor,21,2000,15,13,"1,113",12.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Emircan Bayrakdar,,DF,Yeni Mal'spor,18,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Gökdeniz Bayrakdar,tr TUR,"MF,FW",Antalyaspor,19,2001,29,6,953,10.6,2,1,3,2,0,0,2,0,0.19,0.09,0.28,0.19,0.28,Matches
Ömer Bayram,tr TUR,DF,Galatasaray,30,1991,21,8,949,10.5,0,2,2,0,0,0,4,0,0.00,0.19,0.19,0.00,0.19,Matches
Aziz Behich,au AUS,DF,Giresunspor,30,1990,34,32,"2,785",30.9,0,2,2,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
Burak Bekaroğlu,,DF,Fatih Karagümrük,24,1997,30,24,"2,193",24.4,1,0,1,1,0,0,6,1,0.04,0.00,0.04,0.04,0.04,Matches
Efkan Bekiroglu,,MF,Alanyaspor,25,1995,31,19,"1,502",16.7,3,2,5,3,0,0,4,0,0.18,0.12,0.30,0.18,0.30,Matches
Younès Belhanda,ma MAR,MF,Adana Demirspor,31,1990,22,14,"1,202",13.4,3,1,4,3,0,0,2,0,0.22,0.07,0.30,0.22,0.30,Matches
Mortadha Ben Ouannes,tn TUN,"MF,DF",Kasımpaşa,27,1994,23,18,"1,498",16.6,3,6,9,3,0,0,4,0,0.18,0.36,0.54,0.18,0.54,Matches
Medhi Benatia,ma MAR,DF,Fatih Karagümrük,34,1987,6,5,325,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Yassine Benzia,dz ALG,MF,Hatayspor,26,1994,12,9,756,8.4,2,1,3,2,0,0,1,0,0.24,0.12,0.36,0.24,0.36,Matches
Mergim Berisha,de GER,"FW,MF",Fenerbahçe,23,1998,22,10,"1,002",11.1,4,1,5,4,0,0,2,0,0.36,0.09,0.45,0.36,0.45,Matches
Andrea Bertolacci,it ITA,"MF,FW",Kayserispor,30,1991,10,7,623,6.9,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches
Andrea Bertolacci,it ITA,MF,Fatih Karagümrük,30,1991,15,14,"1,004",11.2,7,1,8,7,0,0,2,0,0.63,0.09,0.72,0.63,0.72,Matches
Lucas Biglia,ar ARG,MF,Fatih Karagümrük,35,1986,33,33,"2,795",31.1,1,4,5,1,0,0,9,1,0.03,0.13,0.16,0.03,0.16,Matches
Hayrullah Bilazer,,DF,Giresunspor,26,1995,23,16,"1,384",15.4,1,3,4,1,0,0,2,0,0.07,0.20,0.26,0.07,0.26,Matches
Emre Bilgin,tr TUR,GK,Beşiktaş,17,2004,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Tayfur Bingöl,tr TUR,"DF,MF",Alanyaspor,28,1993,30,14,"1,582",17.6,3,10,13,3,0,0,7,1,0.17,0.57,0.74,0.17,0.74,Matches

Mame Biram Diouf,sn SEN,FW,Hatayspor,33,1987,35,34,"3,005",33.4,12,3,15,9,3,4,8,0,0.36,0.09,0.45,0.27,0.36,Matches
Davide Biraschi,it ITA,DF,Fatih Karagümrük,27,1994,14,13,"1,171",13.0,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
Kristijan Bistrović,hr CRO,MF,Fatih Karagümrük,23,1998,18,13,"1,119",12.4,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches
André Biyogo Poko,ga GAB,MF,Altay,28,1993,30,26,"2,376",26.4,2,1,3,2,0,0,5,0,0.08,0.04,0.11,0.08,0.11,Matches
Birkir Bjarnason,is ISL,"MF,FW",Adana Demirspor,33,1988,32,22,"1,842",20.5,5,1,6,5,0,0,2,0,0.24,0.05,0.29,0.24,0.29,Matches
Eric Björkander,se SWE,DF,Altay,25,1996,24,21,"1,920",21.3,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches
Sacha Boey,fr FRA,DF,Galatasaray,20,2000,13,12,"1,068",11.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Ruud Boffin,be BEL,GK,Antalyaspor,33,1987,37,37,"3,330",37.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Yannick Bolasie,cd COD,MF,Rizespor,32,1989,27,14,"1,352",15.0,2,1,3,2,0,0,6,0,0.13,0.07,0.20,0.13,0.20,Matches
Fernando Boldrin,br BRA,MF,Rizespor,32,1989,26,24,"1,938",21.5,1,5,6,1,0,1,4,0,0.05,0.23,0.28,0.05,0.28,Matches
Fabio Borini,it ITA,"MF,FW",Fatih Karagümrük,30,1991,21,15,"1,468",16.3,3,3,6,2,1,1,4,0,0.18,0.18,0.37,0.12,0.31,Matches
Cristian Borja,co COL,"DF,MF",Alanyaspor,28,1993,28,24,"2,160",24.0,1,0,1,1,0,0,1,0,0.04,0.00,0.04,0.04,0.04,Matches
Mehdi Boudjemaa,dz ALG,MF,Hatayspor,23,1998,29,19,"1,766",19.6,0,1,1,0,0,0,9,1,0.00,0.05,0.05,0.00,0.05,Matches
Hijran Boyaci,,MF,Adana Demirspor,16,2005,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tyler Boyd,us USA,MF,Rizespor,26,1994,29,23,"1,770",19.7,2,2,4,2,0,0,2,1,0.10,0.10,0.20,0.10,0.20,Matches
Can Bozdogan,de GER,MF,Beşiktaş,20,2001,23,12,"1,129",12.5,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches
Umut Bozok,tr TUR,"FW,MF",Kasımpaşa,24,1996,38,27,"2,538",28.2,20,7,27,15,5,6,3,0,0.71,0.25,0.96,0.53,0.78,Matches
Tomáš Břečka,cz CZE,DF,Kasımpaşa,27,1994,20,13,"1,073",11.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jeffrey Bruma,nl NED,DF,Kasımpaşa,29,1991,15,15,"1,326",14.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Buluthan Bulut,,MF,Alanyaspor,19,2002,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Onur Bulut,tr TUR,DF,Kayserispor,27,1994,34,31,"2,739",30.4,1,8,9,1,0,0,6,1,0.03,0.26,0.30,0.03,0.30,Matches
Mustafa Burak Bozan,,GK,Gaziantep FK,20,2000,4,3,279,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dženan Bureković,ba BIH,MF,Göztepe,26,1995,9,3,245,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Adem Büyük,tr TUR,"FW,MF",Yeni Mal'spor,33,1987,21,18,"1,649",18.3,5,2,7,3,2,2,6,0,0.27,0.11,0.38,0.16,0.27,Matches
Walter Bwalya,cd COD,FW,Yeni Mal'spor,26,1995,8,0,126,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Zymer Bytyqi,no NOR,"MF,FW",Konyaspor,24,1996,37,35,"2,907",32.3,8,7,15,8,0,0,3,0,0.25,0.22,0.46,0.25,0.46,Matches
Torgeir Børven,no NOR,FW,Gaziantep FK,29,1991,14,0,177,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Musa Çağıran,tr TUR,DF,Konyaspor,28,1992,12,4,497,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rahman Çağıran,tr TUR,MF,Yeni Mal'spor,26,1995,13,11,755,8.4,2,0,2,2,0,0,2,0,0.24,0.00,0.24,0.24,0.24,Matches
Oğulcan Çağlayan,tr TUR,"DF,MF",Galatasaray,25,1996,8,3,334,3.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Júnior Caiçara,br BRA,DF,Başakşehir,32,1989,27,23,"2,147",23.9,2,0,2,2,0,0,6,0,0.08,0.00,0.08,0.08,0.08,Matches
Uğurcan Çakır,tr TUR,GK,Trabzonspor,25,1996,36,36,"3,227",35.9,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
Samba Camara,ml MLI,DF,Sivasspor,28,1992,19,14,"1,234",13.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Tarık Çamdal,tr TUR,DF,Adana Demirspor,30,1991,12,2,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Burak Çamoğlu,tr TUR,DF,Hatayspor,24,1996,3,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Gustavo Campanharo,br BRA,MF,Kayserispor,29,1992,22,14,"1,313",14.6,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
Gastón Campi,ar ARG,DF,Yeni Mal'spor,30,1991,14,14,"1,152",12.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
Erol Can Akdağ,,MF,Giresunspor,24,1996,5,0,45,0.5,0,1,1,0,0,0,1,0,0.00,2.00,2.00,0.00,2.00,Matches
İrfan Can Eğribayat,tr TUR,GK,Göztepe,23,1998,30,30,"2,700",30.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Efe Can Saçıkara,,MF,Göztepe,17,2004,4,1,126,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Daniel Candeias,pt POR,"MF,FW",Alanyaspor,33,1988,35,18,"1,540",17.1,4,4,8,4,0,0,1,0,0.23,0.23,0.47,0.23,0.47,Matches
Metin Caner Akbayrak,,MF,Giresunspor,17,2004,1,1,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Atakan Çankaya,tr TUR,"DF,MF",Göztepe,23,1998,24,17,"1,571",17.5,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Erdem Canpolat,de GER,GK,Kasımpaşa,20,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mahsun Çapkan,tr TUR,MF,Rizespor,21,1999,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Miguel Filipe Nunes Cardoso,pt POR,"MF,DF",Kayserispor,27,1994,28,15,"1,267",14.1,4,2,6,4,0,0,1,0,0.28,0.14,0.43,0.28,0.43,Matches
José Carlos Marafona,pt POR,GK,Alanyaspor,34,1987,16,16,"1,440",16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Lionel Carole,fr FRA,DF,Kayserispor,30,1991,30,30,"2,555",28.4,0,2,2,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches
Lucas Castro,ar ARG,MF,Adana Demirspor,32,1989,11,4,394,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Steven Caulker,sl SLE,DF,Gaziantep FK,29,1991,25,25,"2,160",24.0,2,0,2,2,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches

Atalay Çayırlı,de GER,DF,Göztepe,15,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Endri Çekiçi,al ALB,"MF,FW",Konyaspor,24,1996,35,23,"1,890",21.0,6,3,9,6,0,0,3,0,0.29,0.14,0.43,0.29,0.43,Matches
Erhan Çelenk,tr TUR,MF,Altay,32,1989,10,3,358,4.0,1,0,1,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches
İzzet Çelik,,MF,Adana Demirspor,17,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Murat Cem Akpınar,tr TUR,MF,Trabzonspor,22,1999,2,1,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tarık Çetin,tr TUR,GK,Rizespor,24,1997,11,9,854,9.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Bülent Cevahir,tr TUR,DF,Hatayspor,29,1992,5,1,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Oğuz Ceylan,tr TUR,"DF,MF",Gaziantep FK,30,1990,20,11,935,10.4,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches
Nacer Chadli,be BEL,"MF,FW",Başakşehir,31,1989,28,14,"1,307",14.5,1,3,4,1,0,0,2,0,0.07,0.21,0.28,0.07,0.28,Matches
Joe Champness,nz NZL,"FW,MF",Giresunspor,24,1997,11,0,134,1.5,2,0,2,2,0,0,0,0,1.34,0.00,1.34,1.34,1.34,Matches
Chiquinho,pt POR,MF,Giresunspor,26,1995,13,13,"1,147",12.7,4,3,7,2,2,2,3,0,0.31,0.24,0.55,0.16,0.39,Matches
Mounir Chouiar,fr FRA,MF,Yeni Mal'spor,22,1999,25,24,"2,046",22.7,3,4,7,3,0,0,2,0,0.13,0.18,0.31,0.13,0.31,Matches
Alexandru Cicâldău,ro ROU,MF,Galatasaray,24,1997,32,25,"2,197",24.4,4,3,7,2,2,2,7,0,0.16,0.12,0.29,0.08,0.20,Matches
Atabey Çiçek,tr TUR,FW,Başakşehir,26,1995,11,0,98,1.1,0,1,1,0,0,0,0,0,0.00,0.92,0.92,0.00,0.92,Matches
