Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Jackson Muleka,cd COD,"FW,MF",Kasımpaşa,21,1999,11.8,2,0,0,19,21,10,12,5,12,,,0,Matches
Munir,ma MAR,GK,Hatayspor,32,1989,34.0,3,0,0,1,10,0,0,1,0,,,0,Matches
Arijanet Muric,xk KVX,GK,Adana Demirspor,22,1998,30.9,3,0,0,0,5,0,0,1,1,,,0,Matches
Ahmed Musa,ng NGA,"MF,FW",Fatih Karagümrük,28,1992,19.3,1,0,0,12,12,4,33,7,12,,,0,Matches
Fernando Muslera,uy URU,GK,Galatasaray,35,1986,24.9,3,0,0,0,0,0,0,3,0,,,0,Matches
Georges-Kévin N'Koudou,cm CMR,"MF,FW",Beşiktaş,26,1995,6.2,1,0,0,10,12,6,19,4,9,,,0,Matches
Fabrice N'Sakala,cd COD,DF,Beşiktaş,31,1990,3.8,1,0,0,6,5,0,10,5,3,,,0,Matches
Mohammad Naderi,ir IRN,DF,Altay,24,1996,18.1,5,1,1,28,36,5,35,21,33,,,0,Matches
Naldo,br BRA,DF,Antalyaspor,32,1988,30.1,7,0,0,31,6,2,1,43,22,,,0,Matches
Umut Nayir,tr TUR,FW,Giresunspor,28,1993,18.8,1,0,0,15,35,12,6,6,11,,,0,Matches
Alassane Ndao,sn SEN,MF,Antalyaspor,24,1996,10.3,2,0,0,3,9,5,22,8,10,,,0,Matches
Youssouf Ndayishimiye,bi BDI,"DF,MF",Başakşehir,22,1998,25.4,4,0,0,15,18,0,5,14,14,,,0,Matches
Cherif Ndiaye,sn SEN,"FW,MF",Göztepe,25,1996,23.6,3,1,0,40,48,8,17,10,17,,,0,Matches
Victor Nelsson,dk DEN,DF,Galatasaray,22,1998,36.0,7,0,0,28,40,1,2,27,19,,,0,Matches
Recep Niyaz,tr TUR,MF,Gaziantep FK,25,1995,21.0,4,0,0,17,27,0,21,28,12,,,0,Matches
Emre Nizam,,FW,Giresunspor,19,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
João Novais,pt POR,MF,Alanyaspor,28,1993,20.4,6,0,0,17,36,1,85,37,12,,,0,Matches
Filip Novák,cz CZE,DF,Fenerbahçe,31,1990,15.8,5,1,1,20,7,1,17,15,10,,,0,Matches

Jospin Nshimirimana,bi BDI,MF,Yeni Mal'spor,19,2001,14.2,10,1,1,20,17,0,4,13,14,,,0,Matches
Atınç Nukan,tr TUR,DF,Göztepe,28,1993,19.8,4,0,0,16,15,1,0,48,10,,,0,Matches
Anthony Nwakaeme,ng NGA,MF,Trabzonspor,32,1989,25.0,3,0,0,16,16,6,52,13,20,,,0,Matches
Obinna Nwobodo,ng NGA,MF,Göztepe,24,1996,27.8,12,1,1,54,25,0,10,55,62,,,0,Matches
Ahmet Oğuz,tr TUR,DF,Sivasspor,28,1993,21.1,7,0,0,42,36,0,54,44,38,,,0,Matches
Stefano Okaka,it ITA,FW,Başakşehir,31,1989,29.5,6,0,0,74,43,18,0,6,6,,,0,Matches
Burak Öksüz,,DF,Hatayspor,25,1996,30.5,2,0,0,32,16,0,2,47,9,,,0,Matches
Paweł Olkowski,pl POL,DF,Gaziantep FK,31,1990,1.3,0,0,0,0,1,0,5,3,2,,,0,Matches
Abdülkadir Ömür,tr TUR,MF,Trabzonspor,22,1999,24.2,1,0,0,16,25,2,33,15,30,,,0,Matches
Kaan Onaran,,MF,Sivasspor,17,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Samed Onur,tr TUR,FW,Fatih Karagümrük,19,2002,0.9,0,0,0,0,3,0,0,0,2,,,0,Matches
Cekdar Orhan,,MF,Giresunspor,23,1998,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Bright Osayi-Samuel,ng NGA,"MF,DF",Fenerbahçe,23,1997,26.3,4,0,0,38,47,0,23,24,23,,,0,Matches
Haqi Osman,gh GHA,FW,Yeni Mal'spor,19,2002,3.9,0,0,0,3,4,3,1,2,4,,,0,Matches
Caner Osmanpaşa,tr TUR,DF,Sivasspor,33,1988,30.9,2,0,0,18,11,0,11,49,26,,,0,Matches
Şener Özbayraklı,tr TUR,DF,Başakşehir,31,1990,2.7,0,0,0,1,3,0,1,2,5,,,0,Matches
Ertaç Özbir,tr TUR,GK,Yeni Mal'spor,31,1989,28.5,0,0,0,0,7,0,0,0,2,,,0,Matches
Berkay Özcan,tr TUR,MF,Başakşehir,23,1998,27.6,1,0,0,16,25,6,22,10,22,,,0,Matches
Erdem Özcan,,FW,Altay,18,2002,0.9,0,0,0,0,0,0,5,1,2,,,0,Matches
Arda Özçimen,tr TUR,GK,Göztepe,19,2002,4.0,0,0,0,1,0,0,0,0,0,,,0,Matches
Berat Özdemir,tr TUR,MF,Trabzonspor,23,1998,19.1,2,0,0,15,13,0,2,34,24,,,0,Matches
Soner Özdemir,tr TUR,MF,Rizespor,18,2003,0.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Berke Özer,tr TUR,GK,Fenerbahçe,21,2000,13.1,2,0,0,0,0,0,0,0,1,,,0,Matches
Kenan Özer,tr TUR,"DF,MF",Yeni Mal'spor,33,1987,7.7,1,1,0,12,22,5,20,11,7,,,0,Matches
Kenan Özer,tr TUR,MF,Gaziantep FK,33,1987,3.0,2,0,0,11,8,2,7,1,5,,,0,Matches

Mesut Özil,de GER,MF,Fenerbahçe,32,1988,13.8,0,0,0,6,13,8,70,8,9,,,0,Matches
Özgür Özkaya,tr TUR,DF,Altay,33,1988,4.2,2,0,0,7,4,0,15,8,5,,,0,Matches
Ege Özkayimoglu,tr TUR,MF,Göztepe,20,2001,2.5,1,0,0,3,1,3,6,1,0,,,0,Matches
Hakan Özmert,tr TUR,MF,Antalyaspor,36,1985,10.9,3,0,0,18,13,0,40,19,14,,,0,Matches
Erhun Oztumer,,MF,Fatih Karagümrük,30,1991,8.9,3,0,0,8,17,0,0,5,9,,,0,Matches
Erhun Oztumer,,MF,Adana Demirspor,30,1991,1.8,0,0,0,2,2,0,0,1,0,,,0,Matches
Alpaslan Öztürk,tr TUR,"DF,MF",Galatasaray,28,1993,6.9,2,0,0,7,8,0,0,10,12,,,0,Matches
Bahadır Öztürk,tr TUR,DF,Antalyaspor,25,1995,2.5,0,0,0,1,1,0,0,3,2,,,0,Matches
Fatih Öztürk,tr TUR,GK,Galatasaray,34,1986,1.0,1,0,0,0,0,0,0,0,0,,,0,Matches
İbrahim Öztürk,tr TUR,DF,Altay,40,1981,19.1,2,0,0,7,14,0,3,33,13,,,1,Matches
Oğuzhan Özyakup,tr TUR,MF,Beşiktaş,28,1992,6.7,3,0,0,9,9,2,15,2,7,,,0,Matches
Marco Paixão,pt POR,FW,Altay,36,1984,7.4,3,0,0,20,19,8,8,1,8,,,0,Matches
Murat Paluli,tr TUR,"MF,DF",Göztepe,26,1994,19.3,5,0,0,19,21,1,51,24,13,,,0,Matches
İlhan Parlak,tr TUR,"FW,MF",Kayserispor,34,1987,8.8,1,0,0,7,9,5,2,4,7,,,0,Matches
Abdülkadir Parmak,tr TUR,MF,Kayserispor,26,1994,10.5,1,0,0,8,21,0,7,8,16,,,0,Matches
Abdülkadir Parmak,tr TUR,MF,Trabzonspor,26,1994,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Halil Pehlivan,tr TUR,"DF,MF",Gaziantep FK,27,1993,14.3,1,0,0,8,5,2,45,5,12,,,0,Matches
Yasin Pehlivan,at AUT,MF,Rizespor,32,1989,4.5,1,0,0,10,3,0,0,4,5,,,0,Matches
Mustafa Pektemek,tr TUR,FW,Kayserispor,32,1988,12.2,1,0,0,20,23,3,7,8,16,,,0,Matches
Dimitris Pelkas,gr GRE,MF,Fenerbahçe,27,1993,8.6,2,0,0,21,9,2,18,4,8,,,0,Matches
Joey Pelupessy,nl NED,MF,Giresunspor,28,1993,9.1,1,1,0,6,5,0,0,4,8,,,0,Matches
Iñaki Peña ,es ESP,GK,Galatasaray,22,1999,6.0,1,0,0,0,1,0,0,0,0,,,0,Matches
Bruno Peres,br BRA,DF,Trabzonspor,31,1990,23.9,7,1,1,16,23,0,76,43,34,,,0,Matches
Alexis Pérez,co COL,DF,Giresunspor,27,1994,33.9,8,1,0,40,28,1,5,73,41,,,1,Matches
Aleksandar Pešić,rs SRB,FW,Fatih Karagümrük,29,1992,27.5,3,0,0,26,44,15,8,3,2,,,0,Matches

Lebogang Phiri,za RSA,MF,Rizespor,26,1994,11.1,4,0,0,12,9,0,7,17,10,,,0,Matches
Sergen Piçinciol,tr TUR,DF,Giresunspor,25,1995,8.4,4,0,0,15,2,1,1,17,15,,,0,Matches
César Pinares,cl CHI,MF,Altay,30,1991,21.7,10,1,1,31,28,2,80,12,8,,,0,Matches
Onurcan Piri,tr TUR,GK,Giresunspor,26,1994,5.6,2,0,0,0,0,0,0,0,0,,,0,Matches
Kenan Pirić,ba BIH,GK,Göztepe,27,1994,4.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Pizzi,pt POR,MF,Başakşehir,31,1989,2.9,0,0,0,4,2,1,8,2,2,,,0,Matches
Miralem Pjanić,ba BIH,MF,Beşiktaş,31,1990,15.5,5,1,1,14,19,0,81,30,7,,,0,Matches
Joel Pohjanpalo,fi FIN,FW,Rizespor,26,1994,23.4,0,0,0,19,18,5,9,1,2,,,0,Matches
Andrea Poli,it ITA,MF,Antalyaspor,31,1989,19.3,5,0,0,25,26,0,3,44,15,,,0,Matches
Carlos Ponck,cv CPV,DF,Başakşehir,26,1995,2.5,2,0,0,7,1,0,1,2,3,,,0,Matches
Carlos Ponck,cv CPV,DF,Rizespor,26,1995,13.0,5,0,0,11,8,0,0,13,14,,,0,Matches
Strahil Popov,bg BUL,DF,Hatayspor,30,1990,2.5,0,0,0,1,0,1,19,5,2,,,0,Matches
Alper Potuk,tr TUR,MF,Rizespor,30,1991,13.7,3,1,1,16,46,4,29,4,10,,,0,Matches
Tymoteusz Puchacz,pl POL,DF,Trabzonspor,22,1999,8.2,0,0,0,12,9,0,14,6,13,,,0,Matches
Erick Pulgar,cl CHI,MF,Galatasaray,27,1994,6.7,2,0,0,7,6,0,10,16,11,,,0,Matches
Amar Rahmanović,ba BIH,MF,Konyaspor,27,1994,15.3,4,1,0,24,34,2,16,16,17,,,0,Matches
Joher Rassoul,sn SEN,DF,Adana Demirspor,25,1995,19.3,2,0,0,11,10,0,51,20,22,,,1,Matches
Loïc Rémy,fr FRA,FW,Adana Demirspor,34,1987,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
Loïc Rémy,fr FRA,FW,Rizespor,34,1987,3.0,0,0,0,0,3,2,0,0,0,,,0,Matches
Rúben Tiago Rodrigues Ribeiro,pt POR,MF,Hatayspor,33,1987,26.2,9,2,0,46,65,0,63,36,35,,,0,Matches
Martín Rodríguez,cl CHI,"MF,FW",Altay,26,1994,23.5,4,0,0,29,24,8,127,15,12,,,0,Matches
Valentin Rosier,fr FRA,"DF,MF",Beşiktaş,24,1996,30.1,10,3,3,31,14,3,92,57,44,,,0,Matches
Diego Rossi,uy URU,"MF,FW",Fenerbahçe,23,1998,21.8,2,0,0,16,21,7,37,7,9,,,0,Matches
Serdar Saatçı,tr TUR,DF,Beşiktaş,18,2003,9.5,3,0,0,17,6,0,5,13,9,,,0,Matches
Erik Sabo,sk SVK,MF,Rizespor,29,1991,23.2,6,0,0,31,36,7,16,18,22,,,0,Matches

Isaac Sackey,gh GHA,"DF,MF",Hatayspor,27,1994,18.5,6,0,0,19,6,0,4,19,16,,,0,Matches
Loret Sadiku,al ALB,MF,Kasımpaşa,30,1991,9.9,4,0,0,15,0,0,2,15,14,,,0,Matches
Ángelo Sagal,cl CHI,"MF,FW",Gaziantep FK,28,1993,21.1,7,1,1,23,30,8,111,23,22,,,0,Matches
Cenk Şahin,tr TUR,"FW,MF",Gaziantep FK,26,1994,0.5,0,0,0,1,0,0,2,1,1,,,0,Matches
Nuri Şahin,tr TUR,MF,Antalyaspor,32,1988,6.7,0,0,0,12,6,0,19,9,8,,,0,Matches
Sedat Şahintürk,tr TUR,FW,Adana Demirspor,25,1996,0.5,0,0,0,0,0,0,1,0,1,,,0,Matches
Dylan Saint-Louis,cg CGO,"MF,FW",Hatayspor,26,1995,17.0,2,0,0,21,22,8,73,3,16,,,0,Matches
Yannis Salibur,fr FRA,"FW,MF",Fatih Karagümrük,30,1991,3.8,2,0,0,7,8,4,8,2,2,,,0,Matches
Mbwana Samatta,tz TAN,FW,Fenerbahçe,28,1992,1.8,0,0,0,1,1,0,1,0,1,,,0,Matches
Nazim Sangaré,tr TUR,"DF,MF",Fenerbahçe,27,1994,12.4,3,0,0,14,13,0,36,28,21,,,0,Matches
Younousse Sankharé,sn SEN,MF,Giresunspor,31,1989,3.7,3,0,0,6,5,0,3,1,5,,,0,Matches
Veysel Sarı,tr TUR,DF,Antalyaspor,33,1988,32.8,6,0,0,29,45,2,5,39,36,,,0,Matches
Yusuf Sari,tr TUR,MF,Rizespor,22,1998,8.0,1,0,0,6,11,0,38,4,6,,,0,Matches
Yusuf Sari,tr TUR,MF,Trabzonspor,22,1998,4.3,0,0,0,8,6,3,10,0,7,,,0,Matches
Efe Sarikaya,tr TUR,DF,Altay,15,2005,1.0,0,0,0,0,0,0,0,5,0,,,0,Matches
Ali Şaşal Vural,tr TUR,GK,Sivasspor,31,1990,25.0,2,0,0,0,6,0,0,1,0,,,0,Matches
Emre Satılmış,,GK,Sivasspor,24,1996,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Enes Savucu,,FW,Yeni Mal'spor,17,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Gökhan Sazdağı,tr TUR,"MF,FW",Kayserispor,26,1994,10.7,2,0,0,18,10,3,13,2,11,,,0,Matches
Ibrahim Šehić,ba BIH,GK,Konyaspor,32,1988,37.0,7,0,0,1,5,0,0,0,0,,,0,Matches
Cengizhan Şen,,DF,Göztepe,16,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Muhammed Şengezer,tr TUR,GK,Başakşehir,24,1997,7.0,1,0,0,0,0,0,0,0,0,,,0,Matches
Tarkan Serbest,tr TUR,"DF,MF",Kasımpaşa,27,1994,25.0,10,0,0,28,16,1,5,33,16,,,0,Matches
Cemalil Sertel,tr TUR,DF,Rizespor,21,2000,24.8,2,0,0,18,15,2,62,49,50,,,0,Matches
Beykan Şimşek,tr TUR,MF,Göztepe,26,1995,1.7,0,1,0,5,4,1,6,2,0,,,0,Matches

Doğukan Sınık,tr TUR,"MF,FW",Antalyaspor,22,1999,25.4,4,0,0,34,46,4,45,27,19,,,0,Matches
Emmanouil Siopis,gr GRE,MF,Alanyaspor,27,1994,1.0,1,0,0,1,3,0,0,0,1,,,0,Matches
Emmanouil Siopis,gr GRE,MF,Trabzonspor,27,1994,18.9,3,0,0,22,52,0,2,42,33,,,0,Matches
Guilherme Sityá,pt POR,DF,Konyaspor,31,1990,38.0,2,0,0,33,21,2,232,52,41,,,0,Matches
Nejc Skubic,si SVN,DF,Konyaspor,32,1989,34.4,7,0,0,27,31,14,69,46,28,,,0,Matches
José Sosa,ar ARG,MF,Fenerbahçe,36,1985,10.5,1,0,0,17,14,0,47,9,22,,,0,Matches
Josef de Souza,br BRA,MF,Beşiktaş,32,1989,29.0,9,1,0,47,33,0,7,50,35,,,0,Matches
Furkan Soyalp,tr TUR,MF,Gaziantep FK,26,1995,16.7,3,0,0,32,12,3,34,22,27,,,0,Matches
Uroš Spajić,rs SRB,DF,Kasımpaşa,28,1993,6.6,3,0,0,14,4,0,0,11,8,,,0,Matches
Benjamin Stambouli,fr FRA,MF,Adana Demirspor,30,1990,27.1,4,0,0,39,21,0,15,33,34,,,0,Matches
Luka Stankovski,mk MKD,MF,Gaziantep FK,18,2002,1.0,0,0,0,3,1,0,1,2,1,,,0,Matches
Magomed-Shapi Suleymanov,ru RUS,MF,Giresunspor,21,1999,22.3,4,0,0,17,55,3,54,10,18,,,0,Matches
Jonas Svensson,no NOR,DF,Adana Demirspor,28,1993,32.2,4,0,0,32,32,2,37,53,40,,,0,Matches
Attila Szalai,hu HUN,DF,Fenerbahçe,23,1998,24.8,6,0,0,25,6,0,21,38,25,,,0,Matches
Ravil Tagir,tr TUR,DF,Başakşehir,18,2003,6.2,0,0,0,2,1,0,1,9,6,,,0,Matches
Emirhan Tak,,FW,Sivasspor,18,2003,0.3,0,0,0,0,0,0,0,1,0,,,0,Matches
Tayyib Talha Sanuç,tr TUR,DF,Adana Demirspor,21,1999,22.9,3,0,0,17,9,4,1,23,9,,,1,Matches
Yusuf Talum,,MF,Göztepe,19,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Umut Tanis,,MF,Yeni Mal'spor,17,2004,2.2,0,0,0,1,1,0,0,3,4,,,0,Matches
Oussama Tannane,ma MAR,"FW,MF",Göztepe,27,1994,2.6,0,0,0,6,9,1,6,3,4,,,0,Matches
Emre Taşdemir,tr TUR,"DF,MF",Giresunspor,25,1995,5.1,1,0,0,5,6,2,38,5,5,,,0,Matches
Ertuğrul Taşkıran,tr TUR,GK,Kasımpaşa,31,1989,26.2,3,0,0,2,4,0,0,0,1,,,0,Matches
Efe Tatlı,,MF,Fatih Karagümrük,19,2002,3.3,1,0,0,6,5,0,0,3,2,,,0,Matches
Efe Tecimer,tr TUR,FW,Rizespor,18,2003,0.4,0,0,0,0,0,0,0,0,2,,,0,Matches
Alex Teixeira,br BRA,"MF,FW",Beşiktaş,31,1990,13.8,3,0,0,21,13,8,8,6,13,,,0,Matches

Mahmut Tekdemir,tr TUR,MF,Başakşehir,33,1988,22.4,4,0,0,29,45,3,12,13,22,,,0,Matches
Harun Tekin,tr TUR,GK,Kasımpaşa,32,1989,8.8,0,0,0,0,3,0,0,0,0,,,0,Matches
Selimcan Temel,,DF,Hatayspor,21,2000,1.4,1,0,0,7,3,0,7,2,4,,,0,Matches
Benjamin Tetteh,gh GHA,FW,Yeni Mal'spor,24,1997,22.2,4,0,0,39,46,35,22,2,6,,,0,Matches
Thaciano,br BRA,"MF,DF",Altay,26,1995,19.0,4,0,0,30,21,0,6,28,25,,,0,Matches
Khaly Thiam,sn SEN,"DF,MF",Altay,27,1994,26.0,7,1,1,34,22,1,8,54,28,,,0,Matches
David Tijanić,si SVN,"MF,FW",Göztepe,24,1997,18.0,0,0,0,10,26,4,30,10,8,,,0,Matches
Mickaël Tirpan,be BEL,"DF,MF",Kasımpaşa,27,1993,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Marcel Tisserand,cd COD,DF,Fenerbahçe,28,1993,15.3,5,1,1,21,3,0,20,19,10,,,0,Matches
Dorukhan Toköz,tr TUR,"DF,MF",Trabzonspor,25,1996,23.4,2,0,0,35,35,3,11,45,63,,,1,Matches
Mehmet Topal,tr TUR,DF,Beşiktaş,35,1986,1.4,1,0,0,3,1,0,0,4,1,,,0,Matches
Cihan Topaloğlu,tr TUR,GK,Altay,29,1992,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Emir Topçu,tr TUR,DF,Rizespor,20,2000,9.4,2,0,0,6,8,0,9,17,15,,,0,Matches
Yunus Toplu,,DF,Göztepe,16,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Gökhan Töre,tr TUR,MF,Beşiktaş,29,1992,2.9,0,0,0,4,3,3,16,0,3,,,0,Matches
Tunay Torun,tr TUR,FW,Fatih Karagümrük,31,1990,3.6,4,0,0,7,5,9,8,3,1,,,0,Matches
Tunay Torun,tr TUR,MF,Kasımpaşa,31,1990,1.3,1,0,0,4,2,0,5,1,2,,,0,Matches
Alin Toșca,ro ROU,DF,Gaziantep FK,29,1992,29.3,4,0,0,12,16,1,10,37,20,,,0,Matches
Abdoulaye Touré,gn GUI,MF,Fatih Karagümrük,27,1994,4.8,0,0,0,2,8,0,1,10,1,,,0,Matches
Adama Traoré,ml MLI,MF,Hatayspor,26,1995,14.4,4,0,0,10,42,0,33,12,8,,,0,Matches
Hamidou Traoré,ml MLI,MF,Giresunspor,24,1996,27.1,5,1,1,38,5,1,6,39,56,,,0,Matches
Michal Trávník,cz CZE,MF,Kasımpaşa,27,1994,19.2,9,0,0,37,30,3,58,9,20,,,0,Matches
Trézéguet,eg EGY,MF,Başakşehir,26,1994,11.5,1,0,0,17,12,2,18,21,7,,,0,Matches
Anders Trondsen,no NOR,DF,Trabzonspor,26,1995,6.9,1,0,0,6,7,0,9,9,9,,,0,Matches
Ozan Tufan,tr TUR,DF,Fenerbahçe,26,1995,1.9,0,0,0,1,2,0,2,0,2,,,0,Matches

Arda Turan,tr TUR,"FW,MF",Galatasaray,34,1987,0.8,0,0,0,3,1,1,3,1,1,,,0,Matches
Yusuf Türk,,MF,Gaziantep FK,23,1998,0.5,1,0,0,1,0,0,1,1,0,,,0,Matches
Hüseyin Türkmen,tr TUR,DF,Trabzonspor,23,1998,7.8,6,1,1,6,6,0,2,15,3,,,0,Matches
Deniz Turuc,tr TUR,MF,Başakşehir,28,1993,21.2,6,0,0,28,29,4,130,9,15,,,0,Matches
Hüsamettin Tut,tr TUR,DF,Giresunspor,30,1991,0.5,0,1,0,2,0,0,0,0,0,,,0,Matches
Salih Uçan,tr TUR,MF,Beşiktaş,27,1994,4.9,3,1,1,7,4,1,9,4,3,,,0,Matches
Salih Uçan,tr TUR,MF,Başakşehir,27,1994,3.2,2,0,0,9,1,0,9,7,7,,,0,Matches
Adnan Ugur,be BEL,MF,Fatih Karagümrük,20,2001,13.0,5,0,0,28,19,1,2,9,17,,,0,Matches
Yigit Ulas,,MF,Yeni Mal'spor,17,2004,1.5,0,0,0,2,0,0,0,1,0,,,0,Matches
Oğulcan Ülgün,tr TUR,MF,Konyaspor,23,1998,7.4,3,0,0,20,19,3,3,14,9,,,0,Matches
Alper Uludağ,tr TUR,"DF,FW",Konyaspor,30,1990,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Alper Uludağ,tr TUR,DF,Adana Demirspor,30,1990,5.7,3,0,0,5,4,0,22,6,8,,,0,Matches
Fredrik Ulvestad,no NOR,MF,Sivasspor,29,1992,10.7,2,0,0,11,9,0,3,8,10,,,0,Matches
Aminu Umar,ng NGA,MF,Rizespor,26,1995,15.1,3,0,0,20,32,8,28,22,29,,,0,Matches
Metehan Ünal,,MF,Yeni Mal'spor,17,2003,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Tolga Ünlü,,DF,Altay,31,1989,8.4,1,0,0,12,5,0,29,10,9,,,0,Matches
Güvenc Usta,,FW,Rizespor,17,2004,0.3,0,0,0,0,1,0,0,0,0,,,0,Matches
Necip Uysal,tr TUR,"DF,MF",Beşiktaş,30,1991,17.3,2,1,0,30,13,0,9,34,28,,,0,Matches
Anthony Uzodimma,ng NGA,MF,Kayserispor,22,1999,1.6,0,0,0,1,5,0,1,1,4,,,0,Matches
Enner Valencia,ec ECU,"FW,MF",Fenerbahçe,31,1989,12.1,1,0,0,17,23,11,16,1,7,,,0,Matches
Kevin Varga,hu HUN,MF,Kasımpaşa,25,1996,6.5,1,0,0,0,2,0,10,4,2,,,0,Matches
Matías Vargas,ar ARG,MF,Adana Demirspor,24,1997,27.8,1,0,0,40,45,8,190,17,16,,,0,Matches
Amedej Vetrih,si SVN,"MF,DF",Gaziantep FK,30,1990,8.7,2,0,0,9,5,0,1,11,9,,,0,Matches
Domagoj Vida,hr CRO,DF,Beşiktaş,32,1989,26.6,6,0,0,22,27,2,2,54,13,,,0,Matches
Edin Višća,ba BIH,MF,Başakşehir,31,1990,16.0,1,0,0,10,6,1,91,7,10,,,0,Matches

Edin Višća,ba BIH,MF,Trabzonspor,31,1990,16.9,2,0,0,13,15,3,93,14,11,,,0,Matches
Emiliano Viviano,it ITA,GK,Fatih Karagümrük,35,1985,38.0,2,0,0,0,7,0,0,0,0,,,0,Matches
Güray Vural,tr TUR,"DF,MF",Antalyaspor,33,1988,35.9,8,1,1,24,13,12,176,43,34,,,0,Matches
Wallace,br BRA,DF,Yeni Mal'spor,26,1994,17.6,3,0,0,6,13,1,1,19,11,,,0,Matches
Welinton,br BRA,DF,Beşiktaş,32,1989,19.8,10,0,0,32,22,2,6,51,48,,,0,Matches
Haji Wright,us USA,FW,Antalyaspor,23,1998,21.1,2,0,0,44,26,12,8,3,8,,,0,Matches
Güven Yalçın,tr TUR,"MF,FW",Beşiktaş,22,1999,10.8,3,0,0,23,6,1,13,6,7,,,0,Matches
Berat Yaman,,DF,Yeni Mal'spor,18,2002,1.3,0,0,0,1,0,0,0,0,1,,,0,Matches
Mert Yandaş,tr TUR,MF,Fenerbahçe,26,1994,15.9,9,0,0,24,29,3,87,15,18,,,0,Matches
Barış Yardımcı,tr TUR,DF,Konyaspor,28,1992,3.1,0,0,0,4,5,0,11,2,10,,,0,Matches
Erencan Yardimci,tr TUR,FW,Alanyaspor,19,2002,0.3,0,0,0,1,1,1,0,0,0,,,0,Matches
Erşan Yaşa,,DF,Yeni Mal'spor,20,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Karahan Yasir Subaşı,tr TUR,DF,Kayserispor,25,1996,8.5,2,0,0,8,8,4,21,12,9,,,1,Matches
Ahmed Yasser Rayan,eg EGY,"FW,MF",Altay,23,1998,9.4,4,0,0,11,14,1,3,3,5,,,0,Matches
Mustapha Yatabaré,ml MLI,FW,Sivasspor,35,1986,23.5,6,1,0,46,24,30,17,4,7,,,0,Matches
Zeki Yavru,tr TUR,"DF,MF",Giresunspor,29,1991,28.8,6,0,0,32,22,1,168,35,40,,,0,Matches
Uğurcan Yazgılı,tr TUR,DF,Konyaspor,22,1999,1.1,0,0,0,1,3,0,0,1,0,,,0,Matches
DeAndre Yedlin,us USA,DF,Galatasaray,28,1993,14.4,3,0,0,10,7,1,38,18,14,,,0,Matches
Erdoğan Yeşilyurt,,"MF,DF",Sivasspor,27,1993,22.3,7,0,0,14,28,3,112,20,26,,,0,Matches
Abdullah Yiğiter,,GK,Hatayspor,21,2000,4.0,0,0,0,0,0,0,0,1,0,,,0,Matches
Özkan Yiğiter,,MF,Sivasspor,21,2000,4.7,1,0,0,4,7,0,1,6,6,,,0,Matches
Bertuğ Yıldırım,tr TUR,FW,Hatayspor,19,2002,2.3,2,0,0,8,3,3,2,4,0,,,0,Matches
Muammer Yıldırım,tr TUR,GK,Sivasspor,30,1990,12.0,1,0,0,0,7,0,0,2,0,,,0,Matches
Zeki Yıldırım,tr TUR,MF,Altay,30,1991,18.1,6,0,0,28,20,1,14,29,25,,,0,Matches
Ahmet Yılmaz Çalık,tr TUR,DF,Konyaspor,27,1994,17.9,5,1,0,28,9,0,2,34,18,,,0,Matches

Fatih Yılmaz,,DF,Giresunspor,19,2002,1.0,0,0,0,0,0,0,0,3,0,,,0,Matches
Kaan Yılmaz,tr TUR,FW,Giresunspor,17,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Rıdvan Yılmaz,tr TUR,"DF,MF",Beşiktaş,20,2001,22.7,4,0,0,19,10,0,82,36,22,,,1,Matches
Sefa Yılmaz,tr TUR,"MF,FW",Sivasspor,31,1990,5.0,1,0,0,15,12,3,11,5,6,,,0,Matches
Miha Zajc,si SVN,MF,Fenerbahçe,27,1994,24.6,4,0,0,35,24,1,35,23,22,,,0,Matches
Mehdi Zeffane,dz ALG,DF,Yeni Mal'spor,29,1992,9.0,1,0,0,9,4,1,39,11,9,,,0,Matches
Ersin Zehir,de GER,MF,Antalyaspor,23,1998,0.3,1,0,0,2,0,0,0,0,0,,,0,Matches
