Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Matches
Ivanildo Fernandes,cv CPV,DF,Vizela,25,1996,15.1,2,1,0,20,4,0,1,11,13,0,0,0,73,37,24,60.7,Matches
Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,24,1997,13.6,5,0,0,16,10,0,1,21,21,0,1,0,79,31,25,55.4,Matches
Lucas Fernandes,br BRA,MF,Portimonense,23,1997,15.8,6,1,1,30,30,1,40,12,7,0,0,0,93,6,11,35.3,Matches
Ricardo Fernandes,pt POR,GK,Santa Clara,26,1994,5.9,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
Roger Fernandes,gw GNB,"MF,DF",Braga,15,2005,1.3,0,0,0,1,2,0,11,2,0,0,0,0,6,0,4,0.0,Matches
Rúben Fernandes,pt POR,DF,Gil Vicente FC,35,1986,32.8,3,1,0,10,11,3,2,30,3,0,0,0,122,61,44,58.1,Matches
Fernando,br BRA,FW,Porto,28,1993,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
Nahuel Ferraresi,ve VEN,DF,Estoril,22,1998,22.1,8,1,0,20,25,0,3,30,22,0,0,0,128,39,21,65.0,Matches
André Ferreira,pt POR,GK,Paços,25,1996,32.0,4,0,0,1,3,0,0,1,2,0,1,0,35,11,3,78.6,Matches
Filipe Ferreira,pt POR,"DF,MF",Boavista,30,1990,15.8,3,0,0,22,5,1,43,27,11,0,0,0,87,14,16,46.7,Matches
Fernando Ferreira Fonseca,pt POR,DF,Paços,24,1997,16.6,4,0,0,13,22,0,29,27,13,0,0,0,86,9,11,45.0,Matches
Hélder Ferreira,pt POR,"FW,MF",Paços,24,1997,17.5,9,1,0,34,41,4,49,11,13,0,0,0,77,18,31,36.7,Matches
João Ferreira,pt POR,DF,Vitória,20,2001,10.9,3,0,0,28,11,2,25,17,13,0,0,0,56,24,7,77.4,Matches
Joel Ferreira,pt POR,DF,Arouca,29,1992,0.5,0,0,0,0,1,0,4,2,0,0,0,0,2,0,0,,Matches

Daniel Figueira,pt POR,GK,Estoril,23,1998,24.0,4,0,0,1,6,0,0,0,0,0,1,0,37,1,1,50.0,Matches
Diogo Figueiras,pt POR,DF,Famalicão,30,1991,14.1,5,0,0,16,5,1,47,18,26,0,1,0,76,5,10,33.3,Matches
Tiago Fonseca Morais,pt POR,"MF,FW",Boavista,17,2003,3.4,1,1,0,6,8,0,8,3,1,0,0,0,17,0,4,0.0,Matches
Rui Fonte,pt POR,FW,Estoril,31,1990,14.2,3,0,0,21,32,1,6,5,8,0,0,0,36,40,44,47.6,Matches
Rui Fonte,pt POR,DF,Braga,31,1990,0.1,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,75.0,Matches
André Franco,pt POR,MF,Estoril,23,1998,28.0,5,1,0,23,25,8,113,16,19,2,0,0,127,10,16,38.5,Matches
Gonçalo Franco,pt POR,MF,Moreirense,20,2000,12.7,4,0,0,25,29,0,14,16,17,0,0,0,62,7,28,20.0,Matches
Fransérgio,br BRA,MF,Braga,30,1990,1.6,2,0,0,3,8,0,0,1,1,0,0,0,13,3,2,60.0,Matches
Žiga Frelih,si SVN,GK,Gil Vicente FC,23,1998,19.0,3,0,0,0,6,0,0,3,0,0,0,0,25,3,0,100.0,Matches
Godfried Frimpong,nl NED,"DF,MF",Moreirense,22,1999,6.5,2,0,0,6,7,2,46,9,7,0,0,0,30,8,7,53.3,Matches
Kanya Fujimoto,jp JPN,"MF,FW",Gil Vicente FC,22,1999,26.6,6,1,0,30,24,11,52,10,12,0,0,0,104,10,16,38.5,Matches
Rodolfo Furtado,pt POR,GK,Santa Clara,23,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Nicolás Gaitán,ar ARG,MF,Paços,33,1988,3.3,0,0,0,5,4,2,7,0,5,0,0,0,11,4,6,40.0,Matches
Jefferson Galego,br BRA,"MF,FW",Moreirense,24,1997,1.0,2,0,0,5,8,0,2,1,2,0,0,0,5,1,3,25.0,Matches
Galeno,br BRA,"MF,DF",Braga,23,1997,10.6,2,0,0,15,30,3,23,9,14,1,0,0,51,11,12,47.8,Matches
Galeno,br BRA,"MF,FW",Porto,23,1997,3.5,1,0,0,6,8,1,6,2,3,0,0,0,16,6,5,54.5,Matches
Nino Galović,hr CRO,DF,Arouca,29,1992,10.3,4,0,0,15,8,1,0,15,5,0,1,0,53,19,14,57.6,Matches
João Gamboa,pt POR,MF,Estoril,24,1996,23.5,8,0,0,39,30,0,7,38,11,0,1,0,110,26,32,44.8,Matches
Pedro Ganchas,pt POR,DF,Paços,21,2000,1.6,0,0,0,1,0,0,0,5,0,0,0,0,7,4,0,100.0,Matches
Javi García,es ESP,"DF,MF",Boavista,34,1987,13.8,5,0,0,22,12,0,0,19,4,0,0,0,33,21,15,58.3,Matches
Geovani,br BRA,"FW,MF",Famalicão,20,2001,0.8,0,0,0,2,3,0,1,0,6,0,0,0,3,0,0,,Matches
Francisco Geraldes,pt POR,MF,Estoril,26,1995,18.2,8,0,0,29,46,4,29,14,14,0,1,0,107,6,9,40.0,Matches
Gilberto,br BRA,"DF,MF",Benfica,28,1993,15.0,5,0,0,37,19,3,55,20,30,0,0,1,89,14,28,33.3,Matches
Henrique Gomes,pt POR,DF,Gil Vicente FC,25,1995,2.6,0,0,0,7,2,0,2,2,2,1,1,0,15,2,2,50.0,Matches
Rodrigo Gomes,pt POR,"MF,DF",Braga,18,2003,8.2,0,0,0,6,10,5,10,6,7,0,0,0,36,3,13,18.8,Matches

Sana Gomes,gw GNB,DF,Portimonense,19,2002,4.1,0,0,0,4,4,0,8,0,4,0,0,0,22,3,5,37.5,Matches
Luis Gómez,co COL,"MF,FW",Santa Clara,21,1999,0.7,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,Matches
Nuno Gonçalo Moreira,pt POR,FW,Vizela,22,1999,18.8,3,1,0,35,47,7,97,20,17,0,0,0,98,11,23,32.4,Matches
Diogo Gonçalves,pt POR,"MF,FW",Benfica,24,1997,9.6,5,1,0,18,19,2,46,5,11,0,0,0,35,5,9,35.7,Matches
Ivo Gonçalves,pt POR,GK,Vizela,37,1984,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
Jota Gonçalves,pt POR,DF,Tondela,21,2000,4.1,1,0,0,4,1,0,0,3,3,0,0,0,20,5,8,38.5,Matches
Pedro Gonçalves,pt POR,"MF,FW",Sporting CP,23,1998,22.4,4,0,0,18,20,2,71,14,16,1,0,0,88,2,17,10.5,Matches
Cristian González,uy URU,DF,Santa Clara,25,1996,14.9,4,1,0,15,8,1,1,20,14,1,1,0,61,39,30,56.5,Matches
Mario González,es ESP,FW,Braga,25,1996,6.2,0,0,0,3,14,4,2,0,0,0,0,0,18,18,18,50.0,Matches
Jean Gorby,fr FRA,MF,Braga,19,2002,2.3,1,0,0,5,3,0,0,2,2,0,0,0,20,8,4,66.7,Matches
Kenji Gorré,cw CUW,"FW,MF",Boavista,26,1994,18.5,8,0,0,29,32,14,32,8,8,1,0,0,82,0,7,0.0,Matches
Tiago Gouveia,pt POR,"FW,MF",Benfica,20,2001,1.0,0,0,0,3,1,0,6,2,1,0,0,0,7,0,0,,Matches
Álex Grimaldo,es ESP,"DF,MF",Benfica,25,1995,25.8,4,0,0,14,30,5,170,29,36,0,0,0,157,21,30,41.2,Matches
Marko Grujić,rs SRB,MF,Porto,25,1996,9.9,5,1,1,22,7,0,0,16,15,1,0,0,72,56,20,73.7,Matches
Gui Guedes,pt POR,MF,Vitória,19,2002,0.7,0,0,0,5,2,0,0,0,1,0,0,0,9,3,1,75.0,Matches
Rafik Guitane,fr FRA,"FW,MF",Marítimo,22,1999,21.2,3,0,0,14,54,1,13,6,12,1,0,0,89,0,6,0.0,Matches
Raphael Guzzo,pt POR,MF,Vizela,26,1995,9.1,4,0,0,17,9,2,15,10,4,0,0,0,55,8,9,47.1,Matches
Emmanuel Hackman,tg TOG,DF,Gil Vicente FC,26,1995,7.4,2,0,0,11,6,1,11,11,6,0,1,0,35,37,24,60.7,Matches
Yanis Hamache,dz ALG,"MF,DF",Boavista,22,1999,20.5,5,0,0,28,11,3,124,22,21,0,1,0,136,30,27,52.6,Matches
Tomás Händel,pt POR,MF,Vitória,20,2000,11.5,5,0,0,25,5,0,2,13,4,0,0,0,55,18,9,66.7,Matches
Boubacar Hanne,pt POR,"FW,MF",Gil Vicente FC,22,1999,2.8,0,0,0,8,8,1,9,0,4,0,0,0,13,3,3,50.0,Matches
Norbert Haymamba,cm CMR,GK,Arouca,22,1999,3.0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,100.0,Matches
Henrique,br BRA,"FW,MF",Marítimo,27,1993,8.9,2,1,1,18,39,6,10,14,13,1,0,0,40,10,7,58.8,Matches
Danny Henriques,nl NED,DF,B-SAD,24,1997,21.9,5,0,0,22,13,0,8,24,9,0,2,0,103,21,22,48.8,Matches
Manu Hernando,es ESP,DF,Tondela,23,1998,17.8,7,2,1,21,15,0,0,30,9,0,1,0,75,34,23,59.6,Matches

Lukáš Horníček,cz CZE,GK,Braga,19,2002,1.0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
André Horta,pt POR,MF,Braga,24,1996,17.4,3,1,0,26,18,0,18,7,14,0,1,0,109,4,10,28.6,Matches
Ricardo Horta,pt POR,"FW,MF",Braga,26,1994,31.0,4,0,0,19,42,6,110,13,28,0,0,0,147,3,17,15.0,Matches
Abbas Ibrahim,ng NGA,"MF,FW",Paços,23,1998,2.0,2,0,0,6,2,0,0,3,3,0,0,0,19,2,3,40.0,Matches
Abdulwahab Ibrahim,gh GHA,MF,Famalicão,22,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Tiago Ilori,pt POR,DF,Boavista,28,1993,5.6,1,0,0,3,1,0,0,15,3,0,0,0,26,8,6,57.1,Matches
Giannelli Imbula,cd COD,"MF,FW",Portimonense,28,1992,1.5,2,0,0,2,3,0,3,0,3,0,0,0,16,2,2,50.0,Matches
Gonçalo Inácio,pt POR,DF,Sporting CP,19,2001,27.5,1,0,0,19,6,0,4,26,18,0,0,0,160,42,39,51.9,Matches
Ismael,pt POR,"MF,DF",Moreirense,22,1999,4.2,1,0,0,8,6,0,1,5,2,0,0,0,27,5,5,50.0,Matches
Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,20,2000,14.0,1,0,0,12,42,7,38,11,6,0,0,0,71,10,16,38.5,Matches
Nikola Jambor,hr CRO,MF,Moreirense,25,1995,1.1,1,0,0,1,4,0,8,1,0,0,0,0,6,0,2,0.0,Matches
Nicolas Janvier,fr FRA,MF,Vitória,22,1998,12.1,4,0,0,29,4,0,29,11,13,0,0,0,77,7,11,38.9,Matches
Jean,br BRA,MF,Gil Vicente FC,26,1994,0.1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,Matches
Jefferson,br BRA,MF,Moreirense,27,1994,11.0,3,0,0,22,19,0,5,11,15,0,0,0,61,10,15,40.0,Matches
Jeimes,br BRA,GK,Paços,20,2001,1.9,1,0,0,0,2,0,0,0,0,0,0,0,4,2,0,100.0,Matches
Anderson Jesus,br BRA,DF,Vizela,26,1995,17.0,4,0,0,11,6,0,1,28,11,0,0,0,58,54,39,58.1,Matches
Joãozinho,pt POR,DF,Estoril,32,1989,32.1,9,0,0,26,19,2,114,30,33,0,0,1,134,21,28,42.9,Matches
Henrique Jocú,pt POR,MF,Portimonense,19,2001,6.6,2,0,0,5,7,0,0,3,6,0,0,0,38,7,5,58.3,Matches
Diederrick Joel,cm CMR,FW,Marítimo,27,1993,16.9,5,1,0,36,25,9,13,8,5,1,0,0,38,35,56,38.5,Matches
Jójó,,DF,B-SAD,20,2001,0.5,0,0,0,1,0,1,0,1,0,0,0,0,2,1,1,50.0,Matches
Igor Julião,br BRA,DF,Vizela,26,1994,11.1,3,0,0,11,13,1,27,9,11,0,1,0,53,10,10,50.0,Matches
Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,20,2001,31.0,3,0,0,2,5,0,0,0,0,0,1,0,37,6,2,75.0,Matches
Renato Junior,br BRA,FW,Portimonense,19,2002,3.8,2,0,0,11,10,0,1,0,1,0,0,0,13,10,18,35.7,Matches
Welinton Júnior,br BRA,FW,Portimonense,28,1993,9.3,5,0,0,20,25,4,9,6,3,0,0,0,22,11,28,28.2,Matches
Zainadine Júnior,mz MOZ,DF,Marítimo,33,1988,31.8,8,1,1,38,45,0,7,55,24,0,3,0,201,95,49,66.0,Matches

Junior Kadile,fr FRA,"MF,FW",Famalicão,18,2002,0.5,1,0,0,1,2,1,2,1,0,0,0,0,0,0,0,,Matches
Eduardo Kau,br BRA,DF,B-SAD,22,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,50.0,Matches
Kewin,br BRA,GK,Moreirense,25,1995,15.0,4,0,0,1,4,0,0,0,1,0,1,0,17,5,2,71.4,Matches
Hamidou Keyta,fr FRA,"FW,MF",Santa Clara,26,1994,0.8,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,33.3,Matches
Naoufel Khacef,dz ALG,"DF,FW",Tondela,23,1997,9.6,5,0,0,28,23,1,18,14,10,0,1,0,49,11,14,44.0,Matches
Kobamelo Kodisang,za RSA,FW,Braga,21,1999,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
Philippe Koffi,ci CIV,FW,Paços,19,2002,0.3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,5,0.0,Matches
Koffi Kouao,ci CIV,DF,Vizela,23,1998,21.0,11,1,0,35,33,1,67,39,39,0,2,0,137,16,15,51.6,Matches
Eboue Kouassi,ci CIV,MF,Arouca,23,1997,16.3,9,0,0,37,18,0,1,12,11,0,1,0,89,44,31,58.7,Matches
Stanislav Kritsyuk,ru RUS,GK,Gil Vicente FC,30,1990,4.0,1,0,0,0,2,0,0,0,0,0,0,0,9,2,1,66.7,Matches
Matías Lacava,ve VEN,"FW,MF",Tondela,18,2002,0.2,1,0,0,3,0,0,0,2,4,0,0,0,0,0,0,,Matches
Derik Lacerda,br BRA,"FW,MF",Moreirense,21,1999,8.7,5,0,0,14,27,3,3,7,14,1,1,0,49,29,22,56.9,Matches
Rúben Lameiras,pt POR,"FW,MF",Vitória,26,1994,17.0,3,0,0,16,21,9,42,5,11,0,0,0,69,1,16,5.9,Matches
Achraf Lazaar,ma MAR,DF,Portimonense,29,1992,2.7,0,0,0,6,5,0,5,5,6,0,1,0,11,6,0,100.0,Matches
Valentino Lazaro,at AUT,"DF,MF",Benfica,25,1996,11.4,2,0,0,11,4,2,40,11,9,0,0,0,58,9,11,45.0,Matches
Antoine Léautey,fr FRA,FW,Gil Vicente FC,25,1996,16.2,4,0,0,18,16,10,46,10,9,0,0,0,71,2,5,28.6,Matches
Diogo Leite,pt POR,DF,Braga,22,1999,20.6,1,0,0,29,23,0,4,31,20,0,0,0,117,76,41,65.0,Matches
Helton Leite,br BRA,GK,Benfica,30,1990,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
André Filipe Rio Liberal,pt POR,FW,Gil Vicente FC,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Licá,pt POR,"FW,DF",B-SAD,32,1988,4.6,1,0,0,4,4,3,5,3,1,0,0,0,14,5,13,27.8,Matches
Nuno Lima,pt POR,DF,Paços,20,2001,10.8,2,0,0,10,12,1,0,13,11,0,0,0,59,25,14,64.1,Matches
Rúben Lima,pt POR,"DF,MF",Famalicão,31,1989,6.1,0,0,0,4,5,0,22,13,5,0,0,0,21,13,4,76.5,Matches
Lincoln,br BRA,MF,Santa Clara,22,1998,30.5,5,1,1,33,76,5,167,14,20,0,0,0,143,9,25,26.5,Matches
Samuel Lino,br BRA,"FW,MF",Gil Vicente FC,21,1999,32.9,4,0,0,41,79,9,26,26,44,1,0,0,193,24,45,34.8,Matches
Danny Loader,eng ENG,FW,Porto,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches

André Lopes,pt POR,DF,B-SAD,19,2001,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,,Matches
Bruno Lourenço,pt POR,"FW,MF",Estoril,23,1998,12.7,7,0,0,31,23,8,7,3,3,0,0,0,55,10,18,35.7,Matches
André Luis,br BRA,"FW,MF",Moreirense,27,1994,14.8,5,0,0,18,28,3,7,2,5,0,0,0,44,113,76,59.8,Matches
Andrija Luković,rs SRB,MF,B-SAD,26,1994,9.9,4,0,0,17,10,1,33,14,7,0,0,0,41,8,11,42.1,Matches
Luquinha,br BRA,"MF,FW",Portimonense,20,2000,6.1,4,0,0,7,12,0,37,3,6,0,0,0,33,2,7,22.2,Matches
Rúben Macedo,pt POR,"FW,DF",Marítimo,25,1996,0.7,0,0,0,2,3,0,5,0,2,0,0,0,4,1,2,33.3,Matches
Miguel Maga,pt POR,DF,Vitória,18,2002,12.0,2,0,0,23,9,1,21,19,18,0,1,0,67,10,14,41.7,Matches
Gaius Makouta,cg CGO,MF,Boavista,24,1997,28.0,6,1,1,46,45,0,30,35,27,0,0,0,153,30,23,56.6,Matches
Pedro Malheiro,pt POR,"MF,DF",Boavista,20,2001,9.9,3,0,0,17,4,0,27,30,14,0,0,0,76,15,17,46.9,Matches
Wilson Manafá,pt POR,DF,Porto,27,1994,2.9,1,0,0,4,1,0,4,2,3,0,0,0,14,2,4,33.3,Matches
Sori Mané,gw GNB,MF,Moreirense,25,1996,5.5,2,0,0,9,6,0,3,4,5,0,0,0,37,10,15,40.0,Matches
Mansur,br BRA,DF,Santa Clara,28,1993,22.1,10,1,1,39,23,1,35,37,18,0,1,0,100,43,37,53.8,Matches
Juan Manuel Boselli,uy URU,"FW,MF",Tondela,21,1999,9.5,2,0,0,18,16,2,32,3,7,0,0,0,39,16,25,39.0,Matches
José Manuel Velázquez,ve VEN,DF,Arouca,30,1990,4.0,0,0,0,5,1,2,0,11,2,0,0,0,13,9,7,56.3,Matches
Maracás,br BRA,DF,Paços,27,1994,23.0,6,0,0,34,7,3,0,53,21,0,1,0,93,49,52,48.5,Matches
Iván Marcano,es ESP,DF,Porto,34,1987,7.3,2,0,0,8,2,0,10,10,7,0,0,0,35,17,15,53.1,Matches
Marcelo,br BRA,"FW,MF",Gil Vicente FC,24,1997,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.0,Matches
Agustín Marchesín,ar ARG,GK,Porto,33,1988,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Abraham Marcus,ng NGA,FW,Portimonense,21,2000,0.9,0,0,0,0,2,2,0,1,0,0,0,0,4,1,1,50.0,Matches
Adrián Marín,es ESP,"DF,MF",Famalicão,24,1997,25.5,2,0,0,25,12,5,75,42,22,0,1,0,152,38,34,52.8,Matches
João Mário,pt POR,MF,Benfica,28,1993,19.3,2,0,0,35,33,0,86,15,22,0,0,0,127,12,12,50.0,Matches
João Mário Lopes,pt POR,DF,Porto,21,2000,22.9,4,0,0,22,36,1,77,28,28,0,0,0,121,25,24,51.0,Matches
Pedro David Rosendo Marques,pt POR,"FW,MF",Famalicão,23,1998,3.5,0,0,0,3,11,0,0,0,1,0,0,0,9,1,4,20.0,Matches
José Marsà,es ESP,DF,Sporting CP,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Toni Martínez,es ESP,FW,Porto,24,1997,5.3,3,1,1,15,2,3,6,0,1,0,0,0,14,27,20,57.4,Matches

Fábio Martins,pt POR,"MF,FW",Braga,28,1993,4.6,1,0,0,11,13,1,20,2,3,0,0,0,21,1,3,25.0,Matches
Rafael Martins,br BRA,FW,Moreirense,32,1989,26.6,4,0,0,44,19,18,8,2,9,0,0,0,87,54,70,43.5,Matches
Matheus,br BRA,GK,Braga,29,1992,32.0,4,0,0,0,12,0,0,1,0,0,0,0,38,12,1,92.3,Matches
Yan Matheus,br BRA,"FW,MF",Moreirense,22,1998,19.8,5,0,0,15,29,6,50,13,30,2,0,0,101,6,23,20.7,Matches
Ricardo Matos,pt POR,"FW,MF",Portimonense,21,2000,2.5,0,0,0,4,2,4,0,1,0,0,0,0,6,5,12,29.4,Matches
Nor Maviram,ng NGA,DF,Vizela,20,2001,0.3,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0.0,Matches
Chancel Mbemba,cd COD,DF,Porto,26,1994,30.9,3,0,0,21,6,0,4,25,15,0,1,0,163,34,40,45.9,Matches
Jordi Mboula,es ESP,"FW,MF",Estoril,22,1999,10.7,1,0,0,17,12,5,33,8,4,0,0,0,30,17,15,53.1,Matches
Iuri Medeiros,pt POR,"MF,FW",Braga,27,1994,15.8,1,0,0,11,14,6,72,8,13,0,0,0,57,3,13,18.8,Matches
Soualiho Meïté,fr FRA,MF,Benfica,27,1994,9.8,1,0,0,21,16,0,1,13,5,0,0,0,70,12,4,75.0,Matches
Francisco Meixedo,pt POR,GK,Porto,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Tiago Melo Almeida,pt POR,"DF,MF",Tondela,19,2001,20.6,2,0,0,16,21,0,20,26,28,0,0,0,121,11,17,39.3,Matches
Diogo Mendes,cv CPV,MF,Marítimo,23,1998,20.4,6,0,0,37,38,0,3,27,22,0,1,0,101,33,24,57.9,Matches
Edmilson Mendes,gw GNB,"FW,MF",Paços,18,2003,0.2,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,100.0,Matches
Nuno Mendes,pt POR,DF,Sporting CP,19,2002,1.3,1,0,0,4,2,0,5,1,2,0,0,1,9,1,0,100.0,Matches
Alex Mendez,us USA,"MF,FW",Vizela,20,2000,16.2,7,0,0,25,15,1,70,13,12,0,1,0,101,9,29,23.7,Matches
Ryotaro Meshino,jp JPN,"FW,MF",Estoril,23,1998,1.3,0,0,0,0,2,1,1,0,1,0,0,0,3,1,0,100.0,Matches
Fabrício dos Santos Messias,br BRA,"FW,MF",Portimonense,31,1990,14.8,2,0,0,22,13,9,2,2,7,0,0,0,41,60,50,54.5,Matches
João Miguel,pt POR,DF,Porto,21,2000,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
Milson,ao ANG,MF,Marítimo,21,1999,0.2,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,,Matches
Lucas Mineiro,br BRA,MF,Braga,25,1996,6.2,5,1,1,17,18,0,0,2,5,0,1,0,30,16,13,55.2,Matches
Kevin Mirallas,be BEL,"FW,MF",Moreirense,33,1987,3.3,0,0,0,6,2,1,5,1,1,0,0,0,15,1,5,16.7,Matches
Mohammad Mohebbi,ir IRN,"FW,MF",Santa Clara,22,1998,5.0,2,0,0,15,11,7,5,3,8,0,0,0,27,23,25,47.9,Matches
João Monteiro,pt POR,MF,B-SAD,20,2001,1.0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0.0,Matches
António Montez,pt POR,MF,B-SAD,19,2001,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches

Morato,br BRA,DF,Benfica,20,2001,11.2,1,0,0,17,2,1,0,8,10,0,0,0,63,23,7,76.7,Matches
Diego Moreira,pt POR,FW,Benfica,16,2004,0.3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,,Matches
Pedro Filipe Barbosa Moreira,pt POR,MF,Gil Vicente FC,28,1992,32.0,7,0,0,45,76,1,141,28,38,0,0,0,237,21,28,42.9,Matches
Hidemasa Morita,jp JPN,MF,Santa Clara,26,1995,25.3,6,1,1,42,17,1,13,45,18,0,1,0,174,17,19,47.2,Matches
Mosquito,br BRA,GK,Estoril,25,1996,10.0,1,0,0,0,0,0,0,0,0,0,0,0,10,3,1,75.0,Matches
Luís Mota,pt POR,"FW,MF",B-SAD,17,2003,1.2,0,0,0,0,0,1,2,2,1,0,0,0,4,2,6,25.0,Matches
Fahd Moufi,ma MAR,DF,Portimonense,25,1996,30.6,8,1,0,29,59,4,109,51,24,0,0,0,156,42,48,46.7,Matches
Moura,pt POR,"DF,MF",Braga,21,1999,16.5,4,0,0,49,16,3,41,18,19,0,0,0,82,22,35,38.6,Matches
Abdul Mumin,gh GHA,DF,Vitória,23,1998,24.7,11,2,2,25,18,0,3,34,25,0,1,0,113,35,30,53.8,Matches
Simone Muratore,it ITA,MF,Tondela,23,1998,0.3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,Matches
Jhon Murillo,ve VEN,FW,Tondela,25,1995,11.9,2,0,0,13,28,5,17,2,8,2,0,0,50,7,15,31.8,Matches
Petar Musa,hr CRO,FW,Boavista,23,1998,25.7,11,1,1,60,33,21,7,4,10,0,0,0,54,113,100,53.1,Matches
Almoatasem Al Musrati,ly LBY,MF,Braga,25,1996,28.5,10,0,0,39,20,0,3,43,34,0,0,0,234,49,38,56.3,Matches
Herculano Nabian,pt POR,FW,Vitória,17,2004,0.7,1,0,0,3,1,1,0,0,0,0,0,0,2,3,1,75.0,Matches
Shoya Nakajima,jp JPN,"MF,FW",Portimonense,26,1994,19.6,1,0,0,6,46,8,58,4,11,0,0,0,87,1,12,7.7,Matches
Kosuke Nakamura,jp JPN,GK,Portimonense,26,1995,2.0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,,Matches
Manuel Namora,pt POR,"MF,DF",Boavista,23,1998,0.2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0.0,Matches
Bruno Nascimento,br BRA,"FW,MF",Famalicão,24,1997,21.7,2,0,0,25,71,22,42,16,21,0,0,0,118,19,43,30.6,Matches
Nathan,br BRA,"DF,MF",Boavista,19,2001,25.8,8,1,1,33,30,3,34,25,38,0,0,0,153,19,32,37.3,Matches
Fran Navarro,es ESP,FW,Gil Vicente FC,23,1998,28.9,5,0,0,70,42,8,1,4,8,0,1,0,56,36,73,33.0,Matches
Flávio Nazinho,pt POR,"DF,MF",Sporting CP,18,2003,1.1,0,0,0,1,3,0,2,0,0,0,0,0,6,1,3,25.0,Matches
Alioune Ndour,sn SEN,FW,B-SAD,20,2001,9.2,1,1,0,18,8,9,5,2,3,0,0,0,21,20,27,42.6,Matches
Christian Neiva Afonso,pt POR,DF,Vizela,26,1994,19.9,8,0,0,34,17,2,107,32,36,0,0,0,119,31,24,56.4,Matches
Nelson,ao ANG,"FW,MF",Vitória,23,1998,3.8,2,0,0,6,2,3,4,2,4,0,0,0,18,3,10,23.1,Matches
Wellington Nem,br BRA,DF,Arouca,29,1992,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches

João Neto,br BRA,"MF,FW",Famalicão,18,2003,0.7,0,0,0,2,2,0,0,0,1,0,0,0,5,1,0,100.0,Matches
Luís Neto,pt POR,DF,Sporting CP,33,1988,15.5,5,1,0,22,11,0,2,23,18,0,0,0,73,16,12,57.1,Matches
Martim Neto,pt POR,MF,Benfica,18,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
Babacar Niasse,mr MTN,GK,Tondela,24,1996,5.1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
Payam Niazmand,ir IRN,GK,Portimonense,26,1995,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,Matches
Yusupha Njie,gm GAM,"FW,MF",Boavista,27,1994,17.4,4,0,0,24,65,10,7,4,8,0,0,0,69,21,69,23.3,Matches
