Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Maksym Kovalov,ua UKR,GK,Pirin Blagoevgrad,22,2000,10.3,2,0,0,,,,,,,,,0,Matches
Plamen Krachunov,bg BUL,DF,Arda,33,1989,11.6,5,0,0,,,,,,,,,0,Matches
Andrian Kraev,bg BUL,MF,Levski Sofia,23,1999,25.8,9,1,0,,,,,,,,,0,Matches
Boris Krastev,,MF,Lokomotiv Sofia,,,8.7,2,0,0,,,,,,,,,0,Matches
Filip Krastev,bg BUL,MF,Levski Sofia,20,2001,31.7,5,0,0,,,,,,,,,0,Matches
Kaloyan Krastev,bg BUL,FW,Beroe,23,1999,8.6,0,0,0,,,,,,,,,0,Matches
Kaloyan Krastev,bg BUL,FW,CSKA Sofia,23,1999,2.5,2,0,0,,,,,,,,,0,Matches
Nikolay Krastev,bg BUL,GK,Slavia Sofia,25,1996,7.0,3,0,0,,,,,,,,,0,Matches
Milan Kremenović,rs SRB,MF,PFC Hebar Pazardzhik,20,2002,0.1,0,0,0,,,,,,,,,0,Matches
Plamen Krumov,bg BUL,"DF,MF",PFC Hebar Pazardzhik,36,1985,12.2,1,0,0,,,,,,,,,0,Matches
Zarija Lambulić,rs SRB,DF,Beroe,24,1998,8.9,3,0,0,,,,,,,,,0,Matches
Luan Leite,br BRA,DF,Loko Plovdiv,26,1996,2.9,1,0,0,,,,,,,,,0,Matches

Luan Leite,br BRA,DF,FC Spartak Varna,26,1996,7.0,0,0,0,,,,,,,,,0,Matches
Jonathan Lindseth,no NOR,MF,CSKA Sofia,26,1996,23.9,5,0,0,,,,,,,,,0,Matches
Oleksii Lobov,ua UKR,DF,PFC Hebar Pazardzhik,24,1997,6.9,2,0,0,,,,,,,,,0,Matches
Deyan Lozev,bg BUL,MF,Arda,28,1993,19.4,4,0,0,,,,,,,,,0,Matches
Genadi Lugo,bg BUL,DF,FC Spartak Varna,33,1989,2.6,0,0,0,,,,,,,,,0,Matches
Angel Lyaskov,bg BUL,DF,CSKA 1948,24,1998,14.9,3,1,0,,,,,,,,,0,Matches
Aleksandar Lyubenov,bg BUL,GK,Lokomotiv Sofia,27,1995,23.2,3,1,0,,,,,,,,,0,Matches
Matheus Machado,br BRA,FW,Cherno More,19,2003,2.8,3,0,0,,,,,,,,,0,Matches
Enes Mahmutovic,lu LUX,DF,CSKA Sofia,25,1997,14.7,5,0,0,,,,,,,,,0,Matches
Marco Majouga,cf CTA,FW,Botev Vratsa,21,2001,6.2,1,0,0,,,,,,,,,0,Matches
Cebrails Makreckis,lv LVA,MF,Pirin Blagoevgrad,22,2000,21.8,6,0,0,,,,,,,,,0,Matches
Malembana,mz MOZ,DF,Lokomotiv Sofia,26,1995,15.2,2,0,0,,,,,,,,,0,Matches
El Mamy Tetah,mr MTN,FW,Arda,20,2001,10.0,4,0,0,,,,,,,,,0,Matches
Emanuil Manev,bg BUL,MF,PFC Hebar Pazardzhik,30,1992,6.3,1,0,0,,,,,,,,,0,Matches
Elvis Manu,nl NED,"FW,MF",Botev Plovdiv,28,1993,13.0,3,0,0,,,,,,,,,0,Matches
Uerdi Mara,al ALB,MF,Beroe,23,1999,7.4,3,0,0,,,,,,,,,0,Matches
Vincent Marcel,fr FRA,MF,PFC Hebar Pazardzhik,25,1997,21.2,8,0,0,,,,,,,,,0,Matches
Lazar Marin,bg BUL,DF,CSKA 1948,28,1994,9.7,2,0,0,,,,,,,,,0,Matches
Borislav Marinov,bg BUL,FW,Septemvri Sofia,17,2005,0.5,0,0,0,,,,,,,,,0,Matches
Miroslav Marinov,bg BUL,FW,Botev Vratsa,18,2004,17.7,2,0,0,,,,,,,,,0,Matches
João Mário,gw GNB,FW,FC Spartak Varna,28,1993,6.1,2,0,0,,,,,,,,,0,Matches
Lucas Martins,br BRA,MF,Beroe,27,1995,7.5,1,1,0,,,,,,,,,0,Matches
Liandro Martis,cw CUW,"FW,MF",FC Spartak Varna,26,1995,2.9,0,0,0,,,,,,,,,0,Matches
Loren Maružin,hr CRO,FW,PFC Hebar Pazardzhik,24,1997,8.6,1,0,0,,,,,,,,,0,Matches
Jurgen Mattheij,nl NED,DF,CSKA Sofia,29,1993,25.1,10,0,0,,,,,,,,,0,Matches

Róbert Mazáň,sk SVK,"DF,MF",PFC Hebar Pazardzhik,28,1994,19.2,5,0,0,,,,,,,,,0,Matches
Simeon Mechev,bg BUL,MF,Beroe,32,1990,30.2,10,0,0,,,,,,,,,0,Matches
Vladimir Medved,by BLR,MF,Pirin Blagoevgrad,22,1999,1.4,1,0,0,,,,,,,,,0,Matches
Mehmed Mehmed,bg BUL,FW,FC Spartak Varna,23,1998,8.2,1,0,0,,,,,,,,,0,Matches
Bryan Mendoza,ar ARG,DF,Botev Vratsa,29,1993,31.2,3,0,0,,,,,,,,,0,Matches
Cristhian Mendoza,ve VEN,MF,Loko Plovdiv,20,2002,1.7,0,0,0,,,,,,,,,0,Matches
Prosper Mendy,gw GNB,DF,FC Spartak Varna,26,1996,7.1,4,1,0,,,,,,,,,0,Matches
Dylan Mertens,nl NED,MF,Botev Plovdiv,27,1995,19.8,6,0,0,,,,,,,,,0,Matches
Michael,br BRA,FW,Cherno More,26,1996,2.1,1,0,0,,,,,,,,,0,Matches
Leroy-Jacques Mickels,de GER,MF,FC Spartak Varna,27,1995,13.0,1,0,0,,,,,,,,,0,Matches
Deyvid Mihalev,bg BUL,MF,Levski Sofia,16,2006,0.6,0,0,0,,,,,,,,,0,Matches
Ivan Mihaylov,bg BUL,MF,Loko Plovdiv,18,2003,0.4,1,0,0,,,,,,,,,0,Matches
Ivaylo Mihaylov,bg BUL,FW,PFC Hebar Pazardzhik,22,2000,8.6,3,1,1,,,,,,,,,0,Matches
Martin Mihaylov,bg BUL,DF,PFC Hebar Pazardzhik,22,2000,24.9,7,0,0,,,,,,,,,0,Matches
Nikolay Mihaylov,bg BUL,GK,Levski Sofia,34,1988,3.0,0,0,0,,,,,,,,,0,Matches
Zvonimir Mikulić,hr CRO,GK,PFC Hebar Pazardzhik,32,1990,2.0,0,0,0,,,,,,,,,0,Matches
Georgi Milanov,bg BUL,"FW,MF",Levski Sofia,30,1992,14.8,4,0,0,,,,,,,,,0,Matches
Iliya Milanov,bg BUL,DF,Septemvri Sofia,30,1992,3.7,1,0,0,,,,,,,,,0,Matches
Stefan Milić,me MNE,DF,Septemvri Sofia,22,2000,7.5,2,0,0,,,,,,,,,0,Matches
Krasimir Miloshev,bg BUL,MF,Lokomotiv Sofia,22,2000,32.0,9,0,0,,,,,,,,,0,Matches
Ivan Minchev,bg BUL,MF,Slavia Sofia,31,1991,10.3,2,0,0,,,,,,,,,0,Matches
Galin Minkov,bg BUL,DF,CSKA Sofia,24,1997,1.8,1,0,0,,,,,,,,,0,Matches
Nikolay Minkov,bg BUL,MF,Botev Plovdiv,24,1997,20.8,6,1,1,,,,,,,,,0,Matches
Ivaylo Mitev,bg BUL,DF,Beroe,16,2006,1.0,0,0,0,,,,,,,,,0,Matches
Viktor Mitev,bg BUL,"DF,MF",FC Spartak Varna,29,1992,29.2,5,0,0,,,,,,,,,0,Matches

Asen Mitkov,bg BUL,MF,Levski Sofia,17,2005,1.5,1,0,0,,,,,,,,,0,Matches
Dimitar Mitkov,bg BUL,FW,Lokomotiv Sofia,22,2000,12.6,2,0,0,,,,,,,,,0,Matches
Mitko Mitkov,bg BUL,MF,Beroe,21,2000,1.0,1,0,0,,,,,,,,,0,Matches
Mitko Mitkov,bg BUL,MF,Septemvri Sofia,21,2000,3.6,0,0,0,,,,,,,,,0,Matches
Romario Moise,ro ROU,MF,Beroe,25,1996,5.3,3,0,0,,,,,,,,,0,Matches
Santiago Montoya,co COL,MF,Botev Vratsa,23,1998,5.7,3,1,1,,,,,,,,,0,Matches
Brayan Moreno,co COL,FW,CSKA Sofia,22,1999,10.6,4,0,0,,,,,,,,,0,Matches
Lassana N'Diaye,ml MLI,FW,Arda,21,2000,15.1,5,0,0,,,,,,,,,0,Matches
Daniel Nachev,bg BUL,MF,FC Spartak Varna,18,2003,2.4,0,0,0,,,,,,,,,0,Matches
Raí Nascimento,br BRA,"FW,MF",Ludogorets,24,1998,1.6,0,0,0,,,,,,,,,0,Matches
Daniel Naumov,bg BUL,GK,CSKA 1948,24,1998,32.7,2,0,0,,,,,,,,,0,Matches
Emil Naydenov,bg BUL,FW,Botev Plovdiv,15,2007,0.5,0,0,0,,,,,,,,,0,Matches
Ivaylo Naydenov,bg BUL,MF,Lokomotiv Sofia,24,1998,18.9,5,0,0,,,,,,,,,0,Matches
Duckens Nazon,ht HAI,FW,CSKA Sofia,28,1994,20.8,8,0,0,,,,,,,,,0,Matches
Khadim Ndiaye,sn SEN,GK,PFC Hebar Pazardzhik,22,2000,2.5,1,0,0,,,,,,,,,0,Matches
Todor Nedelev,bg BUL,MF,Ludogorets,29,1993,3.5,0,0,0,,,,,,,,,0,Matches
Todor Nedelev,bg BUL,MF,Botev Plovdiv,29,1993,2.9,0,0,0,,,,,,,,,0,Matches
Anton Nedyalkov,bg BUL,DF,Ludogorets,29,1993,13.8,2,0,0,,,,,,,,,0,Matches
Yulian Nenov,bg BUL,FW,Lokomotiv Sofia,27,1994,13.7,2,0,0,,,,,,,,,0,Matches
Ivan Neshkov,bg BUL,MF,Botev Vratsa,17,2005,1.3,0,0,0,,,,,,,,,0,Matches
Patrik Ngingi,,MF,PFC Hebar Pazardzhik,19,2003,0.2,0,0,0,,,,,,,,,0,Matches
Chung Nguen Do,bg BUL,MF,Slavia Sofia,17,2005,7.0,1,0,0,,,,,,,,,0,Matches
Kemehlo Nguena,fr FRA,FW,Slavia Sofia,22,2000,15.4,2,0,0,,,,,,,,,0,Matches
Nikolay Nikolaev,bg BUL,DF,Beroe,25,1997,3.6,1,0,0,,,,,,,,,0,Matches
Nikolay Nikolaev,bg BUL,DF,PFC Hebar Pazardzhik,25,1997,6.9,2,0,0,,,,,,,,,0,Matches

Martin Nikolov,bg BUL,DF,Septemvri Sofia,28,1993,16.2,5,1,1,,,,,,,,,0,Matches
Stilyan Nikolov,bg BUL,DF,Beroe,31,1991,12.5,2,0,0,,,,,,,,,0,Matches
Valentin Nikolov,bg BUL,FW,Lokomotiv Sofia,18,2003,1.0,2,0,0,,,,,,,,,0,Matches
Vladimir Nikolov,bg BUL,DF,Slavia Sofia,21,2001,6.2,6,0,0,,,,,,,,,0,Matches
Tochukwu Nnadi,ng NGA,MF,Botev Plovdiv,19,2003,9.9,7,1,1,,,,,,,,,1,Matches
Nonato,br BRA,MF,Ludogorets,24,1998,11.4,3,0,0,,,,,,,,,0,Matches
Bradley de Nooijer,nl NED,DF,CSKA Sofia,24,1997,19.1,7,1,1,,,,,,,,,0,Matches
Octávio,br BRA,MF,CSKA 1948,28,1993,18.9,3,0,0,,,,,,,,,0,Matches
Carlos Ohene,gh GHA,MF,CSKA 1948,29,1993,10.6,6,1,0,,,,,,,,,0,Matches
Cauly Oliveira Souza,br BRA,"FW,MF",Ludogorets,26,1995,10.7,3,0,0,,,,,,,,,0,Matches
Kubrat Onasci,bg BUL,DF,Septemvri Sofia,16,2006,0.8,0,0,0,,,,,,,,,0,Matches
Miki Orachev,bg BUL,DF,Lokomotiv Sofia,26,1996,8.9,1,0,0,,,,,,,,,0,Matches
Kornel Osyra,pl POL,DF,PFC Hebar Pazardzhik,29,1993,25.1,3,0,0,,,,,,,,,0,Matches
Edgar Pacheco,pt POR,MF,Cherno More,22,2000,6.5,1,0,0,,,,,,,,,0,Matches
Sergio Padt,nl NED,GK,Ludogorets,32,1990,32.0,3,0,0,,,,,,,,,0,Matches
Junior Palmares,br BRA,MF,Arda,25,1997,5.4,4,0,0,,,,,,,,,0,Matches
Vasil Panayotov,bg BUL,MF,Cherno More,32,1990,30.5,8,1,1,,,,,,,,,0,Matches
Mitko Panov,bg BUL,MF,Botev Vratsa,16,2006,0.5,0,0,0,,,,,,,,,0,Matches
Tsvetomir Panov,bg BUL,DF,Cherno More,33,1989,20.0,4,0,0,,,,,,,,,0,Matches
Dimitar Papazov,bg BUL,DF,Botev Plovdiv,16,2006,2.4,0,0,0,,,,,,,,,0,Matches
Martin Paskalev,bg BUL,MF,Loko Plovdiv,20,2001,30.5,7,0,0,,,,,,,,,1,Matches
Dobromir Pavlov,bg BUL,MF,Botev Plovdiv,17,2005,0.4,0,0,0,,,,,,,,,0,Matches
Todor Pavlov,bg BUL,DF,Loko Plovdiv,18,2004,9.9,4,0,0,,,,,,,,,0,Matches
Aleks Pedinski,bg BUL,MF,Pirin Blagoevgrad,16,2006,0.0,0,0,0,,,,,,,,,0,Matches
Pedrinho,br BRA,MF,Ludogorets,24,1998,13.6,6,0,0,,,,,,,,,0,Matches

Pedrinho,br BRA,MF,CSKA 1948,25,1996,7.8,2,0,0,,,,,,,,,1,Matches
Bozhidar Penchev,bg BUL,MF,Beroe,20,2002,12.1,6,0,0,,,,,,,,,0,Matches
Brayan Perea,co COL,FW,Botev Vratsa,29,1993,23.9,6,0,0,,,,,,,,,0,Matches
Cristiano Pereira Figueiredo,pt POR,GK,FC Spartak Varna,31,1990,14.0,4,0,0,,,,,,,,,0,Matches
Antonio Perera,es ESP,MF,Botev Plovdiv,25,1997,6.4,3,0,0,,,,,,,,,0,Matches
Kristiyan Peshov,bg BUL,MF,Septemvri Sofia,25,1997,14.9,2,1,0,,,,,,,,,0,Matches
Alex Petkov,bg BUL,DF,Arda,23,1999,24.9,5,0,0,,,,,,,,,0,Matches
Georgi Petkov,bg BUL,GK,Slavia Sofia,46,1976,1.0,1,1,0,,,,,,,,,0,Matches
Marin Petkov,bg BUL,FW,Levski Sofia,18,2003,10.7,3,0,0,,,,,,,,,0,Matches
Mario Petkov,bg BUL,DF,Lokomotiv Sofia,25,1996,5.9,1,0,0,,,,,,,,,1,Matches
Martin Petkov,bg BUL,FW,Septemvri Sofia,19,2002,20.1,4,0,0,,,,,,,,,0,Matches
Stanislav Petkov,bg BUL,MF,Botev Plovdiv,18,2004,0.6,0,0,0,,,,,,,,,0,Matches
Jérémy Pétris,fr FRA,DF,Levski Sofia,24,1998,21.6,5,0,0,,,,,,,,,0,Matches
Aleksander Petrov,bg BUL,FW,Septemvri Sofia,17,2005,0.5,0,0,0,,,,,,,,,0,Matches
Hristiyan Petrov,bg BUL,DF,CSKA Sofia,20,2002,25.5,5,1,1,,,,,,,,,0,Matches
Plamen Petrov,bg BUL,DF,Botev Vratsa,15,2006,0.0,0,0,0,,,,,,,,,0,Matches
Simeon Petrov,bg BUL,DF,CSKA 1948,22,2000,18.0,5,0,0,,,,,,,,,0,Matches
Valentin Petrov,bg BUL,MF,Slavia Sofia,18,2004,0.1,1,0,0,,,,,,,,,0,Matches
Miloš Petrović,rs SRB,DF,Loko Plovdiv,32,1990,13.7,4,0,0,,,,,,,,,0,Matches
Jakub Piotrowski,pl POL,MF,Ludogorets,24,1997,19.9,6,0,0,,,,,,,,,0,Matches
Pipa,es ESP,"DF,MF",Ludogorets,24,1998,11.1,1,0,0,,,,,,,,,0,Matches
Dimitar Pirgov,bg BUL,DF,Beroe,32,1989,15.2,5,0,0,,,,,,,,,0,Matches
Ilko Pirgov,bg BUL,GK,Loko Plovdiv,36,1986,7.5,3,0,0,,,,,,,,,0,Matches
Ihor Plastun,ua UKR,DF,Ludogorets,31,1990,20.8,3,0,0,,,,,,,,,0,Matches
Mihail Polendakov,bg BUL,MF,Septemvri Sofia,15,2007,1.2,0,0,0,,,,,,,,,0,Matches

Hristo Popadiyn,bg BUL,DF,Slavia Sofia,28,1994,8.4,5,0,0,,,,,,,,,0,Matches
Yulian Popev,bg BUL,DF,Pirin Blagoevgrad,36,1986,2.7,3,1,1,,,,,,,,,0,Matches
Ivelin Popov,bg BUL,"FW,MF",Levski Sofia,34,1987,19.9,8,0,0,,,,,,,,,0,Matches
Viktor Popov,bg BUL,DF,Cherno More,22,2000,29.7,8,0,0,,,,,,,,,1,Matches
Valentino Pugliese,ch SUI,MF,Beroe,25,1997,0.8,0,0,0,,,,,,,,,0,Matches
Roberto Punčec,hr CRO,DF,Botev Plovdiv,30,1991,25.5,5,0,0,,,,,,,,,0,Matches
Madi Queita,gw GNB,FW,Cherno More,23,1998,12.8,1,0,0,,,,,,,,,0,Matches
Réda Rabeï,dz ALG,MF,Botev Plovdiv,28,1994,13.8,5,0,0,,,,,,,,,0,Matches
Stanislav Rabotov,bg BUL,DF,Botev Plovdiv,20,2002,2.1,0,0,0,,,,,,,,,0,Matches
Aykut Ramadan,bg BUL,MF,Septemvri Sofia,24,1998,13.0,3,0,0,,,,,,,,,0,Matches
Tom Rapnouil,fr FRA,MF,Botev Vratsa,21,2001,10.5,3,0,0,,,,,,,,,0,Matches
Celso Raposo,pt POR,DF,Lokomotiv Sofia,26,1996,27.4,12,2,2,,,,,,,,,0,Matches
Roberto Raychev,bg BUL,FW,Slavia Sofia,16,2005,0.6,0,0,0,,,,,,,,,0,Matches
Martin Raynov,bg BUL,MF,Lokomotiv Sofia,30,1992,8.2,1,0,0,,,,,,,,,0,Matches
Ricardinho,br BRA,FW,Levski Sofia,21,2001,14.6,1,0,0,,,,,,,,,0,Matches
Rick,br BRA,FW,Ludogorets,22,1999,13.5,1,0,0,,,,,,,,,0,Matches
Ruca,pt POR,DF,Beroe,31,1990,13.8,3,0,0,,,,,,,,,0,Matches
Rumen Rumenov,bg BUL,MF,Arda,29,1993,0.3,0,0,0,,,,,,,,,0,Matches
Rumen Rumenov,bg BUL,MF,FC Spartak Varna,29,1993,16.2,4,0,0,,,,,,,,,0,Matches
Borislav Rupanov,bg BUL,FW,Levski Sofia,17,2004,1.2,0,0,0,,,,,,,,,0,Matches
Georgi Rusev,bg BUL,FW,CSKA 1948,24,1998,25.8,5,0,0,,,,,,,,,0,Matches
Franco Russo,ar ARG,DF,Ludogorets,27,1994,13.5,6,0,0,,,,,,,,,0,Matches
Oumar Sako,ne NIG,DF,Arda,26,1996,26.9,6,1,0,,,,,,,,,0,Matches
Alex Santana,br BRA,MF,Ludogorets,27,1995,3.0,0,0,0,,,,,,,,,0,Matches
Jorge Segura,co COL,DF,Loko Plovdiv,25,1997,7.1,3,0,0,,,,,,,,,0,Matches

Martin Sekulić,hr CRO,FW,Botev Plovdiv,23,1999,6.8,4,0,0,,,,,,,,,0,Matches
Dmytro Semeniv,ua UKR,FW,Pirin Blagoevgrad,24,1998,11.4,3,0,0,,,,,,,,,0,Matches
Rayan Senhadji,fr FRA,DF,Pirin Blagoevgrad,25,1997,15.0,1,0,0,,,,,,,,,0,Matches
Kleri Serber,fr FRA,MF,Botev Vratsa,24,1998,13.2,4,0,0,,,,,,,,,0,Matches
Yevhenii Serdiuk,ua UKR,FW,CSKA 1948,24,1998,8.4,4,0,0,,,,,,,,,0,Matches
Yevhenii Serdiuk,ua UKR,FW,Cherno More,24,1998,4.5,3,0,0,,,,,,,,,0,Matches
Álex Serrano,es ESP,"FW,MF",PFC Hebar Pazardzhik,27,1995,21.4,2,1,0,,,,,,,,,0,Matches
Zhirayr Shaghoyan,am ARM,FW,CSKA Sofia,21,2001,7.0,0,0,0,,,,,,,,,0,Matches
Dimitar Sheytanov,bg BUL,GK,Septemvri Sofia,23,1999,34.0,1,0,0,,,,,,,,,0,Matches
Slavcho Shokolarov,bg BUL,MF,Pirin Blagoevgrad,32,1989,16.7,5,0,0,,,,,,,,,0,Matches
Stanislav Shopov,bg BUL,MF,CSKA Sofia,20,2002,17.4,5,0,0,,,,,,,,,0,Matches
Show,ao ANG,MF,Ludogorets,23,1999,13.7,3,0,0,,,,,,,,,0,Matches
Sidcley,br BRA,"DF,MF",CSKA 1948,29,1993,7.6,2,0,0,,,,,,,,,0,Matches
Rober Sierra,es ESP,MF,FC Spartak Varna,26,1996,16.8,2,0,0,,,,,,,,,1,Matches
Luizinho Silva,gw GNB,FW,Beroe,27,1995,7.4,1,1,0,,,,,,,,,0,Matches
Matheus Silva,br BRA,DF,Loko Plovdiv,24,1997,30.0,5,0,0,,,,,,,,,0,Matches
Vasil Simeonov,bg BUL,GK,Arda,24,1998,7.6,0,0,0,,,,,,,,,0,Matches
Martin Sitev,bg BUL,MF,Botev Plovdiv,15,2006,1.6,1,0,0,,,,,,,,,0,Matches
Simeon Slavchev,bg BUL,MF,Lokomotiv Sofia,28,1993,15.3,5,1,1,,,,,,,,,0,Matches
Simon Sluga,hr CRO,GK,Ludogorets,29,1993,3.0,0,0,0,,,,,,,,,0,Matches
Stefan Smarkalev,bg BUL,GK,Botev Plovdiv,15,2007,1.0,0,0,0,,,,,,,,,0,Matches
Martin Smolenski,bg BUL,FW,Pirin Blagoevgrad,19,2003,18.7,6,0,0,,,,,,,,,0,Matches
Ludovic Soares,cv CPV,DF,Slavia Sofia,28,1994,31.9,8,0,0,,,,,,,,,0,Matches
Noah Sonko Sundberg,gm GAM,DF,Levski Sofia,26,1996,30.4,7,2,1,,,,,,,,,0,Matches
Martin Sorakov,bg BUL,FW,Slavia Sofia,18,2003,0.7,0,0,0,,,,,,,,,0,Matches

Erik Sorga,ee EST,FW,Loko Plovdiv,23,1999,9.8,0,0,0,,,,,,,,,0,Matches
Pieros Sotiriou,cy CYP,"FW,MF",Ludogorets,29,1993,0.3,0,0,0,,,,,,,,,0,Matches
Mazire Soula,fr FRA,FW,Cherno More,24,1998,21.8,5,0,0,,,,,,,,,0,Matches
Samuel Souprayen,fr FRA,DF,Botev Plovdiv,33,1989,23.8,3,1,0,,,,,,,,,0,Matches
Valentin Spasov,bg BUL,DF,Septemvri Sofia,17,2005,0.0,0,0,0,,,,,,,,,0,Matches
Denislav Stanchev,bg BUL,MF,Beroe,22,2000,0.8,0,0,0,,,,,,,,,0,Matches
Krasimir Stanoev,bg BUL,MF,Pirin Blagoevgrad,27,1994,9.7,3,1,1,,,,,,,,,0,Matches
Krasimir Stanoev,bg BUL,MF,Septemvri Sofia,27,1994,13.8,3,0,0,,,,,,,,,0,Matches
Iliyan Stefanov,bg BUL,MF,Levski Sofia,23,1998,13.9,2,0,0,,,,,,,,,0,Matches
Rosen Stefanov,bg BUL,DF,Cherno More,19,2002,6.6,3,0,0,,,,,,,,,0,Matches
Emil Stoev,bg BUL,MF,Slavia Sofia,26,1996,19.8,7,0,0,,,,,,,,,0,Matches
Milen Stoev,bg BUL,DF,Arda,22,1999,11.5,3,0,0,,,,,,,,,1,Matches
Stoyan Stoichkov,bg BUL,MF,CSKA 1948,19,2003,0.1,0,0,0,,,,,,,,,0,Matches
Stoyan Stoichkov,bg BUL,MF,PFC Hebar Pazardzhik,19,2003,5.6,2,0,0,,,,,,,,,0,Matches
Martin Stojanov,mk MKD,DF,Septemvri Sofia,23,1999,21.8,5,0,0,,,,,,,,,0,Matches
Vlatko Stojanovski,mk MKD,MF,Septemvri Sofia,25,1997,4.4,3,0,0,,,,,,,,,0,Matches
Dimitar Stoyanov,bg BUL,MF,Beroe,21,2001,9.1,2,0,0,,,,,,,,,0,Matches
Kristiyan Stoyanov,bg BUL,DF,Slavia Sofia,19,2003,17.7,2,0,0,,,,,,,,,0,Matches
Martin Stoychev,bg BUL,MF,Septemvri Sofia,18,2003,12.1,2,0,0,,,,,,,,,0,Matches
Moussa Sylla,fr FRA,DF,PFC Hebar Pazardzhik,23,1999,9.9,2,0,0,,,,,,,,,0,Matches
Kazuki Takahashi,jp JPN,MF,Pirin Blagoevgrad,25,1996,7.2,2,0,0,,,,,,,,,1,Matches
Georgi Tartov,bg BUL,MF,PFC Hebar Pazardzhik,23,1998,25.4,7,0,0,,,,,,,,,0,Matches
Ivan Tasev,bg BUL,FW,Pirin Blagoevgrad,20,2002,20.5,4,0,0,,,,,,,,,0,Matches
Toni Tasev,bg BUL,MF,Slavia Sofia,28,1994,29.3,2,0,0,,,,,,,,,0,Matches
Darko Tasevski,mk MKD,MF,Slavia Sofia,38,1984,2.9,2,0,0,,,,,,,,,0,Matches

Bernard Tekpetey,gh GHA,"FW,MF",Ludogorets,24,1997,17.7,4,0,0,,,,,,,,,0,Matches
Georgi Terziev,bg BUL,DF,Ludogorets,30,1992,7.9,2,0,0,,,,,,,,,1,Matches
Thiago,br BRA,FW,Ludogorets,21,2001,22.7,7,0,0,,,,,,,,,0,Matches
Ivan Tilev,bg BUL,FW,Arda,23,1999,16.9,3,1,1,,,,,,,,,0,Matches
Stiliyan Tisovski,bg BUL,MF,PFC Hebar Pazardzhik,18,2003,2.4,2,0,0,,,,,,,,,0,Matches
Matías Tissera,ar ARG,FW,Ludogorets,25,1996,13.6,5,0,0,,,,,,,,,0,Matches
Aleksandar Todorov,bg BUL,DF,Septemvri Sofia,21,2001,15.2,6,0,0,,,,,,,,,0,Matches
Krasimir Todorov,bg BUL,FW,Botev Vratsa,18,2004,2.3,0,0,0,,,,,,,,,0,Matches
Lyubomir Todorov,bg BUL,FW,Pirin Blagoevgrad,17,2005,0.4,1,0,0,,,,,,,,,0,Matches
Emmanuel Toku,gh GHA,MF,Botev Plovdiv,22,2000,15.9,0,0,0,,,,,,,,,0,Matches
Josip Tomašević,hr CRO,DF,Loko Plovdiv,28,1994,21.3,8,1,0,,,,,,,,,0,Matches
Ertan Tombak,bg BUL,DF,Slavia Sofia,23,1999,29.7,4,0,0,,,,,,,,,1,Matches
Kristian Tomov,bg BUL,GK,Loko Plovdiv,19,2002,1.0,0,0,0,,,,,,,,,0,Matches
Dimitar Tonev,bg BUL,MF,Pirin Blagoevgrad,20,2001,7.2,3,0,0,,,,,,,,,0,Matches
Dimitar Tonev,bg BUL,MF,Botev Plovdiv,20,2001,6.4,2,0,0,,,,,,,,,0,Matches
Tsvetelin Tonev,bg BUL,MF,PFC Hebar Pazardzhik,30,1992,7.6,2,0,0,,,,,,,,,0,Matches
Mario Topuzov,bg BUL,MF,CSKA 1948,23,1999,13.3,2,0,0,,,,,,,,,0,Matches
Martin Toshev,bg BUL,"FW,MF",FC Spartak Varna,32,1990,5.2,2,0,0,,,,,,,,,0,Matches
Abdoulaye Traoré,ci CIV,FW,Botev Plovdiv,19,2003,6.3,0,0,0,,,,,,,,,0,Matches
Steve Traoré,bj BEN,FW,Beroe,24,1998,11.5,2,0,0,,,,,,,,,0,Matches
Vinni Triboulet,fr FRA,FW,Beroe,23,1999,12.3,2,0,0,,,,,,,,,0,Matches
Giovanni Troupée,cw CUW,DF,Loko Plovdiv,24,1998,6.5,1,1,0,,,,,,,,,0,Matches
Emil Tsenov,bg BUL,MF,CSKA 1948,20,2002,3.7,1,0,0,,,,,,,,,0,Matches
Radoslav Tsonev,bg BUL,MF,Pirin Blagoevgrad,27,1995,11.7,2,0,0,,,,,,,,,0,Matches
Radoslav Tsonev,bg BUL,MF,Arda,27,1995,15.5,4,0,0,,,,,,,,,0,Matches

Stefan Tsonkov,bg BUL,DF,CSKA 1948,27,1995,0.5,2,1,1,,,,,,,,,0,Matches
Stefan Tsonkov,bg BUL,DF,PFC Hebar Pazardzhik,27,1995,12.3,2,0,0,,,,,,,,,0,Matches
Wenderson Tsunami,br BRA,MF,Levski Sofia,26,1996,29.5,7,0,0,,,,,,,,,0,Matches
Momchil Tsvetanov,bg BUL,MF,Botev Vratsa,31,1990,13.1,3,1,0,,,,,,,,,0,Matches
Aleksandar Tsvetkov,bg BUL,MF,FC Spartak Varna,31,1990,14.8,3,1,0,,,,,,,,,0,Matches
Lazar Tufegdžić,rs SRB,MF,CSKA Sofia,25,1997,14.4,4,0,0,,,,,,,,,0,Matches
Ivan Turitsov,bg BUL,DF,CSKA Sofia,23,1999,22.2,4,2,0,,,,,,,,,0,Matches
