Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches
Alexander Corryn,be BEL,DF,Cercle Brugge,27,1994,10,6,528,5.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,4,24,12,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Gaëtan Coucke,be BEL,GK,Mechelen,22,1998,30,30,"2,671",29.7,0,0,0,0,0,0,1,1,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Carlos Cuesta,co COL,DF,Genk,22,1999,18,13,"1,131",12.6,0,0,0,0,0,0,2,0,0.9,0.9,0.1,0.9,23,81,1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.08,0.07,0.08,Matches
Josh Cullen,ie IRL,MF,Anderlecht,25,1996,34,34,"3,037",33.7,0,0,0,0,0,0,3,0,0.6,0.6,3.1,3.7,42,276,38,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,Matches
Hugo Cuypers,be BEL,FW,Mechelen,24,1997,29,27,"2,233",24.8,13,8,21,13,0,0,1,0,8.8,8.8,4.1,13.0,31,42,171,0.52,0.32,0.85,0.52,0.85,0.36,0.17,0.52,0.36,0.52,Matches
Maxime D'Arpino,fr FRA,MF,Oostende,25,1996,29,29,"2,339",26.0,3,1,4,3,0,0,3,0,0.9,0.9,4.8,5.7,18,217,46,0.12,0.04,0.15,0.12,0.15,0.03,0.18,0.22,0.03,0.22,Matches
Kristof D'haene,be BEL,DF,Kortrijk,31,1990,28,28,"2,470",27.4,3,2,5,3,0,0,9,0,1.1,1.1,2.5,3.6,34,141,81,0.11,0.07,0.18,0.11,0.18,0.04,0.09,0.13,0.04,0.13,Matches
Robbie D'Haese,be BEL,"DF,FW",Oostende,22,1999,22,13,"1,052",11.7,0,0,0,0,0,0,2,0,0.9,0.9,1.2,2.1,30,48,85,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.18,0.08,0.18,Matches
François D'Onofrio,be BEL,"MF,DF",R.F.C. Seraing,30,1990,5,0,46,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,2,2,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36,Matches
Kouadio-Yves Dabila,ci CIV,DF,R.F.C. Seraing,24,1997,12,12,"1,024",11.4,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,0,25,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
Ameen Al-Dakhil,be BEL,DF,Standard Liège,19,2002,13,11,924,10.3,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.2,1,21,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches

Ameen Al-Dakhil,be BEL,DF,Sint-Truiden,19,2002,9,6,562,6.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jesper Daland,no NOR,DF,Cercle Brugge,21,2000,32,32,"2,731",30.3,2,0,2,2,0,0,6,0,2.9,2.9,1.4,4.3,26,88,8,0.07,0.00,0.07,0.07,0.07,0.10,0.05,0.14,0.10,0.14,Matches
Laurens De Bock,be BEL,DF,Zulte Waregem,28,1992,28,27,"2,457",27.3,0,1,1,0,0,0,7,0,0.6,0.6,1.9,2.5,29,168,43,0.00,0.04,0.04,0.00,0.04,0.02,0.07,0.09,0.02,0.09,Matches
Wout De Buyser,be BEL,DF,Zulte Waregem,20,2001,1,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Charles De Ketelaere,be BEL,"FW,MF",Club Brugge,20,2001,33,31,"2,725",30.3,14,6,20,14,0,0,4,0,12.2,12.2,9.3,21.4,96,164,347,0.46,0.20,0.66,0.46,0.66,0.40,0.31,0.71,0.40,0.71,Matches
Ritchie De Laet,be BEL,DF,Antwerp,32,1988,28,28,"2,409",26.8,1,1,2,1,0,0,8,1,1.4,1.4,1.5,2.9,41,116,97,0.04,0.04,0.07,0.04,0.07,0.05,0.06,0.11,0.05,0.11,Matches
Dion De Neve,be BEL,"DF,FW",Zulte Waregem,19,2002,17,7,740,8.2,2,1,3,2,0,0,1,0,0.8,0.8,1.0,1.8,25,8,54,0.24,0.12,0.36,0.24,0.36,0.10,0.12,0.22,0.10,0.22,Matches
Nill De Pauw,cd COD,FW,Antwerp,31,1990,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rousseau De Poorter,ht HAI,MF,Zulte Waregem,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Steve De Ridder,be BEL,MF,Sint-Truiden,34,1987,12,11,719,8.0,1,1,2,1,0,0,2,0,0.7,0.7,0.5,1.2,15,39,29,0.13,0.13,0.25,0.13,0.25,0.09,0.06,0.15,0.09,0.15,Matches
Alexis De Sart,be BEL,MF,OH Leuven,24,1996,21,9,887,9.9,2,0,2,2,0,0,3,0,1.3,1.3,0.3,1.6,10,59,58,0.20,0.00,0.20,0.20,0.20,0.13,0.03,0.17,0.13,0.17,Matches
Alexis De Sart,be BEL,MF,Antwerp,24,1996,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches
Julien De Sart,be BEL,MF,Gent,26,1994,30,30,"2,644",29.4,5,1,6,4,1,2,11,0,3.9,2.4,1.7,4.0,34,209,47,0.17,0.03,0.20,0.14,0.17,0.13,0.06,0.19,0.08,0.14,Matches
Thibault De Smet,be BEL,"DF,MF",Beerschot,23,1998,23,18,"1,490",16.6,0,1,1,0,0,0,8,3,0.4,0.4,0.4,0.8,30,72,78,0.00,0.06,0.06,0.00,0.06,0.02,0.03,0.05,0.02,0.05,Matches
Zeno Debast,be BEL,"DF,FW",Anderlecht,17,2003,5,4,391,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Robbe Decostere,be BEL,"DF,MF",Cercle Brugge,23,1998,20,15,"1,233",13.7,0,1,1,0,0,0,4,0,0.5,0.5,0.4,0.9,11,43,27,0.00,0.07,0.07,0.00,0.07,0.04,0.03,0.07,0.04,0.07,Matches
Dario Del Fabro,it ITA,DF,R.F.C. Seraing,26,1995,14,9,833,9.3,1,0,1,1,0,0,2,0,0.8,0.8,0.0,0.8,0,15,0,0.11,0.00,0.11,0.11,0.11,0.09,0.00,0.09,0.09,0.09,Matches
Hannes Delcroix,be BEL,DF,Anderlecht,22,1999,5,3,295,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,11,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Joris Delle,fr FRA,GK,Kortrijk,31,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mathias Delorge,be BEL,MF,Sint-Truiden,17,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Maxim Deman,be BEL,GK,Kortrijk,19,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Olivier Deman,be BEL,"FW,MF",Cercle Brugge,21,2000,32,24,"1,879",20.9,2,0,2,2,0,0,7,0,4.4,4.4,2.1,6.5,16,54,159,0.10,0.00,0.10,0.10,0.10,0.21,0.10,0.31,0.21,0.31,Matches
Bas van den Eynden,be BEL,"MF,DF",Mechelen,19,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kévin Denkey,tg TOG,FW,Cercle Brugge,20,2000,28,13,"1,283",14.3,6,0,6,6,0,0,2,0,8.3,8.3,2.0,10.3,9,29,117,0.42,0.00,0.42,0.42,0.42,0.59,0.14,0.72,0.59,0.72,Matches
Jerome Deom,be BEL,"MF,FW",Eupen,22,1999,30,9,"1,111",12.3,0,0,0,0,0,0,6,0,1.1,1.1,1.8,2.9,41,38,83,0.00,0.00,0.00,0.00,0.00,0.09,0.15,0.24,0.09,0.24,Matches

Laurent Depoitre,be BEL,FW,Gent,32,1988,25,22,"1,790",19.9,10,3,13,10,0,0,1,0,12.5,11.8,4.0,15.7,31,37,153,0.50,0.15,0.65,0.50,0.65,0.63,0.20,0.83,0.59,0.79,Matches
Timothy Derijck,be BEL,DF,Kortrijk,34,1987,5,4,375,4.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Timothy Derijck,be BEL,DF,Zulte Waregem,34,1987,12,12,"1,015",11.3,0,0,0,0,0,0,4,0,0.3,0.3,0.3,0.5,3,41,0,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Anthony Descotte,be BEL,"FW,DF",Charleroi,17,2003,8,1,170,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,2,0,11,0.00,0.00,0.00,0.00,0.00,0.04,0.20,0.25,0.04,0.25,Matches
Cyriel Dessers,ng NGA,FW,Genk,26,1994,3,1,123,1.4,0,1,1,0,0,0,0,0,0.8,0.8,1.3,2.0,6,3,13,0.00,0.73,0.73,0.00,0.73,0.57,0.92,1.49,0.57,1.49,Matches
Dorian Dessoleil,be BEL,DF,Charleroi,28,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,0,10,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
Dorian Dessoleil,be BEL,DF,Antwerp,28,1992,19,19,"1,661",18.5,0,0,0,0,0,0,1,0,1.4,1.4,0.2,1.6,4,50,3,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Matches
Gilles Dewaele,be BEL,DF,Standard Liège,25,1996,8,8,700,7.8,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,14,37,30,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
Gilles Dewaele,be BEL,DF,Kortrijk,25,1996,18,16,"1,501",16.7,0,0,0,0,0,0,3,0,0.7,0.7,1.0,1.7,22,59,48,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
Sébastien Dewaest,be BEL,DF,OH Leuven,30,1991,28,28,"2,483",27.6,0,0,0,0,0,0,7,1,1.2,1.2,0.2,1.4,4,52,24,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Thomas Didillon,fr FRA,GK,Cercle Brugge,25,1995,29,29,"2,610",29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Guillaume Dietsch,fr FRA,GK,R.F.C. Seraing,20,2001,33,33,"2,961",32.9,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rayan Djédjé,fr FRA,"DF,MF",R.F.C. Seraing,20,2001,7,0,198,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
Joren Dom,be BEL,"DF,MF",Beerschot,31,1989,27,26,"2,239",24.9,5,0,5,5,0,0,4,0,2.2,2.2,1.1,3.3,45,75,67,0.20,0.00,0.20,0.20,0.20,0.09,0.05,0.14,0.09,0.14,Matches
Jean-Luc Dompé,fr FRA,"MF,FW",Zulte Waregem,25,1995,32,29,"2,633",29.3,3,11,14,3,0,0,3,0,2.7,2.7,7.9,10.6,130,119,327,0.10,0.38,0.48,0.10,0.48,0.09,0.27,0.36,0.09,0.36,Matches
Romain Donnez,be BEL,MF,Charleroi,18,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.76,0.00,0.76,Matches
Arnaud Dony,be BEL,"DF,MF",Sint-Truiden,17,2004,3,3,172,1.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,4,3,3,0.00,0.00,0.00,0.00,0.00,0.17,0.02,0.19,0.17,0.19,Matches
Bas Dost,nl NED,FW,Club Brugge,32,1989,25,11,"1,103",12.3,12,0,12,10,2,2,1,0,10.6,9.0,2.0,11.0,2,28,88,0.98,0.00,0.98,0.82,0.82,0.86,0.16,1.02,0.74,0.90,Matches
Maidine Douane,fr FRA,"MF,FW",R.F.C. Seraing,18,2002,6,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,2,7,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches
Idrissa Doumbia,ci CIV,MF,Zulte Waregem,23,1998,19,12,"1,190",13.2,0,0,0,0,0,0,5,0,0.9,0.9,1.5,2.4,19,85,19,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.18,0.07,0.18,Matches
Denis Drăguș,ro ROU,FW,Standard Liège,22,1999,28,12,"1,174",13.0,6,0,6,6,0,0,3,0,5.0,5.0,2.1,7.1,35,32,108,0.46,0.00,0.46,0.46,0.46,0.39,0.16,0.55,0.39,0.55,Matches
Rick van Drongelen,nl NED,DF,Mechelen,22,1998,8,5,484,5.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,6,17,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Ferdy Druijf,nl NED,FW,Mechelen,23,1998,14,6,579,6.4,3,0,3,3,0,1,1,0,2.7,2.0,0.5,2.5,6,16,36,0.47,0.00,0.47,0.47,0.47,0.43,0.09,0.52,0.31,0.39,Matches
Olivier Dumont,be BEL,MF,Standard Liège,19,2002,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kyle Duncan,us USA,"MF,DF",Oostende,23,1997,7,7,528,5.9,0,0,0,0,0,0,3,1,0.1,0.1,0.1,0.1,14,26,33,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches

Chris Durkin,us USA,MF,Sint-Truiden,21,2000,27,17,"1,506",16.7,0,1,1,0,0,0,5,0,0.8,0.8,0.7,1.5,22,82,53,0.00,0.06,0.06,0.00,0.06,0.05,0.04,0.09,0.05,0.09,Matches
Noë Dussenne,be BEL,DF,Standard Liège,29,1992,20,20,"1,728",19.2,1,0,1,0,1,1,7,1,1.6,0.8,0.0,0.8,5,73,8,0.05,0.00,0.05,0.00,0.00,0.08,0.00,0.08,0.04,0.04,Matches
Pierre Dwomoh,be BEL,MF,Antwerp,17,2004,5,2,205,2.3,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,0,8,7,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15,Matches
Mikael Dyrestam,gn GUI,DF,R.F.C. Seraing,29,1991,6,6,540,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,4,20,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Aron Dønnum,no NOR,"MF,FW",Standard Liège,23,1998,25,16,"1,435",15.9,2,0,2,2,0,0,5,0,2.4,2.4,3.8,6.2,70,76,147,0.13,0.00,0.13,0.13,0.13,0.15,0.24,0.39,0.15,0.39,Matches
Johannes Eggestein,de GER,"FW,MF",Antwerp,23,1998,16,0,262,2.9,0,1,1,0,0,0,0,0,0.6,0.6,0.7,1.3,10,8,27,0.00,0.34,0.34,0.00,0.34,0.21,0.23,0.43,0.21,0.43,Matches
Carel Eiting,nl NED,"MF,DF",Genk,23,1998,12,10,775,8.6,0,1,1,0,0,0,3,0,0.5,0.5,2.0,2.5,18,61,29,0.00,0.12,0.12,0.00,0.12,0.06,0.23,0.29,0.06,0.29,Matches
Blessing Eleke,ng NGA,FW,Beerschot,25,1996,2,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Emanuel Emegha,nl NED,FW,Antwerp,18,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Renaud Emond,be BEL,FW,Standard Liège,29,1991,11,11,840,9.3,2,0,2,2,0,0,4,0,2.0,2.0,0.4,2.4,1,11,24,0.21,0.00,0.21,0.21,0.21,0.21,0.05,0.26,0.21,0.26,Matches
Björn Engels,be BEL,DF,Antwerp,26,1994,16,16,"1,331",14.8,2,0,2,2,0,0,2,1,0.9,0.9,0.1,1.1,2,37,3,0.14,0.00,0.14,0.14,0.14,0.06,0.01,0.07,0.06,0.07,Matches
Gustav Engvall,se SWE,"MF,FW",Mechelen,25,1996,15,1,244,2.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,6,13,25,0.00,0.00,0.00,0.00,0.00,0.09,0.08,0.16,0.09,0.16,Matches
Alieu Fadera,gm GAM,"MF,DF",Zulte Waregem,19,2001,18,6,650,7.2,0,0,0,0,0,0,4,0,0.3,0.3,0.6,0.9,15,28,48,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13,Matches
Collins Fai,cm CMR,DF,Standard Liège,28,1992,11,4,440,4.9,1,0,1,1,0,0,3,2,0.1,0.1,0.4,0.5,18,59,17,0.20,0.00,0.20,0.20,0.20,0.02,0.08,0.10,0.02,0.10,Matches
Mamadou Fall,sn SEN,FW,Charleroi,29,1991,11,3,286,3.2,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,5,2,19,0.31,0.00,0.31,0.31,0.31,0.20,0.00,0.20,0.20,0.20,Matches
Wagane Faye,sn SEN,DF,R.F.C. Seraing,27,1993,18,10,"1,047",11.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,9,29,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Fabio Ferraro,be BEL,DF,Charleroi,18,2002,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches
Viktor Fischer,dk DEN,"MF,FW",Antwerp,27,1994,18,13,"1,108",12.3,3,4,7,3,0,0,1,0,3.2,3.2,3.0,6.1,40,46,99,0.24,0.32,0.57,0.24,0.57,0.26,0.24,0.50,0.26,0.50,Matches
Mathias Fixelles,be BEL,"MF,FW",Kortrijk,24,1996,20,7,748,8.3,0,1,1,0,0,0,4,1,0.4,0.4,0.9,1.4,15,44,29,0.00,0.12,0.12,0.00,0.12,0.05,0.11,0.17,0.05,0.17,Matches
Steven Fortes,cv CPV,DF,Oostende,29,1992,17,17,"1,465",16.3,0,0,0,0,0,0,6,2,0.7,0.7,0.0,0.7,4,40,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Núrio Fortuna,ao ANG,DF,Gent,26,1995,27,20,"1,761",19.6,2,4,6,2,0,0,2,0,2.2,2.1,3.3,5.4,55,74,108,0.10,0.20,0.31,0.10,0.31,0.11,0.17,0.28,0.11,0.28,Matches
Guillaume François,be BEL,DF,Union SG,31,1990,20,8,635,7.1,0,2,2,0,0,0,3,0,0.6,0.6,1.2,1.7,9,28,26,0.00,0.28,0.28,0.00,0.28,0.08,0.17,0.25,0.08,0.25,Matches
Frédéric Frans,be BEL,DF,Beerschot,32,1989,8,8,528,5.9,0,0,0,0,0,0,3,1,0.8,0.8,0.1,0.9,0,5,1,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13,Matches
Michael Frey,ch SUI,FW,Antwerp,27,1994,33,31,"2,516",28.0,22,4,26,20,2,5,3,0,16.8,12.7,2.6,15.2,27,76,212,0.79,0.14,0.93,0.72,0.86,0.60,0.09,0.69,0.45,0.55,Matches
Timothy Galje,be BEL,GK,R.F.C. Seraing,20,2001,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Zinho Gano,gw GNB,FW,Zulte Waregem,27,1993,33,29,"2,715",30.2,13,0,13,12,1,1,2,0,11.3,10.7,1.1,11.8,22,38,125,0.43,0.00,0.43,0.40,0.40,0.38,0.04,0.41,0.35,0.39,Matches
Silvère Ganvoula M'Boussy,cg CGO,FW,Cercle Brugge,25,1996,5,0,85,0.9,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,1,4,8,0.00,0.00,0.00,0.00,0.00,0.50,0.04,0.54,0.50,0.54,Matches
Nicolas Gavory,fr FRA,DF,Standard Liège,26,1995,11,10,880,9.8,1,0,1,1,0,0,1,0,0.4,0.4,0.8,1.2,27,44,31,0.10,0.00,0.10,0.10,0.10,0.04,0.08,0.12,0.04,0.12,Matches
Pieter Gerkens,be BEL,MF,Antwerp,25,1995,24,14,"1,246",13.8,2,0,2,2,0,0,3,0,2.1,2.1,1.4,3.5,23,65,39,0.14,0.00,0.14,0.14,0.14,0.15,0.10,0.25,0.15,0.25,Matches
Jay-Dee Geusens,be BEL,FW,Genk,19,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Brahim Ghalidi,be BEL,MF,Standard Liège,16,2005,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ali Gholizadeh,ir IRN,"MF,FW",Charleroi,25,1996,30,21,"1,847",20.5,7,3,10,7,0,0,8,1,6.1,6.1,4.5,10.5,68,137,149,0.34,0.15,0.49,0.34,0.49,0.30,0.22,0.52,0.30,0.51,Matches
Jo Gilis,be BEL,MF,OH Leuven,21,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,0,2,0.00,0.00,0.00,0.00,0.00,2.49,0.00,2.49,2.49,2.49,Matches
Guillaume Gillet,be BEL,MF,Charleroi,37,1984,12,2,246,2.7,0,0,0,0,0,0,0,0,0.7,0.7,0.3,1.0,2,7,8,0.00,0.00,0.00,0.00,0.00,0.25,0.12,0.37,0.25,0.37,Matches
Silas Gnaka,ci CIV,DF,Eupen,22,1998,18,11,"1,054",11.7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,25,60,40,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05,Matches
Bruno Godeau,be BEL,DF,Gent,29,1992,14,10,928,10.3,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,10,37,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Sergio Gómez,es ESP,DF,Anderlecht,20,2000,34,34,"2,975",33.1,5,11,16,2,3,3,4,0,4.9,2.5,11.2,13.7,115,166,322,0.15,0.33,0.48,0.06,0.39,0.15,0.34,0.49,0.08,0.41,Matches
Omar Govea,mx MEX,"MF,FW",Zulte Waregem,25,1996,6,5,352,3.9,0,1,1,0,0,0,1,0,0.7,0.7,0.2,0.9,11,15,15,0.00,0.26,0.26,0.00,0.26,0.19,0.05,0.24,0.19,0.24,Matches
Makhtar Gueye,sn SEN,FW,Oostende,23,1997,31,24,"2,188",24.3,12,1,13,10,2,2,10,0,12.4,10.8,1.6,12.4,36,36,182,0.49,0.04,0.53,0.41,0.45,0.51,0.06,0.57,0.44,0.51,Matches
Pape Habib Guèye,sn SEN,FW,Kortrijk,21,1999,16,12,"1,006",11.2,5,1,6,5,0,0,4,0,5.2,5.2,2.2,7.4,20,16,71,0.45,0.09,0.54,0.45,0.54,0.47,0.20,0.66,0.47,0.66,Matches
Anouar Ait El Hadj,be BEL,"MF,FW",Anderlecht,19,2002,23,8,867,9.6,2,0,2,2,0,0,1,0,1.6,1.6,1.0,2.6,48,97,65,0.21,0.00,0.21,0.21,0.21,0.16,0.10,0.27,0.16,0.27,Matches
Geoffry Hairemans,be BEL,"FW,MF",Mechelen,29,1991,25,18,"1,320",14.7,3,4,7,3,0,0,5,0,2.2,2.2,4.0,6.2,38,100,118,0.20,0.27,0.48,0.20,0.48,0.15,0.27,0.42,0.15,0.42,Matches
Réda Halaïmia,dz ALG,"DF,MF",Beerschot,24,1996,25,20,"1,687",18.7,0,0,0,0,0,0,4,0,0.5,0.5,1.5,2.0,37,81,63,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.02,0.11,Matches
Andreas Hanche-Olsen,no NOR,DF,Gent,24,1997,33,31,"2,808",31.2,1,1,2,1,0,0,4,0,1.2,1.2,0.6,1.8,46,117,11,0.03,0.03,0.06,0.03,0.06,0.04,0.02,0.06,0.04,0.06,Matches
Taichi Hara,jp JPN,FW,Sint-Truiden,22,1999,28,20,"1,968",21.9,8,2,10,8,0,0,6,0,7.1,7.1,3.6,10.7,31,53,134,0.37,0.09,0.46,0.37,0.46,0.32,0.16,0.49,0.32,0.49,Matches
Faris Haroun,be BEL,MF,Antwerp,35,1985,12,2,327,3.6,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,3,20,4,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11,Matches
Taylor Harwood-Bellis,eng ENG,DF,Anderlecht,19,2002,16,12,"1,097",12.2,0,0,0,0,0,0,3,0,0.6,0.6,0.2,0.8,2,30,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
Daiki Hashioka,jp JPN,"DF,FW",Sint-Truiden,22,1999,30,28,"2,311",25.7,0,4,4,0,0,0,4,0,1.1,1.1,3.2,4.3,43,82,143,0.00,0.16,0.16,0.00,0.16,0.04,0.13,0.17,0.04,0.17,Matches
Daichi Hayashi,jp JPN,FW,Sint-Truiden,24,1997,25,23,"1,821",20.2,7,1,8,7,0,0,3,0,6.4,6.4,1.5,7.9,28,24,140,0.35,0.05,0.40,0.35,0.40,0.32,0.07,0.39,0.32,0.39,Matches
