Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Thomas Mikkelsen,dk DEN,GK,Brøndby,37,1983,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Patrick Mortensen,dk DEN,FW,AGF,32,1989,28,22,"2,054",22.8,6,2,8,4,2,2,5,0,0.26,0.09,0.35,0.18,0.26,Matches
Victor Mpindi,cm CMR,MF,SønderjyskE,24,1997,16,16,"1,313",14.6,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
Arbnor Mucolli,al ALB,"MF,FW",Vejle BK,21,1999,26,25,"2,072",23.0,5,1,6,5,0,0,8,1,0.22,0.04,0.26,0.22,0.26,Matches
Paul Mukairu,ng NGA,"MF,FW",FC Copenhagen,21,2000,15,6,620,6.9,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches
Alexander Munksgaard,dk DEN,DF,AGF,23,1997,17,13,"1,118",12.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Tobias Mølgaard,dk DEN,"MF,DF",Vejle BK,25,1996,24,23,"1,962",21.8,1,2,3,1,0,0,3,0,0.05,0.09,0.14,0.05,0.14,Matches
Adamo Nagalo,bf BFA,DF,Nordsjælland,18,2002,27,23,"2,028",22.5,1,1,2,1,0,0,3,1,0.04,0.04,0.09,0.04,0.09,Matches
Marokhy Ndione,se SWE,FW,Viborg,21,1999,2,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Victor Nelsson,dk DEN,DF,FC Copenhagen,22,1998,2,1,92,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rasmus Nicolaisen,dk DEN,DF,Midtjylland,24,1997,3,1,120,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Oliver Nielsen,dk DEN,DF,Vejle BK,18,2003,5,3,316,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Emeka Nnamani,dk DEN,FW,Nordsjælland,19,2001,2,0,34,0.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Anders Noshe,dk DEN,FW,Aalborg,15,2006,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ernest Nuamah,gh GHA,FW,Nordsjælland,17,2003,9,0,201,2.2,1,0,1,1,0,0,1,0,0.45,0.00,0.45,0.45,0.45,Matches
Benjamin Nygren,se SWE,"FW,MF",Nordsjælland,20,2001,12,8,636,7.1,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches

Stephen Odey,ng NGA,FW,Randers,23,1998,23,21,"1,817",20.2,7,1,8,6,1,2,2,1,0.35,0.05,0.40,0.30,0.35,Matches
Ebenezer Ofori,gh GHA,MF,Vejle BK,26,1995,14,12,954,10.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Oggesen,dk DEN,MF,Silkeborg,27,1994,22,9,753,8.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Emmanuel Ogura,gh GHA,GK,Nordsjælland,19,2002,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Marios Oikonomou,gr GRE,DF,FC Copenhagen,28,1992,5,1,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rilwan Olanrewaju Hassan,ng NGA,"FW,MF",SønderjyskE,30,1991,26,12,"1,142",12.7,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches
Patrick Olsen,dk DEN,"MF,FW",AGF,27,1994,13,9,870,9.7,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches
Vincent Onovo,ng NGA,MF,Randers,25,1995,8,3,242,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Raphael Onyedika,ng NGA,MF,Midtjylland,20,2001,31,29,"2,542",28.2,2,2,4,2,0,0,7,0,0.07,0.07,0.14,0.07,0.14,Matches
Jerome Opoku,gh GHA,DF,Vejle BK,22,1998,20,17,"1,531",17.0,0,1,1,0,0,0,6,1,0.00,0.06,0.06,0.00,0.06,Matches
Moses Opondo,ug UGA,"MF,FW",Odense,23,1997,13,4,377,4.2,1,2,3,1,0,0,0,0,0.24,0.48,0.72,0.24,0.72,Matches
David Ousted,dk DEN,GK,Midtjylland,36,1985,11,10,906,10.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Kristoffer Pallesen,dk DEN,"MF,DF",Aalborg,31,1990,31,30,"2,563",28.5,0,5,5,0,0,0,8,0,0.00,0.18,0.18,0.00,0.18,Matches
Paulinho,br BRA,"MF,DF",Midtjylland,26,1995,23,19,"1,518",16.9,1,1,2,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches
Andrija Pavlović,rs SRB,FW,Brøndby,27,1993,18,3,481,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Pedersen,dk DEN,FW,Nordsjælland,18,2003,5,2,145,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Faris Pemi Moumbagna,cm CMR,FW,SønderjyskE,21,2000,10,2,333,3.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Brandon Pierrick,eng ENG,MF,Vejle BK,19,2001,3,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Simon Piesinger,at AUT,DF,Randers,29,1992,31,29,"2,622",29.1,1,1,2,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,Matches
Andrés Ponce,ve VEN,FW,Vejle BK,24,1996,25,13,"1,184",13.2,1,2,3,1,0,0,1,0,0.08,0.15,0.23,0.08,0.23,Matches
Nicolai Poulsen,dk DEN,MF,AGF,27,1993,28,27,"2,225",24.7,1,0,1,1,0,0,11,0,0.04,0.00,0.04,0.04,0.04,Matches
Tim Prica,se SWE,FW,Aalborg,19,2002,16,2,483,5.4,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches
Vladimir Prijović,rs SRB,DF,Aalborg,19,2002,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Louka Prip,dk DEN,"MF,FW",Aalborg,24,1997,32,28,"2,496",27.7,14,4,18,11,3,3,0,0,0.50,0.14,0.65,0.40,0.54,Matches
Dániel Prosser,hu HUN,"FW,MF",SønderjyskE,27,1994,11,7,565,6.3,2,0,2,2,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches

Andreas Pyndt Andersen,dk DEN,MF,Brøndby,20,2001,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Josip Radošević,hr CRO,MF,Brøndby,27,1994,26,24,"2,070",23.0,1,1,2,1,0,0,3,1,0.04,0.04,0.09,0.04,0.09,Matches
Elías Rafn Ólafsson,is ISL,GK,Midtjylland,21,2000,14,14,"1,254",13.9,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches
Søren Reese,dk DEN,DF,SønderjyskE,28,1993,8,6,508,5.6,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches
Charles Rigon Matos,br BRA,"MF,FW",Midtjylland,25,1996,23,9,915,10.2,1,1,2,1,0,0,4,0,0.10,0.10,0.20,0.10,0.20,Matches
Jacob Rinne,se SWE,GK,Aalborg,28,1993,32,32,"2,880",32.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Blas Riveros,py PAR,"DF,MF",Brøndby,23,1998,18,15,"1,315",14.6,0,4,4,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,Matches
Oliver Rose-Villadsen,dk DEN,"DF,MF",Nordsjælland,19,2001,32,31,"2,655",29.5,5,5,10,5,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches
Mathias Ross,dk DEN,DF,Aalborg,20,2001,27,24,"1,958",21.8,1,0,1,1,0,0,10,1,0.05,0.00,0.05,0.05,0.05,Matches
Oliver Ross,dk DEN,MF,Aalborg,16,2004,10,1,286,3.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Sigurd Rosted,no NOR,DF,Brøndby,27,1994,26,24,"2,115",23.5,1,2,3,1,0,0,8,0,0.04,0.09,0.13,0.04,0.13,Matches
Rufo,es ESP,"MF,FW",Aalborg,28,1993,6,2,162,1.8,0,1,1,0,0,0,1,0,0.00,0.56,0.56,0.00,0.56,Matches
Nicklas Røjkjær,dk DEN,DF,Silkeborg,23,1998,10,1,204,2.3,1,0,1,1,0,0,0,0,0.44,0.00,0.44,0.44,0.44,Matches
Emmanuel Sabbi,us USA,MF,Odense,23,1997,30,25,"2,162",24.0,3,3,6,2,1,1,6,0,0.12,0.12,0.25,0.08,0.21,Matches
Ibrahim Sadiq,gh GHA,"MF,FW",Nordsjælland,21,2000,6,2,183,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Valdemar Sadrifar,,FW,Vejle BK,20,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ibrahim Said,ng NGA,FW,Viborg,19,2002,19,4,526,5.8,1,1,2,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches
Yousef Salech,dk DEN,FW,Brøndby,19,2002,2,0,23,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Tobias Salquist,dk DEN,DF,Silkeborg,26,1995,32,32,"2,875",31.9,3,0,3,3,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches
Bubacarr Sanneh,gm GAM,DF,SønderjyskE,26,1994,8,6,552,6.1,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,Matches
Andreas Schjelderup,no NOR,"FW,MF",Nordsjælland,17,2004,22,16,"1,357",15.1,4,0,4,2,2,2,2,0,0.27,0.00,0.27,0.13,0.13,Matches
Philipp Schmiedl,at AUT,DF,SønderjyskE,24,1997,3,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jacob Schoop,dk DEN,MF,Vejle BK,32,1988,11,9,721,8.0,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
Robin Schouten,nl NED,MF,SønderjyskE,23,1998,5,1,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexander Simmelhack,dk DEN,FW,Randers,15,2005,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Ayo Simon Okosun,dk DEN,MF,Odense,28,1993,21,12,"1,104",12.3,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches
Jeppe Simonsen,ht HAI,"FW,DF",SønderjyskE,25,1995,13,8,802,8.9,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches
Doguhan Simsir,dk DEN,MF,Midtjylland,19,2002,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Luther Singh,za RSA,"FW,MF",FC Copenhagen,23,1997,4,0,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jagvir Singh Sidhu,dk DEN,FW,Brøndby,20,2001,4,0,38,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Pione Sisto,dk DEN,"FW,MF",Midtjylland,26,1995,24,15,"1,419",15.8,2,3,5,2,0,0,3,0,0.13,0.19,0.32,0.13,0.32,Matches
Anton Skipper,dk DEN,"DF,MF",Brøndby,21,2000,5,5,293,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jørgen Skjelvik,no NOR,DF,Odense,30,1991,29,23,"2,156",24.0,3,2,5,3,0,0,1,0,0.13,0.08,0.21,0.13,0.21,Matches
Tobias Slotsager,dk DEN,DF,Odense,15,2006,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Oliver Sonne,pe PER,DF,Silkeborg,20,2000,15,8,766,8.5,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
Maxime Soulas,fr FRA,DF,SønderjyskE,22,1999,13,10,862,9.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Allan Sousa,br BRA,"FW,MF",Vejle BK,24,1997,28,25,"2,192",24.4,2,3,5,0,2,2,8,0,0.08,0.12,0.21,0.00,0.12,Matches
Jens Stage,dk DEN,MF,FC Copenhagen,24,1996,22,19,"1,714",19.0,5,1,6,5,0,0,4,0,0.26,0.05,0.32,0.26,0.32,Matches
Orri Steinn Óskarsson,is ISL,FW,FC Copenhagen,16,2004,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Sander Svendsen,no NOR,MF,Odense,23,1997,13,7,670,7.4,4,1,5,4,0,0,0,0,0.54,0.13,0.67,0.54,0.67,Matches
Daniel Svensson,se SWE,"DF,MF",Nordsjælland,19,2002,27,10,"1,022",11.4,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
Erik Sviatchenko,dk DEN,DF,Midtjylland,29,1991,25,22,"1,894",21.0,4,0,4,4,0,0,4,0,0.19,0.00,0.19,0.19,0.19,Matches
Mads Søndergaard,dk DEN,MF,Viborg,18,2002,5,0,103,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Christian Sørensen,dk DEN,DF,Viborg,28,1992,32,32,"2,880",32.0,2,8,10,2,0,0,4,0,0.06,0.25,0.31,0.06,0.31,Matches
Abdulrahman Taiwo,ng NGA,FW,SønderjyskE,22,1998,15,10,919,10.2,1,2,3,1,0,0,3,0,0.10,0.20,0.29,0.10,0.29,Matches
Duplexe Tchamba,cm CMR,DF,SønderjyskE,23,1998,26,20,"1,911",21.2,2,0,2,2,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches
Søren Tengstedt,dk DEN,MF,AGF,21,2000,2,0,14,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Søren Tengstedt,dk DEN,FW,Silkeborg,21,2000,21,1,312,3.5,2,1,3,2,0,0,0,0,0.58,0.29,0.87,0.58,0.87,Matches
Rasmus Thelander,dk DEN,DF,Aalborg,30,1991,27,27,"2,427",27.0,3,0,3,3,0,0,5,1,0.11,0.00,0.11,0.11,0.11,Matches
Lawrence Thomas,au AUS,GK,SønderjyskE,29,1992,24,24,"2,160",24.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Nicolaj Thomsen,dk DEN,MF,SønderjyskE,28,1993,14,11,939,10.4,1,3,4,1,0,0,2,1,0.10,0.29,0.38,0.10,0.38,Matches
Simon Tibbling,se SWE,MF,Randers,26,1994,26,15,"1,173",13.0,0,2,2,0,0,0,6,0,0.00,0.15,0.15,0.00,0.15,Matches
Frederik Tingager,dk DEN,DF,AGF,28,1993,24,17,"1,571",17.5,2,0,2,2,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
Victor Torp,dk DEN,MF,Midtjylland,22,1999,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandar Trajkovski,mk MKD,FW,Aalborg,28,1992,7,3,279,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kevin Tshiembe,dk DEN,DF,Brøndby,24,1997,19,17,"1,488",16.5,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches
Jeppe Tverskov,dk DEN,"DF,MF",Odense,28,1993,26,25,"2,248",25.0,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches
Mikael Uhre,dk DEN,FW,Brøndby,26,1994,16,15,"1,193",13.3,11,1,12,11,0,0,1,0,0.83,0.08,0.91,0.83,0.91,Matches
Nicolai Vallys,dk DEN,"FW,MF",Silkeborg,24,1996,32,31,"2,786",31.0,10,10,20,10,0,0,3,0,0.32,0.32,0.65,0.32,0.65,Matches
Denis Vavro,sk SVK,DF,FC Copenhagen,25,1996,14,14,"1,259",14.0,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches
William Vick,dk DEN,"MF,FW",FC Copenhagen,18,2003,26,15,"1,266",14.1,2,3,5,2,0,0,0,0,0.14,0.21,0.36,0.14,0.36,Matches
Peter Vindahl Jensen,dk DEN,GK,Nordsjælland,23,1998,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rasmus Vinderslev,dk DEN,"MF,DF",SønderjyskE,23,1997,27,12,"1,253",13.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kasper Waarst Høgh,dk DEN,"FW,MF",Aalborg,20,2000,15,4,581,6.5,3,0,3,3,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches
Leo Walta,fi FIN,MF,Nordsjælland,18,2003,14,2,397,4.4,0,1,1,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches
Rasmus Wikström,se SWE,DF,Brøndby,20,2001,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kamil Wilczek,pl POL,FW,FC Copenhagen,33,1988,6,3,288,3.2,1,0,1,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches
Jack Wilshere,eng ENG,MF,AGF,29,1992,14,7,702,7.8,0,1,1,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches
Jonas Wind,dk DEN,FW,FC Copenhagen,22,1999,16,15,"1,293",14.4,6,2,8,5,1,1,3,0,0.42,0.14,0.56,0.35,0.49,Matches
Maxwell Woledzi,gh GHA,DF,Nordsjælland,20,2001,14,4,556,6.2,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches
Arthur Yamga,fr FRA,DF,Vejle BK,24,1996,7,5,501,5.6,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches
Jan Žambůrek,cz CZE,MF,Viborg,20,2001,13,3,355,3.9,0,1,1,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25,Matches
Zeca,gr GRE,MF,FC Copenhagen,32,1988,11,11,911,10.1,1,1,2,1,0,0,4,0,0.10,0.10,0.20,0.10,0.20,Matches
Guðmundur Þórarinsson,is ISL,"MF,DF",Aalborg,29,1992,6,4,356,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefán Þórðarson,is ISL,MF,Silkeborg,22,1998,28,19,"1,529",17.0,2,2,4,2,0,0,3,0,0.12,0.12,0.24,0.12,0.24,Matches

Aron Þrándarson,is ISL,MF,Odense,26,1994,22,17,"1,554",17.3,0,2,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches
Luka Đorđević,me MNE,FW,Vejle BK,27,1994,20,11,993,11.0,5,0,5,5,0,0,1,0,0.45,0.00,0.45,0.45,0.45,Matches
