Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Jean Lucas,br BRA,MF,Monaco,23,1998,16.1,1,26,9,34.6,1.62,0.56,0.04,0.11,21.0,1,0,0,2.5,2.5,0.09,-1.5,-1.5,Matches
Castello Lukeba,fr FRA,DF,Lyon,18,2002,23.3,2,6,3,50.0,0.26,0.13,0.33,0.67,8.3,0,0,0,1.7,1.7,0.28,+0.3,+0.3,Matches
Levi Lumeka,eng ENG,"DF,FW",Troyes,22,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yannis M'Bemba,ga GAB,"DF,FW",Nantes,20,2001,0.1,0,2,1,50.0,36.00,18.00,0.00,0.00,10.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Deiver Machado,co COL,"DF,MF",Lens,27,1993,5.8,0,2,0,0.0,0.34,0.00,0.00,,22.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Yvann Macon,fr FRA,DF,Saint-Étienne,22,1998,17.0,0,15,4,26.7,0.88,0.24,0.00,0.00,26.5,0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
Louis Mafouta,cf CTA,FW,Metz,27,1994,5.8,2,9,7,77.8,1.54,1.20,0.22,0.29,15.7,0,0,0,1.4,1.4,0.16,+0.6,+0.6,Matches
Hugo Magnetti,fr FRA,MF,Brest,23,1998,16.3,0,17,2,11.8,1.05,0.12,0.00,0.00,24.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,24,1997,19.1,1,19,3,15.8,1.00,0.16,0.05,0.33,14.7,0,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
Habib Maïga,ci CIV,MF,Metz,25,1996,14.1,2,11,5,45.5,0.78,0.36,0.18,0.40,20.4,0,0,0,0.9,0.9,0.09,+1.1,+1.1,Matches
Josh Maja,ng NGA,FW,Bordeaux,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,29,1991,3.6,2,7,3,42.9,1.93,0.83,0.29,0.67,17.8,0,0,0,1.2,1.2,0.17,+0.8,+0.8,Matches
Lovro Majer,hr CRO,"MF,FW",Rennes,23,1998,20.4,6,45,18,40.0,2.21,0.88,0.13,0.33,19.9,4,0,0,5.3,5.3,0.12,+0.7,+0.7,Matches

Béni Makouana,cg CGO,"FW,MF",Montpellier,18,2002,3.6,0,7,0,0.0,1.96,0.00,0.00,,15.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Hianga Mananga Mbock,fr FRA,MF,Brest,21,1999,8.9,0,9,0,0.0,1.01,0.00,0.00,,25.0,3,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Vincent Manceau,fr FRA,DF,Angers,32,1989,26.2,0,3,0,0.0,0.11,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Steve Mandanda,fr FRA,GK,Marseille,36,1985,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Reinildo Mandava,mz MOZ,DF,Lille,27,1994,16.9,1,6,3,50.0,0.35,0.18,0.17,0.33,14.8,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
Anthony Mandrea,dz ALG,GK,Angers,24,1996,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Eliaquim Mangala,fr FRA,DF,Saint-Étienne,30,1991,13.1,1,3,1,33.3,0.23,0.08,0.33,1.00,9.9,0,0,0,0.5,0.5,0.17,+0.5,+0.5,Matches
Thomas Mangani,fr FRA,MF,Angers,34,1987,24.4,7,12,3,25.0,0.49,0.12,0.08,0.33,27.1,2,6,6,5.7,0.9,0.08,+1.3,+0.1,Matches
Ricardo Mangas,pt POR,DF,Bordeaux,23,1998,26.1,3,17,5,29.4,0.65,0.19,0.18,0.60,13.1,0,0,0,1.7,1.7,0.10,+1.3,+1.3,Matches
Myziane Maolida,km COM,MF,Nice,22,1999,0.4,0,1,0,0.0,2.65,0.00,0.00,,24.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Sekou Mara,fr FRA,"FW,MF",Bordeaux,19,2002,10.1,6,37,16,43.2,3.68,1.59,0.14,0.31,18.5,0,1,1,5.1,4.4,0.12,+0.9,+0.6,Matches
Marcelo,br BRA,DF,Bordeaux,34,1987,10.0,0,3,0,0.0,0.30,0.00,0.00,,10.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Marcelo,br BRA,DF,Lyon,34,1987,2.0,0,2,0,0.0,1.00,0.00,0.00,,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Guillermo Maripán,cl CHI,DF,Monaco,27,1994,20.4,0,7,2,28.6,0.34,0.10,0.00,0.00,10.6,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
Marquinhos,br BRA,DF,Paris S-G,27,1994,31.8,5,21,7,33.3,0.66,0.22,0.24,0.71,10.1,0,0,0,3.8,3.8,0.18,+1.2,+1.2,Matches
Jonas Martin,fr FRA,MF,Rennes,31,1990,23.4,1,21,4,19.0,0.90,0.17,0.05,0.25,20.3,0,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
Gelson Martins,pt POR,"MF,FW",Monaco,26,1995,21.2,4,30,11,36.7,1.42,0.52,0.13,0.36,13.5,0,0,0,5.7,5.7,0.19,-1.7,-1.7,Matches
Pape Matar Sarr,sn SEN,MF,Metz,18,2002,23.7,1,31,8,25.8,1.31,0.34,0.03,0.13,29.2,1,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
Eliot Matazo,be BEL,MF,Monaco,19,2002,8.8,0,4,1,25.0,0.46,0.11,0.00,0.00,28.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Chrislain Matsima,fr FRA,DF,Monaco,19,2002,1.5,0,1,0,0.0,0.67,0.00,0.00,,9.4,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Azor Matusiwa,nl NED,MF,Reims,23,1998,27.4,1,10,5,50.0,0.37,0.18,0.10,0.20,23.7,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
Stephy Mavididi,eng ENG,"FW,MF",Montpellier,23,1998,25.5,8,60,23,38.3,2.35,0.90,0.13,0.35,17.1,0,0,0,7.6,7.6,0.14,+0.4,+0.4,Matches
Derek Mazou-Sacko,fr FRA,"FW,DF",Troyes,16,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kylian Mbappé,fr FRA,FW,Paris S-G,22,1998,33.6,28,143,59,41.3,4.26,1.76,0.17,0.41,16.9,3,4,4,23.8,20.7,0.14,+4.2,+3.3,Matches
Amadou Mbengue,sn SEN,"DF,MF",Metz,19,2002,6.8,0,3,0,0.0,0.44,0.00,0.00,,27.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches

Jason Mbock,fr FRA,FW,Angers,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Moustapha Mbow,sn SEN,DF,Reims,21,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nathanael Mbuku,fr FRA,"FW,MF",Reims,19,2002,15.8,2,33,13,39.4,2.09,0.83,0.06,0.15,18.8,0,0,0,2.4,2.4,0.07,-0.4,-0.4,Matches
Facundo Medina,ar ARG,DF,Lens,22,1999,28.8,1,9,2,22.2,0.31,0.07,0.11,0.50,9.9,0,0,0,1.3,1.3,0.15,-0.3,-0.3,Matches
Farid El Melali,dz ALG,FW,Angers,24,1997,0.2,0,1,0,0.0,6.43,0.00,0.00,,19.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Birger Meling,no NOR,DF,Rennes,26,1994,20.3,0,3,1,33.3,0.15,0.05,0.00,0.00,16.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Houboulang Mendes,gw GNB,DF,Lorient,23,1998,35.8,0,21,5,23.8,0.59,0.14,0.00,0.00,19.6,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
Nuno Mendes,pt POR,DF,Paris S-G,19,2002,18.4,0,7,1,14.3,0.38,0.05,0.00,0.00,20.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Pedro Mendes,pt POR,DF,Montpellier,30,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thiago Mendes,br BRA,"MF,DF",Lyon,29,1992,20.7,1,16,4,25.0,0.77,0.19,0.06,0.25,25.5,4,0,0,0.7,0.7,0.04,+0.3,+0.3,Matches
Arial Mendy,sn SEN,"DF,FW",Clermont Foot,26,1994,8.8,0,10,3,30.0,1.14,0.34,0.00,0.00,21.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Batista Mendy,fr FRA,"MF,DF",Angers,21,2000,26.8,1,14,6,42.9,0.52,0.22,0.07,0.17,21.7,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
Gideon Mensah,gh GHA,DF,Bordeaux,23,1998,13.4,0,2,0,0.0,0.15,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Quentin Merlin,fr FRA,"DF,MF",Nantes,19,2002,21.4,2,11,4,36.4,0.51,0.19,0.18,0.50,23.1,1,0,0,0.4,0.4,0.03,+1.6,+1.6,Matches
Lionel Messi,ar ARG,"FW,MF",Paris S-G,34,1987,23.9,6,89,29,32.6,3.72,1.21,0.07,0.21,19.1,16,0,0,10.0,10.0,0.11,-4.0,-4.0,Matches
Mexer,mz MOZ,DF,Bordeaux,32,1988,13.6,1,5,1,20.0,0.37,0.07,0.20,1.00,17.2,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
Edouard Michut,fr FRA,MF,Paris S-G,18,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Georges Mikautadze,ge GEO,FW,Metz,20,2000,0.0,0,2,0,0.0,180.00,0.00,0.00,,21.2,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
William Mikelbrencis,fr FRA,DF,Metz,17,2004,6.8,0,6,1,16.7,0.89,0.15,0.00,0.00,25.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Arkadiusz Milik,pl POL,FW,Marseille,27,1994,15.7,7,53,19,35.8,3.37,1.21,0.11,0.32,13.8,2,1,1,8.2,7.4,0.14,-1.2,-1.4,Matches
Terem Moffi,ng NGA,FW,Lorient,22,1999,30.1,8,58,20,34.5,1.93,0.66,0.10,0.30,16.0,0,2,2,11.1,9.5,0.16,-3.1,-3.5,Matches
Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,19,2001,1.4,0,5,2,40.0,3.52,1.41,0.00,0.00,11.5,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
Florent Mollet,fr FRA,"FW,MF",Montpellier,29,1991,29.2,6,55,17,30.9,1.88,0.58,0.11,0.35,21.5,12,0,0,4.3,4.3,0.08,+1.7,+1.7,Matches
Thomas Monconduit,fr FRA,MF,Lorient,30,1991,25.0,3,36,12,33.3,1.44,0.48,0.08,0.25,25.6,0,0,0,1.5,1.5,0.04,+1.5,+1.5,Matches
Jérémy Morel,mg MAD,DF,Lorient,37,1984,6.7,0,1,0,0.0,0.15,0.00,0.00,,11.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches

Lebo Mothiba,za RSA,"FW,MF",Troyes,25,1996,5.8,2,5,2,40.0,0.86,0.34,0.20,0.50,15.4,0,1,1,2.1,1.3,0.25,-0.1,-0.3,Matches
Lebo Mothiba,za RSA,FW,Strasbourg,25,1996,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Baptiste Mouazan,fr FRA,MF,Lorient,19,2001,1.1,0,1,0,0.0,0.94,0.00,0.00,,23.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Aimen Moueffek,fr FRA,MF,Saint-Étienne,20,2001,4.8,0,4,1,25.0,0.83,0.21,0.00,0.00,27.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Harold Moukoudi,cm CMR,DF,Saint-Étienne,23,1997,18.5,0,7,0,0.0,0.38,0.00,0.00,,9.0,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Matches
Jessy Moulin,fr FRA,GK,Troyes,35,1986,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Steve Mounié,bj BEN,FW,Brest,26,1994,25.7,9,72,23,31.9,2.80,0.90,0.10,0.30,12.8,0,2,2,11.8,10.2,0.15,-2.8,-3.2,Matches
Samuel Moutoussamy,cd COD,MF,Nantes,24,1996,16.8,0,14,6,42.9,0.83,0.36,0.00,0.00,16.9,0,0,0,1.8,1.8,0.13,-1.8,-1.8,Matches
Marshall Munetsi,zw ZIM,"MF,DF",Reims,25,1996,20.9,5,32,13,40.6,1.53,0.62,0.16,0.38,17.0,0,0,0,4.0,4.0,0.13,+1.0,+1.0,Matches
Junior Mwanga,fr FRA,DF,Bordeaux,18,2003,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kévin N'Doram,fr FRA,MF,Metz,25,1996,13.7,0,7,1,14.3,0.51,0.07,0.00,0.00,16.6,0,0,0,1.1,1.1,0.15,-1.1,-1.1,Matches
Eric N'Jo,fr FRA,DF,Troyes,17,2004,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vital N'Simba,cd COD,DF,Clermont Foot,28,1993,31.0,1,19,5,26.3,0.61,0.16,0.05,0.20,26.3,0,0,0,0.7,0.7,0.03,+0.3,+0.3,Matches
Mickael Nade,fr FRA,DF,Saint-Étienne,22,1999,28.5,1,7,1,14.3,0.25,0.04,0.14,1.00,10.1,0,0,0,1.5,1.5,0.21,-0.5,-0.5,Matches
Paul Nardi,fr FRA,GK,Lorient,27,1994,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Keylor Navas,cr CRC,GK,Paris S-G,34,1986,20.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Papa Ndiaga Yade,mr MTN,"DF,FW",Metz,21,2000,7.7,0,8,0,0.0,1.03,0.00,0.00,,27.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Tanguy Ndombele,fr FRA,MF,Lyon,24,1996,7.8,0,5,0,0.0,0.64,0.00,0.00,,24.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Dan Ndoye,ch SUI,"FW,MF",Nice,20,2000,2.3,0,3,0,0.0,1.32,0.00,0.00,,13.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Neymar,br BRA,"FW,MF",Paris S-G,29,1992,20.6,13,50,25,50.0,2.43,1.22,0.20,0.40,19.2,8,3,4,10.8,7.7,0.15,+2.2,+2.3,Matches
Yvan Neyou,cm CMR,MF,Saint-Étienne,24,1997,10.4,0,6,2,33.3,0.58,0.19,0.00,0.00,30.7,1,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Opa Nguette,sn SEN,"FW,MF",Metz,27,1994,11.6,2,23,7,30.4,1.98,0.60,0.09,0.29,16.7,0,0,0,2.2,2.2,0.09,-0.2,-0.2,Matches
Sikou Niakaté,ml MLI,DF,Metz,22,1999,7.3,0,4,1,25.0,0.54,0.14,0.00,0.00,17.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Ibrahima Niane,sn SEN,FW,Metz,22,1999,17.6,3,42,9,21.4,2.39,0.51,0.05,0.22,17.9,1,1,1,3.7,2.9,0.07,-0.7,-0.9,Matches
M'Baye Niang,sn SEN,FW,Bordeaux,26,1994,8.6,3,26,11,42.3,3.01,1.27,0.12,0.27,15.9,1,0,0,3.3,3.3,0.13,-0.3,-0.3,Matches

Cheikh Niasse,sn SEN,"FW,MF",Lille,21,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Casimir Ninga,td CHA,FW,Angers,28,1993,4.5,0,9,2,22.2,1.98,0.44,0.00,0.00,12.3,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,23,1998,20.8,4,45,20,44.4,2.16,0.96,0.09,0.20,17.2,0,0,0,3.5,3.5,0.08,+0.5,+0.5,Matches
Alexander Nübel,de GER,GK,Monaco,24,1996,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gerzino Nyamsi,fr FRA,DF,Strasbourg,24,1997,33.2,0,28,6,21.4,0.84,0.18,0.00,0.00,10.7,0,0,0,2.1,2.1,0.08,-2.1,-2.1,Matches
Florent Ogier,fr FRA,DF,Clermont Foot,32,1989,27.0,1,7,3,42.9,0.26,0.11,0.14,0.33,11.6,0,0,0,0.7,0.7,0.10,+0.3,+0.3,Matches
Warmed Omari,km COM,DF,Rennes,21,2000,31.1,0,5,0,0.0,0.16,0.00,0.00,,11.7,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Jonas Omlin,ch SUI,GK,Montpellier,27,1994,28.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Amadou Onana,be BEL,MF,Lille,19,2001,15.1,1,15,6,40.0,0.99,0.40,0.07,0.17,14.5,0,0,0,2.6,2.6,0.17,-1.6,-1.6,Matches
Jean Onana,cm CMR,MF,Bordeaux,21,2000,20.4,3,21,4,19.0,1.03,0.20,0.14,0.75,23.4,0,0,0,1.4,1.4,0.07,+1.6,+1.6,Matches
Otávio,br BRA,MF,Bordeaux,27,1994,12.7,0,12,3,25.0,0.94,0.24,0.00,0.00,30.2,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Dango Ouattara,bf BFA,"MF,FW",Lorient,19,2002,9.0,1,24,8,33.3,2.66,0.89,0.04,0.13,17.5,0,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
Remi Oudin,fr FRA,"MF,FW",Bordeaux,24,1996,19.3,4,57,16,28.1,2.95,0.83,0.07,0.25,21.6,2,0,0,3.0,3.0,0.05,+1.0,+1.0,Matches
Alexandre Oukidja,dz ALG,GK,Metz,33,1988,20.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Azzedine Ounahi,ma MAR,MF,Angers,21,2000,18.1,2,26,4,15.4,1.43,0.22,0.08,0.50,23.3,0,0,0,2.0,2.0,0.08,0.0,0.0,Matches
Ambroise Oyongo,cm CMR,DF,Montpellier,30,1991,7.3,1,6,3,50.0,0.82,0.41,0.17,0.33,22.8,1,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
Vincent Pajot,fr FRA,MF,Metz,30,1990,25.7,1,14,2,14.3,0.55,0.08,0.07,0.50,20.0,0,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
Nicolas Pallois,fr FRA,DF,Nantes,33,1987,27.2,1,8,2,25.0,0.29,0.07,0.13,0.50,12.5,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
Erik Palmer-Brown,us USA,DF,Troyes,24,1997,19.3,0,4,0,0.0,0.21,0.00,0.00,,7.6,0,0,0,0.9,0.9,0.22,-0.9,-0.9,Matches
Emerson Palmieri,it ITA,DF,Lyon,26,1994,25.2,1,16,5,31.3,0.64,0.20,0.06,0.20,22.7,6,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
Lucas Paquetá,br BRA,"MF,FW",Lyon,23,1997,30.0,9,86,33,38.4,2.87,1.10,0.09,0.24,19.4,3,1,1,9.8,9.0,0.11,-0.8,-1.0,Matches
Rubén Pardo,es ESP,MF,Bordeaux,28,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Leandro Paredes,ar ARG,MF,Paris S-G,27,1994,9.3,1,8,2,25.0,0.86,0.21,0.13,0.50,27.3,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
Strahinja Pavlović,rs SRB,DF,Monaco,20,2001,5.0,0,5,1,20.0,1.00,0.20,0.00,0.00,9.9,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
Dimitri Payet,fr FRA,"FW,MF",Marseille,34,1987,28.8,12,61,18,29.5,2.12,0.62,0.08,0.28,24.4,24,7,7,10.6,5.1,0.08,+1.4,-0.1,Matches

Timothee Pembele,fr FRA,DF,Bordeaux,18,2002,15.7,1,18,4,22.2,1.15,0.25,0.06,0.25,15.9,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
Brayann Pereira,fr FRA,"DF,MF",Lens,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Danilo Pereira,pt POR,MF,Paris S-G,29,1991,22.6,5,19,8,42.1,0.84,0.35,0.26,0.63,10.7,0,0,0,3.2,3.2,0.17,+1.8,+1.8,Matches
Mathias Pereira Lage,pt POR,DF,Angers,24,1996,11.6,4,19,6,31.6,1.64,0.52,0.21,0.67,19.8,2,0,0,2.6,2.6,0.14,+1.4,+1.4,Matches
Luan Peres Petroni,br BRA,DF,Marseille,27,1994,29.8,0,3,0,0.0,0.10,0.00,0.00,,24.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Lucas Perrin,fr FRA,DF,Strasbourg,22,1998,27.8,1,9,3,33.3,0.32,0.11,0.11,0.33,15.2,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
Danijel Petković,me MNE,GK,Angers,28,1993,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Léo Pétrot,fr FRA,DF,Lorient,24,1997,20.2,1,5,3,60.0,0.25,0.15,0.20,0.33,9.8,0,0,0,0.5,0.5,0.11,+0.5,+0.5,Matches
Romain Philippoteaux,fr FRA,MF,Brest,33,1988,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jérôme Phojo,fr FRA,DF,Clermont Foot,28,1993,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jérémy Pied,fr FRA,"DF,FW",Lille,32,1989,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,Brest,23,1998,28.3,0,5,2,40.0,0.18,0.07,0.00,0.00,17.7,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
Julian Pollersbeck,de GER,GK,Lyon,26,1994,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gaëtan Poussin,fr FRA,GK,Bordeaux,22,1999,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sanjin Prcić,ba BIH,MF,Strasbourg,27,1993,24.3,1,46,11,23.9,1.89,0.45,0.02,0.09,25.5,1,0,0,1.5,1.5,0.03,-0.5,-0.5,Matches
Nicolas de Préville,fr FRA,"FW,MF",Metz,30,1991,21.9,5,41,10,24.4,1.87,0.46,0.12,0.50,20.9,4,0,0,2.8,2.8,0.07,+2.2,+2.2,Matches
Nemanja Radonjić,rs SRB,FW,Marseille,25,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rafinha,br BRA,"FW,MF",Paris S-G,28,1993,2.4,0,5,0,0.0,2.05,0.00,0.00,,18.4,1,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Predrag Rajković,rs SRB,GK,Reims,25,1995,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adil Rami,fr FRA,DF,Troyes,35,1985,13.0,3,5,3,60.0,0.38,0.23,0.60,1.00,6.8,0,0,0,0.8,0.8,0.15,+2.2,+2.2,Matches
Sergio Ramos,es ESP,DF,Paris S-G,35,1986,8.9,2,12,4,33.3,1.35,0.45,0.17,0.50,14.8,0,0,0,1.8,1.8,0.16,+0.2,+0.2,Matches
Elba Rashani,xk KVX,"FW,MF",Clermont Foot,28,1993,19.5,8,30,12,40.0,1.53,0.61,0.27,0.67,13.7,0,0,0,5.2,5.2,0.17,+2.8,+2.8,Matches
Jeff Reine-Adélaïde,fr FRA,"MF,DF",Lyon,23,1998,2.2,0,3,1,33.3,1.36,0.45,0.00,0.00,22.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Tiago Ribeiro,pt POR,FW,Monaco,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sergio Rico,es ESP,GK,Paris S-G,27,1993,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Renaud Ripart,fr FRA,"MF,FW",Troyes,28,1993,21.0,2,41,13,31.7,1.95,0.62,0.05,0.15,16.1,0,0,0,3.1,3.1,0.07,-1.1,-1.1,Matches
Mihailo Ristić,rs SRB,DF,Montpellier,25,1995,20.0,1,18,5,27.8,0.90,0.25,0.06,0.20,29.0,1,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
Maxence Rivera,fr FRA,FW,Saint-Étienne,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Patrick Roberts,eng ENG,MF,Troyes,24,1997,0.2,0,1,0,0.0,6.43,0.00,0.00,,8.2,0,0,0,0.4,0.4,0.43,-0.4,-0.4,Matches
Stian Rode Gregersen,no NOR,DF,Bordeaux,26,1995,21.7,1,6,1,16.7,0.28,0.05,0.17,1.00,8.9,0,0,0,1.2,1.2,0.20,-0.2,-0.2,Matches
Gerson Rodrigues,lu LUX,"FW,MF",Troyes,26,1995,9.4,1,23,7,30.4,2.44,0.74,0.04,0.14,19.9,0,0,0,3.0,3.0,0.13,-2.0,-2.0,Matches
Valentin Rongier,fr FRA,"MF,DF",Marseille,26,1994,24.4,0,28,9,32.1,1.15,0.37,0.00,0.00,21.5,0,0,0,2.4,2.4,0.09,-2.4,-2.4,Matches
Pablo Rosario,nl NED,MF,Nice,24,1997,30.3,0,19,3,15.8,0.63,0.10,0.00,0.00,19.7,0,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches
Roli Pereira de Sa,fr FRA,MF,Nantes,24,1996,6.4,0,5,1,20.0,0.79,0.16,0.00,0.00,16.1,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
Mathys Saban,fr FRA,"FW,MF",Saint-Étienne,19,2002,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Falaye Sacko,ml MLI,DF,Saint-Étienne,26,1995,7.4,0,1,0,0.0,0.13,0.00,0.00,,17.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Rafiki Said,km COM,"MF,FW",Brest,21,2000,1.4,0,6,2,33.3,4.43,1.48,0.00,0.00,17.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
