Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Matches
Frederic Ananou,tg TOG,"DF,MF",Sint-Truiden,25,1997,6.0,1,1,0,4,7,1,11,6,7,1,0,0,27,8,5,61.5,Matches
Stelios Andreou,cy CYP,DF,Charleroi,21,2002,26.8,5,0,0,23,7,0,6,37,37,0,0,0,141,35,35,50.0,Matches
Nilson Angulo,ec ECU,"FW,MF",Anderlecht,20,2003,0.5,1,0,0,1,4,2,3,2,0,0,0,0,10,1,2,33.3,Matches
Bill Antonio,zw ZIM,"MF,FW",Mechelen,20,2002,6.4,0,0,0,3,6,1,27,5,5,0,0,0,20,8,6,57.1,Matches
Kristian Arnstad,no NOR,"DF,MF",Anderlecht,19,2003,7.2,2,0,0,14,10,0,11,5,5,0,0,0,43,5,13,27.8,Matches
Tolu Arokodare,ng NGA,FW,Genk,22,2000,14.5,1,0,0,23,18,11,2,6,2,0,0,0,34,81,47,63.3,Matches

Gerardo Arteaga,mx MEX,DF,Genk,24,1998,13.4,2,1,0,4,7,0,33,22,13,0,0,0,76,9,8,52.9,Matches
Isaac Asante,gh GHA,"DF,MF",Mechelen,20,2002,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,Matches
Dirk Asare,be BEL,MF,Mechelen,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Majeed Ashimeru,gh GHA,MF,Anderlecht,25,1997,1.3,0,0,0,2,3,0,0,6,4,0,0,0,15,1,1,50.0,Matches
Christalino Atemona,de GER,DF,Kortrijk,21,2002,1.1,0,0,0,2,0,0,0,2,0,0,0,0,10,3,1,75.0,Matches
Lynnt Audoor,be BEL,MF,Kortrijk,19,2003,4.5,2,0,0,10,11,0,2,10,3,0,0,0,28,7,5,58.3,Matches
Ludwig Augustinsson,se SWE,DF,Anderlecht,29,1994,18.1,2,0,0,22,22,1,76,25,19,0,0,0,72,31,21,59.6,Matches
Felipe Augusto,br BRA,"FW,MF",Cercle Brugge,19,2004,4.9,1,0,0,7,7,0,8,1,3,0,0,0,7,20,44,31.3,Matches
Felipe Avenatti,uy URU,"FW,MF",Kortrijk,30,1993,17.4,5,1,0,26,19,4,3,6,11,0,0,0,68,90,64,58.4,Matches
Gastón Ávila,ar ARG,DF,Antwerp,21,2001,2.0,0,0,0,3,7,0,4,0,3,0,0,0,14,2,2,50.0,Matches
Youssouph Badji,sn SEN,"FW,MF",Charleroi,21,2001,10.4,2,0,0,18,16,3,4,4,6,0,0,0,24,69,57,54.8,Matches
Bilal Bafdili,be BEL,"MF,FW",Mechelen,18,2004,1.9,2,0,0,4,1,0,6,0,1,0,0,0,8,2,5,28.6,Matches
Jonas Bager,dk DEN,DF,Charleroi,27,1996,16.7,6,0,0,31,14,0,6,26,17,0,0,0,71,29,29,50.0,Matches
Brandon Baiye,be BEL,MF,Eupen,22,2000,23.0,2,0,0,37,25,2,5,41,46,0,0,0,142,19,38,33.3,Matches
Michel-Ange Balikwisha,be BEL,"FW,MF",Antwerp,22,2001,19.8,2,0,0,21,33,5,127,21,44,0,1,0,92,8,14,36.4,Matches
William Balikwisha,cd COD,MF,Standard Liège,24,1999,12.1,3,1,1,8,12,2,49,10,12,0,0,0,76,4,13,23.5,Matches
Sacha Banse,bf BFA,MF,Standard Liège,22,2001,0.5,0,0,0,1,0,0,0,0,1,0,0,0,3,0,2,0.0,Matches
Ezechiel Banzuzi,nl NED,MF,OH Leuven,18,2005,19.4,6,0,0,35,36,2,10,7,18,0,1,0,115,75,59,56.0,Matches
Víctor Barberá,es ESP,"FW,MF",Club Brugge,18,2004,0.4,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,100.0,Matches
Joselpho Barnes,gh GHA,"FW,MF",Sint-Truiden,21,2001,4.8,2,0,0,16,8,8,4,0,2,0,0,0,17,10,20,33.3,Matches
Jacob Barrett Laursen,dk DEN,DF,Standard Liège,28,1994,1.7,1,0,0,1,1,0,1,0,2,0,0,0,0,0,3,0.0,Matches
Norman Bassette,be BEL,"FW,MF",Mechelen,18,2004,6.4,0,0,0,14,11,9,9,2,4,1,0,0,14,18,20,47.4,Matches
Jelle Bataille,be BEL,DF,Antwerp,24,1999,24.2,3,0,0,18,19,2,74,33,38,1,0,0,151,19,22,46.3,Matches
David Bates,sct SCO,DF,Mechelen,26,1996,23.2,5,0,0,25,12,0,0,27,16,0,0,0,94,74,35,67.9,Matches
Emin Bayram,tr TUR,DF,Westerlo,20,2003,21.9,8,0,0,28,24,1,6,63,39,0,1,0,135,81,39,67.5,Matches

Rafik Belghali,dz ALG,DF,Mechelen,21,2002,2.9,1,0,0,5,2,0,7,6,7,0,0,0,26,1,3,25.0,Matches
Nadhir Benbouali,dz ALG,"FW,MF",Charleroi,23,2000,3.7,0,0,0,6,3,7,1,0,4,0,0,0,7,22,28,44.0,Matches
Ján Bernát,sk SVK,MF,Westerlo,22,2001,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
Antoine Bernier,be BEL,"FW,MF",Charleroi,25,1997,7.4,1,0,0,10,20,3,9,5,9,0,0,0,31,7,18,28.0,Matches
Adriano Bertaccini,be BEL,"MF,FW",Sint-Truiden,22,2000,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Mickaël Biron,mq MTQ,"FW,MF",RWD Molenbeek,25,1997,16.1,1,0,0,19,25,12,27,7,17,0,0,0,83,0,19,0.0,Matches
Nathan Bitumazala,fr FRA,"MF,FW",Eupen,20,2002,1.3,2,1,1,2,1,0,3,0,0,0,0,0,4,2,9,18.2,Matches
Eric Bocat,fr FRA,"DF,MF",Sint-Truiden,24,1999,27.2,2,0,0,17,63,5,80,51,25,0,0,0,207,13,20,39.4,Matches
Arnaud Bodart,be BEL,GK,Standard Liège,25,1998,29.0,0,0,0,0,2,0,0,0,0,0,0,0,22,10,1,90.9,Matches
Merveille Bokadi,cd COD,DF,Standard Liège,31,1992,14.5,0,1,0,9,11,0,1,22,13,0,0,0,117,31,16,66.0,Matches
Sinan Bolat,tr TUR,GK,Westerlo,34,1988,26.0,4,0,0,0,7,0,0,0,0,0,0,0,19,3,0,100.0,Matches
Boli Bolingoli-Mbombo,be BEL,DF,Mechelen,28,1995,0.9,0,0,0,0,1,0,1,2,1,0,0,0,3,0,2,0.0,Matches
Christopher Bonsu Baah,gh GHA,FW,Genk,18,2004,13.2,5,3,1,34,44,3,23,7,23,2,0,0,66,15,18,45.5,Matches
Jordan Bos,au AUS,DF,Westerlo,20,2002,19.0,4,0,0,19,13,1,39,25,24,0,0,0,107,29,27,51.8,Matches
Mohamed Bouchouari,be BEL,DF,Anderlecht,22,2000,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches
Mehdi Boukamir,ma MAR,DF,Charleroi,19,2004,5.2,1,0,0,5,1,0,2,10,7,0,1,0,22,6,9,40.0,Matches
Dedryck Boyata,be BEL,"DF,MF",Club Brugge,32,1990,2.0,1,0,0,1,0,0,0,2,0,0,0,0,13,5,2,71.4,Matches
Jonatan Braut Brunes,no NOR,FW,OH Leuven,22,2000,11.8,1,0,0,11,11,5,0,1,2,1,0,0,24,20,27,42.6,Matches
Archie Brown,eng ENG,DF,Gent,21,2002,18.3,3,1,0,30,29,4,86,21,15,1,0,0,104,33,31,51.6,Matches
Massimo Bruno,be BEL,"MF,FW",Kortrijk,29,1993,12.6,2,0,0,14,8,0,33,7,12,0,0,0,70,10,6,62.5,Matches
Tajon Buchanan,ca CAN,DF,Club Brugge,24,1999,9.2,1,0,0,7,19,3,31,6,6,0,0,0,56,5,2,71.4,Matches
Christian Burgess,eng ENG,DF,Union SG,31,1991,27.5,9,0,0,23,18,0,4,33,25,0,1,0,169,98,55,64.1,Matches
Jean Butez,fr FRA,GK,Antwerp,28,1995,30.0,0,0,0,0,5,0,0,0,0,0,0,0,58,12,0,100.0,Matches
Etienne Camara,fr FRA,MF,Charleroi,20,2003,3.8,2,1,1,9,2,1,4,4,5,0,0,0,34,10,11,47.6,Matches
Ilay Camara,be BEL,"DF,MF",RWD Molenbeek,20,2003,17.8,6,1,1,24,12,4,49,21,25,0,1,0,98,12,17,41.4,Matches

Cihan Çanak,tr TUR,"DF,MF",Standard Liège,18,2005,6.9,1,0,0,12,18,1,56,3,6,0,0,0,42,10,11,47.6,Matches
Alessio Castro-Montes,be BEL,DF,Gent,26,1997,0.7,1,0,0,1,2,0,1,1,0,0,0,0,7,1,0,100.0,Matches
Alessio Castro-Montes,be BEL,DF,Union SG,26,1997,20.8,1,0,0,25,22,1,86,30,42,0,0,0,129,21,12,63.6,Matches
Nacer Chadli,be BEL,"MF,FW",Westerlo,33,1989,7.9,1,0,0,9,7,1,15,5,9,0,0,0,44,13,13,50.0,Matches
Youssef Challouk,be BEL,"MF,FW",Kortrijk,27,1995,0.5,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0.0,Matches
Regan Charles-Cook,gd GRN,"FW,MF",Eupen,26,1997,14.9,1,0,0,35,27,24,18,3,12,0,1,1,57,11,44,20.0,Matches
Isaac Christie-Davies,wls WAL,MF,Eupen,25,1997,6.3,3,0,0,19,6,0,3,4,5,0,0,0,32,5,6,45.5,Matches
Elias Cobbaut,be BEL,DF,Mechelen,25,1997,24.0,3,0,0,11,12,3,10,17,10,0,0,0,113,38,26,59.4,Matches
Valentin Cojocaru,ro ROU,GK,OH Leuven,27,1995,3.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
Antoine Colassin,be BEL,FW,Anderlecht,22,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Jo Coppens,be BEL,GK,Sint-Truiden,32,1990,4.0,0,0,0,0,2,0,0,0,0,0,0,0,8,2,1,66.7,Matches
Kobe Corbanie,be BEL,"DF,MF",Antwerp,18,2005,1.6,0,0,0,4,0,0,3,2,6,0,0,0,9,9,6,60.0,Matches
Gaëtan Coucke,be BEL,GK,Mechelen,24,1998,30.0,2,0,0,0,3,0,0,0,0,0,0,0,44,3,0,100.0,Matches
Soumaïla Coulibaly,fr FRA,DF,Antwerp,19,2003,15.1,2,0,0,11,15,0,1,26,9,0,1,0,73,20,15,57.1,Matches
Carlos Cuesta,co COL,DF,Genk,24,1999,22.8,7,0,0,32,9,1,1,35,21,0,0,0,105,42,36,53.8,Matches
Hugo Cuypers,be BEL,FW,Gent,26,1997,18.1,2,0,0,13,23,10,10,7,19,2,0,0,70,52,60,46.4,Matches
Oday Dabbagh,ps PLE,FW,Charleroi,24,1998,16.3,1,0,0,25,22,8,13,1,11,1,0,0,53,19,48,28.4,Matches
Erdon Daci,mk MKD,FW,Westerlo,25,1998,7.7,2,0,0,9,6,11,9,0,2,0,1,0,22,18,20,47.4,Matches
Jón Dagur Þorsteinsson,is ISL,"FW,MF",OH Leuven,24,1998,20.3,6,0,0,27,36,8,95,5,30,1,0,0,101,13,23,36.1,Matches
Niklo Dailly,be BEL,"MF,DF",RWD Molenbeek,21,2001,3.6,0,0,0,5,3,1,4,1,5,0,0,0,23,9,6,60.0,Matches
Jesper Daland,no NOR,DF,Cercle Brugge,23,2000,28.1,2,0,0,18,20,4,4,43,36,0,0,1,235,132,68,66.0,Matches
Achraf Dari,ma MAR,DF,Charleroi,24,1999,3.5,0,0,0,5,11,0,0,6,4,0,0,0,21,18,8,69.2,Matches
Jason Davidson,au AUS,DF,Eupen,32,1991,25.9,4,0,0,21,16,4,74,33,31,0,1,0,167,55,28,66.3,Matches
Isaak Davies,wls WAL,FW,Kortrijk,21,2001,19.2,1,0,0,33,21,13,16,3,8,0,0,0,35,17,77,18.1,Matches
Maxim De Cuyper,be BEL,DF,Club Brugge,22,2000,24.0,4,1,1,15,14,0,153,36,27,0,0,0,141,28,21,57.1,Matches

Ritchie De Laet,be BEL,DF,Antwerp,34,1988,10.9,2,0,0,5,8,1,13,17,14,0,0,0,51,11,14,44.0,Matches
Dion De Neve,be BEL,"DF,MF",Kortrijk,21,2002,21.4,2,0,0,11,3,0,118,21,42,0,0,0,126,16,38,29.6,Matches
Alexis De Sart,be BEL,MF,RWD Molenbeek,26,1996,5.4,1,0,0,9,6,1,3,4,9,0,0,0,39,6,5,54.5,Matches
Julien De Sart,be BEL,MF,Gent,28,1994,28.3,4,0,0,42,24,0,20,62,74,0,1,0,246,71,33,68.3,Matches
Tibe De Vlieger,be BEL,"MF,FW",Gent,17,2005,0.4,0,0,0,0,1,0,1,1,1,0,0,0,2,2,1,66.7,Matches
Nils De Wilde,be BEL,MF,Cercle Brugge,20,2003,8.0,2,0,0,8,3,0,7,5,8,0,0,0,58,3,4,42.9,Matches
Zeno Debast,be BEL,DF,Anderlecht,19,2003,27.5,7,1,0,27,17,0,7,22,29,0,1,0,171,29,28,50.9,Matches
Massimo Decoene,be BEL,FW,Kortrijk,19,2004,0.1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,50.0,Matches
Robbe Decostere,be BEL,DF,Cercle Brugge,25,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Théo Defourny,be BEL,GK,RWD Molenbeek,31,1992,29.8,1,1,0,3,2,0,0,1,1,0,2,0,39,4,0,100.0,Matches
Tristan Degreef,be BEL,MF,Anderlecht,18,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Thomas Delaney,dk DEN,"MF,DF",Anderlecht,31,1991,10.1,3,0,0,18,12,0,11,16,15,1,1,0,58,38,22,63.3,Matches
Martin Delavallée,be BEL,GK,Charleroi,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Hannes Delcroix,be BEL,DF,Anderlecht,24,1999,0.1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,Matches
Mathias Delorge,be BEL,MF,Sint-Truiden,19,2004,29.5,4,0,0,18,28,0,11,51,40,1,0,0,194,37,35,51.4,Matches
Olivier Deman,be BEL,"DF,MF",Cercle Brugge,23,2000,4.2,1,0,0,5,4,1,19,9,11,0,0,0,35,7,4,63.6,Matches
Kévin Denkey,tg TOG,FW,Cercle Brugge,22,2000,27.7,6,0,0,49,48,31,2,3,7,0,0,0,79,89,189,32.0,Matches
Jerome Deom,be BEL,"MF,FW",Eupen,24,1999,8.5,1,1,0,18,5,1,24,6,14,0,0,0,61,3,12,20.0,Matches
Laurent Depoitre,be BEL,FW,Gent,34,1988,4.3,0,0,0,3,2,1,1,0,1,0,0,0,8,21,22,48.8,Matches
Gilles Dewaele,be BEL,"DF,MF",Standard Liège,27,1996,7.5,2,0,0,11,10,0,24,9,11,0,0,0,34,14,16,46.7,Matches
Sada Diallo,be BEL,"MF,DF",RWD Molenbeek,21,2002,1.0,1,0,0,2,0,0,0,1,1,0,0,0,5,2,2,50.0,Matches
Amadou Diawara,gn GUI,MF,Anderlecht,26,1997,6.6,1,0,0,9,8,0,0,12,8,0,0,0,63,6,2,75.0,Matches
Moussa Djenepo,ml MLI,"DF,FW",Standard Liège,25,1998,16.6,3,0,0,29,40,4,35,11,15,1,1,0,80,5,15,25.0,Matches
Noah Dodeigne,be BEL,"DF,FW",Standard Liège,20,2003,0.4,0,0,0,0,0,0,1,0,0,0,0,0,6,2,1,66.7,Matches
Kasper Dolberg,dk DEN,FW,Anderlecht,25,1997,23.9,2,0,0,28,36,7,6,4,8,0,0,0,55,28,35,44.4,Matches

Joren Dom,be BEL,"MF,DF",OH Leuven,33,1989,16.0,2,0,0,20,12,1,22,16,10,0,2,0,77,25,14,64.1,Matches
Djovkar Doudaev,be BEL,DF,RWD Molenbeek,19,2003,2.3,0,0,0,2,1,0,1,5,2,0,1,0,6,1,3,25.0,Matches
Mahamadou Doumbia,ml MLI,MF,Antwerp,19,2004,4.1,0,0,0,3,5,0,3,1,7,0,0,0,21,6,5,54.5,Matches
Souleyman Doumbia,ci CIV,DF,Standard Liège,26,1996,6.2,2,0,0,9,6,0,8,11,13,0,0,0,38,12,8,60.0,Matches
Vetle Dragsnes,no NOR,"DF,MF",Charleroi,29,1994,19.5,1,0,0,7,11,11,40,16,25,0,0,0,82,18,33,35.3,Matches
Denis Drăguș,ro ROU,FW,Standard Liège,24,1999,3.5,1,0,0,7,3,1,4,1,4,0,0,0,14,5,6,45.5,Matches
Anders Dreyer,dk DEN,"FW,MF",Anderlecht,25,1998,24.9,2,1,0,7,20,14,94,10,8,0,0,0,97,5,7,41.7,Matches
Olivier Dumont,be BEL,MF,Sint-Truiden,21,2002,0.9,0,0,0,2,0,0,0,3,2,0,0,0,12,4,2,66.7,Matches
Maxime Dupé,fr FRA,GK,Anderlecht,30,1993,7.0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,,Matches
Pierre Dwomoh,be BEL,MF,RWD Molenbeek,19,2004,25.3,6,0,0,31,17,1,13,29,36,0,0,0,196,23,24,48.9,Matches
Aron Dønnum,no NOR,"DF,FW",Standard Liège,25,1998,4.8,2,0,0,5,5,0,23,1,0,0,0,0,29,3,4,42.9,Matches
Malcolm Ebiowei,eng ENG,"FW,MF",RWD Molenbeek,19,2003,1.6,1,0,0,2,2,0,7,2,3,0,0,0,9,2,3,40.0,Matches
Dennis Eckert,de GER,FW,Union SG,26,1997,12.6,1,0,0,17,6,2,11,3,4,1,0,0,24,24,25,49.0,Matches
Malamine Efekele,fr FRA,"FW,MF",Cercle Brugge,19,2004,2.0,1,0,0,1,5,2,1,0,4,0,0,0,13,1,7,12.5,Matches
Chidera Ejuke,ng NGA,"FW,DF",Antwerp,25,1998,14.7,3,0,0,12,13,0,60,9,8,0,0,0,80,2,14,12.5,Matches
Jurgen Ekkelenkamp,nl NED,MF,Antwerp,23,2000,23.5,3,0,0,16,18,6,14,10,16,0,0,0,90,22,26,45.8,Matches
Renaud Emond,be BEL,FW,Standard Liège,31,1991,1.1,0,0,0,1,1,0,0,0,0,0,0,0,3,9,6,60.0,Matches
Renaud Emond,be BEL,FW,Eupen,31,1991,4.8,2,0,0,7,8,3,1,2,0,0,0,0,11,17,39,30.4,Matches
Romaric Etonde,fr FRA,MF,Cercle Brugge,18,2005,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Alieu Fadera,gm GAM,"FW,DF",Genk,21,2001,10.7,3,0,0,19,39,6,29,5,15,2,1,0,53,9,10,47.4,Matches
Noah Fadiga,sn SEN,"DF,FW",Gent,23,1999,4.6,2,1,1,9,10,1,8,7,8,0,0,0,19,2,3,40.0,Matches
Matias Fernandez-Pardo,be BEL,"FW,MF",Gent,18,2005,2.1,0,0,0,2,4,0,5,0,0,0,0,0,8,2,7,22.2,Matches
Fabio Ferraro,be BEL,MF,RWD Molenbeek,20,2002,0.2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,Matches
Oleksandr Filin,ru RUS,DF,Eupen,27,1996,9.7,2,0,0,12,6,0,4,13,14,0,0,0,46,24,11,68.6,Matches
Matteo Filorizzo,be BEL,"FW,MF",Eupen,17,2006,0.4,0,0,0,4,0,0,2,0,0,0,0,0,1,1,0,100.0,Matches

Seydou Fini,it ITA,"DF,FW",Standard Liège,17,2006,0.5,0,0,0,0,0,0,3,0,1,0,0,0,5,0,1,0.0,Matches
Alfreð Finnbogason,is ISL,FW,Eupen,34,1989,12.5,3,0,0,20,11,8,4,2,2,1,0,0,45,13,22,37.1,Matches
Mathias Fixelles,be BEL,MF,Westerlo,26,1996,6.4,3,0,0,11,12,2,12,8,5,1,0,0,45,6,7,46.2,Matches
Alexis Flips,fr FRA,"FW,MF",Anderlecht,23,2000,4.2,2,0,0,7,5,0,30,3,8,0,0,0,21,1,9,10.0,Matches
Malick Fofana,be BEL,"DF,MF",Gent,18,2005,12.7,1,0,0,4,28,3,48,11,13,1,0,0,56,3,11,21.4,Matches
Núrio Fortuna,ao ANG,"DF,MF",Gent,28,1995,4.4,2,1,0,10,18,0,4,9,11,0,0,0,22,4,6,40.0,Matches
Marlon Fossey,us USA,DF,Standard Liège,24,1998,18.0,1,0,0,12,20,6,49,29,14,0,1,0,90,34,36,48.6,Matches
Iver Fossum,no NOR,"MF,FW",Kortrijk,27,1996,1.9,0,0,0,0,1,0,2,2,2,0,0,0,13,0,3,0.0,Matches
Daam Foulon,be BEL,"DF,MF",Mechelen,24,1999,28.2,6,0,0,24,50,5,97,25,51,0,0,0,145,59,41,59.0,Matches
Guillaume François,be BEL,DF,Union SG,33,1990,0.8,1,0,0,3,2,0,3,1,1,1,0,0,3,0,2,0.0,Matches
Matija Frigan,hr CRO,FW,Westerlo,20,2003,11.2,1,0,0,26,19,3,5,1,4,1,0,0,25,12,32,27.3,Matches
Haruya Fujii,jp JPN,DF,Kortrijk,22,2000,5.0,1,0,0,4,4,0,1,8,8,0,0,1,29,13,4,76.5,Matches
Joel Fujita,jp JPN,MF,Sint-Truiden,21,2002,9.9,2,0,0,14,6,0,8,13,18,0,0,0,85,8,10,44.4,Matches
Matías Galarza,ar ARG,MF,Genk,21,2002,14.4,5,0,0,27,37,0,6,20,15,0,1,0,147,27,23,54.0,Matches
Omri Gandelman,il ISR,MF,Gent,23,2000,8.7,1,1,0,11,3,1,3,6,8,0,0,0,43,23,30,43.4,Matches
Munashe Garan'anga,zw ZIM,DF,Mechelen,22,2001,4.9,1,0,0,4,1,0,1,11,9,0,0,0,26,14,8,63.6,Matches
Federico Gattoni,ar ARG,DF,Anderlecht,24,1999,1.1,0,0,0,2,1,0,0,1,1,0,0,0,6,2,4,33.3,Matches
Yann Gboho,fr FRA,"MF,FW",Cercle Brugge,22,2001,15.4,0,0,0,14,22,6,7,8,11,0,0,0,91,9,37,19.6,Matches
Théo Gécé,be BEL,MF,RWD Molenbeek,22,2001,1.4,0,0,0,1,2,0,0,2,4,0,0,1,11,1,2,33.3,Matches
Pieter Gerkens,be BEL,"MF,FW",Gent,27,1995,10.1,1,0,0,5,10,1,30,10,8,1,1,0,43,26,28,48.1,Matches
Nick Gillekens,be BEL,GK,Westerlo,28,1995,4.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,50.0,Matches
Bruno Godeau,be BEL,DF,Sint-Truiden,31,1992,27.5,6,0,0,17,13,1,7,45,21,0,0,0,150,56,42,57.1,Matches
Fernand Gouré,ci CIV,"FW,MF",Westerlo,21,2002,0.3,0,0,0,1,0,0,1,0,0,0,0,0,1,5,2,71.4,Matches
Makhtar Gueye,sn SEN,FW,RWD Molenbeek,25,1997,24.2,9,2,2,53,22,21,4,6,10,0,1,0,48,160,92,63.5,Matches
Parfait Guiagon,ci CIV,"FW,MF",Charleroi,22,2001,15.2,0,0,0,13,25,0,5,5,17,0,0,0,97,8,26,23.5,Matches

Muhammed Gümüskaya,tr TUR,MF,Westerlo,22,2001,0.9,0,0,0,1,3,0,3,1,0,0,0,0,12,4,0,100.0,Matches
Pape Habib Guèye,sn SEN,FW,Kortrijk,23,1999,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
Anouar Ait El Hadj,be BEL,"MF,FW",Genk,21,2002,3.1,2,0,0,6,1,2,10,1,5,0,0,0,17,1,1,50.0,Matches
Bakary Haidara,ci CIV,DF,Westerlo,18,2005,3.9,3,0,0,4,2,0,0,8,3,0,0,0,19,5,4,55.6,Matches
Geoffry Hairemans,be BEL,"FW,MF",Mechelen,31,1991,23.1,2,0,0,26,25,3,135,15,21,0,0,0,142,59,66,47.2,Matches
Daiki Hashioka,jp JPN,"DF,MF",Sint-Truiden,24,1999,16.7,4,0,0,13,15,5,43,18,18,0,0,0,88,50,23,68.5,Matches
Dogucan Haspolat,tr TUR,MF,Westerlo,23,2000,5.2,2,0,0,6,11,0,12,5,10,0,0,0,39,3,11,21.4,Matches
Ibe Hautekiet,be BEL,DF,Standard Liège,21,2002,0.6,0,0,0,0,0,0,1,2,3,0,0,0,4,1,2,33.3,Matches
Isaac Hayden,eng ENG,MF,Standard Liège,28,1995,7.4,3,0,0,8,8,0,0,10,13,0,0,0,44,17,7,70.8,Matches
Thorgan Hazard,be BEL,"FW,MF",Anderlecht,30,1993,15.3,5,0,0,25,26,10,55,8,31,2,0,0,73,13,27,32.5,Matches
David Henen,tg TOG,"MF,DF",Kortrijk,27,1996,2.9,0,0,0,1,3,1,5,1,3,0,0,0,17,2,7,22.2,Matches
Laurent Henkinet,be BEL,GK,Standard Liège,30,1992,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
