Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Konstantinos Provydakis,gr GRE,MF,PAS Lamia,26,1996,2,1,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tymoteusz Puchacz,pl POL,DF,Panathinaikos,23,1999,13,2,322,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicolás Quagliata,uy URU,FW,PAOK,23,1999,3,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ampntoul Rachman Oues,sy SYR,DF,Volos NFC,24,1998,11,5,485,5.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Andrei Radu,ro ROU,DF,PAS Giannina,26,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ramon,br BRA,DF,Olympiacos,21,2001,9,4,417,4.6,0,1,1,0,0,0,0,1,0.00,0.22,0.22,0.00,0.22,Matches
Lazar Ranđelović,rs SRB,MF,Olympiacos,24,1997,3,2,183,2.0,1,0,1,1,0,0,0,0,0.49,0.00,0.49,0.49,0.49,Matches
Oleg Reabciuk,md MDA,DF,Olympiacos,24,1998,30,30,"2,582",28.7,1,4,5,1,0,0,6,0,0.03,0.14,0.17,0.03,0.17,Matches
Régis,br BRA,MF,Levadiakos,24,1998,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Xesc Regis,es ESP,"MF,FW",Asteras Tripoli,25,1996,23,20,"1,721",19.1,3,2,5,3,0,0,4,0,0.16,0.10,0.26,0.16,0.26,Matches
Panagiotis Retsos,gr GRE,DF,Olympiacos,23,1998,7,4,388,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
André Ricardo,pt POR,FW,PAOK,21,2000,3,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Daan Rienstra,nl NED,"MF,FW",PAS Giannina,29,1992,21,18,"1,361",15.1,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches
Adrián Riera,es ESP,"MF,FW",Asteras Tripoli,26,1996,23,14,"1,027",11.4,1,2,3,1,0,0,3,1,0.09,0.18,0.26,0.09,0.26,Matches
Gaëtan Robail,fr FRA,"FW,MF",Atromitos,28,1994,33,31,"2,558",28.4,5,2,7,4,1,1,3,0,0.18,0.07,0.25,0.14,0.21,Matches
Rodinei,br BRA,DF,Olympiacos,30,1992,19,19,"1,697",18.9,0,3,3,0,0,0,5,0,0.00,0.16,0.16,0.00,0.16,Matches
Garry Rodrigues,cv CPV,"MF,FW",Olympiacos,31,1990,18,4,486,5.4,2,1,3,2,0,0,0,0,0.37,0.19,0.56,0.37,0.56,Matches
Edwin Rodríguez,hn HON,MF,Aris,22,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
James Rodríguez,co COL,"MF,FW",Olympiacos,31,1991,20,18,"1,440",16.0,5,6,11,4,1,2,1,0,0.31,0.37,0.69,0.25,0.62,Matches
Lazar Romanić,rs SRB,"MF,FW",PAS Lamia,24,1998,12,7,648,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Alaixys Romao,tg TOG,"DF,MF",Ionikos,38,1984,31,31,"2,726",30.3,0,0,0,0,0,0,11,1,0.00,0.00,0.00,0.00,0.00,Matches
Kevin Rosero,co COL,"FW,MF",PAS Giannina,23,1998,22,15,"1,368",15.2,4,2,6,4,0,0,1,0,0.26,0.13,0.39,0.26,0.39,Matches
Llazaros Rota,gr GRE,DF,AEK Athens,24,1997,31,28,"2,405",26.7,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches
Dorin Rotariu,ro ROU,"MF,FW",Atromitos,27,1995,27,19,"1,595",17.7,4,0,4,4,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches
Simon Rrumbullaku,al ALB,DF,Ionikos,30,1991,5,3,280,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Lukas Rupp,de GER,MF,Aris,31,1991,8,3,330,3.7,1,1,2,1,0,0,0,0,0.27,0.27,0.55,0.27,0.55,Matches
Filip Sachpekidis,se SWE,"FW,MF",Levadiakos,25,1997,10,4,421,4.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Emanuel Sakic,at AUT,"MF,DF",Ionikos,31,1991,26,24,"2,128",23.6,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Bakary Sako,ml MLI,"MF,FW",Levadiakos,34,1988,10,2,216,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Diadie Samassékou,ml MLI,MF,Olympiacos,26,1996,20,8,849,9.4,2,0,2,2,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
Facundo Sánchez,ar ARG,DF,Panathinaikos,32,1990,14,11,900,10.0,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
Daniel Santafe,es ESP,MF,Asteras Tripoli,25,1997,14,7,620,6.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Harold Santiago Mosquera,co COL,FW,OFI Crete,27,1995,12,1,306,3.4,1,1,2,1,0,0,0,0,0.29,0.29,0.59,0.29,0.59,Matches
Giorgos Saramantas,gr GRE,DF,PAS Lamia,30,1992,9,1,224,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Bojan Šaranov,rs SRB,GK,PAS Lamia,34,1987,20,19,"1,764",19.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Zvonimir Šarlija,hr CRO,DF,Panathinaikos,25,1996,21,19,"1,594",17.7,0,2,2,0,0,0,6,0,0.00,0.11,0.11,0.00,0.11,Matches
Joan Sastre Vanrell,es ESP,DF,PAOK,25,1997,24,17,"1,673",18.6,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches

Bart Schenkeveld,nl NED,DF,Panathinaikos,30,1991,27,26,"2,342",26.0,0,0,0,0,0,0,7,2,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Schwab,at AUT,MF,PAOK,31,1990,31,14,"1,512",16.8,3,1,4,0,3,4,6,0,0.18,0.06,0.24,0.00,0.06,Matches
Sebá,br BRA,"MF,FW",Ionikos,30,1992,22,17,"1,614",17.9,2,1,3,1,1,1,2,0,0.11,0.06,0.17,0.06,0.11,Matches
Rafail Sgouros,gr GRE,MF,Aris,18,2004,5,1,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Christos Shelis,cy CYP,DF,Volos NFC,22,2000,28,25,"2,237",24.9,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
Levan Shengelia,ge GEO,"FW,MF",Panetolikos,26,1995,31,22,"1,813",20.1,3,3,6,3,0,0,5,0,0.15,0.15,0.30,0.15,0.30,Matches
Marios Siampanis,gr GRE,GK,Aris,22,1999,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Djibril Sidibé,fr FRA,DF,AEK Athens,30,1992,12,6,623,6.9,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches
João Pedro Sousa Silva,gw GNB,FW,Panetolikos,25,1996,30,6,808,9.0,5,1,6,2,3,3,2,0,0.56,0.11,0.67,0.22,0.33,Matches
Panagiotis Simelidis,gr GRE,MF,Levadiakos,29,1992,11,6,526,5.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
David Simón,es ESP,DF,PAS Lamia,33,1988,31,29,"2,569",28.5,0,4,4,0,0,0,8,0,0.00,0.14,0.14,0.00,0.14,Matches
Sito,es ESP,MF,Asteras Tripoli,25,1996,26,18,"1,614",17.9,2,1,3,2,0,0,4,0,0.11,0.06,0.17,0.11,0.17,Matches
Michal Škvarka,sk SVK,"MF,FW",Levadiakos,29,1992,15,6,578,6.4,1,0,1,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches
Vykintas Slivka,lt LTU,"MF,FW",PAS Lamia,27,1995,29,21,"1,996",22.2,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches
Filipe Soares,pt POR,MF,PAOK,23,1999,19,5,531,5.9,1,1,2,1,0,0,3,0,0.17,0.17,0.34,0.17,0.34,Matches
Rafa Soares,pt POR,DF,PAOK,27,1995,27,26,"2,300",25.6,0,5,5,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20,Matches
Kévin Soni,cm CMR,MF,Asteras Tripoli,24,1998,2,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Carles Soria,es ESP,DF,PAS Giannina,25,1996,31,31,"2,787",31.0,0,6,6,0,0,0,7,0,0.00,0.19,0.19,0.00,0.19,Matches
Vasilis Soulis,gr GRE,GK,PAS Giannina,27,1994,9,8,696,7.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Hugo Sousa,pt POR,DF,Ionikos,30,1992,18,14,"1,243",13.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Andraž Šporar,si SVN,FW,Panathinaikos,28,1994,32,20,"1,817",20.2,11,4,15,7,4,5,3,0,0.54,0.20,0.74,0.35,0.54,Matches
Paschalis Staikos,gr GRE,MF,OFI Crete,26,1996,10,1,259,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Stajić,rs SRB,DF,Panetolikos,20,2001,4,3,292,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Apostolos Stamatelopoulos,au AUS,FW,PAS Giannina,23,1999,17,4,437,4.9,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches
Caleb Stanko,us USA,MF,PAS Lamia,29,1993,10,5,490,5.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches

Caleb Stanko,us USA,MF,Asteras Tripoli,29,1993,10,9,821,9.1,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches
Cican Stankovic,at AUT,GK,AEK Athens,29,1992,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Antonis Stergiakis,gr GRE,GK,Panetolikos,23,1999,5,5,450,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Sonny Stevens,nl NED,GK,OFI Crete,30,1992,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Stojanović,rs SRB,GK,Levadiakos,25,1997,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefanos Stroungis,gr GRE,DF,Atromitos,24,1997,12,11,"1,038",11.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Dani Suárez,es ESP,DF,Atromitos,32,1990,9,8,724,8.0,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
Harouna Sy,fr FRA,"DF,FW",Volos NFC,26,1996,15,10,894,9.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
Damian Szymański,pl POL,MF,AEK Athens,27,1995,30,28,"2,325",25.8,2,1,3,2,0,0,9,0,0.08,0.04,0.12,0.08,0.12,Matches
Efstathios Tachatos,gr GRE,"DF,MF",Volos NFC,20,2001,14,7,665,7.4,2,0,2,2,0,0,3,0,0.27,0.00,0.27,0.27,0.27,Matches
Taison,br BRA,MF,PAOK,34,1988,14,5,668,7.4,1,2,3,1,0,0,3,0,0.13,0.27,0.40,0.13,0.40,Matches
Christos Tasoulis,gr GRE,"DF,MF",Asteras Tripoli,31,1991,12,9,770,8.6,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches
Giannis Theodosoulakis,gr GRE,FW,OFI Crete,17,2004,6,0,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Léo Tilica,br BRA,"MF,FW",Asteras Tripoli,27,1995,28,16,"1,572",17.5,3,0,3,2,1,1,4,0,0.17,0.00,0.17,0.11,0.11,Matches
Jon Toral,es ESP,"MF,FW",OFI Crete,27,1995,24,21,"1,549",17.2,8,2,10,7,1,1,2,0,0.46,0.12,0.58,0.41,0.52,Matches
Zoran Tošić,rs SRB,"FW,MF",PAS Lamia,35,1987,4,0,103,1.1,2,0,2,2,0,0,0,0,1.75,0.00,1.75,1.75,1.75,Matches
Thanasis Triantafyllou,gr GRE,FW,Volos NFC,19,2003,2,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexis Trouillet,fr FRA,MF,Panathinaikos,21,2000,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Marios Tsaousis,gr GRE,DF,PAOK,22,2000,9,6,493,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Triantafyllos Tsapras,gr GRE,"DF,MF",Levadiakos,20,2001,26,26,"2,335",25.9,2,2,4,2,0,0,3,0,0.08,0.08,0.15,0.08,0.15,Matches
Angelos Tsavos,gr GRE,DF,PAS Giannina,20,2002,3,2,133,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Sarantis Tselebakis,gr GRE,FW,Volos NFC,16,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ilias Tselios,gr GRE,MF,Volos NFC,24,1997,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Antonis Tsiftsis,gr GRE,GK,Asteras Tripoli,23,1999,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Angelos Tsigaras,gr GRE,MF,Panetolikos,23,1999,3,1,86,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Kosmas Tsilianidis,gr GRE,"MF,FW",OFI Crete,28,1994,11,2,273,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches
Sotiris Tsiloulis,gr GRE,"MF,FW",PAS Lamia,27,1995,26,20,"1,741",19.3,2,1,3,2,0,0,6,0,0.10,0.05,0.16,0.10,0.16,Matches
Panagiotis Tsintotas,gr GRE,GK,PAS Giannina,29,1993,15,15,"1,308",14.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Konstantinos Tsirigotis,gr GRE,DF,Ionikos,21,2001,3,2,190,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Theodoros Tsirigotis,gr GRE,FW,Levadiakos,22,2000,12,0,159,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Angelos Tsiris,gr GRE,FW,PAS Giannina,17,2004,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tasos Tsokanis,gr GRE,MF,Volos NFC,31,1991,27,24,"1,982",22.0,4,3,7,4,0,0,2,0,0.18,0.14,0.32,0.18,0.32,Matches
Nikos Tsoukalos,gr GRE,FW,PAS Lamia,30,1992,7,0,108,1.2,0,2,2,0,0,0,1,0,0.00,1.67,1.67,0.00,1.67,Matches
Fanis Tzandaris,gr GRE,MF,PAS Lamia,29,1993,29,24,"2,060",22.9,0,2,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches
Adam Tzanetopoulos,gr GRE,DF,PAS Lamia,27,1995,18,17,"1,575",17.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Georgios Tzavellas,gr GRE,DF,AEK Athens,34,1987,13,10,905,10.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Marios Tzavidas,gr GRE,FW,Atromitos,18,2003,31,10,"1,007",11.2,2,2,4,2,0,0,0,0,0.18,0.18,0.36,0.18,0.36,Matches
Panagiotis Tzimas,gr GRE,"MF,FW",PAS Giannina,21,2001,28,14,"1,428",15.9,0,2,2,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13,Matches
Stefanos Tzimas,gr GRE,FW,PAOK,16,2006,4,0,46,0.5,1,0,1,1,0,0,0,0,1.96,0.00,1.96,1.96,1.96,Matches
Themistoklis Tzimopoulos,nz NZL,DF,Levadiakos,36,1985,16,8,764,8.5,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
Kostas Tzolakis,gr GRE,GK,Olympiacos,19,2002,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Giorgos Tzovaras,gr GRE,FW,Atromitos,22,1999,25,1,377,4.2,3,0,3,3,0,0,2,0,0.72,0.00,0.72,0.72,0.72,Matches
Hwang Ui-jo,kr KOR,FW,Olympiacos,29,1992,5,2,144,1.6,0,1,1,0,0,0,0,0,0.00,0.62,0.62,0.00,0.62,Matches
Jacob Une Larsson,se SWE,DF,Panetolikos,28,1994,31,31,"2,744",30.5,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
Tomáš Vaclík,cz CZE,GK,Olympiacos,33,1989,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Georgios Vagiannidis,gr GRE,"DF,MF",Panathinaikos,20,2001,19,7,675,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mathieu Valbuena,fr FRA,MF,Olympiacos,37,1984,18,5,622,6.9,3,2,5,3,0,0,1,0,0.43,0.29,0.72,0.43,0.72,Matches
Giorgos Valerianos,gr GRE,"DF,MF",Ionikos,30,1992,24,24,"2,159",24.0,1,2,3,1,0,0,11,1,0.04,0.08,0.13,0.04,0.13,Matches
Ivan Varone,it ITA,MF,Panetolikos,29,1992,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Theodoros Vasilakakis,gr GRE,MF,PAS Lamia,34,1988,1,0,3,0.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Stavros Vasilantonopoulos,gr GRE,"DF,MF",PAS Lamia,30,1992,12,6,604,6.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Benjamin Verbič,si SVN,"MF,FW",Panathinaikos,28,1993,26,11,"1,038",11.5,2,1,3,2,0,0,2,0,0.17,0.09,0.26,0.17,0.26,Matches
Nikos Vergos,gr GRE,FW,PAS Lamia,26,1996,16,15,"1,138",12.6,4,0,4,4,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matches
Marios Vichos,gr GRE,"DF,MF",Levadiakos,22,2000,18,15,"1,389",15.4,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
Domagoj Vida,hr CRO,DF,AEK Athens,33,1989,31,31,"2,780",30.9,1,3,4,1,0,0,5,0,0.03,0.10,0.13,0.03,0.13,Matches
Vieirinha,pt POR,DF,PAOK,36,1986,15,7,633,7.0,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches
Paulo Vinícius,hu HUN,DF,Levadiakos,32,1990,22,22,"1,947",21.6,1,0,1,1,0,0,6,1,0.05,0.00,0.05,0.05,0.05,Matches
Alexandros Voilis,gr GRE,FW,Panetolikos,22,2000,3,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Praxitelis Vouros,gr GRE,DF,OFI Crete,27,1995,29,28,"2,554",28.4,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches
Christos Voutsas,gr GRE,MF,Levadiakos,21,2001,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Georgios Vrakas,gr GRE,"MF,FW",Levadiakos,21,2001,27,22,"1,901",21.1,1,1,2,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,Matches
Marious Vrousai,gr GRE,"DF,MF",Olympiacos,24,1998,19,5,601,6.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Šime Vrsaljko,hr CRO,DF,Olympiacos,30,1992,3,3,197,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Tom van Weert,nl NED,FW,Volos NFC,32,1990,3,3,270,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches
Tom van Weert,nl NED,FW,AEK Athens,32,1990,13,3,370,4.1,5,0,5,5,0,0,0,0,1.22,0.00,1.22,1.22,1.22,Matches
Kaiyne Woolery,eng ENG,MF,Ionikos,27,1995,9,4,346,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
António Xavier,pt POR,"FW,MF",Levadiakos,30,1992,2,0,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Giorgos Xenitidis,gr GRE,MF,Panetolikos,22,1999,15,6,492,5.5,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches
Samuel Yohou,fr FRA,DF,OFI Crete,30,1991,7,4,265,2.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
Philip Zinckernagel,dk DEN,MF,Olympiacos,27,1994,1,1,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Zine,ao ANG,FW,AEK Athens,20,2002,2,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Andrija Živković,rs SRB,MF,PAOK,26,1996,33,28,"2,612",29.0,7,4,11,7,0,0,6,1,0.24,0.14,0.38,0.24,0.38,Matches
Živko Živković,rs SRB,GK,PAOK,33,1989,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikolaos Zouglis,gr GRE,MF,Asteras Tripoli,18,2003,6,3,283,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Steven Zuber,ch SUI,"FW,MF",AEK Athens,30,1991,28,11,"1,188",13.2,8,1,9,8,0,1,3,0,0.61,0.08,0.68,0.61,0.68,Matches

Ervin Zukanović,ba BIH,DF,Asteras Tripoli,35,1987,18,14,"1,334",14.8,1,0,1,1,0,0,4,1,0.07,0.00,0.07,0.07,0.07,Matches
Guðmundur Þórarinsson,is ISL,"MF,DF",OFI Crete,30,1992,27,20,"1,814",20.2,0,4,4,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches
