Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Lukáš Hroššo,sk SVK,GK,Cracovia,34,1987,20,20,"1,800",20.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Michal Hubínek,cz CZE,MF,Bruk-Bet Termalica Nieciecza,26,1994,32,23,"2,059",22.9,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,Matches
Dor Hugi,il ISR,MF,Wisła Kraków,26,1995,28,6,777,8.6,1,4,5,1,0,0,1,0,0.12,0.46,0.58,0.12,0.58,Matches
Tomáš Huk,sk SVK,"DF,MF",Piast Gliwice,26,1994,29,29,"2,603",28.9,2,0,2,1,1,1,6,0,0.07,0.00,0.07,0.03,0.03,Matches
Matěj Hybš,cz CZE,"DF,MF",Bruk-Bet Termalica Nieciecza,28,1993,13,12,"1,038",11.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Javier Hyjek,pl POL,MF,Śląsk Wrocław,20,2001,2,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dominik Hładun,pl POL,GK,Zagłębie Lubin,25,1995,23,23,"2,070",23.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Jesús Imaz,es ESP,FW,Jagiellonia,30,1990,16,14,"1,342",14.9,9,2,11,8,1,2,4,0,0.60,0.13,0.74,0.54,0.67,Matches
Mikael Ishak,se SWE,FW,Lech Poznań,28,1993,31,31,"2,644",29.4,18,6,24,14,4,5,5,0,0.61,0.20,0.82,0.48,0.68,Matches
Jakub Iskra,pl POL,DF,Śląsk Wrocław,18,2002,8,1,233,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Robert Ivanov,fi FIN,DF,Warta Poznań,26,1994,31,31,"2,790",31.0,1,2,3,1,0,0,6,0,0.03,0.06,0.10,0.03,0.10,Matches
Ivi,es ESP,"FW,MF",RKS Raków,27,1994,32,28,"2,460",27.3,20,6,26,14,6,8,2,0,0.73,0.22,0.95,0.51,0.73,Matches
David Jablonský,cz CZE,DF,Cracovia,29,1991,7,7,585,6.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksander Jagiełło,pl POL,MF,Górnik Łęczna,26,1995,2,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Michał Jakóbowski,pl POL,"MF,FW",Warta Poznań,28,1992,15,8,653,7.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Damian Jakubik,pl POL,DF,Radomiak Radom,31,1990,24,24,"2,015",22.4,0,2,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches
Patryk Janasik,pl POL,"MF,DF",Śląsk Wrocław,23,1997,24,20,"1,776",19.7,1,0,1,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05,Matches
Rafał Janicki,pl POL,DF,Górnik Zabrze,29,1992,33,33,"2,781",30.9,2,0,2,2,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches
Maciej Jankowski,pl POL,"FW,MF",Stal Mielec,31,1990,12,4,462,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Erik Janža,si SVN,"MF,DF",Górnik Zabrze,28,1993,32,32,"2,796",31.1,1,6,7,1,0,0,9,1,0.03,0.19,0.23,0.03,0.23,Matches
Dennis Jastrzembski,pl POL,"MF,FW",Śląsk Wrocław,21,2000,15,9,778,8.6,1,1,2,1,0,0,3,0,0.12,0.12,0.23,0.12,0.23,Matches

Artur Jędrzejczyk,pl POL,DF,Legia Warsaw,33,1987,19,16,"1,424",15.8,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches
Jesús Jiménez,es ESP,"FW,MF",Górnik Zabrze,27,1993,19,19,"1,693",18.8,8,4,12,7,1,1,0,0,0.43,0.21,0.64,0.37,0.58,Matches
Tomasz Jodłowiec,pl POL,MF,Piast Gliwice,35,1985,5,1,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mattias Johansson,se SWE,"DF,MF",Legia Warsaw,29,1992,20,18,"1,580",17.6,1,1,2,1,0,0,7,0,0.06,0.06,0.11,0.06,0.11,Matches
Jorginho,gw GNB,"MF,FW",Wisła Płock,25,1995,22,11,"1,021",11.3,1,2,3,1,0,0,1,0,0.09,0.18,0.26,0.09,0.26,Matches
Vlastimir Jovanović,ba BIH,MF,Bruk-Bet Termalica Nieciecza,36,1985,1,1,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jakub Jugas,cz CZE,DF,Cracovia,29,1992,19,18,"1,581",17.6,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches
Josip Juranović,hr CRO,"DF,MF",Legia Warsaw,25,1995,2,0,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ivo Kaczmarski,pl POL,MF,RKS Raków,17,2004,1,1,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Damian Kądzior,pl POL,"MF,FW",Piast Gliwice,29,1992,33,28,"2,456",27.3,6,6,12,5,1,2,2,0,0.22,0.22,0.44,0.18,0.40,Matches
Otar Kakabadze,ge GEO,MF,Cracovia,26,1995,19,12,"1,186",13.2,3,2,5,3,0,0,2,0,0.23,0.15,0.38,0.23,0.38,Matches
Bartłomiej Kalinkowski,pl POL,"MF,FW",Górnik Łęczna,27,1994,16,6,589,6.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Jakub Kamiński,pl POL,MF,Lech Poznań,19,2002,33,33,"2,636",29.3,9,6,15,9,0,0,2,0,0.31,0.20,0.51,0.31,0.51,Matches
Krzysztof Kamiński,pl POL,GK,Wisła Płock,30,1990,29,29,"2,610",29.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Radosław Kanach,pl POL,MF,Cracovia,22,1999,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Bartosz Kapustka,pl POL,MF,Legia Warsaw,24,1996,4,0,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Michał Kaput,pl POL,MF,Radomiak Radom,23,1998,18,17,"1,480",16.4,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
Michał Kaput,pl POL,"MF,DF",Piast Gliwice,23,1998,11,3,341,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jesper Karlström,se SWE,MF,Lech Poznań,26,1995,32,30,"2,507",27.9,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches
Meik Karwot,de GER,"MF,FW",Radomiak Radom,28,1993,21,7,772,8.6,0,2,2,0,0,0,3,0,0.00,0.23,0.23,0.00,0.23,Matches
Arkadiusz Kasparkiewicz,pl POL,"MF,DF",Stal Mielec,26,1994,13,13,"1,063",11.8,1,0,1,1,0,0,8,1,0.08,0.00,0.08,0.08,0.08,Matches
Lirim Kastrati,xk KVX,"MF,FW",Legia Warsaw,22,1999,15,5,479,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexandros Katranis,gr GRE,"DF,MF",Piast Gliwice,23,1998,19,15,"1,381",15.3,0,2,2,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches
Jakub Kałuziński,pl POL,"MF,FW",Lechia Gdańsk,18,2002,18,13,991,11.0,1,2,3,1,0,0,2,0,0.09,0.18,0.27,0.09,0.27,Matches
Tomasz Kędziora,pl POL,DF,Lech Poznań,27,1994,6,3,335,3.7,1,0,1,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches

Ihor Kharatin,ua UKR,"MF,DF",Legia Warsaw,26,1995,11,5,503,5.6,1,0,1,1,0,0,4,1,0.18,0.00,0.18,0.18,0.18,Matches
Bartosz Kieliba,pl POL,DF,Warta Poznań,30,1990,4,4,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Paweł Kieszek,pl POL,GK,Wisła Kraków,37,1984,14,14,"1,260",14.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Jakub Kiełb,pl POL,"MF,DF",Warta Poznań,28,1993,25,23,"1,787",19.9,0,2,2,0,0,0,6,1,0.00,0.10,0.10,0.00,0.10,Matches
Jakub Kisiel,pl POL,MF,Legia Warsaw,18,2003,2,1,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jan Kliment,cz CZE,"FW,MF",Wisła Kraków,27,1993,22,15,"1,342",14.9,2,1,3,2,0,0,3,0,0.13,0.07,0.20,0.13,0.20,Matches
Karol Knap,,MF,Cracovia,19,2001,15,8,686,7.6,0,1,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches
Karol Knap,pl POL,MF,Cracovia,19,2001,8,5,477,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Mateusz Kochalski,pl POL,GK,Radomiak Radom,21,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Vladyslav Kocherhin,ua UKR,FW,RKS Raków,25,1996,3,1,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dawid Kocyła,pl POL,"FW,MF",Bruk-Bet Termalica Nieciecza,19,2002,13,8,670,7.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Dawid Kocyła,pl POL,"MF,FW",Wisła Płock,19,2002,11,7,599,6.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Marko Kolar,hr CRO,"FW,MF",Wisła Płock,26,1995,27,13,"1,182",13.1,4,3,7,4,0,0,3,0,0.30,0.23,0.53,0.30,0.53,Matches
Aleksandar Kolev,bg BUL,FW,Stal Mielec,28,1992,7,3,277,3.1,1,0,1,1,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matches
Martin Konczkowski,pl POL,"DF,MF",Piast Gliwice,27,1993,31,29,"2,536",28.2,2,4,6,2,0,0,1,0,0.07,0.14,0.21,0.07,0.21,Matches
Yevhen Konoplyanka,ua UKR,"MF,FW",Cracovia,31,1989,10,6,532,5.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Bartosz Kopacz,pl POL,DF,Zagłębie Lubin,29,1992,15,15,"1,350",15.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Bartosz Kopacz,pl POL,DF,Lechia Gdańsk,29,1992,14,10,884,9.8,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches
Michał Kopczyński,pl POL,MF,Warta Poznań,29,1992,26,17,"1,623",18.0,2,0,2,0,2,2,3,0,0.11,0.00,0.11,0.00,0.00,Matches
Filip Koperski,pl POL,DF,Lechia Gdańsk,17,2004,6,3,326,3.6,1,0,1,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matches
Dawid Kort,pl POL,MF,Stal Mielec,26,1995,13,4,379,4.2,0,1,1,0,0,0,2,0,0.00,0.24,0.24,0.00,0.24,Matches
Kamil Kościelny,pl POL,DF,Stal Mielec,29,1991,8,0,150,1.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Tihomir Kostadinov,mk MKD,MF,Piast Gliwice,25,1996,6,3,264,2.9,0,1,1,0,0,0,1,0,0.00,0.34,0.34,0.00,0.34,Matches
Kacper Kostorz,pl POL,FW,Pogoń Szczecin,21,1999,4,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kacper Kostorz,pl POL,FW,Legia Warsaw,21,1999,3,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Adrian Kostrzewski,pl POL,GK,Górnik Łęczna,22,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Vladen Kovačević,ba BIH,GK,RKS Raków,23,1998,27,27,"2,430",27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Sebastian Kowalczyk,pl POL,MF,Pogoń Szczecin,22,1998,30,25,"1,978",22.0,6,4,10,4,2,2,4,0,0.27,0.18,0.46,0.18,0.36,Matches
Dawid Kownacki,pl POL,"MF,FW",Lech Poznań,24,1997,14,6,742,8.2,4,1,5,4,0,0,4,0,0.49,0.12,0.61,0.49,0.61,Matches
Miłosz Kozak,pl POL,"MF,FW",Radomiak Radom,24,1997,10,7,564,6.3,0,2,2,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32,Matches
Antoni Kozubal,pl POL,MF,Lech Poznań,16,2004,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kacper Kozłowski,pl POL,MF,Pogoń Szczecin,17,2003,16,12,910,10.1,3,2,5,3,0,0,2,0,0.30,0.20,0.49,0.30,0.49,Matches
Piotr Krawczyk,pl POL,"FW,MF",Górnik Zabrze,26,1994,30,22,"1,793",19.9,5,1,6,5,0,0,0,0,0.25,0.05,0.30,0.25,0.30,Matches
Anton Krivotsyuk,az AZE,DF,Wisła Płock,22,1998,16,14,"1,346",15.0,2,1,3,2,0,0,8,0,0.13,0.07,0.20,0.13,0.20,Matches
Michał Król,pl POL,DF,Górnik Łęczna,21,2000,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kamil Kruk,pl POL,DF,Zagłębie Lubin,21,2000,13,13,"1,170",13.0,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches
Egzon Kryeziu,si SVN,MF,Lechia Gdańsk,21,2000,13,4,400,4.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Serhij Krykun,ua UKR,MF,Górnik Łęczna,24,1996,32,23,"2,079",23.1,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches
Oskar Krzyzak,pl POL,DF,RKS Raków,19,2002,3,2,153,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dawid Krzyzanski,pl POL,MF,Wisła Płock,19,2001,1,0,14,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Krzysztof Kubica,pl POL,MF,Górnik Zabrze,21,2000,30,28,"2,084",23.2,9,3,12,9,0,0,5,0,0.39,0.13,0.52,0.39,0.52,Matches
Jarosław Kubicki,pl POL,MF,Lechia Gdańsk,25,1995,30,27,"2,340",26.0,2,1,3,2,0,0,10,0,0.08,0.04,0.12,0.08,0.12,Matches
Michał Kucharczyk,pl POL,"MF,FW",Pogoń Szczecin,30,1991,32,14,"1,667",18.5,5,1,6,5,0,0,3,0,0.27,0.05,0.32,0.27,0.32,Matches
Dušan Kuciak,sk SVK,GK,Lechia Gdańsk,36,1985,27,27,"2,430",27.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Bartłomiej Kukułowicz,pl POL,DF,Bruk-Bet Termalica Nieciecza,20,2000,14,9,831,9.2,0,2,2,0,0,0,3,0,0.00,0.22,0.22,0.00,0.22,Matches
Patryk Kun,pl POL,MF,RKS Raków,26,1995,30,28,"2,541",28.2,1,3,4,1,0,0,5,0,0.04,0.11,0.14,0.04,0.14,Matches
Mateusz Kupczak,pl POL,"MF,DF",Warta Poznań,29,1992,32,28,"2,521",28.0,1,2,3,1,0,1,9,0,0.04,0.07,0.11,0.04,0.11,Matches
Rafał Kurzawa,pl POL,MF,Pogoń Szczecin,28,1993,22,10,"1,056",11.7,1,2,3,1,0,0,3,0,0.09,0.17,0.26,0.09,0.26,Matches
Patryk Kusztal,pl POL,MF,Zagłębie Lubin,18,2003,3,1,71,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Kuveljić,rs SRB,MF,Wisła Kraków,24,1997,17,4,389,4.3,1,0,1,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches

Mateusz Kuzimski,pl POL,"FW,MF",Warta Poznań,30,1991,22,7,834,9.3,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
Nika Kvekveskiri,ge GEO,MF,Lech Poznań,29,1992,29,11,"1,200",13.3,2,1,3,2,0,0,4,1,0.15,0.07,0.23,0.15,0.23,Matches
Bartosz Kwiecień,pl POL,DF,Jagiellonia,27,1994,7,4,374,4.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Wiktor Kłos,pl POL,MF,Stal Mielec,21,2000,16,0,293,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Bartłomiej Kłudka,pl POL,DF,Zagłębie Lubin,19,2002,7,2,197,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dušan Lagator,me MNE,"DF,MF",Wisła Płock,27,1994,22,12,"1,045",11.6,1,0,1,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches
Leândro,br BRA,DF,Górnik Łęczna,37,1983,31,27,"2,476",27.5,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches
Ben Lederman,pl POL,MF,RKS Raków,21,2000,23,21,"1,808",20.1,1,2,3,1,0,0,5,0,0.05,0.10,0.15,0.05,0.15,Matches
Daníel Leó Grétarsson,is ISL,DF,Śląsk Wrocław,25,1995,4,3,234,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Kacper Lepczyński,pl POL,DF,Zagłębie Lubin,20,2001,4,2,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Filip Lesniak,sk SVK,MF,Wisła Płock,25,1996,26,10,"1,052",11.7,1,0,1,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches
Szymon Lewkot,pl POL,"DF,MF",Śląsk Wrocław,22,1999,21,18,"1,607",17.9,1,0,1,1,0,0,7,0,0.06,0.00,0.06,0.06,0.06,Matches
Patryk Lipski,pl POL,MF,Piast Gliwice,27,1994,13,8,774,8.6,0,3,3,0,0,1,1,0,0.00,0.35,0.35,0.00,0.35,Matches
Adrian Lis,pl POL,GK,Warta Poznań,29,1992,25,25,"2,250",25.0,1,0,1,1,0,0,0,0,0.04,0.00,0.04,0.04,0.04,Matches
Mateusz Lis,pl POL,GK,Wisła Kraków,24,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jason Lokilo,be BEL,"MF,FW",Górnik Łęczna,22,1998,25,18,"1,664",18.5,2,5,7,2,0,0,4,0,0.11,0.27,0.38,0.11,0.38,Matches
Rafael Lopes,pt POR,"MF,FW",Legia Warsaw,30,1991,27,13,"1,248",13.9,5,2,7,5,0,0,6,1,0.36,0.14,0.50,0.36,0.50,Matches
Florian Loshaj,xk KVX,MF,Cracovia,24,1996,21,3,682,7.6,1,1,2,1,0,0,5,0,0.13,0.13,0.26,0.13,0.26,Matches
Tomasz Loska,pl POL,GK,Bruk-Bet Termalica Nieciecza,25,1996,22,22,"1,980",22.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Adriel Loua,ci CIV,MF,Lech Poznań,25,1996,25,14,"1,255",13.9,1,2,3,1,0,0,3,0,0.07,0.14,0.22,0.07,0.22,Matches
Miguel Luís,pt POR,"FW,MF",RKS Raków,22,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Miguel Luís,pt POR,"MF,FW",Warta Poznań,22,1999,14,13,957,10.6,3,1,4,3,0,0,1,0,0.28,0.09,0.38,0.28,0.38,Matches
Luizão,br BRA,"MF,DF",Radomiak Radom,23,1998,9,7,553,6.1,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Luquinhas,br BRA,"MF,FW",Legia Warsaw,24,1996,15,11,"1,005",11.2,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches
Sylwester Lusiusz,pl POL,MF,Cracovia,21,1999,26,17,"1,307",14.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches

Jakub Lutostanski,pl POL,FW,Jagiellonia,16,2004,3,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Luís Machado,pt POR,MF,Radomiak Radom,28,1992,31,27,"1,924",21.4,2,1,3,2,0,0,6,0,0.09,0.05,0.14,0.09,0.14,Matches
Krzysztof Mączyński,pl POL,MF,Śląsk Wrocław,34,1987,30,25,"2,191",24.3,0,2,2,0,0,0,8,0,0.00,0.08,0.08,0.00,0.08,Matches
Mahir Madatov,az AZE,"FW,MF",Legia Warsaw,24,1997,15,8,873,9.7,2,1,3,2,0,0,1,0,0.21,0.10,0.31,0.21,0.31,Matches
Niilo Mäenpää,fi FIN,MF,Warta Poznań,23,1998,12,5,513,5.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Aschraf El Mahdioui,nl NED,MF,Wisła Kraków,25,1996,16,16,"1,435",15.9,1,0,1,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches
Filip Majchrowicz,pl POL,GK,Radomiak Radom,21,2000,33,33,"2,970",33.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Przemysław Majewski,pl POL,MF,Stal Mielec,23,1998,4,1,95,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Mateusz Mak,pl POL,"MF,FW",Stal Mielec,29,1991,20,20,"1,526",17.0,7,3,10,7,0,0,3,0,0.41,0.18,0.59,0.41,0.59,Matches
Michał Mak,pl POL,MF,Górnik Łęczna,29,1991,24,13,"1,199",13.3,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches
Rafał Makowski,pl POL,MF,Śląsk Wrocław,24,1996,13,6,557,6.2,1,2,3,1,0,0,2,0,0.16,0.32,0.48,0.16,0.48,Matches
Tomasz Makowski,pl POL,MF,Lechia Gdańsk,22,1999,15,11,969,10.8,1,1,2,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19,Matches
Mariusz Malec,pl POL,DF,Pogoń Szczecin,26,1995,14,11,"1,013",11.3,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches
Mario Maloča,hr CRO,DF,Lechia Gdańsk,32,1989,31,31,"2,753",30.6,0,2,2,0,0,0,8,0,0.00,0.07,0.07,0.00,0.07,Matches
Alasana Manneh,gm GAM,MF,Górnik Zabrze,23,1998,30,30,"2,424",26.9,2,2,4,2,0,0,8,0,0.07,0.07,0.15,0.07,0.15,Matches
Elvis Manu,nl NED,MF,Wisła Kraków,27,1993,11,5,546,6.1,2,1,3,2,0,0,2,0,0.33,0.16,0.49,0.33,0.49,Matches
Filip Marchwiński,pl POL,MF,Lech Poznań,19,2002,18,0,187,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Abraham Marcus,ng NGA,"MF,FW",Radomiak Radom,21,2000,8,2,297,3.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
Higinio Marín,es ESP,FW,Górnik Zabrze,27,1993,7,1,221,2.5,3,0,3,3,0,0,0,0,1.22,0.00,1.22,1.22,1.22,Matches
André Martins,pt POR,MF,Legia Warsaw,31,1990,11,7,610,6.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Kacper Masiak,pl POL,MF,Zagłębie Lubin,16,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Luís Mata,pt POR,DF,Pogoń Szczecin,24,1997,30,30,"2,518",28.0,0,4,4,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches
Tiago Matos,pt POR,"MF,DF",Radomiak Radom,20,2001,20,5,728,8.1,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches
Mateusz Matras,pl POL,"DF,MF",Stal Mielec,30,1991,34,33,"2,966",33.0,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches
Eryk Matus,pl POL,FW,Jagiellonia,20,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Konrad Matuszewski,pl POL,"DF,MF",Warta Poznań,19,2001,25,14,"1,421",15.8,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
Hubert Matynia,pl POL,DF,Pogoń Szczecin,25,1995,3,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Miłosz Matysik,pl POL,"DF,MF",Jagiellonia,17,2004,13,11,902,10.0,1,1,2,1,0,0,3,0,0.10,0.10,0.20,0.10,0.20,Matches
Maurides,br BRA,FW,Radomiak Radom,27,1994,31,22,"1,791",19.9,5,1,6,5,0,0,1,0,0.25,0.05,0.30,0.25,0.30,Matches
Muris Mešanović,ba BIH,"FW,MF",Bruk-Bet Termalica Nieciecza,31,1990,33,26,"2,185",24.3,11,1,12,10,1,2,3,0,0.45,0.04,0.49,0.41,0.45,Matches
Damian Michalski,pl POL,DF,Wisła Płock,23,1998,28,26,"2,267",25.2,1,4,5,1,0,0,7,0,0.04,0.16,0.20,0.04,0.20,Matches
Kacper Michalski,pl POL,DF,Górnik Zabrze,21,2000,2,2,165,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tomasz Midzierski,pl POL,DF,Górnik Łęczna,36,1985,17,14,"1,254",13.9,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
Antonio Milić,hr CRO,DF,Lech Poznań,27,1994,26,25,"2,230",24.8,4,2,6,4,0,0,3,0,0.16,0.08,0.24,0.16,0.24,Matches
Cezary Miszta,pl POL,GK,Legia Warsaw,19,2001,15,14,"1,277",14.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Filip Mladenović,rs SRB,"MF,DF",Legia Warsaw,29,1991,19,16,"1,475",16.4,0,1,1,0,0,0,6,1,0.00,0.06,0.06,0.00,0.06,Matches
Filip Modelski,pl POL,DF,Bruk-Bet Termalica Nieciecza,28,1992,7,3,326,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tomasz Mokwa,pl POL,DF,Piast Gliwice,28,1993,3,2,182,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Alkhaly Momo Cissé,gn GUI,MF,Wisła Kraków,18,2002,8,4,408,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Ariel Mosór,pl POL,DF,Piast Gliwice,18,2003,29,24,"2,163",24.0,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches
Bartosz Mrozek,pl POL,GK,Stal Mielec,21,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
