Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches


Rodrigo Abascal,uy URU,DF,Boavista,27,1994,27,27,"2,387",26.5,1,2,3,1,0,0,9,1,0.4,0.4,0.6,0.9,10,73,6,0.04,0.08,0.11,0.04,0.11,0.01,0.02,0.03,0.01,0.03,Matches
Giorgi Aburjania,ge GEO,MF,Gil Vicente FC,26,1995,26,7,774,8.6,2,1,3,2,0,0,8,1,0.8,0.8,1.4,2.2,10,51,12,0.23,0.12,0.35,0.23,0.35,0.10,0.16,0.26,0.10,0.26,Matches
Antonio Adán,es ESP,GK,Sporting CP,34,1987,33,33,"2,970",33.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
João Afonso Crispim,br BRA,MF,Gil Vicente FC,26,1995,4,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
João Afonso,pt POR,DF,Santa Clara,31,1990,15,12,"1,119",12.4,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,6,22,0,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
Lucas Áfrico,br BRA,DF,Estoril,26,1995,11,11,967,10.7,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,7,24,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Salvador Agra,pt POR,"FW,MF",Tondela,29,1991,32,31,"2,608",29.0,6,3,9,5,1,1,5,0,6.6,5.8,5.2,11.0,65,79,206,0.21,0.10,0.31,0.17,0.28,0.23,0.18,0.41,0.20,0.38,Matches
Mohamed Aidara,ci CIV,DF,Vizela,24,1996,18,14,"1,350",15.0,1,0,1,1,0,0,1,0,1.2,1.2,0.0,1.2,1,9,1,0.07,0.00,0.07,0.07,0.07,0.08,0.00,0.08,0.08,0.08,Matches
Chima Akas,ng NGA,DF,B-SAD,27,1994,25,21,"1,751",19.5,1,1,2,1,0,0,10,0,0.5,0.5,1.3,1.7,7,45,38,0.05,0.05,0.10,0.05,0.10,0.02,0.06,0.09,0.02,0.09,Matches
Alex,br BRA,DF,Famalicão,22,1999,19,17,"1,477",16.4,0,0,0,0,0,0,5,0,0.2,0.2,0.5,0.8,8,34,2,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,Matches
Ali Alipour,ir IRN,FW,Marítimo,25,1995,34,16,"1,797",20.0,7,1,8,6,1,1,4,0,7.2,6.4,1.3,7.7,20,23,113,0.35,0.05,0.40,0.30,0.35,0.36,0.06,0.42,0.32,0.38,Matches
Allano,br BRA,"FW,MF",Santa Clara,26,1995,19,14,"1,092",12.1,2,4,6,0,2,2,7,2,2.8,1.2,2.0,3.2,33,41,87,0.16,0.33,0.49,0.00,0.33,0.23,0.17,0.40,0.10,0.27,Matches
André Almeida,pt POR,DF,Benfica,30,1990,15,9,805,8.9,0,0,0,0,0,0,3,1,0.4,0.4,1.2,1.6,21,57,58,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.18,0.04,0.18,Matches
Domingos André Ribeiro Almeida,pt POR,"MF,FW",Vitória,21,2000,31,20,"1,819",20.2,0,0,0,0,0,1,5,0,1.4,1.3,1.7,3.0,60,130,53,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.16,0.06,0.15,Matches
Baptiste Aloé,fr FRA,DF,Arouca,27,1994,1,1,67,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,Matches
Omri Altman,il ISR,MF,Arouca,27,1994,5,1,137,1.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,0,5,5,0.00,0.00,0.00,0.00,0.00,0.24,0.14,0.38,0.24,0.38,Matches
Alejandro Alvarado Jr.,us USA,"MF,FW",Vizela,18,2003,4,1,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marcelo Alves,br BRA,DF,Tondela,23,1998,9,9,725,8.1,0,0,0,0,0,0,2,1,0.2,0.2,0.0,0.2,0,5,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches
Ricardo Miguel Martins Alves,pt POR,"DF,MF",Tondela,30,1991,17,8,827,9.2,0,0,0,0,0,0,5,0,1.0,1.0,0.1,1.1,2,15,4,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12,Matches
Pedro Amador,pt POR,"MF,DF",Moreirense,22,1998,20,13,"1,200",13.3,0,3,3,0,0,0,3,0,0.8,0.8,2.0,2.9,20,24,56,0.00,0.23,0.23,0.00,0.23,0.06,0.15,0.21,0.06,0.21,Matches
Amarildo,br BRA,DF,Famalicão,22,1999,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
André Amaro,pt POR,DF,Vitória,18,2002,7,6,564,6.3,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Artur Jorge Marques Amorim,pt POR,DF,Moreirense,26,1994,23,23,"1,996",22.2,1,0,1,1,0,0,9,0,1.0,1.0,0.0,1.0,2,37,4,0.05,0.00,0.05,0.05,0.05,0.04,0.00,0.05,0.04,0.05,Matches
Anderson,br BRA,"FW,MF",Portimonense,23,1998,22,9,"1,029",11.4,1,0,1,1,0,1,2,0,1.8,1.0,0.6,1.6,32,28,59,0.09,0.00,0.09,0.09,0.09,0.15,0.06,0.21,0.08,0.14,Matches
Léo Andrade,br BRA,DF,Marítimo,23,1998,21,15,"1,286",14.3,0,1,1,0,0,0,7,0,0.6,0.6,0.3,0.9,3,23,1,0.00,0.07,0.07,0.00,0.07,0.04,0.02,0.06,0.04,0.06,Matches

Rodri Andrade,pt POR,MF,Marítimo,19,2001,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
André André,pt POR,MF,Vitória,31,1989,14,13,932,10.4,1,0,1,0,1,1,5,0,1.0,0.3,0.5,0.7,14,65,31,0.10,0.00,0.10,0.00,0.00,0.10,0.05,0.15,0.02,0.07,Matches
Mauro Andrés Caballero,py PAR,FW,Arouca,26,1994,1,0,4,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Andrew,br BRA,GK,Gil Vicente FC,20,2001,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Iván Angulo,co COL,"FW,MF",Portimonense,22,1999,32,27,"2,355",26.2,1,1,2,1,0,0,4,0,1.4,1.4,2.0,3.4,65,63,170,0.04,0.04,0.08,0.04,0.08,0.05,0.08,0.13,0.05,0.13,Matches
Antony,br BRA,"FW,MF",Arouca,19,2001,21,5,666,7.4,2,0,2,2,0,0,1,0,1.4,1.4,0.2,1.6,21,14,65,0.27,0.00,0.27,0.27,0.27,0.18,0.02,0.20,0.18,0.20,Matches
Vitorino Antunes,pt POR,DF,Paços,34,1987,30,30,"2,540",28.2,3,5,8,1,2,2,11,0,3.1,1.5,4.7,6.2,45,104,57,0.11,0.18,0.28,0.04,0.21,0.11,0.17,0.28,0.05,0.22,Matches
Bilel Aouacheria,fr FRA,"FW,MF",Gil Vicente FC,27,1994,22,8,643,7.1,0,1,1,0,0,0,5,0,0.4,0.4,0.7,1.2,27,8,64,0.00,0.14,0.14,0.00,0.14,0.06,0.10,0.16,0.06,0.16,Matches
Wilinton Aponzá,co COL,"FW,MF",Portimonense,21,2000,21,9,744,8.3,1,1,2,1,0,0,4,0,1.6,1.6,0.8,2.4,9,4,45,0.12,0.12,0.24,0.12,0.24,0.19,0.10,0.29,0.19,0.29,Matches
Brian Araújo,fr FRA,GK,Gil Vicente FC,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Henrique Araújo,pt POR,FW,Benfica,19,2002,4,1,122,1.4,3,0,3,3,0,0,0,0,2.9,2.9,0.1,3.0,1,2,11,2.21,0.00,2.21,2.21,2.21,1.98,0.09,2.07,1.98,2.07,Matches
Guilherme Araújo Soares,pt POR,DF,Braga,20,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Tiago Araújo,pt POR,"DF,FW",Arouca,20,2001,15,4,475,5.3,0,0,0,0,0,0,5,0,0.4,0.4,0.6,1.0,10,13,22,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.18,0.07,0.18,Matches
Tomás Araújo,pt POR,DF,Benfica,19,2002,3,1,96,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Telmo Arcanjo,cv CPV,"MF,FW",Tondela,20,2001,10,0,122,1.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,5,4,15,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
Arthur,br BRA,"FW,MF",Estoril,23,1998,28,27,"2,194",24.4,2,4,6,2,0,0,5,1,1.8,1.8,3.8,5.7,65,65,181,0.08,0.16,0.25,0.08,0.25,0.08,0.16,0.23,0.08,0.23,Matches
Gustavo Assuncao,pt POR,MF,Famalicão,21,2000,14,5,604,6.7,0,0,0,0,0,0,6,0,0.3,0.3,0.1,0.4,5,38,3,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
Javier Avilés,es ESP,"MF,FW",Tondela,23,1997,6,2,153,1.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,7,4,13,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Chidozie Awaziem,ng NGA,DF,Boavista,24,1997,3,3,270,3.0,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,0,6,0,0.00,0.33,0.33,0.00,0.33,0.00,0.15,0.15,0.00,0.15,Matches
Abdoulaye Ba,sn SEN,DF,Arouca,30,1991,20,15,"1,343",14.9,0,0,0,0,0,0,4,0,0.7,0.7,0.3,1.0,0,33,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
Abdoulaye Ba,sn SEN,DF,Moreirense,30,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,2,1,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches
Marco Baixinho,pt POR,DF,Paços,32,1989,26,25,"2,184",24.3,0,1,1,0,0,0,6,0,0.6,0.6,0.8,1.4,10,62,1,0.00,0.04,0.04,0.00,0.04,0.02,0.03,0.06,0.02,0.06,Matches
Ibrahima Bamba,ci CIV,MF,Vitória,19,2002,7,3,296,3.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,13,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Daniel Bandeira,pt POR,MF,Vitória,21,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches
Simon Banza,cd COD,FW,Famalicão,24,1996,29,27,"2,329",25.9,14,2,16,13,1,2,7,1,13.6,12.0,2.7,14.6,33,55,158,0.54,0.08,0.62,0.50,0.58,0.52,0.10,0.63,0.46,0.57,Matches

Yves Baraye,sn SEN,"FW,MF",B-SAD,29,1992,13,13,"1,060",11.8,2,1,3,2,0,0,4,0,2.0,2.0,2.0,4.0,33,27,51,0.17,0.08,0.25,0.17,0.25,0.17,0.17,0.34,0.17,0.34,Matches
Rafael Barbosa,pt POR,"MF,FW",Tondela,25,1996,29,20,"1,732",19.2,2,2,4,2,0,0,6,0,3.2,3.2,1.3,4.4,37,90,89,0.10,0.10,0.21,0.10,0.21,0.16,0.07,0.23,0.16,0.23,Matches
Romário Baró,pt POR,MF,Estoril,21,2000,15,2,385,4.3,0,0,0,0,0,0,3,1,0.4,0.4,0.5,0.8,12,16,15,0.00,0.00,0.00,0.00,0.00,0.08,0.11,0.19,0.08,0.19,Matches
Oscar Barreto,co COL,"FW,MF",Santa Clara,28,1993,10,3,350,3.9,0,2,2,0,0,0,1,0,1.1,1.1,0.7,1.8,7,9,21,0.00,0.51,0.51,0.00,0.51,0.28,0.19,0.47,0.28,0.47,Matches
Gil Bastião Dias,pt POR,"DF,FW",Benfica,24,1996,12,7,653,7.3,1,1,2,1,0,0,1,0,1.3,1.3,2.1,3.5,33,31,85,0.14,0.14,0.28,0.14,0.28,0.18,0.30,0.48,0.18,0.48,Matches
Luís Bastos,pt POR,DF,Paços,19,2001,6,3,307,3.4,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,5,11,8,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.11,0.04,0.11,Matches
Dylan Batubinsika,cd COD,DF,Famalicão,25,1996,20,16,"1,503",16.7,1,0,1,1,0,0,4,0,1.8,1.8,0.0,1.8,8,28,2,0.06,0.00,0.06,0.06,0.06,0.11,0.00,0.11,0.11,0.11,Matches
Clésio Baúque,mz MOZ,"DF,FW",Marítimo,26,1994,18,4,476,5.3,0,2,2,0,0,0,0,0,0.2,0.2,0.5,0.7,14,13,26,0.00,0.38,0.38,0.00,0.38,0.03,0.09,0.12,0.03,0.12,Matches
Bebeto,br BRA,"DF,MF",Tondela,31,1990,22,16,"1,384",15.4,0,1,1,0,0,0,5,0,0.2,0.2,0.5,0.7,20,41,56,0.00,0.07,0.07,0.00,0.07,0.01,0.03,0.04,0.01,0.04,Matches
Alireza Beiranvand,ir IRN,GK,Boavista,28,1992,8,8,675,7.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Stefano Beltrame,it ITA,MF,Marítimo,28,1993,20,17,"1,389",15.4,1,3,4,1,0,0,2,0,0.9,0.9,2.4,3.3,29,68,29,0.06,0.19,0.26,0.06,0.26,0.06,0.16,0.22,0.06,0.22,Matches
Gilson Benchimol,cv CPV,FW,Estoril,19,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Berna,pt POR,MF,Braga,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Paulo Bernardo,pt POR,MF,Benfica,19,2002,17,8,779,8.7,0,0,0,0,0,0,3,0,1.6,1.6,1.4,3.0,17,54,40,0.00,0.00,0.00,0.00,0.00,0.18,0.16,0.34,0.18,0.34,Matches
Beto,gw GNB,FW,Portimonense,23,1998,3,3,267,3.0,2,0,2,2,0,0,1,0,1.3,1.3,0.0,1.4,4,2,14,0.67,0.00,0.67,0.67,0.67,0.45,0.01,0.46,0.45,0.46,Matches
Aylton Boa Morte,pt POR,"FW,MF",Portimonense,27,1993,17,14,"1,107",12.3,3,1,4,2,1,1,2,0,1.6,0.8,0.8,1.6,37,20,102,0.24,0.08,0.33,0.16,0.24,0.13,0.07,0.20,0.07,0.13,Matches
Kennedy Boateng,tg TOG,DF,Santa Clara,24,1996,26,23,"2,098",23.3,0,0,0,0,0,0,4,0,1.4,1.4,0.1,1.5,1,27,3,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Kiko Bondoso,pt POR,FW,Vizela,25,1995,34,29,"2,720",30.2,6,5,11,6,0,0,2,0,4.7,4.7,5.4,10.1,66,124,216,0.20,0.17,0.36,0.20,0.36,0.16,0.18,0.33,0.16,0.33,Matches
Trova Boni,bf BFA,MF,B-SAD,21,1999,6,5,441,4.9,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.1,3,11,4,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Toni Borevkovic,hr CRO,DF,Vitória,24,1997,24,23,"1,990",22.1,0,1,1,0,0,0,10,1,1.3,1.3,0.7,2.0,8,79,3,0.00,0.05,0.05,0.00,0.05,0.06,0.03,0.09,0.06,0.09,Matches
Gonçalo Borges,pt POR,MF,Porto,20,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Neto Borges,br BRA,"DF,MF",Tondela,24,1996,29,23,"2,134",23.7,1,4,5,1,0,0,8,1,0.7,0.7,2.4,3.1,56,71,101,0.04,0.17,0.21,0.04,0.21,0.03,0.10,0.13,0.03,0.13,Matches
Pedro Borges,br BRA,MF,Tondela,24,1997,29,24,"1,987",22.1,2,0,2,2,0,0,7,0,1.5,1.5,0.3,1.8,16,58,32,0.09,0.00,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08,Matches
Mohamed Bouldini,ma MAR,FW,Santa Clara,25,1995,9,0,152,1.7,0,0,0,0,0,0,1,0,1.6,1.6,0.1,1.7,0,1,13,0.00,0.00,0.00,0.00,0.00,0.92,0.05,0.98,0.92,0.98,Matches
Rafael Bracalli,br BRA,GK,Boavista,40,1981,27,26,"2,385",26.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Victor Braga,br BRA,GK,Arouca,29,1992,24,24,"2,077",23.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Daniel Bragança,pt POR,MF,Sporting CP,22,1999,26,5,779,8.7,2,1,3,2,0,0,4,1,1.3,1.3,1.9,3.1,20,74,28,0.23,0.12,0.35,0.23,0.35,0.15,0.21,0.36,0.15,0.36,Matches
Pedro Brazão,pt POR,"MF,FW",Famalicão,18,2002,11,6,375,4.2,1,1,2,1,0,0,3,1,0.6,0.6,0.4,1.0,9,17,22,0.24,0.24,0.48,0.24,0.48,0.14,0.09,0.23,0.14,0.23,Matches
Brunão,br BRA,MF,Arouca,24,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bruninho,br BRA,FW,Arouca,22,1999,12,0,296,3.3,1,0,1,1,0,0,1,0,2.3,2.3,0.1,2.4,2,6,22,0.30,0.00,0.30,0.30,0.30,0.84,0.03,0.87,0.84,0.87,Matches
David Bruno,pt POR,DF,Estoril,29,1992,20,13,"1,211",13.5,0,1,1,0,0,0,4,0,0.1,0.1,0.5,0.6,15,47,51,0.00,0.07,0.07,0.00,0.07,0.01,0.04,0.05,0.01,0.05,Matches
Matheus Bueno,br BRA,"MF,FW",Gil Vicente FC,23,1998,27,3,656,7.3,1,0,1,1,0,0,4,0,0.9,0.9,1.3,2.1,20,38,40,0.14,0.00,0.14,0.14,0.14,0.12,0.17,0.29,0.12,0.29,Matches
André Bukia,cd COD,"FW,MF",Arouca,26,1995,32,32,"2,565",28.5,4,2,6,4,0,0,5,0,4.2,4.2,1.8,6.1,81,80,200,0.14,0.07,0.21,0.14,0.21,0.15,0.06,0.21,0.15,0.21,Matches
Leonardo Buta,pt POR,DF,Braga,19,2002,5,1,133,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,7,7,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches
Adrián Butzke,es ESP,FW,Paços,22,1999,13,7,580,6.4,2,1,3,2,0,0,3,0,1.1,1.1,0.7,1.7,4,12,34,0.31,0.16,0.47,0.31,0.47,0.17,0.10,0.27,0.17,0.27,Matches
Jovane Cabral,cv CPV,"MF,FW",Sporting CP,23,1998,10,4,345,3.8,1,1,2,1,0,1,1,0,1.6,0.8,1.3,2.1,7,12,30,0.26,0.26,0.52,0.26,0.52,0.41,0.33,0.74,0.20,0.54,Matches
Paulo Henrique Rodrigues Cabral,pt POR,DF,Santa Clara,24,1996,25,12,"1,252",13.9,0,0,0,0,0,0,5,0,1.0,1.0,0.7,1.7,18,55,37,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.13,0.07,0.13,Matches
Jhonder Cádiz,ve VEN,"FW,DF",Famalicão,26,1995,14,3,448,5.0,1,2,3,1,0,0,2,0,2.4,2.4,1.1,3.5,3,11,40,0.20,0.40,0.60,0.20,0.60,0.47,0.23,0.70,0.47,0.70,Matches
João Caiado,pt POR,FW,Gil Vicente FC,22,1999,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Juan Calero,co COL,FW,Gil Vicente FC,22,1998,8,1,142,1.6,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,2,2,8,0.63,0.00,0.63,0.63,0.63,0.19,0.01,0.20,0.19,0.20,Matches
Diogo Calila,pt POR,"DF,MF",B-SAD,22,1998,26,23,"1,918",21.3,0,1,1,0,0,0,9,1,0.1,0.1,0.6,0.6,35,40,79,0.00,0.05,0.05,0.00,0.05,0.00,0.03,0.03,0.00,0.03,Matches
Rafael Camacho,pt POR,"FW,MF",B-SAD,21,2000,16,9,878,9.8,0,1,1,0,0,0,1,0,1.5,1.5,1.1,2.6,27,15,53,0.00,0.10,0.10,0.00,0.10,0.15,0.12,0.27,0.15,0.27,Matches
Abel Camará,gw GNB,FW,B-SAD,31,1990,24,16,"1,560",17.3,5,0,5,5,0,0,4,2,6.0,6.0,0.9,6.9,18,25,79,0.29,0.00,0.29,0.29,0.29,0.34,0.05,0.39,0.34,0.39,Matches
Ibrahima Camará,gn GUI,MF,Moreirense,22,1999,29,18,"1,698",18.9,0,4,4,0,0,1,8,0,2.2,1.4,2.1,3.5,25,102,29,0.00,0.21,0.21,0.00,0.21,0.12,0.11,0.23,0.07,0.19,Matches
Gastón Campi,ar ARG,DF,Arouca,30,1991,5,4,359,4.0,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,1,8,2,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08,Matches
Fali Candé,gw GNB,DF,Portimonense,23,1998,16,14,"1,310",14.6,1,2,3,1,0,0,5,0,0.4,0.4,2.0,2.4,23,46,51,0.07,0.14,0.21,0.07,0.21,0.03,0.14,0.16,0.03,0.16,Matches
Francis Cann,gh GHA,"FW,MF",Vizela,23,1998,10,2,212,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,2,8,11,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11,Matches
Reggie Cannon,us USA,DF,Boavista,23,1998,21,20,"1,714",19.0,0,0,0,0,0,0,4,1,0.2,0.2,0.1,0.3,17,45,27,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Fábio Cardoso,pt POR,DF,Porto,27,1994,14,11,"1,076",12.0,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.6,6,32,4,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Carlinhos,br BRA,MF,Portimonense,27,1994,31,26,"2,287",25.4,3,1,4,3,0,1,7,0,2.9,2.1,2.5,4.6,44,144,59,0.12,0.04,0.16,0.12,0.16,0.11,0.10,0.21,0.08,0.18,Matches

Carlos,br BRA,FW,Santa Clara,25,1995,2,2,180,2.0,2,0,2,1,1,1,1,0,1.3,0.5,0.1,0.7,1,4,17,1.00,0.00,1.00,0.50,0.50,0.66,0.07,0.73,0.27,0.33,Matches
Luíz Carlos,br BRA,MF,Paços,36,1985,31,30,"2,605",28.9,0,2,2,0,0,0,11,1,0.4,0.4,1.0,1.3,24,99,43,0.00,0.07,0.07,0.00,0.07,0.01,0.03,0.05,0.01,0.05,Matches
João Carlos Teixeira,pt POR,"FW,MF",Famalicão,28,1993,11,11,796,8.8,2,3,5,2,0,0,2,0,1.3,1.3,0.8,2.1,16,62,45,0.23,0.34,0.57,0.23,0.57,0.15,0.09,0.24,0.15,0.24,Matches
Zé Carlos,pt POR,DF,Gil Vicente FC,23,1998,30,27,"2,458",27.3,0,3,3,0,0,0,7,0,0.3,0.3,2.2,2.5,54,147,152,0.00,0.11,0.11,0.00,0.11,0.01,0.08,0.09,0.01,0.09,Matches
David Carmo,ao ANG,DF,Braga,22,1999,12,12,992,11.0,0,0,0,0,0,0,3,1,0.2,0.2,0.2,0.4,1,35,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,Matches
Carraça,pt POR,"DF,MF",B-SAD,28,1993,26,26,"2,209",24.5,0,3,3,0,0,0,11,0,1.4,1.4,2.8,4.2,25,122,77,0.00,0.12,0.12,0.00,0.12,0.06,0.11,0.17,0.06,0.17,Matches
Anderson Carvalho,br BRA,MF,Santa Clara,31,1990,27,23,"1,898",21.1,0,0,0,0,0,0,10,0,0.8,0.8,0.5,1.3,11,63,16,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
Duarte Carvalho,pt POR,MF,Estoril,19,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.27,Matches
Vitor Carvalho,br BRA,MF,Gil Vicente FC,24,1997,29,27,"2,232",24.8,0,0,0,0,0,0,9,1,1.1,1.1,0.7,1.7,10,111,21,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
Cassiano,br BRA,FW,Vizela,32,1989,25,20,"1,589",17.7,7,2,9,6,1,1,6,1,6.8,6.0,1.4,7.4,26,19,86,0.40,0.11,0.51,0.34,0.45,0.39,0.08,0.47,0.34,0.42,Matches
Mateo Cassierra,co COL,FW,B-SAD,24,1997,2,2,171,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,2,6,5,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.00,0.37,Matches
Moises Castillo,co COL,"DF,FW",Marítimo,20,2001,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
