Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches
Alfons Sampsted,is ISL,DF,Twente,24,1998,12,5,457,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,8,18,23,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.15,0.01,0.15,Matches
Philippe Sandler,nl NED,DF,NEC Nijmegen,25,1997,21,20,"1,629",18.1,1,2,3,1,0,0,3,0,0.6,0.6,1.0,1.6,18,85,5,0.06,0.11,0.17,0.06,0.17,0.04,0.05,0.09,0.04,0.09,Matches
Ibrahim Sangaré,ci CIV,MF,PSV Eindhoven,24,1997,29,26,"2,303",25.6,5,1,6,5,0,0,5,0,4.0,4.0,2.4,6.5,32,194,37,0.20,0.04,0.23,0.20,0.23,0.16,0.09,0.25,0.16,0.25,Matches
Mohamed Sankoh,nl NED,FW,Vitesse,18,2003,21,6,762,8.5,2,2,4,2,0,0,1,0,4.1,4.1,2.2,6.3,13,9,51,0.24,0.24,0.47,0.24,0.47,0.48,0.26,0.74,0.48,0.74,Matches
Amin Sarr,se SWE,FW,Heerenveen,21,2001,19,18,"1,634",18.2,5,4,9,5,0,2,1,0,7.0,5.4,2.8,8.2,61,31,138,0.28,0.22,0.50,0.28,0.50,0.38,0.16,0.54,0.30,0.45,Matches
Sávio,br BRA,"FW,MF",PSV Eindhoven,18,2004,6,0,100,1.1,0,2,2,0,0,0,0,0,0.0,0.0,1.4,1.4,6,7,19,0.00,1.80,1.80,0.00,1.80,0.03,1.23,1.26,0.03,1.26,Matches
Kjell Scherpen,nl NED,GK,Vitesse,22,2000,26,26,"2,290",25.4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Doke Schmidt,nl NED,DF,Cambuur,30,1992,25,20,"1,666",18.5,0,0,0,0,0,0,5,0,0.1,0.1,0.4,0.5,16,65,8,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03,Matches
Ben Scholte,nl NED,MF,Emmen,20,2001,7,1,165,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,7,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06,Matches
Lasse Schöne,dk DEN,MF,NEC Nijmegen,36,1986,32,32,"2,771",30.8,1,1,2,1,0,0,4,0,1.0,1.0,3.5,4.5,18,175,24,0.03,0.03,0.06,0.03,0.06,0.03,0.11,0.15,0.03,0.15,Matches
Youri Schoonderwaldt,nl NED,GK,Sparta R'dam,22,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jorg Schreuders,nl NED,DF,Groningen,17,2004,5,4,338,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,9,11,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Perr Schuurs,nl NED,DF,Ajax,22,1999,2,1,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Darío Serra,es ESP,FW,Go Ahead Eag,19,2003,3,0,41,0.5,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,5,0,2,2.20,0.00,2.20,2.20,2.20,1.08,0.00,1.08,1.08,1.08,Matches
Mats Seuntjens,nl NED,FW,RKC Waalwijk,30,1992,19,18,"1,564",17.4,4,8,12,4,0,0,1,0,4.1,4.1,4.9,8.9,71,81,112,0.23,0.46,0.69,0.23,0.69,0.23,0.28,0.51,0.23,0.51,Matches
Mats Seuntjens,nl NED,"MF,FW",Fortuna Sittard,30,1992,12,10,964,10.7,0,1,1,0,0,0,5,1,0.4,0.4,1.4,1.8,23,40,30,0.00,0.09,0.09,0.00,0.09,0.03,0.13,0.17,0.03,0.17,Matches
Serano Seymor,nl NED,DF,Excelsior,20,2002,21,10,"1,123",12.5,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.3,5,25,1,0.08,0.00,0.08,0.08,0.08,0.02,0.00,0.02,0.02,0.02,Matches
Aimar Sher,se SWE,"MF,FW",Groningen,19,2002,6,0,134,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,6,6,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12,Matches
Fábio Silva,pt POR,FW,PSV Eindhoven,20,2002,14,5,607,6.7,4,1,5,3,1,1,3,0,4.0,3.2,1.4,4.6,13,8,63,0.59,0.15,0.74,0.44,0.59,0.60,0.20,0.80,0.48,0.68,Matches
Florent da Silva,fr FRA,MF,Volendam,19,2003,13,8,720,8.0,1,1,2,1,0,0,0,0,0.9,0.9,0.9,1.8,13,46,11,0.12,0.12,0.25,0.12,0.25,0.11,0.11,0.22,0.11,0.22,Matches
Xavi Simons,nl NED,"FW,MF",PSV Eindhoven,19,2003,34,34,"2,803",31.1,19,8,27,17,2,2,2,0,14.9,13.3,7.4,20.7,148,150,247,0.61,0.26,0.87,0.55,0.80,0.48,0.24,0.72,0.43,0.66,Matches

Dimitris Siovas,gr GRE,DF,Fortuna Sittard,33,1988,24,22,"1,908",21.2,1,0,1,1,0,0,4,0,1.1,1.1,0.7,1.8,12,56,8,0.05,0.00,0.05,0.05,0.05,0.05,0.03,0.08,0.05,0.08,Matches
Gijs Smal,nl NED,DF,Twente,24,1997,34,34,"2,969",33.0,2,10,12,2,0,0,2,0,2.1,2.1,8.2,10.3,100,221,195,0.06,0.30,0.36,0.06,0.36,0.06,0.25,0.31,0.06,0.31,Matches
Floris Smand,nl NED,DF,Cambuur,19,2003,23,22,"1,753",19.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,11,46,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Milan Smit,nl NED,"FW,MF",Cambuur,19,2003,13,3,398,4.4,1,1,2,1,0,0,0,0,0.7,0.7,0.1,0.7,8,12,36,0.23,0.23,0.45,0.23,0.45,0.15,0.02,0.17,0.15,0.17,Matches
Vasileios Sourlis,gr GRE,MF,Fortuna Sittard,19,2002,2,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.57,0.57,0.57,Matches
Sylla Sow,nl NED,"FW,MF",Go Ahead Eag,25,1996,24,0,534,5.9,1,0,1,1,0,0,1,0,2.2,2.2,0.3,2.5,15,18,55,0.17,0.00,0.17,0.17,0.17,0.37,0.06,0.42,0.37,0.42,Matches
Filip Stankovic,rs SRB,GK,Volendam,20,2002,33,33,"2,970",33.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Casper Staring,nl NED,MF,Twente,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sem Steijn,nl NED,MF,Twente,20,2001,27,12,"1,207",13.4,6,1,7,6,0,0,1,0,6.1,6.1,1.4,7.5,15,45,53,0.45,0.07,0.52,0.45,0.52,0.46,0.10,0.56,0.46,0.56,Matches
Finn Stokkers,nl NED,"FW,MF",Go Ahead Eag,26,1996,24,11,"1,168",13.0,3,2,5,3,0,0,1,0,5.1,5.1,1.9,7.0,12,18,101,0.23,0.15,0.39,0.23,0.39,0.39,0.14,0.54,0.39,0.54,Matches
Jørgen Strand Larsen,no NOR,FW,Groningen,22,2000,4,4,360,4.0,1,1,2,1,0,0,0,0,1.3,1.3,0.3,1.6,5,5,17,0.25,0.25,0.50,0.25,0.50,0.32,0.08,0.40,0.32,0.40,Matches
Sander van de Streek,nl NED,MF,Utrecht,29,1993,28,26,"2,218",24.6,9,2,11,9,0,0,4,0,6.4,6.4,3.1,9.5,33,71,123,0.37,0.08,0.45,0.37,0.45,0.26,0.13,0.39,0.26,0.39,Matches
Yukinari Sugawara,jp JPN,"DF,FW",AZ Alkmaar,22,2000,31,26,"2,398",26.6,3,8,11,3,0,0,5,0,3.1,3.1,4.7,7.8,46,113,148,0.11,0.30,0.41,0.11,0.41,0.12,0.18,0.29,0.12,0.29,Matches
Tomáš Suslov,sk SVK,"MF,FW",Groningen,20,2002,30,26,"2,123",23.6,1,1,2,1,0,0,6,0,2.3,2.3,2.7,5.0,42,77,68,0.04,0.04,0.08,0.04,0.08,0.10,0.12,0.21,0.10,0.21,Matches
Marin Šverko,hr CRO,DF,Groningen,24,1998,5,2,225,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,6,11,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Sander Sybrandy,nl NED,MF,Twente,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,16.51,16.51,0.00,16.51,Matches
Moussa Sylla,ml MLI,"FW,MF",Utrecht,22,1999,10,5,531,5.9,1,1,2,1,0,0,0,0,0.7,0.7,1.6,2.3,19,15,54,0.17,0.17,0.34,0.17,0.34,0.12,0.27,0.38,0.12,0.38,Matches
Sebastian Szymański,pl POL,"MF,FW",Feyenoord,23,1999,29,24,"1,966",21.8,9,4,13,9,0,0,3,0,6.0,6.0,4.1,10.1,39,91,142,0.41,0.18,0.60,0.41,0.60,0.27,0.19,0.46,0.27,0.46,Matches
Mohamed Taabouni,nl NED,MF,Feyenoord,20,2002,5,0,102,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,5,5,6,0.00,0.00,0.00,0.00,0.00,0.14,0.45,0.60,0.14,0.60,Matches
Dušan Tadić,rs SRB,"FW,MF",Ajax,33,1988,34,34,"2,964",32.9,11,17,28,7,4,4,3,0,9.3,6.1,19.6,25.7,97,250,585,0.33,0.52,0.85,0.21,0.73,0.28,0.59,0.88,0.19,0.78,Matches
Anas Tahiri,be BEL,MF,Heerenveen,27,1995,32,30,"2,609",29.0,1,7,8,1,0,0,4,0,0.5,0.5,2.9,3.4,41,145,31,0.03,0.24,0.28,0.03,0.28,0.02,0.10,0.12,0.02,0.12,Matches
Mohammed Tahiri,nl NED,"FW,MF",Sparta R'dam,21,2001,5,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches
Oussama Tannane,ma MAR,MF,NEC Nijmegen,28,1994,25,25,"2,144",23.8,6,9,15,6,0,1,7,1,4.5,3.7,6.9,10.6,91,184,106,0.25,0.38,0.63,0.25,0.63,0.19,0.29,0.48,0.16,0.45,Matches
Elayis Tavsan,nl NED,FW,NEC Nijmegen,21,2001,32,30,"2,539",28.2,3,3,6,3,0,0,2,0,5.2,5.2,3.7,9.0,126,66,210,0.11,0.11,0.21,0.11,0.21,0.19,0.13,0.32,0.19,0.32,Matches
Kenneth Taylor,nl NED,MF,Ajax,20,2002,32,29,"2,497",27.7,8,3,11,8,0,0,4,0,4.1,4.1,3.0,7.1,63,237,119,0.29,0.11,0.40,0.29,0.40,0.15,0.11,0.25,0.15,0.25,Matches

Mike te Wierik,nl NED,DF,Emmen,30,1992,14,14,"1,197",13.3,0,0,0,0,0,0,4,1,0.3,0.3,0.1,0.4,9,40,29,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches
Mike te Wierik,nl NED,DF,Groningen,30,1992,15,13,"1,186",13.2,0,0,0,0,0,0,4,0,0.3,0.3,0.0,0.3,8,36,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Tesfaldet Tekie,se SWE,MF,Go Ahead Eag,25,1997,8,4,350,3.9,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,5,21,6,0.00,0.00,0.00,0.00,0.00,0.02,0.12,0.14,0.02,0.14,Matches
Hidde ter Avest,nl NED,DF,Utrecht,25,1997,20,9,872,9.7,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.6,16,42,53,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06,Matches
Jasper Ter Heide,nl NED,"MF,FW",Cambuur,23,1999,4,1,90,1.0,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,0,1,1.00,0.00,1.00,1.00,1.00,0.05,0.00,0.05,0.05,0.05,Matches
Jordan Teze,nl NED,DF,PSV Eindhoven,22,1999,27,23,"2,012",22.4,0,3,3,0,0,0,2,0,1.3,1.3,3.4,4.8,45,159,52,0.00,0.13,0.13,0.00,0.13,0.06,0.15,0.21,0.06,0.21,Matches
Guus Til,nl NED,"MF,FW",PSV Eindhoven,24,1997,30,19,"1,756",19.5,9,3,12,9,0,0,4,0,9.2,9.2,3.4,12.6,37,71,109,0.46,0.15,0.62,0.46,0.62,0.47,0.17,0.65,0.47,0.65,Matches
Jurriën Timber,nl NED,DF,Ajax,21,2001,34,34,"3,029",33.7,2,2,4,2,0,0,3,0,4.9,4.9,0.8,5.7,80,290,42,0.06,0.06,0.12,0.06,0.12,0.15,0.02,0.17,0.15,0.17,Matches
Quinten Timber,nl NED,MF,Feyenoord,21,2001,24,19,"1,638",18.2,2,3,5,2,0,0,2,0,2.4,2.4,2.1,4.5,49,92,74,0.11,0.16,0.27,0.11,0.27,0.13,0.12,0.25,0.13,0.25,Matches
Alex Timossi Andersson,se SWE,"FW,MF",Heerenveen,21,2001,12,1,260,2.9,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.3,2,5,14,0.00,0.00,0.00,0.00,0.00,0.21,0.23,0.44,0.21,0.44,Matches
Mickaël Tirpan,be BEL,DF,Fortuna Sittard,28,1993,5,5,384,4.3,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,10,14,6,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12,Matches
Nathan Tjoe-A-On,id IDN,DF,Excelsior,20,2001,29,24,"2,275",25.3,1,1,2,1,0,0,0,0,0.2,0.2,1.2,1.4,37,84,54,0.04,0.04,0.08,0.04,0.08,0.01,0.05,0.05,0.01,0.05,Matches
Marco Tol,nl NED,DF,Cambuur,24,1998,24,22,"1,920",21.3,1,0,1,1,0,0,1,0,0.7,0.6,0.2,0.8,8,65,1,0.05,0.00,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Matches
Jens Toornstra,nl NED,MF,Utrecht,33,1989,28,28,"2,330",25.9,1,5,6,1,0,0,7,0,1.1,1.1,4.7,5.8,23,155,59,0.04,0.19,0.23,0.04,0.23,0.04,0.18,0.22,0.04,0.22,Matches
Jens Toornstra,nl NED,"MF,DF",Feyenoord,33,1989,3,0,77,0.9,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.7,2,7,1,0.00,1.17,1.17,0.00,1.17,0.38,0.49,0.87,0.38,0.87,Matches
Azzeddine Toufiqui,fr FRA,"MF,FW",Emmen,23,1999,5,0,60,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,7,5,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.17,0.12,0.17,Matches
Gernot Trauner,at AUT,DF,Feyenoord,30,1992,19,18,"1,606",17.8,0,0,0,0,0,0,4,0,0.8,0.8,0.2,1.0,24,109,6,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06,Matches
Sondre Tronstad,no NOR,MF,Vitesse,26,1995,28,21,"1,897",21.1,2,0,2,2,0,0,4,1,1.3,1.3,0.8,2.1,36,131,26,0.09,0.00,0.09,0.09,0.09,0.06,0.04,0.10,0.06,0.10,Matches
Muhammet Tunahan Taşçı,tr TUR,"FW,MF",Fortuna Sittard,20,2002,10,0,127,1.4,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,9,8,12,0.00,0.71,0.71,0.00,0.71,0.09,0.21,0.30,0.09,0.30,Matches
Calvin Twigt,nl NED,MF,Volendam,19,2003,16,16,"1,297",14.4,1,2,3,1,0,0,0,0,0.9,0.9,0.7,1.7,7,51,22,0.07,0.14,0.21,0.07,0.21,0.07,0.05,0.12,0.07,0.12,Matches
Przemysław Tytoń,pl POL,GK,Twente,35,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Christos Tzolis,gr GRE,FW,Twente,20,2002,10,5,422,4.7,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.7,15,14,57,0.21,0.00,0.21,0.21,0.21,0.13,0.01,0.14,0.13,0.14,Matches
Manfred Ugalde,cr CRC,FW,Twente,20,2002,24,8,873,9.7,8,1,9,8,0,0,1,0,6.8,6.8,0.8,7.6,10,24,50,0.82,0.10,0.93,0.82,0.93,0.70,0.08,0.78,0.70,0.78,Matches
Roberts Uldriķis,lv LVA,FW,Cambuur,24,1998,28,14,"1,331",14.8,1,0,1,1,0,1,4,0,6.6,5.8,1.1,7.0,10,20,53,0.07,0.00,0.07,0.07,0.07,0.45,0.08,0.52,0.40,0.47,Matches
Lars Unnerstall,de GER,GK,Twente,32,1990,33,33,"2,970",33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Etienne Vaessen,sr SUR,GK,RKC Waalwijk,27,1995,32,32,"2,880",32.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Luciano Valente,it ITA,MF,Groningen,18,2003,20,9,874,9.7,0,0,0,0,0,0,4,0,1.1,1.1,0.4,1.4,15,31,35,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.15,0.11,0.15,Matches
Dario Van den Buijs,be BEL,DF,RKC Waalwijk,26,1995,26,24,"1,875",20.8,3,1,4,1,2,2,3,0,2.3,0.7,1.8,2.5,9,99,4,0.14,0.05,0.19,0.05,0.10,0.11,0.09,0.20,0.03,0.12,Matches
Simon Van Duivenbooden,nl NED,FW,Vitesse,20,2002,9,1,164,1.8,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,0,3,16,0.55,0.00,0.55,0.55,0.55,0.29,0.11,0.40,0.29,0.40,Matches
Syb Van Ottele,nl NED,DF,Heerenveen,20,2002,20,12,"1,180",13.1,1,0,1,1,0,0,6,0,0.6,0.6,0.0,0.7,12,51,1,0.08,0.00,0.08,0.08,0.08,0.05,0.00,0.05,0.05,0.05,Matches
Zinho Vanheusden,be BEL,DF,AZ Alkmaar,23,1999,7,2,225,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,7,2,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Keziah Veendorp,nl NED,"MF,DF",Emmen,25,1997,33,33,"2,858",31.8,0,3,3,0,0,0,3,0,0.4,0.4,1.7,2.1,27,161,50,0.00,0.09,0.09,0.00,0.09,0.01,0.05,0.07,0.01,0.07,Matches
Henk Veerman,nl NED,FW,Volendam,29,1993,29,11,"1,336",14.8,4,1,5,4,0,0,1,0,5.8,5.8,1.3,7.1,8,15,73,0.27,0.07,0.34,0.27,0.34,0.39,0.09,0.48,0.39,0.48,Matches
Joey Veerman,nl NED,MF,PSV Eindhoven,23,1998,33,30,"2,481",27.6,4,10,14,4,0,0,1,0,3.7,3.7,10.0,13.7,49,309,64,0.15,0.36,0.51,0.15,0.51,0.14,0.36,0.50,0.14,0.50,Matches
Jeroen Veldmate,nl NED,DF,Emmen,33,1988,25,25,"1,989",22.1,3,0,3,2,1,1,1,0,1.5,0.7,0.5,1.2,8,86,1,0.14,0.00,0.14,0.09,0.09,0.07,0.02,0.09,0.03,0.05,Matches
Calvin Verdonk,id IDN,DF,NEC Nijmegen,25,1997,17,10,960,10.7,0,2,2,0,0,0,4,0,0.5,0.5,0.9,1.5,8,57,17,0.00,0.19,0.19,0.00,0.19,0.05,0.09,0.14,0.05,0.14,Matches
Hobie Verhulst,nl NED,GK,AZ Alkmaar,29,1993,16,16,"1,440",16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Michael Verrips,nl NED,GK,Groningen,25,1996,24,24,"2,160",24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Arno Verschueren,be BEL,MF,Sparta R'dam,25,1997,31,28,"2,448",27.2,9,4,13,9,0,0,6,0,5.3,5.3,2.9,8.2,33,96,139,0.33,0.15,0.48,0.33,0.48,0.19,0.11,0.30,0.19,0.30,Matches
Yorbe Vertessen,be BEL,"FW,MF",PSV Eindhoven,21,2001,8,1,154,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,4,5,16,0.00,0.00,0.00,0.00,0.00,0.20,0.23,0.43,0.20,0.43,Matches
Gabriel Vidovic,hr CRO,"FW,MF",Vitesse,18,2003,25,14,"1,214",13.5,4,0,4,4,0,0,1,0,1.4,1.4,0.7,2.2,25,38,64,0.30,0.00,0.30,0.30,0.30,0.11,0.06,0.16,0.11,0.16,Matches
Nick Viergever,nl NED,DF,Utrecht,32,1989,19,18,"1,629",18.1,2,0,2,2,0,0,1,0,0.9,0.9,0.2,1.1,32,59,10,0.11,0.00,0.11,0.11,0.11,0.05,0.01,0.06,0.05,0.06,Matches
Carlos Vinícius,br BRA,FW,PSV Eindhoven,27,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,1,3,3,0.00,0.00,0.00,0.00,0.00,1.37,0.98,2.35,1.37,2.35,Matches
João Virgínia,pt POR,GK,Cambuur,22,1999,17,17,"1,530",17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Rémy Vita,mg MAD,"DF,MF",Fortuna Sittard,21,2001,27,10,"1,192",13.2,2,0,2,2,0,0,0,0,1.3,1.3,0.7,1.9,25,31,41,0.15,0.00,0.15,0.15,0.15,0.10,0.05,0.15,0.10,0.15,Matches
Jari Vlak,nl NED,MF,Emmen,23,1998,31,18,"1,685",18.7,1,0,1,1,0,0,4,0,0.9,0.9,0.5,1.5,17,73,32,0.05,0.00,0.05,0.05,0.05,0.05,0.03,0.08,0.05,0.08,Matches
Michel Vlap,nl NED,MF,Twente,25,1997,32,27,"2,221",24.7,3,3,6,3,0,0,3,0,6.4,6.4,3.3,9.6,44,97,99,0.12,0.12,0.24,0.12,0.24,0.26,0.13,0.39,0.26,0.39,Matches
Dennis Vos,nl NED,DF,Emmen,20,2001,6,3,364,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,10,21,17,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Silvano Vos,nl NED,MF,Ajax,17,2005,2,0,21,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,2,0,0.00,0.00,0.00,0.00,0.00,0.51,0.55,1.07,0.51,1.07,Matches
Bart Vriends,nl NED,DF,Sparta R'dam,31,1991,30,29,"2,444",27.2,2,0,2,2,0,0,3,0,0.9,0.9,0.1,1.0,13,87,0,0.07,0.00,0.07,0.07,0.07,0.03,0.00,0.04,0.03,0.04,Matches

Patrick Vroegh,nl NED,"MF,DF",RKC Waalwijk,22,1999,16,5,568,6.3,0,1,1,0,0,0,0,0,0.5,0.5,0.4,0.9,13,27,30,0.00,0.16,0.16,0.00,0.16,0.09,0.06,0.14,0.09,0.14,Matches
Dylan van Wageningen,nl NED,FW,Sparta R'dam,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Patrik Wålemark,se SWE,"FW,MF",Feyenoord,20,2001,15,4,592,6.6,2,2,4,2,0,0,1,0,1.7,1.7,1.8,3.6,36,19,91,0.30,0.30,0.61,0.30,0.61,0.26,0.28,0.54,0.26,0.54,Matches
Django Warmerdam,nl NED,DF,Utrecht,26,1995,6,2,253,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,6,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Timon Wellenreuther,de GER,GK,Feyenoord,26,1995,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sai van Wermeskerken,jp JPN,DF,Cambuur,28,1994,24,18,"1,684",18.7,1,0,1,1,0,0,1,0,0.6,0.6,1.5,2.2,15,69,25,0.05,0.00,0.05,0.05,0.05,0.03,0.08,0.12,0.03,0.12,Matches
Mats Wieffer,nl NED,MF,Feyenoord,22,1999,25,18,"1,673",18.6,1,5,6,1,0,0,5,0,1.8,1.8,2.2,4.1,31,138,37,0.05,0.27,0.32,0.05,0.32,0.10,0.12,0.22,0.10,0.22,Matches
Owen Wijndal,nl NED,DF,Ajax,22,1999,20,15,"1,334",14.8,0,2,2,0,0,0,2,0,0.8,0.8,1.1,2.0,43,86,118,0.00,0.13,0.13,0.00,0.13,0.06,0.08,0.13,0.06,0.13,Matches
Jetro Willems,nl NED,DF,Groningen,28,1994,7,6,390,4.3,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.7,9,20,28,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.15,0.05,0.15,Matches
Dani de Wit,nl NED,MF,AZ Alkmaar,24,1998,18,15,"1,187",13.2,5,0,5,5,0,0,3,1,3.0,3.0,1.8,4.8,4,33,41,0.38,0.00,0.38,0.38,0.38,0.23,0.13,0.36,0.23,0.36,Matches
Mees de Wit,nl NED,"DF,FW",AZ Alkmaar,24,1998,22,2,532,5.9,2,1,3,2,0,0,2,0,0.6,0.6,0.7,1.3,12,22,29,0.34,0.17,0.51,0.34,0.51,0.10,0.11,0.22,0.10,0.22,Matches
Aslak Witry,no NOR,DF,AZ Alkmaar,26,1996,2,0,53,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,1,3,3,0.00,1.70,1.70,0.00,1.70,0.00,1.09,1.09,0.00,1.09,Matches
Maximilian Wittek,de GER,DF,Vitesse,26,1995,31,31,"2,715",30.2,3,7,10,3,0,0,9,1,3.0,3.0,6.8,9.7,57,124,137,0.10,0.23,0.33,0.10,0.33,0.10,0.22,0.32,0.10,0.32,Matches
Ricky van Wolfswinkel,nl NED,FW,Twente,33,1989,34,28,"2,529",28.1,10,6,16,7,3,3,4,0,13.0,10.7,4.1,14.9,27,67,161,0.36,0.21,0.57,0.25,0.46,0.46,0.15,0.61,0.38,0.53,Matches
