Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Jérôme Onguéné,cm CMR,"DF,MF",RB Salzburg,23,1997,8.6,2,0,0,5,2,0,1,18,10,,,0,Matches
Matthias Ostrzolek,de GER,DF,Admira,31,1990,14.1,2,0,0,8,17,0,24,33,6,,,0,Matches

Ferdinand Oswald,de GER,GK,WSG Tirol,30,1990,22.4,0,1,0,2,5,0,1,0,1,,,0,Matches
Moritz Oswald,at AUT,"FW,MF",Rapid Wien,19,2002,3.9,0,0,0,7,2,0,1,7,5,,,0,Matches
Benjamin Ozegovic,at AUT,GK,WSG Tirol,21,1999,9.6,1,0,0,0,0,0,0,0,1,,,0,Matches
Seth Paintsil,gh GHA,"MF,FW",Hartberg,25,1996,7.7,1,0,0,10,13,6,8,4,3,,,0,Matches
Lukas Parger,at AUT,MF,SCR Altach,19,2001,0.1,0,0,0,2,0,0,0,0,0,,,0,Matches
Herbert Paul,de GER,DF,SK Austria Klagenfurt,27,1994,9.6,5,0,0,10,13,0,22,19,13,,,0,Matches
Darijo Pecirep,hr CRO,FW,SK Austria Klagenfurt,29,1991,3.3,1,1,0,9,4,1,3,2,4,,,0,Matches
Patrick Pentz,at AUT,GK,Austria Wien,24,1997,32.0,1,0,0,1,4,0,0,0,0,,,0,Matches
Eliel Peretz,il ISR,MF,Wolfsberger AC,24,1996,18.8,4,1,0,35,28,3,36,12,28,,,0,Matches
Dejan Petrovič,si SVN,MF,Rapid Wien,23,1998,14.9,0,0,0,15,17,0,8,24,13,,,0,Matches
Thanos Petsos,gr GRE,"MF,DF",WSG Tirol,30,1991,16.2,5,0,0,20,17,2,18,19,17,,,0,Matches
Kamil Piątkowski,pl POL,DF,RB Salzburg,21,2000,11.5,0,0,0,10,12,0,1,30,13,,,0,Matches
Benedikt Pichler,at AUT,FW,Austria Wien,24,1997,2.2,2,0,0,6,6,4,1,0,3,,,0,Matches
Markus Pink,at AUT,FW,SK Austria Klagenfurt,30,1991,29.7,2,0,0,46,41,17,3,13,15,,,0,Matches
Tin Plavotic,at AUT,DF,Ried,24,1997,28.1,5,1,1,19,11,1,2,57,28,,,0,Matches
Philipp Pomer,at AUT,"MF,DF",Ried,23,1997,22.8,3,0,0,21,30,4,44,25,33,,,0,Matches
Marvin Potzmann,at AUT,"DF,MF",LASK,27,1993,20.5,5,0,0,32,10,0,44,32,46,,,0,Matches
Alexander Prass,at AUT,"MF,FW",Sturm Graz,20,2001,21.1,2,0,0,29,31,0,60,21,39,,,0,Matches
Tim Prica,se SWE,"FW,MF",WSG Tirol,19,2002,9.0,2,0,0,13,13,4,41,1,4,,,0,Matches
Lukas Prokop,at AUT,MF,SCR Altach,22,1999,1.9,0,0,0,4,4,1,11,3,6,,,0,Matches
Boris Prokopič,at AUT,MF,SCR Altach,33,1988,2.2,1,0,0,4,5,0,0,2,0,,,0,Matches
Leopold Querfeld,at AUT,DF,Rapid Wien,17,2003,1.9,0,0,0,4,0,0,0,3,2,,,0,Matches
Stefan Radulovic,at AUT,MF,LASK,19,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Marko Raguž,at AUT,FW,LASK,23,1998,3.7,0,0,0,8,8,3,0,1,1,,,0,Matches
Alexander Ranacher,at AUT,MF,WSG Tirol,22,1998,5.8,0,0,0,14,6,0,16,4,9,,,0,Matches

Constantin Reiner,at AUT,DF,Ried,24,1997,14.6,3,0,0,10,10,1,2,29,16,,,0,Matches
Dominik Reiter,at AUT,"MF,FW",SCR Altach,23,1998,13.3,3,0,0,27,28,0,67,8,9,,,0,Matches
René Renner,at AUT,"MF,DF",LASK,27,1993,24.6,8,2,2,25,30,3,68,56,39,,,0,Matches
Rajko Rep,si SVN,MF,SK Austria Klagenfurt,31,1990,2.0,1,0,0,4,1,0,7,1,2,,,0,Matches
Florian Rieder,at AUT,"FW,MF",SK Austria Klagenfurt,25,1996,14.1,4,0,0,14,22,5,57,13,11,,,0,Matches
Filip Ristanic,at AUT,FW,Admira,17,2004,4.0,0,0,0,2,3,7,7,0,2,,,0,Matches
Thomas Roberts,us USA,MF,SK Austria Klagenfurt,20,2001,1.6,1,0,0,4,1,0,6,3,6,,,0,Matches
Thorsten Röcher,at AUT,"FW,MF",Wolfsberger AC,30,1991,21.8,4,0,0,27,54,11,36,13,14,,,0,Matches
Žan Rogelj,si SVN,"MF,DF",WSG Tirol,21,1999,24.3,4,0,0,10,13,5,57,40,16,,,0,Matches
Thomas Rotter,at AUT,DF,Hartberg,29,1992,14.1,5,0,0,25,10,0,1,34,14,,,0,Matches
Thomas Sabitzer,at AUT,"FW,MF",WSG Tirol,20,2000,18.6,4,0,0,42,46,13,5,8,4,,,0,Matches
Samuel Şahin-Radlinger,at AUT,GK,Ried,28,1992,30.9,3,1,0,4,9,0,0,0,0,,,0,Matches
Oumar Sako,ne NIG,DF,LASK,25,1996,5.0,2,0,0,11,4,0,2,19,6,,,1,Matches
Raphael Sallinger,at AUT,GK,Hartberg,25,1995,4.9,0,0,0,0,0,0,0,1,0,,,0,Matches
Ivan Saravanja,ba BIH,DF,SK Austria Klagenfurt,25,1996,15.4,1,0,0,13,3,0,1,27,12,,,0,Matches
Manprit Sarkaria,at AUT,"FW,MF",Sturm Graz,24,1996,21.8,0,0,0,12,23,6,77,9,16,,,0,Matches
Murat Satin,,"MF,FW",Ried,24,1996,10.6,2,0,0,14,21,0,17,13,13,,,0,Matches
Dragoljub Savić,rs SRB,FW,Rapid Wien,20,2001,1.0,0,0,0,0,1,0,5,0,4,,,0,Matches
Marcel Schantl,at AUT,DF,Hartberg,20,2000,1.3,0,0,0,0,0,0,3,3,3,,,0,Matches
Jonathan Scherzer,at AUT,DF,Wolfsberger AC,26,1995,10.3,1,0,0,10,14,3,28,17,14,,,0,Matches
Thorsten Schick,at AUT,"MF,DF",Rapid Wien,31,1990,18.7,6,0,0,39,18,2,104,12,30,,,0,Matches
Alexander Schlager,at AUT,GK,LASK,25,1996,32.0,3,0,0,1,2,0,0,1,0,,,0,Matches
Alexander Schmidt,at AUT,FW,LASK,23,1998,10.7,2,0,0,23,10,8,7,3,6,,,0,Matches
Philipp Schmiedl,at AUT,DF,Admira,24,1997,11.3,2,1,0,12,9,0,14,22,10,,,0,Matches
Philipp Schobesberger,at AUT,MF,Rapid Wien,27,1993,0.5,0,0,0,1,0,1,0,0,2,,,0,Matches

Lukas Schöfl,at AUT,MF,Wolfsberger AC,20,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Christian Schoissengeyr,do DOM,DF,Austria Wien,26,1994,10.8,3,0,0,7,6,1,2,11,8,,,0,Matches
Emanuel Schreiner,at AUT,"DF,MF",SCR Altach,32,1989,19.2,0,0,0,18,22,0,81,18,16,,,0,Matches
Kofi Schulz,de GER,"DF,MF",WSG Tirol,32,1989,11.4,3,0,0,11,11,1,27,22,10,,,0,Matches
Till Schumacher,de GER,DF,SK Austria Klagenfurt,23,1997,20.6,2,0,0,20,40,0,38,17,22,,,0,Matches
Lion Schuster,at AUT,MF,Rapid Wien,20,2000,3.1,1,0,0,3,2,1,1,8,6,,,0,Matches
Felix Seiwald,at AUT,"DF,MF",Ried,20,2000,13.7,5,0,0,19,9,1,13,17,21,,,0,Matches
Nicolas Seiwald,at AUT,"MF,FW",RB Salzburg,20,2001,26.8,3,0,0,30,12,0,119,44,44,,,0,Matches
Benjamin Šeško,si SVN,FW,RB Salzburg,18,2003,10.9,2,0,0,11,7,8,9,0,4,,,0,Matches
Ziad El Sheiwi,at AUT,"DF,MF",Austria Wien,17,2004,4.2,1,0,0,6,5,0,17,6,7,,,0,Matches
Jörg Siebenhandl,at AUT,GK,Sturm Graz,31,1990,32.0,0,0,0,0,3,0,0,0,0,,,1,Matches
Roko Simic,hr CRO,FW,RB Salzburg,17,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Stefan Skrbo,at AUT,MF,WSG Tirol,20,2001,10.0,3,0,0,19,16,3,15,8,12,,,0,Matches
Renny Smith,at AUT,"MF,DF",WSG Tirol,24,1996,7.0,6,0,0,16,9,0,13,6,7,,,0,Matches
Oumar Solet,fr FRA,DF,RB Salzburg,21,2000,18.4,0,0,0,18,13,0,1,51,16,,,0,Matches
Mario Sonnleitner,at AUT,DF,Hartberg,34,1986,20.7,2,0,0,15,10,0,1,50,26,,,0,Matches
Sven Sprangler,at AUT,MF,Wolfsberger AC,26,1995,1.9,0,0,0,3,5,1,1,4,2,,,0,Matches
Dominik Starkl,at AUT,"FW,MF",Admira,27,1993,7.0,0,0,0,12,23,3,10,7,6,,,0,Matches
David Stec,at AUT,"DF,MF",Hartberg,27,1994,12.7,2,0,0,19,6,0,25,19,15,,,0,Matches
Mario Stefel,at AUT,FW,SCR Altach,25,1996,0.1,0,0,0,0,0,0,3,0,0,,,0,Matches
Michael Steinwender,at AUT,DF,Hartberg,21,2000,13.5,2,0,0,9,18,0,2,40,14,,,1,Matches
Filip Stojković,me MNE,DF,Rapid Wien,28,1993,23.7,7,0,0,39,42,1,71,46,41,,,1,Matches
Nikola Stošić,rs SRB,MF,Ried,21,2000,29.1,1,0,0,30,42,1,25,41,25,,,0,Matches
Felix Strauß,at AUT,"DF,MF",SCR Altach,20,2001,20.7,12,1,1,38,33,0,14,38,34,,,0,Matches
Richard Strebinger,at AUT,GK,Rapid Wien,28,1993,5.7,0,0,0,0,1,0,0,1,0,,,0,Matches

Oliver Strunz,at AUT,FW,Rapid Wien,21,2000,0.5,0,0,0,1,1,0,0,0,0,,,0,Matches
Samuel Stückler,at AUT,MF,Sturm Graz,20,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Dominik Stumberger,at AUT,DF,WSG Tirol,22,1999,12.2,4,0,0,16,4,0,3,12,19,,,0,Matches
Philipp Sturm,at AUT,MF,Hartberg,22,1999,6.1,0,0,0,12,10,1,5,5,5,,,0,Matches
Luka Sučić,hr CRO,"MF,FW",RB Salzburg,18,2002,20.2,1,0,0,9,14,2,80,9,14,,,0,Matches
Lukas Sulzbacher,at AUT,"DF,MF",Rapid Wien,21,2000,0.1,0,0,0,1,1,0,0,1,0,,,0,Matches
Marco Sulzner,at AUT,DF,LASK,18,2003,0.5,0,0,0,1,0,0,3,0,3,,,0,Matches
Stefano Surdanovic,rs SRB,"MF,FW",Admira,22,1998,12.5,0,0,0,18,48,10,18,4,10,,,0,Matches
Markus Suttner,at AUT,DF,Austria Wien,34,1987,28.3,3,0,0,17,18,2,206,55,32,,,0,Matches
René Swete,at AUT,GK,Hartberg,31,1990,26.1,7,0,0,2,1,0,0,0,1,,,0,Matches
Dario Tadić,at AUT,FW,Hartberg,31,1990,25.2,2,0,0,6,14,17,56,4,4,,,0,Matches
Matthäus Taferner,at AUT,"MF,FW",Wolfsberger AC,20,2001,26.4,6,1,0,41,62,2,33,41,51,,,0,Matches
Johannes Tartarotti,at AUT,"MF,FW",SCR Altach,21,1999,9.1,2,0,0,13,17,1,36,6,8,,,0,Matches
Georg Teigl,at AUT,"DF,MF",Austria Wien,30,1991,13.7,0,0,0,7,22,1,28,20,10,,,0,Matches
Manuel Thurnwald,at AUT,"DF,MF",SCR Altach,23,1998,17.3,3,1,0,14,16,0,68,15,19,,,0,Matches
Samson Tijani,ng NGA,MF,RB Salzburg,19,2002,0.7,1,0,0,2,1,0,0,2,2,,,0,Matches
Alex Timossi Andersson,se SWE,"FW,MF",SK Austria Klagenfurt,20,2001,26.7,5,0,0,28,41,8,76,23,22,,,0,Matches
Denis Tomic,at AUT,MF,WSG Tirol,23,1998,4.8,3,0,0,7,3,0,13,5,3,,,0,Matches
Filip Twardzik,cz CZE,DF,LASK,28,1993,2.8,1,0,0,4,5,0,6,9,2,,,0,Matches
Maximilian Ullmann,at AUT,"DF,MF",Rapid Wien,25,1996,13.1,1,0,0,5,5,0,39,17,7,,,0,Matches
Andreas Ulmer,at AUT,DF,RB Salzburg,35,1985,22.4,4,0,0,19,14,1,122,32,18,,,1,Matches
Bernhard Unger,at AUT,GK,Rapid Wien,22,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Robin Ungerath,de GER,FW,Ried,22,1998,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
Valdir,br BRA,FW,Ried,23,1998,1.1,0,0,0,1,2,3,0,0,1,,,0,Matches
Ignace Van Der Brempt,be BEL,DF,RB Salzburg,19,2002,4.4,1,0,0,7,5,0,13,6,3,,,0,Matches

Nikolas Veratschnig,at AUT,"MF,FW",Wolfsberger AC,18,2003,5.2,1,0,0,9,15,0,3,4,9,,,0,Matches
Dario Vizinger,hr CRO,FW,Wolfsberger AC,23,1998,16.2,3,0,0,18,26,17,18,5,10,,,0,Matches
Jan Vodháněl,,MF,Admira,24,1997,11.0,5,0,0,18,26,5,80,7,3,,,0,Matches
Wilhelm Vorsager,at AUT,"MF,DF",Admira,24,1997,15.6,9,0,0,22,23,2,6,16,13,,,0,Matches
Giacomo Vrioni,al ALB,FW,WSG Tirol,22,1998,21.0,6,0,0,44,24,14,3,4,1,,,0,Matches
Romeo Vucic,at AUT,FW,Austria Wien,18,2003,2.2,1,0,0,6,2,0,0,0,2,,,0,Matches
Alexander Walke,de GER,GK,RB Salzburg,38,1983,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Markus Wallner,at AUT,"FW,DF",WSG Tirol,24,1996,5.2,0,0,0,5,6,1,9,5,2,,,0,Matches
Josef Weberbauer,at AUT,"DF,MF",Ried,23,1998,2.8,0,0,0,0,0,0,5,5,4,,,0,Matches
Moritz Wels,at AUT,MF,Sturm Graz,16,2004,0.3,0,0,0,1,0,0,0,1,1,,,0,Matches
Christopher Wernitznig,at AUT,"MF,FW",Wolfsberger AC,31,1990,10.9,0,0,0,14,17,0,31,14,8,,,0,Matches
Philipp Wiesinger,at AUT,DF,LASK,27,1994,13.9,4,0,0,18,18,0,2,44,21,,,0,Matches
Julian Wießmeier,de GER,"DF,MF",Ried,28,1992,26.3,4,0,0,29,43,3,34,43,30,,,0,Matches
Enrique Wild,ch SUI,DF,LASK,21,1999,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Kevin Wimmer,at AUT,DF,Rapid Wien,28,1992,16.9,4,0,0,16,13,0,5,26,13,,,0,Matches
Nicolas Wimmer,at AUT,DF,SK Austria Klagenfurt,26,1995,18.7,6,2,0,14,24,0,2,52,22,,,0,Matches
Maximilian Wöber,at AUT,"DF,MF",RB Salzburg,23,1998,19.7,6,0,0,24,7,0,14,35,25,,,0,Matches
Florian Wustinger,at AUT,MF,Austria Wien,18,2003,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Gregory Wüthrich,ch SUI,"DF,MF",Sturm Graz,26,1994,29.9,7,1,1,42,49,5,2,70,35,,,0,Matches
Kelvin Yeboah,it ITA,FW,Sturm Graz,21,2000,17.0,4,0,0,38,31,6,15,1,3,,,0,Matches
Marcel Ziegl,at AUT,MF,Ried,28,1992,24.5,5,0,0,35,18,0,8,53,26,,,0,Matches
Bernhard Zimmermann,at AUT,"FW,MF",Rapid Wien,19,2002,8.8,4,1,1,20,20,3,0,2,4,,,0,Matches
Stephan Zwierschitz,at AUT,"DF,MF",Admira,30,1990,26.8,5,1,1,18,29,0,24,48,34,,,0,Matches
Jan Zwischenbrugger,at AUT,DF,SCR Altach,31,1990,28.0,5,0,0,25,13,0,10,59,28,,,0,Matches
