Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Giannis Masouras,gr GRE,"DF,MF",AO Kifisia,26,1996,18.1,3,0,0,,,,,,,,,0,Matches
Giorgos Masouras,gr GRE,"MF,FW",Olympiacos,29,1994,22.4,1,0,0,,,,,,,,,0,Matches
Rónald Matarrita,cr CRC,DF,Aris,29,1994,1.0,0,0,0,,,,,,,,,0,Matches
Charalampos Mavrias,gr GRE,"DF,MF",Panetolikos,29,1994,15.4,4,1,1,,,,,,,,,0,Matches
Soualiho Meïté,fr FRA,MF,PAOK,29,1994,24.2,4,0,0,,,,,,,,,0,Matches
Miguel Mellado,ar ARG,MF,OFI Crete,30,1993,20.9,7,0,0,,,,,,,,,0,Matches
Dimitris Metaxas,gr GRE,MF,Volos NFC,19,2003,1.3,1,0,0,,,,,,,,,0,Matches
Giannis Michailidis,gr GRE,DF,PAOK,23,2000,11.9,4,1,1,,,,,,,,,0,Matches
Ivan Miličević,ba BIH,DF,AO Kifisia,25,1998,14.3,3,0,0,,,,,,,,,0,Matches
Leonint Mina,gr GRE,FW,PAS Giannina,19,2004,0.5,0,0,0,,,,,,,,,0,Matches
Juan Miritello,ar ARG,FW,Asteras Tripoli,24,1999,23.9,6,0,0,,,,,,,,,0,Matches
Gerasimos Mitoglou,gr GRE,DF,AEK Athens,23,1999,7.1,1,0,0,,,,,,,,,0,Matches

Sebastian Mladen,ro ROU,DF,Panetolikos,31,1991,20.8,12,1,1,,,,,,,,,0,Matches
Filip Mladenović,rs SRB,DF,Panathinaikos,31,1991,21.6,8,0,0,,,,,,,,,0,Matches
David Moberg Karlsson,se SWE,MF,Aris,29,1994,6.1,2,0,0,,,,,,,,,0,Matches
Milad Mohammadi,ir IRN,DF,AEK Athens,29,1993,8.8,1,0,0,,,,,,,,,0,Matches
Martín Montoya,es ESP,DF,Aris,32,1991,26.5,7,0,0,,,,,,,,,0,Matches
Panagiotis Moraitis,gr GRE,FW,Volos NFC,26,1997,13.9,2,0,0,,,,,,,,,0,Matches
Maximiliano Moreira,uy URU,"MF,DF",Panserraikos,29,1994,19.5,10,1,1,,,,,,,,,0,Matches
Loren Morón,es ESP,FW,Aris,29,1993,28.9,4,0,0,,,,,,,,,0,Matches
Harold Moukoudi,cm CMR,DF,AEK Athens,25,1997,9.2,1,0,0,,,,,,,,,0,Matches
Savvas Mourgos,gr GRE,MF,Panserraikos,25,1998,11.7,3,0,0,,,,,,,,,0,Matches
Samuel Mráz,sk SVK,FW,Volos NFC,26,1997,1.7,0,0,0,,,,,,,,,0,Matches
Álex Mula,es ESP,"FW,MF",PAS Lamia,27,1996,1.1,0,0,0,,,,,,,,,0,Matches
Thomas Murg,at AUT,MF,PAOK,28,1994,19.3,5,0,0,,,,,,,,,0,Matches
Georgios Mygas,gr GRE,"DF,MF",Volos NFC,29,1994,17.6,7,1,1,,,,,,,,,0,Matches
Gergely Nagy,hu HUN,GK,PAS Giannina,29,1994,4.7,1,0,0,,,,,,,,,0,Matches
Gergely Nagy,hu HUN,GK,PAS Lamia,29,1994,1.0,0,0,0,,,,,,,,,0,Matches
Dimitrios Naoumis,gr GRE,DF,PAS Giannina,18,2004,0.1,0,0,0,,,,,,,,,0,Matches
Khaled Narey,tg TOG,"DF,FW",PAOK,29,1994,0.3,0,0,0,,,,,,,,,0,Matches
Ivan Näsberg,no NOR,DF,PAOK,27,1996,4.7,0,0,0,,,,,,,,,0,Matches
Fran Navarro,es ESP,FW,Olympiacos,25,1998,10.4,3,0,0,,,,,,,,,0,Matches
Juan Neira,ar ARG,MF,OFI Crete,34,1989,7.0,5,0,0,,,,,,,,,0,Matches
Evangelos Nikolaou,gr GRE,MF,Panetolikos,19,2004,0.2,0,0,0,,,,,,,,,0,Matches
Giannis Nikopolidis,gr GRE,GK,AO Kifisia,22,2000,3.0,1,0,0,,,,,,,,,0,Matches
Sotiris Ninis,gr GRE,MF,AO Kifisia,33,1990,2.5,1,0,0,,,,,,,,,0,Matches
Andreas Ntoi,gr GRE,DF,Olympiacos,20,2003,16.6,3,0,0,,,,,,,,,0,Matches

Cristopher Núñez,cr CRC,MF,PAS Lamia,25,1997,27.1,5,0,0,,,,,,,,,0,Matches
Moses Odubajo,eng ENG,DF,Aris,30,1993,25.0,6,0,0,,,,,,,,,0,Matches
Angelos Oikonomou,gr GRE,MF,Panserraikos,27,1995,3.9,3,1,0,,,,,,,,,0,Matches
Marios Oikonomou,gr GRE,DF,Panetolikos,30,1992,18.6,4,1,0,,,,,,,,,1,Matches
Bryan Olivera,uy URU,MF,Volos NFC,29,1994,1.2,1,0,0,,,,,,,,,0,Matches
Francisco Ortega,ar ARG,DF,Olympiacos,24,1999,19.1,1,0,0,,,,,,,,,0,Matches
Jordi Osei-Tutu,eng ENG,"MF,DF",PAS Giannina,24,1998,6.1,2,0,0,,,,,,,,,0,Matches
Ismahila Ouédraogo,bf BFA,MF,Panserraikos,23,1999,19.2,12,1,1,,,,,,,,,0,Matches
Magomed Ozdoyev,ru RUS,MF,PAOK,30,1992,24.1,2,0,0,,,,,,,,,0,Matches
Ognjen Ožegović,rs SRB,FW,AO Kifisia,29,1994,26.7,9,0,0,,,,,,,,,0,Matches
Julián Palacios,ar ARG,"MF,FW",Asteras Tripoli,24,1999,5.3,3,0,0,,,,,,,,,0,Matches
Sebastián Palacios,ar ARG,"MF,FW",Panathinaikos,31,1992,17.6,1,1,0,,,,,,,,,0,Matches
Erik Palmer-Brown,us USA,DF,Panathinaikos,26,1997,1.5,0,0,0,,,,,,,,,0,Matches
Giorgos Pamlidis,gr GRE,"MF,FW",PAS Giannina,29,1993,22.7,3,0,0,,,,,,,,,0,Matches
Michail Panagidis,gr GRE,MF,Aris,19,2004,9.0,2,0,0,,,,,,,,,0,Matches
Konstantinos Panagou,gr GRE,DF,PAS Giannina,25,1998,3.7,1,0,0,,,,,,,,,0,Matches
Epaminondas Pantelakis,gr GRE,DF,PAS Giannina,28,1995,24.5,7,0,0,,,,,,,,,0,Matches
Kyriakos Papadopoulos,gr GRE,DF,PAS Lamia,31,1992,20.8,9,0,0,,,,,,,,,1,Matches
Nikos Papadopoulos,gr GRE,GK,Asteras Tripoli,33,1990,16.1,3,0,0,,,,,,,,,0,Matches
Symeon Papadopoulos,gr GRE,GK,Volos NFC,23,2000,6.0,1,0,0,,,,,,,,,0,Matches
Antonis Papasavvas,gr GRE,MF,AO Kifisia,28,1995,9.6,6,0,0,,,,,,,,,0,Matches
Georgios Papavasiliou,gr GRE,FW,Panserraikos,31,1992,0.1,0,0,0,,,,,,,,,0,Matches
Rubén Pardo,es ESP,"MF,FW",Aris,30,1992,6.3,1,0,0,,,,,,,,,0,Matches
Alexandros Parras,gr GRE,DF,AO Kifisia,25,1998,5.2,5,0,0,,,,,,,,,0,Matches
Triantafyllos Pasaridīs,gr GRE,DF,OFI Crete,27,1996,9.0,5,0,0,,,,,,,,,0,Matches

Alexandros Paschalakis,gr GRE,GK,Olympiacos,34,1989,26.0,2,0,0,,,,,,,,,0,Matches
Domagoj Pavičić,hr CRO,MF,Aris,29,1994,0.2,0,0,0,,,,,,,,,0,Matches
Aleksandr Pavlovets,by BLR,DF,PAS Lamia,26,1996,4.7,0,0,0,,,,,,,,,0,Matches
Nikolaos Peios,gr GRE,MF,AO Kifisia,24,1999,7.3,4,0,0,,,,,,,,,0,Matches
Pedro Pérez Conde,es ESP,FW,PAS Giannina,35,1988,18.7,4,0,0,,,,,,,,,0,Matches
Facundo Pérez,ar ARG,MF,Panetolikos,24,1999,24.7,10,1,1,,,,,,,,,0,Matches
Rubén Pérez,es ESP,MF,Panathinaikos,34,1989,16.8,4,0,0,,,,,,,,,0,Matches
Stavros Petavrakis,gr GRE,DF,Panserraikos,30,1992,19.7,6,0,0,,,,,,,,,1,Matches
Luiz Phellype,br BRA,FW,OFI Crete,29,1993,18.4,3,0,0,,,,,,,,,0,Matches
Kostas Pileas,cy CYP,"MF,DF",Panserraikos,24,1998,18.3,3,0,0,,,,,,,,,0,Matches
Stavros Pilios,gr GRE,DF,AEK Athens,22,2000,9.1,1,0,0,,,,,,,,,0,Matches
Orbelín Pineda,mx MEX,"MF,FW",AEK Athens,27,1996,25.0,1,0,0,,,,,,,,,0,Matches
Frederico Pires Duarte,pt POR,"MF,FW",Panetolikos,24,1999,19.4,4,0,0,,,,,,,,,0,Matches
Rodolfo Pizarro,mx MEX,MF,AEK Athens,29,1994,6.1,2,0,0,,,,,,,,,0,Matches
Daniel Podence,pt POR,"MF,FW",Olympiacos,27,1995,22.1,7,1,1,,,,,,,,,0,Matches
Konstantinos Pomonis,gr GRE,DF,Atromitos,21,2002,1.0,1,0,0,,,,,,,,,0,Matches
Ezequiel Ponce,ar ARG,FW,AEK Athens,26,1997,16.3,1,0,0,,,,,,,,,0,Matches
Călin Popescu,ro ROU,MF,Volos NFC,21,2001,1.4,0,0,0,,,,,,,,,0,Matches
Jackson Porozo,ec ECU,DF,Olympiacos,22,2000,2.7,2,0,0,,,,,,,,,0,Matches
Panagiotis Pritsas,gr GRE,MF,AO Kifisia,24,1999,7.6,2,1,1,,,,,,,,,0,Matches
Quini,es ESP,DF,Olympiacos,33,1989,16.2,6,0,0,,,,,,,,,1,Matches
Luka Racic,dk DEN,DF,Volos NFC,24,1999,4.7,1,0,0,,,,,,,,,0,Matches
Vedad Radonja,ba BIH,DF,AEK Athens,21,2001,2.0,0,0,0,,,,,,,,,0,Matches
Baba Rahman,gh GHA,DF,PAOK,29,1994,25.3,8,0,0,,,,,,,,,0,Matches
Ramon,br BRA,DF,Olympiacos,22,2001,0.5,0,0,0,,,,,,,,,0,Matches

Xesc Regis,es ESP,MF,Asteras Tripoli,26,1996,26.0,6,0,0,,,,,,,,,0,Matches
Panagiotis Retsos,gr GRE,DF,Olympiacos,24,1998,23.0,11,2,1,,,,,,,,,0,Matches
Omar Richards,eng ENG,"DF,MF",Olympiacos,25,1998,6.7,0,0,0,,,,,,,,,0,Matches
Daan Rienstra,nl NED,MF,PAS Giannina,30,1992,19.1,3,0,0,,,,,,,,,1,Matches
Adrián Riera,es ESP,MF,OFI Crete,27,1996,14.5,3,0,0,,,,,,,,,0,Matches
Gaëtan Robail,fr FRA,"FW,MF",Atromitos,29,1994,14.4,1,0,0,,,,,,,,,0,Matches
Rodinei,br BRA,DF,Olympiacos,31,1992,28.4,4,0,0,,,,,,,,,0,Matches
Santiago Rosales,ar ARG,MF,PAS Giannina,28,1995,2.6,0,0,0,,,,,,,,,0,Matches
Lindsay Rose,mu MRI,DF,Aris,31,1992,11.6,4,0,0,,,,,,,,,0,Matches
Kevin Rosero,co COL,MF,PAS Giannina,24,1998,23.4,4,0,0,,,,,,,,,0,Matches
Llazaros Rota,gr GRE,DF,AEK Athens,25,1997,19.8,7,0,0,,,,,,,,,0,Matches
Lukas Rupp,de GER,MF,Aris,32,1991,3.9,0,0,0,,,,,,,,,0,Matches
Emanuel Sakic,at AUT,"MF,DF",AO Kifisia,32,1991,2.2,2,0,0,,,,,,,,,0,Matches
Mbwana Samatta,tz TAN,FW,PAOK,30,1992,14.7,3,0,0,,,,,,,,,0,Matches
Omar Santana,es ESP,MF,PAS Lamia,32,1991,9.1,5,0,0,,,,,,,,,0,Matches
Harold Santiago Mosquera,co COL,"MF,FW",OFI Crete,28,1995,8.1,1,0,0,,,,,,,,,0,Matches
Giorgos Saramantas,gr GRE,"DF,MF",PAS Lamia,31,1992,3.5,0,0,0,,,,,,,,,0,Matches
Joan Sastre Vanrell,es ESP,DF,PAOK,26,1997,19.9,3,0,0,,,,,,,,,0,Matches
Kike Saverio,es ESP,MF,Aris,24,1999,12.2,4,0,0,,,,,,,,,0,Matches
Manolis Sbokos,gr GRE,DF,AO Kifisia,20,2003,1.0,0,0,0,,,,,,,,,0,Matches
Gustavo Scarpa,br BRA,MF,Olympiacos,29,1994,3.8,1,0,0,,,,,,,,,0,Matches
Bart Schenkeveld,nl NED,DF,Panathinaikos,31,1991,15.0,2,1,0,,,,,,,,,0,Matches
Morgan Schneiderlin,fr FRA,"MF,DF",AO Kifisia,33,1989,7.0,3,0,0,,,,,,,,,1,Matches
Stefan Schwab,at AUT,MF,PAOK,32,1990,16.7,5,0,0,,,,,,,,,0,Matches
Valentino Scotta,es ESP,DF,Aris,21,2001,6.5,2,0,0,,,,,,,,,0,Matches

Jean Sepp Mvondo,cm CMR,MF,Aris,25,1998,13.9,5,0,0,,,,,,,,,0,Matches
Fotis Sgouris,gr GRE,GK,Asteras Tripoli,21,2002,0.3,0,0,0,,,,,,,,,0,Matches
Christos Shelis,cy CYP,DF,Volos NFC,23,2000,22.1,7,0,0,,,,,,,,,0,Matches
Levan Shengelia,ge GEO,"FW,MF",Panetolikos,27,1995,11.8,3,0,0,,,,,,,,,0,Matches
Marios Siampanis,gr GRE,GK,Volos NFC,23,1999,4.0,0,0,0,,,,,,,,,0,Matches
Sidcley,br BRA,DF,PAS Lamia,30,1993,22.5,5,0,0,,,,,,,,,0,Matches
Djibril Sidibé,fr FRA,DF,AEK Athens,31,1992,13.4,0,1,0,,,,,,,,,0,Matches
João Pedro Sousa Silva,gw GNB,FW,Panetolikos,26,1996,14.5,3,0,0,,,,,,,,,0,Matches
Pedro Silva Torrejón,ar ARG,"MF,DF",Panetolikos,26,1997,31.2,4,0,0,,,,,,,,,1,Matches
David Simón,es ESP,DF,PAS Lamia,34,1988,30.2,11,1,1,,,,,,,,,0,Matches
Sito,es ESP,MF,Asteras Tripoli,26,1996,8.3,0,0,0,,,,,,,,,0,Matches
Vykintas Slivka,lt LTU,"MF,FW",PAS Lamia,28,1995,29.5,7,1,1,,,,,,,,,0,Matches
Rafa Soares,pt POR,DF,PAOK,28,1995,9.7,1,0,0,,,,,,,,,0,Matches
Jan Sobociński,pl POL,DF,PAS Giannina,24,1999,5.5,2,0,0,,,,,,,,,0,Matches
Marios Sofianos,gr GRE,MF,Panserraikos,19,2003,5.1,4,0,0,,,,,,,,,0,Matches
Ola Solbakken,no NOR,"MF,FW",Olympiacos,24,1998,2.9,0,0,0,,,,,,,,,0,Matches
Facundo Soloa,ar ARG,MF,AO Kifisia,26,1996,10.1,7,0,0,,,,,,,,,0,Matches
Carles Soria,es ESP,DF,PAS Giannina,26,1996,26.7,8,0,0,,,,,,,,,0,Matches
Dimitris Sotiriou,gr GRE,GK,OFI Crete,35,1987,3.5,1,0,0,,,,,,,,,0,Matches
Vasilis Soulis,gr GRE,GK,PAS Giannina,28,1994,4.3,2,0,0,,,,,,,,,0,Matches
Vasileios Sourlis,gr GRE,MF,Asteras Tripoli,20,2002,7.1,3,0,0,,,,,,,,,0,Matches
Vasilios Spinos,gr GRE,DF,AO Kifisia,22,2001,2.4,1,1,0,,,,,,,,,0,Matches
Andraž Šporar,si SVN,FW,Panathinaikos,29,1994,12.6,3,0,0,,,,,,,,,0,Matches
Paschalis Staikos,gr GRE,MF,Panserraikos,27,1996,24.0,10,0,0,,,,,,,,,0,Matches
Nikola Stajić,rs SRB,DF,Panetolikos,21,2001,5.0,2,0,0,,,,,,,,,0,Matches

Caleb Stanko,us USA,MF,PAS Lamia,30,1993,12.4,9,0,0,,,,,,,,,0,Matches
Cican Stankovic,at AUT,GK,AEK Athens,30,1992,23.0,0,0,0,,,,,,,,,0,Matches
Antonis Stergiakis,gr GRE,GK,Panetolikos,24,1999,2.8,1,0,0,,,,,,,,,0,Matches
Victor Stînă,md MDA,MF,Panserraikos,25,1998,0.1,0,0,0,,,,,,,,,0,Matches
Magomed-Shapi Suleymanov,ru RUS,"MF,FW",Aris,23,1999,24.7,2,0,0,,,,,,,,,0,Matches
Damian Szymański,pl POL,MF,AEK Athens,28,1995,20.2,11,0,0,,,,,,,,,0,Matches
Jemal Tabidze,ge GEO,DF,Panetolikos,27,1996,5.7,2,1,1,,,,,,,,,0,Matches
Efstathios Tachatos,gr GRE,DF,Volos NFC,21,2001,5.6,4,0,0,,,,,,,,,0,Matches
Taison,br BRA,MF,PAOK,35,1988,24.1,6,0,0,,,,,,,,,0,Matches
Alexandros Tereziou,gr GRE,MF,PAS Lamia,23,2000,1.3,1,0,0,,,,,,,,,0,Matches
Andrews Tetteh,ng NGA,"FW,MF",AO Kifisia,22,2001,17.4,4,0,0,,,,,,,,,0,Matches
Giannis Theodosoulakis,gr GRE,DF,OFI Crete,18,2004,1.2,0,0,0,,,,,,,,,0,Matches
Konstantinos Thymianis,gr GRE,DF,Panserraikos,22,2001,12.7,5,0,0,,,,,,,,,0,Matches
Mathias Tomas,uy URU,MF,Panserraikos,22,2001,17.8,5,0,0,,,,,,,,,0,Matches
Jon Toral,es ESP,"MF,FW",OFI Crete,28,1995,16.8,4,0,0,,,,,,,,,0,Matches
Zoran Tošić,rs SRB,"MF,FW",PAS Lamia,36,1987,10.5,2,0,0,,,,,,,,,0,Matches
Antonis Trimmatis,gr GRE,DF,Atromitos,24,1999,2.4,2,0,0,,,,,,,,,0,Matches
William Troost-Ekong,ng NGA,DF,PAOK,29,1993,9.7,1,0,0,,,,,,,,,0,Matches
Alexis Trouillet,fr FRA,MF,Volos NFC,22,2000,13.5,4,0,0,,,,,,,,,0,Matches
Panagiotis Tsagkalidis,gr GRE,MF,Panserraikos,22,2001,0.5,0,0,0,,,,,,,,,0,Matches
Dimitris Tsakmakis,gr GRE,DF,Atromitos,24,1999,15.0,6,0,0,,,,,,,,,0,Matches
Marios Tsaousis,gr GRE,DF,PAS Giannina,23,2000,18.5,6,0,0,,,,,,,,,0,Matches
Antonis Tsiftsis,gr GRE,GK,Asteras Tripoli,24,1999,8.7,0,0,0,,,,,,,,,0,Matches
Angelos Tsigaras,gr GRE,MF,Panetolikos,24,1999,7.2,0,0,0,,,,,,,,,0,Matches
Kosmas Tsilianidis,gr GRE,"FW,MF",PAS Lamia,29,1994,0.4,0,0,0,,,,,,,,,0,Matches

Sotiris Tsiloulis,gr GRE,"MF,FW",PAS Lamia,28,1995,24.6,3,0,0,,,,,,,,,0,Matches
Theocharis Tsingaras,gr GRE,MF,PAOK,22,2000,4.7,0,0,0,,,,,,,,,0,Matches
Panagiotis Tsintotas,gr GRE,GK,Atromitos,30,1993,26.0,3,1,1,,,,,,,,,0,Matches
Tasos Tsokanis,gr GRE,"MF,DF",Volos NFC,32,1991,19.2,7,0,0,,,,,,,,,0,Matches
Alexandros Tsompanidis,gr GRE,GK,Panserraikos,18,2004,2.0,0,0,0,,,,,,,,,0,Matches
Nikos Tsoukalos,gr GRE,FW,PAS Lamia,31,1992,1.9,1,0,0,,,,,,,,,0,Matches
Fanis Tzandaris,gr GRE,MF,PAS Lamia,30,1993,23.7,6,0,0,,,,,,,,,0,Matches
Adam Tzanetopoulos,gr GRE,DF,PAS Lamia,28,1995,29.8,7,0,0,,,,,,,,,0,Matches
Georgios Tzavellas,gr GRE,DF,Atromitos,35,1987,23.0,8,0,0,,,,,,,,,0,Matches
Panagiotis Tzimas,gr GRE,"MF,FW",PAS Giannina,22,2001,15.1,11,0,0,,,,,,,,,0,Matches
Stefanos Tzimas,gr GRE,FW,PAOK,17,2006,3.4,0,0,0,,,,,,,,,0,Matches
Kostas Tzolakis,gr GRE,GK,Olympiacos,20,2002,10.0,1,0,0,,,,,,,,,0,Matches
Giorgos Tzovaras,gr GRE,MF,Atromitos,23,1999,2.0,1,0,0,,,,,,,,,0,Matches
Nikos Vafeas,gr GRE,"DF,MF",AO Kifisia,26,1997,27.1,4,0,0,,,,,,,,,0,Matches
Georgios Vagiannidis,gr GRE,DF,Panathinaikos,21,2001,15.3,4,0,0,,,,,,,,,0,Matches
Diego Valencia,cl CHI,"FW,MF",Atromitos,23,2000,23.6,8,0,0,,,,,,,,,0,Matches
Stavros Vasilantonopoulos,gr GRE,"DF,MF",PAS Lamia,31,1992,6.8,0,0,0,,,,,,,,,1,Matches
Fran Vélez,es ESP,"MF,DF",Aris,32,1991,4.8,2,0,0,,,,,,,,,0,Matches
Benjamin Verbič,si SVN,"MF,FW",Panathinaikos,29,1993,10.0,4,0,0,,,,,,,,,0,Matches
Nikos Vergos,gr GRE,FW,Atromitos,27,1996,16.5,1,0,0,,,,,,,,,0,Matches
Birger Verstraete,be BEL,MF,Aris,29,1994,19.1,8,0,0,,,,,,,,,0,Matches
Rúben Vezo,pt POR,DF,Olympiacos,29,1994,2.9,1,0,0,,,,,,,,,0,Matches
Fede Vico,es ESP,"FW,MF",Asteras Tripoli,29,1994,0.3,0,0,0,,,,,,,,,0,Matches
Domagoj Vida,hr CRO,DF,AEK Athens,34,1989,28.5,5,0,0,,,,,,,,,0,Matches
Vieirinha,pt POR,DF,PAOK,37,1986,8.1,1,0,0,,,,,,,,,0,Matches

Tonny Vilhena,nl NED,MF,Panathinaikos,28,1995,12.2,3,0,0,,,,,,,,,0,Matches
Alexandros Voilis,gr GRE,"FW,MF",Panetolikos,23,2000,2.4,1,0,0,,,,,,,,,0,Matches
Praxitelis Vouros,gr GRE,DF,OFI Crete,28,1995,30.4,9,0,0,,,,,,,,,1,Matches
Georgios Vrakas,gr GRE,"FW,MF",Atromitos,22,2001,3.9,2,0,0,,,,,,,,,0,Matches
Amr Warda,eg EGY,MF,Panserraikos,29,1993,16.4,2,0,0,,,,,,,,,0,Matches
Tom van Weert,nl NED,FW,AEK Athens,33,1990,2.2,0,0,0,,,,,,,,,0,Matches
Kaiyne Woolery,eng ENG,"MF,FW",Panserraikos,28,1995,4.9,1,0,0,,,,,,,,,0,Matches
Giorgos Xenitidis,gr GRE,MF,Panetolikos,23,1999,2.0,1,0,0,,,,,,,,,0,Matches
Evgeni Yablonski,by BLR,MF,Asteras Tripoli,28,1995,11.2,3,1,1,,,,,,,,,0,Matches
Álvaro Zamora,cr CRC,"MF,FW",Aris,21,2002,13.3,6,0,0,,,,,,,,,0,Matches
Zeca,gr GRE,MF,Panathinaikos,34,1988,5.6,0,1,0,,,,,,,,,0,Matches
Zine,ao ANG,MF,AEK Athens,21,2002,2.8,0,0,0,,,,,,,,,0,Matches
Andrija Živković,rs SRB,MF,PAOK,27,1996,20.1,8,0,0,,,,,,,,,0,Matches
Živko Živković,rs SRB,GK,PAOK,34,1989,2.0,1,0,0,,,,,,,,,0,Matches
Nikolaos Zouglis,gr GRE,MF,Asteras Tripoli,19,2003,12.3,3,0,0,,,,,,,,,0,Matches
Steven Zuber,ch SUI,"MF,FW",AEK Athens,31,1991,20.8,4,0,0,,,,,,,,,0,Matches
Ervin Zukanović,ba BIH,DF,Asteras Tripoli,36,1987,21.0,5,0,0,,,,,,,,,1,Matches
Guðmundur Þórarinsson,is ISL,"DF,MF",OFI Crete,31,1992,25.0,3,0,0,,,,,,,,,0,Matches
Neven Đurasek,hr CRO,MF,Aris,24,1998,8.8,1,0,0,,,,,,,,,0,Matches
Filip Đuričić,rs SRB,MF,Panathinaikos,31,1992,10.2,5,0,0,,,,,,,,,0,Matches
