Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Paul Akouokou,ci CIV,MF,Lyon,25,1997,3.4,0,2,0,0.0,0.59,0.00,0.00,,15.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Aboubacar Ali,fr FRA,"MF,FW",Strasbourg,17,2006,1.4,0,4,2,50.0,2.77,1.38,0.00,0.00,19.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Mohamed Ali Cho,fr FRA,FW,Nice,19,2004,9.6,1,18,6,33.3,1.88,0.63,0.06,0.17,21.1,0,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
Nabil Alioui,fr FRA,"MF,FW",Le Havre,24,1999,11.2,4,28,9,32.1,2.50,0.80,0.14,0.44,19.0,1,0,0,2.4,2.4,0.09,+1.6,+1.6,Matches
Jim Allevinah,ga GAB,"MF,DF",Clermont Foot,28,1995,20.7,2,37,11,29.7,1.79,0.53,0.05,0.18,14.8,0,0,0,2.6,2.6,0.07,-0.6,-0.6,Matches
Skelly Alvero,fr FRA,MF,Lyon,21,2002,4.7,1,9,3,33.3,1.90,0.63,0.11,0.33,22.9,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
Papa Amadou Diallo,sn SEN,FW,Metz,19,2004,9.9,2,13,5,38.5,1.32,0.51,0.15,0.40,14.7,0,0,0,2.6,2.6,0.20,-0.6,-0.6,Matches
Jordan Amavi,fr FRA,DF,Brest,29,1994,1.0,1,1,1,100.0,0.99,0.99,1.00,1.00,26.9,1,0,0,0.1,0.1,0.10,+0.9,+0.9,Matches
Kelvin Amian,fr FRA,DF,Nantes,25,1998,8.9,0,1,0,0.0,0.11,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Michael Amir Murillo,pa PAN,DF,Marseille,27,1996,11.1,3,6,4,66.7,0.54,0.36,0.50,0.75,16.8,0,0,0,0.8,0.8,0.14,+2.2,+2.2,Matches

Benjamin André,fr FRA,MF,Lille,32,1990,28.6,4,23,9,39.1,0.81,0.32,0.17,0.44,17.0,0,0,0,2.6,2.6,0.11,+1.4,+1.4,Matches
Komnen Andrić,rs SRB,FW,Clermont Foot,28,1995,1.9,0,2,0,0.0,1.07,0.00,0.00,,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Ângelo,br BRA,"FW,MF",Strasbourg,18,2004,12.2,0,9,4,44.4,0.74,0.33,0.00,0.00,22.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Stredair Appuah,fr FRA,"FW,MF",Nantes,19,2004,0.9,0,4,0,0.0,4.29,0.00,0.00,,23.3,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
Yoël Armougom,fr FRA,"DF,MF",Clermont Foot,25,1998,2.6,0,2,0,0.0,0.77,0.00,0.00,,28.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Hákon Arnar Haraldsson,is ISL,"FW,MF",Lille,20,2003,14.3,2,12,6,50.0,0.84,0.42,0.17,0.33,18.2,0,0,0,0.8,0.8,0.06,+1.2,+1.2,Matches
Mohamed El Arouch,fr FRA,FW,Lyon,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marco Asensio,es ESP,"MF,FW",Paris S-G,27,1996,12.4,4,27,10,37.0,2.18,0.81,0.15,0.40,19.2,1,0,0,3.2,3.2,0.12,+0.8,+0.8,Matches
Joel Asoro,se SWE,"FW,MF",Metz,24,1999,9.4,2,6,3,50.0,0.64,0.32,0.33,0.67,15.4,0,0,0,0.6,0.6,0.10,+1.4,+1.4,Matches
Lorenz Assignon,tg TOG,DF,Rennes,23,2000,11.2,1,11,4,36.4,0.98,0.36,0.09,0.25,22.9,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
Youcef Atal,dz ALG,DF,Nice,27,1996,4.0,1,4,1,25.0,1.00,0.25,0.25,1.00,22.6,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
Valentin Atangana Edoa,fr FRA,MF,Reims,17,2005,6.2,0,9,2,22.2,1.46,0.32,0.00,0.00,19.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Arthur Atta,fr FRA,"MF,FW",Metz,20,2003,10.3,1,9,4,44.4,0.88,0.39,0.11,0.25,16.2,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,Marseille,34,1989,29.1,17,112,47,42.0,3.84,1.61,0.12,0.28,15.8,5,4,4,20.5,17.3,0.16,-3.5,-4.3,Matches
André Ayew,gh GHA,FW,Le Havre,33,1989,12.3,5,32,12,37.5,2.61,0.98,0.16,0.42,15.1,1,0,0,3.1,3.1,0.10,+1.9,+1.9,Matches
Neil El Aynaoui,fr FRA,MF,Lens,22,2001,17.4,1,22,8,36.4,1.26,0.46,0.05,0.13,16.0,0,0,0,2.4,2.4,0.11,-1.4,-1.4,Matches
Abdellah Baallal,ma MAR,MF,Clermont Foot,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Shavy Babicka,ga GAB,"FW,MF",Toulouse,23,2000,4.1,1,8,4,50.0,1.93,0.97,0.13,0.25,18.7,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
Tiemoué Bakayoko,fr FRA,MF,Lorient,28,1994,14.6,2,12,7,58.3,0.82,0.48,0.17,0.29,15.8,0,0,0,1.7,1.7,0.15,+0.3,+0.3,Matches
Dilane Bakwa,fr FRA,"FW,MF",Strasbourg,20,2002,24.2,3,44,12,27.3,1.82,0.50,0.07,0.25,19.6,4,0,0,3.2,3.2,0.07,-0.2,-0.2,Matches
Aliou Baldé,gn GUI,"FW,DF",Nice,20,2002,0.8,0,3,2,66.7,3.91,2.61,0.00,0.00,19.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Carlos Baleba,cm CMR,MF,Lille,19,2004,0.7,0,2,1,50.0,2.95,1.48,0.00,0.00,30.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Leonardo Balerdi,ar ARG,DF,Marseille,24,1999,25.2,2,14,4,28.6,0.55,0.16,0.14,0.50,17.4,0,0,0,0.9,0.9,0.06,+1.1,+1.1,Matches
Folarin Balogun,us USA,FW,Monaco,22,2001,18.8,7,63,26,41.3,3.35,1.38,0.11,0.27,14.0,0,0,3,11.0,8.5,0.14,-4.0,-1.5,Matches
Mohamed Bamba,ci CIV,FW,Lorient,21,2001,12.6,8,37,17,45.9,2.93,1.34,0.19,0.41,12.1,0,1,1,6.4,5.6,0.16,+1.6,+1.4,Matches

Mamady Bangré,bf BFA,"FW,MF",Toulouse,22,2001,1.1,0,3,0,0.0,2.67,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Bradley Barcola,fr FRA,FW,Lyon,20,2002,3.0,0,2,0,0.0,0.67,0.00,0.00,,18.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Bradley Barcola,fr FRA,"FW,MF",Paris S-G,20,2002,15.2,4,31,11,35.5,2.04,0.72,0.13,0.36,13.8,0,0,0,4.5,4.5,0.15,-0.5,-0.5,Matches
Melvin Bard,fr FRA,DF,Nice,22,2000,29.5,1,15,5,33.3,0.51,0.17,0.07,0.20,24.6,2,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
Steven Baseya,fr FRA,DF,Strasbourg,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mohamed Bechikh,fr FRA,"FW,MF",Strasbourg,18,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yanis Begraoui,ma MAR,"FW,MF",Toulouse,22,2001,3.3,0,8,4,50.0,2.40,1.20,0.00,0.00,17.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Jérémie Bela,ao ANG,"MF,FW",Clermont Foot,30,1993,2.3,0,6,2,33.3,2.66,0.89,0.00,0.00,22.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Reda Belahyane,fr FRA,MF,Nice,19,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alaa Bellaarouch,ma MAR,GK,Strasbourg,21,2002,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,25,1998,3.0,2,5,3,60.0,1.67,1.00,0.40,0.67,22.5,2,0,0,0.6,0.6,0.11,+1.4,+1.4,Matches
Jeanuël Belocian,fr FRA,DF,Rennes,18,2005,16.1,0,3,0,0.0,0.19,0.00,0.00,,11.3,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,18,2005,4.8,2,14,4,28.6,2.94,0.84,0.14,0.50,19.8,1,0,0,0.8,0.8,0.06,+1.2,+1.2,Matches
Wissam Ben Yedder,fr FRA,FW,Monaco,32,1990,25.7,16,63,29,46.0,2.45,1.13,0.24,0.52,11.5,0,1,1,12.4,11.6,0.18,+3.6,+3.4,Matches
Saïd Benrahma,dz ALG,"FW,MF",Lyon,27,1995,8.6,3,25,9,36.0,2.92,1.05,0.12,0.33,21.5,2,0,0,1.6,1.6,0.06,+1.4,+1.4,Matches
Nabil Bentaleb,dz ALG,MF,Lille,28,1994,21.9,0,10,2,20.0,0.46,0.09,0.00,0.00,29.3,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Lucas Beraldo,br BRA,DF,Paris S-G,19,2003,11.2,1,5,2,40.0,0.45,0.18,0.20,0.50,10.8,0,0,0,1.0,1.0,0.20,0.0,0.0,Matches
Dimitry Bertaud,cd COD,GK,Montpellier,25,1998,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marco Bizot,nl NED,GK,Brest,32,1991,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rubén Blanco,es ESP,GK,Marseille,28,1995,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ludovic Blas,fr FRA,"FW,MF",Rennes,25,1997,17.4,4,42,15,35.7,2.42,0.86,0.07,0.20,20.0,0,1,2,4.7,3.1,0.07,-0.7,-0.1,Matches
Myron Boadu,nl NED,FW,Monaco,22,2001,0.9,1,2,2,100.0,2.12,2.12,0.50,0.50,10.7,0,0,0,0.4,0.4,0.22,+0.6,+0.6,Matches
Jeremie Boga,ci CIV,FW,Nice,26,1997,22.2,6,39,19,48.7,1.76,0.86,0.15,0.32,16.7,4,0,0,4.3,4.3,0.11,+1.7,+1.7,Matches
Adama Bojang,gm GAM,FW,Reims,19,2004,0.9,0,4,1,25.0,4.34,1.08,0.00,0.00,16.9,0,0,0,1.3,1.3,0.32,-1.3,-1.3,Matches
Neto Borges,br BRA,DF,Clermont Foot,26,1996,28.0,0,16,2,12.5,0.57,0.07,0.00,0.00,19.6,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches

Saïmon Bouabré,fr FRA,MF,Monaco,17,2006,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ayyoub Bouaddi,fr FRA,MF,Lille,15,2007,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Badredine Bouanani,dz ALG,FW,Nice,18,2004,1.8,0,4,1,25.0,2.24,0.56,0.00,0.00,16.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Badredine Bouanani,dz ALG,MF,Lorient,18,2004,4.9,1,15,5,33.3,3.05,1.02,0.07,0.20,21.1,0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
Mohamed Bouchenna,fr FRA,"MF,FW",Clermont Foot,17,2006,0.3,0,1,0,0.0,3.10,0.00,0.00,,26.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Hicham Boudaoui,dz ALG,MF,Nice,23,1999,17.9,2,29,6,20.7,1.62,0.33,0.07,0.33,15.4,0,0,0,3.3,3.3,0.11,-1.3,-1.3,Matches
Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,29,1994,26.9,9,44,10,22.7,1.63,0.37,0.05,0.20,21.8,13,7,7,9.9,4.4,0.10,-0.9,-2.4,Matches
Bilal Boutobba,fr FRA,"FW,MF",Clermont Foot,24,1998,10.3,1,25,9,36.0,2.43,0.87,0.04,0.11,17.5,0,0,0,2.0,2.0,0.08,-1.0,-1.0,Matches
Hugo Boutsingkham,fr FRA,"MF,FW",Nantes,20,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bilal Brahimi,dz ALG,FW,Nice,23,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bilal Brahimi,dz ALG,"FW,MF",Brest,23,2000,2.5,0,4,2,50.0,1.63,0.81,0.00,0.00,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Lilian Brassier,fr FRA,DF,Brest,23,1999,29.7,3,12,3,25.0,0.40,0.10,0.25,1.00,16.3,0,0,0,1.1,1.1,0.09,+1.9,+1.9,Matches
Maxime Busi,be BEL,"FW,DF",Reims,23,1999,1.8,0,1,0,0.0,0.56,0.00,0.00,,16.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches
Marcin Bułka,pl POL,GK,Nice,23,1999,34.0,0,1,0,0.0,0.03,0.00,0.00,,7.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
Rémy Cabella,fr FRA,"FW,MF",Lille,33,1990,16.4,2,33,14,42.4,2.01,0.85,0.06,0.14,15.5,0,0,0,5.2,5.2,0.16,-3.2,-3.2,Matches
Duje Ćaleta-Car,hr CRO,DF,Lyon,26,1996,22.1,0,7,1,14.3,0.32,0.05,0.00,0.00,10.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Lamine Camara,sn SEN,MF,Metz,19,2004,25.1,1,29,8,27.6,1.16,0.32,0.03,0.13,28.4,4,0,1,2.2,1.4,0.05,-1.2,-0.4,Matches
Mahdi Camara,fr FRA,MF,Brest,25,1998,22.4,7,41,13,31.7,1.83,0.58,0.15,0.46,16.6,0,1,1,4.9,4.1,0.10,+2.1,+1.9,Matches
Mohamed Camara,ml MLI,MF,Monaco,23,2000,11.5,1,13,3,23.1,1.13,0.26,0.00,0.00,26.0,0,1,1,1.5,0.7,0.05,-0.5,-0.7,Matches
Axel Camblan,fr FRA,FW,Brest,19,2003,1.0,0,2,0,0.0,2.00,0.00,0.00,,9.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Fali Candé,gw GNB,DF,Metz,25,1998,20.5,0,13,7,53.8,0.63,0.34,0.00,0.00,21.4,2,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Gino Caoki,fr FRA,MF,Lorient,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maxence Caqueret,fr FRA,MF,Lyon,23,2000,33.6,1,24,9,37.5,0.71,0.27,0.04,0.11,20.9,0,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
Igor Carioca,br BRA,"DF,MF",Lorient,26,1996,2.9,0,1,0,0.0,0.34,0.00,0.00,,19.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Antonin Cartillier,fr FRA,DF,Monaco,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Josué Casimir,fr FRA,"FW,DF",Le Havre,21,2001,22.4,0,22,4,18.2,0.98,0.18,0.00,0.00,18.3,0,0,0,1.9,1.9,0.09,-1.9,-1.9,Matches
Cristian Cásseres Jr.,ve VEN,MF,Toulouse,23,2000,21.6,1,15,3,20.0,0.69,0.14,0.07,0.33,18.1,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
Jean-Charles Castelletto,cm CMR,DF,Nantes,28,1995,27.4,2,10,6,60.0,0.37,0.22,0.20,0.33,12.1,0,0,0,0.6,0.6,0.06,+1.4,+1.4,Matches
Maximiliano Caufriez,be BEL,DF,Clermont Foot,26,1997,18.4,0,6,1,16.7,0.33,0.05,0.00,0.00,17.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Ivan Cavaleiro,pt POR,FW,Lille,29,1993,8.6,1,11,3,27.3,1.29,0.35,0.09,0.33,13.4,0,0,0,1.3,1.3,0.12,-0.3,-0.3,Matches
Fabien Centonze,fr FRA,DF,Nantes,27,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fares Chaïbi,dz ALG,"FW,MF",Toulouse,20,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Muhammed Cham,at AUT,"MF,FW",Clermont Foot,22,2000,28.4,8,69,26,37.7,2.43,0.92,0.06,0.15,22.0,10,4,5,9.4,5.5,0.08,-1.4,-1.5,Matches
Brendan Chardonnet,fr FRA,DF,Brest,28,1994,33.0,1,18,3,16.7,0.55,0.09,0.06,0.33,11.3,0,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches
Jhoanner Chávez,ec ECU,DF,Lens,21,2002,5.3,0,3,0,0.0,0.56,0.00,0.00,,11.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Rayan Cherki,fr FRA,"MF,FW",Lyon,19,2003,19.1,1,57,17,29.8,2.98,0.89,0.02,0.06,15.7,1,0,0,5.2,5.2,0.09,-4.2,-4.2,Matches
Lucas Chevalier,fr FRA,GK,Lille,21,2001,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedro Chirivella,es ESP,MF,Nantes,26,1997,28.8,1,17,6,35.3,0.59,0.21,0.06,0.17,19.8,0,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
Joris Chotard,fr FRA,MF,Montpellier,21,2001,28.7,0,21,7,33.3,0.73,0.24,0.00,0.00,26.1,0,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
Djaoui Cissé,fr FRA,MF,Rennes,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ibrahim Cissoko,nl NED,"FW,MF",Toulouse,20,2003,2.7,1,8,4,50.0,2.99,1.49,0.13,0.25,20.2,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
Alexis Claude-Maurice,fr FRA,MF,Nice,25,1998,5.6,0,18,6,33.3,3.21,1.07,0.00,0.00,25.1,1,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
Jonathan Clauss,fr FRA,DF,Marseille,30,1992,23.0,3,28,8,28.6,1.22,0.35,0.11,0.38,23.0,3,0,0,1.3,1.3,0.05,+1.7,+1.7,Matches
Marcus Coco,fr FRA,"DF,FW",Nantes,27,1996,16.5,1,9,2,22.2,0.55,0.12,0.11,0.50,20.0,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
Maxime Colin,fr FRA,DF,Metz,31,1991,20.4,0,6,0,0.0,0.29,0.00,0.00,,22.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Eray Cömert,ch SUI,DF,Nantes,25,1998,22.2,2,9,3,33.3,0.41,0.14,0.22,0.67,17.1,1,0,0,0.7,0.7,0.08,+1.3,+1.3,Matches
Alois Confais,fr FRA,"MF,FW",Le Havre,26,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joaquín Correa,ar ARG,"FW,MF",Marseille,28,1994,4.8,0,4,2,50.0,0.84,0.42,0.00,0.00,19.3,1,0,0,0.6,0.6,0.16,-0.6,-0.6,Matches
Oscar Cortés,co COL,"FW,MF",Lens,19,2003,0.5,1,1,1,100.0,2.05,2.05,1.00,1.00,7.7,0,0,0,0.5,0.5,0.46,+0.5,+0.5,Matches
David Costa,pt POR,MF,Lens,22,2001,16.6,4,30,14,46.7,1.81,0.84,0.13,0.29,17.8,2,0,0,3.0,3.0,0.10,+1.0,+1.0,Matches

Logan Costa,cv CPV,DF,Toulouse,22,2001,29.4,1,14,4,28.6,0.48,0.14,0.07,0.25,14.2,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches
Grégoire Coudert,fr FRA,GK,Brest,24,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mamadou Coulibaly,fr FRA,MF,Monaco,19,2004,1.3,0,2,0,0.0,1.53,0.00,0.00,,20.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,22,2001,6.9,1,17,7,41.2,2.46,1.01,0.06,0.14,14.1,0,0,0,2.6,2.6,0.15,-1.6,-1.6,Matches
Nicolas Cozza,fr FRA,DF,Nantes,24,1999,9.9,0,5,0,0.0,0.50,0.00,0.00,,12.2,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
Trévis Dago,ci CIV,"FW,MF",Lille,18,2005,0.3,0,1,0,0.0,3.91,0.00,0.00,,9.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Thijs Dallinga,nl NED,FW,Toulouse,22,2000,27.9,14,81,32,39.5,2.90,1.15,0.16,0.41,13.3,1,1,3,14.1,11.8,0.15,-0.1,+1.2,Matches
Kevin Danso,at AUT,DF,Lens,24,1998,29.5,1,21,5,23.8,0.71,0.17,0.05,0.20,14.2,0,0,0,1.8,1.8,0.09,-0.8,-0.8,Matches
Dante,br BRA,DF,Nice,39,1983,31.6,1,15,5,33.3,0.47,0.16,0.07,0.20,13.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
Raimane Daou,km COM,"DF,MF",Marseille,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mohammed Daramy,dk DEN,"FW,MF",Reims,21,2002,18.3,4,30,10,33.3,1.64,0.55,0.10,0.30,14.8,0,1,1,4.6,3.8,0.13,-0.6,-0.8,Matches
Achraf Dari,ma MAR,"DF,FW",Brest,24,1999,1.3,0,1,1,100.0,0.74,0.74,0.00,0.00,14.4,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Jonathan David,ca CAN,FW,Lille,23,2000,29.2,19,76,43,56.6,2.60,1.47,0.22,0.40,14.1,0,2,3,17.5,15.0,0.20,+1.5,+2.0,Matches
Thibault De Smet,be BEL,DF,Reims,25,1998,20.3,0,4,0,0.0,0.20,0.00,0.00,,15.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Romain Del Castillo,fr FRA,FW,Brest,27,1996,27.7,8,37,14,37.8,1.33,0.50,0.14,0.36,20.3,3,3,3,5.2,2.9,0.08,+2.8,+2.1,Matches
Thomas Delaine,fr FRA,"DF,MF",Strasbourg,31,1992,22.7,1,12,2,16.7,0.53,0.09,0.08,0.50,15.1,0,0,0,1.7,1.7,0.14,-0.7,-0.7,Matches
Sacha Delaye,fr FRA,"MF,FW",Montpellier,21,2002,1.4,0,5,2,40.0,3.46,1.38,0.00,0.00,21.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Karamoko Dembélé,eng ENG,"MF,FW",Brest,20,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ousmane Dembélé,fr FRA,"MF,FW",Paris S-G,26,1997,16.7,3,43,14,32.6,2.57,0.84,0.07,0.21,17.1,0,0,0,4.4,4.4,0.10,-1.4,-1.4,Matches
Jessy Deminguet,fr FRA,"MF,FW",Strasbourg,25,1998,7.7,0,3,1,33.3,0.39,0.13,0.00,0.00,9.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Rémy Descamps,fr FRA,GK,Nantes,27,1996,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mikkel Desler,dk DEN,DF,Toulouse,28,1995,17.2,0,16,0,0.0,0.93,0.00,0.00,,18.3,0,0,0,1.1,1.0,0.06,-1.1,-1.0,Matches
