Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Boris Kopitović,me MNE,DF,Vojvodina,27,1994,1.0,0,,,,,,,,,0,0,Matches

Boris Kopitović,me MNE,DF,Javor Ivanjica,27,1994,16.7,1,,,,,,,,,0,0,Matches
Stefan Kovač,ba BIH,MF,Čukarički,23,1999,17.8,1,,,,,,,,,0,0,Matches
Bojan Kovačević,rs SRB,MF,Čukarički,18,2004,15.6,1,,,,,,,,,0,0,Matches
Nikola Kovačević,rs SRB,DF,Radnički Kragujevac,28,1994,2.2,0,,,,,,,,,0,0,Matches
Vladimir Kovačević,rs SRB,DF,FK Mladost Novi Sad,29,1992,18.0,0,,,,,,,,,0,0,Matches
Damjan Krajišnik,rs SRB,MF,Radnički Kragujevac,25,1997,23.7,4,,,,,,,,,1,1,Matches
Miljan Krpić,rs SRB,MF,TSC Bačka Top,19,2003,0.7,0,,,,,,,,,0,0,Matches
Nemanja Krsmanović,rs SRB,MF,TSC Bačka Top,19,2003,0.0,0,,,,,,,,,0,0,Matches
Nemanja Krstic,rs SRB,MF,Napredak Kruš,27,1994,24.1,3,,,,,,,,,1,1,Matches
Vukašin Krstić,rs SRB,DF,TSC Bačka Top,19,2003,2.4,0,,,,,,,,,0,0,Matches
Nenad Krstičić,rs SRB,MF,Red Star,32,1990,1.0,0,,,,,,,,,0,0,Matches
Milos Krunic,rs SRB,GK,Voždovac,25,1996,23.2,0,,,,,,,,,0,0,Matches
Petar Kunić,ba BIH,FW,Radnik Surdulica,29,1993,9.3,3,,,,,,,,,1,1,Matches
Numan Kurdic,ba BIH,DF,Novi Pazar,23,1999,15.2,0,,,,,,,,,0,0,Matches
Nikola Kuveljić,rs SRB,MF,TSC Bačka Top,25,1997,18.6,0,,,,,,,,,0,0,Matches
Luka Laban,rs SRB,DF,Napredak Kruš,18,2004,1.2,0,,,,,,,,,0,0,Matches
Andrija Lazarević,rs SRB,FW,Voždovac,18,2004,9.3,0,,,,,,,,,0,0,Matches
Milan Lazarević,rs SRB,DF,Vojvodina,25,1997,24.0,1,,,,,,,,,0,0,Matches
Uroš Lazić,rs SRB,DF,Radnik Surdulica,19,2003,14.1,0,,,,,,,,,0,0,Matches
Nikola Leković,rs SRB,DF,Mladost Lučani,32,1989,30.2,1,,,,,,,,,0,0,Matches
Stefan Lekovic,rs SRB,DF,Red Star,18,2004,6.3,1,,,,,,,,,0,0,Matches
Stojan Leković,rs SRB,GK,Radnički Kragujevac,20,2001,22.0,0,,,,,,,,,0,0,Matches
Nemanja Ljubisavljević,rs SRB,DF,Vojvodina,25,1996,8.2,0,,,,,,,,,0,0,Matches
Uroš Ljubomirac,rs SRB,DF,Napredak Kruš,33,1989,8.8,0,,,,,,,,,0,0,Matches
Goran Lončar,rs SRB,MF,FK Kolubara,20,2001,13.4,0,,,,,,,,,0,0,Matches

Stefan Lončar,me MNE,MF,Novi Pazar,26,1996,18.0,1,,,,,,,,,0,0,Matches
Vladimir Lučić,rs SRB,FW,Red Star,20,2002,0.2,0,,,,,,,,,0,0,Matches
Vladimir Lučić,rs SRB,FW,Čukarički,20,2002,21.6,3,,,,,,,,,0,0,Matches
Jovan Lukić,rs SRB,MF,Čukarički,20,2002,2.7,0,,,,,,,,,0,0,Matches
Ognjen Lukić,rs SRB,GK,Radnički Kragujevac,19,2003,1.0,0,,,,,,,,,0,0,Matches
Viktor Lukić,rs SRB,MF,Radnik Surdulica,21,2000,2.7,0,,,,,,,,,0,0,Matches
Luka Luković,rs SRB,MF,Javor Ivanjica,25,1996,13.8,2,,,,,,,,,0,0,Matches
Aleksandar Lutovac,rs SRB,FW,Partizan,25,1997,4.2,1,,,,,,,,,0,0,Matches
Andrija Majdevac,rs SRB,FW,Novi Pazar,24,1997,26.2,12,,,,,,,,,3,3,Matches
Milan Makarić,rs SRB,"FW,MF",Radnik Surdulica,26,1995,15.3,0,,,,,,,,,0,0,Matches
Igor Maksimović,rs SRB,MF,Novi Pazar,23,1999,2.0,0,,,,,,,,,0,0,Matches
Novica Maksimović,rs SRB,MF,FK Mladost Novi Sad,34,1988,28.1,6,,,,,,,,,5,5,Matches
Stefan Maksimović,rs SRB,DF,Mladost Lučani,20,2002,5.0,0,,,,,,,,,0,0,Matches
Đorđe Maksimović,rs SRB,FW,Radnički Kragujevac,22,1999,8.6,0,,,,,,,,,0,0,Matches
Filip Malbašić,rs SRB,"FW,MF",Vojvodina,29,1992,19.4,6,,,,,,,,,1,1,Matches
Marko Maletić,ba BIH,FW,Javor Ivanjica,28,1993,2.7,0,,,,,,,,,0,0,Matches
Luka Malić,ba BIH,DF,Radnički Kragujevac,22,2000,2.0,0,,,,,,,,,0,0,Matches
Ibrahima Mame N'Diaye,sn SEN,FW,Čukarički,28,1994,7.2,3,,,,,,,,,0,0,Matches
Marko Mandić,rs SRB,DF,FK Mladost Novi Sad,23,1999,14.3,0,,,,,,,,,0,0,Matches
Filip Manojlović,rs SRB,GK,Spartak Subotic,26,1996,27.0,0,,,,,,,,,0,0,Matches
Strahinja Manojlović,ba BIH,GK,Javor Ivanjica,19,2002,18.0,0,,,,,,,,,0,0,Matches
