Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Andrea Bertolacci,it ITA,MF,Kayserispor,31,1991,2.7,1,5,2,40.0,1.84,0.73,0.20,0.50,,0,0,Matches
Andrea Bertolacci,it ITA,MF,Fatih Karagümrük,31,1991,9.2,0,5,0,0.0,0.54,0.00,0.00,,,0,0,Matches
Adel Bettaieb,tn TUN,FW,Ümraniyespor,25,1997,8.0,0,19,4,21.1,2.37,0.50,0.00,0.00,,0,0,Matches
Lucas Biglia,ar ARG,MF,Başakşehir,36,1986,18.2,0,8,2,25.0,0.44,0.11,0.00,0.00,,0,0,Matches
Hayrullah Bilazer,,DF,Giresunspor,27,1995,30.4,0,13,5,38.5,0.43,0.16,0.00,0.00,,0,0,Matches

Emre Bilgin,tr TUR,GK,Beşiktaş,18,2004,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Tayfur Bingöl,tr TUR,MF,Alanyaspor,29,1993,1.5,0,7,3,42.9,4.67,2.00,0.00,0.00,,0,0,Matches
Tayfur Bingöl,tr TUR,"MF,DF",Beşiktaş,29,1993,10.6,2,14,7,50.0,1.32,0.66,0.14,0.29,,0,0,Matches
Mame Biram Diouf,sn SEN,FW,Konyaspor,34,1987,18.3,9,60,29,48.3,3.28,1.59,0.13,0.28,,1,1,Matches
Davide Biraschi,it ITA,DF,Fatih Karagümrük,28,1994,27.5,2,11,3,27.3,0.40,0.11,0.18,0.67,,0,0,Matches
Birkir Bjarnason,is ISL,"MF,FW",Adana Demirspor,34,1988,2.5,0,9,3,33.3,3.67,1.22,0.00,0.00,,0,0,Matches
Sacha Boey,fr FRA,DF,Galatasaray,21,2000,30.1,1,25,9,36.0,0.83,0.30,0.04,0.11,,0,0,Matches
Ruud Boffin,be BEL,GK,Antalyaspor,34,1987,7.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Fabio Borini,it ITA,"FW,MF",Fatih Karagümrük,31,1991,26.3,20,77,32,41.6,2.93,1.22,0.18,0.44,,6,6,Matches
Arif Boşluk,,"MF,DF",Trabzonspor,19,2003,3.2,0,2,0,0.0,0.63,0.00,0.00,,,0,0,Matches
Andreas Bouchalakis,gr GRE,MF,Konyaspor,29,1993,8.1,0,3,0,0.0,0.37,0.00,0.00,,,0,0,Matches
Mehdi Boudjemaa,dz ALG,MF,Hatayspor,24,1998,12.0,0,10,2,20.0,0.83,0.17,0.00,0.00,,0,0,Matches
Tyler Boyd,us USA,"FW,MF",Beşiktaş,27,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Umut Bozok,tr TUR,FW,Trabzonspor,25,1996,12.7,8,36,17,47.2,2.84,1.34,0.22,0.47,,0,0,Matches
Bruma,pt POR,"FW,MF",Fenerbahçe,27,1994,0.3,0,1,0,0.0,3.21,0.00,0.00,,,0,0,Matches
Jeffrey Bruma,nl NED,DF,Kasımpaşa,30,1991,8.1,0,1,0,0.0,0.12,0.00,0.00,,,0,0,Matches
Onur Bulut,tr TUR,DF,Beşiktaş,28,1994,6.5,0,1,0,0.0,0.15,0.00,0.00,,,0,0,Matches
Onur Bulut,tr TUR,DF,Kayserispor,28,1994,21.0,3,16,5,31.3,0.76,0.24,0.19,0.60,,0,0,Matches
Zymer Bytyqi,no NOR,MF,Konyaspor,25,1996,16.5,0,24,8,33.3,1.45,0.48,0.00,0.00,,0,0,Matches
Torgeir Børven,no NOR,FW,Gaziantep FK,30,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Musa Çağıran,tr TUR,MF,Hatayspor,29,1992,4.5,0,5,1,20.0,1.12,0.22,0.00,0.00,,0,0,Matches
Oğulcan Çağlayan,tr TUR,"FW,MF",Giresunspor,26,1996,2.0,0,6,2,33.3,3.05,1.02,0.00,0.00,,0,0,Matches
Júnior Caiçara,br BRA,DF,Başakşehir,33,1989,7.1,0,2,0,0.0,0.28,0.00,0.00,,,0,0,Matches
Jordy Caicedo,ec ECU,FW,Sivasspor,24,1997,5.3,3,16,7,43.8,3.03,1.32,0.19,0.43,,0,0,Matches
Aldin Čajić,ba BIH,MF,İstanbulspor,29,1992,1.4,0,2,1,50.0,1.46,0.73,0.00,0.00,,0,0,Matches

Uğurcan Çakır,tr TUR,GK,Trabzonspor,26,1996,30.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Francisco Calvo,cr CRC,DF,Konyaspor,30,1992,30.8,3,23,7,30.4,0.75,0.23,0.13,0.43,,0,0,Matches
Samba Camara,ml MLI,DF,Sivasspor,29,1992,5.8,0,0,0,,0.00,0.00,,,,0,0,Matches
Gustavo Campanharo,br BRA,MF,Kayserispor,30,1992,18.9,0,6,1,16.7,0.32,0.05,0.00,0.00,,0,0,Matches
Jorman Campuzano,co COL,MF,Giresunspor,26,1996,23.4,2,11,6,54.5,0.47,0.26,0.18,0.33,,0,0,Matches
Erol Can Akdağ,,MF,Giresunspor,25,1996,0.7,0,2,0,0.0,2.73,0.00,0.00,,,0,0,Matches
İrfan Can Eğribayat,tr TUR,GK,Fenerbahçe,24,1998,8.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Faruk Can Genç,,DF,Giresunspor,22,2000,6.9,1,1,1,100.0,0.15,0.15,1.00,1.00,,0,0,Matches
Mert Can,,DF,Ankaragücü,17,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Daniel Candeias,pt POR,"MF,FW",Alanyaspor,34,1988,17.4,1,14,5,35.7,0.81,0.29,0.00,0.00,,1,2,Matches
Atakan Çankaya,tr TUR,DF,Ankaragücü,24,1998,14.9,0,6,0,0.0,0.40,0.00,0.00,,,0,0,Matches
Erdem Canpolat,de GER,GK,Kasımpaşa,21,2001,9.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Miguel Filipe Nunes Cardoso,pt POR,"MF,FW",Kayserispor,28,1994,25.9,7,55,26,47.3,2.12,1.00,0.13,0.27,,0,0,Matches
Lionel Carole,fr FRA,DF,Kayserispor,31,1991,22.2,0,6,1,16.7,0.27,0.04,0.00,0.00,,0,0,Matches
Steven Caulker,sl SLE,DF,Fatih Karagümrük,30,1991,4.2,1,3,1,33.3,0.71,0.24,0.33,1.00,,0,0,Matches
Ivan Cavaleiro,pt POR,"MF,FW",Alanyaspor,28,1993,12.0,2,21,7,33.3,1.75,0.58,0.10,0.29,,0,0,Matches
Endri Çekiçi,al ALB,MF,Konyaspor,25,1996,12.2,2,40,14,35.0,3.27,1.14,0.05,0.14,,0,0,Matches
Batuhan Çelik,tr TUR,FW,Başakşehir,17,2005,0.4,0,1,0,0.0,2.73,0.00,0.00,,,0,0,Matches
Bersant Celina,xk KVX,MF,Kasımpaşa,25,1996,10.9,1,23,10,43.5,2.10,0.91,0.04,0.10,,0,0,Matches
Murat Cem Akpınar,tr TUR,MF,Giresunspor,23,1999,9.0,0,8,4,50.0,0.89,0.45,0.00,0.00,,0,0,Matches
Muzaffer Cem Kablan,,GK,Fatih Karagümrük,22,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Sahverdi Cetin,de GER,MF,Ankaragücü,21,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Erdem Çetinkaya,tr TUR,FW,Kasımpaşa,21,2001,0.4,0,1,0,0.0,2.73,0.00,0.00,,,0,0,Matches
Oğuz Ceylan,tr TUR,DF,Ankaragücü,31,1990,8.1,0,1,0,0.0,0.12,0.00,0.00,,,0,0,Matches
Nacer Chadli,be BEL,MF,Başakşehir,32,1989,0.7,1,3,2,66.7,4.43,2.95,0.33,0.50,,0,0,Matches

Charis Charisis,gr GRE,MF,Sivasspor,27,1995,19.3,1,17,5,29.4,0.88,0.26,0.06,0.20,,0,0,Matches
Anastasios Chatzigiovannis,gr GRE,"MF,FW",Ankaragücü,25,1997,9.3,1,35,14,40.0,3.78,1.51,0.03,0.07,,0,0,Matches
Mounir Chouiar,fr FRA,"FW,MF",Başakşehir,23,1999,10.5,1,24,9,37.5,2.28,0.85,0.04,0.11,,0,0,Matches
Mounir Chouiar,fr FRA,"MF,FW",Kasımpaşa,23,1999,10.6,2,25,7,28.0,2.35,0.66,0.08,0.29,,0,0,Matches
Alexandru Cicâldău,ro ROU,MF,Galatasaray,25,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Ibrahim Cicek,,MF,Ankaragücü,15,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Uğur Çiftçi,tr TUR,DF,Sivasspor,30,1992,19.9,0,7,0,0.0,0.35,0.00,0.00,,,0,0,Matches
Sadık Çiftpınar,tr TUR,DF,Kasımpaşa,29,1993,11.3,1,4,2,50.0,0.35,0.18,0.25,0.50,,0,0,Matches
Tolga Ciğerci,tr TUR,MF,Ankaragücü,30,1992,15.9,2,28,6,21.4,1.76,0.38,0.00,0.00,,2,2,Matches
Mirza Cihan,,MF,Gaziantep FK,21,2000,1.6,0,2,0,0.0,1.22,0.00,0.00,,,0,0,Matches
Sokol Cikalleshi,al ALB,FW,Konyaspor,32,1990,1.1,0,2,0,0.0,1.75,0.00,0.00,,,0,0,Matches
Ramazan Civelek,tr TUR,MF,Kayserispor,26,1996,12.8,2,15,5,33.3,1.17,0.39,0.13,0.40,,0,0,Matches
Isaac Cofie,gh GHA,MF,Sivasspor,30,1991,9.6,2,11,4,36.4,1.15,0.42,0.18,0.50,,0,0,Matches
İsmail Çokçalış,tr TUR,DF,Adana Demirspor,22,2000,4.5,0,2,0,0.0,0.45,0.00,0.00,,,0,0,Matches
Ebrima Colley,gm GAM,"FW,MF",Fatih Karagümrük,22,2000,16.4,1,23,9,39.1,1.40,0.55,0.04,0.11,,0,0,Matches
Omar Colley,gm GAM,DF,Beşiktaş,29,1992,10.0,0,4,0,0.0,0.40,0.00,0.00,,,0,0,Matches
Kamil Çörekçi,tr TUR,DF,Hatayspor,30,1992,15.9,0,4,0,0.0,0.25,0.00,0.00,,,0,0,Matches
Andreas Cornelius,dk DEN,FW,Trabzonspor,29,1993,3.8,1,10,3,30.0,2.62,0.78,0.10,0.33,,0,0,Matches
Crespo,pt POR,MF,Fenerbahçe,25,1996,12.9,3,19,6,31.6,1.47,0.46,0.16,0.50,,0,0,Matches
Enzo Crivelli,fr FRA,FW,Başakşehir,27,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Mehmet Dadakdeniz,tr TUR,GK,Antalyaspor,22,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Brahim Darri,nl NED,"FW,MF",Fatih Karagümrük,27,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Doğan Davas,,MF,Giresunspor,24,1997,5.7,1,10,2,20.0,1.74,0.35,0.10,0.50,,0,0,Matches
Sergio Antonio De Luiz Junior,br BRA,MF,Giresunspor,27,1995,26.1,2,45,12,26.7,1.73,0.46,0.04,0.17,,0,0,Matches
Yonathan Del Valle,ve VEN,"FW,MF",Ümraniyespor,32,1990,8.0,1,26,5,19.2,3.24,0.62,0.04,0.20,,0,0,Matches

Simon Deli,ci CIV,DF,İstanbulspor,30,1991,7.8,0,5,0,0.0,0.64,0.00,0.00,,,0,0,Matches
Anıl Demir,,GK,Ümraniyespor,25,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Muhammet Demir,tr TUR,FW,Konyaspor,30,1992,15.6,6,39,15,38.5,2.50,0.96,0.13,0.33,,1,1,Matches
Yusuf Demir,at AUT,MF,Galatasaray,19,2003,0.8,0,6,1,16.7,7.61,1.27,0.00,0.00,,0,0,Matches
Adil Demirbağ,tr TUR,DF,Konyaspor,24,1997,26.6,0,18,6,33.3,0.68,0.23,0.00,0.00,,0,0,Matches
Kahraman Demirtapa,tr TUR,DF,Konyaspor,28,1994,2.8,0,0,0,,0.00,0.00,,,,0,0,Matches
Stefano Denswil,sr SUR,DF,Trabzonspor,29,1993,13.2,1,7,1,14.3,0.53,0.08,0.14,1.00,,0,0,Matches
Eren Derdiyok,ch SUI,FW,Ankaragücü,34,1988,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Ersin Destanoğlu,tr TUR,GK,Beşiktaş,21,2001,9.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Lamine Diack,sn SEN,MF,Ankaragücü,21,2000,15.4,2,14,5,35.7,0.91,0.33,0.14,0.40,,0,0,Matches
Mbaye Diagne,sn SEN,FW,Fatih Karagümrük,30,1991,27.8,23,76,42,55.3,2.73,1.51,0.28,0.50,,2,2,Matches
Famara Diedhiou,sn SEN,FW,Alanyaspor,29,1992,0.3,0,1,1,100.0,3.75,3.75,0.00,0.00,,0,0,Matches
Soner Dikmen,tr TUR,MF,Konyaspor,28,1993,28.0,5,41,20,48.8,1.47,0.72,0.12,0.25,,0,0,Matches
Selim Dilli,,DF,Kasımpaşa,24,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Deniz Dilmen,,GK,Başakşehir,17,2005,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Djaniny,cv CPV,"MF,FW",Trabzonspor,31,1991,8.6,0,16,8,50.0,1.86,0.93,0.00,0.00,,0,0,Matches
Papy Djilobodji,sn SEN,DF,Gaziantep FK,33,1988,18.1,1,11,4,36.4,0.61,0.22,0.09,0.25,,0,0,Matches
Papy Djilobodji,sn SEN,DF,Kasımpaşa,33,1988,10.0,1,3,1,33.3,0.30,0.10,0.33,1.00,,0,0,Matches
Ryan Donk,sr SUR,DF,Kasımpaşa,36,1986,19.0,1,8,3,37.5,0.42,0.16,0.13,0.33,,0,0,Matches
Idrissa Doumbia,ci CIV,MF,Alanyaspor,24,1998,16.0,2,16,6,37.5,1.00,0.37,0.13,0.33,,0,0,Matches
Ibrahim Drešević,xk KVX,DF,Fatih Karagümrük,25,1997,32.0,1,5,3,60.0,0.16,0.09,0.20,0.33,,0,0,Matches
Léo Duarte,br BRA,DF,Başakşehir,26,1996,27.9,0,15,8,53.3,0.54,0.29,0.00,0.00,,0,0,Matches
Leo Dubois,fr FRA,DF,Galatasaray,27,1994,11.0,1,11,3,27.3,1.00,0.27,0.09,0.33,,0,0,Matches
Jeremy Dudziak,tn TUN,MF,Hatayspor,26,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Tuncer Duhan Aksu,,DF,İstanbulspor,24,1997,23.6,0,3,0,0.0,0.13,0.00,0.00,,,0,0,Matches

Demeaco Duhaney,eng ENG,DF,İstanbulspor,23,1998,17.9,1,8,3,37.5,0.45,0.17,0.13,0.33,,0,0,Matches
Abdullah Durak,tr TUR,MF,Ankaragücü,35,1987,2.0,0,1,0,0.0,0.50,0.00,0.00,,,0,0,Matches
Jimmy Durmaz,se SWE,MF,Fatih Karagümrük,33,1989,10.7,0,16,6,37.5,1.50,0.56,0.00,0.00,,0,0,Matches
Abdurrahim Dursun,tr TUR,DF,Adana Demirspor,23,1998,3.6,0,1,0,0.0,0.28,0.00,0.00,,,0,0,Matches
Salih Dursun,tr TUR,DF,Fatih Karagümrük,31,1991,9.7,1,9,4,44.4,0.93,0.41,0.11,0.25,,0,0,Matches
Serdar Dursun,tr TUR,FW,Fenerbahçe,30,1991,4.0,1,12,4,33.3,2.97,0.99,0.08,0.25,,0,0,Matches
Artem Dzyuba,ru RUS,FW,Adana Demirspor,33,1988,1.8,1,3,1,33.3,1.63,0.54,0.33,1.00,,0,0,Matches
Patrick Ebert,de GER,"FW,MF",İstanbulspor,35,1987,1.7,0,3,0,0.0,1.73,0.00,0.00,,,0,0,Matches
Houssam Eddine Ghacha,dz ALG,MF,Antalyaspor,26,1995,13.4,0,17,5,29.4,1.27,0.37,0.00,0.00,,0,0,Matches
Wilson Eduardo,ao ANG,"FW,MF",Alanyaspor,32,1990,7.8,4,19,8,42.1,2.42,1.02,0.21,0.50,,0,0,Matches
Yunus Emre Mertoğlu,,MF,Ümraniyespor,21,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Hasan Emre Yeşilyurt,,DF,Kasımpaşa,21,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Ahmet Engin,de GER,MF,Kasımpaşa,25,1996,8.0,1,16,7,43.8,1.99,0.87,0.06,0.14,,0,0,Matches
Alexandru Epureanu,md MDA,DF,Ümraniyespor,35,1986,13.0,0,9,4,44.4,0.69,0.31,0.00,0.00,,0,0,Matches
Alexandru Epureanu,md MDA,DF,Başakşehir,35,1986,3.4,0,2,0,0.0,0.59,0.00,0.00,,,0,0,Matches
Çagan Erciyas,tr TUR,DF,Alanyaspor,19,2003,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Ziya Erdal,tr TUR,DF,Sivasspor,34,1988,11.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Mustafa Erdilman,,MF,Antalyaspor,18,2004,0.5,0,2,0,0.0,3.91,0.00,0.00,,,0,0,Matches
Okan Erdogan,de GER,DF,İstanbulspor,23,1998,29.1,0,5,1,20.0,0.17,0.03,0.00,0.00,,0,0,Matches
Osman Erdogan,,FW,Ümraniyespor,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Yusuf Erdoğan,tr TUR,"DF,MF",Trabzonspor,29,1992,0.6,0,1,0,0.0,1.73,0.00,0.00,,,0,0,Matches
Yusuf Erdoğan,tr TUR,MF,Adana Demirspor,29,1992,1.7,0,6,1,16.7,3.46,0.58,0.00,0.00,,0,0,Matches
Evren Eren Elmalı,tr TUR,DF,Trabzonspor,22,2000,30.8,0,12,0,0.0,0.39,0.00,0.00,,,0,0,Matches
Erhan Erentürk,tr TUR,GK,Konyaspor,27,1995,5.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Onur Ergün,,MF,Hatayspor,29,1992,13.6,1,9,2,22.2,0.66,0.15,0.11,0.50,,0,0,Matches

Onur Ergün,,MF,İstanbulspor,29,1992,6.7,1,10,3,30.0,1.49,0.45,0.10,0.33,,0,0,Matches
Caner Erkin,tr TUR,DF,Fatih Karagümrük,33,1988,12.0,0,6,2,33.3,0.50,0.17,0.00,0.00,,0,0,Matches
Caner Erkin,tr TUR,DF,Başakşehir,33,1988,3.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Ertuğrul Ersoy,tr TUR,DF,İstanbulspor,25,1997,0.6,0,1,0,0.0,1.64,0.00,0.00,,,0,0,Matches
Ertuğrul Ersoy,tr TUR,DF,Gaziantep FK,25,1997,17.8,2,13,5,38.5,0.73,0.28,0.15,0.40,,0,0,Matches
Mustafa Eser,tr TUR,DF,Ümraniyespor,20,2001,7.4,0,2,0,0.0,0.27,0.00,0.00,,,0,0,Matches
Mustafa Eskihellaç,tr TUR,MF,Gaziantep FK,25,1997,9.7,1,12,4,33.3,1.24,0.41,0.08,0.25,,0,0,Matches
Mustafa Eskihellaç,tr TUR,MF,Kasımpaşa,25,1997,2.6,0,4,0,0.0,1.54,0.00,0.00,,,0,0,Matches
Berat Eskin,,MF,Kayserispor,17,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Valon Ethemi,mk MKD,MF,İstanbulspor,24,1997,24.6,12,53,20,37.7,2.15,0.81,0.17,0.45,,3,3,Matches
Jean Evrard Kouassi,ci CIV,"FW,MF",Fatih Karagümrük,27,1994,8.9,3,18,8,44.4,2.03,0.90,0.17,0.38,,0,0,Matches
Jean Evrard Kouassi,ci CIV,"FW,MF",Trabzonspor,27,1994,1.3,0,5,1,20.0,3.91,0.78,0.00,0.00,,0,0,Matches
Erkan Eyibil,tr TUR,MF,Antalyaspor,21,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Valentin Eysseric,fr FRA,MF,Kasımpaşa,30,1992,28.6,3,57,12,21.1,1.99,0.42,0.02,0.08,,2,2,Matches
Fabiano,br BRA,DF,Kasımpaşa,22,2000,8.8,0,3,0,0.0,0.34,0.00,0.00,,,0,0,Matches
Simon Falette,gn GUI,DF,Hatayspor,30,1992,6.4,0,4,1,25.0,0.62,0.16,0.00,0.00,,0,0,Matches
Mamadou Fall,sn SEN,"MF,FW",Kasımpaşa,30,1991,32.8,8,46,22,47.8,1.40,0.67,0.17,0.36,,0,0,Matches
Zouhair Feddal,ma MAR,DF,Alanyaspor,33,1989,4.9,0,1,0,0.0,0.20,0.00,0.00,,,0,0,Matches
Sofiane Feghouli,dz ALG,MF,Fatih Karagümrük,32,1989,3.5,0,7,4,57.1,2.01,1.15,0.00,0.00,,0,0,Matches
Leroy Fer,nl NED,"MF,DF",Alanyaspor,32,1990,25.8,1,19,6,31.6,0.74,0.23,0.05,0.17,,0,0,Matches
Zinedine Ferhat,dz ALG,MF,Alanyaspor,29,1993,11.7,1,15,4,26.7,1.28,0.34,0.07,0.25,,0,0,Matches
Gedson Fernandes,pt POR,MF,Beşiktaş,23,1999,29.6,3,33,10,30.3,1.11,0.34,0.09,0.30,,0,0,Matches
Fernando,br BRA,MF,Antalyaspor,30,1992,28.7,5,51,17,33.3,1.78,0.59,0.08,0.24,,1,1,Matches
Mehmet Feyzi Yıldırım,tr TUR,MF,Kasımpaşa,26,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
João Figueiredo,br BRA,"FW,MF",Gaziantep FK,26,1996,19.4,7,40,20,50.0,2.06,1.03,0.18,0.35,,0,0,Matches

João Figueiredo,br BRA,FW,Başakşehir,26,1996,9.1,3,30,8,26.7,3.29,0.88,0.10,0.38,,0,0,Matches
Sherel Floranus,cw CUW,DF,Antalyaspor,23,1998,5.3,0,1,0,0.0,0.19,0.00,0.00,,,0,0,Matches
Fredy,ao ANG,MF,Antalyaspor,32,1990,16.5,3,42,16,38.1,2.55,0.97,0.07,0.19,,0,0,Matches
Kerim Frei,tr TUR,"FW,MF",Fatih Karagümrük,28,1993,6.0,3,5,4,80.0,0.83,0.67,0.60,0.75,,0,0,Matches
Emeka Friday Eze,ng NGA,FW,İstanbulspor,25,1996,12.4,4,28,10,35.7,2.26,0.81,0.14,0.40,,0,0,Matches
Nika Gagnidze,ge GEO,DF,Ümraniyespor,21,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Mario Gavranović,ch SUI,FW,Kayserispor,32,1989,13.5,5,22,7,31.8,1.63,0.52,0.18,0.57,,1,1,Matches
Jean-Philippe Gbamin,ci CIV,"MF,DF",Trabzonspor,26,1995,10.3,0,7,1,14.3,0.68,0.10,0.00,0.00,,0,0,Matches
Turgay Gemicibaşi,,MF,Kasımpaşa,26,1996,3.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Geraldo,ao ANG,"MF,FW",Ümraniyespor,30,1991,20.6,1,36,14,38.9,1.75,0.68,0.03,0.07,,0,0,Matches
Amar Gerxhaliu,xk KVX,DF,Antalyaspor,20,2002,2.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Baran Gezek,tr TUR,MF,Kayserispor,16,2005,1.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Valentin Gheorghe,ro ROU,"MF,DF",Ümraniyespor,25,1997,11.0,1,26,4,15.4,2.37,0.37,0.04,0.25,,0,0,Matches
Rachid Ghezzal,dz ALG,MF,Beşiktaş,30,1992,5.5,2,12,6,50.0,2.20,1.10,0.08,0.17,,1,1,Matches
Ali Gholizadeh,ir IRN,MF,Kasımpaşa,26,1996,1.6,0,2,0,0.0,1.27,0.00,0.00,,,0,0,Matches
Tomislav Glumac,hr CRO,DF,Ümraniyespor,31,1991,26.3,2,20,5,25.0,0.76,0.19,0.10,0.40,,0,0,Matches
Okechukwu Godson Azubuike,ng NGA,MF,Başakşehir,25,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Emre Gökay,tr TUR,FW,Sivasspor,16,2006,1.0,1,5,2,40.0,4.79,1.91,0.20,0.50,,0,0,Matches
Serkan Göksu,tr TUR,"MF,DF",Ümraniyespor,29,1993,21.0,0,8,2,25.0,0.38,0.10,0.00,0.00,,0,0,Matches
Maxi Gómez,uy URU,FW,Trabzonspor,25,1996,21.3,5,49,22,44.9,2.31,1.04,0.10,0.23,,0,0,Matches
Bafétimbi Gomis,fr FRA,FW,Galatasaray,36,1985,7.6,8,32,15,46.9,4.20,1.97,0.25,0.53,,0,1,Matches
Cenk Gönen,tr TUR,GK,Kayserispor,34,1988,4.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Dimitris Goutas,gr GRE,DF,Sivasspor,28,1994,29.8,0,20,4,20.0,0.67,0.13,0.00,0.00,,0,0,Matches
Max Gradel,ci CIV,"MF,FW",Sivasspor,34,1987,25.1,7,44,22,50.0,1.75,0.88,0.07,0.14,,4,4,Matches
Daniel Graovac,ba BIH,DF,Kasımpaşa,28,1993,11.5,0,5,3,60.0,0.43,0.26,0.00,0.00,,0,0,Matches

Ahmet Gülay,tr TUR,DF,Alanyaspor,19,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Fredrik Gulbrandsen,no NOR,"FW,MF",Adana Demirspor,29,1992,6.9,2,23,9,39.1,3.33,1.30,0.09,0.22,,0,0,Matches
Arda Güler,tr TUR,MF,Fenerbahçe,17,2005,10.1,4,34,12,35.3,3.38,1.19,0.12,0.33,,0,0,Matches
Semih Güler,tr TUR,DF,Adana Demirspor,27,1994,24.3,0,10,1,10.0,0.41,0.04,0.00,0.00,,0,0,Matches
Sinan Gümüş,,"MF,FW",Antalyaspor,28,1994,5.3,0,7,4,57.1,1.32,0.76,0.00,0.00,,0,0,Matches
Umut Güneş,tr TUR,MF,Alanyaspor,22,2000,20.2,2,15,6,40.0,0.74,0.30,0.13,0.33,,0,0,Matches
Bahadır Güngördü,,GK,Ankaragücü,24,1997,11.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Mert Günok,tr TUR,GK,Beşiktaş,33,1989,23.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Oğuz Gürbulak,,MF,Ümraniyespor,29,1992,19.0,1,22,6,27.3,1.16,0.32,0.05,0.17,,0,0,Matches
Yasin Güreler,tr TUR,DF,Ankaragücü,31,1991,9.3,1,6,2,33.3,0.65,0.22,0.17,0.50,,0,0,Matches
Sindri Guri,al ALB,FW,İstanbulspor,28,1993,2.8,0,6,2,33.3,2.15,0.72,0.00,0.00,,0,0,Matches
Serdar Gürler,tr TUR,"MF,FW",Başakşehir,30,1991,20.8,6,41,17,41.5,1.97,0.82,0.15,0.35,,0,0,Matches
Günay Güvenç,,GK,Gaziantep FK,31,1991,22.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Günay Güvenç,,GK,Kasımpaşa,31,1991,8.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Günes Güventürk,,FW,Ümraniyespor,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Florent Hadergjonaj,xk KVX,DF,Kasımpaşa,28,1994,22.5,3,8,5,62.5,0.36,0.22,0.00,0.00,,3,3,Matches
Amir Hadžiahmetović,ba BIH,MF,Beşiktaş,25,1997,10.7,1,7,2,28.6,0.65,0.19,0.14,0.50,,0,0,Matches
Amir Hadžiahmetović,ba BIH,MF,Konyaspor,25,1997,18.0,3,22,6,27.3,1.22,0.33,0.00,0.00,,3,3,Matches
Haris Hajradinović,ba BIH,MF,Kasımpaşa,28,1994,24.7,2,38,10,26.3,1.54,0.40,0.05,0.20,,0,0,Matches
Marek Hamšík,sk SVK,MF,Trabzonspor,35,1987,11.9,3,23,8,34.8,1.93,0.67,0.09,0.25,,1,1,Matches
Matěj Hanousek,cz CZE,"DF,MF",Gaziantep FK,29,1993,14.0,0,1,1,100.0,0.07,0.07,0.00,0.00,,0,0,Matches
Matěj Hanousek,cz CZE,"MF,DF",Ankaragücü,29,1993,9.1,0,3,1,33.3,0.33,0.11,0.00,0.00,,0,0,Matches
