Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Sem Steijn,nl NED,MF,Twente,20,2001,13.4,6,40,15,37.5,2.98,1.12,0.15,0.40,17.6,4,0,0,6.1,6.1,0.15,-0.1,-0.1,Matches
Finn Stokkers,nl NED,"FW,MF",Go Ahead Eag,26,1996,13.0,3,40,10,25.0,3.08,0.77,0.08,0.30,13.4,1,0,0,5.1,5.1,0.13,-2.1,-2.1,Matches
Jørgen Strand Larsen,no NOR,FW,Groningen,22,2000,4.0,1,10,5,50.0,2.50,1.25,0.10,0.20,13.1,0,0,0,1.3,1.3,0.13,-0.3,-0.3,Matches
Sander van de Streek,nl NED,MF,Utrecht,29,1993,24.6,9,53,25,47.2,2.15,1.01,0.17,0.36,13.6,0,0,0,6.4,6.4,0.12,+2.6,+2.6,Matches
Yukinari Sugawara,jp JPN,"DF,FW",AZ Alkmaar,22,2000,26.6,3,27,13,48.1,1.01,0.49,0.11,0.23,18.3,1,0,0,3.1,3.1,0.11,-0.1,-0.1,Matches
Tomáš Suslov,sk SVK,"MF,FW",Groningen,20,2002,23.6,1,55,17,30.9,2.33,0.72,0.02,0.06,25.5,6,0,0,2.3,2.3,0.04,-1.3,-1.3,Matches
Marin Šverko,hr CRO,DF,Groningen,24,1998,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sander Sybrandy,nl NED,MF,Twente,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Moussa Sylla,ml MLI,"FW,MF",Utrecht,22,1999,5.9,1,10,3,30.0,1.69,0.51,0.10,0.33,14.2,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
Sebastian Szymański,pl POL,"MF,FW",Feyenoord,23,1999,21.8,9,59,23,39.0,2.70,1.05,0.15,0.39,19.4,4,0,0,6.0,6.0,0.10,+3.0,+3.0,Matches
Mohamed Taabouni,nl NED,MF,Feyenoord,20,2002,1.1,0,2,0,0.0,1.76,0.00,0.00,,15.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Dušan Tadić,rs SRB,"FW,MF",Ajax,33,1988,32.9,11,42,15,35.7,1.28,0.46,0.17,0.47,17.8,8,4,4,9.3,6.1,0.15,+1.7,+0.9,Matches
Anas Tahiri,be BEL,MF,Heerenveen,27,1995,29.0,1,13,4,30.8,0.45,0.14,0.08,0.25,25.1,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
Mohammed Tahiri,nl NED,"FW,MF",Sparta R'dam,21,2001,0.2,0,1,0,0.0,4.74,0.00,0.00,,13.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Oussama Tannane,ma MAR,MF,NEC Nijmegen,28,1994,23.8,6,76,29,38.2,3.19,1.22,0.08,0.21,27.0,20,0,1,4.5,3.7,0.05,+1.5,+2.3,Matches
Elayis Tavsan,nl NED,FW,NEC Nijmegen,21,2001,28.2,3,71,16,22.5,2.52,0.57,0.04,0.19,18.9,2,0,0,5.2,5.2,0.07,-2.2,-2.2,Matches
Kenneth Taylor,nl NED,MF,Ajax,20,2002,27.7,8,48,16,33.3,1.73,0.58,0.17,0.50,20.7,0,0,0,4.1,4.1,0.08,+3.9,+3.9,Matches

Mike te Wierik,nl NED,DF,Emmen,30,1992,13.3,0,4,0,0.0,0.30,0.00,0.00,,12.1,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Mike te Wierik,nl NED,DF,Groningen,30,1992,13.2,0,2,0,0.0,0.15,0.00,0.00,,12.2,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
Tesfaldet Tekie,se SWE,MF,Go Ahead Eag,25,1997,3.9,0,3,0,0.0,0.77,0.00,0.00,,29.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Hidde ter Avest,nl NED,DF,Utrecht,25,1997,9.7,0,4,3,75.0,0.41,0.31,0.00,0.00,15.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Jasper Ter Heide,nl NED,"MF,FW",Cambuur,23,1999,1.0,1,1,1,100.0,1.00,1.00,1.00,1.00,24.3,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
Jordan Teze,nl NED,DF,PSV Eindhoven,22,1999,22.4,0,15,3,20.0,0.67,0.13,0.00,0.00,22.1,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
Guus Til,nl NED,"MF,FW",PSV Eindhoven,24,1997,19.5,9,50,20,40.0,2.56,1.03,0.18,0.45,11.5,0,0,0,9.2,9.2,0.18,-0.2,-0.2,Matches
Jurriën Timber,nl NED,DF,Ajax,21,2001,33.7,2,29,9,31.0,0.86,0.27,0.07,0.22,9.9,0,0,0,4.9,4.9,0.17,-2.9,-2.9,Matches
Quinten Timber,nl NED,MF,Feyenoord,21,2001,18.2,2,24,11,45.8,1.32,0.60,0.08,0.18,22.5,0,0,0,2.4,2.4,0.10,-0.4,-0.4,Matches
Alex Timossi Andersson,se SWE,"FW,MF",Heerenveen,21,2001,2.9,0,5,1,20.0,1.73,0.35,0.00,0.00,14.3,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
Mickaël Tirpan,be BEL,DF,Fortuna Sittard,28,1993,4.3,0,2,0,0.0,0.47,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Nathan Tjoe-A-On,id IDN,DF,Excelsior,20,2001,25.3,1,5,1,20.0,0.20,0.04,0.20,1.00,23.1,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
Marco Tol,nl NED,DF,Cambuur,24,1998,21.3,1,6,2,33.3,0.28,0.09,0.17,0.50,10.1,0,0,0,0.7,0.6,0.11,+0.3,+0.4,Matches
Jens Toornstra,nl NED,MF,Utrecht,33,1989,25.9,1,19,5,26.3,0.73,0.19,0.05,0.20,23.6,3,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
Jens Toornstra,nl NED,"MF,DF",Feyenoord,33,1989,0.9,0,2,2,100.0,2.34,2.34,0.00,0.00,18.9,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
Azzeddine Toufiqui,fr FRA,"MF,FW",Emmen,23,1999,0.7,0,1,0,0.0,1.50,0.00,0.00,,10.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Gernot Trauner,at AUT,DF,Feyenoord,30,1992,17.8,0,11,2,18.2,0.62,0.11,0.00,0.00,13.4,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
Sondre Tronstad,no NOR,MF,Vitesse,26,1995,21.1,2,19,6,31.6,0.90,0.28,0.11,0.33,22.4,0,0,0,1.3,1.3,0.07,+0.7,+0.7,Matches
Muhammet Tunahan Taşçı,tr TUR,"FW,MF",Fortuna Sittard,20,2002,1.4,0,3,0,0.0,2.13,0.00,0.00,,18.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Calvin Twigt,nl NED,MF,Volendam,19,2003,14.4,1,6,1,16.7,0.42,0.07,0.17,1.00,18.4,0,0,0,0.9,0.9,0.16,+0.1,+0.1,Matches
Przemysław Tytoń,pl POL,GK,Twente,35,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christos Tzolis,gr GRE,FW,Twente,20,2002,4.7,1,11,4,36.4,2.35,0.85,0.09,0.25,20.2,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
Manfred Ugalde,cr CRC,FW,Twente,20,2002,9.7,8,43,14,32.6,4.43,1.44,0.19,0.57,12.7,0,0,0,6.8,6.8,0.16,+1.2,+1.2,Matches
Roberts Uldriķis,lv LVA,FW,Cambuur,24,1998,14.8,1,42,12,28.6,2.84,0.81,0.02,0.08,12.6,0,0,1,6.6,5.8,0.14,-5.6,-4.8,Matches
Lars Unnerstall,de GER,GK,Twente,32,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Etienne Vaessen,sr SUR,GK,RKC Waalwijk,27,1995,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luciano Valente,it ITA,MF,Groningen,18,2003,9.7,0,8,2,25.0,0.82,0.21,0.00,0.00,19.9,0,0,0,1.1,1.1,0.13,-1.1,-1.1,Matches
Dario Van den Buijs,be BEL,DF,RKC Waalwijk,26,1995,20.8,3,16,5,31.3,0.77,0.24,0.06,0.20,25.5,4,2,2,2.3,0.7,0.05,+0.7,+0.3,Matches
Simon Van Duivenbooden,nl NED,FW,Vitesse,20,2002,1.8,1,3,1,33.3,1.65,0.55,0.33,1.00,10.5,0,0,0,0.5,0.5,0.18,+0.5,+0.5,Matches
Syb Van Ottele,nl NED,DF,Heerenveen,20,2002,13.1,1,7,1,14.3,0.53,0.08,0.14,1.00,15.6,1,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
Zinho Vanheusden,be BEL,DF,AZ Alkmaar,23,1999,2.5,0,3,1,33.3,1.20,0.40,0.00,0.00,18.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Keziah Veendorp,nl NED,"MF,DF",Emmen,25,1997,31.8,0,9,2,22.2,0.28,0.06,0.00,0.00,29.5,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Henk Veerman,nl NED,FW,Volendam,29,1993,14.8,4,34,12,35.3,2.29,0.81,0.12,0.33,12.5,0,0,0,5.8,5.8,0.17,-1.8,-1.8,Matches
Joey Veerman,nl NED,MF,PSV Eindhoven,23,1998,27.6,4,58,22,37.9,2.10,0.80,0.07,0.18,22.6,3,0,0,3.7,3.7,0.06,+0.3,+0.3,Matches
Jeroen Veldmate,nl NED,DF,Emmen,33,1988,22.1,3,11,2,18.2,0.50,0.09,0.18,1.00,19.5,5,1,1,1.5,0.7,0.07,+1.5,+1.3,Matches
Calvin Verdonk,id IDN,DF,NEC Nijmegen,25,1997,10.7,0,4,1,25.0,0.37,0.09,0.00,0.00,17.3,0,0,0,0.5,0.5,0.14,-0.5,-0.5,Matches
Hobie Verhulst,nl NED,GK,AZ Alkmaar,29,1993,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Michael Verrips,nl NED,GK,Groningen,25,1996,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arno Verschueren,be BEL,MF,Sparta R'dam,25,1997,27.2,9,52,19,36.5,1.91,0.70,0.17,0.47,15.4,0,0,0,5.3,5.3,0.10,+3.7,+3.7,Matches
Yorbe Vertessen,be BEL,"FW,MF",PSV Eindhoven,21,2001,1.7,0,3,3,100.0,1.75,1.75,0.00,0.00,12.2,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Gabriel Vidovic,hr CRO,"FW,MF",Vitesse,18,2003,13.5,4,22,10,45.5,1.63,0.74,0.18,0.40,18.0,0,0,0,1.4,1.4,0.07,+2.6,+2.6,Matches
Nick Viergever,nl NED,DF,Utrecht,32,1989,18.1,2,3,2,66.7,0.17,0.11,0.67,1.00,6.9,0,0,0,0.9,0.9,0.31,+1.1,+1.1,Matches
Carlos Vinícius,br BRA,FW,PSV Eindhoven,27,1995,0.5,0,1,0,0.0,2.00,0.00,0.00,,4.1,0,0,0,0.7,0.7,0.69,-0.7,-0.7,Matches
João Virgínia,pt POR,GK,Cambuur,22,1999,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rémy Vita,mg MAD,"DF,MF",Fortuna Sittard,21,2001,13.2,2,9,3,33.3,0.68,0.23,0.22,0.67,16.4,0,0,0,1.3,1.3,0.14,+0.7,+0.7,Matches
Jari Vlak,nl NED,MF,Emmen,23,1998,18.7,1,18,10,55.6,0.96,0.53,0.06,0.10,23.3,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
Michel Vlap,nl NED,MF,Twente,25,1997,24.7,3,63,17,27.0,2.55,0.69,0.05,0.18,18.2,4,0,0,6.4,6.4,0.10,-3.4,-3.4,Matches
Dennis Vos,nl NED,DF,Emmen,20,2001,4.0,0,1,0,0.0,0.25,0.00,0.00,,8.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
Silvano Vos,nl NED,MF,Ajax,17,2005,0.2,0,2,0,0.0,8.57,0.00,0.00,,21.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Bart Vriends,nl NED,DF,Sparta R'dam,31,1991,27.2,2,8,2,25.0,0.29,0.07,0.25,1.00,8.7,0,0,0,0.9,0.9,0.11,+1.1,+1.1,Matches

Patrick Vroegh,nl NED,"MF,DF",RKC Waalwijk,22,1999,6.3,0,10,0,0.0,1.58,0.00,0.00,,22.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Dylan van Wageningen,nl NED,FW,Sparta R'dam,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Patrik Wålemark,se SWE,"FW,MF",Feyenoord,20,2001,6.6,2,25,11,44.0,3.80,1.67,0.08,0.18,17.1,0,0,0,1.7,1.7,0.07,+0.3,+0.3,Matches
Django Warmerdam,nl NED,DF,Utrecht,26,1995,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Timon Wellenreuther,de GER,GK,Feyenoord,26,1995,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sai van Wermeskerken,jp JPN,DF,Cambuur,28,1994,18.7,1,15,5,33.3,0.80,0.27,0.07,0.20,27.2,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
Mats Wieffer,nl NED,MF,Feyenoord,22,1999,18.6,1,23,3,13.0,1.24,0.16,0.04,0.33,15.5,0,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches
Owen Wijndal,nl NED,DF,Ajax,22,1999,14.8,0,8,3,37.5,0.54,0.20,0.00,0.00,17.2,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
Jetro Willems,nl NED,DF,Groningen,28,1994,4.3,0,5,0,0.0,1.15,0.00,0.00,,17.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Dani de Wit,nl NED,MF,AZ Alkmaar,24,1998,13.2,5,22,13,59.1,1.67,0.99,0.23,0.38,11.9,0,0,0,3.0,3.0,0.14,+2.0,+2.0,Matches
Mees de Wit,nl NED,"DF,FW",AZ Alkmaar,24,1998,5.9,2,8,2,25.0,1.35,0.34,0.25,1.00,17.4,0,0,0,0.6,0.6,0.08,+1.4,+1.4,Matches
Aslak Witry,no NOR,DF,AZ Alkmaar,26,1996,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maximilian Wittek,de GER,DF,Vitesse,26,1995,30.2,3,75,19,25.3,2.49,0.63,0.04,0.16,25.6,14,0,0,3.0,3.0,0.04,0.0,0.0,Matches
Ricky van Wolfswinkel,nl NED,FW,Twente,33,1989,28.1,10,72,24,33.3,2.56,0.85,0.10,0.29,12.8,0,3,3,13.0,10.7,0.15,-3.0,-3.7,Matches
Luuk Wouters,nl NED,DF,RKC Waalwijk,23,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Redouan El Yaakoubi,nl NED,DF,Excelsior,26,1996,32.5,3,28,11,39.3,0.86,0.34,0.11,0.27,16.8,0,0,0,2.3,2.3,0.08,+0.7,+0.7,Matches
Romaric Yapi,fr FRA,"FW,DF",Vitesse,22,2000,4.0,0,7,4,57.1,1.76,1.01,0.00,0.00,13.3,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
Burak Yılmaz,tr TUR,FW,Fortuna Sittard,37,1985,24.6,9,69,19,27.5,2.80,0.77,0.04,0.16,19.7,10,6,6,12.1,7.6,0.11,-3.1,-4.6,Matches
Amin Younes,de GER,"FW,MF",Utrecht,28,1993,3.7,0,3,0,0.0,0.80,0.00,0.00,,17.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Timo Zaal,nl NED,MF,Heerenveen,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arthur Zagre,fr FRA,"FW,MF",Utrecht,20,2001,0.8,0,5,1,20.0,6.62,1.32,0.00,0.00,15.1,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Arthur Zagre,fr FRA,DF,Excelsior,20,2001,6.9,0,1,0,0.0,0.15,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
Lequincio Zeefuik,nl NED,"FW,MF",Volendam,17,2004,3.7,2,13,7,53.8,3.47,1.87,0.15,0.29,10.9,0,0,0,1.8,1.8,0.14,+0.2,+0.2,Matches
Ramiz Zerrouki,dz ALG,MF,Twente,24,1998,31.2,1,31,8,25.8,0.99,0.26,0.03,0.13,24.2,0,0,0,1.6,1.6,0.05,-0.6,-0.6,Matches
Richairo Živković,cw CUW,FW,Emmen,25,1996,26.7,5,49,17,34.7,1.83,0.64,0.10,0.29,13.3,0,0,0,7.5,7.5,0.15,-2.5,-2.5,Matches

Willum Þór Willumsson,is ISL,"MF,FW",Go Ahead Eag,23,1998,24.3,8,40,10,25.0,1.65,0.41,0.15,0.60,16.7,1,2,4,7.5,4.3,0.11,+0.5,+1.7,Matches
