Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Matches
Tiago Araújo,pt POR,"DF,MF",Estoril,22,2001,25.0,4,0,0,13,16,4,106,27,22,0,0,0,132,17,23,42.5,Matches
Tomás Araújo,pt POR,DF,Benfica,21,2002,5.4,0,0,0,8,0,0,2,8,9,0,0,0,48,17,7,70.8,Matches
Gustavo Assuncao,pt POR,MF,Famalicão,23,2000,7.0,5,1,0,17,10,0,9,9,12,0,0,0,37,6,7,46.2,Matches
Otavio Ataide,br BRA,DF,Famalicão,21,2002,15.4,4,0,0,19,23,1,11,25,21,0,0,0,87,27,11,71.1,Matches
Otavio Ataide,br BRA,DF,Porto,21,2002,12.0,3,0,0,14,13,0,1,7,6,0,0,0,55,13,14,48.1,Matches

Fredrik Aursnes,no NOR,DF,Benfica,27,1995,31.0,3,1,1,29,14,5,49,18,43,0,1,0,163,14,26,35.0,Matches
Chidozie Awaziem,ng NGA,DF,Boavista,26,1997,21.7,7,1,1,24,13,1,1,18,18,0,1,0,123,60,34,63.8,Matches
Abdul Awudu,gh GHA,"FW,MF",Vizela,22,2001,2.1,1,0,0,5,2,0,3,0,3,0,0,0,8,3,4,42.9,Matches
Amadou Ba-Sy,fr FRA,"FW,MF",Vizela,22,2001,1.3,0,0,0,8,2,1,3,1,1,0,0,0,0,4,6,40.0,Matches
Alexander Bah,dk DEN,DF,Benfica,25,1997,16.9,3,0,0,20,22,3,47,32,35,1,0,0,104,27,19,58.7,Matches
Elves Baldé,gw GNB,"FW,MF",Farense,23,1999,10.8,0,0,0,15,17,4,72,1,5,0,0,0,43,9,8,52.9,Matches
Robson Bambu,br BRA,DF,Arouca,25,1997,9.8,1,0,0,12,11,0,0,9,12,0,2,0,51,14,7,66.7,Matches
Daniel Bandeira,pt POR,MF,Vitória,23,2000,7.8,1,0,0,6,6,0,25,11,6,0,0,0,59,11,8,57.9,Matches
Simon Banza,cd COD,FW,Braga,26,1996,22.2,2,0,0,44,54,10,6,8,6,3,0,0,31,76,80,48.7,Matches
Rafael Barbosa,pt POR,"MF,FW",Farense,27,1996,9.5,1,0,0,8,23,2,53,4,9,0,0,0,51,0,9,0.0,Matches
Romário Baró,pt POR,"MF,FW",Porto,23,2000,2.5,0,0,0,3,6,0,3,1,2,0,0,0,8,0,3,0.0,Matches
Afonso Bastardo,pt POR,"FW,DF",Gil Vicente FC,18,2005,0.5,0,0,0,1,0,0,2,1,1,0,0,0,4,0,0,,Matches
Afonso Bastardo,pt POR,MF,Sporting CP,18,2005,0.3,0,0,0,0,1,0,5,0,1,0,0,0,2,0,0,,Matches
Gilberto Batista,gw GNB,DF,Moreirense,19,2003,2.5,0,0,0,0,1,0,0,1,2,0,0,0,9,3,6,33.3,Matches
Ricardo Batista,pt POR,GK,Casa Pia,36,1986,30.9,2,1,0,1,7,0,0,0,0,0,0,0,31,3,2,60.0,Matches
Roko Baturina,hr CRO,FW,Gil Vicente FC,23,2000,7.9,0,0,0,9,17,4,1,0,1,1,0,0,11,28,26,51.9,Matches
Bachir Belloumi,dz ALG,"FW,MF",Farense,21,2002,23.0,3,0,0,21,20,5,43,21,28,0,0,0,111,37,34,52.1,Matches
Fahem Benaissa Yahia,fr FRA,MF,Casa Pia,21,2002,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
Beni,ao ANG,MF,Casa Pia,21,2002,16.3,9,1,1,29,25,0,8,19,24,0,0,0,114,13,10,56.5,Matches
Benny,pt POR,"MF,FW",Chaves,23,2000,14.1,1,0,0,14,12,1,81,6,3,0,0,0,51,5,14,26.3,Matches
Berna,ao ANG,"FW,DF",Boavista,19,2003,3.6,2,0,0,11,7,1,14,5,11,0,0,0,16,7,12,36.8,Matches
Juan Bernat,es ESP,DF,Benfica,30,1993,0.9,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,100.0,Matches
Emmanuel Boateng,gh GHA,FW,Rio Ave,27,1996,20.7,10,2,2,35,56,17,7,5,9,1,0,0,60,59,74,44.4,Matches
Kiko Bondoso,pt POR,"FW,MF",Vizela,27,1995,2.1,0,0,0,0,5,1,3,1,3,0,0,0,15,0,5,0.0,Matches
Toni Borevkovic,hr CRO,DF,Vitória,26,1997,22.7,2,1,0,23,10,0,1,36,14,0,1,0,84,49,30,62.0,Matches

Gonçalo Borges,pt POR,"MF,FW",Porto,22,2001,3.2,2,0,0,8,6,3,38,0,4,1,0,0,12,2,4,33.3,Matches
Cristian Borja,co COL,DF,Braga,30,1993,27.2,4,0,0,34,21,10,107,22,33,0,0,0,147,21,21,50.0,Matches
Róbert Boženík,sk SVK,FW,Boavista,23,1999,28.6,4,0,0,65,57,24,13,4,10,0,0,0,56,52,73,41.6,Matches
Daniel Bragança,pt POR,MF,Sporting CP,24,1999,11.4,2,0,0,19,28,1,15,19,22,0,0,0,55,7,14,33.3,Matches
Bruno Brigido,br BRA,GK,Estrela,32,1991,26.0,0,0,0,0,7,0,0,0,2,0,0,1,29,4,0,100.0,Matches
Rafael Brito,pt POR,MF,Casa Pia,21,2002,3.8,0,0,0,9,6,0,1,5,8,0,0,0,14,3,4,42.9,Matches
Bruma,pt POR,"FW,MF",Braga,28,1994,19.1,3,0,0,10,21,3,12,6,12,0,0,0,100,5,13,27.8,Matches
Jonathan Buatu Mananga,ao ANG,DF,Gil Vicente FC,29,1993,5.0,1,0,0,1,4,0,0,1,4,0,0,0,12,10,6,62.5,Matches
Leonel Bucca,ar ARG,"MF,FW",Estrela,24,1999,9.1,4,0,0,21,14,0,12,4,23,0,0,0,65,9,8,52.9,Matches
André Bukia,cd COD,"MF,FW",Arouca,28,1995,1.7,0,0,0,3,7,0,18,1,4,0,0,0,10,0,1,0.0,Matches
Fabijan Buntić,hr CRO,GK,Vizela,26,1997,27.7,1,0,0,0,1,0,0,0,0,0,0,0,50,2,0,100.0,Matches
Aleksandar Busnić,rs SRB,"MF,FW",Vizela,25,1997,8.5,3,0,0,16,7,0,1,6,12,0,0,0,43,19,18,51.4,Matches
Oriol Busquets,es ESP,MF,Arouca,24,1999,4.8,2,0,0,5,4,1,2,2,5,0,0,0,21,2,4,33.3,Matches
Rafael Bustamante,co COL,MF,Vizela,23,1999,7.9,2,0,0,9,5,0,3,12,9,0,0,0,52,8,8,50.0,Matches
Leonardo Buta,pt POR,DF,Gil Vicente FC,21,2002,24.3,3,0,0,24,48,3,47,28,30,1,1,0,113,17,13,56.7,Matches
Adrián Butzke,es ESP,FW,Vitória,24,1999,4.1,0,0,0,6,7,4,5,0,3,0,0,0,8,25,22,53.2,Matches
Erick Cabaco,uy URU,DF,Estoril,28,1995,3.7,0,0,0,4,1,0,0,7,4,0,0,0,16,5,7,41.7,Matches
Arthur Cabral,br BRA,FW,Benfica,25,1998,14.8,2,0,0,25,13,4,4,1,7,0,0,0,42,26,48,35.1,Matches
Jhonder Cádiz,ve VEN,FW,Famalicão,28,1995,25.6,9,1,0,45,52,21,17,1,7,0,0,0,46,114,83,57.9,Matches
João Pedro Gomes Camacho,pt POR,"FW,MF",Moreirense,29,1994,23.1,5,0,0,32,54,10,44,14,25,0,0,0,88,23,40,36.5,Matches
Ibrahima Camará,gn GUI,"MF,DF",Boavista,24,1999,5.3,1,1,0,5,4,0,8,4,4,0,0,0,17,5,8,38.5,Matches
Cambila,ao ANG,GK,Estrela,21,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Luan Campos,br BRA,"FW,MF",Portimonense,21,2002,5.2,2,0,0,6,3,4,9,5,5,0,0,0,14,8,15,34.8,Matches
Fábio Cardoso,pt POR,DF,Porto,29,1994,13.4,5,2,1,18,7,1,2,12,3,0,1,0,35,29,33,46.8,Matches
Felippe Cardoso,br BRA,FW,Casa Pia,24,1998,17.4,7,0,0,37,31,17,7,1,8,0,0,0,33,41,46,47.1,Matches

Carlinhos,br BRA,MF,Portimonense,29,1994,31.6,11,0,0,37,42,4,127,8,27,0,0,1,170,18,18,50.0,Matches
João Carlos,br BRA,"FW,DF",Estoril,28,1995,3.5,4,0,0,15,6,0,1,1,1,0,0,0,9,21,23,47.7,Matches
Zé Carlos,pt POR,"MF,DF",Vitória,21,2001,4.7,4,0,0,7,15,0,15,6,5,0,0,0,42,4,2,66.7,Matches
Zé Carlos,pt POR,DF,Gil Vicente FC,25,1998,21.4,7,0,0,30,41,4,40,30,34,0,1,0,116,22,21,51.2,Matches
David Carmo,ao ANG,DF,Porto,24,1999,6.8,6,1,1,16,0,0,0,2,4,0,0,0,31,25,11,69.4,Matches
Marcelo Carné,br BRA,GK,Estoril,33,1990,22.0,3,1,0,0,1,0,0,0,1,0,0,1,25,7,1,87.5,Matches
Carraça,pt POR,"DF,MF",Chaves,30,1993,11.1,3,1,0,15,12,1,67,7,5,0,0,0,48,13,9,59.1,Matches
Álvaro Carreras,es ESP,DF,Benfica,20,2003,6.3,1,0,0,11,6,3,16,10,10,0,0,0,47,13,5,72.2,Matches
Ronie Carrillo,ec ECU,"FW,MF",Portimonense,26,1996,14.6,1,1,0,23,22,7,4,3,4,0,0,0,32,28,58,32.6,Matches
António Filipe de Carvalho,pt POR,GK,Estrela,38,1985,3.0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0,Matches
Miguel Carvalho,pt POR,GK,Farense,27,1996,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
Vitor Carvalho,br BRA,MF,Braga,26,1997,14.5,8,0,0,30,7,0,3,18,22,0,0,0,83,28,33,45.9,Matches
Facundo Cáseres,ar ARG,MF,Farense,22,2001,12.4,6,1,1,23,23,0,1,11,25,0,0,0,56,8,16,33.3,Matches
Midana Cassama,gw GNB,"FW,MF",Portimonense,20,2002,3.2,2,1,0,14,7,2,1,2,3,0,0,0,8,5,13,27.8,Matches
Cassiano,br BRA,FW,Estoril,34,1989,17.9,2,0,0,34,20,14,5,0,20,0,0,0,25,32,54,37.2,Matches
Jesús Castillo,pe PER,MF,Gil Vicente FC,22,2001,2.7,1,0,0,7,2,0,1,4,5,0,0,0,21,1,2,33.3,Matches
André Castro,pt POR,MF,Braga,35,1988,0.5,0,0,0,1,3,0,0,1,0,0,0,0,2,2,2,50.0,Matches
André Castro,pt POR,MF,Moreirense,35,1988,6.0,1,0,0,15,6,0,4,6,10,0,0,0,26,12,10,54.5,Matches
Cristian Castro,co COL,DF,Rio Ave,22,2001,0.8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,Matches
Geny Catamo,mz MOZ,"MF,DF",Sporting CP,22,2001,18.7,2,0,0,18,39,2,42,12,17,0,0,0,104,7,10,41.2,Matches
Tidjany Chabrol,fr FRA,"FW,MF",Gil Vicente FC,21,2002,12.0,6,1,1,12,37,2,28,3,8,1,0,0,49,8,17,32.0,Matches
Charles,br BRA,GK,Vitória,29,1994,7.5,2,0,0,0,1,0,0,0,0,0,0,0,8,4,0,100.0,Matches
Chiquinho,pt POR,"FW,MF",Famalicão,23,2000,19.3,10,1,0,51,72,9,88,13,18,3,0,0,68,12,25,32.4,Matches
Chiquinho,pt POR,MF,Benfica,28,1995,2.1,1,0,0,4,5,0,8,2,4,0,0,0,14,3,3,50.0,Matches
Clayton,br BRA,FW,Casa Pia,24,1999,18.8,4,0,0,61,47,18,12,3,7,1,0,0,40,40,71,36.0,Matches

Sebastián Coates,uy URU,DF,Sporting CP,32,1990,25.3,7,0,0,17,17,1,0,24,19,0,1,0,147,73,18,80.2,Matches
Fábio Conceição,pt POR,"MF,FW",Rio Ave,22,2001,28.2,3,0,0,26,61,1,36,17,24,1,0,0,129,22,20,52.4,Matches
Francisco Conceição,pt POR,"FW,MF",Porto,20,2002,21.0,11,1,1,35,45,7,152,2,31,0,0,0,87,3,14,17.6,Matches
Leo Cordeiro,br BRA,MF,Estrela,27,1995,29.0,5,0,0,37,42,1,12,19,40,0,0,0,186,16,17,48.5,Matches
Jeriel Córdova,ve VEN,FW,Boavista,21,2002,1.7,2,0,0,13,4,3,1,0,0,1,0,0,10,5,6,45.5,Matches
Félix Correia,pt POR,FW,Gil Vicente FC,22,2001,24.1,4,0,0,17,56,14,55,21,22,1,0,0,112,9,25,26.5,Matches
João Pedro Araújo Correia,cv CPV,"DF,MF",Chaves,26,1996,23.3,8,0,0,24,25,12,96,31,12,0,0,0,122,26,36,41.9,Matches
Alberto costa,pt POR,DF,Vitória,19,2003,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
Bruno Xavier Almeida Costa,pt POR,MF,Vizela,26,1997,6.8,2,0,0,7,20,0,20,10,1,0,1,0,31,3,3,50.0,Matches
Diogo Costa,pt POR,GK,Porto,23,1999,32.7,0,1,0,1,4,0,0,0,0,0,0,0,60,5,2,71.4,Matches
Gonçalo Costa,pt POR,"DF,MF",Portimonense,23,2000,19.0,5,1,0,31,14,5,93,27,38,1,0,0,121,22,14,61.1,Matches
Michel Costa,br BRA,MF,Estoril,21,2001,3.3,0,0,0,6,8,0,4,2,4,0,0,0,19,3,2,60.0,Matches
Murilo Costa,br BRA,FW,Gil Vicente FC,28,1994,22.1,3,0,0,7,24,5,71,16,15,0,0,0,87,14,30,31.8,Matches
Rui Costa,pt POR,"FW,MF",Farense,27,1996,7.8,2,0,0,7,15,6,8,0,2,0,0,0,31,15,36,29.4,Matches
Tomás Costa Silva,pt POR,DF,Vizela,23,1999,29.1,1,1,0,15,47,2,121,41,50,1,1,0,150,37,34,52.1,Matches
Costinha,pt POR,"MF,DF",Rio Ave,23,2000,33.9,4,0,0,55,60,13,115,40,60,2,1,0,193,56,58,49.1,Matches
Sandro Cruz,ao ANG,"DF,MF",Chaves,22,2001,18.1,2,0,0,15,26,2,32,20,23,0,1,0,88,20,25,44.4,Matches
Florian Danho Seke,fr FRA,FW,Famalicão,23,2000,2.7,0,0,0,11,4,2,1,0,3,0,0,0,10,13,16,44.8,Matches
Ignacio De Arruabarrena,uy URU,GK,Arouca,26,1997,31.0,4,0,0,3,0,0,0,1,2,0,2,0,40,11,0,100.0,Matches
Fran Delgado,es ESP,DF,Farense,22,2001,5.5,1,0,0,10,2,0,10,2,2,0,2,0,21,4,1,80.0,Matches
Dener,br BRA,MF,Portimonense,31,1992,19.6,11,0,0,37,13,0,14,26,31,0,0,0,106,25,30,45.5,Matches
Depú,ao ANG,FW,Gil Vicente FC,23,2000,8.6,2,1,1,6,17,4,0,2,4,1,0,0,16,28,43,39.4,Matches
Ángel Di María,ar ARG,FW,Benfica,35,1988,24.6,4,0,0,6,30,10,262,8,12,1,0,0,106,2,9,18.2,Matches
Tiago Dias,pt POR,"MF,FW",Casa Pia,25,1998,8.8,1,0,0,11,3,3,86,5,7,0,0,0,36,1,5,16.7,Matches
Vinicius Dias,br BRA,GK,Gil Vicente FC,26,1997,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,Matches

Dida,br BRA,GK,Estrela,25,1998,4.7,0,1,0,1,2,0,0,0,0,0,1,0,8,1,0,100.0,Matches
Ousmane Diomande,ci CIV,DF,Sporting CP,19,2003,23.5,7,1,1,26,18,0,1,13,24,0,0,0,132,47,18,72.3,Matches
Álvaro djaló,es ESP,"FW,MF",Braga,23,1999,19.9,7,1,1,50,34,6,54,23,19,0,0,0,82,29,26,52.7,Matches
Mihai Dobre,ro ROU,FW,Famalicão,24,1998,3.9,0,0,0,6,5,1,6,3,3,0,0,0,27,4,9,30.8,Matches
Maxime Dominguez,ch SUI,"MF,FW",Gil Vicente FC,27,1996,25.9,8,0,0,48,51,9,88,28,26,0,0,0,152,4,16,20.0,Matches
Bruno Duarte,br BRA,FW,Farense,27,1996,25.1,6,0,0,39,28,8,35,7,9,1,0,0,60,92,165,35.8,Matches
Jorge Eduardo Sánchez,mx MEX,DF,Porto,25,1997,6.3,3,0,0,13,0,0,12,7,13,0,1,0,30,10,6,62.5,Matches
Marcus Edwards,eng ENG,"FW,MF",Sporting CP,24,1998,14.9,4,1,0,14,28,2,61,6,7,1,0,0,64,1,6,14.3,Matches
Úmaro Embaló,pt POR,"MF,FW",Rio Ave,22,2001,8.8,1,0,0,16,11,7,35,3,4,0,0,0,38,2,2,50.0,Matches
João Escoval,pt POR,DF,Vizela,26,1997,15.2,7,0,0,22,3,0,3,14,10,0,1,0,48,37,19,66.1,Matches
Ricardo Esgaio,pt POR,"MF,DF",Sporting CP,30,1993,16.6,7,0,0,26,1,8,57,7,22,0,0,0,68,7,14,33.3,Matches
Tiago Esgaio,pt POR,DF,Arouca,27,1995,25.3,4,0,0,24,8,0,30,34,37,0,0,0,122,65,21,75.6,Matches
Samuel Essende,cd COD,FW,Vizela,25,1998,29.6,5,0,0,59,48,22,11,3,7,2,0,0,61,120,110,52.2,Matches
Dario Essugo,pt POR,MF,Chaves,18,2005,12.9,3,0,0,25,29,0,1,21,19,0,1,0,75,17,8,68.0,Matches
Dario Essugo,pt POR,MF,Sporting CP,18,2005,0.4,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,50.0,Matches
Paulo Estrela Moreira,pt POR,"MF,FW",Portimonense,24,1999,5.9,1,0,0,15,3,0,23,7,7,0,0,0,47,7,8,46.7,Matches
Stephen Eustáquio,ca CAN,MF,Porto,26,1996,17.0,3,0,0,32,20,1,47,18,27,1,0,0,94,22,28,44.0,Matches
Evanilson,br BRA,FW,Porto,23,1999,22.8,5,1,0,38,67,14,7,3,11,3,0,0,61,29,37,43.9,Matches
Fabiano,br BRA,DF,Moreirense,23,2000,23.7,5,0,0,43,28,2,77,29,30,0,1,0,141,27,23,54.0,Matches
Claudio Falcão,br BRA,MF,Farense,29,1994,28.9,12,0,0,74,20,0,6,40,45,0,0,0,174,55,48,53.4,Matches
Jean Felipe,br BRA,"MF,DF",Estrela,29,1994,12.8,0,0,0,5,9,1,87,10,18,0,0,0,60,8,7,53.3,Matches
Volnei Feltes,br BRA,DF,Estoril,23,2000,16.4,4,0,0,20,5,0,19,21,15,0,1,1,81,27,19,58.7,Matches
Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,26,1997,27.1,5,0,0,34,10,0,14,26,39,0,0,1,144,124,58,68.1,Matches
Martim Fernandes,pt POR,DF,Porto,17,2006,2.8,1,0,0,5,1,0,4,5,6,0,0,0,8,6,1,85.7,Matches
Mateus Fernandes,pt POR,MF,Estoril,19,2004,24.8,6,0,0,51,70,1,90,25,46,0,0,0,150,17,13,56.7,Matches

Mateus Fernandes,pt POR,FW,Sporting CP,19,2004,0.0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,100.0,Matches
Rafael Fernandes,pt POR,DF,Arouca,21,2002,8.3,2,1,1,10,5,1,1,9,8,0,0,0,29,22,12,64.7,Matches
Roger Fernandes,gw GNB,"MF,FW",Braga,17,2005,7.5,1,0,0,8,10,7,45,4,11,0,0,0,41,7,8,46.7,Matches
Rúben Fernandes,pt POR,DF,Gil Vicente FC,37,1986,29.0,4,0,0,16,16,0,4,35,11,0,0,0,112,61,36,62.9,Matches
Vasco Fernandes,pt POR,DF,Casa Pia,36,1986,10.0,2,0,0,9,8,1,2,10,5,0,0,0,60,11,15,42.3,Matches
Vasco Fernandes,pt POR,DF,Chaves,36,1986,16.8,6,0,0,17,15,2,2,9,14,0,0,0,44,22,17,56.4,Matches
Fernando,br BRA,"FW,MF",Casa Pia,30,1993,6.0,0,0,0,10,5,9,8,0,6,0,0,0,23,6,9,40.0,Matches
Filipe Ferreira,pt POR,DF,Boavista,32,1990,19.2,4,0,0,17,12,0,45,18,22,0,0,0,85,17,21,44.7,Matches
Marcelo dos Santos Ferreira,br BRA,DF,Moreirense,34,1989,26.0,4,0,0,27,20,1,0,28,20,0,0,1,101,67,50,57.3,Matches
Vitó Ferreira,pt POR,MF,Estrela,25,1997,6.4,0,0,0,14,4,0,16,4,7,0,0,0,49,6,3,66.7,Matches
Daniel Figueira,pt POR,GK,Estoril,25,1998,12.0,1,0,0,0,0,0,0,0,2,0,0,0,19,2,0,100.0,Matches
Diogo Fonseca,pt POR,DF,Estrela,21,2002,4.8,0,0,0,7,0,0,0,4,4,0,0,0,16,17,8,68.0,Matches
Tiago Fonseca Morais,pt POR,"FW,MF",Boavista,19,2003,15.3,5,2,2,22,41,3,47,10,17,0,0,0,78,1,13,7.1,Matches
Théo Fonseca,fr FRA,FW,Famalicão,23,2000,7.2,0,0,0,13,14,5,14,7,3,0,0,0,30,9,14,39.1,Matches
José Fonte,pt POR,DF,Braga,39,1983,16.8,8,0,0,20,3,1,2,20,3,0,1,0,80,40,15,72.7,Matches
Hernâni Fortes,pt POR,FW,Rio Ave,31,1991,3.8,0,0,0,2,5,2,36,1,0,0,0,0,11,1,3,25.0,Matches
André Franco,pt POR,"MF,FW",Porto,25,1998,4.9,1,0,0,11,6,0,22,4,5,0,0,0,26,1,3,25.0,Matches
Gonçalo Franco,pt POR,MF,Moreirense,22,2000,30.2,7,0,0,61,62,1,16,59,54,1,0,0,211,21,28,42.9,Matches
Afonso freitas,pt POR,"DF,MF",Vitória,23,2000,8.1,3,0,0,13,10,5,19,4,11,0,0,0,24,12,7,63.2,Matches
Iván Fresneda,es ESP,"MF,DF",Sporting CP,18,2004,0.4,0,0,0,0,1,0,3,0,2,0,0,0,2,0,0,,Matches
Godfried Frimpong,nl NED,DF,Moreirense,24,1999,22.4,2,0,0,18,13,5,113,39,22,0,0,0,88,20,25,44.4,Matches
Kanya Fujimoto,jp JPN,MF,Gil Vicente FC,24,1999,22.2,0,0,0,20,20,6,21,11,15,0,0,0,75,7,8,46.7,Matches
Taichi Fukui,jp JPN,MF,Portimonense,19,2004,6.6,0,0,0,8,5,0,8,5,5,0,0,0,29,5,3,62.5,Matches
Galeno,br BRA,"FW,MF",Porto,25,1997,24.9,5,0,0,14,49,4,55,15,18,0,1,1,100,25,30,45.5,Matches
Nino Galović,hr CRO,DF,Arouca,31,1992,16.0,3,0,0,14,8,1,0,16,6,0,1,0,65,28,19,59.6,Matches

Fabrício Garcia,cv CPV,"FW,MF",Estoril,22,2001,3.7,1,0,0,6,17,0,4,1,10,0,0,0,16,0,3,0.0,Matches
Gaspar,ao ANG,DF,Estrela,25,1997,26.1,9,0,0,32,16,1,12,40,36,0,1,0,154,81,29,73.6,Matches
Bruno Gaspar,ao ANG,"MF,DF",Vitória,30,1993,25.4,7,0,0,40,29,4,107,17,23,0,0,0,101,25,32,43.9,Matches
Mory Gbane,ci CIV,MF,Gil Vicente FC,22,2000,21.2,7,0,0,43,19,0,1,27,36,0,2,0,141,53,26,67.1,Matches
André Geraldes,pt POR,"MF,DF",Casa Pia,32,1991,6.7,2,0,0,4,3,0,7,2,3,0,0,0,20,3,6,33.3,Matches
Saviour Godwin,ng NGA,"FW,MF",Casa Pia,26,1996,3.8,0,0,0,7,7,0,15,4,3,1,0,0,19,0,0,,Matches
Eulânio Ângelo Chipela Gomes,gw GNB,MF,Estrela,29,1994,6.5,2,0,0,6,7,1,12,5,5,0,0,0,27,7,8,46.7,Matches
Rodrigo Gomes,pt POR,"MF,DF",Estoril,20,2003,27.2,5,1,0,24,18,3,48,25,30,0,0,0,113,9,26,25.7,Matches
Vítor Gomes,pt POR,MF,Rio Ave,35,1987,3.6,3,0,0,10,5,0,0,3,4,0,0,0,25,0,5,0.0,Matches
Victor Gomez,es ESP,DF,Braga,23,2000,22.6,3,2,1,21,27,2,98,26,27,0,1,0,114,18,23,43.9,Matches
Nuno Gonçalo Moreira,pt POR,"FW,MF",Casa Pia,24,1999,11.3,2,0,0,20,15,4,30,9,12,0,0,0,49,6,12,33.3,Matches
Nuno Gonçalo Moreira,pt POR,"FW,MF",Vizela,24,1999,10.7,1,0,0,10,18,3,46,10,9,1,1,0,53,4,11,26.7,Matches
João Gonçalves,pt POR,GK,Boavista,22,2000,34.0,4,0,0,0,4,0,0,0,1,0,0,0,26,9,3,75.0,Matches
Jota Gonçalves,pt POR,DF,Vizela,23,2000,16.1,3,0,0,21,12,0,3,21,8,0,0,1,57,33,35,48.5,Matches
Pedro Gonçalves,pt POR,"FW,MF",Sporting CP,25,1998,28.6,4,0,0,19,32,8,162,10,30,0,0,0,123,5,13,27.8,Matches
Vítor Gonçalves,pt POR,MF,Farense,31,1992,7.7,0,0,0,11,18,3,14,4,7,0,0,0,40,14,10,58.3,Matches
Cristo González,es ESP,"FW,MF",Arouca,25,1997,30.9,3,0,0,23,34,7,34,6,15,1,0,0,102,11,29,27.5,Matches
