Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Jordi Almeida,br BRA,GK,Paços,28,1993,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alejandro Alvarado Jr.,us USA,"FW,MF",Vizela,19,2003,0.8,0,3,2,66.7,3.80,2.54,0.00,0.00,9.2,0,0,0,0.8,0.8,0.27,-0.8,-0.8,Matches
Pedro Álvaro,pt POR,DF,Estoril,22,2000,28.6,1,11,5,45.5,0.38,0.17,0.09,0.20,11.5,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
Pedro Amaral,pt POR,DF,Rio Ave,24,1997,11.0,1,7,1,14.3,0.64,0.09,0.14,1.00,25.2,1,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
André Amaro,pt POR,DF,Vitória,19,2002,26.2,1,13,4,30.8,0.50,0.15,0.08,0.25,11.8,0,0,0,1.9,1.9,0.15,-0.9,-0.9,Matches
Anderson,br BRA,FW,Vitória,24,1997,15.0,4,56,20,35.7,3.73,1.33,0.07,0.20,16.8,1,0,0,5.1,5.1,0.09,-1.1,-1.1,Matches
Anderson,br BRA,"FW,MF",Portimonense,24,1998,4.2,0,9,3,33.3,2.15,0.72,0.00,0.00,20.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Anderson,br BRA,"MF,FW",Casa Pia,23,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Léo Andrade,br BRA,DF,Marítimo,24,1998,11.8,1,7,2,28.6,0.59,0.17,0.14,0.50,6.3,0,0,0,1.3,1.1,0.17,-0.3,-0.1,Matches
André André,pt POR,MF,Vitória,32,1989,15.0,1,7,2,28.6,0.47,0.13,0.14,0.50,14.8,0,0,0,0.8,0.8,0.12,+0.2,+0.2,Matches

Andrew,br BRA,GK,Gil Vicente FC,21,2001,23.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andrezinho,pt POR,"FW,MF",Santa Clara,25,1996,6.0,1,9,3,33.3,1.50,0.50,0.11,0.33,11.4,0,0,0,2.0,2.0,0.22,-1.0,-1.0,Matches
Paulo Vítor Fagundes dos Anjos,br BRA,GK,Chaves,33,1988,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Carnejy Antoine,ht HAI,"FW,MF",Casa Pia,31,1991,1.4,1,4,1,25.0,2.95,0.74,0.25,1.00,15.6,0,0,0,0.5,0.5,0.13,+0.5,+0.5,Matches
Antony,br BRA,"FW,MF",Arouca,20,2001,26.4,6,52,16,30.8,1.97,0.61,0.12,0.38,18.5,0,0,0,8.9,8.9,0.17,-2.9,-2.9,Matches
Vitorino Antunes,pt POR,DF,Paços,35,1987,29.6,1,26,7,26.9,0.88,0.24,0.00,0.00,26.7,7,1,1,1.6,0.9,0.03,-0.6,-0.9,Matches
Bilel Aouacheria,fr FRA,"FW,MF",Gil Vicente FC,28,1994,8.3,1,24,7,29.2,2.89,0.84,0.04,0.14,21.7,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Wilinton Aponzá,co COL,MF,Portimonense,22,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mizuki Arai,jp JPN,"FW,MF",Gil Vicente FC,25,1997,3.3,0,7,2,28.6,2.13,0.61,0.00,0.00,17.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Henrique Araújo,pt POR,"MF,FW",Benfica,20,2002,0.8,0,3,1,33.3,3.80,1.27,0.00,0.00,8.9,0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches
Tiago Araújo,pt POR,"DF,FW",Estoril,21,2001,9.8,1,14,5,35.7,1.43,0.51,0.07,0.20,21.9,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
Tomás Araújo,pt POR,DF,Gil Vicente FC,20,2002,20.8,1,13,3,23.1,0.63,0.14,0.08,0.33,9.5,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
Arthur,br BRA,"FW,MF",Estoril,24,1998,3.1,1,6,4,66.7,1.96,1.31,0.17,0.25,16.7,1,0,0,1.4,1.4,0.24,-0.4,-0.4,Matches
Arthur,br BRA,"MF,DF",Sporting CP,24,1998,8.9,1,16,3,18.8,1.79,0.34,0.06,0.33,20.8,1,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Gustavo Assuncao,pt POR,MF,Famalicão,22,2000,10.6,1,3,2,66.7,0.28,0.19,0.33,0.50,28.6,1,0,0,0.1,0.1,0.02,+0.9,+0.9,Matches
Otavio Ataide,br BRA,DF,Famalicão,20,2002,7.9,0,7,1,14.3,0.89,0.13,0.00,0.00,10.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Leo Augusto Pereira,br BRA,"MF,FW",Marítimo,22,2000,5.9,0,6,1,16.7,1.02,0.17,0.00,0.00,19.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Fredrik Aursnes,no NOR,"FW,MF",Benfica,26,1995,23.9,2,22,9,40.9,0.92,0.38,0.09,0.22,16.1,0,0,1,4.2,3.4,0.15,-2.2,-1.4,Matches
Matheus Babi,br BRA,FW,Santa Clara,25,1997,15.1,5,30,10,33.3,1.99,0.66,0.07,0.20,15.7,0,3,3,5.4,3.1,0.10,-0.4,-1.1,Matches
Miguel Baeza,es ESP,"MF,FW",Rio Ave,22,2000,12.0,0,14,3,21.4,1.17,0.25,0.00,0.00,24.1,1,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Alexander Bah,dk DEN,DF,Benfica,24,1997,20.9,1,9,2,22.2,0.43,0.10,0.11,0.50,22.8,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
Jason Bahamboula,cg CGO,MF,Vitória,21,2001,0.1,0,1,0,0.0,10.00,0.00,0.00,,8.0,0,0,0,0.3,0.3,0.29,-0.3,-0.3,Matches
Ibrahima Bamba,ci CIV,"DF,MF",Vitória,20,2002,25.8,0,15,0,0.0,0.58,0.00,0.00,,21.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Daniel Bandeira,pt POR,MF,Vitória,22,2000,18.3,1,16,2,12.5,0.88,0.11,0.06,0.50,20.5,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
Simon Banza,cd COD,FW,Braga,25,1996,16.1,11,47,21,44.7,2.92,1.30,0.23,0.52,11.8,0,0,0,8.6,8.6,0.18,+2.4,+2.4,Matches

Romário Baró,pt POR,"MF,FW",Casa Pia,22,2000,10.4,0,12,1,8.3,1.16,0.10,0.00,0.00,26.9,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Luís Bastos,pt POR,DF,Paços,20,2001,4.1,0,1,0,0.0,0.25,0.00,0.00,,34.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Gabriel Batista,br BRA,GK,Santa Clara,24,1998,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ricardo Batista,pt POR,GK,Casa Pia,35,1986,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dylan Batubinsika,cd COD,DF,Famalicão,26,1996,2.0,0,1,0,0.0,0.50,0.00,0.00,,9.2,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches
Batxi,ao ANG,"FW,MF",Chaves,24,1998,3.6,1,3,2,66.7,0.83,0.55,0.33,0.50,19.0,0,0,0,0.4,0.4,0.14,+0.6,+0.6,Matches
Clésio Baúque,mz MOZ,"MF,DF",Marítimo,27,1994,0.7,0,1,0,0.0,1.48,0.00,0.00,,21.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Héctor Bellerín,es ESP,"DF,MF",Sporting CP,27,1995,4.9,1,4,2,50.0,0.81,0.41,0.25,0.50,20.8,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
Stefano Beltrame,it ITA,MF,Marítimo,29,1993,11.7,0,17,4,23.5,1.45,0.34,0.00,0.00,25.3,2,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Gilson Benchimol,cv CPV,FW,Estoril,20,2001,3.4,0,4,0,0.0,1.17,0.00,0.00,,15.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Beni,ao ANG,MF,Casa Pia,20,2002,10.4,0,4,0,0.0,0.38,0.00,0.00,,22.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Benny,pt POR,"FW,MF",Chaves,22,2000,13.6,0,18,5,27.8,1.33,0.37,0.00,0.00,23.4,1,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
Berna,ao ANG,MF,Boavista,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Paulo Bernardo,pt POR,MF,Paços,20,2002,8.4,2,14,5,35.7,1.67,0.60,0.14,0.40,19.9,0,0,0,1.4,1.4,0.10,+0.6,+0.6,Matches
Celton Biai,pt POR,GK,Vitória,21,2000,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedro Bicalho,br BRA,"MF,FW",Santa Clara,21,2001,2.1,0,3,2,66.7,1.43,0.95,0.00,0.00,21.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Emmanuel Boateng,gh GHA,"FW,MF",Rio Ave,26,1996,20.7,6,46,16,34.8,2.22,0.77,0.13,0.38,14.0,0,0,1,6.6,5.6,0.12,-0.6,+0.4,Matches
Kennedy Boateng,tg TOG,DF,Santa Clara,25,1996,25.7,3,19,9,47.4,0.74,0.35,0.16,0.33,8.9,0,0,0,2.9,2.9,0.15,+0.1,+0.1,Matches
Victor Bobsin,br BRA,MF,Santa Clara,22,2000,17.9,0,11,3,27.3,0.61,0.17,0.00,0.00,20.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Bolgado,br BRA,DF,Casa Pia,23,1998,5.4,1,2,1,50.0,0.37,0.18,0.50,1.00,16.0,0,0,0,0.3,0.3,0.17,+0.7,+0.7,Matches
Kiko Bondoso,pt POR,"FW,MF",Vizela,26,1995,31.6,2,34,15,44.1,1.08,0.48,0.06,0.13,17.1,0,0,0,3.1,3.1,0.09,-1.1,-1.1,Matches
Gonçalo Borges,pt POR,"FW,MF",Porto,21,2001,1.3,0,6,2,33.3,4.74,1.58,0.00,0.00,19.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Cristian Borja,co COL,DF,Braga,29,1993,7.6,0,1,0,0.0,0.13,0.00,0.00,,25.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Róbert Boženík,sk SVK,FW,Boavista,22,1999,10.8,4,35,10,28.6,3.25,0.93,0.11,0.40,15.7,0,0,0,3.4,3.4,0.10,+0.6,+0.6,Matches
Rafael Bracalli,br BRA,GK,Boavista,41,1981,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Pedro Brazão,pt POR,"MF,FW",Famalicão,19,2002,3.4,0,7,0,0.0,2.07,0.00,0.00,,23.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Yan Brice Eteki,cm CMR,MF,Casa Pia,24,1997,6.6,0,4,0,0.0,0.61,0.00,0.00,,25.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Rafael Brito,pt POR,"MF,DF",Marítimo,20,2002,7.1,0,4,0,0.0,0.57,0.00,0.00,,22.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
John Brooks,us USA,"MF,DF",Benfica,29,1993,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruma,pt POR,"MF,FW",Braga,27,1994,11.3,4,30,15,50.0,2.65,1.32,0.13,0.27,16.0,0,0,0,3.5,3.5,0.12,+0.5,+0.5,Matches
Bruninho,br BRA,FW,Arouca,23,1999,2.5,1,14,3,21.4,5.60,1.20,0.07,0.33,13.9,0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
Matheus Bueno,br BRA,MF,Gil Vicente FC,24,1998,6.2,0,5,1,20.0,0.80,0.16,0.00,0.00,24.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
André Bukia,cd COD,"FW,MF",Arouca,27,1995,11.4,2,19,8,42.1,1.66,0.70,0.11,0.25,24.3,0,0,0,1.3,1.3,0.07,+0.7,+0.7,Matches
Fabijan Buntić,hr CRO,GK,Vizela,25,1997,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Oriol Busquets,es ESP,MF,Arouca,23,1999,12.9,0,2,0,0.0,0.16,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Adrián Butzke,es ESP,FW,Paços,23,1999,14.8,6,54,16,29.6,3.64,1.08,0.09,0.31,13.1,0,1,1,6.4,5.6,0.10,-0.4,-0.6,Matches
Jovane Cabral,cv CPV,MF,Sporting CP,24,1998,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Paulo Henrique Rodrigues Cabral,pt POR,DF,Santa Clara,25,1996,15.9,0,8,1,12.5,0.50,0.06,0.00,0.00,11.7,1,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
Jhonder Cádiz,ve VEN,FW,Famalicão,27,1995,14.7,4,46,20,43.5,3.12,1.36,0.09,0.20,12.9,0,0,0,5.7,5.7,0.13,-1.7,-1.7,Matches
Diogo Calila,pt POR,"DF,MF",Santa Clara,23,1998,7.2,0,2,0,0.0,0.28,0.00,0.00,,14.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Ibrahima Camará,gn GUI,MF,Boavista,23,1999,11.5,0,13,4,30.8,1.13,0.35,0.00,0.00,22.3,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Francis Cann,gh GHA,FW,Vizela,24,1998,0.4,0,1,1,100.0,2.50,2.50,0.00,0.00,15.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Reggie Cannon,us USA,DF,Boavista,24,1998,25.7,0,2,0,0.0,0.08,0.00,0.00,,15.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Fábio Cardoso,pt POR,DF,Porto,28,1994,13.7,2,11,3,27.3,0.80,0.22,0.18,0.67,10.7,0,0,0,1.3,1.3,0.12,+0.7,+0.7,Matches
Felippe Cardoso,br BRA,FW,Casa Pia,23,1998,5.6,4,15,5,33.3,2.66,0.89,0.20,0.60,14.6,0,1,1,3.6,2.8,0.19,+0.4,+0.2,Matches
Yago Cariello,br BRA,FW,Portimonense,23,1999,15.2,3,43,15,34.9,2.82,0.98,0.07,0.20,14.6,0,0,0,5.9,5.9,0.14,-2.9,-2.9,Matches
Carlinhos,br BRA,MF,Portimonense,28,1994,7.6,0,13,3,23.1,1.71,0.40,0.00,0.00,29.3,1,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
João Carlos,br BRA,FW,Estoril,27,1995,7.9,2,24,10,41.7,3.04,1.27,0.08,0.20,16.2,1,0,0,3.4,3.4,0.14,-1.4,-1.4,Matches
Luíz Carlos,br BRA,MF,Paços,37,1985,12.6,0,8,1,12.5,0.63,0.08,0.00,0.00,28.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
José Carlos Marafona,pt POR,GK,Paços,35,1987,15.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches

Zé Carlos,pt POR,"MF,DF",Vitória,20,2001,9.5,0,3,1,33.3,0.32,0.11,0.00,0.00,28.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Zé Carlos,pt POR,DF,Gil Vicente FC,24,1998,4.4,0,2,0,0.0,0.45,0.00,0.00,,21.3,0,0,0,0.2,0.0,0.01,-0.2,0.0,Matches
David Carmo,ao ANG,DF,Porto,23,1999,7.1,0,4,1,25.0,0.57,0.14,0.00,0.00,7.6,0,0,0,0.9,0.9,0.23,-0.9,-0.9,Matches
Marcelo Carné,br BRA,GK,Marítimo,32,1990,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Carraça,pt POR,DF,Gil Vicente FC,29,1993,20.6,0,19,4,21.1,0.92,0.19,0.00,0.00,28.8,6,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Anderson Carvalho,br BRA,MF,Santa Clara,32,1990,5.5,0,7,3,42.9,1.28,0.55,0.00,0.00,21.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
João Carvalho,pt POR,MF,Estoril,25,1997,25.6,1,29,7,24.1,1.13,0.27,0.03,0.14,27.9,5,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches
Vitor Carvalho,br BRA,MF,Gil Vicente FC,25,1997,30.0,3,33,9,27.3,1.10,0.30,0.09,0.33,20.0,0,0,0,3.2,3.2,0.10,-0.2,-0.2,Matches
Cassiano,br BRA,FW,Estoril,33,1989,10.0,2,13,5,38.5,1.30,0.50,0.15,0.40,12.8,0,0,0,2.7,2.7,0.21,-0.7,-0.7,Matches
Moises Castillo,co COL,DF,Marítimo,21,2001,17.5,0,12,2,16.7,0.68,0.11,0.00,0.00,16.9,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
André Castro,pt POR,MF,Braga,34,1988,6.9,1,5,2,40.0,0.72,0.29,0.20,0.50,21.5,0,0,0,0.7,0.7,0.13,+0.3,+0.3,Matches
Geny Catamo,mz MOZ,"FW,MF",Marítimo,21,2001,3.8,1,14,7,50.0,3.68,1.84,0.07,0.14,19.7,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
César,br BRA,GK,Boavista,30,1992,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kayky Chagas,br BRA,"MF,FW",Paços,19,2003,3.0,0,5,3,60.0,1.65,0.99,0.00,0.00,15.3,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
Youssef Chermiti,pt POR,FW,Sporting CP,18,2004,9.4,3,28,12,42.9,2.99,1.28,0.11,0.25,10.9,0,0,1,5.8,5.1,0.18,-2.8,-2.1,Matches
Fábio China,pt POR,"DF,MF",Marítimo,30,1992,4.4,0,1,0,0.0,0.23,0.00,0.00,,18.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Chiquinho,pt POR,MF,Benfica,27,1995,15.2,1,13,3,23.1,0.85,0.20,0.08,0.33,15.8,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
Clayton,br BRA,FW,Casa Pia,23,1999,13.2,4,41,16,39.0,3.12,1.22,0.10,0.25,17.0,0,0,0,5.9,5.9,0.14,-1.9,-1.9,Matches
Sebastián Coates,uy URU,DF,Sporting CP,31,1990,28.4,1,17,5,29.4,0.60,0.18,0.06,0.20,9.2,0,0,0,2.4,2.4,0.14,-1.4,-1.4,Matches
Dylan Collard,mu MRI,DF,Marítimo,22,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Santiago Colombatto,ar ARG,MF,Famalicão,25,1997,29.0,3,29,8,27.6,1.00,0.28,0.07,0.25,23.0,7,1,2,3.3,1.8,0.06,-0.3,+0.2,Matches
Fábio Conceição,pt POR,"DF,MF",Rio Ave,21,2001,22.0,3,28,10,35.7,1.27,0.46,0.11,0.30,16.7,0,0,0,4.0,3.2,0.12,-1.0,-0.2,Matches
Rodrigo Conceição,pt POR,DF,Porto,22,2000,6.1,0,1,0,0.0,0.16,0.00,0.00,,32.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Sérgio Conceição,pt POR,"DF,FW",Portimonense,25,1996,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Félix Correia,pt POR,FW,Marítimo,21,2001,8.4,2,17,7,41.2,2.02,0.83,0.12,0.29,16.1,1,0,0,1.9,1.9,0.11,+0.1,+0.1,Matches

João Pedro Araújo Correia,cv CPV,"DF,FW",Chaves,25,1996,19.9,0,21,3,14.3,1.06,0.15,0.00,0.00,18.9,0,0,0,1.6,1.6,0.08,-1.6,-1.6,Matches
Antonio Cortés,es ESP,FW,Vitória,22,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruno Xavier Almeida Costa,pt POR,MF,Porto,25,1997,2.9,0,5,2,40.0,1.70,0.68,0.00,0.00,18.4,1,0,0,0.6,0.6,0.13,-0.6,-0.6,Matches
Diogo Costa,pt POR,GK,Porto,22,1999,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Edgar Costa,pt POR,"FW,MF",Marítimo,35,1987,5.3,0,11,1,9.1,2.08,0.19,0.00,0.00,23.6,2,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
Gonçalo Costa,pt POR,"DF,FW",Portimonense,22,2000,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matheus Costa,br BRA,DF,Marítimo,27,1995,12.0,0,6,2,33.3,0.50,0.17,0.00,0.00,14.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Murilo Costa,br BRA,FW,Gil Vicente FC,27,1994,24.2,5,48,19,39.6,1.99,0.79,0.06,0.16,21.9,3,2,2,4.3,2.7,0.06,+0.7,+0.3,Matches
Rui Costa,pt POR,MF,Santa Clara,26,1996,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tomás Costa Silva,pt POR,DF,Vizela,22,1999,13.1,1,6,3,50.0,0.46,0.23,0.17,0.33,15.3,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
Vitor Costa,br BRA,"DF,MF",Marítimo,28,1994,26.7,2,16,5,31.3,0.60,0.19,0.13,0.40,22.6,0,0,0,1.1,1.1,0.07,+0.9,+0.9,Matches
Costinha,pt POR,"DF,MF",Rio Ave,22,2000,31.1,3,26,15,57.7,0.84,0.48,0.12,0.20,17.3,0,0,0,3.5,3.5,0.13,-0.5,-0.5,Matches
Costinha,pt POR,"MF,FW",Santa Clara,29,1992,7.5,0,14,3,21.4,1.86,0.40,0.00,0.00,21.8,1,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Sandro Cruz,ao ANG,"DF,FW",Chaves,21,2001,5.9,0,3,2,66.7,0.51,0.34,0.00,0.00,16.4,0,0,0,0.8,0.8,0.26,-0.8,-0.8,Matches
Cuca,cv CPV,MF,Casa Pia,31,1991,4.3,0,3,0,0.0,0.69,0.00,0.00,,26.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Lucas Cunha,br BRA,DF,Gil Vicente FC,25,1997,15.0,0,4,0,0.0,0.27,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Oday Dabbagh,ps PLE,FW,Arouca,23,1998,10.2,7,23,14,60.9,2.26,1.38,0.30,0.50,12.8,0,0,0,5.7,5.7,0.25,+1.3,+1.3,Matches
Augusto Dabo,pt POR,"DF,FW",Boavista,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ignacio De Arruabarrena,uy URU,GK,Arouca,25,1997,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Hernán De La Fuente,ar ARG,DF,Famalicão,25,1997,6.0,0,6,1,16.7,1.00,0.17,0.00,0.00,18.7,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
Dele,ng NGA,"FW,MF",Estoril,21,2001,0.9,1,3,1,33.3,3.46,1.15,0.33,1.00,16.6,0,0,0,0.4,0.4,0.12,+0.6,+0.6,Matches
Juan Delgado,cl CHI,DF,Paços,29,1993,29.9,0,14,6,42.9,0.47,0.20,0.00,0.00,15.4,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Shaquil Delos,fr FRA,DF,Estoril,23,1999,4.6,0,2,0,0.0,0.44,0.00,0.00,,28.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Denílson,br BRA,FW,Famalicão,27,1995,4.0,0,7,2,28.6,1.74,0.50,0.00,0.00,19.7,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
