Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Tomáš Huk,sk SVK,DF,Piast Gliwice,28,1994,19,13,"1,252",13.9,2,1,3,2,0,0,5,0,0.14,0.07,0.22,0.14,0.22,Matches
Mike Huras,pl POL,FW,Ruch Chorzów,17,2006,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dominik Hładun,pl POL,GK,Legia Warsaw,27,1995,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kelechukwu Ibe-Torti,pl POL,FW,Łódzki KS,21,2002,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Juan Ibiza,es ESP,DF,Widzew Łódź,27,1995,20,20,"1,582",17.6,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,Matches

Jesús Imaz,es ESP,"MF,FW",Jagiellonia,32,1990,30,29,"2,575",28.6,12,4,16,12,0,0,2,0,0.42,0.14,0.56,0.42,0.56,Matches
Burak İnce,tr TUR,MF,Śląsk Wrocław,19,2004,16,5,418,4.6,2,0,2,2,0,0,1,0,0.43,0.00,0.43,0.43,0.43,Matches
Mikael Ishak,se SWE,FW,Lech Poznań,30,1993,24,21,"1,800",20.0,11,3,14,10,1,1,6,0,0.55,0.15,0.70,0.50,0.65,Matches
Ivi,es ESP,"FW,MF",RKS Raków,29,1994,4,0,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksander Iwanczyk,pl POL,MF,Łódzki KS,16,2007,2,0,62,0.7,1,0,1,1,0,0,0,0,1.45,0.00,1.45,1.45,1.45,Matches
Damian Jakubik,pl POL,"DF,MF",Radomiak Radom,33,1990,14,10,816,9.1,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
Patryk Janasik,pl POL,DF,Śląsk Wrocław,25,1997,25,22,"2,028",22.5,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches
Piotr Janczukowicz,pl POL,"FW,MF",Łódzki KS,23,2000,28,17,"1,474",16.4,2,1,3,2,0,0,3,0,0.12,0.06,0.18,0.12,0.18,Matches
Rafał Janicki,pl POL,DF,Górnik Zabrze,31,1992,32,32,"2,869",31.9,2,0,2,2,0,0,7,1,0.06,0.00,0.06,0.06,0.06,Matches
Erik Janža,si SVN,DF,Górnik Zabrze,30,1993,23,20,"1,722",19.1,0,4,4,0,0,0,6,1,0.00,0.21,0.21,0.00,0.21,Matches
Jardel,gw GNB,FW,Radomiak Radom,25,1997,1,1,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Paweł Jaroszyński,pl POL,"MF,DF",Cracovia,28,1994,20,15,"1,432",15.9,3,0,3,3,0,0,4,0,0.19,0.00,0.19,0.19,0.19,Matches
Dennis Jastrzembski,pl POL,MF,Śląsk Wrocław,23,2000,4,3,241,2.7,0,1,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matches
Alvis Jaunzems,lv LVA,MF,Stal Mielec,24,1999,24,16,"1,440",16.0,1,1,2,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,Matches
Konrad Jałocha,pl POL,GK,Stal Mielec,32,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Artur Jędrzejczyk,pl POL,DF,Legia Warsaw,35,1987,21,16,"1,337",14.9,0,0,0,0,0,0,9,2,0.00,0.00,0.00,0.00,0.00,Matches
Richard Jensen,fi FIN,DF,Górnik Zabrze,27,1996,5,4,415,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jakub Jezierski,pl POL,MF,Śląsk Wrocław,19,2004,7,0,85,0.9,0,1,1,0,0,0,0,0,0.00,1.06,1.06,0.00,1.06,Matches
Lee Jin-hyun,kr KOR,MF,Puszcza Niepołomice,25,1997,13,7,748,8.3,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
Kacper Jodlowski,pl POL,MF,Cracovia,24,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Bruno Jordão,pt POR,MF,Radomiak Radom,24,1998,13,8,811,9.0,0,1,1,0,0,0,6,1,0.00,0.11,0.11,0.00,0.11,Matches
Josema,es ESP,DF,Ruch Chorzów,27,1996,15,13,"1,120",12.4,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches
Jakub Jugas,cz CZE,DF,Cracovia,31,1992,12,11,"1,013",11.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Stipe Juric,ba BIH,FW,Łódzki KS,24,1998,20,7,697,7.7,4,0,4,4,0,0,1,1,0.52,0.00,0.52,0.52,0.52,Matches
Damian Kądzior,pl POL,MF,Piast Gliwice,31,1992,25,13,"1,232",13.7,2,1,3,2,0,0,3,0,0.15,0.07,0.22,0.15,0.22,Matches

Otar Kakabadze,ge GEO,"MF,DF",Cracovia,28,1995,23,18,"1,588",17.6,2,0,2,2,0,0,6,1,0.11,0.00,0.11,0.11,0.11,Matches
Benjamin Källman,fi FIN,FW,Cracovia,25,1998,33,30,"2,612",29.0,9,6,15,9,0,0,0,0,0.31,0.21,0.52,0.31,0.52,Matches
Krzysztof Kamiński,pl POL,GK,Ruch Chorzów,32,1990,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Wiktor Kamiński,pl POL,FW,Warta Poznań,19,2004,6,0,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Adrián Kaprálik,sk SVK,"MF,FW",Górnik Zabrze,21,2002,30,24,"2,053",22.8,7,2,9,7,0,0,3,0,0.31,0.09,0.39,0.31,0.39,Matches
Steve Kapuadi,fr FRA,DF,Legia Warsaw,25,1998,23,20,"1,787",19.9,1,0,1,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,Matches
Bartosz Kapustka,pl POL,"MF,FW",Legia Warsaw,26,1996,18,10,912,10.1,2,2,4,2,0,0,2,1,0.20,0.20,0.39,0.20,0.39,Matches
Michał Kaput,pl POL,MF,Radomiak Radom,25,1998,23,16,"1,451",16.1,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
Filip Karbowy,pl POL,MF,Piast Gliwice,25,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jesper Karlström,se SWE,MF,Lech Poznań,28,1995,30,27,"2,372",26.4,2,3,5,2,0,0,8,1,0.08,0.11,0.19,0.08,0.19,Matches
Konrad Kasolik,pl POL,DF,Ruch Chorzów,25,1997,11,8,637,7.1,0,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,Matches
Lirim Kastrati,xk KVX,DF,Widzew Łódź,24,1999,5,4,315,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexandros Katranis,gr GRE,DF,Piast Gliwice,25,1998,15,14,"1,204",13.4,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Sebastian Kerk,de GER,MF,Widzew Łódź,29,1994,7,1,153,1.7,0,1,1,0,0,0,0,0,0.00,0.59,0.59,0.00,0.59,Matches
Rok Kidrič,si SVN,FW,Puszcza Niepołomice,28,1995,5,2,263,2.9,1,1,2,1,0,0,1,0,0.34,0.34,0.68,0.34,0.68,Matches
Jakub Kiełb,pl POL,"DF,MF",Warta Poznań,30,1993,21,10,962,10.7,0,2,2,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches
Gabriel Kirejczyk,pl POL,FW,Piast Gliwice,20,2003,11,3,333,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Mikkel Kirkeskov,dk DEN,DF,Zagłębie Lubin,31,1991,9,8,769,8.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Sonny Kittel,de GER,"MF,FW",RKS Raków,30,1993,11,7,519,5.8,3,1,4,3,0,0,0,0,0.52,0.17,0.69,0.52,0.69,Matches
Bartosz Klebaniuk,pl POL,GK,Pogoń Szczecin,21,2002,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Patryk Klimala,pl POL,FW,Śląsk Wrocław,24,1998,11,5,560,6.2,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches
Antoni Klimek,pl POL,"FW,MF",Widzew Łódź,20,2002,28,20,"1,588",17.6,3,2,5,3,0,0,0,0,0.17,0.11,0.28,0.17,0.28,Matches
Karol Knap,pl POL,MF,Cracovia,21,2001,29,16,"1,457",16.2,4,3,7,2,2,2,4,1,0.25,0.19,0.43,0.12,0.31,Matches
Gabriel Kobylak,pl POL,GK,Radomiak Radom,21,2002,11,11,930,10.3,1,0,1,1,0,0,2,1,0.10,0.00,0.10,0.10,0.10,Matches
Filip Kocaba,pl POL,MF,Zagłębie Lubin,18,2004,3,0,22,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Mateusz Kochalski,pl POL,GK,Stal Mielec,23,2000,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Vladyslav Kocherhin,ua UKR,MF,RKS Raków,27,1996,32,25,"2,263",25.1,5,2,7,5,0,0,3,0,0.20,0.08,0.28,0.20,0.28,Matches
Michał Koj,pl POL,DF,Puszcza Niepołomice,30,1993,19,14,"1,248",13.9,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches
Bartlomiej Kolec,pl POL,MF,Cracovia,19,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kewin Komar,pl POL,GK,Puszcza Niepołomice,20,2003,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Martin Konczkowski,pl POL,DF,Śląsk Wrocław,29,1993,22,18,"1,625",18.1,1,1,2,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,Matches
Jakub Konstantyn,pl POL,"FW,MF",Korona Kielce,21,2002,21,3,515,5.7,1,1,2,1,0,0,0,0,0.17,0.17,0.35,0.17,0.35,Matches
Bartosz Kopacz,pl POL,DF,Zagłębie Lubin,31,1992,31,31,"2,782",30.9,2,2,4,2,0,0,8,1,0.06,0.06,0.13,0.06,0.13,Matches
Michał Kopczyński,pl POL,MF,Warta Poznań,31,1992,7,2,184,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Oskar Koprowski,pl POL,MF,Łódzki KS,24,1999,4,1,116,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Olaf Korczakowski,pl POL,MF,Pogoń Szczecin,19,2003,6,1,97,1.1,0,1,1,0,0,0,0,0,0.00,0.93,0.93,0.00,0.93,Matches
Tihomir Kostadinov,mk MKD,MF,Piast Gliwice,27,1996,17,5,688,7.6,0,3,3,0,0,0,2,0,0.00,0.39,0.39,0.00,0.39,Matches
Efthimis Koulouris,gr GRE,FW,Pogoń Szczecin,27,1996,34,34,"2,877",32.0,12,2,14,12,0,0,3,0,0.38,0.06,0.44,0.38,0.44,Matches
Leonardo Koutris,gr GRE,DF,Pogoń Szczecin,28,1995,33,32,"2,715",30.2,1,1,2,1,0,0,5,1,0.03,0.03,0.07,0.03,0.07,Matches
Adnan Kovačević,ba BIH,DF,RKS Raków,29,1993,15,10,911,10.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Vladen Kovačević,ba BIH,GK,RKS Raków,25,1998,29,29,"2,610",29.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Sebastian Kowalczyk,pl POL,"FW,MF",Pogoń Szczecin,24,1998,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Miłosz Kozak,pl POL,"MF,FW",Ruch Chorzów,26,1997,25,20,"1,773",19.7,2,6,8,2,0,0,4,0,0.10,0.30,0.41,0.10,0.41,Matches
Soichiro Kozuki,jp JPN,FW,Górnik Zabrze,22,2000,14,3,421,4.7,1,1,2,1,0,0,0,0,0.21,0.21,0.43,0.21,0.43,Matches
Adam Kramarz,pl POL,MF,Puszcza Niepołomice,20,2002,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Blaž Kramer,si SVN,FW,Legia Warsaw,27,1996,18,9,741,8.2,4,1,5,3,1,1,4,0,0.49,0.12,0.61,0.36,0.49,Matches
Piotr Krawczyk,pl POL,FW,Górnik Zabrze,28,1994,22,5,692,7.7,1,1,2,1,0,0,0,0,0.13,0.13,0.26,0.13,0.26,Matches
Fredrik Krogstad,no NOR,MF,Korona Kielce,28,1995,7,5,507,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Kamil Kruk,pl POL,DF,Zagłębie Lubin,23,2000,4,2,240,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Serhij Krykun,ua UKR,MF,Piast Gliwice,26,1996,25,11,"1,017",11.3,3,1,4,3,0,0,0,0,0.27,0.09,0.35,0.27,0.35,Matches

Jan Krzywański,pl POL,GK,Widzew Łódź,20,2003,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Oskar Krzyzak,pl POL,DF,Warta Poznań,21,2002,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jarosław Kubicki,pl POL,MF,Jagiellonia,27,1995,27,11,"1,135",12.6,1,3,4,1,0,0,2,0,0.08,0.24,0.32,0.08,0.32,Matches
Dušan Kuciak,sk SVK,GK,RKS Raków,38,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dominik Kun,pl POL,MF,Widzew Łódź,30,1993,32,17,"1,673",18.6,1,2,3,1,0,0,3,0,0.05,0.11,0.16,0.05,0.16,Matches
Patryk Kun,pl POL,MF,Legia Warsaw,28,1995,27,23,"1,718",19.1,1,2,3,1,0,0,1,0,0.05,0.10,0.16,0.05,0.16,Matches
Mateusz Kupczak,pl POL,MF,Warta Poznań,31,1992,32,27,"2,514",27.9,4,0,4,4,0,0,6,0,0.14,0.00,0.14,0.14,0.14,Matches
Tomasz Kupisz,pl POL,"DF,MF",Jagiellonia,33,1990,22,0,278,3.1,0,1,1,0,0,0,3,0,0.00,0.32,0.32,0.00,0.32,Matches
Dawid Kurminowski,pl POL,FW,Zagłębie Lubin,24,1999,30,27,"2,306",25.6,12,0,12,12,0,0,3,0,0.47,0.00,0.47,0.47,0.47,Matches
Krzysztof Kurowski,pl POL,MF,Śląsk Wrocław,16,2006,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rafał Kurzawa,pl POL,MF,Pogoń Szczecin,30,1993,26,19,"1,732",19.2,1,1,2,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,Matches
Patryk Kusztal,pl POL,DF,Zagłębie Lubin,20,2003,5,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nika Kvekveskiri,ge GEO,MF,Lech Poznań,31,1992,22,9,873,9.7,1,2,3,1,0,0,1,0,0.10,0.21,0.31,0.10,0.31,Matches
Pawel Kwiatkowski,pl POL,DF,Widzew Łódź,16,2006,1,1,83,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Bartosz Kwiecień,pl POL,DF,Korona Kielce,29,1994,14,9,843,9.4,1,0,1,1,0,0,7,0,0.11,0.00,0.11,0.11,0.11,Matches
Bartłomiej Kłudka,pl POL,DF,Zagłębie Lubin,21,2002,19,14,"1,287",14.3,1,1,2,1,0,0,5,1,0.07,0.07,0.14,0.07,0.14,Matches
Leândro,br BRA,DF,Stal Mielec,39,1983,10,7,583,6.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Ben Lederman,pl POL,MF,RKS Raków,23,2000,22,14,"1,238",13.8,0,2,2,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches
Oskar Lesniak,pl POL,FW,Piast Gliwice,18,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rafał Leszczyński,pl POL,GK,Śląsk Wrocław,31,1992,33,33,"2,970",33.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Jakub Letniowski,pl POL,MF,Łódzki KS,22,2000,14,7,594,6.6,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Juliusz Letniowski,pl POL,"MF,FW",Ruch Chorzów,25,1998,23,17,"1,358",15.1,1,0,1,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matches
Jakub Lewicki,pl POL,"MF,DF",Jagiellonia,17,2005,20,2,383,4.3,2,0,2,2,0,0,2,0,0.47,0.00,0.47,0.47,0.47,Matches
Szymon Lewkot,pl POL,MF,Śląsk Wrocław,24,1999,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Adrian Lis,pl POL,GK,Warta Poznań,31,1992,10,10,848,9.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Wojciech Lisowski,pl POL,DF,Pogoń Szczecin,31,1992,10,2,164,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Piotr Liszewski,pl POL,DF,Piast Gliwice,18,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Danijel Loncar,hr CRO,DF,Pogoń Szczecin,26,1997,13,9,721,8.0,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches
José Antonio Ruiz Lopéz,es ESP,"MF,FW",Łódzki KS,31,1992,22,13,"1,066",11.8,1,0,1,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches
Mieszko Lorenc,pl POL,MF,Łódzki KS,21,2001,7,2,195,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Adriel Loua,ci CIV,MF,Lech Poznań,27,1996,25,16,"1,227",13.6,4,3,7,4,0,0,1,0,0.29,0.22,0.51,0.29,0.51,Matches
Adrien Louveau,fr FRA,"MF,DF",Łódzki KS,23,2000,23,17,"1,520",16.9,0,1,1,0,0,0,7,1,0.00,0.06,0.06,0.00,0.06,Matches
Miguel Luís,pt POR,"MF,FW",Warta Poznań,24,1999,33,31,"2,335",25.9,2,1,3,2,0,0,3,0,0.08,0.04,0.12,0.08,0.12,Matches
Luizão,br BRA,"MF,DF",Radomiak Radom,25,1998,27,24,"2,036",22.6,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Kamil Lukoszek,pl POL,"MF,DF",Górnik Zabrze,21,2002,26,18,"1,340",14.9,3,0,3,3,0,0,2,1,0.20,0.00,0.20,0.20,0.20,Matches
Luís Machado,pt POR,MF,Radomiak Radom,30,1992,22,18,"1,363",15.1,1,3,4,1,0,0,4,0,0.07,0.20,0.26,0.07,0.26,Matches
Sebastian Madejski,pl POL,GK,Cracovia,26,1997,27,27,"2,430",27.0,0,1,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matches
Niilo Mäenpää,fi FIN,"MF,FW",Warta Poznań,25,1998,24,5,796,8.8,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches
Mikkel Maigaard,dk DEN,FW,Cracovia,27,1995,14,4,473,5.3,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches
Filip Majchrowicz,pl POL,GK,Radomiak Radom,23,2000,8,7,687,7.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jordan Majchrzak,pl POL,"MF,FW",Puszcza Niepołomice,18,2004,19,4,671,7.5,1,0,1,1,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches
Przemysław Majewski,pl POL,DF,Stal Mielec,25,1998,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tomasz Makowski,pl POL,MF,Zagłębie Lubin,24,1999,33,20,"1,904",21.2,2,2,4,2,0,0,3,0,0.09,0.09,0.19,0.09,0.19,Matches
Patryk Makuch,pl POL,"FW,MF",Cracovia,24,1999,34,29,"2,615",29.1,4,4,8,4,0,1,3,0,0.14,0.14,0.28,0.14,0.28,Matches
Patryk Malamis,pl POL,MF,RKS Raków,18,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Piotr Malarczyk,pl POL,DF,Korona Kielce,31,1991,22,22,"1,812",20.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Mariusz Malec,pl POL,DF,Pogoń Szczecin,28,1995,32,30,"2,691",29.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Filip Marchwiński,pl POL,"MF,FW",Lech Poznań,21,2002,28,25,"2,087",23.2,8,5,13,8,0,0,4,1,0.34,0.22,0.56,0.34,0.56,Matches
Adam Marciniak,pl POL,DF,Łódzki KS,34,1988,8,6,578,6.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Dominik Marczuk,pl POL,MF,Jagiellonia,19,2003,34,31,"2,372",26.4,6,10,16,6,0,0,2,0,0.23,0.38,0.61,0.23,0.61,Matches

Luís Mata,pt POR,DF,Zagłębie Lubin,26,1997,13,12,"1,057",11.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Vinícius Matheus,br BRA,FW,Jagiellonia,24,1998,2,1,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tiago Matos,pt POR,DF,Radomiak Radom,22,2001,2,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mateusz Matras,pl POL,DF,Stal Mielec,32,1991,33,33,"2,970",33.0,3,3,6,3,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches
Yegor Matsenko,ua UKR,"DF,MF",Śląsk Wrocław,21,2002,27,20,"1,698",18.9,3,0,3,3,0,0,7,2,0.16,0.00,0.16,0.16,0.16,Matches
Konrad Matuszewski,pl POL,MF,Warta Poznań,21,2001,29,22,"1,982",22.0,1,2,3,1,0,0,3,0,0.05,0.09,0.14,0.05,0.14,Matches
Miłosz Matysik,pl POL,DF,Jagiellonia,19,2004,8,8,674,7.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Adrian Małachowski,pl POL,MF,Łódzki KS,25,1998,6,1,133,1.5,0,1,1,0,0,0,0,1,0.00,0.68,0.68,0.00,0.68,Matches
Kai Meriluoto,fi FIN,FW,Stal Mielec,20,2003,23,2,486,5.4,2,0,2,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches
Muris Mešanović,ba BIH,"MF,FW",Puszcza Niepołomice,33,1990,12,6,576,6.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Mohamed Mezghrani,be BEL,MF,Warta Poznań,29,1994,12,12,969,10.8,0,2,2,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches
Kacper Michalski,pl POL,"MF,DF",Ruch Chorzów,23,2000,20,16,"1,321",14.7,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
Antonio Milić,hr CRO,DF,Lech Poznań,29,1994,26,24,"2,133",23.7,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches
Mato Miloš,hr CRO,DF,Widzew Łódź,30,1993,19,11,"1,113",12.4,0,2,2,0,0,0,5,0,0.00,0.16,0.16,0.00,0.16,Matches
Antoni Mlynarczyk,pl POL,MF,Łódzki KS,18,2005,17,3,493,5.5,1,2,3,1,0,0,2,0,0.18,0.37,0.55,0.18,0.55,Matches
Michał Mokrzycki,pl POL,MF,Łódzki KS,25,1997,29,29,"2,543",28.3,0,2,2,0,0,0,7,1,0.00,0.07,0.07,0.00,0.07,Matches
Tomasz Mokwa,pl POL,DF,Piast Gliwice,30,1993,15,12,"1,071",11.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Łukasz Moneta,pl POL,"MF,FW",Ruch Chorzów,29,1994,18,9,722,8.0,1,2,3,1,0,0,1,0,0.12,0.25,0.37,0.12,0.37,Matches
Nacho Monsalve,es ESP,DF,Łódzki KS,29,1994,13,13,"1,056",11.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Ryoya Morishita,jp JPN,MF,Legia Warsaw,26,1997,13,8,811,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ariel Mosór,pl POL,DF,Piast Gliwice,20,2003,28,28,"2,472",27.5,1,1,2,1,0,0,4,1,0.04,0.04,0.07,0.04,0.07,Matches
Marek Mróz,pl POL,"MF,FW",Zagłębie Lubin,24,1999,26,8,845,9.4,1,2,3,1,0,0,1,0,0.11,0.21,0.32,0.11,0.32,Matches
Bartosz Mrozek,pl POL,GK,Lech Poznań,23,2000,31,31,"2,790",31.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Piotr Mroziński,pl POL,DF,Puszcza Niepołomice,30,1992,23,23,"1,910",21.2,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches
Ernest Muçi,al ALB,"FW,MF",Legia Warsaw,22,2001,19,15,"1,216",13.5,4,0,4,4,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matches

Juan Muñoz,es ESP,"FW,MF",Zagłębie Lubin,27,1995,25,9,898,10.0,4,0,4,4,0,0,0,0,0.40,0.00,0.40,0.40,0.40,Matches
Miguel Muñoz,es ESP,DF,Piast Gliwice,26,1996,8,3,333,3.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Radosław Murawski,pl POL,MF,Lech Poznań,29,1994,30,29,"2,489",27.7,1,1,2,1,0,0,8,1,0.04,0.04,0.07,0.04,0.07,Matches
Sebastian Musiolik,pl POL,FW,Górnik Zabrze,27,1996,33,19,"1,573",17.5,4,4,8,4,0,0,3,0,0.23,0.23,0.46,0.23,0.46,Matches
Alen Mustafić,ba BIH,MF,Śląsk Wrocław,24,1999,6,4,309,3.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Jakub Myszor,pl POL,MF,Cracovia,21,2002,8,1,213,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jakub Myszor,pl POL,FW,RKS Raków,21,2002,3,0,20,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rahil Məmmədov,az AZE,DF,Łódzki KS,27,1995,16,16,"1,440",16.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Matías Nahuel,es ESP,MF,Śląsk Wrocław,26,1996,28,27,"2,291",25.5,9,2,11,7,2,2,5,1,0.35,0.08,0.43,0.27,0.35,Matches
