Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Dinko Horkaš,hr CRO,GK,Loko Plovdiv,24,1999,21,21,"1,890",21.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Enzo Hoyos,ar ARG,MF,Beroe,23,2000,10,8,739,8.2,0,,,0,0,0,4,0,0.00,,,0.00,,Matches
Damyan Hristov,bg BUL,GK,Ludogorets,20,2002,2,2,180,2.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Martin Hristov,bg BUL,DF,Botev Vratsa,19,2003,17,15,"1,349",15.0,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Nikolai Hristov,no NOR,FW,Slavia Sofia,23,2000,6,1,122,1.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Valeri Hristov,bg BUL,DF,Etar,25,1998,12,11,964,10.7,0,,,0,0,0,4,1,0.00,,,0.00,,Matches
Vasil Hristov,bg BUL,FW,Pirin Blagoevgrad,17,2005,1,0,1,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Cəlal Hüseynov,az AZE,DF,Arda,20,2003,32,21,"2,012",22.4,1,,,1,0,0,6,0,0.04,,,0.04,,Matches
Aboubacar Ibrahim Toungara,ml MLI,FW,Arda,28,1994,21,20,"1,751",19.5,5,,,4,1,1,5,0,0.26,,,0.21,,Matches
Kerimdzhan Ignatov,bg BUL,MF,Arda,18,2005,2,0,43,0.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Matvei Igonen,ee EST,GK,Botev Plovdiv,26,1996,7,7,630,7.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Matvei Igonen,ee EST,GK,PFC Hebar Pazardzhik,26,1996,15,15,"1,350",15.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Atanas Iliev,bg BUL,FW,Cherno More,28,1994,34,19,"1,612",17.9,12,,,7,5,5,4,0,0.67,,,0.39,,Matches
Dimitar Iliev,bg BUL,DF,Ludogorets,24,1999,1,0,22,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Dimitar Iliev,bg BUL,"FW,MF",Loko Plovdiv,34,1988,33,26,"2,527",28.1,4,,,3,1,1,4,0,0.14,,,0.11,,Matches
Ilian Iliev,bg BUL,MF,Cherno More,23,1999,13,12,"1,002",11.1,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Nikola Iliev,bg BUL,FW,CSKA 1948,19,2004,20,6,571,6.3,1,,,1,0,0,2,0,0.16,,,0.16,,Matches
Ismail Isa,bg BUL,FW,Cherno More,34,1989,28,11,"1,214",13.5,5,,,5,0,0,5,0,0.37,,,0.37,,Matches
Zharko Istatkov,bg BUL,GK,Lokomotiv Sofia,19,2004,3,2,219,2.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches

Arhan Isuf,bg BUL,DF,PFC Hebar Pazardzhik,24,1999,26,14,"1,478",16.4,0,,,0,0,0,5,0,0.00,,,0.00,,Matches
Antoni Ivanov,bg BUL,MF,Lokomotiv Sofia,27,1995,21,15,"1,260",14.0,2,,,2,0,0,3,0,0.14,,,0.14,,Matches
Galin Ivanov,bg BUL,"FW,MF",Slavia Sofia,35,1988,32,27,"2,333",25.9,5,,,5,0,0,6,0,0.19,,,0.19,,Matches
Hristo Ivanov,bg BUL,MF,Loko Plovdiv,22,2000,34,30,"2,145",23.8,1,,,1,0,0,2,0,0.04,,,0.04,,Matches
Ivaylo Ivanov,bg BUL,MF,Loko Plovdiv,20,2002,24,5,697,7.7,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Georgi Ivanov Karakashev,bg BUL,MF,Loko Plovdiv,24,1999,13,1,199,2.2,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Georgi Ivanov Karakashev,bg BUL,MF,PFC Hebar Pazardzhik,24,1999,14,11,"1,004",11.2,0,,,0,0,0,4,0,0.00,,,0.00,,Matches
Luka Ivanov,bg BUL,MF,Lokomotiv Sofia,19,2003,18,7,679,7.5,0,,,0,0,0,3,1,0.00,,,0.00,,Matches
Mariyan Ivanov,bg BUL,DF,Etar,33,1990,11,8,710,7.9,0,,,0,0,0,2,1,0.00,,,0.00,,Matches
Peter Ivanov,bg BUL,DF,Botev Plovdiv,17,2006,1,0,4,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Rosen Ivanov,bg BUL,MF,Ludogorets,20,2003,1,0,12,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Stanislav Ivanov,bg BUL,FW,Arda,24,1999,36,35,"2,957",32.9,6,,,6,0,0,5,1,0.18,,,0.18,,Matches
Teodor Ivanov,bg BUL,DF,Lokomotiv Sofia,19,2004,2,0,23,0.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Teodor Ivanov,bg BUL,DF,CSKA 1948,19,2004,13,13,"1,159",12.9,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Chavdar Ivaylov,bg BUL,MF,Botev Vratsa,27,1996,8,7,619,6.9,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Teodor Ivaylov Ivanov,bg BUL,MF,Lokomotiv Sofia,19,2004,1,0,1,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Vitālijs Jagodinskis,lv LVA,DF,Pirin Blagoevgrad,31,1992,10,10,855,9.5,1,,,1,0,0,1,0,0.11,,,0.11,,Matches
Mario Jason Kikonda,fr FRA,MF,Botev Vratsa,27,1996,15,6,581,6.5,0,,,0,0,0,4,0,0.00,,,0.00,,Matches
Veljko Jelenković,bg BUL,DF,Slavia Sofia,20,2003,21,15,"1,325",14.7,0,,,0,0,0,4,0,0.00,,,0.00,,Matches
Jawad El Jemili,es ESP,FW,Levski Sofia,20,2002,29,27,"2,188",24.3,8,,,8,0,0,2,0,0.33,,,0.33,,Matches
Weslen Júnior,br BRA,FW,Cherno More,23,1999,10,4,401,4.5,1,,,1,0,0,1,0,0.22,,,0.22,,Matches
Atanas Kabov,bg BUL,MF,PFC Hebar Pazardzhik,24,1999,31,18,"1,814",20.2,3,,,3,0,0,5,0,0.15,,,0.15,,Matches
Daniel Kajzer,pl POL,GK,Botev Plovdiv,31,1992,7,7,630,7.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Wabo Kamdem,fr FRA,MF,Loko Plovdiv,20,2002,25,25,"2,190",24.3,1,,,1,0,0,6,1,0.04,,,0.04,,Matches
Daniel Kamy,fr FRA,DF,Lokomotiv Sofia,27,1996,12,9,815,9.1,1,,,1,0,0,0,0,0.11,,,0.11,,Matches

Yanis Karabelyov,bg BUL,MF,Botev Plovdiv,27,1996,32,26,"2,258",25.1,3,,,3,0,0,7,0,0.12,,,0.12,,Matches
Bircent Karagaren,bg BUL,"FW,MF",CSKA 1948,30,1992,33,19,"1,828",20.3,4,,,4,0,0,5,0,0.20,,,0.20,,Matches
Fernando Karanga,br BRA,FW,CSKA Sofia,32,1991,11,11,905,10.1,5,,,5,0,0,5,2,0.50,,,0.50,,Matches
Bozhidar Katsarov,bg BUL,DF,FK Levski 2005,29,1993,29,29,"2,597",28.9,3,,,3,0,0,10,0,0.10,,,0.10,,Matches
Martin Kavdanski,bg BUL,DF,Botev Vratsa,36,1987,12,7,661,7.3,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Vasil Kazaldzhiev,bg BUL,FW,Slavia Sofia,17,2006,1,0,8,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Sibiry Keita,ml MLI,MF,Slavia Sofia,22,2001,8,5,390,4.3,1,,,1,0,0,0,0,0.23,,,0.23,,Matches
Hyusein Kelyovluev,bg BUL,FW,Ludogorets,23,2000,1,0,22,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Petar Kepov,bg BUL,MF,Botev Vratsa,21,2002,1,0,1,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Ventsislav Kerchev,bg BUL,DF,Slavia Sofia,26,1997,35,34,"3,026",33.6,1,,,1,0,0,4,0,0.03,,,0.03,,Matches
Nehemie Kintuntu,cg CGO,MF,Botev Plovdiv,18,2005,3,0,70,0.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Mario Kirev,bg BUL,GK,Pirin Blagoevgrad,33,1989,1,1,90,1.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Radoslav Kirilov,bg BUL,"FW,MF",CSKA 1948,31,1992,29,16,"1,464",16.3,3,,,3,0,0,1,0,0.18,,,0.18,,Matches
Klaidher,br BRA,DF,FK Levski 2005,24,1999,21,17,"1,558",17.3,0,,,0,0,0,5,0,0.00,,,0.00,,Matches
Lovre Knežević,hr CRO,MF,Etar,25,1998,20,5,682,7.6,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Menno Koch,nl NED,DF,CSKA Sofia,29,1994,18,6,610,6.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Ivan Kokonov,bg BUL,MF,Arda,31,1991,27,6,815,9.1,1,,,1,0,0,0,0,0.11,,,0.11,,Matches
Aleksandar Kolev,bg BUL,"FW,MF",FK Levski 2005,30,1992,33,33,"2,844",31.6,15,,,12,3,3,7,0,0.47,,,0.38,,Matches
Krasian Kolev,bg BUL,MF,Botev Plovdiv,19,2004,11,7,582,6.5,1,,,1,0,0,0,0,0.15,,,0.15,,Matches
Krasian Kolev,bg BUL,MF,PFC Hebar Pazardzhik,19,2004,8,3,241,2.7,1,,,1,0,0,0,0,0.37,,,0.37,,Matches
Danylo Kondrakov,ua UKR,FW,Pirin Blagoevgrad,25,1998,14,7,726,8.1,1,,,1,0,0,0,0,0.12,,,0.12,,Matches
Bogomil Kostadinov Bozhurkin,bg BUL,MF,PFC Hebar Pazardzhik,,,17,1,273,3.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Ilian Kostov,bg BUL,DF,Pirin Blagoevgrad,18,2005,8,5,479,5.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Kaloyan Kostov,bg BUL,DF,Loko Plovdiv,19,2004,6,2,165,1.8,1,,,1,0,0,0,0,0.55,,,0.55,,Matches
Krasimir Kostov,bg BUL,GK,Botev Vratsa,28,1995,12,12,"1,080",12.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches

Stanislav Kostov,bg BUL,FW,Pirin Blagoevgrad,31,1991,24,4,516,5.7,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Lachezar Kotev,bg BUL,MF,Arda,25,1998,36,35,"2,937",32.6,1,,,1,0,0,8,0,0.03,,,0.03,,Matches
Svetoslav Kovachev,bg BUL,MF,Arda,25,1998,2,2,180,2.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Maksym Kovalov,ua UKR,GK,Pirin Blagoevgrad,23,2000,34,34,"3,060",34.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Plamen Krachunov,bg BUL,DF,Arda,34,1989,29,25,"2,230",24.8,1,,,1,0,0,10,0,0.04,,,0.04,,Matches
Andrian Kraev,bg BUL,MF,Levski Sofia,24,1999,18,13,"1,183",13.1,2,,,2,0,0,3,0,0.15,,,0.15,,Matches
Kaloyan Krastev,bg BUL,FW,Lokomotiv Sofia,24,1999,29,5,785,8.7,1,,,1,0,0,2,0,0.11,,,0.11,,Matches
Nikolay Krastev,bg BUL,GK,Slavia Sofia,26,1996,10,10,899,10.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Eduardo Kunde,br BRA,DF,Botev Vratsa,25,1997,20,15,"1,399",15.5,0,,,0,0,0,6,0,0.00,,,0.00,,Matches
Stéphane Lambèse,ht HAI,DF,Lokomotiv Sofia,28,1995,18,8,947,10.5,1,,,1,0,0,3,0,0.10,,,0.10,,Matches
Gorka Larruzea,es ESP,MF,Etar,30,1993,12,11,960,10.7,0,,,0,0,0,5,1,0.00,,,0.00,,Matches
Sasho Lebanov,bg BUL,FW,PFC Hebar Pazardzhik,21,2002,2,0,15,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Fábio Lima,br BRA,MF,Levski Sofia,26,1996,11,10,807,9.0,3,,,3,0,0,0,0,0.33,,,0.33,,Matches
Jonathan Lindseth,no NOR,MF,CSKA Sofia,27,1996,34,32,"2,816",31.3,9,,,9,0,0,4,0,0.29,,,0.29,,Matches
Deyan Lozev,bg BUL,MF,Arda,29,1993,29,26,"2,307",25.6,0,,,0,0,0,7,0,0.00,,,0.00,,Matches
Martin Lukov,bg BUL,GK,Loko Plovdiv,30,1993,2,2,180,2.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Juan Lungarzo,ar ARG,GK,Beroe,25,1997,2,2,153,1.7,0,,,0,0,0,2,1,0.00,,,0.00,,Matches
Arnaud Luzayadio,fr FRA,DF,Pirin Blagoevgrad,24,1999,14,12,987,11.0,1,,,1,0,0,0,0,0.09,,,0.09,,Matches
Angel Lyaskov,bg BUL,DF,Loko Plovdiv,25,1998,31,31,"2,766",30.7,2,,,2,0,0,11,3,0.07,,,0.07,,Matches
Aleksandar Lyubenov,bg BUL,GK,Lokomotiv Sofia,28,1995,30,30,"2,661",29.6,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Viktor Lyubenov,bg BUL,DF,Levski Sofia,16,2006,2,0,26,0.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Matheus Machado,br BRA,FW,Cherno More,20,2003,7,6,511,5.7,4,,,4,0,0,1,0,0.70,,,0.70,,Matches
Werick Maciel,br BRA,FW,Beroe,24,1999,15,12,"1,005",11.2,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Enes Mahmutovic,lu LUX,DF,CSKA Sofia,26,1997,20,16,"1,375",15.3,0,,,0,0,0,5,0,0.00,,,0.00,,Matches
Marco Majouga,cf CTA,FW,Botev Vratsa,22,2001,30,21,"1,616",18.0,3,,,3,0,0,6,0,0.17,,,0.17,,Matches

Blagoy Makendzhiev,bg BUL,GK,FK Levski 2005,35,1988,6,6,531,5.9,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
El Mamy Tetah,mr MTN,FW,Arda,21,2001,21,12,"1,140",12.7,0,,,0,0,0,7,0,0.00,,,0.00,,Matches
Erik Manolkov,bg BUL,FW,Lokomotiv Sofia,17,2005,3,0,4,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Elvis Manu,nl NED,"FW,MF",Botev Plovdiv,29,1993,2,0,75,0.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Lazar Marin,bg BUL,DF,PFC Hebar Pazardzhik,29,1994,31,29,"2,669",29.7,1,,,1,0,0,4,0,0.03,,,0.03,,Matches
Miroslav Marinov,bg BUL,FW,Botev Vratsa,19,2004,17,6,575,6.4,1,,,1,0,0,1,0,0.16,,,0.16,,Matches
Petar Marinov,bg BUL,GK,CSKA 1948,23,2000,15,15,"1,350",15.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Yoan Marinov,bg BUL,FW,Etar,17,2006,1,0,1,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Ivaylo Markov,bg BUL,DF,Slavia Sofia,26,1997,5,4,360,4.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Dani Martín,es ESP,DF,Cherno More,26,1997,11,6,621,6.9,2,,,2,0,0,3,0,0.29,,,0.29,,Matches
Angel Martinov,bg BUL,GK,Etar,20,2003,3,3,232,2.6,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Emil Martinov,bg BUL,"DF,MF",Slavia Sofia,31,1992,29,23,"1,971",21.9,0,,,0,0,0,8,0,0.00,,,0.00,,Matches
Jurgen Mattheij,nl NED,DF,CSKA Sofia,30,1993,6,5,392,4.4,1,,,1,0,0,3,0,0.23,,,0.23,,Matches
Kévin Mayi,ga GAB,"FW,MF",Lokomotiv Sofia,30,1993,12,8,665,7.4,1,,,1,0,0,1,0,0.14,,,0.14,,Matches
Róbert Mazáň,sk SVK,"DF,MF",PFC Hebar Pazardzhik,29,1994,20,20,"1,761",19.6,1,,,1,0,0,4,1,0.05,,,0.05,,Matches
Serigne Mbacké Faye,sn SEN,DF,Etar,21,2002,8,8,617,6.9,0,,,0,0,0,0,1,0.00,,,0.00,,Matches
Simeon Mechev,bg BUL,MF,Lokomotiv Sofia,33,1990,24,19,"1,658",18.4,3,,,3,0,0,7,0,0.16,,,0.16,,Matches
Simeon Mechev,bg BUL,MF,Beroe,33,1990,3,3,235,2.6,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Vladimir Medved,by BLR,MF,Pirin Blagoevgrad,23,1999,10,3,328,3.6,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Vladimir Medved,by BLR,MF,Loko Plovdiv,23,1999,5,0,86,1.0,0,,,0,0,0,2,1,0.00,,,0.00,,Matches
Vladimir Medved,by BLR,MF,Loko Plovdiv,23,1999,3,0,90,1.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Darlan Mendes,br BRA,MF,Levski Sofia,25,1998,12,12,994,11.0,1,,,1,0,0,1,0,0.09,,,0.09,,Matches
Bryan Mendoza,ar ARG,DF,Botev Vratsa,30,1993,31,28,"2,431",27.0,0,,,0,0,0,9,1,0.00,,,0.00,,Matches
Cristhian Mendoza,ve VEN,MF,Loko Plovdiv,21,2002,1,0,7,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Jordi Merlín,ec ECU,DF,Beroe,24,1999,27,23,"1,869",20.8,1,,,1,0,0,9,1,0.05,,,0.05,,Matches

Dylan Mertens,nl NED,MF,Botev Plovdiv,28,1995,11,6,515,5.7,3,,,3,0,0,2,1,0.52,,,0.52,,Matches
Aleks Mestov,bg BUL,MF,Loko Plovdiv,16,2007,1,0,5,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Michael,br BRA,FW,Cherno More,27,1996,12,3,382,4.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Deyvid Mihalev,bg BUL,MF,Levski Sofia,17,2006,2,0,20,0.2,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Martin Mihaylov,bg BUL,DF,PFC Hebar Pazardzhik,23,2000,19,17,"1,392",15.5,0,,,0,0,0,6,1,0.00,,,0.00,,Matches
Nikolay Mihaylov,bg BUL,GK,Levski Sofia,35,1988,4,4,284,3.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Daniel Miljanovic,se SWE,MF,FK Levski 2005,22,2001,13,12,"1,050",11.7,2,,,2,0,0,3,0,0.17,,,0.17,,Matches
Krasimir Miloshev,bg BUL,MF,Lokomotiv Sofia,23,2000,32,30,"2,629",29.2,0,,,0,0,0,14,1,0.00,,,0.00,,Matches
Martin Milushev,bg BUL,MF,Cherno More,21,2002,11,2,216,2.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Georgi Minchev,bg BUL,FW,Loko Plovdiv,28,1995,20,17,"1,563",17.4,4,,,2,2,2,4,0,0.23,,,0.12,,Matches
Ivan Minchev,bg BUL,MF,Slavia Sofia,32,1991,32,29,"2,427",27.0,2,,,2,0,0,6,1,0.07,,,0.07,,Matches
Galin Minkov,bg BUL,DF,Lokomotiv Sofia,25,1997,9,2,287,3.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Nikolay Minkov,bg BUL,MF,Botev Plovdiv,25,1997,29,18,"1,621",18.0,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Velislav Minkov,bg BUL,MF,Pirin Blagoevgrad,22,2001,8,2,203,2.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Aleksandar Mishov,mk MKD,FW,Etar,25,1998,6,1,122,1.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Hristo Mitev,bg BUL,DF,Arda,23,1999,15,4,524,5.8,1,,,1,0,0,0,1,0.17,,,0.17,,Matches
Asen Mitkov,bg BUL,MF,Levski Sofia,18,2005,25,21,"1,605",17.8,2,,,2,0,0,5,0,0.11,,,0.11,,Matches
Dimitar Mitkov,bg BUL,FW,Lokomotiv Sofia,23,2000,32,21,"1,820",20.2,5,,,3,2,2,3,0,0.25,,,0.15,,Matches
Martin Moran,pa PAN,MF,Etar,21,2001,30,27,"2,220",24.7,1,,,1,0,0,10,1,0.04,,,0.04,,Matches
Danilo Moreno Asprilla,co COL,"FW,MF",CSKA Sofia,34,1989,24,2,477,5.3,3,,,3,0,0,4,0,0.57,,,0.57,,Matches
Brayan Moreno,co COL,FW,CSKA Sofia,23,1999,3,0,38,0.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Arthur Motta,br BRA,GK,Beroe,21,2001,10,9,852,9.5,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Patrik Myslovič,sk SVK,MF,Levski Sofia,22,2001,14,8,800,8.9,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Lassana N'Diaye,ml MLI,FW,Botev Vratsa,22,2000,10,3,342,3.8,1,,,1,0,0,0,0,0.26,,,0.26,,Matches
Pierre-Daniel N'Guinda,fr FRA,DF,CSKA 1948,27,1996,4,3,278,3.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches

Johan N'Zi,mg MAD,MF,PFC Hebar Pazardzhik,28,1995,14,11,927,10.3,0,,,0,0,0,2,1,0.00,,,0.00,,Matches
Raí Nascimento,br BRA,"FW,MF",Ludogorets,25,1998,3,1,81,0.9,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Daniel Naumov,bg BUL,GK,CSKA 1948,25,1998,18,17,"1,560",17.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Emil Naydenov,bg BUL,FW,Botev Plovdiv,16,2007,1,0,20,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Ivaylo Naydenov,bg BUL,MF,Lokomotiv Sofia,25,1998,24,20,"1,581",17.6,1,,,1,0,0,6,0,0.06,,,0.06,,Matches
Radoslav Naydenov,bg BUL,MF,Etar,16,2007,3,1,47,0.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Vladislav Naydenov,bg BUL,FW,Ludogorets,21,2001,1,1,90,1.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Vladislav Naydenov,bg BUL,FW,Etar,21,2001,13,6,548,6.1,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Duckens Nazon,ht HAI,FW,CSKA Sofia,29,1994,18,16,"1,335",14.8,7,,,6,1,1,2,0,0.47,,,0.40,,Matches
Todor Nedelev,bg BUL,MF,Ludogorets,30,1993,17,11,859,9.5,2,,,2,0,0,0,0,0.21,,,0.21,,Matches
Anton Nedyalkov,bg BUL,DF,Ludogorets,30,1993,8,7,570,6.3,1,,,1,0,0,1,0,0.16,,,0.16,,Matches
Ivan Neshkov,bg BUL,MF,Botev Vratsa,18,2005,5,0,11,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Chung Nguen Do,bg BUL,MF,Slavia Sofia,18,2005,10,5,479,5.3,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Nikolay Nikolaev,bg BUL,DF,PFC Hebar Pazardzhik,26,1997,14,13,918,10.2,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Nikolov Nikolay,bg BUL,DF,Ludogorets,17,2005,1,1,85,0.9,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Alesandro Nikolov,bg BUL,FW,CSKA Sofia,17,2005,1,0,7,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Georgi Nikolov,bg BUL,FW,Botev Plovdiv,21,2002,8,5,412,4.6,4,,,3,1,1,2,0,0.87,,,0.66,,Matches
Georgi Nikolov,bg BUL,FW,PFC Hebar Pazardzhik,21,2002,17,15,"1,349",15.0,8,,,8,0,0,5,1,0.53,,,0.53,,Matches
Martin Nikolov,bg BUL,DF,Etar,29,1993,23,15,"1,491",16.6,1,,,1,0,0,2,0,0.06,,,0.06,,Matches
Valentin Nikolov,bg BUL,FW,Lokomotiv Sofia,19,2003,28,15,"1,400",15.6,1,,,1,0,0,4,0,0.06,,,0.06,,Matches
Vladimir Nikolov,bg BUL,DF,Slavia Sofia,22,2001,34,16,"1,493",16.6,5,,,5,0,0,8,0,0.30,,,0.30,,Matches
Tochukwu Nnadi,ng NGA,MF,Botev Plovdiv,20,2003,17,7,748,8.3,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Nonato,br BRA,MF,Ludogorets,25,1998,2,0,48,0.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Bradley de Nooijer,nl NED,DF,CSKA Sofia,25,1997,4,1,129,1.4,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Mitchy Ntelo,be BEL,FW,Loko Plovdiv,22,2001,15,12,"1,067",11.9,5,,,5,0,0,0,0,0.42,,,0.42,,Matches

Christian Nwachukwu,ng NGA,FW,Botev Plovdiv,17,2005,8,3,359,4.0,1,,,1,0,0,1,0,0.25,,,0.25,,Matches
Chinonso Offor,ng NGA,FW,Arda,23,2000,11,8,740,8.2,2,,,2,0,0,3,0,0.24,,,0.24,,Matches
Carlos Ohene,gh GHA,MF,Levski Sofia,30,1993,14,13,"1,069",11.9,0,,,0,0,0,5,0,0.00,,,0.00,,Matches
Carlos Ohene,gh GHA,MF,PFC Hebar Pazardzhik,30,1993,17,15,"1,310",14.6,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Miki Orachev,bg BUL,DF,Lokomotiv Sofia,27,1996,5,2,186,2.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Miki Orachev,bg BUL,DF,CSKA 1948,27,1996,5,4,373,4.1,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Viðar Örn Kjartansson,is ISL,FW,CSKA 1948,33,1990,11,2,347,3.9,1,,,1,0,0,1,0,0.26,,,0.26,,Matches
Hugo Ozée,fr FRA,DF,FK Levski 2005,23,2000,2,0,28,0.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Carlos Pachamé,ar ARG,MF,Beroe,22,2001,24,12,"1,171",13.0,2,,,2,0,0,4,0,0.15,,,0.15,,Matches
Edgar Pacheco,pt POR,MF,Cherno More,23,2000,26,10,"1,005",11.2,1,,,1,0,0,2,0,0.09,,,0.09,,Matches
Sergio Padt,nl NED,GK,Ludogorets,33,1990,17,17,"1,530",17.0,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Denislav Palazov,bg BUL,MF,FK Levski 2005,15,2007,1,0,1,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Petko Panayotov,bg BUL,MF,CSKA Sofia,18,2005,1,0,18,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Vasil Panayotov,bg BUL,MF,Cherno More,33,1990,34,34,"2,970",33.0,6,,,6,0,0,3,0,0.18,,,0.18,,Matches
Tsvetomir Panov,bg BUL,DF,Cherno More,34,1989,31,28,"2,287",25.4,1,,,1,0,0,4,0,0.04,,,0.04,,Matches
Dimitar Papazov,bg BUL,DF,Botev Plovdiv,17,2006,13,5,530,5.9,1,,,1,0,0,0,0,0.17,,,0.17,,Matches
Martin Paskalev,bg BUL,MF,Loko Plovdiv,21,2001,27,22,"1,992",22.1,0,,,0,0,0,8,0,0.00,,,0.00,,Matches
Patrick,br BRA,FW,FK Levski 2005,24,1998,25,18,"1,561",17.3,5,,,5,0,0,5,0,0.29,,,0.29,,Matches
Todor Pavlov,bg BUL,DF,Loko Plovdiv,19,2004,13,12,"1,061",11.8,1,,,1,0,0,2,0,0.08,,,0.08,,Matches
Pedrinho,br BRA,MF,Ludogorets,25,1998,29,19,"1,845",20.5,2,,,2,0,0,3,0,0.10,,,0.10,,Matches
