Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Marc Nielsen,dk DEN,DF,Hvidovre IF,22,2001,21,18,"1,585",17.6,0,2,2,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches
Oliver Nielsen,dk DEN,DF,Vejle BK,20,2003,32,32,"2,880",32.0,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches
Ernest Nuamah,gh GHA,FW,Nordsjælland,19,2003,4,3,261,2.9,4,1,5,4,0,0,1,0,1.38,0.34,1.72,1.38,1.72,Matches
Benjamin Nygren,se SWE,"MF,FW",Nordsjælland,22,2001,20,8,811,9.0,6,1,7,6,0,0,2,0,0.67,0.11,0.78,0.67,0.78,Matches
Stephen Odey,ng NGA,"FW,MF",Randers,25,1998,31,24,"2,052",22.8,4,2,6,4,0,0,2,0,0.18,0.09,0.26,0.18,0.26,Matches
Ebenezer Ofori,gh GHA,MF,Vejle BK,28,1995,21,16,"1,103",12.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Matti Olsen,dk DEN,DF,Hvidovre IF,28,1995,29,28,"2,510",27.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Morten Olsen,dk DEN,FW,Hvidovre IF,24,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Oliver Olsen,dk DEN,DF,Randers,22,2000,28,23,"2,101",23.3,1,5,6,1,0,0,7,0,0.04,0.21,0.26,0.04,0.26,Matches
Kristoffer Olsson,se SWE,MF,Midtjylland,28,1995,13,13,"1,142",12.7,0,3,3,0,0,0,2,0,0.00,0.24,0.24,0.00,0.24,Matches

Ohi Omoijuanfo,no NOR,FW,Brøndby,29,1994,31,25,"2,116",23.5,10,1,11,8,2,2,4,0,0.43,0.04,0.47,0.34,0.38,Matches
German Onugkha,ru RUS,FW,Vejle BK,27,1996,31,27,"2,396",26.6,15,2,17,15,0,2,4,1,0.56,0.08,0.64,0.56,0.64,Matches
Michael Opoku,dk DEN,FW,Lyngby,18,2005,5,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Pablo Ortiz,co COL,DF,Midtjylland,23,2000,3,2,191,2.1,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
Ibrahim Osman,gh GHA,"FW,MF",Nordsjælland,18,2004,29,25,"2,029",22.5,6,7,13,6,0,0,3,0,0.27,0.31,0.58,0.27,0.58,Matches
Darío Osorio,cl CHI,MF,Midtjylland,19,2004,23,15,"1,237",13.7,8,2,10,7,1,1,3,0,0.58,0.15,0.73,0.51,0.65,Matches
Enoch Otoo,gh GHA,FW,Lyngby,19,2004,4,1,142,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Leeroy Owusu,nl NED,"DF,MF",Odense,26,1996,28,27,"2,284",25.4,0,5,5,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches
Marius Papuga,dk DEN,MF,Hvidovre IF,18,2005,4,0,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Paulinho,br BRA,DF,Midtjylland,28,1995,26,25,"1,940",21.6,1,5,6,1,0,0,6,1,0.05,0.23,0.28,0.05,0.28,Matches
Bjørn Paulsen,dk DEN,"DF,MF",Odense,32,1991,24,19,"1,581",17.6,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches
Bailey Peacock-Farrell,nir NIR,GK,AGF,26,1996,21,21,"1,788",19.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Pedersen,dk DEN,FW,Vejle BK,20,2003,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mikkel Pedersen,dk DEN,MF,Randers,27,1996,15,3,407,4.5,0,1,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches
Patrick Pentz,at AUT,GK,Brøndby,26,1997,27,27,"2,430",27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Poulsen,dk DEN,DF,Silkeborg,23,1999,16,10,764,8.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicolai Poulsen,dk DEN,MF,AGF,29,1993,24,22,"1,894",21.0,2,0,2,2,0,0,10,0,0.10,0.00,0.10,0.10,0.10,Matches
August Priske,dk DEN,FW,Midtjylland,19,2004,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jacob Pryts,dk DEN,GK,Silkeborg,25,1998,1,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Pyndt Andersen,dk DEN,MF,Silkeborg,22,2001,6,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Lirim Qamili,mk MKD,"FW,MF",Hvidovre IF,25,1998,28,27,"2,223",24.7,6,1,7,4,2,3,4,0,0.24,0.04,0.28,0.16,0.20,Matches
Stipe Radić,hr CRO,DF,Viborg,23,2000,10,7,721,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Josip Radošević,hr CRO,MF,Brøndby,29,1994,31,15,"1,632",18.1,2,1,3,2,0,0,3,0,0.11,0.06,0.17,0.11,0.17,Matches
Christian Rasmussen,dk DEN,"FW,MF",Nordsjælland,20,2003,22,6,874,9.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Jacob Rasmussen,dk DEN,DF,Brøndby,26,1997,29,29,"2,610",29.0,1,2,3,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10,Matches

Philip Rejnhold,dk DEN,"DF,MF",Hvidovre IF,27,1996,8,5,437,4.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Frederik Rieper,dk DEN,DF,Silkeborg,24,1999,5,3,322,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Charles Rigon Matos,br BRA,MF,Midtjylland,27,1996,27,12,"1,095",12.2,4,0,4,4,0,0,6,0,0.33,0.00,0.33,0.33,0.33,Matches
Blas Riveros,py PAR,MF,Brøndby,25,1998,5,5,405,4.5,0,1,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches
Pontus Rödin,se SWE,DF,Silkeborg,22,2000,13,13,"1,170",13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Gilli Rólantsson,fo FRO,MF,Vejle BK,30,1992,6,4,348,3.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Oliver Rose-Villadsen,dk DEN,DF,Nordsjælland,21,2001,30,30,"2,544",28.3,1,1,2,1,0,0,0,0,0.04,0.04,0.07,0.04,0.07,Matches
André Rømer,dk DEN,MF,Midtjylland,30,1993,23,14,"1,277",14.2,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches
Marcel Rømer,dk DEN,MF,Lyngby,31,1991,29,29,"2,238",24.9,1,1,2,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matches
Ibrahim Said,ng NGA,"FW,MF",Viborg,21,2002,29,17,"1,584",17.6,3,4,7,3,0,0,6,1,0.17,0.23,0.40,0.17,0.40,Matches
Yousef Salech,dk DEN,FW,Brøndby,21,2002,3,0,23,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Tobias Salquist,dk DEN,DF,Silkeborg,28,1995,16,16,"1,360",15.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Theo Sander,dk DEN,GK,FC Copenhagen,18,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Lauge Sandgrav,dk DEN,MF,Lyngby,18,2004,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Schjelderup,no NOR,"FW,MF",Nordsjælland,19,2004,26,24,"1,970",21.9,9,6,15,8,1,2,3,0,0.41,0.27,0.69,0.37,0.64,Matches
Oscar Schwartau,dk DEN,FW,Brøndby,17,2006,14,0,192,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Sebastian Sebulonsen,no NOR,MF,Brøndby,23,2000,14,6,526,5.8,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches
Johannes Selvén,se SWE,MF,Odense,20,2003,9,6,437,4.9,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches
Serginho,,"FW,MF",Viborg,22,2001,29,19,"1,625",18.1,2,5,7,2,0,0,2,0,0.11,0.28,0.39,0.11,0.39,Matches
Janni Serra,de GER,FW,AGF,25,1998,19,3,470,5.2,2,1,3,2,0,0,0,0,0.38,0.19,0.57,0.38,0.57,Matches
Zidan Sertdemir,dk DEN,MF,Nordsjælland,18,2005,13,7,516,5.7,0,1,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
Noah Shamoun,sy SYR,"MF,FW",Randers,20,2002,4,2,121,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Gylfi Sigurðsson,is ISL,MF,Lyngby,33,1989,5,2,277,3.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Doguhan Simsir,dk DEN,"MF,FW",Midtjylland,21,2002,25,17,"1,461",16.2,4,1,5,4,0,0,2,0,0.25,0.06,0.31,0.25,0.31,Matches
Tobias Slotsager,dk DEN,DF,Odense,17,2006,30,30,"2,573",28.6,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches

Andreas Smed,dk DEN,"FW,MF",Hvidovre IF,26,1997,27,14,"1,254",13.9,3,1,4,3,0,0,2,0,0.22,0.07,0.29,0.22,0.29,Matches
Oliver Sonne,pe PER,DF,Silkeborg,22,2000,31,30,"2,634",29.3,1,3,4,1,0,0,6,0,0.03,0.10,0.14,0.03,0.14,Matches
Martin Spelmann,dk DEN,"MF,DF",Hvidovre IF,36,1987,26,19,"1,621",18.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Orri Steinn Óskarsson,is ISL,FW,FC Copenhagen,18,2004,26,17,"1,534",17.0,9,4,13,9,0,0,0,0,0.53,0.23,0.76,0.53,0.76,Matches
Daniel Stenderup,dk DEN,DF,Hvidovre IF,34,1989,21,21,"1,805",20.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jannich Storch,dk DEN,GK,Lyngby,30,1993,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tobias Storm,dk DEN,MF,Lyngby,19,2004,26,13,"1,233",13.7,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
Richard Sukuta-Pasu,de GER,FW,Vejle BK,33,1990,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Yuito Suzuki,jp JPN,"MF,FW",Brøndby,21,2001,26,18,"1,517",16.9,9,7,16,9,0,0,1,0,0.53,0.42,0.95,0.53,0.95,Matches
Daniel Svensson,se SWE,"MF,DF",Nordsjælland,21,2002,32,31,"2,686",29.8,2,8,10,2,0,0,1,0,0.07,0.27,0.34,0.07,0.34,Matches
Mads Søndergaard,dk DEN,MF,Viborg,20,2002,27,20,"1,743",19.4,2,1,3,2,0,0,5,0,0.10,0.05,0.15,0.10,0.15,Matches
Christian Sørensen,dk DEN,DF,FC Copenhagen,30,1992,19,9,950,10.6,0,5,5,0,0,0,3,0,0.00,0.47,0.47,0.00,0.47,Matches
Søren Tengstedt,dk DEN,"MF,FW",Silkeborg,23,2000,17,12,895,9.9,4,0,4,2,2,3,0,0,0.40,0.00,0.40,0.20,0.20,Matches
Mike Themsen,dk DEN,"MF,FW",Randers,17,2006,6,3,245,2.7,1,0,1,1,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matches
Nigel Thomas,nl NED,"FW,MF",Viborg,22,2001,16,4,515,5.7,1,1,2,1,0,0,3,0,0.17,0.17,0.35,0.17,0.35,Matches
Tobias Thomsen,dk DEN,FW,Hvidovre IF,30,1992,30,18,"1,702",18.9,8,2,10,8,0,0,4,0,0.42,0.11,0.53,0.42,0.53,Matches
Frederik Tingager,dk DEN,DF,AGF,30,1993,30,30,"2,700",30.0,2,0,2,2,0,0,0,0,0.07,0.00,0.07,0.07,0.07,Matches
Franco Tongya,it ITA,MF,Odense,21,2002,6,4,303,3.4,1,0,1,1,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches
Nathan Trott,eng ENG,GK,Vejle BK,24,1998,31,31,"2,790",31.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
Tom Trybull,de GER,MF,Odense,30,1993,20,15,"1,377",15.3,1,0,1,1,0,0,9,1,0.07,0.00,0.07,0.07,0.07,Matches
Kevin Tshiembe,dk DEN,DF,Brøndby,26,1997,16,11,"1,005",11.2,0,1,1,0,0,0,2,2,0.00,0.09,0.09,0.00,0.09,Matches
Jeppe Tverskov,dk DEN,MF,Nordsjælland,30,1993,32,31,"2,702",30.0,4,2,6,4,0,0,4,0,0.13,0.07,0.20,0.13,0.20,Matches
Sauli Väisänen,fi FIN,DF,Odense,29,1994,3,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicolai Vallys,dk DEN,MF,Brøndby,26,1996,31,31,"2,698",30.0,13,8,21,13,0,0,3,0,0.43,0.27,0.70,0.43,0.70,Matches
Jordi Vanlerberghe,be BEL,DF,Brøndby,27,1996,12,11,"1,005",11.2,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches

Denis Vavro,sk SVK,DF,FC Copenhagen,27,1996,28,25,"2,092",23.2,2,0,2,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches
Igor Vekič,si SVN,GK,Vejle BK,25,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Velkov,bg BUL,DF,Vejle BK,26,1996,26,19,"1,870",20.8,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Jakob Vester,dk DEN,MF,Viborg,18,2004,11,2,277,3.1,2,0,2,2,0,0,1,0,0.65,0.00,0.65,0.65,0.65,Matches
Daniel Wass,dk DEN,MF,Brøndby,34,1989,31,31,"2,530",28.1,3,6,9,1,2,2,7,0,0.11,0.21,0.32,0.04,0.25,Matches
Magnus Westergaard,dk DEN,MF,Viborg,25,1998,23,12,"1,138",12.6,2,2,4,2,0,0,1,0,0.16,0.16,0.32,0.16,0.32,Matches
Casper Winther,dk DEN,MF,Lyngby,20,2003,27,16,"1,640",18.2,1,0,1,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,Matches
Emmanuel Yeboah,gh GHA,FW,Brøndby,20,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Žan Zaletel,si SVN,DF,Viborg,23,1999,27,26,"2,271",25.2,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches
Jan Žambůrek,cz CZE,MF,Viborg,22,2001,3,0,101,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Oliver Zandén,se SWE,DF,Randers,21,2001,8,6,413,4.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefán Þórðarson,is ISL,"MF,FW",Silkeborg,24,1998,28,19,"1,757",19.5,9,1,10,9,0,0,3,0,0.46,0.05,0.51,0.46,0.51,Matches
Filip Đukić,me MNE,GK,Hvidovre IF,23,1999,25,25,"2,250",25.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
