Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Daniel Anyembe,ke KEN,DF,Viborg,24,1998,22,20,"1,770",19.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Hákon Arnar Haraldsson,is ISL,"FW,MF",FC Copenhagen,19,2003,29,26,"2,018",22.4,4,4,8,4,0,0,8,0,0.18,0.18,0.36,0.18,0.36,Matches
Rocco Ascone,fr FRA,FW,Nordsjælland,18,2003,12,5,349,3.9,2,0,2,2,0,0,1,0,0.52,0.00,0.52,0.52,0.52,Matches
Emam Ashour,eg EGY,"MF,FW",Midtjylland,24,1998,5,4,299,3.3,1,0,1,1,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches
Yann Aurel Bisseck,de GER,DF,AGF,21,2000,32,32,"2,880",32.0,4,1,5,4,0,0,3,0,0.12,0.03,0.16,0.12,0.16,Matches
Khouma Babacar,sn SEN,FW,FC Copenhagen,29,1993,3,0,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Edgar Babayan,am ARM,"MF,FW",Randers,26,1995,23,7,714,7.9,2,2,4,2,0,0,3,0,0.25,0.25,0.50,0.25,0.50,Matches
Younes Bakiz,dk DEN,"MF,FW",Aalborg,23,1999,21,16,"1,414",15.7,6,1,7,6,0,0,4,0,0.38,0.06,0.45,0.38,0.45,Matches

Roony Bardghji,se SWE,FW,FC Copenhagen,16,2005,19,4,615,6.8,3,1,4,3,0,0,1,0,0.44,0.15,0.59,0.44,0.59,Matches
Kaare Barslund,dk DEN,DF,Nordsjælland,18,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tobias Bech,dk DEN,"FW,MF",Viborg,20,2002,3,0,62,0.7,2,0,2,2,0,0,1,0,2.90,0.00,2.90,2.90,2.90,Matches
Felix Beijmo,se SWE,MF,AGF,24,1998,14,14,"1,236",13.7,0,3,3,0,0,0,4,0,0.00,0.22,0.22,0.00,0.22,Matches
Joe Bell,nz NZL,MF,Brøndby,23,1999,18,13,"1,072",11.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jashar Beluli,dk DEN,MF,Horsens,18,2004,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Anis Ben Slimane,tn TUN,MF,Brøndby,21,2001,30,13,"1,313",14.6,3,1,4,3,0,0,6,0,0.21,0.07,0.27,0.21,0.27,Matches
Lasse Berg Johnsen,no NOR,MF,Randers,22,1999,32,32,"2,880",32.0,1,1,2,0,1,1,3,0,0.03,0.03,0.06,0.00,0.03,Matches
Sofus Berger Brix,dk DEN,MF,Viborg,19,2003,12,0,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Victor Bernth Kristiansen,dk DEN,DF,FC Copenhagen,19,2002,15,13,"1,121",12.5,1,1,2,1,0,0,6,0,0.08,0.08,0.16,0.08,0.16,Matches
Mads Bidstrup,dk DEN,MF,Nordsjælland,21,2001,30,30,"2,598",28.9,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches
Pep Biel,es ESP,FW,FC Copenhagen,25,1996,7,7,605,6.7,5,3,8,3,2,2,0,0,0.74,0.45,1.19,0.45,0.89,Matches
Parfait Bizoza,bi BDI,MF,Lyngby,23,1999,8,1,251,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Bjelland,dk DEN,DF,Lyngby,34,1988,18,17,"1,254",13.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Oliver Bjerrum Jensen,dk DEN,FW,Randers,20,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Carl Björk,se SWE,FW,Brøndby,22,2000,3,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Peter Bjur,dk DEN,"MF,FW",AGF,22,2000,11,4,292,3.2,1,0,1,1,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches
Peter Bjur,dk DEN,MF,Brøndby,22,2000,4,1,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Marcus Bobjerg,dk DEN,GK,Horsens,24,1998,3,2,242,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Oskar Boesen,dk DEN,FW,Silkeborg,17,2005,3,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicolai Boilesen,dk DEN,DF,FC Copenhagen,30,1992,8,5,499,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Simen Bolkan Nordli,no NOR,"MF,FW",Randers,22,1999,14,10,810,9.0,2,1,3,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33,Matches
Jakob Bonde,dk DEN,"MF,DF",Viborg,28,1993,31,29,"2,298",25.5,3,1,4,1,2,3,5,0,0.12,0.04,0.16,0.04,0.08,Matches
Frederik Brandhof,dk DEN,MF,AGF,26,1996,24,3,638,7.1,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches
Jakob Breum,dk DEN,MF,Odense,18,2003,21,8,839,9.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches

Mark Brink,dk DEN,MF,Silkeborg,24,1998,29,28,"2,281",25.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicolai Brock-Madsen,dk DEN,FW,Randers,29,1993,4,2,144,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Samuel Brolin,se SWE,GK,Horsens,21,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Júnior Brumado,br BRA,FW,Midtjylland,23,1999,11,4,427,4.7,0,0,0,0,0,1,2,1,0.00,0.00,0.00,0.00,0.00,Matches
Filip Bundgaard,dk DEN,FW,Randers,18,2004,31,20,"1,645",18.3,4,2,6,4,0,0,0,0,0.22,0.11,0.33,0.22,0.33,Matches
Oliver Bundgaard,dk DEN,DF,Randers,21,2001,3,2,184,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Oliver Bundgaard,dk DEN,DF,Viborg,21,2001,21,16,"1,486",16.5,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches
Nicolas Bürgy,ch SUI,DF,Viborg,26,1995,28,28,"2,471",27.5,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches
Alexander Busch,dk DEN,DF,Silkeborg,19,2003,11,11,967,10.7,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches
Jacob Buus,dk DEN,MF,Horsens,25,1997,11,7,572,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Asbjørn Bøndergaard,dk DEN,FW,Silkeborg,18,2004,2,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
André Calisir,am ARM,DF,Silkeborg,32,1990,4,4,329,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Christian Cappis,us USA,"DF,MF",Brøndby,22,1999,19,8,991,11.0,2,1,3,2,0,0,4,0,0.18,0.09,0.27,0.18,0.27,Matches
Patrik Carlgren,se SWE,GK,Randers,30,1992,31,31,"2,765",30.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Frederik Carstensen,dk DEN,FW,Silkeborg,20,2002,2,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rasmus Carstensen,dk DEN,DF,Silkeborg,21,2000,3,3,270,3.0,0,2,2,0,0,0,0,0,0.00,0.67,0.67,0.00,0.67,Matches
Edward Chilufya,zm ZAM,"FW,MF",Midtjylland,22,1999,26,4,598,6.6,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches
Chriso,ci CIV,MF,Midtjylland,22,1999,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jacob Christensen,dk DEN,MF,Nordsjælland,21,2001,30,30,"2,633",29.3,0,6,6,0,0,0,8,0,0.00,0.21,0.21,0.00,0.21,Matches
Hans Christian Bernat,dk DEN,GK,Odense,21,2000,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tochi Chukwuani,dk DEN,MF,Lyngby,19,2003,23,19,"1,471",16.3,1,0,1,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches
Viktor Claesson,se SWE,"MF,FW",FC Copenhagen,30,1992,30,30,"2,596",28.8,13,4,17,13,0,2,6,0,0.45,0.14,0.59,0.45,0.59,Matches
William Clem,dk DEN,MF,FC Copenhagen,18,2004,17,11,"1,024",11.4,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches
Rezan Corlu,dk DEN,"MF,FW",Lyngby,24,1997,26,13,"1,273",14.1,2,0,2,2,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches
Andreas Cornelius,dk DEN,FW,FC Copenhagen,29,1993,11,4,510,5.7,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches

Lasso Coulibaly,gh GHA,"FW,MF",Nordsjælland,19,2002,20,4,433,4.8,2,2,4,2,0,0,2,0,0.42,0.42,0.83,0.42,0.83,Matches
Anthony D'Alberto,be BEL,MF,AGF,27,1994,12,1,229,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Adam Daghim,dk DEN,MF,AGF,16,2005,3,0,7,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Anders Dahl,dk DEN,MF,Silkeborg,20,2002,3,0,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mathias Dahl Sauer,dk DEN,MF,AGF,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Robin Dahl Østrøm,no NOR,MF,Odense,19,2002,1,1,70,0.8,1,0,1,1,0,0,0,0,1.29,0.00,1.29,1.29,1.29,Matches
Robin Dahl Østrøm,no NOR,DF,Silkeborg,19,2002,11,6,598,6.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Henrik Dalsgaard,dk DEN,DF,Midtjylland,33,1989,24,22,"2,039",22.7,1,1,2,1,0,0,4,1,0.04,0.04,0.09,0.04,0.09,Matches
Mohammed Daramy,dk DEN,"FW,MF",FC Copenhagen,20,2002,28,26,"2,124",23.6,8,4,12,8,0,0,2,0,0.34,0.17,0.51,0.34,0.51,Matches
Matej Delač,hr CRO,GK,Horsens,29,1992,27,27,"2,368",26.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Kevin Diks,nl NED,DF,FC Copenhagen,25,1996,24,14,"1,351",15.0,1,4,5,1,0,0,7,1,0.07,0.27,0.33,0.07,0.33,Matches
Mohamed Diomandé,ci CIV,"MF,FW",Nordsjælland,20,2001,32,30,"2,503",27.8,5,4,9,5,0,0,4,0,0.18,0.14,0.32,0.18,0.32,Matches
Marko Divkovic,hr CRO,FW,Brøndby,23,1999,11,6,445,4.9,0,3,3,0,0,0,1,0,0.00,0.61,0.61,0.00,0.61,Matches
Mario Dorgeless,ci CIV,MF,Nordsjælland,17,2004,15,4,574,6.4,0,2,2,0,0,0,2,0,0.00,0.31,0.31,0.00,0.31,Matches
Janus Drachmann,dk DEN,MF,Horsens,34,1988,26,14,"1,205",13.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Anders Dreyer,dk DEN,"FW,MF",Midtjylland,24,1998,16,15,"1,376",15.3,8,1,9,7,1,1,1,0,0.52,0.07,0.59,0.46,0.52,Matches
Mikkel Duelund,dk DEN,"MF,FW",AGF,25,1997,12,8,625,6.9,2,2,4,2,0,0,3,0,0.29,0.29,0.58,0.29,0.58,Matches
Jelle Duin,nl NED,FW,AGF,23,1999,15,3,414,4.6,3,0,3,3,0,0,1,0,0.65,0.00,0.65,0.65,0.65,Matches
Nikolas Dyhr,dk DEN,"MF,DF",Midtjylland,21,2001,13,8,687,7.6,1,1,2,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches
Mads Døhr Thychosen,dk DEN,DF,Midtjylland,25,1997,24,15,"1,319",14.7,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
Marvin Egho,at AUT,FW,Randers,28,1994,28,20,"1,764",19.6,6,0,6,5,1,2,4,0,0.31,0.00,0.31,0.26,0.26,Matches
Max Ejdum,dk DEN,MF,Odense,17,2004,2,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Anosike Ementa,dk DEN,FW,Aalborg,20,2002,20,6,696,7.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Mads Emil Madsen,dk DEN,MF,AGF,24,1998,27,25,"2,142",23.8,3,2,5,3,0,0,4,0,0.13,0.08,0.21,0.13,0.21,Matches
Lukas Engel,dk DEN,DF,Silkeborg,23,1998,25,25,"2,165",24.1,1,5,6,1,0,0,3,0,0.04,0.21,0.25,0.04,0.25,Matches

Mads Enggaard,dk DEN,MF,Randers,18,2004,16,14,"1,073",11.9,2,1,3,2,0,0,4,0,0.17,0.08,0.25,0.17,0.25,Matches
Evander,br BRA,MF,Midtjylland,24,1998,10,10,892,9.9,4,0,4,1,3,3,4,0,0.40,0.00,0.40,0.10,0.10,Matches
Håkon Evjen,no NOR,"MF,FW",Brøndby,22,2000,15,11,862,9.6,3,1,4,3,0,0,1,0,0.31,0.10,0.42,0.31,0.42,Matches
Wahid Faghir,dk DEN,FW,Nordsjælland,19,2003,16,6,558,6.2,4,1,5,4,0,0,0,0,0.65,0.16,0.81,0.65,0.81,Matches
Rasmus Falk,dk DEN,MF,FC Copenhagen,30,1992,27,19,"1,601",17.8,2,1,3,2,0,0,1,0,0.11,0.06,0.17,0.11,0.17,Matches
Joel Felix,dk DEN,DF,Silkeborg,24,1998,20,19,"1,731",19.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Max Fenger,dk DEN,FW,Odense,20,2001,5,1,152,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Pedro Ferreira,pt POR,MF,Aalborg,24,1998,27,20,"1,692",18.8,2,0,2,2,0,0,6,0,0.11,0.00,0.11,0.11,0.11,Matches
Alfreð Finnbogason,is ISL,"FW,MF",Lyngby,33,1989,13,10,725,8.1,3,3,6,3,0,0,1,1,0.37,0.37,0.74,0.37,0.74,Matches
Kolbeinn Finnsson,is ISL,"MF,DF",Lyngby,22,1999,15,13,"1,127",12.5,1,3,4,1,0,0,1,0,0.08,0.24,0.32,0.08,0.32,Matches
Iver Fossum,no NOR,MF,Aalborg,26,1996,30,30,"2,479",27.5,3,0,3,3,0,1,1,0,0.11,0.00,0.11,0.11,0.11,Matches
Martin Frese,dk DEN,DF,Nordsjælland,24,1998,26,24,"1,970",21.9,2,2,4,2,0,0,7,0,0.09,0.09,0.18,0.09,0.18,Matches
Mads Frøkjær-Jensen,dk DEN,MF,Odense,23,1999,28,26,"2,080",23.1,8,3,11,4,4,4,3,0,0.35,0.13,0.48,0.17,0.30,Matches
Anton Gaaei,dk DEN,DF,Viborg,19,2002,27,26,"2,344",26.0,0,5,5,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches
Stefan Gartenmann,dk DEN,DF,Midtjylland,25,1997,25,17,"1,623",18.0,3,1,4,3,0,0,3,0,0.17,0.06,0.22,0.17,0.22,Matches
Jonas Gemmer,dk DEN,MF,Horsens,26,1996,29,11,"1,171",13.0,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches
Armin Gigovic,ba BIH,MF,Midtjylland,20,2002,15,12,"1,015",11.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Armin Gigovic,ba BIH,MF,Odense,20,2002,9,9,799,8.9,1,0,1,1,0,0,2,1,0.11,0.00,0.11,0.11,0.11,Matches
Robert Gojani,se SWE,MF,Silkeborg,29,1992,9,3,304,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
James Gomez,gm GAM,DF,Horsens,20,2001,28,26,"2,193",24.4,1,0,1,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,Matches
Diogo Gonçalves,pt POR,"FW,MF",FC Copenhagen,25,1997,14,11,782,8.7,5,0,5,2,3,4,1,0,0.58,0.00,0.58,0.23,0.23,Matches
Kamil Grabara,pl POL,GK,FC Copenhagen,23,1999,23,23,"1,987",22.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Daniel Granli,no NOR,DF,Aalborg,28,1994,22,17,"1,592",17.7,2,1,3,2,0,0,1,0,0.11,0.06,0.17,0.11,0.17,Matches
Simon Graves Jensen,dk DEN,DF,Randers,23,1999,16,14,"1,163",12.9,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches
Pascal Gregor,dk DEN,DF,Lyngby,28,1994,29,27,"2,325",25.8,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches

Mathias Greve,dk DEN,MF,Brøndby,27,1995,25,21,"1,825",20.3,0,2,2,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches
Jay-Roy Grot,nl NED,FW,Viborg,24,1998,17,17,"1,430",15.9,9,2,11,9,0,0,3,0,0.57,0.13,0.69,0.57,0.69,Matches
Gustav Grubbe,dk DEN,DF,Odense,19,2003,27,19,"1,820",20.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Albert Grønbaek,dk DEN,MF,AGF,21,2001,4,1,115,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jeppe Grønning,dk DEN,MF,Viborg,31,1991,30,30,"2,662",29.6,1,4,5,1,0,0,7,0,0.03,0.14,0.17,0.03,0.17,Matches
Sebastian Grønning,dk DEN,FW,AGF,25,1997,6,0,92,1.0,1,0,1,1,0,0,1,0,0.98,0.00,0.98,0.98,0.98,Matches
Frederik Gytkjær,dk DEN,FW,Lyngby,29,1993,23,20,"1,830",20.3,5,0,5,5,0,0,5,0,0.25,0.00,0.25,0.25,0.25,Matches
Anders Hagelskjær,dk DEN,DF,Aalborg,25,1997,3,0,40,0.4,1,0,1,1,0,0,0,0,2.25,0.00,2.25,2.25,2.25,Matches
Brian Hamalainen,dk DEN,DF,Lyngby,33,1989,26,13,"1,304",14.5,0,6,6,0,0,0,2,0,0.00,0.41,0.41,0.00,0.41,Matches
Marcus Hannesbo,dk DEN,MF,Horsens,20,2002,10,1,155,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Hansen,dk DEN,GK,Nordsjælland,26,1995,32,32,"2,880",32.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Jesper Hansen,dk DEN,GK,AGF,37,1985,32,32,"2,880",32.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Kian Hansen,dk DEN,DF,Nordsjælland,33,1989,31,31,"2,704",30.0,0,2,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
Mads Hansen,dk DEN,FW,Nordsjælland,20,2002,26,14,"1,292",14.4,2,1,3,2,0,1,2,0,0.14,0.07,0.21,0.14,0.21,Matches
Martin Hansen,dk DEN,GK,Odense,32,1990,25,25,"2,250",25.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Sabil Hansen,no NOR,DF,Randers,16,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Marco Harboe Ramkilde,dk DEN,FW,Aalborg,24,1998,20,5,674,7.5,2,0,2,2,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches
Conrad Harder,dk DEN,FW,Nordsjælland,17,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Sebastian Hausner,dk DEN,DF,AGF,22,2000,5,3,242,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Sigurd Hauso Haugen,no NOR,FW,AGF,25,1997,31,15,"1,369",15.2,2,1,3,2,0,0,4,0,0.13,0.07,0.20,0.13,0.20,Matches
Frederik Hedegaard,dk DEN,FW,Midtjylland,19,2003,10,3,326,3.6,1,0,1,1,0,0,2,0,0.28,0.00,0.28,0.28,0.28,Matches
Simon Hedlund,se SWE,"FW,MF",Brøndby,29,1993,25,19,"1,567",17.4,2,2,4,2,0,0,4,0,0.11,0.11,0.23,0.11,0.23,Matches
Henrik Heggheim,no NOR,DF,Brøndby,21,2001,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicklas Helenius,dk DEN,FW,Aalborg,31,1991,15,13,"1,009",11.2,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
Nicklas Helenius,dk DEN,FW,Silkeborg,31,1991,17,13,"1,203",13.4,5,2,7,5,0,0,0,0,0.37,0.15,0.52,0.37,0.52,Matches

Mads Hermansen,dk DEN,GK,Brøndby,22,2000,27,27,"2,430",27.0,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches
Lucas Hey,dk DEN,DF,Lyngby,19,2003,24,21,"1,911",21.2,0,2,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches
Viktor Hjorth,dk DEN,DF,Viborg,17,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Malthe Hojholt,dk DEN,MF,Aalborg,21,2001,26,20,"1,876",20.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Charly Horneman,dk DEN,"MF,FW",Odense,18,2004,17,5,525,5.8,2,2,4,2,0,0,1,0,0.34,0.34,0.69,0.34,0.69,Matches
Benjamin Hvidt,dk DEN,MF,AGF,22,2000,3,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Daniel Høegh,dk DEN,DF,Randers,31,1991,18,14,"1,320",14.7,2,2,4,2,0,0,2,0,0.14,0.14,0.27,0.14,0.27,Matches
Lucas Høgsberg,dk DEN,FW,Nordsjælland,16,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Frederik Ibsen,dk DEN,GK,Lyngby,25,1997,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Frederik Ibsen,dk DEN,DF,Brøndby,22,1999,17,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mustapha Isah,ng NGA,FW,Randers,18,2004,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Gustav Isaksen,dk DEN,"FW,MF",Midtjylland,21,2001,31,29,"2,431",27.0,18,5,23,17,1,1,3,0,0.67,0.19,0.85,0.63,0.81,Matches
Mihajlo Ivančević,rs SRB,DF,Odense,23,1999,15,15,"1,295",14.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
Samson Iyede,ng NGA,"FW,MF",Horsens,24,1998,18,4,431,4.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Alassana Jatta,gm GAM,FW,Viborg,23,1999,20,7,650,7.2,2,0,2,2,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches
Issam Jebali,tn TUN,"MF,FW",Odense,30,1991,13,13,"1,074",11.9,4,3,7,3,1,1,1,0,0.34,0.25,0.59,0.25,0.50,Matches
Omar Jebali,tn TUN,DF,Odense,22,2000,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
