Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Yancho Andreev,bg BUL,MF,FC Spartak Varna,32,1990,14,7,594,6.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Angel Angelov,bg BUL,MF,Cherno More,22,1999,5,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Preslav Antonov,bg BUL,FW,CSKA 1948,25,1996,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rodney Antwi,nl NED,FW,FC Spartak Varna,26,1995,15,8,688,7.6,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches
Georgi Argilashki,bg BUL,GK,Botev Plovdiv,31,1991,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ivan Arsov,bg BUL,DF,Septemvri Sofia,21,2000,25,24,"2,069",23.0,0,0,0,0,0,0,7,2,0.00,0.00,0.00,0.00,0.00,Matches
Georgi Atanasov,bg BUL,FW,Arda,18,2004,1,0,1,0.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Martin Atanasov,bg BUL,DF,Botev Vratsa,20,2002,11,6,545,6.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Zahari Atanasov,bg BUL,MF,Septemvri Sofia,17,2005,6,1,79,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Zhivko Atanasov,bg BUL,DF,Cherno More,31,1991,31,31,"2,790",31.0,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches
Hugo Azzi,fr FRA,DF,Botev Plovdiv,18,2003,1,0,21,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Georgi Babaliev,bg BUL,FW,FC Spartak Varna,21,2001,10,4,361,4.0,1,0,1,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches
Martin Bachev,bg BUL,DF,Pirin Blagoevgrad,18,2004,11,4,443,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Monir Al Badarin,ps PLE,MF,Botev Plovdiv,17,2005,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dimo Bakalov,bg BUL,MF,Lokomotiv Sofia,33,1988,31,16,"1,307",14.5,3,0,3,2,1,1,2,0,0.21,0.00,0.21,0.14,0.14,Matches
Jon Bakero,es ESP,"FW,MF",Slavia Sofia,26,1996,5,5,424,4.7,2,0,2,2,0,0,0,0,0.42,0.00,0.42,0.42,0.42,Matches
Denys Balanyuk,ua UKR,MF,FC Spartak Varna,25,1997,24,12,"1,132",12.6,5,0,5,5,0,0,2,0,0.40,0.00,0.40,0.40,0.40,Matches
Dimitar Balinov,bg BUL,DF,Botev Plovdiv,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Lachezar Baltanov,bg BUL,MF,Botev Plovdiv,34,1988,6,3,288,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Daouda Bamba,ci CIV,FW,CSKA Sofia,27,1995,11,4,397,4.4,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matches
Diogo Barbosa,pt POR,MF,Botev Vratsa,26,1996,13,7,739,8.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Tiago Barbosa,br BRA,DF,CSKA 1948,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Bilal Bari,ma MAR,FW,Levski Sofia,24,1998,6,3,322,3.6,2,0,2,2,0,0,1,0,0.56,0.00,0.56,0.56,0.56,Matches
Antoine Baroan,fr FRA,FW,Botev Plovdiv,22,2000,31,28,"2,470",27.4,14,0,14,10,4,4,8,0,0.51,0.00,0.51,0.36,0.36,Matches
Federico Barrios,co COL,GK,Botev Vratsa,25,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Angel Bastunov,bg BUL,FW,CSKA 1948,23,1999,23,11,876,9.7,3,0,3,3,0,0,4,0,0.31,0.00,0.31,0.31,0.31,Matches
Yoan Baurenski,bg BUL,MF,Beroe,20,2001,11,4,472,5.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Yoan Baurenski,bg BUL,MF,CSKA Sofia,20,2001,3,1,115,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexandr Belousov,md MDA,MF,FC Spartak Varna,24,1998,15,10,892,9.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Zakaria Benchaâ,dz ALG,FW,Cherno More,25,1997,13,10,794,8.8,3,0,3,3,0,0,3,1,0.34,0.00,0.34,0.34,0.34,Matches
Ventsislav Bengyuzov,bg BUL,MF,Pirin Blagoevgrad,31,1991,30,25,"1,925",21.4,2,0,2,1,1,1,12,1,0.09,0.00,0.09,0.05,0.05,Matches
Berk Beyhan,bg BUL,FW,Cherno More,17,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mimito Biai,gw GNB,MF,Cherno More,24,1997,16,11,919,10.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Messie Biatoumoussoka,cg CGO,DF,Botev Vratsa,24,1998,24,19,"1,779",19.8,1,0,1,1,0,0,10,0,0.05,0.00,0.05,0.05,0.05,Matches

Marsel Bibishkov,bg BUL,MF,Pirin Blagoevgrad,15,2007,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ryan Bidounga,cg CGO,DF,Loko Plovdiv,25,1997,13,13,"1,170",13.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Ryan Bidounga,cg CGO,DF,CSKA 1948,25,1997,4,3,270,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Ante Blažević,hr CRO,FW,Levski Sofia,26,1996,1,1,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikolay Bodurov,bg BUL,DF,Pirin Blagoevgrad,36,1986,12,12,"1,059",11.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Velislav Boev,bg BUL,DF,FC Spartak Varna,18,2003,11,6,552,6.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Claudio Bonanni,it ITA,MF,PFC Hebar Pazardzhik,25,1997,12,9,785,8.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Biser Bonev,bg BUL,MF,Botev Plovdiv,19,2003,3,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Borisov,bg BUL,DF,FC Spartak Varna,21,2000,18,16,"1,421",15.8,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
Preslav Borukov,bg BUL,MF,Arda,22,2000,17,12,"1,032",11.5,5,0,5,4,1,1,3,0,0.44,0.00,0.44,0.35,0.35,Matches
Preslav Borukov,bg BUL,MF,Loko Plovdiv,22,2000,18,13,"1,230",13.7,3,0,3,3,0,0,2,0,0.22,0.00,0.22,0.22,0.22,Matches
Petar Bosančić,hr CRO,DF,Cherno More,26,1996,22,22,"1,980",22.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Chahreddine Boukholda,fr FRA,MF,Arda,26,1996,6,1,166,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mohamed Brahimi,fr FRA,FW,Botev Plovdiv,23,1998,16,14,"1,153",12.8,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Lukas Brambilla,br BRA,FW,Botev Vratsa,27,1995,6,2,183,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Bruno,br BRA,DF,Lokomotiv Sofia,24,1998,16,11,"1,020",11.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Ilker Budinov,bg BUL,DF,Pirin Blagoevgrad,21,2000,10,7,601,6.7,1,0,1,1,0,0,4,0,0.15,0.00,0.15,0.15,0.15,Matches
Ilker Budinov,bg BUL,DF,FC Spartak Varna,21,2000,9,8,699,7.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Hlib Bukhal,ua UKR,DF,PFC Hebar Pazardzhik,26,1995,14,14,"1,211",13.5,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
Gustavo Busatto,br BRA,GK,CSKA Sofia,31,1990,32,32,"2,880",32.0,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
Bismark C. Kwarena,gh GHA,FW,CSKA Sofia,21,2001,12,1,241,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Johnathan Carlos Pereira,br BRA,DF,CSKA 1948,27,1995,23,19,"1,675",18.6,1,0,1,1,0,0,6,1,0.05,0.00,0.05,0.05,0.05,Matches
Marcelino Carreazo,co COL,MF,CSKA Sofia,23,1999,23,14,"1,412",15.7,3,0,3,3,0,0,6,0,0.19,0.00,0.19,0.19,0.19,Matches
Gustavo Cascardo,br BRA,DF,Beroe,25,1997,14,13,"1,047",11.6,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
Mauro Cerqueira,pt POR,DF,PFC Hebar Pazardzhik,29,1992,7,4,363,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Ronaldo Cesar,br BRA,FW,Levski Sofia,21,2000,34,32,"2,790",31.0,3,1,4,3,0,0,3,0,0.10,0.03,0.13,0.10,0.13,Matches
Asen Chandarov,bg BUL,"FW,MF",Levski Sofia,23,1998,16,5,611,6.8,2,0,2,1,1,1,5,0,0.29,0.00,0.29,0.15,0.15,Matches
Asen Chandarov,bg BUL,"FW,MF",Septemvri Sofia,23,1998,13,10,955,10.6,1,0,1,0,1,1,2,0,0.09,0.00,0.09,0.00,0.00,Matches
Todor Chavorski,bg BUL,FW,PFC Hebar Pazardzhik,29,1993,8,6,517,5.7,1,0,1,0,1,1,0,0,0.17,0.00,0.17,0.00,0.00,Matches
Ruslan Chernenko,ua UKR,MF,FC Spartak Varna,29,1992,7,5,504,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Atanas Chernev,bg BUL,DF,Botev Plovdiv,20,2002,5,0,87,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Konstantin Cheshmedzhiev,mk MKD,MF,Slavia Sofia,26,1996,12,4,403,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Konstantin Cheshmedzhiev,mk MKD,MF,Septemvri Sofia,26,1996,11,10,824,9.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Hritiyan Chipev,bg BUL,FW,Lokomotiv Sofia,21,2001,8,1,178,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ivaylo Chochev,bg BUL,MF,CSKA 1948,29,1993,31,30,"2,694",29.9,21,0,21,17,4,4,3,0,0.70,0.00,0.70,0.57,0.57,Matches
Georgi Chukalov,bg BUL,MF,FC Spartak Varna,24,1998,3,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Cicinho,bg BUL,"DF,MF",Ludogorets,33,1988,13,8,751,8.3,1,0,1,1,0,0,1,1,0.12,0.00,0.12,0.12,0.12,Matches
Matheus dos Santos Clemente,pt POR,MF,Cherno More,24,1998,16,15,"1,255",13.9,1,0,1,1,0,0,7,0,0.07,0.00,0.07,0.07,0.07,Matches
José Cordoba,pa PAN,DF,Levski Sofia,21,2001,25,25,"2,248",25.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Mathias Coureur,mq MTQ,MF,Cherno More,34,1988,18,11,974,10.8,3,0,3,3,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches
Petar Čuić,hr CRO,MF,Septemvri Sofia,23,1999,14,12,897,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Jean-Pierre Da Sylva,fr FRA,MF,Botev Vratsa,25,1997,28,14,"1,378",15.3,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
Arlind Dakaj,ch SUI,MF,Cherno More,20,2001,7,3,242,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Reyan Daskalov,bg BUL,MF,CSKA 1948,27,1995,27,21,"1,962",21.8,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches
Petar Debarliev,bg BUL,GK,PFC Hebar Pazardzhik,31,1991,31,30,"2,745",30.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Spas Delev,bg BUL,"FW,MF",Ludogorets,32,1989,30,13,"1,377",15.3,7,0,7,7,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches
Mirza Delimeđac,rs SRB,MF,Septemvri Sofia,22,1999,7,4,256,2.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Kellian van der Kaap,nl NED,DF,Levski Sofia,23,1998,27,17,"1,621",18.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Kiril Despodov,bg BUL,"FW,MF",Ludogorets,25,1996,30,25,"2,115",23.5,14,1,15,10,4,4,5,0,0.60,0.04,0.64,0.43,0.47,Matches
Alan Dias,br BRA,DF,Lokomotiv Sofia,23,1998,29,28,"2,498",27.8,2,0,2,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches

Martin Dichev,bg BUL,DF,Cherno More,21,2000,15,6,652,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Ivan Dichevski,bg BUL,GK,FC Spartak Varna,21,2001,20,20,"1,800",20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Svetoslav Dikov,bg BUL,MF,CSKA 1948,30,1992,13,5,518,5.8,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches
Iliya Dimitrov,bg BUL,FW,Lokomotiv Sofia,26,1996,18,5,738,8.2,3,0,3,3,0,0,2,0,0.37,0.00,0.37,0.37,0.37,Matches
Ivaylo Dimitrov,bg BUL,MF,Loko Plovdiv,33,1989,17,2,370,4.1,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches
Kristian Dimitrov,bg BUL,DF,Levski Sofia,25,1997,8,2,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Zdravko Dimitrov,bg BUL,FW,FC Spartak Varna,23,1998,11,10,910,10.1,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
Daniel Dimov,bg BUL,"DF,MF",Cherno More,33,1989,13,6,534,5.9,1,0,1,1,0,0,3,0,0.17,0.00,0.17,0.17,0.17,Matches
Plamen Dimov,bg BUL,"DF,MF",FC Spartak Varna,31,1990,22,17,"1,619",18.0,1,0,1,1,0,0,4,1,0.06,0.00,0.06,0.06,0.06,Matches
Georgi Dinkov,bg BUL,DF,Beroe,31,1991,16,10,939,10.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Babacar Dione,be BEL,FW,Loko Plovdiv,25,1997,35,30,"2,459",27.3,4,1,5,4,0,0,0,0,0.15,0.04,0.18,0.15,0.18,Matches
Kristian Dobrev,bg BUL,FW,Slavia Sofia,21,2001,25,14,"1,253",13.9,3,0,3,3,0,0,3,0,0.22,0.00,0.22,0.22,0.22,Matches
Petar Dolapchiev,,DF,Slavia Sofia,,,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Asen Donchev,bg BUL,FW,CSKA Sofia,20,2001,7,2,251,2.8,1,0,1,1,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matches
Erol Dost,bg BUL,MF,Slavia Sofia,23,1999,31,15,"1,517",16.9,2,0,2,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches
Amadou Doumbouya,gn GUI,FW,Botev Plovdiv,19,2002,4,1,122,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Vlatko Drobarov,mk MKD,DF,Cherno More,29,1992,12,11,992,11.0,2,0,2,2,0,0,3,0,0.18,0.00,0.18,0.18,0.18,Matches
Matheus Duarte,br BRA,MF,Lokomotiv Sofia,27,1995,28,23,"2,115",23.5,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandar Dyulgerov,bg BUL,DF,Pirin Blagoevgrad,32,1990,29,29,"2,593",28.8,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
Ivan Dyulgerov,bg BUL,GK,Cherno More,23,1999,26,26,"2,337",26.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Stanislav Dyulgerov,bg BUL,MF,Arda,18,2003,3,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Emanuel,br BRA,DF,FC Spartak Varna,22,1999,8,8,720,8.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Mark Emilio Papazov,bg BUL,FW,CSKA Sofia,18,2003,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mark Emilio Papazov,bg BUL,FW,PFC Hebar Pazardzhik,18,2003,12,2,280,3.1,2,0,2,2,0,0,2,0,0.64,0.00,0.64,0.64,0.64,Matches
Umeh Emmanuel,ng NGA,FW,Botev Plovdiv,17,2004,14,9,841,9.3,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches

James Eto'o,cm CMR,DF,Botev Plovdiv,21,2000,29,27,"2,108",23.4,0,0,0,0,0,0,12,3,0.00,0.00,0.00,0.00,0.00,Matches
Dimitar Evtimov,bg BUL,GK,CSKA Sofia,28,1993,3,3,270,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Ewandro,br BRA,"FW,MF",Loko Plovdiv,26,1996,11,4,440,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Ewandro,br BRA,"FW,MF",FC Spartak Varna,26,1996,15,11,937,10.4,5,0,5,5,0,0,4,0,0.48,0.00,0.48,0.48,0.48,Matches
Boubacar Faye Traore,sn SEN,FW,Beroe,25,1997,7,4,362,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Luiz Felipe,br BRA,DF,Botev Vratsa,23,1999,19,19,"1,697",18.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Welton Felipe,br BRA,MF,Levski Sofia,24,1997,34,33,"2,821",31.3,3,0,3,3,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
Alex Fernandes,br BRA,MF,Cherno More,20,2002,25,19,"1,661",18.5,3,0,3,3,0,0,5,0,0.16,0.00,0.16,0.16,0.16,Matches
Diego Ferraresso,br BRA,"DF,MF",Botev Vratsa,30,1992,34,34,"2,985",33.2,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
Thomas Fontaine,mg MAD,DF,Beroe,31,1991,7,7,560,6.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
França,br BRA,MF,Lokomotiv Sofia,27,1995,34,32,"2,667",29.6,5,0,5,4,1,1,10,2,0.17,0.00,0.17,0.13,0.13,Matches
Steve Furtado,cv CPV,DF,CSKA 1948,27,1994,26,21,"1,764",19.6,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Patrik Galchev,bg BUL,DF,Levski Sofia,21,2001,14,8,746,8.3,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches
Petko Ganev,bg BUL,DF,Botev Vratsa,25,1996,6,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Maurício Garcez,br BRA,"FW,MF",CSKA Sofia,25,1997,31,24,"2,207",24.5,10,0,10,10,0,0,2,0,0.41,0.00,0.41,0.41,0.41,Matches
Nathan Gassama,fr FRA,DF,Slavia Sofia,21,2001,18,13,"1,245",13.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Gavrilov,bg BUL,MF,Botev Vratsa,22,2000,22,14,"1,217",13.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Yoan Gavrilov,bg BUL,MF,Septemvri Sofia,23,1999,17,9,766,8.5,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Baboucarr Gaye,gm GAM,GK,Lokomotiv Sofia,24,1998,13,12,"1,154",12.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Geferson,br BRA,"DF,MF",CSKA Sofia,28,1994,21,14,"1,263",14.0,1,0,1,1,0,0,10,0,0.07,0.00,0.07,0.07,0.07,Matches
Viktor Genev,bg BUL,DF,Botev Plovdiv,33,1988,31,31,"2,684",29.8,3,0,3,3,0,0,9,0,0.10,0.00,0.10,0.10,0.10,Matches
Daniel Genov,bg BUL,MF,Botev Vratsa,33,1989,32,24,"2,062",22.9,3,0,3,3,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches
Aleksandar Georgiev,bg BUL,MF,Arda,24,1997,23,17,"1,572",17.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Antonio Georgiev,bg BUL,DF,Botev Vratsa,24,1997,23,17,"1,721",19.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Asen Georgiev,bg BUL,DF,Septemvri Sofia,29,1993,27,26,"2,369",26.3,1,0,1,1,0,0,9,0,0.04,0.00,0.04,0.04,0.04,Matches

Georgi Georgiev,bg BUL,GK,Cherno More,33,1988,10,9,813,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Miroslav Georgiev,bg BUL,DF,Botev Plovdiv,16,2005,2,1,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Spas Georgiev,bg BUL,MF,Beroe,30,1992,31,21,"2,071",23.0,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
Yanko Georgiev,bg BUL,GK,Pirin Blagoevgrad,33,1988,26,26,"2,227",24.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Simeon Germanov,bg BUL,DF,Beroe,17,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Daniel Gichev,bg BUL,MF,Botev Plovdiv,17,2004,1,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Giovanny,br BRA,MF,Loko Plovdiv,24,1997,26,19,"1,790",19.9,8,0,8,6,2,2,4,0,0.40,0.00,0.40,0.30,0.30,Matches
Saná Gomes,gw GNB,DF,Beroe,22,1999,14,11,910,10.1,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches
Claude Gonçalves,pt POR,MF,Ludogorets,28,1994,19,10,917,10.2,1,0,1,1,0,0,5,1,0.10,0.00,0.10,0.10,0.10,Matches
Ivan Goshev,bg BUL,GK,Beroe,22,2000,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Anatoli Gospodinov,bg BUL,GK,Arda,28,1994,29,29,"2,560",28.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Angel Granchov,bg BUL,DF,CSKA 1948,29,1992,3,2,181,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
