Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches
Alemão,br BRA,DF,Portimonense,19,2002,5,4,363,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sotiris Alexandropoulos,gr GRE,MF,Sporting CP,20,2001,6,0,104,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,7,6,3,0.00,0.00,0.00,0.00,0.00,0.15,0.05,0.20,0.15,0.20,Matches
Ali Alipour,ir IRN,"FW,MF",Gil Vicente FC,26,1995,15,5,527,5.9,2,1,3,2,0,0,2,0,2.0,2.0,1.1,3.2,7,8,61,0.34,0.17,0.51,0.34,0.51,0.35,0.19,0.54,0.35,0.54,Matches
Allano,br BRA,"FW,MF",Santa Clara,27,1995,20,15,"1,132",12.6,1,0,1,0,1,1,5,0,1.5,0.7,0.9,1.6,37,41,96,0.08,0.00,0.08,0.00,0.00,0.12,0.07,0.19,0.05,0.13,Matches
Domingos André Ribeiro Almeida,pt POR,MF,Vitória,22,2000,3,3,237,2.6,0,2,2,0,0,0,1,0,0.3,0.3,0.8,1.1,6,13,2,0.00,0.76,0.76,0.00,0.76,0.11,0.31,0.42,0.11,0.42,Matches
Jordi Almeida,br BRA,GK,Paços,28,1993,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alejandro Alvarado Jr.,us USA,"FW,MF",Vizela,19,2003,5,0,71,0.8,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,3,2,4,0.00,0.00,0.00,0.00,0.00,1.07,0.00,1.07,1.07,1.07,Matches
Pedro Álvaro,pt POR,DF,Estoril,22,2000,30,29,"2,577",28.6,1,0,1,1,0,0,8,0,0.9,0.9,0.3,1.2,14,81,5,0.03,0.00,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.04,Matches
Pedro Amaral,pt POR,DF,Rio Ave,24,1997,12,11,987,11.0,1,2,3,1,0,0,5,0,0.5,0.5,0.6,1.0,11,44,43,0.09,0.18,0.27,0.09,0.27,0.04,0.05,0.10,0.04,0.10,Matches
André Amaro,pt POR,DF,Vitória,19,2002,27,27,"2,361",26.2,1,1,2,1,0,0,11,1,1.9,1.9,0.2,2.1,22,77,2,0.04,0.04,0.08,0.04,0.08,0.07,0.01,0.08,0.07,0.08,Matches
Anderson,br BRA,FW,Vitória,24,1997,30,14,"1,350",15.0,4,0,4,4,0,0,4,1,5.1,5.1,0.4,5.5,23,15,78,0.27,0.00,0.27,0.27,0.27,0.34,0.03,0.36,0.34,0.36,Matches
Anderson,br BRA,"FW,MF",Portimonense,24,1998,6,5,376,4.2,0,0,0,0,0,0,2,0,0.5,0.5,1.0,1.5,11,16,23,0.00,0.00,0.00,0.00,0.00,0.12,0.24,0.37,0.12,0.37,Matches
Anderson,br BRA,"MF,FW",Casa Pia,23,1998,2,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Léo Andrade,br BRA,DF,Marítimo,24,1998,12,12,"1,063",11.8,1,0,1,1,0,0,3,0,1.3,1.1,0.0,1.2,2,22,5,0.08,0.00,0.08,0.08,0.08,0.11,0.00,0.11,0.10,0.10,Matches
André André,pt POR,MF,Vitória,32,1989,20,16,"1,353",15.0,1,0,1,1,0,0,6,0,0.8,0.8,1.5,2.3,24,97,32,0.07,0.00,0.07,0.07,0.07,0.05,0.10,0.15,0.05,0.15,Matches

Andrew,br BRA,GK,Gil Vicente FC,21,2001,24,23,"2,131",23.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Andrezinho,pt POR,"FW,MF",Santa Clara,25,1996,18,4,539,6.0,1,0,1,1,0,0,1,0,2.0,2.0,1.1,3.0,17,24,39,0.17,0.00,0.17,0.17,0.17,0.33,0.18,0.51,0.33,0.51,Matches
Paulo Vítor Fagundes dos Anjos,br BRA,GK,Chaves,33,1988,30,30,"2,700",30.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Carnejy Antoine,ht HAI,"FW,MF",Casa Pia,31,1991,6,0,122,1.4,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,4,5,7,0.74,0.00,0.74,0.74,0.74,0.40,0.06,0.46,0.40,0.46,Matches
Antony,br BRA,"FW,MF",Arouca,20,2001,33,26,"2,375",26.4,6,1,7,6,0,0,3,0,8.9,8.9,2.6,11.5,52,57,166,0.23,0.04,0.27,0.23,0.27,0.34,0.10,0.44,0.34,0.44,Matches
Vitorino Antunes,pt POR,DF,Paços,35,1987,31,31,"2,665",29.6,1,2,3,0,1,1,12,1,1.6,0.9,2.9,3.8,62,147,62,0.03,0.07,0.10,0.00,0.07,0.06,0.10,0.15,0.03,0.13,Matches
Bilel Aouacheria,fr FRA,"FW,MF",Gil Vicente FC,28,1994,24,8,747,8.3,1,1,2,1,0,0,5,0,1.2,1.2,0.7,1.9,25,22,71,0.12,0.12,0.24,0.12,0.24,0.15,0.09,0.23,0.15,0.23,Matches
Wilinton Aponzá,co COL,MF,Portimonense,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mizuki Arai,jp JPN,"FW,MF",Gil Vicente FC,25,1997,8,2,296,3.3,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,14,7,43,0.00,0.00,0.00,0.00,0.00,0.14,0.10,0.24,0.14,0.24,Matches
Henrique Araújo,pt POR,"MF,FW",Benfica,20,2002,5,0,71,0.8,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.6,2,4,8,0.00,0.00,0.00,0.00,0.00,0.72,0.10,0.83,0.72,0.83,Matches
Tiago Araújo,pt POR,"DF,FW",Estoril,21,2001,25,8,881,9.8,1,0,1,1,0,0,3,0,0.7,0.7,0.4,1.1,26,26,67,0.10,0.00,0.10,0.10,0.10,0.07,0.04,0.11,0.07,0.11,Matches
Tomás Araújo,pt POR,DF,Gil Vicente FC,20,2002,22,21,"1,871",20.8,1,2,3,1,0,0,5,0,1.0,1.0,1.3,2.2,27,88,7,0.05,0.10,0.14,0.05,0.14,0.05,0.06,0.11,0.05,0.11,Matches
Arthur,br BRA,"FW,MF",Estoril,24,1998,4,4,275,3.1,1,1,2,1,0,0,1,0,1.4,1.4,0.1,1.6,10,7,18,0.33,0.33,0.65,0.33,0.65,0.46,0.05,0.51,0.46,0.51,Matches
Arthur,br BRA,"MF,DF",Sporting CP,24,1998,24,6,805,8.9,1,2,3,1,0,0,0,0,1.1,1.1,2.1,3.2,46,40,100,0.11,0.22,0.34,0.11,0.34,0.13,0.23,0.36,0.13,0.36,Matches
Gustavo Assuncao,pt POR,MF,Famalicão,22,2000,22,9,954,10.6,1,1,2,1,0,0,10,0,0.1,0.1,0.8,0.8,14,42,11,0.09,0.09,0.19,0.09,0.19,0.01,0.07,0.08,0.01,0.08,Matches
Otavio Ataide,br BRA,DF,Famalicão,20,2002,9,8,707,7.9,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,2,21,2,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
Leo Augusto Pereira,br BRA,"MF,FW",Marítimo,22,2000,10,7,532,5.9,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.6,14,9,42,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches
Fredrik Aursnes,no NOR,"FW,MF",Benfica,26,1995,28,24,"2,155",23.9,2,4,6,2,0,1,5,0,4.2,3.4,3.1,6.5,48,202,135,0.08,0.17,0.25,0.08,0.25,0.17,0.13,0.31,0.14,0.27,Matches
Matheus Babi,br BRA,FW,Santa Clara,25,1997,26,15,"1,358",15.1,5,1,6,2,3,3,6,0,5.4,3.1,1.2,4.3,6,16,61,0.33,0.07,0.40,0.13,0.20,0.36,0.08,0.44,0.20,0.28,Matches
Miguel Baeza,es ESP,"MF,FW",Rio Ave,22,2000,22,14,"1,077",12.0,0,1,1,0,0,0,0,0,0.8,0.8,1.1,1.9,26,42,53,0.00,0.08,0.08,0.00,0.08,0.07,0.09,0.16,0.07,0.16,Matches
Alexander Bah,dk DEN,DF,Benfica,24,1997,28,21,"1,879",20.9,1,4,5,1,0,0,1,0,0.4,0.4,5.4,5.8,59,118,163,0.05,0.19,0.24,0.05,0.24,0.02,0.26,0.28,0.02,0.28,Matches
Jason Bahamboula,cg CGO,MF,Vitória,21,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,0,1,0.00,0.00,0.00,0.00,0.00,2.85,0.00,2.85,2.85,2.85,Matches
Ibrahima Bamba,ci CIV,"DF,MF",Vitória,20,2002,28,27,"2,324",25.8,0,0,0,0,0,0,14,1,0.8,0.8,0.2,1.0,5,48,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Daniel Bandeira,pt POR,MF,Vitória,22,2000,30,17,"1,643",18.3,1,0,1,1,0,0,3,0,0.9,0.9,0.9,1.8,22,105,24,0.05,0.00,0.05,0.05,0.05,0.05,0.05,0.10,0.05,0.10,Matches
Simon Banza,cd COD,FW,Braga,25,1996,30,15,"1,449",16.1,11,2,13,11,0,0,3,0,8.6,8.6,1.2,9.8,20,21,88,0.68,0.12,0.81,0.68,0.81,0.53,0.07,0.61,0.53,0.61,Matches

Romário Baró,pt POR,"MF,FW",Casa Pia,22,2000,18,11,933,10.4,0,1,1,0,0,0,3,0,0.6,0.6,1.7,2.3,15,38,34,0.00,0.10,0.10,0.00,0.10,0.06,0.17,0.23,0.06,0.23,Matches
Luís Bastos,pt POR,DF,Paços,20,2001,8,4,367,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,11,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
Gabriel Batista,br BRA,GK,Santa Clara,24,1998,26,26,"2,340",26.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ricardo Batista,pt POR,GK,Casa Pia,35,1986,31,31,"2,790",31.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dylan Batubinsika,cd COD,DF,Famalicão,26,1996,2,2,180,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,9,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
Batxi,ao ANG,"FW,MF",Chaves,24,1998,4,4,326,3.6,1,1,2,1,0,0,1,0,0.4,0.4,1.0,1.4,14,10,18,0.28,0.28,0.55,0.28,0.55,0.12,0.27,0.39,0.12,0.39,Matches
Clésio Baúque,mz MOZ,"MF,DF",Marítimo,27,1994,2,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
Héctor Bellerín,es ESP,"DF,MF",Sporting CP,27,1995,10,6,443,4.9,1,0,1,1,0,0,1,0,0.5,0.5,0.8,1.3,9,31,46,0.20,0.00,0.20,0.20,0.20,0.10,0.17,0.27,0.10,0.27,Matches
Stefano Beltrame,it ITA,MF,Marítimo,29,1993,20,13,"1,056",11.7,0,0,0,0,0,0,3,0,0.5,0.5,0.8,1.2,15,49,26,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.11,0.04,0.11,Matches
Gilson Benchimol,cv CPV,FW,Estoril,20,2001,11,1,309,3.4,0,1,1,0,0,0,1,0,0.2,0.2,0.1,0.3,2,3,15,0.00,0.29,0.29,0.00,0.29,0.07,0.02,0.09,0.07,0.09,Matches
Beni,ao ANG,MF,Casa Pia,20,2002,14,10,937,10.4,0,1,1,0,0,0,4,1,0.2,0.2,0.9,1.1,13,41,11,0.00,0.10,0.10,0.00,0.10,0.01,0.09,0.10,0.01,0.10,Matches
Benny,pt POR,"FW,MF",Chaves,22,2000,29,15,"1,222",13.6,0,4,4,0,0,0,3,1,0.9,0.9,3.2,4.2,29,42,111,0.00,0.29,0.29,0.00,0.29,0.07,0.24,0.31,0.07,0.31,Matches
Berna,ao ANG,MF,Boavista,18,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Paulo Bernardo,pt POR,MF,Paços,20,2002,13,9,755,8.4,2,2,4,2,0,0,4,1,1.4,1.4,0.3,1.7,6,27,21,0.24,0.24,0.48,0.24,0.48,0.17,0.03,0.20,0.17,0.20,Matches
Celton Biai,pt POR,GK,Vitória,21,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pedro Bicalho,br BRA,"MF,FW",Santa Clara,21,2001,5,2,189,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,3,6,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.11,0.10,0.11,Matches
Emmanuel Boateng,gh GHA,"FW,MF",Rio Ave,26,1996,28,21,"1,862",20.7,6,0,6,6,0,1,5,0,6.6,5.6,1.5,7.1,15,16,97,0.29,0.00,0.29,0.29,0.29,0.32,0.07,0.39,0.27,0.34,Matches
Kennedy Boateng,tg TOG,DF,Santa Clara,25,1996,26,26,"2,315",25.7,3,0,3,3,0,0,6,1,2.9,2.9,0.2,3.1,4,41,8,0.12,0.00,0.12,0.12,0.12,0.11,0.01,0.12,0.11,0.12,Matches
Victor Bobsin,br BRA,MF,Santa Clara,22,2000,24,18,"1,610",17.9,0,1,1,0,0,0,8,0,0.5,0.5,0.8,1.4,11,98,11,0.00,0.06,0.06,0.00,0.06,0.03,0.05,0.08,0.03,0.08,Matches
Bolgado,br BRA,DF,Casa Pia,23,1998,11,4,487,5.4,1,0,1,1,0,0,3,0,0.3,0.3,0.0,0.4,0,11,0,0.18,0.00,0.18,0.18,0.18,0.06,0.00,0.07,0.06,0.07,Matches
Kiko Bondoso,pt POR,"FW,MF",Vizela,26,1995,34,34,"2,842",31.6,2,3,5,2,0,0,2,0,3.1,3.1,4.6,7.7,74,117,214,0.06,0.10,0.16,0.06,0.16,0.10,0.15,0.24,0.10,0.24,Matches
Gonçalo Borges,pt POR,"FW,MF",Porto,21,2001,10,0,114,1.3,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,12,6,13,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.42,0.21,0.42,Matches
Cristian Borja,co COL,DF,Braga,29,1993,14,8,680,7.6,0,0,0,0,0,0,1,0,0.1,0.1,1.1,1.2,17,35,42,0.00,0.00,0.00,0.00,0.00,0.01,0.15,0.16,0.01,0.16,Matches
Róbert Boženík,sk SVK,FW,Boavista,22,1999,23,9,969,10.8,4,1,5,4,0,0,5,0,3.4,3.4,0.4,3.8,9,13,57,0.37,0.09,0.46,0.37,0.46,0.31,0.04,0.35,0.31,0.35,Matches
Rafael Bracalli,br BRA,GK,Boavista,41,1981,28,28,"2,520",28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Pedro Brazão,pt POR,"MF,FW",Famalicão,19,2002,6,4,304,3.4,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,8,18,14,0.00,0.00,0.00,0.00,0.00,0.07,0.13,0.19,0.07,0.19,Matches
Yan Brice Eteki,cm CMR,MF,Casa Pia,24,1997,17,4,595,6.6,0,0,0,0,0,0,4,0,0.2,0.2,0.5,0.7,1,42,9,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.11,0.02,0.11,Matches
Rafael Brito,pt POR,"MF,DF",Marítimo,20,2002,13,7,636,7.1,0,0,0,0,0,0,6,0,0.1,0.1,0.5,0.6,4,41,8,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches
John Brooks,us USA,"MF,DF",Benfica,29,1993,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,2.36,2.36,0.00,2.36,Matches
Bruma,pt POR,"MF,FW",Braga,27,1994,16,13,"1,020",11.3,4,6,10,4,0,0,3,0,3.5,3.5,2.7,6.2,72,58,91,0.35,0.53,0.88,0.35,0.88,0.31,0.24,0.55,0.31,0.55,Matches
Bruninho,br BRA,FW,Arouca,23,1999,17,0,225,2.5,1,0,1,1,0,0,1,0,1.3,1.3,0.1,1.4,5,4,15,0.40,0.00,0.40,0.40,0.40,0.51,0.04,0.54,0.51,0.54,Matches
Matheus Bueno,br BRA,MF,Gil Vicente FC,24,1998,14,4,562,6.2,0,1,1,0,0,0,1,0,0.2,0.2,0.4,0.6,7,44,10,0.00,0.16,0.16,0.00,0.16,0.03,0.06,0.09,0.03,0.09,Matches
André Bukia,cd COD,"FW,MF",Arouca,27,1995,14,13,"1,030",11.4,2,0,2,2,0,0,2,0,1.3,1.3,0.5,1.9,33,32,66,0.17,0.00,0.17,0.17,0.17,0.12,0.05,0.16,0.12,0.16,Matches
Fabijan Buntić,hr CRO,GK,Vizela,25,1997,33,33,"2,970",33.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Oriol Busquets,es ESP,MF,Arouca,23,1999,24,13,"1,160",12.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,2,38,8,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Adrián Butzke,es ESP,FW,Paços,23,1999,26,13,"1,335",14.8,6,1,7,5,1,1,3,1,6.4,5.6,1.6,7.2,13,28,61,0.40,0.07,0.47,0.34,0.40,0.43,0.11,0.54,0.38,0.48,Matches
Jovane Cabral,cv CPV,MF,Sporting CP,24,1998,4,0,55,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,8,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Paulo Henrique Rodrigues Cabral,pt POR,DF,Santa Clara,25,1996,19,17,"1,427",15.9,0,1,1,0,0,0,8,1,0.6,0.6,1.0,1.6,18,61,39,0.00,0.06,0.06,0.00,0.06,0.04,0.06,0.10,0.04,0.10,Matches
Jhonder Cádiz,ve VEN,FW,Famalicão,27,1995,24,14,"1,326",14.7,4,3,7,4,0,0,0,1,5.7,5.7,1.4,7.2,17,24,73,0.27,0.20,0.48,0.27,0.48,0.39,0.10,0.49,0.39,0.49,Matches
Diogo Calila,pt POR,"DF,MF",Santa Clara,23,1998,15,6,652,7.2,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,18,14,25,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches
Ibrahima Camará,gn GUI,MF,Boavista,23,1999,24,12,"1,032",11.5,0,2,2,0,0,0,3,1,0.8,0.8,1.1,2.0,17,59,19,0.00,0.17,0.17,0.00,0.17,0.07,0.10,0.17,0.07,0.17,Matches
Francis Cann,gh GHA,FW,Vizela,24,1998,3,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
Reggie Cannon,us USA,DF,Boavista,24,1998,30,26,"2,313",25.7,0,0,0,0,0,0,11,2,0.1,0.1,0.2,0.3,15,30,8,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Fábio Cardoso,pt POR,DF,Porto,28,1994,17,14,"1,235",13.7,2,0,2,2,0,0,4,0,1.3,1.3,0.1,1.4,3,36,2,0.15,0.00,0.15,0.15,0.15,0.09,0.01,0.10,0.09,0.10,Matches
Felippe Cardoso,br BRA,FW,Casa Pia,23,1998,11,5,508,5.6,4,0,4,3,1,1,4,1,3.6,2.8,1.2,4.0,10,11,19,0.71,0.00,0.71,0.53,0.53,0.62,0.21,0.83,0.48,0.70,Matches
Yago Cariello,br BRA,FW,Portimonense,23,1999,25,16,"1,372",15.2,3,1,4,3,0,0,4,0,5.9,5.9,1.1,7.0,14,9,70,0.20,0.07,0.26,0.20,0.26,0.39,0.07,0.46,0.39,0.46,Matches
Carlinhos,br BRA,MF,Portimonense,28,1994,9,8,683,7.6,0,0,0,0,0,0,2,0,0.4,0.4,0.9,1.3,10,58,18,0.00,0.00,0.00,0.00,0.00,0.05,0.12,0.17,0.05,0.17,Matches
João Carlos,br BRA,FW,Estoril,27,1995,23,5,711,7.9,2,1,3,2,0,0,2,0,3.4,3.4,0.9,4.3,7,13,37,0.25,0.13,0.38,0.25,0.38,0.43,0.11,0.55,0.43,0.55,Matches
Luíz Carlos,br BRA,MF,Paços,37,1985,20,13,"1,136",12.6,0,1,1,0,0,0,4,0,0.3,0.3,0.5,0.8,12,59,23,0.00,0.08,0.08,0.00,0.08,0.02,0.04,0.06,0.02,0.06,Matches
José Carlos Marafona,pt POR,GK,Paços,35,1987,16,16,"1,426",15.8,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Zé Carlos,pt POR,"MF,DF",Vitória,20,2001,15,8,856,9.5,0,2,2,0,0,0,3,0,0.1,0.1,0.5,0.6,13,31,39,0.00,0.21,0.21,0.00,0.21,0.01,0.05,0.06,0.01,0.06,Matches
Zé Carlos,pt POR,DF,Gil Vicente FC,24,1998,8,4,397,4.4,0,1,1,0,0,0,4,0,0.2,0.0,1.4,1.4,4,9,23,0.00,0.23,0.23,0.00,0.23,0.04,0.32,0.36,0.00,0.33,Matches
David Carmo,ao ANG,DF,Porto,23,1999,9,7,636,7.1,0,0,0,0,0,0,1,0,0.9,0.9,0.0,0.9,3,18,1,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
Marcelo Carné,br BRA,GK,Marítimo,32,1990,14,14,"1,260",14.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Carraça,pt POR,DF,Gil Vicente FC,29,1993,26,20,"1,856",20.6,0,2,2,0,0,0,4,0,0.5,0.5,2.6,3.1,29,91,96,0.00,0.10,0.10,0.00,0.10,0.03,0.12,0.15,0.03,0.15,Matches
Anderson Carvalho,br BRA,MF,Santa Clara,32,1990,11,5,491,5.5,0,0,0,0,0,0,4,0,0.3,0.3,0.1,0.4,6,17,7,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.07,0.05,0.07,Matches
João Carvalho,pt POR,MF,Estoril,25,1997,29,27,"2,308",25.6,1,2,3,1,0,0,6,0,1.4,1.4,2.7,4.0,26,127,80,0.04,0.08,0.12,0.04,0.12,0.05,0.10,0.16,0.05,0.16,Matches
Vitor Carvalho,br BRA,MF,Gil Vicente FC,25,1997,31,31,"2,701",30.0,3,0,3,3,0,0,12,1,3.2,3.2,1.8,4.9,32,192,44,0.10,0.00,0.10,0.10,0.10,0.11,0.06,0.16,0.11,0.16,Matches
Cassiano,br BRA,FW,Estoril,33,1989,15,10,898,10.0,2,0,2,2,0,0,2,0,2.7,2.7,0.2,2.9,7,8,24,0.20,0.00,0.20,0.20,0.20,0.27,0.02,0.29,0.27,0.29,Matches
Moises Castillo,co COL,DF,Marítimo,21,2001,20,16,"1,577",17.5,0,1,1,0,0,0,6,0,0.7,0.7,0.6,1.3,5,39,2,0.00,0.06,0.06,0.00,0.06,0.04,0.04,0.07,0.04,0.07,Matches
André Castro,pt POR,MF,Braga,34,1988,24,3,625,6.9,1,1,2,1,0,0,1,0,0.7,0.7,0.1,0.8,9,40,9,0.14,0.14,0.29,0.14,0.29,0.10,0.01,0.11,0.10,0.11,Matches
Geny Catamo,mz MOZ,"FW,MF",Marítimo,21,2001,9,3,342,3.8,1,0,1,1,0,0,1,0,0.8,0.8,0.5,1.3,18,20,42,0.26,0.00,0.26,0.26,0.26,0.22,0.14,0.35,0.22,0.35,Matches
César,br BRA,GK,Boavista,30,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kayky Chagas,br BRA,"MF,FW",Paços,19,2003,8,3,273,3.0,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,8,6,13,0.00,0.00,0.00,0.00,0.00,0.15,0.04,0.19,0.15,0.19,Matches
Youssef Chermiti,pt POR,FW,Sporting CP,18,2004,16,9,844,9.4,3,2,5,3,0,1,4,0,5.8,5.1,0.7,5.7,12,9,47,0.32,0.21,0.53,0.32,0.53,0.62,0.07,0.70,0.54,0.61,Matches
Fábio China,pt POR,"DF,MF",Marítimo,30,1992,10,4,396,4.4,0,0,0,0,0,0,4,1,0.1,0.1,0.4,0.5,7,21,14,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10,Matches
Chiquinho,pt POR,MF,Benfica,27,1995,25,14,"1,371",15.2,1,0,1,1,0,0,2,0,1.2,1.2,2.1,3.3,24,134,32,0.07,0.00,0.07,0.07,0.07,0.08,0.14,0.22,0.08,0.22,Matches
Clayton,br BRA,FW,Casa Pia,23,1999,29,11,"1,184",13.2,4,0,4,4,0,0,6,1,5.9,5.9,0.4,6.3,15,18,76,0.30,0.00,0.30,0.30,0.30,0.45,0.03,0.48,0.45,0.48,Matches
Sebastián Coates,uy URU,DF,Sporting CP,31,1990,30,30,"2,558",28.4,1,0,1,1,0,0,7,0,2.4,2.4,1.4,3.9,13,106,3,0.04,0.00,0.04,0.04,0.04,0.09,0.05,0.14,0.09,0.14,Matches
Dylan Collard,mu MRI,DF,Marítimo,22,2000,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Santiago Colombatto,ar ARG,MF,Famalicão,25,1997,33,31,"2,611",29.0,3,6,9,2,1,2,9,0,3.3,1.8,5.4,7.2,28,115,42,0.10,0.21,0.31,0.07,0.28,0.12,0.19,0.30,0.06,0.25,Matches
Fábio Conceição,pt POR,"DF,MF",Rio Ave,21,2001,31,22,"1,977",22.0,3,3,6,3,0,0,3,0,4.0,3.2,2.2,5.5,61,55,143,0.14,0.14,0.27,0.14,0.27,0.18,0.10,0.28,0.15,0.25,Matches
