Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Thierno Ballo,at AUT,"FW,MF",Wolfsberger AC,21,2002,27,25,"1,971",21.9,12,3,15,9,3,4,5,1,0.55,0.14,0.68,0.41,0.55,Matches
Matan Baltaxa,il ISR,DF,Austria Wien,27,1995,7,2,196,2.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Mohamed Bamba,ci CIV,FW,Wolfsberger AC,21,2001,15,13,"1,144",12.7,6,1,7,5,1,1,5,0,0.47,0.08,0.55,0.39,0.47,Matches
Dominik Baumgartner,at AUT,DF,Wolfsberger AC,27,1996,30,30,"2,682",29.8,0,3,3,0,0,0,6,0,0.00,0.10,0.10,0.00,0.10,Matches
George Bello,us USA,"MF,DF",LASK,21,2002,24,22,"1,867",20.7,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches
Rico Benatelli,de GER,MF,SK Austria Klagenfurt,31,1992,31,29,"2,434",27.0,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches
Tobias Berger,at AUT,DF,SC Austria Lustenau,20,2002,21,13,"1,193",13.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Valon Berisha,xk KVX,MF,LASK,30,1993,15,12,"1,036",11.5,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches

Max Besuschkow,de GER,MF,SK Austria Klagenfurt,26,1997,15,11,"1,000",11.1,2,3,5,2,0,0,2,0,0.18,0.27,0.45,0.18,0.45,Matches
Mads Bidstrup,dk DEN,MF,RB Salzburg,22,2001,25,21,"1,894",21.0,2,1,3,2,0,0,2,0,0.10,0.05,0.14,0.10,0.14,Matches
Mika Biereth,dk DEN,FW,Sturm Graz,20,2003,15,15,"1,111",12.3,5,2,7,5,0,0,2,0,0.41,0.16,0.57,0.41,0.57,Matches
Nicolas Binder,at AUT,FW,SK Austria Klagenfurt,21,2002,12,9,787,8.7,1,2,3,1,0,0,1,0,0.11,0.23,0.34,0.11,0.34,Matches
Noah Bischof,at AUT,FW,SCR Altach,20,2002,12,4,339,3.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Bror Blume,dk DEN,MF,WSG Tirol,31,1992,14,9,779,8.7,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
Augustine Boakye,gh GHA,FW,Wolfsberger AC,22,2000,26,21,"1,825",20.3,9,6,15,9,0,0,6,1,0.44,0.30,0.74,0.44,0.74,Matches
Kennedy Boateng,tg TOG,DF,SC Austria Lustenau,26,1996,17,15,"1,284",14.3,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
Ben Bobzien,de GER,"MF,FW",SC Austria Lustenau,20,2003,27,13,"1,297",14.4,1,4,5,1,0,0,4,0,0.07,0.28,0.35,0.07,0.35,Matches
Hendrik Bonmann,de GER,GK,Wolfsberger AC,29,1994,24,24,"2,160",24.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Solomon Bonnah,nl NED,"MF,DF",SK Austria Klagenfurt,19,2003,28,16,"1,424",15.8,2,0,2,2,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches
Aleksandar Borković,at AUT,DF,Sturm Graz,24,1999,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ibane Bowat,sct SCO,DF,Hartberg,20,2002,29,29,"2,493",27.7,1,0,1,1,0,0,3,1,0.04,0.00,0.04,0.04,0.04,Matches
Michael Brandner,at AUT,MF,Blau-Weiß Linz,28,1995,7,2,198,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Matthias Braunöder,at AUT,MF,Austria Wien,21,2002,16,8,775,8.6,0,1,1,0,0,0,1,1,0.00,0.12,0.12,0.00,0.12,Matches
Alexander Briedl,at AUT,MF,Blau-Weiß Linz,21,2002,22,13,"1,302",14.5,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches
Angelo Brückner,de GER,DF,Hartberg,20,2003,11,1,152,1.7,0,1,1,0,0,0,0,0,0.00,0.59,0.59,0.00,0.59,Matches
Aleksander Buksa,pl POL,FW,WSG Tirol,20,2003,29,12,"1,197",13.3,1,1,2,0,1,1,0,0,0.08,0.08,0.15,0.00,0.08,Matches
Guido Burgstaller,at AUT,FW,Rapid Wien,34,1989,20,17,"1,491",16.6,7,4,11,7,0,0,2,0,0.42,0.24,0.66,0.42,0.66,Matches
Amady Camara,ml MLI,FW,Sturm Graz,18,2005,17,2,383,4.3,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matches
Nicolás Capaldo,ar ARG,"MF,DF",RB Salzburg,25,1997,10,5,569,6.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Paterson Chato,de GER,MF,SC Austria Lustenau,26,1996,14,11,814,9.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Lucas Copado,de GER,FW,LASK,19,2004,4,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Christopher Cvetko,at AUT,MF,SK Austria Klagenfurt,26,1997,24,23,"1,906",21.2,2,1,3,2,0,0,6,0,0.09,0.05,0.14,0.09,0.14,Matches
Adam Daghim,dk DEN,MF,RB Salzburg,17,2005,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Flavius Daniliuc,at AUT,DF,RB Salzburg,22,2001,11,10,833,9.3,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
Amadou Dante,ml MLI,DF,Sturm Graz,22,2000,11,5,463,5.1,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches
Ebrima Darboe,gm GAM,MF,LASK,22,2001,5,3,258,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Amar Dedić,ba BIH,DF,RB Salzburg,20,2002,21,18,"1,614",17.9,3,4,7,3,0,0,3,0,0.17,0.22,0.39,0.17,0.39,Matches
Vesel Demaku,at AUT,MF,SCR Altach,23,2000,15,13,974,10.8,1,1,2,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,Matches
Rafael Devisate,br BRA,MF,SC Austria Lustenau,17,2005,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Yadaly Diaby,gn GUI,"FW,MF",SC Austria Lustenau,22,2000,28,19,"1,813",20.1,5,0,5,5,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches
Ousmane Diakité,ml MLI,MF,Hartberg,23,2000,29,23,"1,995",22.2,1,0,1,1,0,0,6,2,0.05,0.00,0.05,0.05,0.05,Matches
Baila Diallo,fr FRA,"DF,MF",SC Austria Lustenau,22,2001,13,12,"1,018",11.3,0,1,1,0,0,0,4,1,0.00,0.09,0.09,0.00,0.09,Matches
Mamady Diambou,ml MLI,MF,RB Salzburg,20,2002,14,8,697,7.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Mahamadou Diarra,ml MLI,FW,WSG Tirol,19,2003,22,17,"1,495",16.6,4,1,5,4,0,0,6,0,0.24,0.06,0.30,0.24,0.30,Matches
Ousmane Diawara,se SWE,FW,SCR Altach,23,1999,4,2,147,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Kristijan Dobras,at AUT,MF,Blau-Weiß Linz,30,1992,17,4,618,6.9,2,0,2,2,0,0,3,1,0.29,0.00,0.29,0.29,0.29,Matches
Nene Dorgeles,ml MLI,FW,RB Salzburg,20,2002,24,6,812,9.0,5,2,7,5,0,0,0,0,0.55,0.22,0.78,0.55,0.78,Matches
Furkan Dursun,at AUT,FW,Rapid Wien,18,2005,5,0,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexander Eckmayr,at AUT,GK,SCR Altach,24,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Maximilian Entrup,at AUT,FW,Hartberg,26,1997,24,23,"1,932",21.5,12,3,15,11,1,1,5,0,0.56,0.14,0.70,0.51,0.65,Matches
Julius Ertlthaler,at AUT,MF,WSG Tirol,26,1997,16,12,971,10.8,2,0,2,2,0,0,5,0,0.19,0.00,0.19,0.19,0.19,Matches
Lukas Fadinger,at AUT,"MF,FW",SCR Altach,22,2000,31,31,"2,588",28.8,3,3,6,3,0,0,7,0,0.10,0.10,0.21,0.10,0.21,Matches
Stefan Feiertag,at AUT,"FW,MF",Blau-Weiß Linz,21,2001,27,5,750,8.3,1,2,3,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36,Matches
Fernando,br BRA,FW,RB Salzburg,24,1999,11,8,549,6.1,4,2,6,4,0,0,2,0,0.66,0.33,0.98,0.66,0.98,Matches
Maximilian Fillafer,at AUT,"MF,FW",Hartberg,18,2004,26,6,647,7.2,2,0,2,2,0,0,2,0,0.28,0.00,0.28,0.28,0.28,Matches
Manfred Fischer,at AUT,"MF,FW",Austria Wien,27,1995,29,27,"2,362",26.2,0,1,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches
Dominik Fitz,at AUT,"MF,FW",Austria Wien,24,1999,27,25,"1,966",21.8,8,4,12,4,4,4,7,0,0.37,0.18,0.55,0.18,0.37,Matches
Florian Flecker,at AUT,"MF,FW",LASK,27,1995,29,17,"1,732",19.2,5,3,8,5,0,0,3,0,0.26,0.16,0.42,0.26,0.42,Matches

Amankwah Forson,gh GHA,"MF,FW",RB Salzburg,20,2002,23,14,"1,195",13.3,2,2,4,2,0,0,1,0,0.15,0.15,0.30,0.15,0.30,Matches
Justin Forst,at AUT,FW,WSG Tirol,20,2003,13,0,169,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Lukas Fridrikas,at AUT,"FW,MF",SC Austria Lustenau,25,1997,19,16,"1,276",14.2,6,0,6,4,2,3,0,0,0.42,0.00,0.42,0.28,0.28,Matches
Dominik Frieser,at AUT,"MF,FW",Hartberg,29,1993,30,20,"1,666",18.5,3,4,7,3,0,0,1,1,0.16,0.22,0.38,0.16,0.38,Matches
Christian Früchtl,de GER,GK,Austria Wien,23,2000,29,29,"2,610",29.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Mohammed Fuseini,gh GHA,FW,Sturm Graz,21,2002,11,0,108,1.2,1,0,1,1,0,0,0,0,0.83,0.00,0.83,0.83,0.83,Matches
Thierry Gale,bb BRB,MF,Rapid Wien,21,2002,5,0,90,1.0,1,0,1,1,0,0,0,0,1.00,0.00,1.00,1.00,1.00,Matches
Lucas Galvão,br BRA,DF,Austria Wien,32,1991,24,24,"2,112",23.5,0,1,1,0,0,0,12,2,0.00,0.04,0.04,0.00,0.04,Matches
Jusuf Gazibegović,ba BIH,DF,Sturm Graz,23,2000,31,30,"2,459",27.3,2,5,7,2,0,0,3,0,0.07,0.18,0.26,0.07,0.26,Matches
Christian Gebauer,at AUT,"MF,FW",SCR Altach,29,1993,30,25,"2,076",23.1,2,1,3,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13,Matches
Turgay Gemicibaşi,,MF,SK Austria Klagenfurt,27,1996,16,7,775,8.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Thomas Geris,at AUT,"DF,MF",WSG Tirol,20,2002,13,6,532,5.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Niklas Geyrhofer,at AUT,"MF,DF",Sturm Graz,23,2000,12,4,474,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kosmas Gezos,gr GRE,DF,SK Austria Klagenfurt,30,1992,19,17,"1,458",16.2,2,1,3,2,0,0,4,0,0.12,0.06,0.19,0.12,0.19,Matches
Oscar Gloukh,il ISR,"FW,MF",RB Salzburg,19,2004,29,25,"1,942",21.6,7,11,18,7,0,0,3,0,0.32,0.51,0.83,0.32,0.83,Matches
Fabian Gmeiner,at AUT,"DF,MF",SC Austria Lustenau,26,1997,26,13,"1,472",16.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Thomas Goiginger,at AUT,"MF,FW",LASK,30,1993,12,3,397,4.4,2,2,4,1,1,1,0,0,0.45,0.45,0.91,0.23,0.68,Matches
Julian Gölles,at AUT,MF,Blau-Weiß Linz,23,1999,25,16,"1,498",16.6,2,2,4,2,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches
Jon Gorenc Stanković,si SVN,MF,Sturm Graz,27,1996,28,28,"2,400",26.7,3,0,3,3,0,0,5,2,0.11,0.00,0.11,0.11,0.11,Matches
Nico Gorzel,de GER,MF,SC Austria Lustenau,25,1998,13,11,902,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Lucas Gourna-Douath,fr FRA,MF,RB Salzburg,19,2003,28,20,"1,838",20.4,0,2,2,0,0,0,6,1,0.00,0.10,0.10,0.00,0.10,Matches
Pius Grabher,at AUT,MF,SC Austria Lustenau,29,1993,25,23,"1,837",20.4,1,0,1,1,0,0,4,2,0.05,0.00,0.05,0.05,0.05,Matches
Marvin da Graça,lu LUX,DF,Austria Wien,28,1995,20,20,"1,650",18.3,0,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,Matches
Patrick Greil,at AUT,MF,Rapid Wien,26,1996,5,1,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Lukas Grgic,at AUT,MF,Rapid Wien,27,1995,21,16,"1,480",16.4,2,1,3,2,0,0,5,0,0.12,0.06,0.18,0.12,0.18,Matches

Andreas Gruber,at AUT,"FW,MF",Austria Wien,28,1995,31,27,"2,261",25.1,11,3,14,11,0,0,4,0,0.44,0.12,0.56,0.44,0.56,Matches
Tobias Gruber,at AUT,DF,Wolfsberger AC,18,2005,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dario Grujcic,at AUT,DF,SC Austria Lustenau,24,1999,25,23,"1,939",21.5,1,1,2,1,0,0,6,0,0.05,0.05,0.09,0.05,0.09,Matches
Marco Grüll,at AUT,"MF,FW",Rapid Wien,25,1998,29,26,"2,307",25.6,13,6,19,6,7,7,3,0,0.51,0.23,0.74,0.23,0.47,Matches
Hakim Guenouche,fr FRA,MF,Austria Wien,23,2000,24,13,"1,133",12.6,1,1,2,1,0,0,4,1,0.08,0.08,0.16,0.08,0.16,Matches
David Gugganig,at AUT,DF,WSG Tirol,26,1997,22,21,"1,816",20.2,0,1,1,0,0,0,6,1,0.00,0.05,0.05,0.00,0.05,Matches
Lukas Gugganig,at AUT,DF,SCR Altach,28,1995,27,24,"2,106",23.4,3,0,3,3,0,0,7,0,0.13,0.00,0.13,0.13,0.13,Matches
Daouda Guindo,ml MLI,DF,RB Salzburg,20,2002,18,13,"1,205",13.4,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
Lukas Gütlbauer,at AUT,GK,Wolfsberger AC,22,2000,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Armin Haider,at AUT,FW,LASK,17,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Julian Halwachs,at AUT,MF,Hartberg,20,2003,19,0,217,2.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Johannes Handl,at AUT,DF,Austria Wien,25,1998,26,26,"2,309",25.7,1,0,1,1,0,0,9,0,0.04,0.00,0.04,0.04,0.04,Matches
Stefan Haudum,at AUT,"DF,MF",Blau-Weiß Linz,28,1994,14,8,699,7.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Elias Havel,at AUT,FW,LASK,20,2003,19,5,575,6.4,2,1,3,2,0,0,3,0,0.31,0.16,0.47,0.31,0.47,Matches
Niklas Hedl,at AUT,GK,Rapid Wien,22,2001,32,32,"2,880",32.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Jürgen Heil,at AUT,DF,Hartberg,26,1997,30,30,"2,656",29.5,2,2,4,2,0,0,10,1,0.07,0.07,0.14,0.07,0.14,Matches
Stefan Hierländer,at AUT,MF,Sturm Graz,32,1991,22,6,661,7.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Raphael Hofer,at AUT,"MF,FW",Blau-Weiß Linz,20,2003,6,4,269,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Maximilian Hofmann,at AUT,DF,Rapid Wien,29,1993,17,14,"1,214",13.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
James Holland,au AUS,MF,Austria Wien,34,1989,18,8,701,7.8,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
Timo Horn,de GER,GK,RB Salzburg,30,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tomi Horvat,si SVN,"MF,FW",Sturm Graz,24,1999,28,24,"1,982",22.0,7,5,12,7,0,0,0,0,0.32,0.23,0.54,0.32,0.54,Matches
Sascha Horvath,at AUT,MF,LASK,26,1996,24,23,"2,023",22.5,1,5,6,1,0,0,9,0,0.04,0.22,0.27,0.04,0.27,Matches
Muharem Huskovic,at AUT,FW,Austria Wien,20,2003,27,13,"1,300",14.4,3,0,3,3,0,0,5,0,0.21,0.00,0.21,0.21,0.21,Matches
Lukas Ibertsberger,at AUT,"MF,DF",Wolfsberger AC,19,2003,13,8,893,9.9,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches

Mehmet Ibrahimi,de GER,FW,Blau-Weiß Linz,20,2003,13,0,272,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Sandro Ingolitsch,at AUT,"DF,MF",SCR Altach,26,1997,21,15,"1,322",14.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Andy Irving,sct SCO,"MF,FW",SK Austria Klagenfurt,23,2000,28,23,"1,933",21.5,9,4,13,6,3,3,5,0,0.42,0.19,0.61,0.28,0.47,Matches
Nosa Iyobosa Edokpolor,at AUT,MF,SCR Altach,26,1996,9,1,219,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Lukas Jäger,at AUT,MF,SCR Altach,29,1994,30,29,"2,461",27.3,1,0,1,1,0,0,12,0,0.04,0.00,0.04,0.04,0.04,Matches
Isak Jansson,se SWE,MF,Rapid Wien,21,2002,11,5,503,5.6,1,1,2,1,0,0,2,0,0.18,0.18,0.36,0.18,0.36,Matches
Jakob Jantscher,at AUT,"FW,MF",Sturm Graz,34,1989,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Florian Jaritz,at AUT,FW,SK Austria Klagenfurt,25,1997,26,9,"1,019",11.3,3,3,6,3,0,0,3,0,0.26,0.26,0.53,0.26,0.53,Matches
Vitezslav Jaros,cz CZE,GK,Sturm Graz,22,2001,14,14,"1,260",14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Adis Jasic,at AUT,MF,Wolfsberger AC,20,2003,30,24,"2,034",22.6,2,1,3,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,Matches
Seedy Jatta,no NOR,FW,Sturm Graz,20,2003,17,5,555,6.2,2,0,2,2,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matches
David Jaunegg,at AUT,DF,WSG Tirol,20,2003,1,0,11,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Max Johnston,sct SCO,DF,Sturm Graz,19,2003,20,2,462,5.1,0,1,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches
Branko Jovičić,rs SRB,MF,LASK,30,1993,19,14,"1,178",13.1,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
Pascal Juan Estrada,at AUT,DF,SCR Altach,21,2002,6,4,339,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandar Jukic,at AUT,"MF,FW",Austria Wien,23,2000,16,8,842,9.4,0,2,2,0,0,1,4,0,0.00,0.21,0.21,0.00,0.21,Matches
Jan Jurčec,hr CRO,"MF,FW",SCR Altach,22,2000,28,11,"1,131",12.6,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
Djawal Kaïba,cm CMR,MF,SCR Altach,20,2003,4,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tobias Kainz,at AUT,MF,Hartberg,30,1992,30,20,"1,769",19.7,1,3,4,1,0,0,4,0,0.05,0.15,0.20,0.05,0.20,Matches
Dijon Kameri,at AUT,MF,RB Salzburg,19,2004,6,2,162,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ayi Kangni-Soukpe,il ISR,FW,Austria Wien,20,2003,4,0,92,1.0,0,1,1,0,0,0,1,0,0.00,0.98,0.98,0.00,0.98,Matches
Sankara Karamoko,ci CIV,FW,Wolfsberger AC,19,2003,9,3,293,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Sinan Karweina,de GER,"FW,MF",SK Austria Klagenfurt,24,1999,27,27,"2,084",23.2,10,6,16,10,0,1,5,0,0.43,0.26,0.69,0.43,0.69,Matches
Neraysho Kasanwirjo,nl NED,DF,Rapid Wien,21,2002,23,20,"1,776",19.7,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Dennis Kaygin,de GER,MF,Rapid Wien,19,2004,5,2,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Scott Kennedy,ca CAN,"DF,MF",Wolfsberger AC,26,1997,18,18,"1,482",16.5,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
Roman Kerschbaum,at AUT,MF,Rapid Wien,29,1994,27,13,"1,233",13.7,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Konstantin Kerschbaumer,at AUT,MF,Wolfsberger AC,31,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Otar Kiteishvili,ge GEO,"MF,FW",Sturm Graz,27,1996,25,24,"1,927",21.4,9,5,14,8,1,1,9,0,0.42,0.23,0.65,0.37,0.61,Matches
Maurits Kjærgaard,dk DEN,"MF,DF",RB Salzburg,20,2003,17,15,"1,309",14.5,2,5,7,2,0,0,1,0,0.14,0.34,0.48,0.14,0.48,Matches
Marco Knaller,at AUT,GK,SK Austria Klagenfurt,36,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Enes Koc,at AUT,MF,SC Austria Lustenau,18,2005,2,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tobias Koch,at AUT,MF,Blau-Weiß Linz,22,2001,23,22,"1,943",21.6,1,0,1,0,1,1,5,0,0.05,0.00,0.05,0.00,0.00,Matches
Sekou Koita,ml MLI,"FW,MF",RB Salzburg,23,1999,19,4,672,7.5,8,1,9,7,1,1,2,0,1.07,0.13,1.21,0.94,1.07,Matches
Paul Koller,at AUT,DF,SCR Altach,21,2002,31,30,"2,717",30.2,3,0,3,3,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches
Paul Komposch,at AUT,DF,Hartberg,22,2001,31,30,"2,656",29.5,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
Karim Konaté,ci CIV,FW,RB Salzburg,19,2004,29,22,"1,845",20.5,20,2,22,20,0,0,6,0,0.98,0.10,1.07,0.98,1.07,Matches
Moussa Koné,sn SEN,FW,LASK,26,1996,8,3,317,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
