Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Damir Šovšić,ba BIH,MF,Radnik Surdulica,33,1990,12,6,632,7.0,1,1,2,0,1,1,0,0,0.14,0.14,0.28,0.00,0.14,Matches
Uroš Spajić,rs SRB,DF,Red Star,30,1993,25,21,"1,894",21.0,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches
Nikola Srećković,rs SRB,MF,Novi Pazar,27,1996,17,11,952,10.6,3,0,3,3,0,0,3,0,0.28,0.00,0.28,0.28,0.28,Matches
Uroš Sremčević,rs SRB,FW,Red Star,17,2006,8,5,343,3.8,2,0,2,2,0,0,0,0,0.52,0.00,0.52,0.52,0.52,Matches
Uroš Sremčević,rs SRB,FW,Mladost Lučani,17,2006,16,13,"1,070",11.9,4,0,4,4,0,0,2,0,0.34,0.00,0.34,0.34,0.34,Matches
Milorad Stajić,ba BIH,MF,Radnički Niš,21,2002,27,22,"1,887",21.0,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches

Lazar Stajković,rs SRB,FW,Spartak Subotic,19,2003,9,3,261,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Marko Stamenic,nz NZL,MF,Red Star,21,2002,27,20,"1,719",19.1,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches
Uroš Stamenić,rs SRB,FW,FK IMT Novi Beograd,26,1996,16,6,681,7.6,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches
Saša Stamenković,rs SRB,GK,Mladost Lučani,38,1985,36,35,"3,187",35.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Petar Stanic,rs SRB,MF,TSC Bačka Top,21,2001,30,21,"1,678",18.6,5,4,9,4,1,1,4,0,0.27,0.21,0.48,0.21,0.43,Matches
Aleksandar Stanković,rs SRB,GK,FK Železničar Pančevo,25,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Stanković,rs SRB,FW,Napredak Kruš,17,2006,1,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Stanković,rs SRB,MF,Čukarički,20,2003,25,20,"1,892",21.0,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches
Vojislav Stanković,rs SRB,DF,FK Železničar Pančevo,35,1987,36,36,"3,221",35.8,2,2,4,2,0,0,5,0,0.06,0.06,0.11,0.06,0.11,Matches
Jug Stanojev,rs SRB,FW,Spartak Subotic,24,1999,31,24,"2,347",26.1,1,1,2,1,0,0,0,0,0.04,0.04,0.08,0.04,0.08,Matches
Jovan Stanojevic,rs SRB,MF,Radnik Surdulica,18,2005,4,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Slobodan Stanojlovic,rs SRB,MF,Napredak Kruš,21,2001,31,13,"1,375",15.3,2,1,3,2,0,0,1,0,0.13,0.07,0.20,0.13,0.20,Matches
Stefan Stefanović,rs SRB,MF,FK IMT Novi Beograd,31,1991,6,0,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dimitrije Stevanović,rs SRB,GK,Radnički Niš,18,2004,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Miladin Stevanović,rs SRB,DF,Čukarički,27,1996,23,23,"2,043",22.7,0,3,3,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13,Matches
Nemanja Stevanović,rs SRB,GK,Partizan,31,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Stevanović,rs SRB,DF,Napredak Kruš,24,1998,17,12,"1,067",11.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Trivante Stewart,jm JAM,FW,Javor Ivanjica,23,2000,17,16,"1,332",14.8,3,0,3,3,0,0,3,0,0.20,0.00,0.20,0.20,0.20,Matches
Mateja Stjepanović,rs SRB,MF,Partizan,19,2004,8,3,325,3.6,0,1,1,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,Matches
Dušan Stoiljković,rs SRB,FW,Napredak Kruš,28,1994,17,8,869,9.7,1,4,5,1,0,0,0,0,0.10,0.41,0.52,0.10,0.52,Matches
Dragan Stoisavljević,rs SRB,FW,Voždovac,19,2003,4,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Andreja Stojanović,rs SRB,DF,Radnički Niš,24,1998,14,8,777,8.6,0,2,2,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches
Darko Stojanović,rs SRB,MF,FK IMT Novi Beograd,19,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Lazar Stojanovic,rs SRB,DF,Čukarički,18,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Luka Stojanović,rs SRB,"FW,MF",Čukarički,29,1994,10,1,191,2.1,1,0,1,1,0,0,0,0,0.47,0.00,0.47,0.47,0.47,Matches

Mateja Stojanović,rs SRB,DF,Radnik Surdulica,20,2003,7,3,304,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Milan Stojanović,rs SRB,MF,Radnik Surdulica,35,1988,9,0,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Stojić,rs SRB,MF,TSC Bačka Top,25,1998,30,30,"2,678",29.8,4,2,6,4,0,0,11,0,0.13,0.07,0.20,0.13,0.20,Matches
Aranđel Stojković,rs SRB,DF,Partizan,28,1995,34,32,"2,815",31.3,3,3,6,3,0,0,1,0,0.10,0.10,0.19,0.10,0.19,Matches
Bogdan Stojković,rs SRB,MF,Radnik Surdulica,20,2002,7,1,183,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Denis Stojković,rs SRB,FW,Radnički Niš,20,2002,3,1,85,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Luka Subotić,rs SRB,DF,Čukarički,20,2003,13,11,992,11.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandar Šušnjar,au AUS,DF,Novi Pazar,27,1995,3,3,203,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Đorđe Šušnjar,me MNE,FW,FK Železničar Pančevo,31,1992,17,5,670,7.4,2,0,2,2,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches
Strahinja Tanasijević,rs SRB,DF,Spartak Subotic,26,1997,17,16,"1,420",15.8,1,1,2,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,Matches
Ibrahim Tanko,gh GHA,FW,Javor Ivanjica,24,1999,18,18,"1,441",16.0,5,4,9,5,0,0,0,0,0.31,0.25,0.56,0.31,0.56,Matches
Slobodan Tedić,rs SRB,FW,Čukarički,23,2000,5,0,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Danilo Teodorović,ba BIH,FW,Voždovac,21,2002,30,12,"1,185",13.2,2,0,2,2,0,0,6,0,0.15,0.00,0.15,0.15,0.15,Matches
Mihajlo Terzić,rs SRB,MF,Radnički Niš,17,2005,3,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Terzić,rs SRB,FW,FK IMT Novi Beograd,22,2000,18,12,"1,054",11.7,1,1,2,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17,Matches
Andrej Todoroski,mk MKD,MF,Spartak Subotic,24,1999,36,33,"2,569",28.5,7,3,10,7,0,0,3,0,0.25,0.11,0.35,0.25,0.35,Matches
Veljko Todorovic,rs SRB,MF,Mladost Lučani,18,2005,4,0,25,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Kristijan Tojčić,ba BIH,MF,Javor Ivanjica,23,1999,30,21,"1,893",21.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Tomašević,rs SRB,FW,Radnik Surdulica,23,1999,24,11,"1,268",14.1,1,2,3,1,0,0,0,0,0.07,0.14,0.21,0.07,0.21,Matches
Branislav Tomić,rs SRB,MF,Napredak Kruš,28,1995,16,8,874,9.7,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches
Marko Tomić,rs SRB,MF,Mladost Lučani,31,1991,14,9,814,9.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Tomić,rs SRB,"FW,MF",Radnički Kragujevac,35,1988,10,0,138,1.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Tomović,rs SRB,FW,Čukarički,21,2001,5,2,188,2.1,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Tomović,rs SRB,FW,Spartak Subotic,21,2001,17,11,862,9.6,1,2,3,1,0,0,1,0,0.10,0.21,0.31,0.10,0.31,Matches
Vladimir Tomović,rs SRB,MF,Radnički Kragujevac,20,2003,3,1,163,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Miloš Tošesk,rs SRB,MF,Spartak Subotic,25,1998,28,16,"1,380",15.3,2,2,4,2,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches
Nemanja Tošić,rs SRB,FW,Čukarički,26,1997,31,30,"2,699",30.0,1,3,4,1,0,0,6,0,0.03,0.10,0.13,0.03,0.13,Matches
Gaoussou Traoré,ml MLI,MF,Radnički Niš,23,1999,3,1,138,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mamadou Traoré,ml MLI,DF,Vojvodina,28,1994,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Trifunović,rs SRB,FW,Partizan,19,2004,14,1,183,2.0,1,0,1,1,0,0,1,0,0.49,0.00,0.49,0.49,0.49,Matches
Veljko Trifunović,rs SRB,FW,FK Železničar Pančevo,24,1998,14,1,353,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Janko Tumbasević,me MNE,MF,Mladost Lučani,38,1985,34,34,"2,951",32.8,1,1,2,1,0,0,10,0,0.03,0.03,0.06,0.03,0.06,Matches
Dimitrios Tzinovits,rs SRB,MF,FK IMT Novi Beograd,25,1997,24,13,"1,324",14.7,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Vojo Ubiparip,rs SRB,FW,Spartak Subotic,35,1988,33,14,"1,339",14.9,8,2,10,8,0,2,4,1,0.54,0.13,0.67,0.54,0.67,Matches
Žarko Udovičić,rs SRB,"DF,MF",Mladost Lučani,35,1987,35,33,"2,961",32.9,2,6,8,2,0,0,2,0,0.06,0.18,0.24,0.06,0.24,Matches
Aleksandar Varjačić,rs SRB,DF,Mladost Lučani,32,1991,35,34,"3,030",33.7,6,6,12,5,1,1,0,0,0.18,0.18,0.36,0.15,0.33,Matches
Nikola Vasiljević,ba BIH,"DF,GK",Radnički Niš,27,1996,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Bogdan Vaštšuk,ee EST,MF,Voždovac,27,1995,15,6,609,6.8,1,0,1,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches
Marko Veličković,rs SRB,MF,Mladost Lučani,18,2004,27,25,"2,073",23.0,6,0,6,6,0,0,3,0,0.26,0.00,0.26,0.26,0.26,Matches
Milan Vidakov,rs SRB,FW,Radnički Kragujevac,23,2000,16,8,713,7.9,6,1,7,6,0,0,3,0,0.76,0.13,0.88,0.76,0.88,Matches
Vladan Vidaković,rs SRB,MF,Spartak Subotic,24,1999,17,14,"1,338",14.9,0,1,1,0,0,0,3,1,0.00,0.07,0.07,0.00,0.07,Matches
Milutin Vidosavljević,rs SRB,FW,Radnički Kragujevac,22,2001,26,23,"1,922",21.4,11,3,14,8,3,4,1,0,0.52,0.14,0.66,0.37,0.52,Matches
Aleksandar Vidović,rs SRB,DF,Spartak Subotic,22,2001,2,0,35,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Miloš Vidović,rs SRB,MF,Radnički Kragujevac,33,1989,20,6,637,7.1,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
Uroš Vidović,rs SRB,MF,Radnički Kragujevac,29,1994,1,0,1,0.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Rodrigo Vilca,pe PER,MF,Voždovac,24,1999,16,6,598,6.6,2,0,2,2,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matches
Vladimir Vitorović,rs SRB,DF,Spartak Subotic,22,2000,5,5,345,3.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Vlajković,rs SRB,DF,Radnički Niš,27,1995,13,5,555,6.2,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches
Jovan Vlalukin,rs SRB,DF,TSC Bačka Top,24,1999,14,6,665,7.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandar Vojnović,ba BIH,DF,Radnički Niš,26,1996,37,37,"3,326",37.0,0,3,3,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches

Milos Vranjanin,rs SRB,DF,Radnik Surdulica,27,1996,31,29,"2,448",27.2,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
Ognjen Vranješ,ba BIH,DF,Čukarički,33,1989,13,13,"1,151",12.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikša Vujanović,me MNE,FW,Voždovac,22,2001,31,18,"1,498",16.6,2,1,3,2,0,0,2,0,0.12,0.06,0.18,0.12,0.18,Matches
Vuk Vukadinovic,rs SRB,GK,Radnik Surdulica,21,2002,6,5,522,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Vukajlović,rs SRB,FW,Napredak Kruš,35,1988,27,27,"2,385",26.5,0,2,2,0,0,0,8,0,0.00,0.08,0.08,0.00,0.08,Matches
Aleksa Vukanović,rs SRB,FW,Vojvodina,31,1992,29,22,"1,979",22.0,7,4,11,7,0,0,4,0,0.32,0.18,0.50,0.32,0.50,Matches
Ivan Vukcevic,me MNE,FW,Vojvodina,21,2001,2,0,51,0.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Vukic,rs SRB,MF,FK IMT Novi Beograd,19,2004,20,20,"1,667",18.5,2,0,2,2,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
Stefan Vukić,rs SRB,FW,Vojvodina,28,1995,11,3,302,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Vukić,rs SRB,FW,Radnički Niš,28,1995,18,13,"1,319",14.7,6,1,7,6,0,0,0,0,0.41,0.07,0.48,0.41,0.48,Matches
Goran Vukliš,ba BIH,GK,FK IMT Novi Beograd,33,1989,4,4,287,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Bojan Vukmirovic,rs SRB,GK,FK IMT Novi Beograd,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jagoš Vuković,rs SRB,DF,FK IMT Novi Beograd,35,1988,13,9,683,7.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandar Vulić,rs SRB,GK,Spartak Subotic,22,2001,28,27,"2,446",27.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Miloš Vulić,rs SRB,MF,TSC Bačka Top,26,1996,24,14,"1,147",12.7,2,2,4,2,0,1,4,0,0.16,0.16,0.31,0.16,0.31,Matches
Mbouri Yamkam,cm CMR,DF,Radnički Niš,25,1998,33,33,"2,970",33.0,0,2,2,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matches
Goh Youngjun,kr KOR,MF,Partizan,22,2001,17,12,"1,042",11.6,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches
Caleb Zady Sery,ci CIV,"FW,MF",Vojvodina,23,1999,16,16,"1,333",14.8,4,3,7,4,0,0,5,0,0.27,0.20,0.47,0.27,0.47,Matches
Ghayas Zahid,no NOR,MF,Partizan,28,1994,33,26,"2,410",26.8,7,9,16,6,1,1,1,0,0.26,0.34,0.60,0.22,0.56,Matches
Dženan Zajmović,ba BIH,FW,Radnik Surdulica,28,1994,11,6,516,5.7,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches
Đuro Zec,rs SRB,MF,Radnički Niš,33,1990,5,3,279,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikola Zečević,rs SRB,DF,Voždovac,19,2004,17,17,"1,521",16.9,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
Marko Živković,rs SRB,DF,Partizan,29,1994,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mladen Živković,rs SRB,GK,FK Železničar Pančevo,33,1989,15,14,"1,305",14.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Viktor Živojinović,rs SRB,FW,FK IMT Novi Beograd,24,1999,13,2,376,4.2,1,3,4,1,0,0,1,0,0.24,0.72,0.96,0.24,0.96,Matches

Lazar Zličić,rs SRB,MF,Napredak Kruš,26,1997,24,23,"1,867",20.7,3,5,8,3,0,0,5,0,0.14,0.24,0.39,0.14,0.39,Matches
Luka Zorić,rs SRB,DF,Radnički Kragujevac,25,1998,28,19,"1,700",18.9,7,0,7,7,0,0,7,0,0.37,0.00,0.37,0.37,0.37,Matches
Dejan Zukić,rs SRB,MF,Vojvodina,22,2001,37,33,"2,815",31.3,8,7,15,7,1,1,3,0,0.26,0.22,0.48,0.22,0.45,Matches
Irfan Zulfic,rs SRB,MF,FK IMT Novi Beograd,22,2000,19,13,"1,118",12.4,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches
Filip Zunic,rs SRB,MF,Mladost Lučani,23,2000,28,8,945,10.5,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Žunić,rs SRB,DF,Mladost Lučani,19,2003,6,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mateja Zuvić,rs SRB,MF,FK Železničar Pančevo,23,2000,4,0,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandr Zuyev,kz KAZ,"DF,MF",FK IMT Novi Beograd,27,1996,13,8,621,6.9,0,1,1,0,0,0,4,0,0.00,0.14,0.14,0.00,0.14,Matches
Ifet Đakovac,rs SRB,MF,TSC Bačka Top,25,1997,29,23,"2,172",24.1,11,6,17,8,3,4,8,0,0.46,0.25,0.70,0.33,0.58,Matches
Aleksandar Đorđević,rs SRB,MF,FK Železničar Pančevo,23,1999,36,35,"2,953",32.8,7,4,11,6,1,1,3,1,0.21,0.12,0.34,0.18,0.30,Matches
Luka Đorđević,rs SRB,FW,Čukarički,17,2006,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mateja Đorđević,rs SRB,DF,TSC Bačka Top,20,2003,15,12,"1,079",12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Đorđević,rs SRB,DF,Vojvodina,32,1991,16,14,"1,185",13.2,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches
Aleksa Đurasović,ba BIH,MF,Spartak Subotic,19,2004,3,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksa Đurasovic,rs SRB,DF,Spartak Subotic,20,2002,33,29,"2,496",27.7,1,1,2,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,Matches
Vasilije Đurić,rs SRB,FW,Radnički Kragujevac,25,1998,32,10,"1,079",12.0,4,1,5,4,0,0,2,0,0.33,0.08,0.42,0.33,0.42,Matches
Nikola Đuričić,rs SRB,MF,Voždovac,23,1999,34,33,"2,829",31.4,0,3,3,0,0,0,8,0,0.00,0.10,0.10,0.00,0.10,Matches
Jagos Đurkovic,rs SRB,MF,Mladost Lučani,15,2008,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
