Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Stephan Auer,at AUT,"DF,MF",Admira,30,1991,3,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Donis Avdijaj,xk KVX,"MF,FW",Hartberg,24,1996,18,16,"1,415",15.7,5,0,5,5,0,0,5,0,0.32,0.00,0.32,0.32,0.32,Matches
Maxime Awoudja,de GER,DF,WSG Tirol,23,1998,20,17,"1,463",16.3,2,0,2,2,0,0,5,0,0.12,0.00,0.12,0.12,0.12,Matches
Okan Aydın,tr TUR,"MF,FW",Hartberg,27,1994,12,9,765,8.5,2,3,5,2,0,0,1,0,0.24,0.35,0.59,0.24,0.59,Matches
Onurhan Babuscu,at AUT,MF,Admira,17,2003,10,4,463,5.1,2,1,3,2,0,0,2,0,0.39,0.19,0.58,0.39,0.58,Matches
Felix Bacher,at AUT,DF,WSG Tirol,20,2000,17,11,"1,035",11.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Ante Bajic,at AUT,"MF,FW",Ried,25,1995,26,23,"2,004",22.3,9,2,11,9,0,0,4,0,0.40,0.09,0.49,0.40,0.49,Matches
Husein Balic,at AUT,FW,LASK,25,1996,27,17,"1,326",14.7,3,1,4,3,0,0,1,0,0.20,0.07,0.27,0.20,0.27,Matches

Thierno Ballo,at AUT,MF,Rapid Wien,19,2002,8,4,402,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Tai Baribo,il ISR,FW,Wolfsberger AC,23,1998,29,24,"1,953",21.7,11,2,13,11,0,0,4,0,0.51,0.09,0.60,0.51,0.60,Matches
Sebastian Bauer,at AUT,"DF,MF",Admira,28,1992,24,24,"1,988",22.1,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches
Dominik Baumgartner,at AUT,DF,Wolfsberger AC,25,1996,27,27,"2,353",26.1,1,1,2,1,0,0,7,0,0.04,0.04,0.08,0.04,0.08,Matches
Raffael Behounek,at AUT,DF,WSG Tirol,24,1997,30,29,"2,589",28.8,2,2,4,2,0,0,4,1,0.07,0.07,0.14,0.07,0.14,Matches
Esad Bejic,at AUT,DF,Austria Wien,20,2001,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nemanja Belaković,rs SRB,"MF,FW",Hartberg,24,1997,7,5,344,3.8,1,1,2,1,0,0,1,0,0.26,0.26,0.52,0.26,0.52,Matches
Mergim Berisha,de GER,FW,RB Salzburg,23,1998,2,0,48,0.5,1,0,1,1,0,0,0,0,1.87,0.00,1.87,1.87,1.87,Matches
Bernardo,br BRA,DF,RB Salzburg,26,1995,19,12,"1,040",11.6,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches
Antoine Bernede,fr FRA,"MF,FW",RB Salzburg,22,1999,17,10,757,8.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicolas Binder,at AUT,FW,Rapid Wien,19,2002,5,0,60,0.7,0,3,3,0,0,0,0,0,0.00,4.50,4.50,0.00,4.50,Matches
Noah Bischof,at AUT,"FW,MF",SCR Altach,18,2002,23,13,"1,192",13.2,2,0,2,2,0,0,3,1,0.15,0.00,0.15,0.15,0.15,Matches
Noah Bitsche,at AUT,MF,SCR Altach,18,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Michael Blauensteiner,at AUT,DF,SK Austria Klagenfurt,26,1995,17,14,"1,289",14.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Bror Blume,dk DEN,"MF,FW",WSG Tirol,29,1992,28,28,"2,220",24.7,2,2,4,2,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches
Augustine Boakye,gh GHA,FW,Wolfsberger AC,20,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jan Boller,de GER,DF,LASK,21,2000,23,19,"1,873",20.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandar Borković,at AUT,DF,Sturm Graz,22,1999,7,3,253,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Matthias Braunöder,at AUT,MF,Austria Wien,19,2002,27,23,"1,941",21.6,1,5,6,1,0,0,7,0,0.05,0.23,0.28,0.05,0.28,Matches
Yannick Brugger,de GER,"DF,MF",Admira,20,2001,12,9,897,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Csaba Bukta,hu HUN,"MF,DF",SCR Altach,20,2001,19,10,966,10.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
David Bumberger,at AUT,"DF,MF",SCR Altach,22,1999,8,4,414,4.6,1,1,2,1,0,0,1,0,0.22,0.22,0.43,0.22,0.43,Matches
Mohamed Camara,ml MLI,"MF,DF",RB Salzburg,21,2000,25,22,"1,767",19.6,1,3,4,0,1,1,9,0,0.05,0.15,0.20,0.00,0.15,Matches
Marcel Canadi,at AUT,FW,Ried,23,1997,6,1,200,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicolás Capaldo,ar ARG,MF,RB Salzburg,23,1997,27,19,"1,578",17.5,3,4,7,3,0,0,7,0,0.17,0.23,0.40,0.17,0.40,Matches

Tino Casali,at AUT,GK,SCR Altach,25,1995,30,30,"2,695",29.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Seifedin Chabbi,at AUT,FW,Ried,28,1993,23,11,996,11.1,7,1,8,7,0,0,1,0,0.63,0.09,0.72,0.63,0.72,Matches
Christopher Cvetko,at AUT,MF,SK Austria Klagenfurt,24,1997,31,29,"2,457",27.3,1,2,3,1,0,0,8,0,0.04,0.07,0.11,0.04,0.11,Matches
Berkay Dabanlı,,DF,SCR Altach,31,1990,14,14,"1,198",13.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Amadou Dante,ml MLI,DF,Sturm Graz,20,2000,31,30,"2,356",26.2,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches
Niko Datković,hr CRO,DF,Admira,28,1993,9,9,764,8.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Amar Dedić,ba BIH,DF,Wolfsberger AC,18,2002,32,32,"2,790",31.0,2,0,2,2,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
Vesel Demaku,at AUT,"MF,FW",Austria Wien,21,2000,19,14,"1,164",12.9,0,1,1,0,0,0,6,1,0.00,0.08,0.08,0.00,0.08,Matches
Yusuf Demir,at AUT,MF,Rapid Wien,18,2003,11,6,505,5.6,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches
Mamady Diambou,ml MLI,"DF,MF",RB Salzburg,18,2002,8,3,230,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Youba Diarra,ml MLI,MF,Hartberg,23,1998,14,13,"1,081",12.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Christopher Dibon,at AUT,DF,Rapid Wien,30,1990,3,2,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Cheikhou Dieng,sn SEN,FW,Wolfsberger AC,27,1993,17,4,520,5.8,3,1,4,3,0,0,1,0,0.52,0.17,0.69,0.52,0.69,Matches
Marko Dijakovic,at AUT,DF,Rapid Wien,19,2002,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Gontie Diomande,ci CIV,MF,Ried,18,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Marco Djuricin,at AUT,FW,Austria Wien,28,1992,28,21,"1,793",19.9,9,4,13,8,1,1,3,0,0.45,0.20,0.65,0.40,0.60,Matches
Nene Dorgeles,ml MLI,"FW,MF",Ried,18,2002,14,12,924,10.3,2,2,4,2,0,0,1,0,0.19,0.19,0.39,0.19,0.39,Matches
Ferdy Druijf,nl NED,"FW,MF",Rapid Wien,23,1998,10,9,825,9.2,5,0,5,5,0,0,1,0,0.55,0.00,0.55,0.55,0.55,Matches
Thomas Ebner,at AUT,"MF,FW",Admira,29,1992,23,20,"1,611",17.9,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
Ilay Elmkies,il ISR,MF,Admira,21,2000,12,3,386,4.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Philipp Erhardt,at AUT,MF,Hartberg,27,1993,20,1,442,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Julius Ertlthaler,at AUT,MF,WSG Tirol,24,1997,13,8,613,6.8,1,0,1,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches
Florian Faist,at AUT,GK,Hartberg,32,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Pascal Fallmann,at AUT,DF,Rapid Wien,17,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Patrick Farkas,at AUT,DF,Hartberg,28,1992,13,13,"1,140",12.7,0,2,2,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches

Petar Filipović,de GER,DF,LASK,30,1990,16,15,"1,208",13.4,0,2,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches
Manfred Fischer,at AUT,MF,Austria Wien,25,1995,31,31,"2,735",30.4,5,3,8,5,0,0,4,0,0.16,0.10,0.26,0.16,0.26,Matches
Dominik Fitz,at AUT,"MF,FW",Austria Wien,22,1999,14,5,614,6.8,2,1,3,2,0,0,1,0,0.29,0.15,0.44,0.29,0.44,Matches
Florian Flecker,at AUT,"MF,DF",LASK,25,1995,29,21,"1,947",21.6,3,3,6,3,0,0,6,0,0.14,0.14,0.28,0.14,0.28,Matches
Amankwah Forson,gh GHA,MF,RB Salzburg,18,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Justin Forst,at AUT,FW,WSG Tirol,18,2003,8,1,181,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches
Taxiarchis Fountas,gr GRE,"MF,FW",Rapid Wien,25,1995,17,14,"1,176",13.1,7,3,10,7,0,0,3,0,0.54,0.23,0.77,0.54,0.77,Matches
Lukas Fridrikas,at AUT,FW,SK Austria Klagenfurt,23,1997,6,0,168,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexander Fuchs,de GER,MF,SK Austria Klagenfurt,24,1997,7,2,265,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Lucas Galvão,br BRA,DF,Austria Wien,30,1991,13,12,"1,081",12.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Joseph Ganda,il ISR,"MF,FW",Admira,24,1997,21,7,859,9.5,2,0,2,2,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
Paul Gartler,at AUT,GK,Rapid Wien,24,1997,17,16,"1,468",16.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Angelo Gattermayer,at AUT,MF,Admira,19,2002,13,5,603,6.7,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches
Gianluca Gaudino,de GER,MF,SCR Altach,24,1996,14,13,"1,032",11.5,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches
Jusuf Gazibegović,ba BIH,DF,Sturm Graz,21,2000,27,24,"1,970",21.9,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches
Turgay Gemicibaşi,,MF,SK Austria Klagenfurt,25,1996,26,25,"2,052",22.8,9,3,12,4,5,5,12,3,0.39,0.13,0.53,0.18,0.31,Matches
Niklas Geyrhofer,at AUT,DF,Sturm Graz,21,2000,12,4,398,4.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Kosmas Gezos,gr GRE,DF,SK Austria Klagenfurt,28,1992,16,16,"1,361",15.1,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Anderson Gniangbo,ci CIV,"MF,FW",Sturm Graz,21,1999,28,14,"1,248",13.9,3,1,4,3,0,0,0,0,0.22,0.07,0.29,0.22,0.29,Matches
Thomas Goiginger,at AUT,"MF,FW",LASK,28,1993,29,24,"1,985",22.1,7,4,11,7,0,0,1,0,0.32,0.18,0.50,0.32,0.50,Matches
Manfred Gollner,at AUT,DF,Hartberg,30,1990,27,22,"1,794",19.9,2,1,3,1,1,1,4,0,0.10,0.05,0.15,0.05,0.10,Matches
Jon Gorenc Stanković,si SVN,"MF,DF",Sturm Graz,25,1996,30,29,"2,474",27.5,4,1,5,4,0,0,6,0,0.15,0.04,0.18,0.15,0.18,Matches
Marvin da Graça,lu LUX,"DF,MF",Austria Wien,26,1995,14,14,"1,158",12.9,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Matthias Gragger,at AUT,DF,Ried,19,2001,3,3,244,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Srđan Grahovac,ba BIH,MF,Rapid Wien,28,1992,23,15,"1,270",14.1,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches

Patrick Greil,at AUT,MF,SK Austria Klagenfurt,24,1996,31,30,"2,533",28.1,4,3,7,4,0,0,3,0,0.14,0.11,0.25,0.14,0.25,Matches
Leo Greiml,at AUT,DF,Rapid Wien,20,2001,11,11,940,10.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Lukas Grgic,at AUT,MF,LASK,25,1995,13,9,820,9.1,2,1,3,2,0,0,5,0,0.22,0.11,0.33,0.22,0.33,Matches
Adam Griger,sk SVK,FW,LASK,17,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Gruber,at AUT,MF,LASK,26,1995,13,1,316,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Marco Grüll,at AUT,"MF,FW",Rapid Wien,23,1998,31,29,"2,515",27.9,8,7,15,8,0,0,8,0,0.29,0.25,0.54,0.29,0.54,Matches
Alexander Grünwald,at AUT,MF,Austria Wien,32,1989,25,14,"1,057",11.7,2,1,3,2,0,0,3,0,0.17,0.09,0.26,0.17,0.26,Matches
David Gugganig,at AUT,"MF,DF",Wolfsberger AC,24,1997,16,4,526,5.8,1,0,1,1,0,0,4,1,0.17,0.00,0.17,0.17,0.17,Matches
Daouda Guindo,ml MLI,DF,RB Salzburg,18,2002,7,2,213,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Julian von Haacke,de GER,MF,SK Austria Klagenfurt,27,1994,3,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Christoph Haas,at AUT,GK,Ried,29,1992,2,1,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Johannes Handl,at AUT,"DF,MF",Austria Wien,23,1998,20,15,"1,435",15.9,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
Stefan Haudum,at AUT,MF,SCR Altach,26,1994,31,27,"2,313",25.7,2,0,2,2,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches
Marco Hausjell,at AUT,FW,Admira,22,1999,8,2,237,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches
Niklas Hedl,at AUT,GK,Rapid Wien,20,2001,10,10,889,9.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
Jürgen Heil,at AUT,MF,Hartberg,24,1997,30,28,"2,475",27.5,4,5,9,4,0,0,5,0,0.15,0.18,0.33,0.15,0.33,Matches
Gustav Henriksson,se SWE,DF,Wolfsberger AC,23,1998,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Hierländer,at AUT,MF,Sturm Graz,30,1991,21,19,"1,679",18.7,1,1,2,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,Matches
Maximilian Hofmann,at AUT,DF,Rapid Wien,27,1993,13,13,"1,076",12.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
James Holland,au AUS,"MF,DF",LASK,32,1989,23,20,"1,717",19.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Matija Horvat,hr CRO,"MF,DF",Hartberg,22,1999,27,17,"1,591",17.7,2,0,2,2,0,0,5,0,0.11,0.00,0.11,0.11,0.11,Matches
Sascha Horvath,at AUT,"MF,FW",LASK,24,1996,26,24,"2,034",22.6,7,3,10,4,3,4,4,0,0.31,0.13,0.44,0.18,0.31,Matches
Sascha Horvath,at AUT,"MF,FW",Hartberg,24,1996,6,6,532,5.9,3,0,3,3,0,0,0,0,0.51,0.00,0.51,0.51,0.51,Matches
Muharem Huskovic,at AUT,"FW,MF",Austria Wien,18,2003,14,7,693,7.7,2,2,4,2,0,0,5,0,0.26,0.26,0.52,0.26,0.52,Matches
Philipp Hütter,at AUT,DF,SK Austria Klagenfurt,30,1990,8,2,288,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Hong Hyunseok,kr KOR,MF,LASK,22,1999,23,12,"1,161",12.9,0,4,4,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31,Matches
Rasmus Højlund,dk DEN,FW,Sturm Graz,18,2003,13,13,"1,154",12.8,6,1,7,5,1,1,5,0,0.47,0.08,0.55,0.39,0.47,Matches
Sandro Ingolitsch,at AUT,"DF,MF",Sturm Graz,24,1997,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Leonardo Ivkic,at AUT,DF,Austria Wien,18,2003,12,9,744,8.3,0,1,1,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches
Nosa Iyobosa Edokpolor,at AUT,"MF,DF",SCR Altach,24,1996,20,16,"1,386",15.4,0,2,2,0,0,0,2,1,0.00,0.13,0.13,0.00,0.13,Matches
Lukas Jäger,at AUT,DF,Sturm Graz,27,1994,29,8,"1,000",11.1,1,1,2,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,Matches
Jakob Jantscher,at AUT,FW,Sturm Graz,32,1989,30,28,"2,192",24.4,14,15,29,11,3,3,2,0,0.57,0.62,1.19,0.45,1.07,Matches
Florian Jaritz,at AUT,"FW,DF",SK Austria Klagenfurt,23,1997,23,16,"1,503",16.7,3,3,6,3,0,0,1,0,0.18,0.18,0.36,0.18,0.36,Matches
Adis Jasic,at AUT,DF,Wolfsberger AC,18,2003,21,18,"1,716",19.1,2,3,5,2,0,0,1,0,0.10,0.16,0.26,0.10,0.26,Matches
Branko Jovičić,rs SRB,MF,LASK,28,1993,10,8,654,7.3,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches
Miloš Jovičić,rs SRB,DF,Ried,26,1995,11,5,408,4.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandar Jukic,at AUT,"MF,FW",Austria Wien,21,2000,26,17,"1,506",16.7,5,1,6,4,1,1,1,0,0.30,0.06,0.36,0.24,0.30,Matches
Zlatko Junuzović,at AUT,"DF,MF",RB Salzburg,33,1987,12,4,452,5.0,1,1,2,1,0,0,0,0,0.20,0.20,0.40,0.20,0.40,Matches
Tobias Kainz,at AUT,MF,Hartberg,28,1992,32,31,"2,551",28.3,1,3,4,1,0,0,4,0,0.04,0.11,0.14,0.04,0.14,Matches
Benjamin Kanuric,at AUT,MF,Rapid Wien,18,2003,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ercan Kara,at AUT,FW,Rapid Wien,25,1996,17,16,"1,351",15.0,9,3,12,7,2,3,1,0,0.60,0.20,0.80,0.47,0.67,Matches
Mamoudou Karamoko,fr FRA,FW,LASK,21,1999,14,9,883,9.8,4,0,4,4,0,0,0,0,0.41,0.00,0.41,0.41,0.41,Matches
Aristot Kasengele,at AUT,DF,Rapid Wien,17,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Can Keles,at AUT,"MF,FW",Austria Wien,19,2001,20,7,921,10.2,3,0,3,3,0,0,1,0,0.29,0.00,0.29,0.29,0.29,Matches
Felix Kerber,at AUT,FW,WSG Tirol,18,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Roman Kerschbaum,at AUT,MF,Admira,27,1994,26,26,"2,295",25.5,9,2,11,3,6,7,7,0,0.35,0.08,0.43,0.12,0.20,Matches
Koya Kitagawa,jp JPN,FW,Rapid Wien,25,1996,12,1,236,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Otar Kiteishvili,ge GEO,"MF,FW",Sturm Graz,25,1996,14,8,786,8.7,1,3,4,1,0,0,3,0,0.11,0.34,0.46,0.11,0.46,Matches
Maurits Kjærgaard,dk DEN,"MF,FW",RB Salzburg,18,2003,17,6,759,8.4,2,2,4,2,0,0,1,0,0.24,0.24,0.47,0.24,0.47,Matches
Leon Klassen,ru RUS,"DF,MF",WSG Tirol,21,2000,17,16,"1,365",15.2,0,6,6,0,0,0,3,0,0.00,0.40,0.40,0.00,0.40,Matches

Christian Klem,at AUT,DF,Hartberg,30,1991,22,21,"1,896",21.1,0,3,3,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches
Christoph Knasmüllner,at AUT,MF,Rapid Wien,29,1992,26,16,"1,370",15.2,3,1,4,3,0,0,2,0,0.20,0.07,0.26,0.20,0.26,Matches
Martin Kobras,at AUT,GK,SCR Altach,35,1986,3,2,185,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Fabian Koch,at AUT,DF,WSG Tirol,32,1989,28,27,"2,348",26.1,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches
Alexander Kofler,at AUT,GK,Wolfsberger AC,34,1986,28,28,"2,520",28.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Thomas Kofler,at AUT,"DF,MF",Hartberg,23,1998,12,7,649,7.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Philipp Köhn,ch SUI,GK,RB Salzburg,23,1998,28,28,"2,520",28.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Sekou Koita,ml MLI,FW,RB Salzburg,21,1999,2,0,16,0.2,1,0,1,1,0,0,1,0,5.63,0.00,5.63,5.63,5.63,Matches
Dario Kreiker,at AUT,MF,Austria Wien,18,2003,3,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rasmus Kristensen,dk DEN,DF,RB Salzburg,24,1997,29,29,"2,528",28.1,7,4,11,7,0,2,1,0,0.25,0.14,0.39,0.25,0.39,Matches
Sandi Križman,hr CRO,FW,SCR Altach,31,1989,16,10,891,9.9,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
Luca Kronberger,at AUT,MF,Sturm Graz,19,2002,8,0,142,1.6,0,2,2,0,0,0,1,0,0.00,1.27,1.27,0.00,1.27,Matches
Luca Kronberger,at AUT,"MF,FW",Admira,19,2002,17,15,"1,187",13.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Kuen,at AUT,"MF,FW",Sturm Graz,26,1995,29,13,"1,387",15.4,0,1,1,0,0,0,1,1,0.00,0.06,0.06,0.00,0.06,Matches
Manuel Kuttin,at AUT,GK,Wolfsberger AC,27,1993,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Markus Lackner,at AUT,DF,Ried,30,1991,24,14,"1,362",15.1,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches
