Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Danilo Bacanović,rs SRB,MF,Novi Pazar,20,2000,5,3,264,2.9,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Filip Bačkulja,rs SRB,MF,Metalac GM,19,2002,28,20,"1,860",20.7,1,,,1,0,0,6,0,0.05,,,0.05,,Matches
Mihajlo Baić,rs SRB,FW,Čukarički,18,2002,3,1,67,0.7,1,,,1,0,0,0,0,1.34,,,1.34,,Matches
Vasilije Bakić,rs SRB,DF,FK Kolubara,21,2000,24,22,"1,914",21.3,3,,,3,0,0,12,1,0.14,,,0.14,,Matches
Bojan Balaž,rs SRB,DF,Novi Pazar,20,2001,2,2,135,1.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches

Mihajlo Banjac,rs SRB,MF,TSC Bačka Top,21,1999,36,34,"2,764",30.7,7,,,7,0,0,4,0,0.23,,,0.23,,Matches
Đorđe Bašanović,rs SRB,DF,Proleter NS,25,1996,14,11,"1,032",11.5,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Nebojša Bastajić,rs SRB,MF,Vojvodina,30,1990,29,10,"1,171",13.0,2,,,2,0,0,4,0,0.15,,,0.15,,Matches
Samed Baždar,rs SRB,FW,Partizan,17,2004,5,0,70,0.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Kristijan Belic,rs SRB,MF,Čukarički,20,2001,13,4,419,4.7,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Edin Biber,ba BIH,MF,Radnik Surdulica,22,1999,13,7,739,8.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Luka Bijelovic,rs SRB,FW,Spartak Subotic,20,2001,32,26,"2,337",26.0,5,,,5,0,0,4,0,0.19,,,0.19,,Matches
Darko Bjedov,rs SRB,FW,Radnik Surdulica,32,1989,13,3,303,3.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Marko Bjeković,rs SRB,DF,Vojvodina,20,2000,14,12,965,10.7,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Aleksandar Bjelica,rs SRB,"DF,MF",Spartak Subotic,27,1994,4,3,302,3.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Ognjen Bjeličić,rs SRB,FW,Radnički Niš,24,1997,21,13,"1,332",14.8,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Uroš Blagojević,rs SRB,DF,Radnički Kragujevac,19,2002,13,11,974,10.8,1,,,1,0,0,1,0,0.09,,,0.09,,Matches
Bertalan Bocskay,hu HUN,DF,TSC Bačka Top,19,2002,22,15,"1,266",14.1,0,,,0,0,0,4,0,0.00,,,0.00,,Matches
Aleksandar Bogdanović,rs SRB,DF,Voždovac,22,1999,9,8,652,7.2,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Vuk Bogdanović,rs SRB,DF,Spartak Subotic,19,2002,3,1,92,1.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Nikola Bogdanovski,mk MKD,MF,Radnik Surdulica,22,1999,27,22,"1,895",21.1,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Andrej Bogičević,rs SRB,FW,Spartak Subotic,19,2002,2,0,18,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Mihailo Bogicevic,ch SUI,DF,Spartak Subotic,23,1998,35,31,"2,859",31.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Petar Bojić,rs SRB,MF,FK Kolubara,29,1991,14,10,864,9.6,0,,,0,0,0,4,0,0.00,,,0.00,,Matches
Milan Bojović,rs SRB,FW,Mladost Lučani,34,1987,26,26,"2,231",24.8,9,,,8,1,1,5,0,0.36,,,0.32,,Matches
Milan Borjan,ca CAN,GK,Red Star,33,1987,30,30,"2,700",30.0,1,,,0,1,1,2,0,0.03,,,0.00,,Matches
Nemanja Brankovic,rs SRB,DF,Spartak Subotic,23,1997,7,5,487,5.4,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Miloš Brnović,me MNE,FW,Radnički Kragujevac,21,2000,23,11,"1,128",12.5,1,,,1,0,0,5,0,0.08,,,0.08,,Matches
Vladimir Bubanja,rs SRB,DF,Novi Pazar,31,1989,4,3,298,3.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Borisav Burmaz,rs SRB,FW,Radnički Kragujevac,20,2001,18,12,"1,007",11.2,1,,,1,0,0,1,0,0.09,,,0.09,,Matches

Aleksandar Busnić,rs SRB,MF,Vojvodina,23,1997,28,23,"2,024",22.5,0,,,0,0,0,9,0,0.00,,,0.00,,Matches
Josip Čalušić,hr CRO,DF,TSC Bačka Top,27,1993,19,19,"1,620",18.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Norman Campbell,jm JAM,FW,Čukarički,21,1999,14,4,378,4.2,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Jovan Čađenović,me MNE,MF,Metalac GM,26,1995,10,9,716,8.0,1,,,1,0,0,3,0,0.13,,,0.13,,Matches
Bojan Čečarić,rs SRB,FW,Novi Pazar,27,1993,25,19,"1,639",18.2,3,,,3,0,0,1,0,0.16,,,0.16,,Matches
Uroš Čejić,rs SRB,MF,Spartak Subotic,17,2004,1,0,17,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Sanele Chauke,rs SRB,FW,FK Kolubara,,,21,8,883,9.8,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Aleksandar Ćirković,rs SRB,MF,Voždovac,19,2001,16,14,"1,171",13.0,5,,,5,0,0,0,0,0.38,,,0.38,,Matches
Petar Ćirković,rs SRB,DF,Radnički Niš,21,1999,9,4,385,4.3,0,,,0,0,0,0,1,0.00,,,0.00,,Matches
Vladimir Ćirović,rs SRB,FW,Radnički Kragujevac,32,1988,6,4,358,4.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Leandro Climaco Pinto,br BRA,"DF,MF",TSC Bačka Top,27,1994,15,13,"1,098",12.2,1,,,1,0,0,5,0,0.08,,,0.08,,Matches
Nikola Colic,rs SRB,MF,Čukarički,18,2002,15,3,334,3.7,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Stefan Čolović,rs SRB,DF,Čukarički,27,1994,30,23,"1,784",19.8,3,,,2,1,1,0,0,0.15,,,0.10,,Matches
Ivan Ćorković,rs SRB,DF,Voždovac,20,2001,2,0,9,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Nemanja Čović,rs SRB,FW,Vojvodina,30,1991,24,24,"1,937",21.5,5,,,3,2,2,8,1,0.23,,,0.14,,Matches
Luka Cucin,rs SRB,DF,Vojvodina,22,1998,5,4,361,4.0,0,,,0,0,0,2,1,0.00,,,0.00,,Matches
Mitar Ćuković,me MNE,DF,Napredak Kruš,26,1995,15,8,759,8.4,1,,,1,0,0,0,1,0.12,,,0.12,,Matches
Luka Cvetićanin,rs SRB,FW,Voždovac,18,2003,1,0,9,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Miloš Cvetković,rs SRB,"DF,GK",Mladost Lučani,31,1990,33,33,"2,965",32.9,2,,,2,0,0,10,0,0.06,,,0.06,,Matches
Stefan Cvetkovic,rs SRB,FW,Metalac GM,23,1998,34,29,"2,399",26.7,5,,,5,0,0,1,0,0.19,,,0.19,,Matches
Stefan Dabic,rs SRB,MF,Napredak Kruš,24,1997,6,1,177,2.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Aleksa Damjanac,rs SRB,DF,Radnički Kragujevac,22,1998,24,24,"2,097",23.3,1,,,1,0,0,11,0,0.04,,,0.04,,Matches
Filip Damjanovic,rs SRB,DF,Voždovac,23,1998,11,8,735,8.2,0,,,0,0,0,4,0,0.00,,,0.00,,Matches
Zoran Danoski,mk MKD,MF,Proleter NS,30,1990,8,6,489,5.4,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Zoran Danoski,mk MKD,MF,Mladost Lučani,30,1990,18,12,"1,016",11.3,4,,,4,0,0,2,1,0.35,,,0.35,,Matches

Miloš Degenek,au AUS,"DF,MF",Red Star,27,1994,7,5,459,5.1,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Mirza Delimeđac,rs SRB,MF,Novi Pazar,21,1999,25,22,"1,586",17.6,0,,,0,0,0,11,0,0.00,,,0.00,,Matches
Mladen Devetak,rs SRB,DF,Vojvodina,22,1999,29,26,"2,376",26.4,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Stefan Dimić,rs SRB,MF,Novi Pazar,28,1993,31,25,"2,176",24.2,6,,,6,0,0,8,0,0.25,,,0.25,,Matches
Željko Dimitrov,rs SRB,FW,Radnik Surdulica,27,1994,20,4,578,6.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Lois Diony,fr FRA,FW,Red Star,28,1992,8,7,430,4.8,1,,,0,1,1,1,0,0.21,,,0.00,,Matches
Nemanja Djekovic,rs SRB,DF,Napredak Kruš,18,2003,9,7,654,7.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Đurađ Dobrijević,rs SRB,FW,FK Kolubara,26,1995,7,1,188,2.1,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Marko Docić,rs SRB,MF,Čukarički,28,1993,17,12,"1,089",12.1,1,,,0,1,1,1,0,0.08,,,0.00,,Matches
Dino Dolmagić,rs SRB,MF,TSC Bačka Top,27,1994,2,0,24,0.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Boubacari Doucouré,fr FRA,DF,TSC Bačka Top,22,1999,7,0,71,0.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Aleksandar Dragović,at AUT,"DF,MF",Red Star,30,1991,34,33,"2,918",32.4,4,,,4,0,0,1,0,0.12,,,0.12,,Matches
Nemanja Dragutinović,ba BIH,FW,Radnički Kragujevac,22,1999,13,4,517,5.7,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Uroš Drezgić,rs SRB,MF,Čukarički,18,2002,17,13,"1,194",13.3,0,,,0,0,0,6,1,0.00,,,0.00,,Matches
Marko Drobnjak,rs SRB,GK,Radnički Niš,26,1995,1,1,90,1.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Mišo Dubljanić,me MNE,GK,Spartak Subotic,21,1999,32,32,"2,880",32.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Filip Dujmović,ba BIH,GK,Spartak Subotic,22,1999,3,3,270,3.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Filip Dujmović,ba BIH,GK,Radnički Niš,22,1999,15,15,"1,350",15.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
David Dunđerski,rs SRB,MF,Proleter NS,21,1999,11,5,543,6.0,1,,,1,0,0,2,0,0.17,,,0.17,,Matches
David Dunđerski,rs SRB,MF,Spartak Subotic,21,1999,14,7,646,7.2,0,,,0,0,0,4,0,0.00,,,0.00,,Matches
Borko Duronjić,rs SRB,FW,Radnički Niš,23,1997,15,9,698,7.8,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Borko Duronjić,rs SRB,FW,Radnik Surdulica,23,1997,16,11,849,9.4,2,,,2,0,0,2,0,0.21,,,0.21,,Matches
Aleksa Dušanić,rs SRB,FW,Radnički Niš,18,2003,2,0,5,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Tamirlan Dzhamalutdinov,ru RUS,MF,Novi Pazar,25,1996,7,2,290,3.2,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Miloš Džugurdić,rs SRB,FW,Napredak Kruš,28,1992,12,1,186,2.1,1,,,1,0,0,0,0,0.48,,,0.48,,Matches

Strahinja Eraković,rs SRB,DF,Red Star,20,2001,33,30,"2,708",30.1,0,,,0,0,0,6,0,0.00,,,0.00,,Matches
Mitar Ergelas,rs SRB,MF,Čukarički,18,2002,17,0,474,5.3,0,,,0,0,0,5,0,0.00,,,0.00,,Matches
Filippo Falco,it ITA,"FW,MF",Red Star,29,1992,19,7,864,9.6,1,,,1,0,0,2,0,0.10,,,0.10,,Matches
Ljubomir Fejsa,rs SRB,MF,Partizan,32,1988,2,0,63,0.7,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Stefan Fićović,rs SRB,MF,Metalac GM,23,1998,33,28,"2,276",25.3,1,,,1,0,0,6,0,0.04,,,0.04,,Matches
Miloš Filipović,rs SRB,MF,FK Kolubara,31,1990,27,22,"1,776",19.7,6,,,6,0,0,1,0,0.30,,,0.30,,Matches
Nenad Filipović,rs SRB,GK,TSC Bačka Top,34,1987,33,33,"2,970",33.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Stefan Filipović,rs SRB,DF,Spartak Subotic,27,1994,10,10,799,8.9,1,,,1,0,0,2,0,0.11,,,0.11,,Matches
Stefan Filipović,rs SRB,DF,Radnički Kragujevac,27,1994,18,17,"1,491",16.6,2,,,2,0,0,4,1,0.12,,,0.12,,Matches
Nikola Furtula,rs SRB,FW,Spartak Subotic,23,1997,7,3,288,3.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Nikola Furtula,rs SRB,FW,Metalac GM,23,1997,9,2,304,3.4,2,,,2,0,0,3,0,0.59,,,0.59,,Matches
Marko Gajić,rs SRB,DF,Radnički Kragujevac,29,1992,6,6,540,6.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Milan Gajić,rs SRB,"DF,MF",Red Star,25,1996,31,23,"2,211",24.6,1,,,1,0,0,3,0,0.04,,,0.04,,Matches
Željko Gavrić,rs SRB,FW,Red Star,20,2000,1,0,25,0.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Matija Gluščević,rs SRB,FW,Proleter NS,17,2004,4,1,106,1.2,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Marko Gobeljić,rs SRB,"DF,MF",Red Star,28,1992,10,5,470,5.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Stefan Golubović,rs SRB,DF,Proleter NS,22,1999,3,0,32,0.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Ricardo Jorge Pires Gomes,cv CPV,FW,Partizan,29,1991,35,34,"2,781",30.9,29,,,25,4,4,4,0,0.94,,,0.81,,Matches
Miloš Gordić,rs SRB,GK,Red Star,21,2000,3,3,270,3.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Đorđe Gordić,rs SRB,FW,Mladost Lučani,16,2004,26,24,"2,043",22.7,4,,,4,0,0,3,0,0.18,,,0.18,,Matches
Nikola Grbović,rs SRB,MF,Metalac GM,23,1998,20,6,570,6.3,2,,,2,0,0,3,1,0.32,,,0.32,,Matches
Stefan Hajdin,hr CRO,DF,Voždovac,27,1994,35,35,"3,084",34.3,3,,,3,0,0,7,0,0.09,,,0.09,,Matches
Faris Handžić,ba BIH,MF,Novi Pazar,26,1995,6,0,158,1.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Dušan Hodžić,ba BIH,DF,Radnik Surdulica,27,1993,24,22,"1,852",20.6,1,,,1,0,0,6,0,0.05,,,0.05,,Matches
Filip Holender,hu HUN,FW,Partizan,27,1994,22,5,747,8.3,3,,,3,0,0,1,0,0.36,,,0.36,,Matches

Ante Hrkać,hr CRO,MF,Mladost Lučani,28,1993,23,18,"1,556",17.3,1,,,1,0,0,3,1,0.06,,,0.06,,Matches
Srđan Hrstić,rs SRB,FW,Spartak Subotic,18,2003,17,7,645,7.2,3,,,3,0,0,0,0,0.42,,,0.42,,Matches
Nikola Ignjatović,rs SRB,DF,Radnik Surdulica,23,1998,4,1,94,1.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Jovan Ilic,ba BIH,MF,Proleter NS,21,2000,24,13,"1,258",14.0,1,,,1,0,0,6,0,0.07,,,0.07,,Matches
Mihajlo Ilić,rs SRB,DF,Partizan,18,2003,1,0,11,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Ognjen Ilic,rs SRB,MF,Radnički Kragujevac,21,1999,17,11,960,10.7,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Vanja Ilić,rs SRB,MF,Radnički Niš,22,1999,13,4,505,5.6,0,,,0,0,0,4,1,0.00,,,0.00,,Matches
Veljko Ilić,rs SRB,MF,Proleter NS,15,2005,4,3,248,2.8,1,,,1,0,0,0,0,0.36,,,0.36,,Matches
Adnan Islamović,rs SRB,DF,Novi Pazar,27,1994,3,2,192,2.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Sead Islamović,rs SRB,MF,Novi Pazar,21,1999,26,15,"1,281",14.2,1,,,1,0,0,3,0,0.07,,,0.07,,Matches
Mihajlo Ivančević,rs SRB,DF,Spartak Subotic,22,1999,20,19,"1,699",18.9,0,,,0,0,0,8,0,0.00,,,0.00,,Matches
Mirko Ivanić,me MNE,MF,Red Star,27,1993,36,35,"2,695",29.9,17,,,17,0,0,1,0,0.57,,,0.57,,Matches
Nenad Ivanić,rs SRB,MF,Napredak Kruš,21,2000,12,1,297,3.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Mihailo Ivanović,rs SRB,FW,Vojvodina,16,2004,1,0,1,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Nemanja Ivanović,rs SRB,FW,Mladost Lučani,24,1997,5,0,87,1.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Marko Ivezić,rs SRB,MF,Voždovac,19,2001,34,33,"2,979",33.1,3,,,3,0,0,9,0,0.09,,,0.09,,Matches
Đorđe Jakovljević,rs SRB,FW,Mladost Lučani,19,2002,1,0,14,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Vasilije Janjić,rs SRB,MF,Radnik Surdulica,26,1995,27,14,"1,275",14.2,1,,,1,0,0,3,0,0.07,,,0.07,,Matches
Aleksa Janković,rs SRB,FW,Čukarički,21,2000,18,10,847,9.4,1,,,1,0,0,2,0,0.11,,,0.11,,Matches
Marko Janković,rs SRB,MF,Proleter NS,20,2000,7,6,559,6.2,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Marko Janković,rs SRB,MF,Radnički Kragujevac,20,2000,1,1,62,0.7,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Nikola Janković,rs SRB,DF,FK Kolubara,28,1993,33,33,"2,850",31.7,0,,,0,0,0,5,0,0.00,,,0.00,,Matches
Igor Jeličić,rs SRB,DF,Vojvodina,21,2000,30,24,"2,301",25.6,0,,,0,0,0,6,0,0.00,,,0.00,,Matches
Milan Jelovac,me MNE,GK,Spartak Subotic,27,1993,1,1,90,1.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Marko Jevtović,rs SRB,MF,Partizan,28,1993,13,7,808,9.0,1,,,1,0,0,2,0,0.11,,,0.11,,Matches

Milan Jezdimirović,rs SRB,DF,Spartak Subotic,24,1996,23,21,"1,738",19.3,0,,,0,0,0,5,1,0.00,,,0.00,,Matches
Bogdan Jocic,rs SRB,MF,Metalac GM,20,2001,5,0,76,0.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Miloš Jojić,rs SRB,MF,Partizan,29,1992,33,28,"2,391",26.6,6,,,6,0,0,4,0,0.23,,,0.23,,Matches
Nikola Jojić,rs SRB,MF,Mladost Lučani,17,2003,5,2,241,2.7,2,,,2,0,0,0,0,0.75,,,0.75,,Matches
Milan Jokić,rs SRB,MF,Novi Pazar,26,1995,14,6,646,7.2,1,,,1,0,0,2,0,0.14,,,0.14,,Matches
Ranko Jokić,rs SRB,DF,Radnik Surdulica,22,1999,31,30,"2,649",29.4,0,,,0,0,0,4,0,0.00,,,0.00,,Matches
Dušan Joković,rs SRB,DF,Proleter NS,22,1999,6,6,540,6.0,1,,,1,0,0,3,0,0.17,,,0.17,,Matches
Dušan Joković,rs SRB,DF,Metalac GM,22,1999,9,9,727,8.1,0,,,0,0,0,3,0,0.00,,,0.00,,Matches
Milan Joksimović,rs SRB,DF,Novi Pazar,31,1990,25,25,"2,222",24.7,0,,,0,0,0,7,0,0.00,,,0.00,,Matches
Aleksa Jordanov,mk MKD,GK,Napredak Kruš,19,2002,1,1,90,1.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Nemanja Jorgić,rs SRB,GK,TSC Bačka Top,33,1988,4,4,360,4.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Branislav Jovanović,rs SRB,"DF,MF",Proleter NS,35,1985,24,15,"1,478",16.4,0,,,0,0,0,10,0,0.00,,,0.00,,Matches
Lazar Jovanović,rs SRB,FW,Radnički Niš,28,1993,12,6,599,6.7,1,,,1,0,0,1,0,0.15,,,0.15,,Matches
Marko Jovanović,rs SRB,FW,Proleter NS,33,1988,8,8,553,6.1,1,,,1,0,0,1,0,0.16,,,0.16,,Matches
Saša Jovanović,rs SRB,"FW,MF",Mladost Lučani,29,1991,34,34,"2,990",33.2,8,,,7,1,1,8,0,0.24,,,0.21,,Matches
Saša Jovanović,rs SRB,MF,Radnički Kragujevac,27,1993,21,17,"1,428",15.9,2,,,2,0,0,4,0,0.13,,,0.13,,Matches
Stefan Jovanović,rs SRB,DF,Napredak Kruš,27,1994,33,32,"2,708",30.1,2,,,2,0,0,12,2,0.07,,,0.07,,Matches
Đorđe Jovanović,rs SRB,FW,Napredak Kruš,19,2001,37,33,"2,735",30.4,5,,,5,0,0,3,0,0.16,,,0.16,,Matches
Đorđe Jovanović,rs SRB,FW,Čukarički,22,1999,15,14,"1,080",12.0,11,,,10,1,1,2,0,0.92,,,0.83,,Matches
Đorđe Jovanović,rs SRB,FW,Radnički Kragujevac,18,2003,6,0,113,1.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Filip Jovic,rs SRB,DF,Novi Pazar,21,2000,11,9,826,9.2,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Filip Jovic,rs SRB,DF,Spartak Subotic,21,2000,2,1,84,0.9,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Nemanja Jović,rs SRB,FW,Partizan,18,2002,32,10,"1,330",14.8,3,,,2,1,1,5,0,0.20,,,0.14,,Matches
Nemanja Jovičić,rs SRB,DF,Radnički Niš,21,2000,2,0,66,0.7,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Uroš Kabić,rs SRB,MF,Vojvodina,17,2004,19,7,755,8.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches

Damir Kahriman,rs SRB,GK,Radnički Niš,36,1984,21,21,"1,890",21.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Asmir Kajević,me MNE,MF,Čukarički,31,1990,24,21,"1,531",17.0,7,,,4,3,3,2,0,0.41,,,0.24,,Matches
Miloš Kalezić,me MNE,MF,Novi Pazar,27,1993,10,3,229,2.5,0,,,0,0,0,1,0,0.00,,,0.00,,Matches
Andrija Kaluđerović,rs SRB,FW,Proleter NS,34,1987,16,11,974,10.8,1,,,1,0,0,0,0,0.09,,,0.09,,Matches
Guélor Kanga,ga GAB,MF,Red Star,30,1990,31,27,"2,421",26.9,2,,,1,1,1,5,0,0.07,,,0.04,,Matches
Filip Kasalica,me MNE,"FW,MF",Radnički Niš,32,1988,27,9,"1,058",11.8,3,,,3,0,0,7,0,0.26,,,0.26,,Matches
Aleksandar Katai,rs SRB,"FW,MF",Red Star,30,1991,31,30,"2,411",26.8,24,,,22,2,3,3,0,0.90,,,0.82,,Matches
Aleksandar Katanic,rs SRB,FW,Mladost Lučani,25,1995,12,2,263,2.9,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Aleksandar Katanic,rs SRB,FW,Metalac GM,25,1995,1,0,13,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches
Sekou Keita,gn GUI,FW,Voždovac,26,1994,18,5,539,6.0,0,,,0,0,0,4,0,0.00,,,0.00,,Matches
Dejan Kerkez,rs SRB,DF,Napredak Kruš,25,1996,26,26,"2,254",25.0,2,,,2,0,0,2,0,0.08,,,0.08,,Matches
Veljko Kijevčanin,rs SRB,MF,Mladost Lučani,21,1999,10,1,243,2.7,0,,,0,0,0,2,0,0.00,,,0.00,,Matches
Danko Kikovic,rs SRB,MF,Novi Pazar,26,1994,21,10,988,11.0,2,,,2,0,0,3,0,0.18,,,0.18,,Matches
Srđan Kočić,rs SRB,MF,Napredak Kruš,22,1999,27,17,"1,341",14.9,2,,,2,0,0,3,0,0.13,,,0.13,,Matches
