Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Zisis Karahalios,gr GRE,MF,PAS Giannina,25,1996,31,30,"2,548",28.3,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Tasos Karamanos,gr GRE,"FW,MF",PAS Lamia,30,1990,22,20,"1,533",17.0,1,1,2,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,Matches
Ilias Karargyris,gr GRE,GK,Olympiacos,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Michał Karbownik,pl POL,DF,Olympiacos,20,2001,7,4,388,4.3,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches
Nikos Karelis,gr GRE,FW,Panetolikos,29,1992,30,15,"1,426",15.8,7,0,7,7,0,0,2,0,0.44,0.00,0.44,0.44,0.44,Matches
Giannis Kargas,gr GRE,DF,PAS Giannina,26,1994,35,35,"3,139",34.9,2,0,2,2,0,0,8,0,0.06,0.00,0.06,0.06,0.06,Matches
Alexandros Kartalis,gr GRE,MF,Atromitos,26,1995,16,13,896,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Giannis Kiakos,gr GRE,MF,Ionikos,23,1998,26,12,"1,035",11.5,4,1,5,4,0,0,4,0,0.35,0.09,0.43,0.35,0.43,Matches
Fotios Kitsos,gr GRE,DF,Olympiacos,18,2003,5,4,340,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kyriakos Kivrakidis,gr GRE,DF,Atromitos,29,1992,21,16,"1,469",16.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Boris Klaiman,il ISR,GK,Volos NFC,30,1990,21,19,"1,800",20.0,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
Viktor Klonaridis,be BEL,"FW,MF",Atromitos,29,1992,19,10,858,9.5,2,1,3,2,0,0,1,0,0.21,0.10,0.31,0.21,0.31,Matches
Giannis Konstantelias,gr GRE,MF,PAOK,18,2003,2,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dimitris Konstantinidis,gr GRE,DF,Ionikos,27,1994,5,1,137,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Georgios Kornezos,gr GRE,DF,AEK Athens,23,1998,1,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Nikos Korovesis,gr GRE,DF,OFI Crete,29,1991,8,4,410,4.6,0,1,1,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,Matches
Michalis Kosidis,gr GRE,FW,AEK Athens,19,2002,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Matic Kotnik,si SVN,GK,Volos NFC,31,1990,7,7,585,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Konstantinos Kotsaris,gr GRE,GK,Apollon Smyrnis,25,1996,17,16,"1,472",16.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Giannis Kotsiras,gr GRE,DF,Panathinaikos,28,1992,26,21,"1,950",21.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Konstantinos Kotsopoulos,gr GRE,MF,Atromitos,24,1997,7,1,161,1.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Efthimis Koulouris,gr GRE,FW,Atromitos,25,1996,32,32,"2,815",31.3,14,3,17,10,4,5,7,0,0.45,0.10,0.54,0.32,0.42,Matches
Dimitrios Kourbelis,gr GRE,"MF,DF",Panathinaikos,27,1993,11,4,422,4.7,0,3,3,0,0,0,3,0,0.00,0.64,0.64,0.00,0.64,Matches
Georgios Koutsias,gr GRE,FW,PAOK,17,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Emmanouil Kragiopoulos,gr GRE,MF,Apollon Smyrnis,23,1998,5,2,213,2.4,0,1,1,0,0,0,1,0,0.00,0.42,0.42,0.00,0.42,Matches
Ögmundur Kristinsson,is ISL,GK,Olympiacos,32,1989,1,1,89,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Grzegorz Krychowiak,pl POL,MF,AEK Athens,31,1990,9,9,732,8.1,2,2,4,2,0,0,2,0,0.25,0.25,0.49,0.25,0.49,Matches
Pierre Kunde,cm CMR,MF,Olympiacos,26,1995,12,5,471,5.2,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches
Jasmin Kurtić,si SVN,MF,PAOK,32,1989,31,26,"2,363",26.3,15,1,16,6,9,10,7,0,0.57,0.04,0.61,0.23,0.27,Matches
Iason Kyrkos,gr GRE,"FW,MF",PAS Giannina,18,2003,4,3,238,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rajiv van La Parra,nl NED,"MF,FW",Apollon Smyrnis,30,1991,18,7,791,8.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kenny Lala,mg MAD,DF,Olympiacos,29,1991,26,24,"2,015",22.4,0,3,3,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13,Matches
Lazaros Lamprou,gr GRE,"FW,MF",OFI Crete,23,1997,29,26,"2,028",22.5,5,1,6,4,1,2,2,0,0.22,0.04,0.27,0.18,0.22,Matches
Damien Le Tallec,fr FRA,MF,AEK Athens,31,1990,24,13,"1,208",13.4,1,0,1,1,0,0,7,0,0.07,0.00,0.07,0.07,0.07,Matches
Fabiano Leismann,br BRA,DF,Aris,29,1991,32,32,"2,830",31.4,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches
Luan Leite,br BRA,DF,Ionikos,25,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Reinaldo Lenis,co COL,"FW,MF",Ionikos,29,1992,25,23,"1,864",20.7,4,4,8,4,0,0,4,0,0.19,0.19,0.39,0.19,0.39,Matches
Angelos Liasos,gr GRE,MF,PAS Giannina,21,2000,26,12,"1,132",12.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Georgios Liavas,gr GRE,"DF,MF",Panetolikos,20,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Christos Lisgaras,gr GRE,DF,Apollon Smyrnis,35,1986,15,10,900,10.0,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches

Braian Lluy,ar ARG,"DF,MF",Panetolikos,32,1989,27,17,"1,502",16.7,0,2,2,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matches
Yuri Lodygin,ru RUS,GK,PAS Giannina,31,1990,32,32,"2,880",32.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Pavlos Logaras,gr GRE,DF,Volos NFC,19,2002,4,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexandros Lolis,gr GRE,"MF,FW",PAS Giannina,18,2002,20,2,517,5.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Rony Lopes,pt POR,"MF,FW",Olympiacos,25,1995,18,10,798,8.9,3,2,5,3,0,0,2,0,0.34,0.23,0.56,0.34,0.56,Matches
Cristian López,es ESP,FW,Aris,32,1989,7,1,142,1.6,0,1,1,0,0,0,0,0,0.00,0.63,0.63,0.00,0.63,Matches
Maximiliano Lovera,ar ARG,"FW,MF",Olympiacos,22,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Lucão,br BRA,DF,PAS Lamia,29,1992,10,10,900,10.0,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches
José Luis Valiente,es ESP,MF,Asteras Tripoli,30,1991,30,24,"2,229",24.8,1,3,4,1,0,0,5,0,0.04,0.12,0.16,0.04,0.16,Matches
Ramon Lundqvist,se SWE,MF,Panathinaikos,24,1997,11,6,387,4.3,1,0,1,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches
Odysseas Lymperakis,gr GRE,DF,OFI Crete,23,1998,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Leftheris Lyratzis,gr GRE,DF,PAOK,21,2000,13,10,904,10.0,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches
Salem M'bakata,cd COD,"DF,MF",Aris,23,1998,8,8,681,7.6,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches
Yann M'Vila,fr FRA,MF,Olympiacos,31,1990,31,27,"2,404",26.7,1,2,3,1,0,0,2,0,0.04,0.07,0.11,0.04,0.11,Matches
Theodosios Machairas,gr GRE,FW,Ionikos,21,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Federico Macheda,it ITA,FW,Panathinaikos,29,1991,16,6,632,7.0,3,1,4,1,2,2,2,1,0.43,0.14,0.57,0.14,0.28,Matches
Alexandros Malis,gr GRE,DF,Panetolikos,24,1997,20,18,"1,582",17.6,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
Giorgios Manalis,gr GRE,FW,Ionikos,26,1994,25,3,600,6.7,1,0,1,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches
Daniel Mancini,ar ARG,"MF,FW",Aris,24,1996,31,26,"2,142",23.8,4,3,7,4,0,0,8,0,0.17,0.13,0.29,0.17,0.29,Matches
Christos Mandas,gr GRE,GK,OFI Crete,19,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kostas Manolas,gr GRE,DF,Olympiacos,30,1991,11,8,757,8.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Dimitrios Manos,gr GRE,FW,Aris,26,1994,19,2,380,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Georgios Manousakis,gr GRE,MF,PAS Lamia,23,1998,14,3,431,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Georgios Manousos,gr GRE,"MF,FW",PAS Lamia,33,1987,22,14,"1,325",14.7,6,2,8,4,2,2,6,0,0.41,0.14,0.54,0.27,0.41,Matches
Petros Mantalos,gr GRE,MF,AEK Athens,29,1991,31,22,"1,917",21.3,3,10,13,2,1,1,9,0,0.14,0.47,0.61,0.09,0.56,Matches

Vassilis Mantzis,gr GRE,FW,Ionikos,29,1991,18,13,"1,069",11.9,9,2,11,9,0,0,1,0,0.76,0.17,0.93,0.76,0.93,Matches
Marko Marić,hr CRO,GK,Atromitos,25,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikos Marinakis,gr GRE,DF,OFI Crete,27,1993,27,25,"2,130",23.7,0,1,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,Matches
Johan Mårtensson,se SWE,"MF,DF",Panetolikos,32,1989,14,9,835,9.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ángel Martínez,es ESP,"DF,MF",PAS Lamia,30,1991,17,15,"1,345",14.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicolás Martínez,ar ARG,"MF,FW",Apollon Smyrnis,33,1987,26,16,"1,363",15.1,0,3,3,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches
Giorgos Masouras,gr GRE,"MF,FW",Olympiacos,27,1994,31,26,"2,015",22.4,7,4,11,7,0,0,3,0,0.31,0.18,0.49,0.31,0.49,Matches
Florentin Matei,ro ROU,MF,Apollon Smyrnis,28,1993,7,1,224,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Diego Matías Rodríguez,ar ARG,GK,Panetolikos,32,1989,5,5,405,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Javier Matilla,es ESP,MF,Aris,32,1988,29,20,"1,782",19.8,1,1,2,0,1,1,6,0,0.05,0.05,0.10,0.00,0.05,Matches
Lefteris Matsoukas,gr GRE,MF,Ionikos,31,1990,19,8,844,9.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Maurício,br BRA,MF,Panathinaikos,32,1988,25,14,"1,238",13.8,5,1,6,5,0,0,3,0,0.36,0.07,0.44,0.36,0.44,Matches
Theofanis Mavromatis,gr GRE,DF,Atromitos,24,1997,18,17,"1,530",17.0,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches
Kyriakos Mazoulouxis,gr GRE,"DF,MF",PAS Lamia,24,1997,14,10,961,10.7,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches
Jerry Mbakogu,ng NGA,FW,Apollon Smyrnis,28,1992,5,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikos Melissas,gr GRE,GK,Panetolikos,28,1993,16,15,"1,395",15.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Miguel Mellado,ar ARG,MF,OFI Crete,28,1993,23,23,"2,005",22.3,0,1,1,0,0,0,11,0,0.00,0.04,0.04,0.00,0.04,Matches
Meme,iq IRQ,FW,Aris,21,2000,3,0,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ahmad Mendes Moreira,gn GUI,"FW,MF",PAS Giannina,26,1995,26,10,"1,233",13.7,2,2,4,2,0,0,1,0,0.15,0.15,0.29,0.15,0.29,Matches
Javier Mendoza,ar ARG,"MF,FW",Panetolikos,28,1992,25,21,"1,640",18.2,4,2,6,3,1,2,5,0,0.22,0.11,0.33,0.16,0.27,Matches
Dimitris Metaxas,gr GRE,MF,Volos NFC,17,2003,6,5,427,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Giannis Michailidis,gr GRE,DF,PAOK,21,2000,19,19,"1,630",18.1,2,0,2,2,0,0,6,0,0.11,0.00,0.11,0.11,0.11,Matches
Clément Michelin,fr FRA,DF,AEK Athens,24,1997,23,16,"1,540",17.1,0,2,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches
Athanasios Michopoulos,gr GRE,MF,Asteras Tripoli,19,2002,4,2,122,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Enea Mihaj,al ALB,DF,PAOK,23,1998,14,11,"1,035",11.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches

Nicolae Milinceanu,md MDA,FW,PAS Giannina,28,1992,14,11,821,9.1,2,1,3,2,0,0,0,0,0.22,0.11,0.33,0.22,0.33,Matches
Leonint Mina,gr GRE,FW,PAS Giannina,17,2004,13,1,206,2.3,0,1,1,0,0,0,0,0,0.00,0.44,0.44,0.00,0.44,Matches
Mario Mitaj,al ALB,DF,AEK Athens,17,2003,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Gerasimos Mitoglou,gr GRE,DF,AEK Athens,21,1999,23,22,"1,923",21.4,1,0,1,1,0,0,2,1,0.05,0.00,0.05,0.05,0.05,Matches
Alexandru Mitriță,ro ROU,MF,PAOK,26,1995,24,13,"1,222",13.6,1,1,2,1,0,0,4,0,0.07,0.07,0.15,0.07,0.15,Matches
Milad Mohammadi,ir IRN,DF,AEK Athens,27,1993,25,21,"1,914",21.3,0,2,2,0,0,0,3,1,0.00,0.09,0.09,0.00,0.09,Matches
Jonathan Morsay,sl SLE,"MF,FW",Panetolikos,23,1997,28,18,"1,429",15.9,2,1,3,2,0,0,4,0,0.13,0.06,0.19,0.13,0.19,Matches
Giorgos Moustakopoulos,gr GRE,MF,AEK Athens,22,1998,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Juan Muñiz,es ESP,"MF,FW",Atromitos,29,1992,28,23,"1,948",21.6,5,4,9,5,0,0,3,1,0.23,0.18,0.42,0.23,0.42,Matches
Thomas Murg,at AUT,MF,PAOK,26,1994,25,17,"1,280",14.2,4,2,6,4,0,0,3,0,0.28,0.14,0.42,0.28,0.42,Matches
Georgios Mygas,gr GRE,"DF,MF",Ionikos,27,1994,28,27,"2,351",26.1,1,3,4,1,0,0,13,0,0.04,0.11,0.15,0.04,0.15,Matches
Adil Nabi,eng ENG,MF,OFI Crete,27,1994,9,1,143,1.6,1,0,1,1,0,0,0,0,0.63,0.00,0.63,0.63,0.63,Matches
Adil Nabi,eng ENG,MF,Atromitos,27,1994,9,3,373,4.1,0,1,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches
Spyros Natsos,gr GRE,MF,Atromitos,23,1998,10,2,371,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Badou Ndiaye,sn SEN,MF,Aris,30,1990,31,24,"2,000",22.2,4,2,6,4,0,0,6,0,0.18,0.09,0.27,0.18,0.27,Matches
Juan Neira,ar ARG,MF,OFI Crete,32,1989,24,22,"1,834",20.4,6,3,9,4,2,4,12,1,0.29,0.15,0.44,0.20,0.34,Matches
Sotiris Ninis,gr GRE,"MF,FW",Volos NFC,31,1990,19,8,741,8.2,1,2,3,1,0,0,5,0,0.12,0.24,0.36,0.12,0.36,Matches
Nika Ninua,ge GEO,MF,PAS Lamia,22,1999,2,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Georgios Ntaviotis,gr GRE,DF,Atromitos,23,1998,5,1,112,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Antonis Ntentakis,gr GRE,"DF,MF",Apollon Smyrnis,26,1995,26,21,"1,968",21.9,0,1,1,0,0,0,6,1,0.00,0.05,0.05,0.00,0.05,Matches
Cristopher Núñez,cr CRC,MF,PAS Lamia,23,1997,29,22,"1,956",21.7,1,2,3,1,0,0,5,0,0.05,0.09,0.14,0.05,0.14,Matches
Antonios Oikonomopoulos,gr GRE,"MF,DF",PAS Giannina,23,1998,14,6,588,6.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Nélson Oliveira,pt POR,FW,PAOK,29,1991,5,1,121,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Henry Onyekuru,ng NGA,MF,Olympiacos,24,1997,14,5,608,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicolás Oróz,ar ARG,MF,Volos NFC,27,1994,18,16,"1,282",14.2,5,1,6,5,0,0,1,0,0.35,0.07,0.42,0.35,0.42,Matches

Sebastián Palacios,ar ARG,"MF,FW",Panathinaikos,29,1992,35,26,"2,368",26.3,11,2,13,8,3,3,3,0,0.42,0.08,0.49,0.30,0.38,Matches
Giorgos Pamlidis,gr GRE,"MF,FW",Apollon Smyrnis,27,1993,25,18,"1,525",16.9,3,0,3,3,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches
Epaminondas Pantelakis,gr GRE,"DF,FW",PAS Giannina,26,1995,21,5,533,5.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Avraam Papadopoulos,gr GRE,DF,Olympiacos,36,1984,8,4,400,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Georgios Papadopoulos,gr GRE,DF,Asteras Tripoli,18,2002,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kyriakos Papadopoulos,gr GRE,DF,Atromitos,29,1992,15,12,"1,160",12.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikos Papadopoulos,gr GRE,GK,Asteras Tripoli,31,1990,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Symeon Papadopoulos,gr GRE,GK,Volos NFC,21,2000,7,7,585,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Giorgos Papageorghiou,cy CYP,"MF,DF",Apollon Smyrnis,24,1997,15,6,626,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Sokratis Papastathopoulos,gr GRE,DF,Olympiacos,33,1988,25,25,"2,205",24.5,1,1,2,1,0,0,7,0,0.04,0.04,0.08,0.04,0.08,Matches
Triantafyllos Pasaridīs,gr GRE,DF,OFI Crete,25,1996,22,19,"1,535",17.1,1,0,1,1,0,0,10,0,0.06,0.00,0.06,0.06,0.06,Matches
Alexandros Paschalakis,gr GRE,GK,PAOK,32,1989,34,34,"3,060",34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Marvin Peersman,be BEL,DF,PAS Giannina,30,1991,26,26,"2,329",25.9,2,3,5,2,0,0,3,0,0.08,0.12,0.19,0.08,0.19,Matches
Juan Perea,co COL,FW,PAS Giannina,21,2000,32,32,"2,798",31.1,10,1,11,10,0,1,6,0,0.32,0.03,0.35,0.32,0.35,Matches
Elías Pereyra,ar ARG,DF,Panetolikos,22,1999,7,6,492,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Pedro Pérez Conde,es ESP,FW,PAS Giannina,33,1988,5,2,203,2.3,1,0,1,1,0,0,1,0,0.44,0.00,0.44,0.44,0.44,Matches
Rubén Pérez,es ESP,MF,Panathinaikos,32,1989,32,29,"2,667",29.6,0,2,2,0,0,0,9,0,0.00,0.07,0.07,0.00,0.07,Matches
Luiz Phellype,br BRA,FW,OFI Crete,27,1993,13,9,895,9.9,8,0,8,6,2,2,3,0,0.80,0.00,0.80,0.60,0.60,Matches
Frederico Pires Duarte,pt POR,"MF,FW",Panetolikos,22,1999,30,24,"2,168",24.1,3,2,5,3,0,0,5,0,0.12,0.08,0.21,0.12,0.21,Matches
Kenan Pirić,ba BIH,GK,Atromitos,27,1994,11,11,990,11.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Matías Pisano,ar ARG,"FW,MF",Atromitos,29,1991,4,0,69,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Vangelis Platellas,gr GRE,MF,Ionikos,32,1988,9,1,206,2.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Vasilios Poghosyan,gr GRE,MF,Ionikos,23,1998,6,1,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Achilleas Poungouras,gr GRE,DF,Panathinaikos,25,1995,8,6,570,6.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Louis Poznanski,de GER,DF,PAS Giannina,20,2001,6,5,406,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Konstantinos Provydakis,gr GRE,"DF,MF",PAS Lamia,25,1996,24,17,"1,692",18.8,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches
Emiliano Purita,ar ARG,DF,Volos NFC,24,1997,20,15,"1,200",13.3,0,2,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches
Ampntoul Rachman Oues,sy SYR,"DF,MF",OFI Crete,23,1998,12,3,460,5.1,0,1,1,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches
Oleg Reabciuk,md MDA,DF,Olympiacos,23,1998,32,32,"2,839",31.5,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches
Adrien Regattin,ma MAR,"MF,FW",Volos NFC,29,1991,29,24,"2,153",23.9,2,3,5,2,0,1,3,0,0.08,0.13,0.21,0.08,0.21,Matches
Xesc Regis,es ESP,MF,Asteras Tripoli,24,1996,29,15,"1,620",18.0,5,2,7,5,0,0,2,1,0.28,0.11,0.39,0.28,0.39,Matches
Adil Rhaili,ma MAR,DF,Apollon Smyrnis,30,1991,2,1,68,0.8,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
Jean-Pierre Rhyner,ch SUI,DF,Volos NFC,25,1996,15,11,927,10.3,2,0,2,2,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches
Daan Rienstra,nl NED,MF,Volos NFC,28,1992,5,0,136,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Adrián Riera,es ESP,MF,Asteras Tripoli,25,1996,29,21,"1,719",19.1,7,3,10,7,0,0,4,0,0.37,0.16,0.52,0.37,0.52,Matches
Giannis Rizos,gr GRE,DF,PAS Giannina,19,2002,3,1,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Garry Rodrigues,cv CPV,MF,Olympiacos,30,1990,19,13,"1,016",11.3,5,1,6,5,0,0,0,0,0.44,0.09,0.53,0.44,0.53,Matches
Thomas Rogne,no NOR,DF,Apollon Smyrnis,31,1990,15,13,"1,153",12.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Lazar Romanić,rs SRB,"MF,FW",PAS Lamia,23,1998,25,20,"1,686",18.7,1,2,3,1,0,0,4,0,0.05,0.11,0.16,0.05,0.16,Matches
Alaixys Romao,tg TOG,"DF,MF",Ionikos,37,1984,30,29,"2,473",27.5,1,0,1,1,0,0,10,2,0.04,0.00,0.04,0.04,0.04,Matches
Kevin Rosero,co COL,"FW,MF",Volos NFC,22,1998,26,11,"1,062",11.8,5,0,5,5,0,0,1,0,0.42,0.00,0.42,0.42,0.42,Matches
Llazaros Rota,gr GRE,DF,AEK Athens,23,1997,23,18,"1,586",17.6,2,1,3,2,0,0,8,0,0.11,0.06,0.17,0.11,0.17,Matches
Dorin Rotariu,ro ROU,"MF,FW",Atromitos,26,1995,12,9,790,8.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Wajdi Sahli,tn TUN,"FW,MF",Apollon Smyrnis,24,1997,8,3,219,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Emanuel Sakic,at AUT,DF,Aris,30,1991,18,9,881,9.8,1,1,2,1,0,0,2,0,0.10,0.10,0.20,0.10,0.20,Matches
Manolis Saliakas,gr GRE,DF,PAS Giannina,24,1996,35,34,"3,071",34.1,1,4,5,1,0,0,7,0,0.03,0.12,0.15,0.03,0.15,Matches
Patrick Salomon,at AUT,MF,Atromitos,33,1988,28,27,"2,230",24.8,1,1,2,1,0,0,10,0,0.04,0.04,0.08,0.04,0.08,Matches
Facundo Sánchez,ar ARG,DF,Panathinaikos,31,1990,21,18,"1,579",17.5,1,1,2,1,0,0,0,1,0.06,0.06,0.11,0.06,0.11,Matches
Salvador Sánchez,ar ARG,DF,Ionikos,26,1995,29,28,"2,444",27.2,1,1,2,1,0,0,5,1,0.04,0.04,0.07,0.04,0.07,Matches
Daniel Santafe,es ESP,MF,Asteras Tripoli,24,1997,13,10,687,7.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches

