Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches
Kristof D'haene,be BEL,"DF,MF",Kortrijk,32,1990,29,27,"2,349",26.1,1,4,5,1,0,1,5,1,1.3,0.4,4.1,4.5,26,136,106,0.04,0.15,0.19,0.04,0.19,0.05,0.16,0.21,0.01,0.17,Matches
Robbie D'Haese,be BEL,"MF,DF",Oostende,23,1999,19,14,"1,184",13.2,1,0,1,1,0,0,0,1,1.0,1.0,0.7,1.7,27,52,70,0.08,0.00,0.08,0.08,0.08,0.07,0.06,0.13,0.07,0.13,Matches

Erdon Daci,mk MKD,FW,Westerlo,24,1998,2,2,171,1.9,1,0,1,1,0,0,0,0,1.0,1.0,0.5,1.5,5,5,18,0.53,0.00,0.53,0.53,0.53,0.54,0.24,0.78,0.54,0.78,Matches
Jón Dagur Þorsteinsson,is ISL,"FW,MF",OH Leuven,23,1998,31,27,"2,124",23.6,12,3,15,6,6,6,8,0,10.9,6.2,4.2,10.4,65,101,179,0.51,0.13,0.64,0.25,0.38,0.46,0.18,0.64,0.26,0.44,Matches
Ameen Al-Dakhil,be BEL,DF,Sint-Truiden,20,2002,16,16,"1,394",15.5,0,0,0,0,0,0,5,1,0.2,0.2,0.2,0.4,6,76,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Jesper Daland,no NOR,DF,Cercle Brugge,22,2000,32,30,"2,708",30.1,1,0,1,1,0,0,8,0,1.7,1.7,0.3,2.0,13,107,4,0.03,0.00,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07,Matches
Osher Davida,il ISR,"FW,MF",Standard Liège,21,2001,21,3,501,5.6,0,0,0,0,0,0,2,0,0.6,0.6,0.4,1.0,12,13,46,0.00,0.00,0.00,0.00,0.00,0.10,0.08,0.18,0.10,0.18,Matches
Jason Davidson,au AUS,DF,Eupen,31,1991,33,30,"2,662",29.6,0,0,0,0,0,0,5,0,1.9,1.9,1.0,2.9,68,236,86,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.10,0.06,0.10,Matches
Davo,es ESP,"FW,MF",Eupen,27,1994,7,1,113,1.3,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,2,7,13,0.00,0.80,0.80,0.00,0.80,0.10,0.05,0.15,0.10,0.15,Matches
Laurens De Bock,be BEL,DF,Zulte Waregem,29,1992,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alexandre De Bruyn,be BEL,"MF,FW",Kortrijk,28,1994,4,2,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,1,5,4,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26,Matches
Wout De Buyser,be BEL,"DF,MF",Zulte Waregem,21,2001,4,0,34,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Maxim De Cuyper,be BEL,DF,Westerlo,21,2000,33,33,"2,949",32.8,8,6,14,4,4,5,5,0,6.4,2.5,5.1,7.6,78,198,143,0.24,0.18,0.43,0.12,0.31,0.20,0.16,0.35,0.08,0.23,Matches
Ritchie De Laet,be BEL,DF,Antwerp,33,1988,30,23,"2,066",23.0,1,3,4,1,0,0,11,0,1.3,1.3,2.8,4.1,32,139,56,0.04,0.13,0.17,0.04,0.17,0.05,0.12,0.18,0.05,0.18,Matches
Dion De Neve,be BEL,"DF,MF",Kortrijk,20,2002,14,4,450,5.0,1,1,2,1,0,0,0,0,0.5,0.5,0.2,0.7,14,9,32,0.20,0.20,0.40,0.20,0.40,0.10,0.04,0.14,0.10,0.14,Matches
Noah De Ridder,be BEL,DF,Gent,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Julien De Sart,be BEL,MF,Gent,27,1994,21,16,"1,495",16.6,2,0,2,2,0,0,4,0,1.7,1.7,1.1,2.8,12,151,23,0.12,0.00,0.12,0.12,0.12,0.10,0.07,0.17,0.10,0.17,Matches
Zeno Debast,be BEL,DF,Anderlecht,18,2003,34,34,"2,901",32.2,0,0,0,0,0,0,4,0,0.8,0.8,0.4,1.2,58,152,12,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Robbe Decostere,be BEL,"DF,MF",Cercle Brugge,24,1998,14,9,778,8.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,12,33,15,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Hannes Delcroix,be BEL,DF,Anderlecht,23,1999,16,13,"1,163",12.9,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,20,75,22,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
Olivier Deman,be BEL,"DF,MF",Cercle Brugge,22,2000,30,29,"2,439",27.1,1,4,5,1,0,0,7,1,1.6,1.5,6.2,7.7,46,90,140,0.04,0.15,0.18,0.04,0.18,0.06,0.23,0.29,0.06,0.28,Matches
Pape Demba Diop,sn SEN,MF,Zulte Waregem,18,2003,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mahamadou Dembélé,fr FRA,MF,R.F.C. Seraing,23,1999,2,0,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
Dylan Demuynck,be BEL,"MF,FW",Zulte Waregem,18,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kévin Denkey,tg TOG,FW,Cercle Brugge,21,2000,32,25,"2,310",25.7,9,8,17,9,0,1,1,1,11.9,10.9,2.9,13.8,26,72,213,0.35,0.31,0.66,0.35,0.66,0.46,0.11,0.58,0.42,0.54,Matches
Jerome Deom,be BEL,MF,Eupen,23,1999,16,6,506,5.6,0,1,1,0,0,0,3,1,0.3,0.3,0.8,1.2,19,35,21,0.00,0.18,0.18,0.00,0.18,0.06,0.15,0.20,0.06,0.20,Matches
Laurent Depoitre,be BEL,FW,Gent,33,1988,28,7,935,10.4,5,3,8,5,0,0,0,0,4.3,4.3,3.1,7.4,9,22,78,0.48,0.29,0.77,0.48,0.77,0.42,0.30,0.72,0.42,0.72,Matches

Timothy Derijck,be BEL,DF,Zulte Waregem,35,1987,22,19,"1,710",19.0,1,0,1,1,0,0,5,0,0.8,0.8,0.4,1.2,7,54,1,0.05,0.00,0.05,0.05,0.05,0.04,0.02,0.06,0.04,0.06,Matches
Anthony Descotte,be BEL,"FW,DF",Charleroi,18,2003,9,0,137,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,2,0,13,0.00,0.00,0.00,0.00,0.00,0.15,0.05,0.20,0.15,0.20,Matches
Cyriel Dessers,ng NGA,FW,Genk,27,1994,3,3,230,2.6,3,1,4,2,1,1,0,0,2.9,2.1,0.9,3.0,4,3,20,1.17,0.39,1.57,0.78,1.17,1.14,0.33,1.48,0.84,1.17,Matches
Dorian Dessoleil,be BEL,DF,Kortrijk,29,1992,13,13,"1,123",12.5,0,0,0,0,0,0,4,0,0.3,0.3,0.1,0.3,2,21,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches
Gilles Dewaele,be BEL,DF,Standard Liège,26,1996,11,8,703,7.8,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,17,43,30,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
Sieben Dewaele,be BEL,MF,Oostende,23,1999,23,18,"1,325",14.7,0,0,0,0,0,0,3,0,0.1,0.1,1.0,1.1,5,75,16,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,0.01,0.07,Matches
Ibrahim Diakité,gn GUI,"DF,MF",Eupen,18,2003,10,2,341,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,4,15,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.02,0.08,Matches
Amadou Diawara,gn GUI,MF,Anderlecht,25,1997,22,19,"1,557",17.3,1,1,2,1,0,0,7,1,0.5,0.5,0.7,1.2,17,82,13,0.06,0.06,0.12,0.06,0.12,0.03,0.04,0.07,0.03,0.07,Matches
Matisse Didden,be BEL,DF,Genk,20,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Tuur Dierckx,be BEL,"MF,FW",Westerlo,27,1995,27,12,"1,233",13.7,5,1,6,2,3,4,3,0,4.9,1.7,2.7,4.4,51,45,127,0.36,0.07,0.44,0.15,0.22,0.36,0.20,0.55,0.13,0.32,Matches
Guillaume Dietsch,fr FRA,GK,R.F.C. Seraing,21,2001,23,23,"2,070",23.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Novatus Dismas,tz TAN,"DF,MF",Zulte Waregem,19,2002,31,25,"2,320",25.8,0,2,2,0,0,0,10,1,0.7,0.7,1.3,2.1,32,123,45,0.00,0.08,0.08,0.00,0.08,0.03,0.05,0.08,0.03,0.08,Matches
Josué Doke,tg TOG,"DF,FW",Charleroi,18,2004,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Joren Dom,be BEL,"MF,DF",OH Leuven,32,1989,31,11,"1,206",13.4,0,0,0,0,0,0,1,0,1.0,1.0,0.9,1.9,13,44,23,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.14,0.07,0.14,Matches
Jean-Luc Dompé,fr FRA,"FW,MF",Zulte Waregem,26,1995,4,4,286,3.2,0,0,0,0,0,0,0,0,0.7,0.7,0.9,1.6,12,15,33,0.00,0.00,0.00,0.00,0.00,0.22,0.29,0.51,0.22,0.51,Matches
Arnaud Dony,be BEL,"DF,MF",Union SG,18,2004,6,0,89,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,4,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
Nene Dorgeles,ml MLI,"FW,MF",Westerlo,19,2002,29,15,"1,482",16.5,8,3,11,8,0,0,3,1,5.7,5.7,2.2,7.9,48,48,155,0.49,0.18,0.67,0.49,0.67,0.35,0.14,0.48,0.35,0.48,Matches
Denis Drăguș,ro ROU,FW,Standard Liège,23,1999,19,13,"1,020",11.3,4,0,4,4,0,0,4,0,3.6,3.6,0.7,4.4,31,23,84,0.35,0.00,0.35,0.35,0.35,0.35,0.07,0.42,0.35,0.42,Matches
Oleksandr Drambaiev,ua UKR,"DF,MF",Zulte Waregem,21,2001,22,12,"1,235",13.7,1,1,2,1,0,0,1,0,0.8,0.8,0.9,1.7,39,41,79,0.07,0.07,0.15,0.07,0.15,0.06,0.06,0.12,0.06,0.12,Matches
Anders Dreyer,dk DEN,FW,Anderlecht,24,1998,14,13,"1,170",13.0,4,2,6,4,0,0,0,0,3.4,3.4,2.3,5.7,27,34,63,0.31,0.15,0.46,0.31,0.46,0.26,0.18,0.44,0.26,0.44,Matches
Olivier Dumont,be BEL,MF,Sint-Truiden,20,2002,8,3,371,4.1,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,2,13,11,0.24,0.00,0.24,0.24,0.24,0.07,0.04,0.12,0.07,0.12,Matches
Julien Duranville,be BEL,"DF,MF",Anderlecht,16,2006,6,2,269,3.0,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.4,17,8,28,0.33,0.00,0.33,0.33,0.33,0.13,0.02,0.16,0.13,0.16,Matches
Ivan Durdov,hr CRO,"FW,MF",Oostende,22,2000,8,3,364,4.0,0,0,0,0,0,0,0,0,0.8,0.8,0.2,1.0,3,1,25,0.00,0.00,0.00,0.00,0.00,0.20,0.05,0.25,0.20,0.25,Matches
Noë Dussenne,be BEL,DF,Standard Liège,30,1992,29,28,"2,423",26.9,5,2,7,3,2,2,6,0,3.2,1.6,1.9,3.6,23,106,7,0.19,0.07,0.26,0.11,0.19,0.12,0.07,0.20,0.06,0.14,Matches
Pierre Dwomoh,be BEL,MF,Oostende,18,2004,8,2,305,3.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,14,9,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10,Matches

Nikolas Dyhr,dk DEN,DF,Kortrijk,21,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Aron Dønnum,no NOR,"DF,MF",Standard Liège,24,1998,33,32,"2,511",27.9,3,5,8,3,0,0,4,0,2.9,2.9,7.6,10.5,117,98,209,0.11,0.18,0.29,0.11,0.29,0.11,0.28,0.39,0.11,0.39,Matches
Dennis Eckert,de GER,FW,Union SG,25,1997,8,1,204,2.3,2,1,3,1,1,1,0,0,1.9,1.1,0.2,1.3,7,4,17,0.88,0.44,1.32,0.44,0.88,0.84,0.10,0.94,0.49,0.59,Matches
Jurgen Ekkelenkamp,nl NED,MF,Antwerp,22,2000,27,22,"1,876",20.8,5,7,12,5,0,0,4,0,5.5,5.5,3.2,8.8,27,93,105,0.24,0.34,0.58,0.24,0.58,0.27,0.16,0.42,0.27,0.42,Matches
Simon Elisor,fr FRA,FW,R.F.C. Seraing,23,1999,13,4,591,6.6,1,0,1,1,0,1,6,0,2.5,1.7,0.6,2.2,4,10,30,0.15,0.00,0.15,0.15,0.15,0.38,0.09,0.46,0.26,0.34,Matches
Renaud Emond,be BEL,FW,Standard Liège,30,1991,11,7,566,6.3,2,0,2,2,0,1,3,1,2.7,1.8,0.1,1.9,5,5,29,0.32,0.00,0.32,0.32,0.32,0.42,0.02,0.44,0.28,0.30,Matches
Gustav Engvall,se SWE,"FW,DF",Mechelen,26,1996,5,0,75,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,1,4,0.00,0.00,0.00,0.00,0.00,0.33,0.02,0.35,0.33,0.35,Matches
Sebastiano Esposito,it ITA,FW,Anderlecht,20,2002,14,5,514,5.7,1,0,1,1,0,0,0,0,1.4,1.4,1.0,2.4,4,16,41,0.18,0.00,0.18,0.18,0.18,0.25,0.17,0.42,0.25,0.42,Matches
Alieu Fadera,gm GAM,"FW,DF",Zulte Waregem,20,2001,33,31,"2,716",30.2,6,6,12,6,0,0,7,0,6.2,6.2,6.3,12.5,141,61,233,0.20,0.20,0.40,0.20,0.40,0.21,0.21,0.42,0.21,0.42,Matches
Matias Fernandez-Pardo,be BEL,DF,Gent,17,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Karol Fila,pl POL,DF,Zulte Waregem,24,1998,11,11,962,10.7,1,0,1,1,0,0,4,0,0.6,0.6,0.3,0.9,14,48,5,0.09,0.00,0.09,0.09,0.09,0.05,0.03,0.08,0.05,0.08,Matches
Oleksandr Filin,ru RUS,DF,Eupen,26,1996,9,8,727,8.1,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,20,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Viktor Fischer,dk DEN,FW,Antwerp,28,1994,7,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mathias Fixelles,be BEL,"MF,FW",Westerlo,25,1996,28,19,"1,637",18.2,2,0,2,2,0,0,4,0,1.0,1.0,1.4,2.4,51,107,69,0.11,0.00,0.11,0.11,0.11,0.06,0.08,0.13,0.06,0.13,Matches
Malick Fofana,be BEL,"DF,FW",Gent,17,2005,19,8,769,8.5,0,2,2,0,0,0,0,0,0.4,0.4,1.0,1.5,40,21,77,0.00,0.23,0.23,0.00,0.23,0.05,0.12,0.17,0.05,0.17,Matches
Núrio Fortuna,ao ANG,DF,Gent,27,1995,15,11,974,10.8,1,0,1,1,0,0,2,0,1.0,1.0,0.5,1.5,23,38,55,0.09,0.00,0.09,0.09,0.09,0.09,0.04,0.13,0.09,0.13,Matches
Marlon Fossey,us USA,"MF,DF",Standard Liège,23,1998,22,18,"1,687",18.7,4,1,5,4,0,0,3,0,2.5,2.5,2.0,4.5,49,65,113,0.21,0.05,0.27,0.21,0.27,0.14,0.11,0.25,0.14,0.25,Matches
Lyle Foster,za RSA,FW,Westerlo,21,2000,21,17,"1,545",17.2,8,3,11,8,0,0,3,0,5.8,5.8,3.0,8.8,50,54,164,0.47,0.17,0.64,0.47,0.64,0.34,0.17,0.51,0.34,0.51,Matches
Guillaume François,be BEL,DF,Union SG,32,1990,16,5,446,5.0,0,1,1,0,0,0,2,1,0.2,0.2,1.3,1.4,3,31,23,0.00,0.20,0.20,0.00,0.20,0.04,0.25,0.29,0.04,0.29,Matches
Michael Frey,ch SUI,FW,Antwerp,28,1994,14,7,555,6.2,7,0,7,5,2,2,0,0,3.9,2.3,0.5,2.8,6,18,57,1.14,0.00,1.14,0.81,0.81,0.62,0.08,0.71,0.37,0.45,Matches
Matías Galarza,ar ARG,"MF,FW",Genk,20,2002,8,0,80,0.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,1,6,4,0.00,0.00,0.00,0.00,0.00,0.17,0.07,0.24,0.17,0.24,Matches
Timothy Galje,be BEL,GK,R.F.C. Seraing,21,2001,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
João Gamboa,pt POR,"MF,DF",OH Leuven,25,1996,4,1,92,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,2,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Zinho Gano,gw GNB,FW,Zulte Waregem,28,1993,20,17,"1,520",16.9,12,3,15,9,3,3,1,0,11.6,9.2,1.5,10.7,13,27,82,0.71,0.18,0.89,0.53,0.71,0.69,0.09,0.77,0.55,0.63,Matches
Djeidi Gassama,fr FRA,"FW,MF",Eupen,18,2003,19,6,721,8.0,2,1,3,2,0,0,1,0,1.7,1.7,0.6,2.3,33,18,87,0.25,0.12,0.37,0.25,0.37,0.21,0.08,0.29,0.21,0.29,Matches

Yann Gboho,fr FRA,"FW,MF",Cercle Brugge,21,2001,23,6,691,7.7,2,4,6,2,0,0,0,0,2.9,2.9,4.3,7.2,26,27,61,0.26,0.52,0.78,0.26,0.78,0.37,0.56,0.93,0.37,0.93,Matches
Pieter Gerkens,be BEL,MF,Antwerp,26,1995,19,16,"1,442",16.0,1,2,3,1,0,0,2,0,2.0,2.0,1.0,3.0,10,76,54,0.06,0.12,0.19,0.06,0.19,0.12,0.06,0.19,0.12,0.19,Matches
Jay-Dee Geusens,be BEL,FW,Genk,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,4.34,4.34,0.00,4.34,Matches
Ali Gholizadeh,ir IRN,"MF,FW",Charleroi,26,1996,20,10,971,10.8,1,1,2,1,0,0,0,0,1.7,1.7,2.1,3.8,37,75,92,0.09,0.09,0.19,0.09,0.19,0.17,0.22,0.39,0.17,0.39,Matches
Jo Gilis,be BEL,FW,OH Leuven,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nick Gillekens,be BEL,GK,Westerlo,27,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bruno Godeau,be BEL,DF,Gent,30,1992,14,4,587,6.5,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,9,28,5,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Sergio Gómez,es ESP,DF,Anderlecht,21,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Vagner Gonçalves,cv CPV,"FW,MF",R.F.C. Seraing,26,1996,23,16,"1,422",15.8,4,1,5,3,1,1,5,1,2.4,1.6,1.6,3.2,30,46,93,0.25,0.06,0.32,0.19,0.25,0.15,0.10,0.26,0.10,0.21,Matches
Mario González,es ESP,FW,OH Leuven,26,1996,22,18,"1,639",18.2,13,1,14,9,4,5,0,0,10.1,6.2,1.4,7.6,22,27,68,0.71,0.05,0.77,0.49,0.55,0.56,0.08,0.63,0.34,0.42,Matches
Jan Gorenc,si SVN,DF,Eupen,23,1999,3,2,176,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,9,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
Fernand Gouré,ci CIV,MF,Westerlo,20,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Milan Govaers,be BEL,DF,Oostende,18,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Makhtar Gueye,sn SEN,"MF,FW",Oostende,24,1997,4,0,38,0.4,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,4,0,4,0.00,0.00,0.00,0.00,0.00,1.34,0.00,1.34,1.34,1.34,Matches
Valentin Guillaume,be BEL,"MF,FW",R.F.C. Seraing,21,2001,19,4,476,5.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,4,15,41,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches
Muhammed Gümüskaya,tr TUR,"FW,MF",Westerlo,21,2001,10,2,191,2.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,6,12,17,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,Matches
Pape Habib Guèye,sn SEN,FW,Kortrijk,22,1999,26,13,"1,204",13.4,3,1,4,3,0,0,5,1,4.7,4.7,0.6,5.3,26,13,78,0.22,0.07,0.30,0.22,0.30,0.35,0.05,0.39,0.35,0.39,Matches
Anouar Ait El Hadj,be BEL,"MF,FW",Anderlecht,20,2002,3,1,96,1.1,1,0,1,1,0,0,0,0,0.4,0.4,0.3,0.7,4,7,9,0.94,0.00,0.94,0.94,0.94,0.38,0.30,0.67,0.38,0.67,Matches
Anouar Ait El Hadj,be BEL,"FW,MF",Genk,20,2002,9,0,125,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,14,10,18,0.00,0.00,0.00,0.00,0.00,0.24,0.06,0.30,0.24,0.30,Matches
Geoffry Hairemans,be BEL,"FW,MF",Mechelen,30,1991,33,31,"2,505",27.8,9,8,17,8,1,1,2,0,4.2,3.5,5.6,9.0,77,176,164,0.32,0.29,0.61,0.29,0.57,0.15,0.20,0.36,0.13,0.33,Matches
Luqman Hakim,my MAS,FW,Kortrijk,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lennert Hallaert,be BEL,"FW,DF",Zulte Waregem,19,2003,5,1,160,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,2,14,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
Andreas Hanche-Olsen,no NOR,DF,Gent,25,1997,8,4,392,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,25,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Taichi Hara,jp JPN,FW,Sint-Truiden,23,1999,11,4,500,5.6,0,2,2,0,0,0,1,0,1.8,1.8,0.4,2.3,3,8,20,0.00,0.36,0.36,0.00,0.36,0.33,0.07,0.41,0.33,0.41,Matches
Arthur Harinck,be BEL,DF,Zulte Waregem,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Faris Haroun,be BEL,MF,Antwerp,36,1985,2,0,4,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Daiki Hashioka,jp JPN,"DF,MF",Sint-Truiden,23,1999,32,31,"2,755",30.6,0,2,2,0,0,0,3,0,1.2,1.2,3.5,4.7,72,100,156,0.00,0.07,0.07,0.00,0.07,0.04,0.11,0.15,0.04,0.15,Matches
Ibe Hautekiet,be BEL,DF,Standard Liège,20,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Daichi Hayashi,jp JPN,FW,Sint-Truiden,25,1997,31,27,"1,985",22.1,7,1,8,7,0,0,3,0,3.9,3.9,1.9,5.7,24,29,140,0.32,0.05,0.36,0.32,0.36,0.17,0.08,0.26,0.17,0.26,Matches
Heitor,br BRA,DF,Cercle Brugge,21,2000,7,0,148,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,4,6,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15,Matches
Jack Hendry,sct SCO,DF,Club Brugge,27,1995,5,5,384,4.3,0,1,1,0,0,0,1,0,0.5,0.5,0.1,0.5,1,9,0,0.00,0.23,0.23,0.00,0.23,0.11,0.01,0.12,0.11,0.12,Matches
David Henen,tg TOG,"DF,FW",Kortrijk,26,1996,17,8,677,7.5,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.6,7,18,50,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
Jorge Hernandez,us USA,"MF,FW",Mechelen,21,2000,9,0,123,1.4,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,3,5,18,0.00,0.00,0.00,0.00,0.00,0.16,0.21,0.37,0.16,0.37,Matches
